"('date', '')","('open', 'AMRX')","('high', 'AMRX')","('low', 'AMRX')","('close', 'AMRX')","('volume', 'AMRX')"
2025-01-28 00:00:00+00:00,8.829999923706055,8.880000114440918,8.649999618530273,8.729999542236328,589300
2025-01-29 00:00:00+00:00,8.6899995803833,8.789999961853027,8.645000457763672,8.729999542236328,624900
2025-01-30 00:00:00+00:00,8.789999961853027,8.850000381469727,8.555000305175781,8.579999923706055,1632600
2025-01-31 00:00:00+00:00,8.569999694824219,8.670000076293945,8.239999771118164,8.260000228881836,1244700
2025-02-03 00:00:00+00:00,8.09000015258789,8.274999618530273,8.010000228881836,8.180000305175781,1166900
2025-02-04 00:00:00+00:00,8.130000114440918,8.15999984741211,7.960000038146973,7.989999771118164,1723400
2025-02-05 00:00:00+00:00,8.029999732971191,8.199999809265137,7.909999847412109,7.980000019073486,1993700
2025-02-06 00:00:00+00:00,7.980000019073486,8.074999809265137,7.860000133514404,7.96999979019165,1382300
2025-02-07 00:00:00+00:00,7.889999866485596,7.960000038146973,7.829999923706055,7.849999904632568,844500
2025-02-10 00:00:00+00:00,7.900000095367432,8.03499984741211,7.639999866485596,7.949999809265137,1421100
2025-02-11 00:00:00+00:00,7.869999885559082,8.029999732971191,7.820000171661377,7.960000038146973,648300
2025-02-12 00:00:00+00:00,7.840000152587891,7.945000171661377,7.809999942779541,7.820000171661377,588000
2025-02-13 00:00:00+00:00,7.860000133514404,7.925000190734863,7.800000190734863,7.909999847412109,595400
2025-02-14 00:00:00+00:00,7.909999847412109,7.920000076293945,7.690000057220459,7.730000019073486,484900
2025-02-18 00:00:00+00:00,7.710000038146973,7.800000190734863,7.699999809265137,7.789999961853027,569600
2025-02-19 00:00:00+00:00,7.739999771118164,7.949999809265137,7.659999847412109,7.849999904632568,934700
2025-02-20 00:00:00+00:00,7.809999942779541,7.880000114440918,7.679999828338623,7.869999885559082,1012600
2025-02-21 00:00:00+00:00,7.920000076293945,7.949999809265137,7.735000133514404,7.829999923706055,1313100
2025-02-24 00:00:00+00:00,8.489999771118164,8.789999961853027,8.210000038146973,8.300000190734863,4352300
2025-02-25 00:00:00+00:00,8.399999618530273,8.510000228881836,8.270000457763672,8.5,1212100
2025-02-26 00:00:00+00:00,8.489999771118164,8.600000381469727,8.039999961853027,8.430000305175781,3497400
2025-02-27 00:00:00+00:00,8.350000381469727,8.664999961853027,8.319999694824219,8.380000114440918,1717700
2025-02-28 00:00:00+00:00,7.960000038146973,8.694999694824219,7.610000133514404,8.670000076293945,2898100
2025-03-03 00:00:00+00:00,8.6899995803833,9.15999984741211,8.680000305175781,8.760000228881836,2670000
2025-03-04 00:00:00+00:00,8.720000267028809,9.015000343322754,8.630000114440918,8.84000015258789,1788200
2025-03-05 00:00:00+00:00,8.770000457763672,9.0,8.619999885559082,8.970000267028809,2283600
2025-03-06 00:00:00+00:00,8.75,8.850000381469727,8.609999656677246,8.760000228881836,2450800
2025-03-07 00:00:00+00:00,8.729999542236328,8.994999885559082,8.5600004196167,8.899999618530273,2274900
2025-03-10 00:00:00+00:00,8.699999809265137,8.899999618530273,8.569999694824219,8.699999809265137,1498500
2025-03-11 00:00:00+00:00,8.670000076293945,8.970000267028809,8.649999618530273,8.84000015258789,1039600
2025-03-12 00:00:00+00:00,8.770000457763672,8.920000076293945,8.710000038146973,8.880000114440918,1859200
2025-03-13 00:00:00+00:00,8.890000343322754,9.100000381469727,8.770000457763672,8.789999961853027,1931300
2025-03-14 00:00:00+00:00,8.84000015258789,8.949999809265137,8.71500015258789,8.75,4681600
2025-03-17 00:00:00+00:00,8.75,8.835000038146973,8.600000381469727,8.619999885559082,1647300
2025-03-18 00:00:00+00:00,8.579999923706055,8.744999885559082,8.319999694824219,8.619999885559082,1705600
2025-03-19 00:00:00+00:00,8.619999885559082,8.779999732971191,8.600000381469727,8.729999542236328,1577400
2025-03-20 00:00:00+00:00,8.729999542236328,9.039999961853027,8.630000114440918,9.010000228881836,2337600
2025-03-21 00:00:00+00:00,8.880000114440918,9.0,8.649999618530273,8.65999984741211,2177300
2025-03-24 00:00:00+00:00,8.760000228881836,8.920000076293945,8.71500015258789,8.890000343322754,1185900
2025-03-25 00:00:00+00:00,8.890000343322754,8.949999809265137,8.505000114440918,8.529999732971191,1398100
2025-03-26 00:00:00+00:00,8.510000228881836,8.699999809265137,8.25,8.359999656677246,1293800
2025-03-27 00:00:00+00:00,8.390000343322754,8.444999694824219,8.180000305175781,8.265000343322754,1153100
2025-03-28 00:00:00+00:00,8.279999732971191,8.399999618530273,8.194999694824219,8.279999732971191,1273400
2025-03-31 00:00:00+00:00,8.170000076293945,8.574999809265137,8.15999984741211,8.380000114440918,2643600
2025-04-01 00:00:00+00:00,8.380000114440918,8.4350004196167,8.170000076293945,8.229999542236328,2000500
2025-04-02 00:00:00+00:00,8.149999618530273,8.229999542236328,8.039999961853027,8.170000076293945,1468800
2025-04-03 00:00:00+00:00,8.0600004196167,8.180000305175781,7.78000020980835,7.809999942779541,1985400
2025-04-04 00:00:00+00:00,7.630000114440918,7.659999847412109,7.230000019073486,7.380000114440918,2530100
2025-04-07 00:00:00+00:00,7.130000114440918,7.510000228881836,6.769999980926514,7.210000038146973,2618200
2025-04-08 00:00:00+00:00,7.420000076293945,7.420000076293945,6.925000190734863,6.989999771118164,2718800
2025-04-09 00:00:00+00:00,6.829999923706055,7.485000133514404,6.710000038146973,7.429999828338623,3134200
2025-04-10 00:00:00+00:00,7.21999979019165,7.21999979019165,6.684999942779541,6.96999979019165,2332600
2025-04-11 00:00:00+00:00,7.039999961853027,7.039999961853027,6.784999847412109,6.980000019073486,1807000
2025-04-14 00:00:00+00:00,7.119999885559082,7.25,7.03000020980835,7.210000038146973,1790600
2025-04-15 00:00:00+00:00,7.179999828338623,7.289999961853027,7.105000019073486,7.170000076293945,2358500
2025-04-16 00:00:00+00:00,7.179999828338623,7.239999771118164,7.105000019073486,7.179999828338623,1848400
2025-04-17 00:00:00+00:00,7.159999847412109,7.40500020980835,7.010000228881836,7.360000133514404,2132600
2025-04-21 00:00:00+00:00,7.28000020980835,7.289999961853027,7.020999908447266,7.130000114440918,1072900
2025-04-22 00:00:00+00:00,7.230000019073486,7.289999961853027,7.135000228881836,7.25,1242100
2025-04-23 00:00:00+00:00,7.420000076293945,7.440000057220459,7.159999847412109,7.300000190734863,1265300
2025-04-24 00:00:00+00:00,7.289999961853027,7.454999923706055,7.289999961853027,7.420000076293945,1368000
2025-04-25 00:00:00+00:00,7.369999885559082,7.610000133514404,7.355000019073486,7.480000019073486,1775600
2025-04-28 00:00:00+00:00,7.519999980926514,7.644999980926514,7.5,7.619999885559082,1359800
2025-04-29 00:00:00+00:00,7.539999961853027,7.860000133514404,7.489999771118164,7.75,2156300
2025-04-30 00:00:00+00:00,7.760000228881836,7.789999961853027,7.625,7.659999847412109,2837600
2025-05-01 00:00:00+00:00,7.630000114440918,7.84499979019165,7.480000019073486,7.739999771118164,3156500
2025-05-02 00:00:00+00:00,7.789999961853027,8.020000457763672,7.15500020980835,7.96999979019165,4829500
2025-05-05 00:00:00+00:00,7.900000095367432,8.010000228881836,7.465000152587891,7.539999961853027,2733700
2025-05-06 00:00:00+00:00,7.449999809265137,7.559999942779541,7.15500020980835,7.179999828338623,2883400
2025-05-07 00:00:00+00:00,7.230000019073486,7.360000133514404,7.144999980926514,7.21999979019165,1846700
2025-05-08 00:00:00+00:00,7.21999979019165,7.585000038146973,7.21999979019165,7.460000038146973,1681400
2025-05-09 00:00:00+00:00,7.510000228881836,7.650000095367432,7.409999847412109,7.409999847412109,1777500
2025-05-12 00:00:00+00:00,7.579999923706055,7.675000190734863,7.485000133514404,7.599999904632568,2074500
2025-05-13 00:00:00+00:00,7.610000133514404,7.610000133514404,7.420000076293945,7.5,1234100
2025-05-14 00:00:00+00:00,7.46999979019165,7.46999979019165,7.164999961853027,7.349999904632568,2277800
2025-05-15 00:00:00+00:00,7.400000095367432,7.574999809265137,7.335000038146973,7.5,1588700
2025-05-16 00:00:00+00:00,7.489999771118164,7.635000228881836,7.46999979019165,7.599999904632568,1285100
2025-05-19 00:00:00+00:00,7.449999809265137,7.610000133514404,7.449999809265137,7.5,1593300
2025-05-20 00:00:00+00:00,7.5,7.552000045776367,7.400000095367432,7.420000076293945,1475900
2025-05-21 00:00:00+00:00,7.349999904632568,7.389999866485596,7.215000152587891,7.269999980926514,1959300
2025-05-22 00:00:00+00:00,7.25,7.300000190734863,7.139999866485596,7.190000057220459,1561000
2025-05-23 00:00:00+00:00,7.050000190734863,7.179999828338623,7.019999980926514,7.159999847412109,1091500
2025-05-27 00:00:00+00:00,7.25,7.385000228881836,7.210000038146973,7.289999961853027,1555600
2025-05-28 00:00:00+00:00,7.269999980926514,7.269999980926514,7.190000057220459,7.210000038146973,1034700
2025-05-29 00:00:00+00:00,7.239999771118164,7.320000171661377,7.190000057220459,7.300000190734863,1096500
2025-05-30 00:00:00+00:00,7.300000190734863,7.385000228881836,7.190000057220459,7.320000171661377,1424300
2025-06-02 00:00:00+00:00,7.320000171661377,7.434999942779541,7.260000228881836,7.420000076293945,1645300
2025-06-03 00:00:00+00:00,7.400000095367432,7.510000228881836,7.309999942779541,7.449999809265137,1275100
2025-06-04 00:00:00+00:00,7.449999809265137,7.5,7.199999809265137,7.210000038146973,1830500
2025-06-05 00:00:00+00:00,7.199999809265137,7.25,7.070000171661377,7.170000076293945,1518300
2025-06-06 00:00:00+00:00,7.260000228881836,7.639999866485596,7.260000228881836,7.619999885559082,2893300
2025-06-09 00:00:00+00:00,7.659999847412109,7.679999828338623,7.539999961853027,7.610000133514404,1006000
2025-06-10 00:00:00+00:00,7.650000095367432,8.048999786376953,7.53000020980835,7.809999942779541,2298700
2025-06-11 00:00:00+00:00,7.800000190734863,7.949999809265137,7.75,7.78000020980835,1546900
2025-06-12 00:00:00+00:00,7.829999923706055,8.0,7.75,7.960000038146973,1899900
2025-06-13 00:00:00+00:00,7.855000019073486,7.900000095367432,7.71999979019165,7.75,1402300
2025-06-16 00:00:00+00:00,7.820000171661377,8.109999656677246,7.75,8.109999656677246,2125200
2025-06-17 00:00:00+00:00,8.029999732971191,8.069999694824219,7.889999866485596,7.900000095367432,1715300
2025-06-18 00:00:00+00:00,7.880000114440918,8.020000457763672,7.760000228881836,7.940000057220459,2147500
2025-06-20 00:00:00+00:00,8.029999732971191,8.029999732971191,7.760000228881836,7.820000171661377,3299600
2025-06-23 00:00:00+00:00,7.820000171661377,7.914999961853027,7.690000057220459,7.914999961853027,1341000
2025-06-24 00:00:00+00:00,7.96999979019165,8.164999961853027,7.90500020980835,8.130000114440918,1968800
2025-06-25 00:00:00+00:00,8.100000381469727,8.135000228881836,7.945000171661377,8.050000190734863,1298900
2025-06-26 00:00:00+00:00,8.199999809265137,8.239999771118164,8.069999694824219,8.130000114440918,1541500
2025-06-27 00:00:00+00:00,8.15999984741211,8.229999542236328,8.045000076293945,8.130000114440918,2572700
2025-06-30 00:00:00+00:00,8.180000305175781,8.210000038146973,8.069999694824219,8.09000015258789,3193700
2025-07-01 00:00:00+00:00,8.119999885559082,8.40999984741211,8.069999694824219,8.210000038146973,1937900
2025-07-02 00:00:00+00:00,8.210000038146973,8.420000076293945,8.170000076293945,8.369999885559082,1525200
2025-07-03 00:00:00+00:00,8.329999923706055,8.460000038146973,8.260000228881836,8.420000076293945,898800
2025-07-07 00:00:00+00:00,8.34000015258789,8.46500015258789,8.260000228881836,8.40999984741211,1452100
2025-07-08 00:00:00+00:00,8.399999618530273,8.46500015258789,8.220000267028809,8.25,1491000
2025-07-09 00:00:00+00:00,8.4399995803833,8.529999732971191,8.319999694824219,8.329999923706055,1132400
2025-07-10 00:00:00+00:00,8.300000190734863,8.454999923706055,8.269000053405762,8.390000343322754,1319600
2025-07-11 00:00:00+00:00,8.3100004196167,8.380000114440918,8.229999542236328,8.329999923706055,1466800
2025-07-14 00:00:00+00:00,8.300000190734863,8.4350004196167,8.289999961853027,8.420000076293945,1206500
2025-07-15 00:00:00+00:00,8.4399995803833,8.475000381469727,8.25,8.270000457763672,1029500
2025-07-16 00:00:00+00:00,8.279999732971191,8.3100004196167,8.125,8.260000228881836,1023900
2025-07-17 00:00:00+00:00,8.16100025177002,8.305000305175781,8.16100025177002,8.239999771118164,1357500
2025-07-18 00:00:00+00:00,8.300000190734863,8.300000190734863,7.96999979019165,7.96999979019165,1171000
2025-07-21 00:00:00+00:00,8.010000228881836,8.0600004196167,7.789999961853027,7.909999847412109,1879200
2025-07-22 00:00:00+00:00,7.900000095367432,7.96999979019165,7.829999923706055,7.960000038146973,1154000
2025-07-23 00:00:00+00:00,7.980000019073486,8.09000015258789,7.929999828338623,8.069999694824219,851900
2025-07-24 00:00:00+00:00,8.069999694824219,8.069999694824219,7.974999904632568,8.0,764800
2025-07-25 00:00:00+00:00,8.0,8.135000228881836,7.96999979019165,8.0600004196167,1122000
2025-07-28 00:00:00+00:00,8.079999923706055,8.229999542236328,8.079999923706055,8.170000076293945,1149300
2025-07-29 00:00:00+00:00,8.170000076293945,8.21500015258789,8.069999694824219,8.09000015258789,1537300
2025-07-30 00:00:00+00:00,8.100000381469727,8.234999656677246,7.994999885559082,8.069999694824219,1373200
2025-07-31 00:00:00+00:00,7.949999809265137,8.069999694824219,7.789999961853027,7.820000171661377,1884900
2025-08-01 00:00:00+00:00,7.71999979019165,7.840000152587891,7.664999961853027,7.829999923706055,1505500
2025-08-04 00:00:00+00:00,7.800000190734863,7.980000019073486,7.800000190734863,7.960000038146973,1377700
2025-08-05 00:00:00+00:00,8.289999961853027,8.5649995803833,8.029999732971191,8.130000114440918,2614400
2025-08-06 00:00:00+00:00,8.130000114440918,8.15999984741211,7.980000019073486,8.050000190734863,1558100
2025-08-07 00:00:00+00:00,8.069999694824219,8.210000038146973,8.010000228881836,8.210000038146973,1163700
2025-08-08 00:00:00+00:00,8.210000038146973,8.579999923706055,8.210000038146973,8.539999961853027,2392300
2025-08-11 00:00:00+00:00,8.539999961853027,8.850000381469727,8.5,8.84000015258789,1727000
2025-08-12 00:00:00+00:00,8.890000343322754,9.140000343322754,8.819999694824219,9.020000457763672,2668200
2025-08-13 00:00:00+00:00,9.010000228881836,9.40999984741211,8.960000038146973,9.399999618530273,2200200
2025-08-14 00:00:00+00:00,9.3100004196167,9.40999984741211,9.149999618530273,9.390000343322754,2230900
2025-08-15 00:00:00+00:00,9.430000305175781,9.59000015258789,9.335000038146973,9.449999809265137,1860300
2025-08-18 00:00:00+00:00,9.430000305175781,9.470000267028809,9.260000228881836,9.260000228881836,1384800
2025-08-19 00:00:00+00:00,9.225000381469727,9.364999771118164,9.220000267028809,9.329999923706055,1296000
2025-08-20 00:00:00+00:00,9.380000114440918,9.449000358581543,9.229999542236328,9.40999984741211,1635700
2025-08-21 00:00:00+00:00,9.420000076293945,9.619999885559082,9.390000343322754,9.529999732971191,1258100
2025-08-22 00:00:00+00:00,9.649999618530273,9.789999961853027,9.5649995803833,9.59000015258789,1721000
2025-08-25 00:00:00+00:00,9.579999923706055,9.614999771118164,9.270000457763672,9.279999732971191,1111600
2025-08-26 00:00:00+00:00,9.260000228881836,9.390000343322754,9.21500015258789,9.380000114440918,1239600
2025-08-27 00:00:00+00:00,9.220000267028809,9.40999984741211,9.199999809265137,9.359999656677246,821900
2025-08-28 00:00:00+00:00,9.359999656677246,9.5600004196167,9.270000457763672,9.550000190734863,1301900
2025-08-29 00:00:00+00:00,9.579999923706055,9.585000038146973,9.414999961853027,9.5600004196167,2494000
2025-09-02 00:00:00+00:00,9.539999961853027,9.59000015258789,9.399999618530273,9.579999923706055,1331500
2025-09-03 00:00:00+00:00,9.539999961853027,9.760000228881836,9.529999732971191,9.539999961853027,1367200
2025-09-04 00:00:00+00:00,9.5,9.609999656677246,9.319999694824219,9.550000190734863,1630800
2025-09-05 00:00:00+00:00,9.550000190734863,9.640000343322754,9.4350004196167,9.619999885559082,1274300
2025-09-08 00:00:00+00:00,9.630000114440918,9.795000076293945,9.585000038146973,9.729999542236328,1588900
2025-09-09 00:00:00+00:00,9.729999542236328,9.899999618530273,9.633999824523926,9.890000343322754,1604600
2025-09-10 00:00:00+00:00,9.84000015258789,9.970000267028809,9.774999618530273,9.819999694824219,1729100
2025-09-11 00:00:00+00:00,9.930000305175781,10.34000015258789,9.85099983215332,10.09000015258789,2397400
2025-09-12 00:00:00+00:00,10.020000457763672,10.104999542236328,9.90999984741211,10.0,1510100
2025-09-15 00:00:00+00:00,10.039999961853027,10.039999961853027,9.755000114440918,9.789999961853027,1377900
2025-09-16 00:00:00+00:00,9.829999923706055,9.864999771118164,9.630000114440918,9.739999771118164,1791200
2025-09-17 00:00:00+00:00,9.84000015258789,9.84000015258789,9.569999694824219,9.609999656677246,2289400
2025-09-18 00:00:00+00:00,9.640000343322754,9.824999809265137,9.59000015258789,9.8100004196167,1457900
2025-09-19 00:00:00+00:00,9.880000114440918,9.90999984741211,9.729999542236328,9.8100004196167,3122300
2025-09-22 00:00:00+00:00,9.829999923706055,10.09000015258789,9.800000190734863,10.0,1885800
2025-09-23 00:00:00+00:00,10.09000015258789,10.15999984741211,9.824999809265137,9.84000015258789,1603700
2025-09-24 00:00:00+00:00,9.800999641418457,9.880000114440918,9.545000076293945,9.710000038146973,1531800
2025-09-25 00:00:00+00:00,9.680000305175781,9.6899995803833,9.489999771118164,9.600000381469727,1405800
2025-09-26 00:00:00+00:00,9.720000267028809,9.885000228881836,9.670000076293945,9.75,1785400
