"('date', '')","('open', 'ATNI')","('high', 'ATNI')","('low', 'ATNI')","('close', 'ATNI')","('volume', 'ATNI')"
2025-01-24 00:00:00+00:00,15.040432733577477,15.594605730594775,14.952931685248803,15.497381210327148,64100
2025-01-27 00:00:00+00:00,15.468214641228839,15.808496292832142,15.059877030182037,15.68210506439209,81400
2025-01-28 00:00:00+00:00,15.779328525692874,16.18766613330719,15.157100496713268,15.38071346282959,55000
2025-01-29 00:00:00+00:00,15.380712831240455,15.380712831240455,14.943208534531495,15.2251558303833,45800
2025-01-30 00:00:00+00:00,15.312656555923327,15.71127159410762,15.050153427054935,15.147377014160156,87800
2025-01-31 00:00:00+00:00,15.089044086354024,15.701549552255475,14.855707655275562,15.118210792541504,92800
2025-02-03 00:00:00+00:00,14.69042795386093,15.030709588846456,14.418203202188227,14.875152587890625,80300
2025-02-04 00:00:00+00:00,14.914041843235484,15.312656890119483,14.914041843235484,15.16682243347168,60700
2025-02-05 00:00:00+00:00,15.264045716563457,15.448770358172398,15.069599457390547,15.439047813415527,63900
2025-02-06 00:00:00+00:00,15.584882409548095,16.207110407215183,15.108487939843165,15.332101821899414,52900
2025-02-07 00:00:00+00:00,15.351546607698332,15.351546607698332,14.768206908963567,15.312657356262207,66200
2025-02-10 00:00:00+00:00,15.53626938165524,16.421000493773978,15.225155388961046,16.362667083740234,68400
2025-02-11 00:00:00+00:00,16.32378000780777,17.091842504098025,16.32378000780777,17.023786544799805,79200
2025-02-12 00:00:00+00:00,16.965451496918917,17.130731034038643,16.32377843619191,16.576557159423828,70400
2025-02-13 00:00:00+00:00,16.654336015486074,16.984895096859777,16.207110113854405,16.946006774902344,52500
2025-02-14 00:00:00+00:00,17.052953359927084,17.208510360673802,16.761282592737693,17.150175094604492,31600
2025-02-18 00:00:00+00:00,17.10156391885891,17.91823908524426,17.07239628635026,17.714069366455078,78200
2025-02-19 00:00:00+00:00,17.51962500615759,17.811293929682492,17.091842311186717,17.655736923217773,54400
2025-02-20 00:00:00+00:00,17.40295555139239,17.811293138827775,16.90711691990759,17.4321231842041,50900
2025-02-21 00:00:00+00:00,17.539069444677242,17.73351476834927,17.26684376627354,17.38351058959961,32400
2025-02-24 00:00:00+00:00,17.50017992728396,17.9474058575427,17.072397232055664,17.072397232055664,39600
2025-02-25 00:00:00+00:00,17.062672996938154,17.646012640932963,17.05295230757886,17.373788833618164,48100
2025-02-26 00:00:00+00:00,17.130732326083958,17.96685076423515,17.101564692256236,17.471012115478516,51700
2025-02-27 00:00:00+00:00,17.354344040002353,17.354344040002353,16.7904494739485,16.809894561767578,41200
2025-02-28 00:00:00+00:00,16.771007076726736,16.868230677034227,16.343224348005357,16.800174713134766,71300
2025-03-03 00:00:00+00:00,16.819617667159665,16.975174683284298,16.022387495924445,16.197389602661133,37400
2025-03-04 00:00:00+00:00,16.100165345970268,16.916840574439888,15.857107286411114,16.508502960205078,72500
2025-03-05 00:00:00+00:00,17.004341705869535,18.307133059712136,16.790451280009496,17.626569747924805,111100
2025-03-06 00:00:00+00:00,17.402957632810818,18.764082468925988,17.402957632810818,18.73491668701172,144700
2025-03-07 00:00:00+00:00,18.90019460274553,19.61964621261651,18.74463759814563,19.337697982788086,104300
2025-03-10 00:00:00+00:00,19.444645207102706,20.377987286938417,19.41547757171314,19.930761337280273,137000
2025-03-11 00:00:00+00:00,20.096039733000115,20.757157928492393,19.775203179821304,20.621044158935547,92300
2025-03-12 00:00:00+00:00,20.68910087120423,21.291883767252376,19.40575287231794,19.794647216796875,115300
2025-03-13 00:00:00+00:00,19.882148409139,20.922436523395806,19.386309785127818,20.56270980834961,119400
2025-03-14 00:00:00+00:00,20.21270768091973,21.680776624054545,19.697423963839594,21.564109802246094,147100
2025-03-17 00:00:00+00:00,21.96272560121424,22.944680348193476,21.593276325835323,22.487730026245117,133100
2025-03-18 00:00:00+00:00,22.419673625231958,22.419673625231958,21.534942486876027,22.05022621154785,79300
2025-03-19 00:00:00+00:00,22.050226346910563,22.26411676094748,21.136327569869668,21.768278121948242,50400
2025-03-20 00:00:00+00:00,21.466886345083687,21.70022184450587,21.214105757113227,21.282161712646484,48800
2025-03-21 00:00:00+00:00,21.62244246244469,22.24467043551527,21.525218878056002,22.15717124938965,196200
2025-03-24 00:00:00+00:00,22.157173009121273,22.458564475715765,20.883547475810328,21.155773162841797,88200
2025-03-25 00:00:00+00:00,21.136328914883254,21.661335220545094,20.309931130629906,20.329376220703125,70600
2025-03-26 00:00:00+00:00,20.41687586240467,20.990492999270707,20.41687586240467,20.533544540405273,49700
2025-03-27 00:00:00+00:00,20.650211810625567,21.61272147100042,20.358542890894675,21.32105255126953,48000
2025-03-28 00:00:00+00:00,21.282161881990287,21.340497148099296,20.50437687772745,20.650211334228516,50100
2025-03-31 00:00:00+00:00,20.542043595835402,21.014049866372897,19.91270440255707,19.971704483032227,76000
2025-04-01 00:00:00+00:00,19.873369185194406,20.384708202599278,19.68653528987926,19.932371139526367,42100
2025-04-02 00:00:00+00:00,19.56853457723546,20.197875670192108,19.322698710999894,19.86353874206543,59200
2025-04-03 00:00:00+00:00,19.263698749653436,20.286374984336696,18.85069441675203,19.08669662475586,49400
2025-04-04 00:00:00+00:00,18.555691646203723,19.312864673976932,17.759182104744678,18.30002212524414,87200
2025-04-07 00:00:00+00:00,17.621514077891444,18.98836082502695,17.247844405317398,17.5428466796875,66000
2025-04-08 00:00:00+00:00,17.936183267957276,18.260686512709285,16.9823408517053,17.26750946044922,65800
2025-04-09 00:00:00+00:00,16.913506885999812,18.270519925126617,16.70700380090174,17.53301239013672,78500
2025-04-10 00:00:00+00:00,17.10034065931509,17.474012191445343,16.549668895499526,16.96267318725586,45400
2025-04-11 00:00:00+00:00,17.021674445502573,17.326512262753834,16.54967004376863,17.070842742919922,54700
2025-04-14 00:00:00+00:00,17.247845173997213,17.79851698596644,16.962674670562112,17.405179977416992,48000
2025-04-15 00:00:00+00:00,17.336342963907953,18.014850421260682,17.29701020400939,17.53301239013672,101700
2025-04-16 00:00:00+00:00,17.926349592681582,17.926349592681582,17.120008311034578,17.29701042175293,43000
2025-04-17 00:00:00+00:00,17.60184690653516,17.828015443814124,17.257676333174842,17.39534568786621,39000
2025-04-21 00:00:00+00:00,17.28717747494998,17.60184707337794,17.080676254323667,17.21834373474121,40900
2025-04-22 00:00:00+00:00,17.22817674746504,17.50351169796519,17.070841954156755,17.23801040649414,42500
2025-04-23 00:00:00+00:00,17.444511215041807,17.7985154295697,16.884005792425064,16.96267318725586,47000
2025-04-24 00:00:00+00:00,17.139675723276714,17.483846287613016,16.79550515894041,17.17900848388672,65900
2025-04-25 00:00:00+00:00,17.04134179882238,17.061009117828966,16.549670077130358,17.0118408203125,47500
2025-04-28 00:00:00+00:00,16.972506903455265,17.62151338189881,16.972506903455265,17.592012405395508,46100
2025-04-29 00:00:00+00:00,17.62151488489299,18.044352872945645,17.31667893733967,18.00501823425293,70800
2025-04-30 00:00:00+00:00,17.78868268217283,17.78868268217283,17.080676092420916,17.39534568786621,61900
2025-05-01 00:00:00+00:00,16.756173194376697,17.100341899484956,14.386314705414227,14.720651626586914,110500
2025-05-02 00:00:00+00:00,14.966486829092068,15.930163849934434,14.700983660624798,15.772829055786133,71100
2025-05-05 00:00:00+00:00,15.556492546226346,15.979330515340253,15.143488236345172,15.851496696472168,85900
2025-05-06 00:00:00+00:00,15.664661419371306,16.461169086714946,15.635160440736808,16.29400062561035,36500
2025-05-07 00:00:00+00:00,16.402168998916974,16.520169162253463,15.821996215039354,15.979331016540527,64700
2025-05-08 00:00:00+00:00,15.998998037330685,16.421836011823558,15.300824165344238,15.300824165344238,48500
2025-05-09 00:00:00+00:00,15.163155332716181,15.76299540807599,15.113987975062031,15.399157524108887,54700
2025-05-12 00:00:00+00:00,15.70399507831013,15.841663498206236,14.946820175565625,15.035321235656738,62000
2025-05-13 00:00:00+00:00,15.408991973222884,15.418825632815759,14.58298332320927,14.60265064239502,36900
2025-05-14 00:00:00+00:00,14.553483016107098,14.59281671596998,13.855309140198903,14.209312438964844,78900
2025-05-15 00:00:00+00:00,14.337146968901248,14.671483881288719,14.268313229688308,14.445314407348633,70300
2025-05-16 00:00:00+00:00,14.307646719486533,14.5534825705506,14.061810868422468,14.337146759033203,61600
2025-05-19 00:00:00+00:00,14.228979874315122,14.228979874315122,14.002810394909366,14.09131145477295,31200
2025-05-20 00:00:00+00:00,14.032310797701289,14.61248261718051,13.79630766848419,14.366646766662598,41500
2025-05-21 00:00:00+00:00,14.25847935787625,14.327313096063062,13.560305503530737,13.992976188659668,62200
2025-05-22 00:00:00+00:00,13.85530901604522,14.248646011149456,13.85530901604522,14.012643814086914,49300
2025-05-23 00:00:00+00:00,13.865142872330976,13.943810272469332,13.570139652917458,13.80614185333252,42400
2025-05-27 00:00:00+00:00,13.80614132757435,14.405980465233888,13.766807629003058,14.366646766662598,41400
2025-05-28 00:00:00+00:00,14.31748057278355,14.54364910869108,14.032311019193111,14.130644798278809,29400
2025-05-29 00:00:00+00:00,14.120811379826016,14.219146098377909,13.894642840061787,14.209312438964844,20300
2025-05-30 00:00:00+00:00,14.120811613055755,14.140478932206726,13.530806105367557,13.973310470581055,66700
2025-06-02 00:00:00+00:00,14.051977289845743,15.104154438337638,14.012643590961636,14.592816352844238,66900
2025-06-03 00:00:00+00:00,14.60265064671491,15.045155012841853,14.573149667927558,14.917320251464844,42900
2025-06-04 00:00:00+00:00,14.966487444639375,15.241823345723022,14.750151624893247,15.094322204589844,39200
2025-06-05 00:00:00+00:00,15.094321816205282,15.566326205918049,15.005820758686797,15.507326126098633,60700
2025-06-06 00:00:00+00:00,15.625327078284425,15.762995492898991,15.281156510642688,15.654827117919922,38900
2025-06-09 00:00:00+00:00,15.733494742059962,16.03833067752533,15.41882514731136,15.762995719909668,44600
2025-06-10 00:00:00+00:00,15.910497035247277,16.116998255759494,15.782661338719832,15.900663375854492,33000
2025-06-11 00:00:00+00:00,16.05799744331487,16.11699752140455,15.890828992411906,16.008831024169922,38800
2025-06-12 00:00:00+00:00,15.989164352416992,16.126831832049056,15.57616003794206,15.989164352416992,43200
2025-06-13 00:00:00+00:00,15.831829726217055,15.831829726217055,15.399158088354095,15.467991828918457,36000
2025-06-16 00:00:00+00:00,15.576160124274185,15.841663301246516,15.399158006292632,15.556492805480957,47500
2025-06-17 00:00:00+00:00,15.585993575094859,15.585993575094859,14.966487108239198,15.104154586791992,50000
2025-06-18 00:00:00+00:00,15.035320478636981,15.487658478047072,15.035320478636981,15.172988891601562,43700
2025-06-20 00:00:00+00:00,15.27132347109761,15.27132347109761,14.887820126908403,15.005821228027344,78300
2025-06-23 00:00:00+00:00,14.946819186406104,16.136664713555597,14.946819186406104,16.1268310546875,59800
2025-06-24 00:00:00+00:00,16.323501135551698,16.382501215547855,16.018665200729696,16.10716438293457,47400
2025-06-25 00:00:00+00:00,16.126831932298757,16.126831932298757,15.792495014903617,15.871162414550781,31400
2025-06-26 00:00:00+00:00,15.989163864560656,16.244833372918396,15.625326920108185,15.831829071044922,44400
2025-06-27 00:00:00+00:00,16.097333127318148,16.382501752970043,15.86132904843403,16.235000610351562,90100
2025-06-30 00:00:00+00:00,16.260000228881836,16.450000762939453,15.789999961853027,16.25,66500
2025-07-01 00:00:00+00:00,16.260000228881836,17.18000030517578,16.209999084472656,16.889999389648438,39700
2025-07-02 00:00:00+00:00,16.969999313354492,17.219999313354492,16.260000228881836,17.18000030517578,62500
2025-07-03 00:00:00+00:00,17.219999313354492,17.479999542236328,17.1299991607666,17.479999542236328,17700
2025-07-07 00:00:00+00:00,17.309999465942383,17.56999969482422,17.020000457763672,17.290000915527344,70600
2025-07-08 00:00:00+00:00,17.309999465942383,18.440000534057617,17.290000915527344,18.299999237060547,56300
2025-07-09 00:00:00+00:00,18.309999465942383,18.729999542236328,18.200000762939453,18.579999923706055,51700
2025-07-10 00:00:00+00:00,18.56999969482422,18.829999923706055,18.40999984741211,18.719999313354492,35500
2025-07-11 00:00:00+00:00,18.59000015258789,18.59000015258789,17.90999984741211,18.110000610351562,28600
2025-07-14 00:00:00+00:00,18.1200008392334,18.18000030517578,17.670000076293945,17.829999923706055,38200
2025-07-15 00:00:00+00:00,17.8799991607666,18.260000228881836,17.799999237060547,17.81999969482422,78900
2025-07-16 00:00:00+00:00,17.899999618530273,17.90999984741211,17.399999618530273,17.610000610351562,78300
2025-07-17 00:00:00+00:00,17.6299991607666,18.3799991607666,17.40999984741211,17.969999313354492,64100
2025-07-18 00:00:00+00:00,18.100000381469727,18.299999237060547,17.489999771118164,17.59000015258789,37800
2025-07-21 00:00:00+00:00,17.600000381469727,18.079999923706055,17.540000915527344,17.920000076293945,35700
2025-07-22 00:00:00+00:00,18.260000228881836,18.549999237060547,18.059999465942383,18.459999084472656,43900
2025-07-23 00:00:00+00:00,18.43000030517578,19.010000228881836,18.110000610351562,18.729999542236328,17100
2025-07-24 00:00:00+00:00,18.610000610351562,18.6200008392334,17.829999923706055,17.950000762939453,24800
2025-07-25 00:00:00+00:00,17.649999618530273,18.030000686645508,17.3799991607666,17.81999969482422,27400
2025-07-28 00:00:00+00:00,17.6200008392334,17.889999389648438,17.40999984741211,17.8700008392334,20700
2025-07-29 00:00:00+00:00,17.950000762939453,18.040000915527344,17.190000534057617,17.309999465942383,40800
2025-07-30 00:00:00+00:00,17.299999237060547,17.399999618530273,16.739999771118164,17.15999984741211,48500
2025-07-31 00:00:00+00:00,17.09000015258789,17.299999237060547,16.0,17.149999618530273,34700
2025-08-01 00:00:00+00:00,17.1299991607666,17.1299991607666,16.559999465942383,16.989999771118164,43800
2025-08-04 00:00:00+00:00,17.010000228881836,17.239999771118164,16.760000228881836,16.889999389648438,38700
2025-08-05 00:00:00+00:00,17.059999465942383,17.059999465942383,16.1200008392334,16.440000534057617,32500
2025-08-06 00:00:00+00:00,16.329999923706055,16.649999618530273,16.049999237060547,16.520000457763672,29800
2025-08-07 00:00:00+00:00,16.600000381469727,16.739999771118164,16.360000610351562,16.610000610351562,26400
2025-08-08 00:00:00+00:00,16.59000015258789,16.799999237060547,15.050000190734863,15.050000190734863,32100
2025-08-11 00:00:00+00:00,15.15999984741211,16.06999969482422,14.880000114440918,15.029999732971191,36000
2025-08-12 00:00:00+00:00,15.199999809265137,16.1200008392334,15.199999809265137,15.84000015258789,35500
2025-08-13 00:00:00+00:00,16.06999969482422,16.329999923706055,15.9399995803833,16.079999923706055,31100
2025-08-14 00:00:00+00:00,15.729999542236328,15.920000076293945,14.640000343322754,15.180000305175781,76600
2025-08-15 00:00:00+00:00,15.239999771118164,15.5600004196167,14.920000076293945,15.390000343322754,69900
2025-08-18 00:00:00+00:00,15.4399995803833,16.049999237060547,14.699999809265137,15.90999984741211,41400
2025-08-19 00:00:00+00:00,16.149999618530273,16.450000762939453,15.470000267028809,15.479999542236328,29300
2025-08-20 00:00:00+00:00,15.609999656677246,15.869999885559082,15.210000038146973,15.630000114440918,29600
2025-08-21 00:00:00+00:00,15.420000076293945,15.90999984741211,15.420000076293945,15.760000228881836,23700
2025-08-22 00:00:00+00:00,15.760000228881836,16.510000228881836,15.760000228881836,16.020000457763672,41200
2025-08-25 00:00:00+00:00,16.229999542236328,16.389999389648438,15.729999542236328,15.90999984741211,36900
2025-08-26 00:00:00+00:00,16.040000915527344,16.479999542236328,16.040000915527344,16.18000030517578,30600
2025-08-27 00:00:00+00:00,16.06999969482422,16.299999237060547,15.489999771118164,15.979999542236328,29100
2025-08-28 00:00:00+00:00,16.239999771118164,16.3799991607666,15.859999656677246,16.010000228881836,25600
2025-08-29 00:00:00+00:00,16.06999969482422,17.1200008392334,16.010000228881836,17.0,58000
2025-09-02 00:00:00+00:00,16.899999618530273,16.959999084472656,15.850000381469727,15.90999984741211,36500
2025-09-03 00:00:00+00:00,15.819999694824219,16.209999084472656,15.539999961853027,15.819999694824219,34000
2025-09-04 00:00:00+00:00,15.930000305175781,16.68000030517578,15.6899995803833,16.670000076293945,30300
2025-09-05 00:00:00+00:00,16.850000381469727,17.540000915527344,15.979999542236328,16.06999969482422,26700
2025-09-08 00:00:00+00:00,16.06999969482422,16.670000076293945,15.5,16.25,59400
2025-09-09 00:00:00+00:00,16.459999084472656,16.469999313354492,15.760000228881836,15.760000228881836,19700
2025-09-10 00:00:00+00:00,15.760000228881836,16.209999084472656,15.0,15.430000305175781,18800
2025-09-11 00:00:00+00:00,15.5600004196167,16.549999237060547,15.319999694824219,16.3799991607666,36300
2025-09-12 00:00:00+00:00,15.470000267028809,17.010000228881836,15.220000267028809,15.569999694824219,27000
2025-09-15 00:00:00+00:00,15.800000190734863,15.829999923706055,15.4399995803833,15.569999694824219,22900
2025-09-16 00:00:00+00:00,15.510000228881836,15.619999885559082,15.3100004196167,15.40999984741211,25200
2025-09-17 00:00:00+00:00,15.539999961853027,16.100000381469727,15.25,15.270000457763672,30000
2025-09-18 00:00:00+00:00,15.390000343322754,15.819999694824219,15.25,15.640000343322754,31100
2025-09-19 00:00:00+00:00,15.630000114440918,15.960000038146973,15.069999694824219,15.220000267028809,86700
2025-09-22 00:00:00+00:00,15.119999885559082,15.899999618530273,15.119999885559082,15.6899995803833,30400
2025-09-23 00:00:00+00:00,15.960000038146973,16.31999969482422,15.65999984741211,15.930000305175781,41300
2025-09-24 00:00:00+00:00,16.040000915527344,16.059999465942383,15.819999694824219,15.850000381469727,17200
2025-09-25 00:00:00+00:00,15.800000190734863,16.15999984741211,15.369999885559082,15.649999618530273,36700
2025-09-26 00:00:00+00:00,15.8100004196167,15.920000076293945,15.520000457763672,15.59000015258789,17100
