"('date', '')","('open', 'AEE')","('high', 'AEE')","('low', 'AEE')","('close', 'AEE')","('volume', 'AEE')"
2024-05-29 00:00:00+00:00,67.58686860010543,67.58686860010543,66.82317228925484,66.91863250732422,976500
2024-05-30 00:00:00+00:00,67.50095209508994,68.31237490693307,67.1000147927413,68.2646484375,2069600
2024-05-31 00:00:00+00:00,68.63694208513476,70.11659359805832,68.42692524614172,70.04022979736328,3160400
2024-06-03 00:00:00+00:00,70.18341918041328,70.79438059155116,69.89703852968847,70.42207336425781,1977700
2024-06-04 00:00:00+00:00,70.33616216242486,70.58436455575735,69.82066824541789,70.36479949951172,1068300
2024-06-05 00:00:00+00:00,70.11659762390842,70.19296871213582,68.9901495635715,69.08561706542969,974400
2024-06-06 00:00:00+00:00,68.875614620288,69.52475443969836,68.49376638243203,68.827880859375,1216100
2024-06-07 00:00:00+00:00,68.17872652740523,68.52238914000847,67.83506391480199,67.84461212158203,1154000
2024-06-10 00:00:00+00:00,67.9305302421139,68.55102529228255,67.60595676553325,68.25509643554688,1541300
2024-06-11 00:00:00+00:00,67.5677754005102,68.36965729336018,67.18592722692203,68.2264633178711,1033000
2024-06-12 00:00:00+00:00,68.94920500883588,69.10338528542196,67.31099453867498,67.5904541015625,1476300
2024-06-13 00:00:00+00:00,67.59044637228362,68.00481638682541,67.06043564947322,67.45553588867188,2090100
2024-06-14 00:00:00+00:00,67.14717363724921,67.8217261117513,66.99298601332269,67.57118225097656,1089700
2024-06-17 00:00:00+00:00,67.21463661920728,68.05301537862267,66.99299372232572,67.84101104736328,1457400
2024-06-18 00:00:00+00:00,67.6097253881702,68.13009020973894,67.28208038162565,67.63863372802734,1483300
2024-06-20 00:00:00+00:00,67.78317543990211,68.75646454367062,67.42662944550435,68.47700500488281,1699400
2024-06-21 00:00:00+00:00,68.5637439485371,69.1419328574184,67.57118497374451,67.69645690917969,3287600
2024-06-24 00:00:00+00:00,67.70609512132111,68.67937696123987,67.70609512132111,68.5637435913086,1197500
2024-06-25 00:00:00+00:00,68.48664680080368,68.48664680080368,67.55190455676394,67.60009002685547,1283700
2024-06-26 00:00:00+00:00,67.23390335031281,67.71572868057814,66.86771874605675,67.58081817626953,1016000
2024-06-27 00:00:00+00:00,67.62900495603637,68.49629203767543,67.62900495603637,68.36138153076172,1381100
2024-06-28 00:00:00+00:00,68.61190964354239,68.73718890836082,67.73499155016101,68.52518463134766,2596800
2024-07-01 00:00:00+00:00,68.68900967455492,69.16119638304785,67.97591032980046,68.17827606201172,1812700
2024-07-02 00:00:00+00:00,68.35174326927782,69.11302819143056,68.28428801552106,68.9010238647461,2591600
2024-07-03 00:00:00+00:00,68.90101206257488,69.22864970982289,67.98554701096306,67.99517822265625,785500
2024-07-05 00:00:00+00:00,67.92772231764565,68.60228208515598,67.60008467359458,67.88917541503906,2445400
2024-07-08 00:00:00+00:00,67.89882731567461,68.2842890653845,67.63864486206147,68.13973999023438,1245500
2024-07-09 00:00:00+00:00,67.97590493234918,68.92027827434953,67.71571518868711,68.76609802246094,1721900
2024-07-10 00:00:00+00:00,69.0937506449127,69.22866115161456,68.30355738334272,69.19975280761719,1063200
2024-07-11 00:00:00+00:00,69.5466703536249,70.91505260475381,69.25757955029891,70.46214294433594,1097600
2024-07-12 00:00:00+00:00,70.78977229609153,71.85942505180356,70.60667632916423,71.19450378417969,1032300
2024-07-15 00:00:00+00:00,70.68377209733612,71.14632763371313,69.70085169163235,70.10558319091797,1014600
2024-07-16 00:00:00+00:00,70.57776975575581,71.29087651214424,70.00921941568294,71.24269104003906,931300
2024-07-17 00:00:00+00:00,71.4161509490967,73.16999485494496,71.4161509490967,72.50507354736328,886200
2024-07-18 00:00:00+00:00,72.11960262551311,73.68071914144998,72.11960262551311,72.32197570800781,1062200
2024-07-19 00:00:00+00:00,73.12179366473536,73.12179366473536,71.62813987509679,72.10032653808594,1065100
2024-07-22 00:00:00+00:00,72.25452355459613,73.0447167342682,72.14852140287802,72.98689270019531,1332300
2024-07-23 00:00:00+00:00,72.87126333607775,73.13144577144057,72.2737972983327,72.35089111328125,1288800
2024-07-24 00:00:00+00:00,73.02543753018931,74.4420050155544,72.56288938317432,74.23963928222656,1429400
2024-07-25 00:00:00+00:00,74.69256271152612,76.37895132128817,74.15291335699408,74.73110961914062,2258100
2024-07-26 00:00:00+00:00,74.83710826961058,75.6273014584959,74.5480101520867,75.20329284667969,976400
2024-07-29 00:00:00+00:00,75.13583975609312,75.70439009091935,74.2781912954453,75.35747528076172,1191200
2024-07-30 00:00:00+00:00,75.2225572076112,76.71621845382512,75.15510196532173,76.62948608398438,1304600
2024-07-31 00:00:00+00:00,76.53312173978524,76.6680322230198,75.94529434051901,76.3885726928711,1267400
2024-08-01 00:00:00+00:00,76.3789502837598,78.53752561635338,76.3789502837598,78.3062515258789,1533700
2024-08-02 00:00:00+00:00,79.6649855558986,80.78282367170307,77.82441691276041,79.53007507324219,2132400
2024-08-05 00:00:00+00:00,81.21646601927127,81.33210673036716,77.25586172709609,77.27513885498047,1708700
2024-08-06 00:00:00+00:00,77.34260020653853,78.38333728031286,77.024593739963,77.6316909790039,1455800
2024-08-07 00:00:00+00:00,77.63168711798602,78.65316171569187,77.46786828652945,77.5642318725586,1695600
2024-08-08 00:00:00+00:00,77.03422331439609,77.96896547562696,76.658400207602,77.2847671508789,1458500
2024-08-09 00:00:00+00:00,77.20768136135128,77.66059092445259,76.04166512871357,77.3907699584961,1351600
2024-08-12 00:00:00+00:00,77.22695611644505,77.46786875902245,76.908949663746,77.4004135131836,1084700
2024-08-13 00:00:00+00:00,77.79551468960658,78.52788383815187,77.10168509450432,78.34479522705078,1438500
2024-08-14 00:00:00+00:00,78.06533887061401,78.78807683640868,77.76660217867743,78.3062515258789,827500
2024-08-15 00:00:00+00:00,77.85333549152482,78.62425158637737,77.64133117601733,78.38333892822266,1015900
2024-08-16 00:00:00+00:00,78.94225000720009,79.44335240220704,78.37369972094349,79.11570739746094,1463800
2024-08-19 00:00:00+00:00,79.16389605753865,79.82880995362822,79.07716368287541,79.51081085205078,924100
2024-08-20 00:00:00+00:00,79.53008309405102,79.88663646392793,78.98080254439074,79.23135375976562,772200
2024-08-21 00:00:00+00:00,79.24099504695404,79.56863273425691,79.06753763836107,79.35662841796875,749200
2024-08-22 00:00:00+00:00,79.42408480395821,79.65536625343609,78.96153660914443,79.29881286621094,977100
2024-08-23 00:00:00+00:00,79.58790793897558,79.58790793897558,78.98081064353916,79.06754302978516,765100
2024-08-26 00:00:00+00:00,79.32772137022842,79.94445719927799,79.01935345570364,79.56863403320312,1100700
2024-08-27 00:00:00+00:00,79.52044684422802,79.53972397400989,78.58571190779152,78.68207550048828,966400
2024-08-28 00:00:00+00:00,78.96153051471036,79.69389965865139,78.53752190879787,79.34698486328125,1414700
2024-08-29 00:00:00+00:00,79.433718370333,79.73244770035437,78.3544270635682,79.28916931152344,1233700
2024-08-30 00:00:00+00:00,79.36626179565899,79.89627255173875,78.94225319079518,79.51081085205078,1168000
2024-09-03 00:00:00+00:00,79.6168097176037,80.7346405132902,79.13498445089553,80.25281524658203,2240400
2024-09-04 00:00:00+00:00,80.65755264011209,81.4381146290131,80.23355137362272,80.773193359375,1447300
2024-09-05 00:00:00+00:00,81.47666030474751,81.52483842299303,80.48409402155897,80.69609832763672,1235900
2024-09-06 00:00:00+00:00,80.88883810490668,80.97556313461764,80.07936773391594,80.13719177246094,1076000
2024-09-09 00:00:00+00:00,80.16609284473549,81.58266035143514,79.87699473444441,81.51519775390625,2181900
2024-09-10 00:00:00+00:00,81.4573859390047,82.45958346859673,81.40920781912489,81.82357788085938,1480300
2024-09-11 00:00:00+00:00,81.63902619305551,81.73615620794689,80.41516725589783,81.3379135131836,1153200
2024-09-12 00:00:00+00:00,81.34762609790185,81.73615355540379,80.76483861692138,81.10479736328125,1404500
2024-09-13 00:00:00+00:00,81.14366070055901,81.72644825228726,81.08538416854992,81.58074951171875,989100
2024-09-16 00:00:00+00:00,82.71719000564343,83.36796928536228,82.2412403140173,83.01829528808594,1158600
2024-09-17 00:00:00+00:00,82.91145060590478,83.17370240036699,82.33837089127181,82.5811996459961,1695400
2024-09-18 00:00:00+00:00,82.49377798892763,82.78517543457443,81.62930828686565,82.19267272949219,921600
2024-09-19 00:00:00+00:00,81.60016382778248,82.06639081275873,80.57056503241665,81.22135162353516,1194000
2024-09-20 00:00:00+00:00,81.92068936694743,83.38737683809674,81.50303110334475,83.16397857666016,3814200
2024-09-23 00:00:00+00:00,83.51365391703999,83.67877566271952,82.95028952649831,83.18340301513672,1034300
2024-09-24 00:00:00+00:00,82.78517735392907,84.01874409327138,82.33836595076613,82.96001434326172,923500
2024-09-25 00:00:00+00:00,83.43595349874694,83.89247269896052,82.54234554671532,83.86332702636719,1860200
2024-09-26 00:00:00+00:00,83.31940260450665,84.60153815563736,83.31940260450665,83.59136962890625,1357200
2024-09-27 00:00:00+00:00,83.9993177600975,84.5626747831446,83.59135986062543,84.00902557373047,1107900
2024-09-30 00:00:00+00:00,84.26156968556967,85.09690111333649,83.67878221308102,84.95120239257812,1617500
2024-10-01 00:00:00+00:00,85.10661936178337,85.47571637834821,84.29071094287028,84.99005889892578,1014600
2024-10-02 00:00:00+00:00,84.46554053193023,85.16488842671647,83.99931354243567,84.8929214477539,1235400
2024-10-03 00:00:00+00:00,85.22317307079855,85.5825622761367,84.60153208519127,85.4951400756836,1360000
2024-10-04 00:00:00+00:00,84.41697412563187,85.4077119762564,84.21299149321064,85.22315979003906,1182100
2024-10-07 00:00:00+00:00,85.21346819212862,85.30088298504786,84.47526671733628,84.64038848876953,2431200
2024-10-08 00:00:00+00:00,85.02891350838071,85.12604352343769,84.07702157551407,84.2615737915039,2021800
2024-10-09 00:00:00+00:00,83.88276812179328,84.56268569104262,83.377680147026,83.90219116210938,2310300
2024-10-10 00:00:00+00:00,84.36841729382965,84.57239254441237,83.29025710464602,83.3485336303711,1192800
2024-10-11 00:00:00+00:00,83.58165663487921,84.12559064997274,83.35825092979712,83.97017669677734,1011900
2024-10-14 00:00:00+00:00,84.04788257067165,84.88321403177444,84.02845953204962,84.74723052978516,798400
2024-10-15 00:00:00+00:00,85.31059246181927,85.98079472734499,84.8443580326952,85.40772247314453,1288000
2024-10-16 00:00:00+00:00,85.61169664857968,86.34989806439313,85.35915269385893,86.18477630615234,866300
2024-10-17 00:00:00+00:00,86.039076497355,86.3304665239978,85.09689984906613,85.77681732177734,1995300
2024-10-18 00:00:00+00:00,85.66026954532774,86.3596175091672,85.02891333294238,86.29161834716797,952300
2024-10-21 00:00:00+00:00,86.42760576565443,86.52473577658324,85.41743734879617,85.6991195678711,1208500
2024-10-22 00:00:00+00:00,85.21346122538051,85.504851255167,84.70837331687902,85.24259948730469,884300
2024-10-23 00:00:00+00:00,85.53399033040819,86.6510039815729,85.43686031955578,86.64128875732422,937300
2024-10-24 00:00:00+00:00,86.77727727570712,86.97154471919738,86.28191196853372,86.45674896240234,945300
2024-10-25 00:00:00+00:00,86.88411974059865,86.92297322805514,85.18431856973864,85.28145599365234,772300
2024-10-28 00:00:00+00:00,85.67968467960377,86.00993559230255,85.49513248102078,85.59226989746094,693600
2024-10-29 00:00:00+00:00,85.0289115907572,85.0289115907572,83.47480915325932,83.54280090332031,1137200
2024-10-30 00:00:00+00:00,84.10615701469291,84.3004244488285,83.54279998206194,84.1255874633789,1088300
2024-10-31 00:00:00+00:00,84.261570233783,85.62141261880029,84.1644402228271,84.61124420166016,1663900
2024-11-01 00:00:00+00:00,84.54325571451558,84.86379143252634,82.98915324763104,83.4165267944336,1884600
2024-11-04 00:00:00+00:00,83.03770977534603,83.70791943618934,82.82401930895861,83.55250549316406,1808200
2024-11-05 00:00:00+00:00,83.5330833370758,85.15517747916036,83.23197808246763,85.14546966552734,1391700
2024-11-06 00:00:00+00:00,84.39755720023507,86.00994360844773,84.31985022405841,85.25231170654297,1799700
2024-11-07 00:00:00+00:00,84.36841941917392,85.94195234829478,83.24169048980573,84.06731414794922,2920500
2024-11-08 00:00:00+00:00,84.58210755903838,87.99141769530615,84.2032953216753,87.60289764404297,2268900
2024-11-11 00:00:00+00:00,87.61261436768253,90.03119417285895,87.20466382604278,89.65238189697266,2202700
2024-11-12 00:00:00+00:00,89.49695906811051,90.1088848199627,89.00158636772828,89.3901138305664,1633200
2024-11-13 00:00:00+00:00,89.92433790098842,89.92433790098842,88.20510632683673,88.76847076416016,2798800
2024-11-14 00:00:00+00:00,88.68105694652034,88.82674825901921,87.08810103847702,87.14637756347656,1890500
2024-11-15 00:00:00+00:00,86.9715384238452,88.66162430187647,86.9715384238452,88.60334777832031,1447500
2024-11-18 00:00:00+00:00,88.37023860701807,89.9146258413473,88.26339336822917,89.70093536376953,1564000
2024-11-19 00:00:00+00:00,89.44839338809966,89.6523760561759,88.6519153970306,89.4775390625,1097000
2024-11-20 00:00:00+00:00,89.50667090806233,89.92433661797473,89.07928997404647,89.59408569335938,1000400
2024-11-21 00:00:00+00:00,89.71064979853246,91.50758098241009,89.31240711009004,91.27446746826172,1426400
2024-11-22 00:00:00+00:00,91.35217763449748,91.75041292630702,90.8859431793681,91.11905670166016,1108500
2024-11-25 00:00:00+00:00,91.303603247334,91.90582117059127,90.6333935755271,90.84708404541016,1512000
2024-11-26 00:00:00+00:00,91.1870446965259,91.7504091451814,90.92479292107315,91.56585693359375,803500
2024-11-27 00:00:00+00:00,92.10007922181947,92.94512585904046,91.87667353248129,92.2554931640625,1054900
2024-11-29 00:00:00+00:00,92.19721456827355,92.32349025629298,91.48815879473624,91.68241882324219,586700
2024-12-02 00:00:00+00:00,92.09036688623904,92.09036688623904,90.16716745920002,90.21572875976562,1191600
2024-12-03 00:00:00+00:00,90.7013973160804,91.08992482082343,89.14729470765407,89.1667251586914,920200
2024-12-04 00:00:00+00:00,89.302698498526,90.17687602141088,88.84617928826016,89.77864074707031,1216100
2024-12-05 00:00:00+00:00,89.86606336146944,90.37115132723638,89.5649580733882,89.63294982910156,1012500
2024-12-06 00:00:00+00:00,89.6912164420425,89.97289865900703,89.09872115665236,89.15699768066406,725700
2024-12-09 00:00:00+00:00,89.1181434821605,89.5163861545101,88.33138077211193,88.55477905273438,1144800
2024-12-10 00:00:00+00:00,88.38966631766897,89.11815257852888,86.93269379594915,88.6227798461914,1583400
2024-12-11 00:00:00+00:00,88.75976960075627,88.85761814681513,87.65406684609673,87.91825866699219,1054600
2024-12-12 00:00:00+00:00,88.25094445981429,89.00438640617242,87.7225534018873,87.85954284667969,1132700
2024-12-13 00:00:00+00:00,87.71276545243934,88.41728685613198,87.46814037978854,87.90846252441406,672800
2024-12-16 00:00:00+00:00,87.83018839696251,87.83018839696251,86.80276010308495,86.82233428955078,1099500
2024-12-17 00:00:00+00:00,86.11781357250648,87.28222385412931,86.11781357250648,86.77340698242188,1140100
2024-12-18 00:00:00+00:00,86.56792658103387,87.02782293692205,85.04146843414132,85.06103515625,2403500
2024-12-19 00:00:00+00:00,85.05124449235281,88.07481430873835,84.54242761986873,86.665771484375,2888600
2024-12-20 00:00:00+00:00,86.47008173024551,87.39965411006716,85.99061116642,87.37030029296875,3711300
2024-12-23 00:00:00+00:00,87.05718200693583,87.92804676795211,86.28416579309874,87.76170349121094,1336300
2024-12-24 00:00:00+00:00,87.65406473431891,88.94568492112819,87.41921927099696,88.93589782714844,845300
2024-12-26 00:00:00+00:00,88.56407348642517,89.14138514030205,88.29009456828932,88.74020385742188,1095400
2024-12-27 00:00:00+00:00,88.01610623186714,88.89675806731057,87.9573985979594,88.18245697021484,900000
2024-12-30 00:00:00+00:00,87.83997587189063,87.91825769401758,87.01803913565384,87.69320678710938,870700
2024-12-31 00:00:00+00:00,88.06502924829493,88.22159288366713,86.8125500267776,87.22351837158203,1285500
2025-01-02 00:00:00+00:00,88.02589061380326,88.1237391557565,86.77341135992523,87.07674407958984,927200
2025-01-03 00:00:00+00:00,87.135462858321,87.86933815202265,86.86147647776535,86.93975830078125,1059400
2025-01-06 00:00:00+00:00,86.54835182416203,86.77341018643959,84.94361186866195,85.00232696533203,1045800
2025-01-07 00:00:00+00:00,85.23716959395779,86.56793072195904,85.16867486525325,86.06889343261719,1294100
2025-01-08 00:00:00+00:00,85.86340949049168,87.37030099163876,85.44265402286382,87.32137298583984,1476600
2025-01-10 00:00:00+00:00,86.78319773599148,87.26266081335262,86.01996866355715,86.14717102050781,1095600
2025-01-13 00:00:00+00:00,86.28415935736327,87.03760132634766,85.66770683728512,86.9006118774414,955700
2025-01-14 00:00:00+00:00,86.8908370539012,87.99653979988948,86.83212195443392,87.47793579101562,1174600
2025-01-15 00:00:00+00:00,88.39771320483409,89.53277713218,88.31943885478923,89.16094970703125,1304900
2025-01-16 00:00:00+00:00,89.02396276979843,91.88118192443211,88.88696585629104,91.842041015625,1142500
2025-01-17 00:00:00+00:00,91.53871266082137,92.88904048479226,91.30386719680136,92.14537811279297,1351300
