"('date', '')","('open', 'BGT')","('high', 'BGT')","('low', 'BGT')","('close', 'BGT')","('volume', 'BGT')"
2024-08-14 00:00:00+00:00,11.247664627134903,11.343947834191441,11.247664627134903,11.33519458770752,71800
2024-08-15 00:00:00+00:00,11.414709368854485,11.45004899243199,11.352865238234621,11.405874252319336,66900
2024-08-16 00:00:00+00:00,11.388205680141633,11.42354530625856,11.264516567450812,11.326360702514648,128500
2024-08-19 00:00:00+00:00,11.326359316918866,11.352864665186425,11.211505335448582,11.229175567626953,128500
2024-08-20 00:00:00+00:00,11.255679542763867,11.317524509909891,11.229175038308716,11.299854278564453,74300
2024-08-21 00:00:00+00:00,11.32635945034461,11.344029682731138,11.238010816101125,11.282185554504395,89900
2024-08-22 00:00:00+00:00,11.273350038976004,11.308689659934174,11.246844691335106,11.264514923095703,77400
2024-08-23 00:00:00+00:00,11.299855381586818,11.405874252319336,11.27335087454446,11.405874252319336,50500
2024-08-26 00:00:00+00:00,11.44121385662965,11.467718363627375,11.34403010259594,11.352865219116211,122700
2024-08-27 00:00:00+00:00,11.388204006053114,11.423543626975047,11.202670785572208,11.23801040649414,106200
2024-08-28 00:00:00+00:00,11.229175567626953,11.264515189420653,11.20267106192244,11.229175567626953,119500
2024-08-29 00:00:00+00:00,11.229175290622901,11.264514911544834,11.202670785572208,11.23801040649414,107800
2024-08-30 00:00:00+00:00,11.220341006418687,11.264515746486152,11.211505889892578,11.211505889892578,134400
2024-09-03 00:00:00+00:00,11.211504671984606,11.246844291687012,11.202670398981251,11.246844291687012,51700
2024-09-04 00:00:00+00:00,11.211503446439927,11.255678176879883,11.176163830600544,11.255678176879883,69500
2024-09-05 00:00:00+00:00,11.229175038308716,11.299854278564453,11.229175038308716,11.299854278564453,51900
2024-09-06 00:00:00+00:00,11.308690060521133,11.32635945034461,11.246845089731336,11.282185554504395,90200
2024-09-09 00:00:00+00:00,11.326360702514648,11.326360702514648,11.264516567450812,11.326360702514648,43000
2024-09-10 00:00:00+00:00,11.361699762168872,11.379369995627922,11.273351122562945,11.317525863647461,110900
2024-09-11 00:00:00+00:00,11.299856319104842,11.37937068939209,11.299856319104842,11.37937068939209,70200
2024-09-12 00:00:00+00:00,11.388204842634204,11.414709349631927,11.326359869555402,11.352865219116211,74600
2024-09-13 00:00:00+00:00,11.41471087530145,11.485390131784298,11.344031618818603,11.361701011657715,186400
2024-09-16 00:00:00+00:00,11.424129081278032,11.522228240966797,11.388456582254893,11.522228240966797,92200
2024-09-17 00:00:00+00:00,11.548979588647406,11.58465207897878,11.35278046657523,11.397371292114258,110700
2024-09-18 00:00:00+00:00,11.441962953368208,11.468717110446033,11.326027138698542,11.352781295776367,89500
2024-09-19 00:00:00+00:00,11.388455405969331,11.52222705086429,11.379537069509833,11.433045387268066,87200
2024-09-20 00:00:00+00:00,11.415208166016095,11.48655314795063,11.370617339682193,11.379535675048828,60100
2024-09-23 00:00:00+00:00,11.370619128965956,11.415209962316684,11.326028295615227,11.334946632385254,76800
2024-09-24 00:00:00+00:00,11.334947408470454,11.540064065228634,11.290356572066663,11.522228240966797,97000
2024-09-25 00:00:00+00:00,11.495472361589503,11.540062340830879,11.441963195800781,11.441963195800781,58900
2024-09-26 00:00:00+00:00,11.441963708617749,11.486554540356975,11.379537054482455,11.388455390930176,52900
2024-09-27 00:00:00+00:00,11.388454880511397,11.477635689493484,11.388454880511397,11.441963195800781,68700
2024-09-30 00:00:00+00:00,11.415206765517052,11.540060043334961,11.406288431244583,11.540060043334961,114600
2024-10-01 00:00:00+00:00,11.441963621627895,11.486554453028113,11.406291126607597,11.450881958007812,131400
2024-10-02 00:00:00+00:00,11.388455390930176,11.424127886221683,11.370618718034736,11.388455390930176,109900
2024-10-03 00:00:00+00:00,11.388455304347131,11.477636116648195,11.388455304347131,11.450881958007812,50500
2024-10-04 00:00:00+00:00,11.513307914972447,11.59357123653605,11.450881265089343,11.5846529006958,116500
2024-10-07 00:00:00+00:00,11.620325736067343,11.923542359578583,11.540062412137974,11.655998229980469,220900
2024-10-08 00:00:00+00:00,11.718427667537869,11.780854329570962,11.575736817820184,11.763017654418945,77700
2024-10-09 00:00:00+00:00,11.798686607215572,11.870032435875649,11.593570007627939,11.682751655578613,95100
2024-10-10 00:00:00+00:00,11.745179703759543,11.771933861145287,11.638162223717234,11.736261367797852,64100
2024-10-11 00:00:00+00:00,11.7897694277861,11.798686912412455,11.566816152641502,11.647079467773438,129700
2024-10-14 00:00:00+00:00,11.700588753655264,11.727342910764804,11.620325431827327,11.691670417785645,101500
2024-10-15 00:00:00+00:00,11.772674051152372,11.79967535695906,11.574662472405908,11.646666526794434,136600
2024-10-16 00:00:00+00:00,11.655668112443815,11.673669556553762,11.556662744907404,11.601665496826172,68100
2024-10-17 00:00:00+00:00,11.64666735109242,11.655668073117026,11.556662705914663,11.610665321350098,107600
2024-10-18 00:00:00+00:00,11.610667460472857,11.664670944213867,11.565665558770979,11.664670944213867,80500
2024-10-21 00:00:00+00:00,11.6916706014166,11.76367466397165,11.628667261269968,11.736673355102539,78300
2024-10-22 00:00:00+00:00,11.76367442289078,11.844679206194156,11.610665578507982,11.682669639587402,130500
2024-10-23 00:00:00+00:00,11.700669996763846,11.727671302570535,11.583663193793484,11.646666526794434,62900
2024-10-24 00:00:00+00:00,11.691671230261932,11.709672676046981,11.592665853512695,11.63766860961914,76500
2024-10-25 00:00:00+00:00,11.682668724552094,11.745672916828923,11.610664669112332,11.67366886138916,84200
2024-10-28 00:00:00+00:00,11.727672815483375,11.835678910999347,11.628667442516106,11.781676292419434,113400
2024-10-29 00:00:00+00:00,11.74567325357186,11.808676589298917,11.70067050304279,11.772674560546875,117900
2024-10-30 00:00:00+00:00,11.772674003086696,11.880680084228516,11.70066994899215,11.880680084228516,78200
2024-10-31 00:00:00+00:00,11.826677958397608,11.88068057200766,11.70067042938071,11.745673179626465,118700
2024-11-01 00:00:00+00:00,11.754673418741076,11.880680084228516,11.754673418741076,11.880680084228516,46000
2024-11-04 00:00:00+00:00,11.880681480212635,11.979687709992925,11.6916706014166,11.736673355102539,133100
2024-11-05 00:00:00+00:00,11.799675941467285,11.8716799994226,11.700670576367747,11.799675941467285,55400
2024-11-06 00:00:00+00:00,11.96168722202834,11.988688533057369,11.628668191482992,11.718673706054688,160700
2024-11-07 00:00:00+00:00,11.71867168546249,11.763673576632684,11.655667492783323,11.70067024230957,155700
2024-11-08 00:00:00+00:00,11.754675109730908,11.835679038473213,11.700671632213215,11.817678451538086,81500
2024-11-11 00:00:00+00:00,11.880680629090966,11.898682072618186,11.709671207362728,11.754673957824707,197800
2024-11-12 00:00:00+00:00,11.754673957824707,11.772674542995857,11.646667013373527,11.754673957824707,98900
2024-11-13 00:00:00+00:00,11.754674559022938,11.781675867338693,11.610665578507982,11.682669639587402,128000
2024-11-14 00:00:00+00:00,11.709672046233429,11.736673355102539,11.655668570139076,11.736673355102539,80900
2024-11-15 00:00:00+00:00,11.718506149753225,11.845684051513672,11.718506149753225,11.845684051513672,67500
2024-11-18 00:00:00+00:00,11.845682127626763,11.891102861330639,11.718504246521594,11.773009300231934,164200
2024-11-19 00:00:00+00:00,11.79117707391642,11.79117707391642,11.627663645442276,11.773009300231934,95400
2024-11-20 00:00:00+00:00,11.7730103449733,11.78209466578591,11.673085415020145,11.72758960723877,114600
2024-11-21 00:00:00+00:00,11.791177544660435,11.791177544660435,11.664000524806363,11.736673355102539,182600
2024-11-22 00:00:00+00:00,11.745757206540983,11.818430033935812,11.718504246521594,11.773009300231934,181200
2024-11-25 00:00:00+00:00,11.827514457756156,11.863850871772508,11.727588669464858,11.800261497497559,147600
2024-11-26 00:00:00+00:00,11.800262441082614,11.800262441082614,11.654916773394927,11.72758960723877,94200
2024-11-27 00:00:00+00:00,11.763924893590474,11.818429946899414,11.709420706609965,11.818429946899414,110300
2024-11-29 00:00:00+00:00,11.85476656756238,11.900187301725758,11.827514473595732,11.872934341430664,94700
2024-12-02 00:00:00+00:00,11.854766394165043,11.963775634765625,11.818429980631516,11.963775634765625,78300
2024-12-03 00:00:00+00:00,12.000112459556648,12.29988809806401,11.95469172450101,12.118206024169922,175700
2024-12-04 00:00:00+00:00,12.145456841509858,12.34530753494218,11.909269737119695,11.991026878356934,180800
2024-12-05 00:00:00+00:00,11.954690467399091,11.991026878356934,11.872933326161851,11.991026878356934,108500
2024-12-06 00:00:00+00:00,11.954690572469545,12.018279075622559,11.909269841790943,12.018279075622559,80600
2024-12-09 00:00:00+00:00,12.045533864735276,12.236300269518994,12.036449543953072,12.136374473571777,144700
2024-12-10 00:00:00+00:00,12.163626289225121,12.172709742822494,12.081869142549747,12.154541969299316,84300
2024-12-11 00:00:00+00:00,12.18179491642552,12.199963557550353,11.963776420898487,12.127290725708008,86900
2024-12-12 00:00:00+00:00,12.145458500504349,12.190879236987938,12.072785668662004,12.127290725708008,130800
2024-12-13 00:00:00+00:00,12.15454329433452,12.19996403258668,11.954692565822135,12.090954780578613,187400
2024-12-16 00:00:00+00:00,12.17345485331509,12.310956753196187,12.136787854855504,12.283455848693848,90400
2024-12-17 00:00:00+00:00,12.265122479352652,12.274289447290483,11.91678556560662,11.971786499023438,164100
2024-12-18 00:00:00+00:00,11.999286581592456,12.063453609020165,11.779284595374442,11.870951652526855,122300
2024-12-19 00:00:00+00:00,11.87095002524548,11.889283958688837,11.623448043230571,11.632614135742188,176400
2024-12-20 00:00:00+00:00,11.733449811131415,11.861783857033851,11.641781886163855,11.705949783325195,174200
2024-12-23 00:00:00+00:00,11.76095103540132,11.825118064880371,11.678450069379561,11.825118064880371,129100
2024-12-24 00:00:00+00:00,11.889284961931942,11.944285018482915,11.870951026941526,11.925951957702637,48600
2024-12-26 00:00:00+00:00,11.944286346435547,12.045121251673272,11.870952346740964,11.944286346435547,75900
2024-12-27 00:00:00+00:00,11.971786299486265,11.971786299486265,11.76095041148107,11.880118370056152,137600
2024-12-30 00:00:00+00:00,11.935117759237327,11.935117759237327,11.779282823883104,11.834282875061035,121300
2024-12-31 00:00:00+00:00,11.889286098429006,11.889286098429006,11.733451132954754,11.788451194763184,148300
2025-01-02 00:00:00+00:00,11.907618275185383,11.907618275185383,11.779284224371999,11.852618217468262,122600
2025-01-03 00:00:00+00:00,11.907617566737677,11.916784533881858,11.724282594904594,11.77928352355957,182700
2025-01-06 00:00:00+00:00,11.815950642951568,11.825116735982633,11.705949658687791,11.742616653442383,193200
2025-01-07 00:00:00+00:00,11.779285230062682,11.834285292475592,11.696784262233086,11.751784324645996,217300
2025-01-08 00:00:00+00:00,11.751782746473447,11.751782746473447,11.669281789723085,11.742616653442383,132100
2025-01-10 00:00:00+00:00,11.66928279559803,11.687616731660741,11.45844777613798,11.577615737915039,271800
2025-01-13 00:00:00+00:00,11.577616110531075,11.660117077048126,11.458448144918695,11.595949172973633,230900
2025-01-14 00:00:00+00:00,11.687617107817069,11.705951044469844,11.52261517478297,11.595949172973633,238900
2025-01-15 00:00:00+00:00,11.762529384403944,11.762529384403944,11.586693378064417,11.679238319396973,192500
2025-01-16 00:00:00+00:00,11.716257111112197,11.762530025592055,11.540421095187662,11.632966041564941,235600
2025-01-17 00:00:00+00:00,11.688493773924206,11.688493773924206,11.540421152913936,11.577439308166504,965200
2025-01-21 00:00:00+00:00,11.642221481383963,11.642221481383963,11.54967564701559,11.614458084106445,192900
2025-01-22 00:00:00+00:00,11.669983560489001,11.716256472446473,11.614456772205944,11.679238319396973,197200
2025-01-23 00:00:00+00:00,11.66998418091936,11.716257095336914,11.586693994066684,11.716257095336914,159500
2025-01-24 00:00:00+00:00,11.71625611506715,11.744019508361816,11.66072932847782,11.744019508361816,108400
