"('date', '')","('open', 'BH-A')","('high', 'BH-A')","('low', 'BH-A')","('close', 'BH-A')","('volume', 'BH-A')"
2025-03-28 00:00:00+00:00,1115.3800048828125,1115.3800048828125,1115.3800048828125,1115.3800048828125,77
2025-03-31 00:00:00+00:00,1062.5,1099.989990234375,1062.5,1099.989990234375,80
2025-04-01 00:00:00+00:00,1099.9100341796875,1099.9100341796875,1099.9100341796875,1099.9100341796875,60
2025-04-02 00:00:00+00:00,1067.5,1075.0,1060.0,1075.0,119
2025-04-03 00:00:00+00:00,1072.97998046875,1078.989990234375,1050.0,1055.0,266
2025-04-04 00:00:00+00:00,1053.989990234375,1053.989990234375,1053.989990234375,1053.989990234375,75
2025-04-07 00:00:00+00:00,1020.0,1029.346435546875,1000.02001953125,1000.02001953125,245
2025-04-08 00:00:00+00:00,1014.0,1049.989990234375,1008.5,1049.989990234375,230
2025-04-09 00:00:00+00:00,1040.0,1082.0,1039.800048828125,1079.030029296875,206
2025-04-10 00:00:00+00:00,1072.97998046875,1072.97998046875,1060.0,1060.0,75
2025-04-11 00:00:00+00:00,1018.0,1018.0,1018.0,1018.0,118
2025-04-14 00:00:00+00:00,1010.0,1057.5,999.010009765625,1057.5,214
2025-04-15 00:00:00+00:00,1057.5,1057.5,1057.5,1057.5,0
2025-04-16 00:00:00+00:00,1050.0,1070.010009765625,1050.0,1070.010009765625,133
2025-04-17 00:00:00+00:00,1050.0,1085.5,1050.0,1085.5,132
2025-04-21 00:00:00+00:00,1062.0,1062.0,1062.0,1062.0,74
2025-04-22 00:00:00+00:00,1063.52001953125,1070.300048828125,1063.52001953125,1067.1600341796875,103
2025-04-23 00:00:00+00:00,1067.1600341796875,1067.1600341796875,1067.1600341796875,1067.1600341796875,0
2025-04-24 00:00:00+00:00,1127.5,1133.0,1127.5,1133.0,140
2025-04-25 00:00:00+00:00,1130.0,1135.0,1102.0,1117.800048828125,704
2025-04-28 00:00:00+00:00,1105.0,1135.0,1105.0,1135.0,497
2025-04-29 00:00:00+00:00,1147.5,1181.1800537109375,1147.5,1181.1800537109375,193
2025-04-30 00:00:00+00:00,1186.0,1186.0,1135.010009765625,1147.0,2058
2025-05-01 00:00:00+00:00,1152.02001953125,1178.3499755859375,1124.0,1135.0,1838
2025-05-02 00:00:00+00:00,1125.1600341796875,1194.7900390625,1125.1600341796875,1167.5,4732
2025-05-05 00:00:00+00:00,1168.43994140625,1182.5,1131.0,1175.0,1147
2025-05-06 00:00:00+00:00,1174.9000244140625,1174.9000244140625,1149.0,1159.0,1987
2025-05-07 00:00:00+00:00,1142.56005859375,1182.5,1142.56005859375,1182.5,2793
2025-05-08 00:00:00+00:00,1180.0,1222.0,1166.1500244140625,1195.0,10255
2025-05-09 00:00:00+00:00,1185.0,1187.0,1169.800048828125,1182.0,523
2025-05-12 00:00:00+00:00,1166.1199951171875,1208.800048828125,1155.0,1164.800048828125,518
2025-05-13 00:00:00+00:00,1174.989990234375,1187.3399658203125,1153.31005859375,1187.3399658203125,321
2025-05-14 00:00:00+00:00,1195.0,1195.0,1177.199951171875,1188.0,324
2025-05-15 00:00:00+00:00,1192.5,1200.0,1177.989990234375,1192.989990234375,186
2025-05-16 00:00:00+00:00,1200.0,1204.77001953125,1176.760009765625,1176.760009765625,185
2025-05-19 00:00:00+00:00,1210.0,1210.0,1197.469970703125,1197.469970703125,331
2025-05-20 00:00:00+00:00,1197.5,1197.5,1160.1199951171875,1160.1199951171875,225
2025-05-21 00:00:00+00:00,1151.2099609375,1169.1800537109375,1151.2099609375,1169.1800537109375,132
2025-05-22 00:00:00+00:00,1200.010009765625,1207.5,1199.989990234375,1200.010009765625,176
2025-05-23 00:00:00+00:00,1190.0,1237.5,1190.0,1215.010009765625,626
2025-05-27 00:00:00+00:00,1220.0,1243.31005859375,1200.06005859375,1230.0,773
2025-05-28 00:00:00+00:00,1255.0,1275.0,1246.199951171875,1259.9599609375,654
2025-05-29 00:00:00+00:00,1253.010009765625,1295.0,1237.050048828125,1237.050048828125,732
2025-05-30 00:00:00+00:00,1234.0,1234.0,1199.010009765625,1203.010009765625,656
2025-06-02 00:00:00+00:00,1215.0,1221.0,1215.0,1219.97998046875,134
2025-06-03 00:00:00+00:00,1230.0,1269.43994140625,1230.0,1247.0,2922
2025-06-04 00:00:00+00:00,1250.0,1284.0,1243.0400390625,1267.0,3941
2025-06-05 00:00:00+00:00,1256.0,1270.06005859375,1210.280029296875,1254.77001953125,1994
2025-06-06 00:00:00+00:00,1255.010009765625,1277.989990234375,1246.6199951171875,1274.0,3255
2025-06-09 00:00:00+00:00,1280.0,1314.0,1271.22998046875,1281.31005859375,3428
2025-06-10 00:00:00+00:00,1285.9599609375,1320.0,1279.135498046875,1291.0,2159
2025-06-11 00:00:00+00:00,1289.97998046875,1300.0999755859375,1231.0,1239.1600341796875,2381
2025-06-12 00:00:00+00:00,1230.0,1259.969970703125,1218.0,1251.949951171875,2536
2025-06-13 00:00:00+00:00,1256.989990234375,1256.989990234375,1202.6800537109375,1246.8399658203125,1985
2025-06-16 00:00:00+00:00,1252.0,1330.8900146484375,1249.97998046875,1323.0,7345
2025-06-17 00:00:00+00:00,1317.0,1332.219970703125,1297.0,1326.3699951171875,8624
2025-06-18 00:00:00+00:00,1320.0,1364.7900390625,1283.47998046875,1343.0999755859375,10527
2025-06-20 00:00:00+00:00,1340.0,1399.760009765625,1325.6400146484375,1389.0,11613
2025-06-23 00:00:00+00:00,1375.0,1432.0,1374.510009765625,1420.300048828125,13062
2025-06-24 00:00:00+00:00,1428.0,1444.8699951171875,1376.7320556640625,1389.8299560546875,11132
2025-06-25 00:00:00+00:00,1376.989990234375,1430.010009765625,1352.0699462890625,1384.81005859375,16937
2025-06-26 00:00:00+00:00,1389.6300048828125,1409.0,1375.989990234375,1392.8199462890625,7226
2025-06-27 00:00:00+00:00,1372.1700439453125,1421.43994140625,1352.6800537109375,1392.5,4493
2025-06-30 00:00:00+00:00,1381.530029296875,1412.4749755859375,1368.18994140625,1400.3599853515625,14368
2025-07-01 00:00:00+00:00,1414.3299560546875,1436.77001953125,1376.02001953125,1390.1199951171875,15709
2025-07-02 00:00:00+00:00,1389.989990234375,1427.010009765625,1383.0,1405.780029296875,8294
2025-07-03 00:00:00+00:00,1415.0,1415.0,1377.0780029296875,1400.0799560546875,1588
2025-07-07 00:00:00+00:00,1405.0,1405.0,1359.989990234375,1381.3499755859375,6317
2025-07-08 00:00:00+00:00,1372.02001953125,1433.1700439453125,1372.02001953125,1432.0,6196
2025-07-09 00:00:00+00:00,1436.4000244140625,1475.010009765625,1417.989990234375,1446.0,9544
2025-07-10 00:00:00+00:00,1432.5999755859375,1478.0,1426.0,1445.3599853515625,9387
2025-07-11 00:00:00+00:00,1450.0,1450.0,1400.010009765625,1428.0,15088
2025-07-14 00:00:00+00:00,1438.0,1450.5,1414.97998046875,1416.97998046875,8842
2025-07-15 00:00:00+00:00,1414.9200439453125,1437.2900390625,1413.0,1429.6400146484375,4563
2025-07-16 00:00:00+00:00,1422.0,1434.02001953125,1395.0,1423.0,8217
2025-07-17 00:00:00+00:00,1421.0,1454.800048828125,1421.0,1446.2900390625,9316
2025-07-18 00:00:00+00:00,1449.75,1485.030029296875,1440.1099853515625,1485.030029296875,8935
2025-07-21 00:00:00+00:00,1472.0999755859375,1539.2900390625,1416.510009765625,1539.2900390625,2015
2025-07-22 00:00:00+00:00,1546.1199951171875,1586.010009765625,1540.5999755859375,1575.550048828125,3080
2025-07-23 00:00:00+00:00,1563.0999755859375,1588.010009765625,1545.02001953125,1576.4200439453125,5191
2025-07-24 00:00:00+00:00,1550.6199951171875,1587.0,1529.030029296875,1529.030029296875,3953
2025-07-25 00:00:00+00:00,1504.4200439453125,1576.949951171875,1480.6199951171875,1561.43994140625,5756
2025-07-28 00:00:00+00:00,1544.5,1555.0,1519.81005859375,1526.0,12619
2025-07-29 00:00:00+00:00,1525.97998046875,1557.989990234375,1481.6300048828125,1491.989990234375,8198
2025-07-30 00:00:00+00:00,1503.6500244140625,1540.0,1488.0,1500.06005859375,10148
2025-07-31 00:00:00+00:00,1492.050048828125,1502.199951171875,1463.780029296875,1486.0,10726
2025-08-01 00:00:00+00:00,1490.0,1497.800048828125,1448.489990234375,1451.9200439453125,23511
2025-08-04 00:00:00+00:00,1411.010009765625,1478.199951171875,1411.010009765625,1442.5999755859375,9268
2025-08-05 00:00:00+00:00,1455.6800537109375,1455.6800537109375,1402.989990234375,1417.3699951171875,29392
2025-08-06 00:00:00+00:00,1423.3599853515625,1467.0,1420.0,1431.3699951171875,13268
2025-08-07 00:00:00+00:00,1445.0,1453.489990234375,1371.489990234375,1372.06005859375,7772
2025-08-08 00:00:00+00:00,1383.2099609375,1396.3499755859375,1347.22998046875,1363.050048828125,8209
2025-08-11 00:00:00+00:00,1357.3499755859375,1420.6199951171875,1300.010009765625,1406.989990234375,14027
2025-08-12 00:00:00+00:00,1424.0,1424.0,1353.6700439453125,1384.510009765625,20433
2025-08-13 00:00:00+00:00,1398.0,1428.8299560546875,1371.9949951171875,1390.780029296875,45066
2025-08-14 00:00:00+00:00,1374.31005859375,1432.8800048828125,1339.52001953125,1432.8800048828125,16681
2025-08-15 00:00:00+00:00,1435.0,1597.43994140625,1428.6800537109375,1579.6099853515625,6731
2025-08-18 00:00:00+00:00,1563.31005859375,1643.199951171875,1510.3699951171875,1512.0,12937
2025-08-19 00:00:00+00:00,1525.0,1559.6700439453125,1383.0,1530.02001953125,15891
2025-08-20 00:00:00+00:00,1540.0,1544.25,1496.1199951171875,1518.9200439453125,13162
2025-08-21 00:00:00+00:00,1523.8399658203125,1524.0,1471.449951171875,1498.199951171875,23293
2025-08-22 00:00:00+00:00,1507.1099853515625,1558.800048828125,1492.050048828125,1522.0,18764
2025-08-25 00:00:00+00:00,1539.9000244140625,1565.4200439453125,1505.8499755859375,1534.9100341796875,24211
2025-08-26 00:00:00+00:00,1515.300048828125,1572.739990234375,1515.300048828125,1561.1400146484375,22756
2025-08-27 00:00:00+00:00,1553.52001953125,1592.1300048828125,1523.219970703125,1584.5799560546875,13028
2025-08-28 00:00:00+00:00,1589.0,1634.0,1560.0,1589.6700439453125,15830
2025-08-29 00:00:00+00:00,1571.780029296875,1648.800048828125,1556.1700439453125,1561.6700439453125,6875
2025-09-02 00:00:00+00:00,1605.0,1637.5,1524.47998046875,1525.0,5869
2025-09-03 00:00:00+00:00,1525.300048828125,1590.02001953125,1522.010009765625,1544.3599853515625,14966
2025-09-04 00:00:00+00:00,1565.0,1583.9300537109375,1525.375,1545.1199951171875,7962
2025-09-05 00:00:00+00:00,1540.1500244140625,1570.0,1530.0,1542.0,6789
2025-09-08 00:00:00+00:00,1539.4100341796875,1565.5849609375,1529.0,1554.8800048828125,6129
2025-09-09 00:00:00+00:00,1572.3199462890625,1572.3199462890625,1528.5799560546875,1542.199951171875,5372
2025-09-10 00:00:00+00:00,1547.800048828125,1563.3299560546875,1513.0550537109375,1517.9599609375,16241
2025-09-11 00:00:00+00:00,1528.949951171875,1583.3900146484375,1524.47998046875,1583.3900146484375,3547
2025-09-12 00:00:00+00:00,1567.0,1627.0,1494.4300537109375,1494.4300537109375,7614
2025-09-15 00:00:00+00:00,1521.6600341796875,1550.5849609375,1500.0,1542.6600341796875,5923
2025-09-16 00:00:00+00:00,1534.0699462890625,1577.0,1505.02001953125,1505.02001953125,7345
2025-09-17 00:00:00+00:00,1524.6400146484375,1560.3800048828125,1516.780029296875,1533.1099853515625,12107
2025-09-18 00:00:00+00:00,1551.2900390625,1564.5,1511.1300048828125,1526.8299560546875,13005
2025-09-19 00:00:00+00:00,1547.7900390625,1558.800048828125,1516.5,1540.1700439453125,13239
2025-09-22 00:00:00+00:00,1544.199951171875,1569.9000244140625,1505.864990234375,1532.0,10062
2025-09-23 00:00:00+00:00,1551.199951171875,1567.5,1497.8900146484375,1524.989990234375,13097
2025-09-24 00:00:00+00:00,1516.0,1559.699951171875,1516.0,1552.1099853515625,20340
2025-09-25 00:00:00+00:00,1541.300048828125,1561.989990234375,1522.6400146484375,1553.0799560546875,12736
2025-09-26 00:00:00+00:00,1567.5,1593.0,1554.93505859375,1580.4100341796875,21544
