"('date', '')","('open', 'BHR')","('high', 'BHR')","('low', 'BHR')","('close', 'BHR')","('volume', 'BHR')"
2025-01-07 00:00:00+00:00,2.828642787133833,2.8671276855620884,2.6554605148185955,2.665081739425659,803500
2025-01-08 00:00:00+00:00,2.6362181655623913,2.6650818404780114,2.511142011539939,2.5688695907592773,445900
2025-01-10 00:00:00+00:00,2.501520866357573,2.5688696726969686,2.4630359652425495,2.559248447418213,410600
2025-01-13 00:00:00+00:00,2.5977331855883636,2.636218084289391,2.4918994847724467,2.5207631587982178,316500
2025-01-14 00:00:00+00:00,2.5400057654594796,2.5400057654594796,2.4149296188423155,2.4726569652557373,263100
2025-01-15 00:00:00+00:00,2.5688697388545463,2.645839543066841,2.491899705254141,2.6073546409606934,287200
2025-01-16 00:00:00+00:00,2.607354595734726,2.6362182718136804,2.424551084513241,2.443793535232544,333400
2025-01-17 00:00:00+00:00,2.4918998208841243,2.549627406110151,2.3572026572623455,2.4534149169921875,451800
2025-01-21 00:00:00+00:00,2.4918995654833895,2.530384694819015,2.4726571155096257,2.5111420154571533,172200
2025-01-22 00:00:00+00:00,2.5400061038017823,2.5496273294856175,2.424551166207644,2.4341723918914795,217800
2025-01-23 00:00:00+00:00,2.4534147683510854,2.4534147683510854,2.3860661906205363,2.4149298667907715,184300
2025-01-24 00:00:00+00:00,2.4053086414006932,2.4630359937411637,2.3956874160106145,2.4149298667907715,186200
2025-01-27 00:00:00+00:00,2.4053087871272663,2.5111422728300927,2.3956875611542823,2.4534149169921875,165800
2025-01-28 00:00:00+00:00,2.4341723098728925,2.463035985951847,2.4149298591535895,2.443793535232544,136500
2025-01-29 00:00:00+00:00,2.405308649191482,2.4245511000339652,2.366823747506516,2.386066198348999,204300
2025-01-30 00:00:00+00:00,2.424551157732438,2.5015209629340664,2.4053087064320304,2.463036060333252,229100
2025-01-31 00:00:00+00:00,2.472657368938156,2.5303849541641825,2.434172465046219,2.4534149169921875,239600
2025-02-03 00:00:00+00:00,2.3956873179834735,2.6265969472850648,2.3956873179834735,2.540005922317505,361800
2025-02-04 00:00:00+00:00,2.5207631460754367,2.6362180709838867,2.472657022941953,2.6362180709838867,227900
2025-02-05 00:00:00+00:00,2.6458395514172337,2.6843244536448414,2.559248521405117,2.578490972518921,239300
2025-02-06 00:00:00+00:00,2.5977333485332363,2.616975799090748,2.5496272221394567,2.559248447418213,81700
2025-02-07 00:00:00+00:00,2.530384697321109,2.5688695973066915,2.491899567947429,2.540005922317505,133500
2025-02-10 00:00:00+00:00,2.5496271447927787,2.6362181696747156,2.5111420154571533,2.5111420154571533,115200
2025-02-11 00:00:00+00:00,2.501520872116089,2.511142097416993,2.453414745611569,2.501520872116089,118100
2025-02-12 00:00:00+00:00,2.4341722219546367,2.5111420220518275,2.4341722219546367,2.482278347015381,146500
2025-02-13 00:00:00+00:00,2.5303848529012396,2.559248529665103,2.4822784955733557,2.5496273040771484,143200
2025-02-14 00:00:00+00:00,2.5881119609131065,2.6265968596141342,2.501520709447704,2.5207631587982178,206700
2025-02-18 00:00:00+00:00,2.49189972116131,2.559248529665103,2.49189972116131,2.5496273040771484,93100
2025-02-19 00:00:00+00:00,2.5015207929438246,2.5688695973066915,2.5015207929438246,2.540005922317505,65900
2025-02-20 00:00:00+00:00,2.5400059198058966,2.5881120447403063,2.501520790470271,2.5111420154571533,94100
2025-02-21 00:00:00+00:00,2.55924837650067,2.55924837650067,2.482278347015381,2.482278347015381,144600
2025-02-24 00:00:00+00:00,2.5400059198058966,2.5400059198058966,2.4726571155096257,2.5111420154571533,113500
2025-02-25 00:00:00+00:00,2.530384764352383,2.6362182421163207,2.5111420844617447,2.5881121158599854,191600
2025-02-26 00:00:00+00:00,2.6073544161063373,2.645839314893604,2.424550917478728,2.4918994903564453,240400
2025-02-27 00:00:00+00:00,2.472657196213377,2.530384777406906,2.405308619107049,2.501520872116089,239700
2025-02-28 00:00:00+00:00,2.4918998095254814,2.8478856276794757,2.4918998095254814,2.761294364929199,393900
2025-03-03 00:00:00+00:00,2.5881120812308334,2.7709155879470857,2.5881120812308334,2.7324304580688477,236800
2025-03-04 00:00:00+00:00,2.6843245226695753,2.9922039777953597,2.674703296865273,2.9056129455566406,506000
2025-03-05 00:00:00+00:00,2.934476622969547,3.011446658792081,2.9056129455566406,2.9056129455566406,271100
2025-03-06 00:00:00+00:00,2.895991563796997,3.1557648759119226,2.886370338510819,2.895991563796997,457000
2025-03-07 00:00:00+00:00,2.886370338510819,2.9440976902278897,2.87674911322464,2.895991563796997,417300
2025-03-10 00:00:00+00:00,2.895991563796997,3.0114464966192447,2.87674911322464,2.895991563796997,510200
2025-03-11 00:00:00+00:00,2.90561287157459,2.924855322693247,2.790158164862646,2.8863704204559326,457000
2025-03-12 00:00:00+00:00,2.9056129455566406,2.944097848773849,2.8094006875136195,2.9056129455566406,410700
2025-03-13 00:00:00+00:00,2.9344764649417114,2.9440976902278897,2.742051729830036,2.895991563796997,504200
2025-03-14 00:00:00+00:00,2.924855254941607,2.924855254941607,2.790158100231144,2.838264226913452,370100
2025-03-17 00:00:00+00:00,2.819021841540632,2.963340224930562,2.8094006159813034,2.8863704204559326,247600
2025-03-18 00:00:00+00:00,2.876748969175861,2.915233868393503,2.799779170740577,2.8286428451538086,229500
2025-03-19 00:00:00+00:00,2.809400470016715,2.886370270492318,2.809400470016715,2.8478853702545166,118800
2025-03-20 00:00:00+00:00,2.876749045432868,2.8959914955517685,2.8478853702545166,2.8478853702545166,76400
2025-03-21 00:00:00+00:00,2.8094005809462685,2.819021806385614,2.684324420846665,2.6939456462860107,415500
2025-03-24 00:00:00+00:00,2.7516730655006287,2.7709157462330185,2.7324306141563537,2.742051839828491,114100
2025-03-25 00:00:00+00:00,2.6843242904217584,2.722809190309252,2.5496271408155304,2.5688695907592773,367800
2025-03-26 00:00:00+00:00,2.588112027945038,2.636218152567268,2.568869578096146,2.6265969276428223,107400
2025-03-27 00:00:00+00:00,2.655460692618855,2.655460692618855,2.549627214854917,2.5881121158599854,184800
2025-03-28 00:00:00+00:00,2.607354581431415,2.6362182573520303,2.4918996483608478,2.5303847789764404,225500
2025-03-31 00:00:00+00:00,2.5303844502946675,2.5303844502946675,2.393076893831793,2.442115306854248,473600
2025-04-01 00:00:00+00:00,2.4911538589773854,2.589230924332307,2.4126923937603375,2.5009615421295166,301800
2025-04-02 00:00:00+00:00,2.500961442419535,2.5892308211031434,2.500961442419535,2.559807538986206,187600
2025-04-03 00:00:00+00:00,2.4421154131562606,2.481346145281886,2.2753845677887448,2.334230899810791,245700
2025-04-04 00:00:00+00:00,2.294999794999682,2.3048074774377048,2.1184615111152714,2.177307605743408,401800
2025-04-07 00:00:00+00:00,2.098846195702342,2.2165383877322453,1.9517307218313629,2.049807548522949,448100
2025-04-08 00:00:00+00:00,2.1184616177145017,2.128269300646039,1.9615384569762997,1.971346139907837,347000
2025-04-09 00:00:00+00:00,1.9517308136767904,2.118461660732182,1.8340384991916692,2.0399999618530273,704800
2025-04-10 00:00:00+00:00,1.981153805511683,2.0105768540489533,1.794807714525504,1.8634614944458008,549100
2025-04-11 00:00:00+00:00,1.9419231186709986,1.9517308017417163,1.8046154387641447,1.9321154356002808,907100
2025-04-14 00:00:00+00:00,1.9517307785841134,2.0890385737785926,1.9125000467667213,1.9223077297210693,507300
2025-04-15 00:00:00+00:00,1.9125000694588452,2.0105769001660234,1.9026923863881273,1.9321154356002808,259200
2025-04-16 00:00:00+00:00,1.912500023841858,2.0007691693729206,1.8928845412514865,1.912500023841858,308100
2025-04-17 00:00:00+00:00,1.9026923661408672,1.9419230980062696,1.8732692003250122,1.8732692003250122,217400
2025-04-21 00:00:00+00:00,1.8536538157294546,1.8634614985970601,1.7653845530042038,1.8144230842590332,352100
2025-04-22 00:00:00+00:00,1.8438461328618494,1.8634614985970601,1.7948077185238223,1.8144230842590332,211200
2025-04-23 00:00:00+00:00,1.892884519462136,1.9517307327222566,1.8438461058427027,1.8536537885665894,283300
2025-04-24 00:00:00+00:00,1.8732691772915575,1.922307708437143,1.853653811600044,1.8634614944458008,187600
2025-04-25 00:00:00+00:00,1.853653811600044,1.8830768601373142,1.8242307630627739,1.8634614944458008,166900
2025-04-28 00:00:00+00:00,1.8438461514259603,1.912500049107218,1.8438461514259603,1.8732692003250122,251600
2025-04-29 00:00:00+00:00,1.853653811600044,1.8928845429830707,1.853653811600044,1.8634614944458008,198700
2025-04-30 00:00:00+00:00,1.8536538622448933,1.8634615453586119,1.8144231297900189,1.834038496017456,265400
2025-05-01 00:00:00+00:00,1.8340384459085306,1.8830768601373142,1.8242307630627739,1.8634614944458008,199300
2025-05-02 00:00:00+00:00,1.8830768292036533,2.0007691383361816,1.8830768292036533,2.0007691383361816,228500
2025-05-05 00:00:00+00:00,1.9713460700217393,2.0105768003571214,1.9419230222702026,1.9419230222702026,161500
2025-05-06 00:00:00+00:00,1.9125000006806558,1.9713460969887129,1.883076835609827,1.9026923179626465,158400
2025-05-07 00:00:00+00:00,1.9223077554637815,1.9419231216351582,1.8830769062042236,1.8830769062042236,156700
2025-05-08 00:00:00+00:00,2.039999872457582,2.039999872457582,1.8928845150271683,1.951730728149414,185000
2025-05-09 00:00:00+00:00,1.9909614351894305,1.9909614351894305,1.932115339686357,1.9419230222702026,154900
2025-05-12 00:00:00+00:00,2.049807499645409,2.138076875396658,2.030192134774819,2.079230546951294,329400
2025-05-13 00:00:00+00:00,2.089038463220183,2.128269192961363,2.069422864515999,2.079230546951294,238000
2025-05-14 00:00:00+00:00,2.059615234444046,2.059615234444046,1.9615384075976054,2.0007691383361816,292300
2025-05-15 00:00:00+00:00,2.0105768178463146,2.0890385130331834,2.0105768178463146,2.049807548522949,170700
2025-05-16 00:00:00+00:00,2.04980764411855,2.108653976711481,2.0399999609919965,2.089038610458374,198400
2025-05-19 00:00:00+00:00,2.0399999609919965,2.0988462935849275,2.0399999609919965,2.089038610458374,164100
2025-05-20 00:00:00+00:00,2.0694229646437736,2.0988462472068803,2.0105768671847706,2.0203845500946045,393200
2025-05-21 00:00:00+00:00,1.9909614351894305,1.9909614351894305,1.9419230222702026,1.9419230222702026,176400
2025-05-22 00:00:00+00:00,1.9517306772052694,2.0399998192094335,1.9223076298705482,2.0301921367645264,292700
2025-05-23 00:00:00+00:00,1.9811537996622235,2.0301922137462185,1.9321153855782285,1.9615384340286255,483300
2025-05-27 00:00:00+00:00,2.0792306689908124,2.393076993008511,2.0596153029689073,2.3832693099975586,755700
2025-05-28 00:00:00+00:00,2.3832693754709706,2.3832693754709706,2.206730842590332,2.206730842590332,286200
2025-05-29 00:00:00+00:00,2.216538513916411,2.3342309464799658,2.187115464233926,2.304807662963867,314500
2025-05-30 00:00:00+00:00,2.2949999393480502,2.344038588456137,2.226346157963781,2.2361538410186768,224300
2025-06-02 00:00:00+00:00,2.196923103537494,2.334230899810791,2.108653956254837,2.334230899810791,1215000
2025-06-03 00:00:00+00:00,2.304807570788053,2.500961461326816,2.2557691566117635,2.2655768394470215,294500
2025-06-04 00:00:00+00:00,2.2557691103225994,2.285192158224602,2.206730697152595,2.2459614276885986,149100
2025-06-05 00:00:00+00:00,2.2557692527770996,2.314615352297306,2.196923153256893,2.2557692527770996,167500
2025-06-06 00:00:00+00:00,2.3244229331208337,2.373461581060311,2.2361537877302613,2.3636538982391357,256000
2025-06-09 00:00:00+00:00,2.402884530263761,2.5401920840882086,2.3440384357675694,2.422499895095825,522400
2025-06-10 00:00:00+00:00,2.432307765593896,2.4617308151171753,2.3734616665473367,2.451923131942749,122700
2025-06-11 00:00:00+00:00,2.461730764426153,2.5401922282059166,2.442115398481212,2.4813461303710938,328000
2025-06-12 00:00:00+00:00,2.471538354667721,2.5009614024811944,2.412692259040775,2.442115306854248,141400
2025-06-13 00:00:00+00:00,2.4028847276782366,2.4617308270090636,2.3440386283474095,2.353846311569214,271600
2025-06-16 00:00:00+00:00,2.353846211594443,2.43230767403639,2.3440385287891994,2.4126923084259033,212200
2025-06-17 00:00:00+00:00,2.3636537987888895,2.4911536700996297,2.334230751563334,2.4715383052825928,305500
2025-06-18 00:00:00+00:00,2.4715383491496263,2.648076869469913,2.4715383491496263,2.540192127227783,240500
2025-06-20 00:00:00+00:00,2.5892308287155816,2.5892308287155816,2.451923035822724,2.461730718612671,394800
2025-06-23 00:00:00+00:00,2.4617308095209927,2.5205769084337786,2.3636539779996824,2.5009615421295166,353200
2025-06-24 00:00:00+00:00,2.5107692252816474,2.5696153241944337,2.4715384926731234,2.5009615421295166,206800
2025-06-25 00:00:00+00:00,2.5009615421295166,2.5499999578901713,2.4715384926731234,2.5009615421295166,138500
2025-06-26 00:00:00+00:00,2.540192268323826,2.599038600921631,2.4715384864322663,2.599038600921631,173500
2025-06-27 00:00:00+00:00,2.6088462849340526,2.6088462849340526,2.4126923884865823,2.549999952316284,935000
2025-06-30 00:00:00+00:00,2.5299999713897705,2.549999952316284,2.440000057220459,2.450000047683716,326400
2025-07-01 00:00:00+00:00,2.450000047683716,2.5799999237060547,2.450000047683716,2.490000009536743,187100
2025-07-02 00:00:00+00:00,2.509999990463257,2.549999952316284,2.4600000381469727,2.5199999809265137,328700
2025-07-03 00:00:00+00:00,2.5399999618530273,2.559999942779541,2.5199999809265137,2.549999952316284,102100
2025-07-07 00:00:00+00:00,2.5199999809265137,2.549999952316284,2.4700000286102295,2.5,284500
2025-07-08 00:00:00+00:00,2.5199999809265137,2.569999933242798,2.5199999809265137,2.5299999713897705,171000
2025-07-09 00:00:00+00:00,2.549999952316284,2.559999942779541,2.5199999809265137,2.559999942779541,153600
2025-07-10 00:00:00+00:00,2.569999933242798,2.6500000953674316,2.5299999713897705,2.6500000953674316,309000
2025-07-11 00:00:00+00:00,2.5999999046325684,2.6700000762939453,2.5299999713897705,2.6700000762939453,211200
2025-07-14 00:00:00+00:00,2.6500000953674316,2.690000057220459,2.5199999809265137,2.5199999809265137,214600
2025-07-15 00:00:00+00:00,2.559999942779541,2.559999942779541,2.490000009536743,2.490000009536743,154800
2025-07-16 00:00:00+00:00,2.5199999809265137,2.559999942779541,2.4800000190734863,2.5399999618530273,132100
2025-07-17 00:00:00+00:00,2.5299999713897705,2.5899999141693115,2.4700000286102295,2.4700000286102295,122500
2025-07-18 00:00:00+00:00,2.509999990463257,2.5199999809265137,2.4000000953674316,2.4100000858306885,165800
2025-07-21 00:00:00+00:00,2.4100000858306885,2.4700000286102295,2.380000114440918,2.390000104904175,198600
2025-07-22 00:00:00+00:00,2.4200000762939453,2.5,2.4200000762939453,2.450000047683716,218000
2025-07-23 00:00:00+00:00,2.4800000190734863,2.5,2.4200000762939453,2.490000009536743,180000
2025-07-24 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.380000114440918,2.390000104904175,79500
2025-07-25 00:00:00+00:00,2.4000000953674316,2.4000000953674316,2.3499999046325684,2.380000114440918,76500
2025-07-28 00:00:00+00:00,2.380000114440918,2.4100000858306885,2.369999885559082,2.369999885559082,106400
2025-07-29 00:00:00+00:00,2.4100000858306885,2.440000057220459,2.3399999141693115,2.3399999141693115,154000
2025-07-30 00:00:00+00:00,2.369999885559082,2.369999885559082,2.25,2.259999990463257,148500
2025-07-31 00:00:00+00:00,2.240000009536743,2.240000009536743,2.1600000858306885,2.200000047683716,225900
2025-08-01 00:00:00+00:00,2.2200000286102295,2.2200000286102295,2.069999933242798,2.0799999237060547,275700
2025-08-04 00:00:00+00:00,2.0999999046325684,2.190000057220459,2.0799999237060547,2.180000066757202,138000
2025-08-05 00:00:00+00:00,2.2100000381469727,2.240000009536743,2.119999885559082,2.140000104904175,119900
2025-08-06 00:00:00+00:00,2.1500000953674316,2.180000066757202,2.0999999046325684,2.0999999046325684,205700
2025-08-07 00:00:00+00:00,2.119999885559082,2.1700000762939453,2.0999999046325684,2.1700000762939453,132100
2025-08-08 00:00:00+00:00,2.1700000762939453,2.1700000762939453,2.109999895095825,2.119999885559082,120300
2025-08-11 00:00:00+00:00,2.140000104904175,2.200000047683716,2.069999933242798,2.069999933242798,414500
2025-08-12 00:00:00+00:00,2.119999885559082,2.1700000762939453,2.109999895095825,2.140000104904175,179000
2025-08-13 00:00:00+00:00,2.1500000953674316,2.200000047683716,2.119999885559082,2.200000047683716,173500
2025-08-14 00:00:00+00:00,2.140000104904175,2.1700000762939453,2.0999999046325684,2.109999895095825,260800
2025-08-15 00:00:00+00:00,2.119999885559082,2.1500000953674316,2.0899999141693115,2.119999885559082,135900
2025-08-18 00:00:00+00:00,2.0999999046325684,2.190000057220459,2.0999999046325684,2.130000114440918,157900
2025-08-19 00:00:00+00:00,2.140000104904175,2.1700000762939453,2.109999895095825,2.130000114440918,130200
2025-08-20 00:00:00+00:00,2.140000104904175,2.140000104904175,2.0999999046325684,2.0999999046325684,180600
2025-08-21 00:00:00+00:00,2.0999999046325684,2.109999895095825,2.049999952316284,2.069999933242798,242000
2025-08-22 00:00:00+00:00,2.0999999046325684,2.25,2.0899999141693115,2.25,481800
2025-08-25 00:00:00+00:00,2.2200000286102295,2.259999990463257,2.190000057220459,2.200000047683716,187600
2025-08-26 00:00:00+00:00,2.190000057220459,2.2699999809265137,2.190000057220459,2.25,368300
2025-08-27 00:00:00+00:00,2.509999990463257,3.0999999046325684,2.509999990463257,2.7300000190734863,6361700
2025-08-28 00:00:00+00:00,2.7300000190734863,2.8399999141693115,2.6600000858306885,2.700000047683716,1036300
2025-08-29 00:00:00+00:00,2.690000057220459,2.859999895095825,2.630000114440918,2.759999990463257,742700
2025-09-02 00:00:00+00:00,2.7200000286102295,2.869999885559082,2.640000104904175,2.759999990463257,602200
2025-09-03 00:00:00+00:00,2.7300000190734863,2.809999942779541,2.7300000190734863,2.759999990463257,661100
2025-09-04 00:00:00+00:00,2.7699999809265137,2.950000047683716,2.75,2.940000057220459,748200
2025-09-05 00:00:00+00:00,2.950000047683716,3.0399999618530273,2.930000066757202,2.9800000190734863,472600
2025-09-08 00:00:00+00:00,3.0199999809265137,3.0199999809265137,2.9200000762939453,2.9800000190734863,301000
2025-09-09 00:00:00+00:00,2.9600000381469727,2.9600000381469727,2.8499999046325684,2.9100000858306885,356400
2025-09-10 00:00:00+00:00,2.890000104904175,2.940000057220459,2.8499999046325684,2.9100000858306885,274200
2025-09-11 00:00:00+00:00,2.890000104904175,3.0199999809265137,2.880000114440918,3.0,254400
2025-09-12 00:00:00+00:00,2.9600000381469727,2.990000009536743,2.930000066757202,2.9700000286102295,199400
2025-09-15 00:00:00+00:00,2.9800000190734863,3.059999942779541,2.9100000858306885,3.0199999809265137,312200
2025-09-16 00:00:00+00:00,3.0,3.009999990463257,2.890000104904175,2.9700000286102295,533700
2025-09-17 00:00:00+00:00,3.0,3.109999895095825,2.9600000381469727,2.9700000286102295,270000
2025-09-18 00:00:00+00:00,2.990000009536743,3.049999952316284,2.930000066757202,3.0299999713897705,255400
2025-09-19 00:00:00+00:00,3.049999952316284,3.049999952316284,2.8499999046325684,2.880000114440918,1468100
2025-09-22 00:00:00+00:00,2.880000114440918,2.9000000953674316,2.8299999237060547,2.890000104904175,430100
2025-09-23 00:00:00+00:00,2.9200000762939453,2.930000066757202,2.8399999141693115,2.8499999046325684,283300
2025-09-24 00:00:00+00:00,2.8399999141693115,2.880000114440918,2.819999933242798,2.880000114440918,404200
2025-09-25 00:00:00+00:00,2.8499999046325684,2.890000104904175,2.799999952316284,2.819999933242798,312300
2025-09-26 00:00:00+00:00,2.819999933242798,2.880000114440918,2.7899999618530273,2.799999952316284,318000
