"('date', '')","('open', 'BUD')","('high', 'BUD')","('low', 'BUD')","('close', 'BUD')","('volume', 'BUD')"
2010-05-14 00:00:00+00:00,35.04801707406055,35.11948420625766,33.61865261974777,34.09748840332031,767800
2010-05-17 00:00:00+00:00,34.14037384939347,34.704973521552006,33.87594216135966,34.62635803222656,969600
2010-05-18 00:00:00+00:00,35.18381295101515,35.469686991183885,34.16896528838025,34.25472640991211,774400
2010-05-19 00:00:00+00:00,34.19040297516519,35.03372834757524,33.88308935337356,34.70497512817383,984400
2010-05-20 00:00:00+00:00,33.80447680550316,34.20469992896641,32.96829971031192,33.59007263183594,875300
2010-05-21 00:00:00+00:00,32.639535768741204,34.58347228491404,32.546629042818466,34.497711181640625,1102600
2010-05-24 00:00:00+00:00,34.31904887369651,34.4691315220669,33.890237801685,33.954559326171875,403600
2010-05-25 00:00:00+00:00,32.582364050770856,33.84735196680212,32.51804253889481,33.67582702636719,744300
2010-05-26 00:00:00+00:00,33.6472431628195,33.97599635840065,32.79676950196391,33.0183219909668,846000
2010-05-27 00:00:00+00:00,34.28331137329832,35.21954345703125,34.05461325160045,35.21954345703125,548600
2010-05-28 00:00:00+00:00,34.52630293541827,34.7264131072407,34.01173080639302,34.24042892456055,382300
2010-06-01 00:00:00+00:00,33.96884536743164,34.84790417924118,33.89022988627613,33.96884536743164,273000
2010-06-02 00:00:00+00:00,34.2189952306527,35.062320709228516,34.09035217620574,35.062320709228516,474700
2010-06-03 00:00:00+00:00,35.20524864858652,35.23383659469482,34.46198113384673,34.76929473876953,643500
2010-06-04 00:00:00+00:00,33.67582992844699,33.911676401082495,33.011175157215426,33.204139709472656,911100
2010-06-07 00:00:00+00:00,33.66868853963102,34.14752444241354,33.33278693682733,33.46857833862305,905600
2010-06-08 00:00:00+00:00,33.3828068424359,34.02602195023282,33.10408120448936,33.961700439453125,773500
2010-06-09 00:00:00+00:00,34.283307611918836,34.66208832324253,33.86879060788461,34.083194732666016,920500
2010-06-10 00:00:00+00:00,35.04087296732663,35.29101341289271,34.819323194915626,35.112342834472656,550600
2010-06-11 00:00:00+00:00,34.66923883042854,35.07661026909154,34.51201057079559,34.70497512817383,522700
2010-06-14 00:00:00+00:00,35.89848263058121,36.0557135697031,35.31244350913991,35.43394088745117,642200
2010-06-15 00:00:00+00:00,36.20580977587179,37.163484287722675,35.99855122841745,36.98481369018555,1328700
2010-06-16 00:00:00+00:00,36.441646845758065,36.956216179663535,36.35588301819361,36.791839599609375,409500
2010-06-17 00:00:00+00:00,37.02053924911737,37.14203664681163,36.64175853676349,37.106300354003906,357200
2010-06-18 00:00:00+00:00,36.66320549751882,36.68464782277077,36.33445225748938,36.627471923828125,359700
2010-06-21 00:00:00+00:00,37.04913169741603,37.09201361822123,36.31300977785538,36.4559440612793,322300
2010-06-22 00:00:00+00:00,36.448806572321544,37.06343394288591,35.85561880379635,35.94852828979492,613700
2010-06-23 00:00:00+00:00,35.83416687802526,36.05571935265933,35.469680137223534,35.862754821777344,595600
2010-06-24 00:00:00+00:00,35.89849726206563,36.14148939143078,35.398219027925975,35.676944732666016,559500
2010-06-25 00:00:00+00:00,35.54829687453147,35.73411306288804,35.212395339325454,35.44109344482422,427800
2010-06-28 00:00:00+00:00,35.7912866381577,36.284416385073214,35.39106361626492,35.49826431274414,318600
2010-06-29 00:00:00+00:00,34.96940265473164,34.98369662686437,34.34048151237349,34.461978912353516,473000
2010-06-30 00:00:00+00:00,34.48341840190638,34.94796295276151,34.054610144421964,34.311893463134766,615100
2010-07-01 00:00:00+00:00,34.83362244733411,35.31960398609358,34.61206991505044,35.16952133178711,853100
2010-07-02 00:00:00+00:00,35.33389453486639,35.42680400407746,34.683533702982515,34.91938018798828,532800
2010-07-06 00:00:00+00:00,35.96281342318677,36.44879760941605,35.705527356795194,36.00569534301758,402100
2010-07-07 00:00:00+00:00,35.89848691393479,36.720372542125084,35.86989897135685,36.68463897705078,485100
2010-07-08 00:00:00+00:00,37.14204427254192,37.299272542732126,36.82043665531684,37.23495101928711,451800
2010-07-09 00:00:00+00:00,37.056272563712156,37.63516615192767,36.96336583667349,37.50652313232422,467100
2010-07-12 00:00:00+00:00,37.156335344069355,37.799547801964124,37.14918699408016,37.70663833618164,389600
2010-07-13 00:00:00+00:00,38.10684935502267,38.5928334011407,38.021088266382975,38.35698699951172,673500
2010-07-14 00:00:00+00:00,38.17117974775802,38.55710882600996,38.04253672167404,38.44990539550781,885300
2010-07-15 00:00:00+00:00,38.72148855930767,38.85727721949514,38.32126547612299,38.84298324584961,504400
2010-07-16 00:00:00+00:00,38.73578067433106,38.74292629766261,37.613729696814076,37.770957946777344,554700
2010-07-19 00:00:00+00:00,38.335556699643995,38.49278767216863,37.756665803160566,37.942481994628906,231400
2010-07-20 00:00:00+00:00,36.78469872368677,37.71378516515085,36.65605569203672,37.52082061767578,389400
2010-07-21 00:00:00+00:00,38.35699140850521,38.614277430294216,37.685191138730914,37.83527374267578,452800
