"('date', '')","('open', 'APAM')","('high', 'APAM')","('low', 'APAM')","('close', 'APAM')","('volume', 'APAM')"
2025-01-24 00:00:00+00:00,41.37291632429436,41.95589732270391,41.194261840554326,41.51396179199219,338300
2025-01-27 00:00:00+00:00,41.27888980499176,41.80545191680921,41.062619123997756,41.73963165283203,398000
2025-01-28 00:00:00+00:00,41.67381224478434,42.369631090037,41.67381224478434,41.871273040771484,347200
2025-01-29 00:00:00+00:00,41.749038394663884,41.92769289215941,41.09083213962086,41.43873977661133,354700
2025-01-30 00:00:00+00:00,42.00291419228815,42.35082541352479,41.72082682428897,41.94649887084961,270700
2025-01-31 00:00:00+00:00,42.162762537509444,42.41664222410555,41.711422068094755,42.0217170715332,432400
2025-02-03 00:00:00+00:00,40.99679845901102,41.62679701983289,40.48904265428728,41.11903762817383,549000
2025-02-04 00:00:00+00:00,41.12844412387776,42.13455800070482,40.940384684288446,41.90888595581055,837500
2025-02-05 00:00:00+00:00,43.197086718624185,44.316038398934296,41.241277894656996,42.125152587890625,1081900
2025-02-06 00:00:00+00:00,42.25679397583008,42.736345730536094,41.75843950523428,42.25679397583008,508400
2025-02-07 00:00:00+00:00,42.313210291353926,42.41664315708688,41.7772432479516,41.86186981201172,499600
2025-02-10 00:00:00+00:00,42.22858577091324,42.22858577091324,41.344711071127236,41.890079498291016,342100
2025-02-11 00:00:00+00:00,41.570378765487085,42.62351016919601,41.41993193451943,42.614105224609375,451300
2025-02-12 00:00:00+00:00,41.749037061852604,41.78664607958987,41.10023218552286,41.52336502075195,570500
2025-02-13 00:00:00+00:00,41.85246548307399,41.937092048378396,41.28829077233486,41.66440963745117,438400
2025-02-14 00:00:00+00:00,41.926207748371,42.343139327720365,41.53835977374855,42.207393646240234,388100
2025-02-18 00:00:00+00:00,42.314053985496145,43.35154311208848,42.25587937576102,43.215797424316406,542500
2025-02-19 00:00:00+00:00,42.68250693218158,43.37093356847667,42.61463409191544,43.17700958251953,355000
2025-02-20 00:00:00+00:00,43.0315695926226,43.196402577334815,42.352837487612376,42.59524154663086,380700
2025-02-21 00:00:00+00:00,42.96369805526355,43.01217812877936,40.200289479352065,40.9275016784668,649900
2025-02-24 00:00:00+00:00,41.07294527878672,41.42200772345737,40.64631175805926,40.79175567626953,343400
2025-02-25 00:00:00+00:00,41.01476426713759,41.28625931664093,40.39421049477382,41.005069732666016,495900
2025-02-26 00:00:00+00:00,41.00506799162007,41.52866160186769,40.8693223220282,41.072940826416016,326100
2025-02-27 00:00:00+00:00,41.02446406914291,41.45109387925891,39.822138315117975,40.0257568359375,567000
2025-02-28 00:00:00+00:00,39.996669707039935,40.99537324580821,39.996669707039935,40.937198638916016,559100
2025-03-03 00:00:00+00:00,41.266866635780694,41.55775075483955,40.20998483412612,40.42329788208008,438400
2025-03-04 00:00:00+00:00,39.58943251351957,40.1421134696543,38.08652439543462,39.279151916503906,665900
2025-03-05 00:00:00+00:00,39.61852147245849,40.733577966172426,39.3373318658205,40.704490661621094,580400
2025-03-06 00:00:00+00:00,40.15180644626971,41.18929547796394,39.822136792352424,41.005069732666016,837700
2025-03-07 00:00:00+00:00,40.74327776808419,41.9552981549306,40.045152841646996,41.77107238769531,558100
2025-03-10 00:00:00+00:00,40.86932900638428,41.74198146739764,40.33603707606241,41.02446746826172,714700
2025-03-11 00:00:00+00:00,41.11173031952924,41.40261445363876,38.2707544221816,38.63920593261719,1738500
2025-03-12 00:00:00+00:00,39.03674772915301,39.18219164293457,37.40779586827835,37.456275939941406,801200
2025-03-13 00:00:00+00:00,37.805339097435734,38.1253105355689,37.16539252237696,37.33992004394531,423000
2025-03-14 00:00:00+00:00,38.06713180029628,38.49376531139037,37.65989475657091,38.338626861572266,536200
2025-03-17 00:00:00+00:00,38.21257724328768,39.40520481747937,38.21257724328768,39.211280822753906,377300
2025-03-18 00:00:00+00:00,39.02705323904582,39.47307581692474,38.88160932509764,39.11431884765625,399500
2025-03-19 00:00:00+00:00,39.09492644603125,40.08393545329838,39.09492644603125,39.608821868896484,614200
2025-03-20 00:00:00+00:00,39.17249783186591,39.83183717528409,39.124014060514696,39.19188690185547,448500
2025-03-21 00:00:00+00:00,38.89130755871679,39.25976276160443,38.57133242754775,39.11431884765625,1351800
2025-03-24 00:00:00+00:00,39.80274527720944,40.46208460579342,39.560341221076875,40.2487678527832,567100
2025-03-25 00:00:00+00:00,40.51056342482146,40.597829030282945,39.99666802532176,40.06454086303711,448900
2025-03-26 00:00:00+00:00,40.17120247196214,40.403908306075294,39.4052047288552,39.59912872314453,421700
2025-03-27 00:00:00+00:00,39.55064725257253,39.686392934143555,38.78464953651616,39.0561408996582,497300
2025-03-28 00:00:00+00:00,38.92039401679329,39.09492523022403,37.65019915090461,37.9313850402832,382900
2025-03-31 00:00:00+00:00,37.52414686706006,38.135006095491896,37.28174282231005,37.911991119384766,556400
2025-04-01 00:00:00+00:00,37.71807134674116,38.64890200331214,37.601714740575616,38.406497955322266,366700
2025-04-02 00:00:00+00:00,37.82472829254218,39.298545436689935,37.630808001537645,38.99796676635742,356500
2025-04-03 00:00:00+00:00,37.04903585586628,37.27204714849437,35.29403281859531,35.87580108642578,965700
2025-04-04 00:00:00+00:00,34.32441480799987,35.21645993264186,33.65537726572613,34.28562927246094,973000
2025-04-07 00:00:00+00:00,32.78272669259522,35.62370259653818,31.754932137643607,33.635986328125,944000
2025-04-08 00:00:00+00:00,35.09040852921919,35.59460939107945,32.36578940684124,32.82150650024414,1079200
2025-04-09 00:00:00+00:00,32.21065314763835,36.72906474418861,32.20095491377271,36.01154708862305,1138200
2025-04-10 00:00:00+00:00,35.30373051937191,35.33281782573405,32.60819829855935,33.946266174316406,798600
2025-04-11 00:00:00+00:00,33.65537781589078,34.55712118855443,32.96695119338611,34.39228820800781,533500
2025-04-14 00:00:00+00:00,34.93527333666789,35.06132448855619,34.023835366288594,34.595909118652344,462200
2025-04-15 00:00:00+00:00,34.67347269842508,35.197066319244335,34.334108517593435,34.401981353759766,448100
2025-04-16 00:00:00+00:00,34.23715102558042,34.615300770241085,33.55841891267521,33.82991027832031,646500
2025-04-17 00:00:00+00:00,33.82021479369814,34.44076858277277,33.82021479369814,33.9753532409668,402700
2025-04-21 00:00:00+00:00,33.49054819470011,33.684472196224654,32.850601578823984,33.151180267333984,527100
2025-04-22 00:00:00+00:00,33.72325132070037,34.75104585682494,33.52933103359101,34.46985626220703,582500
2025-04-23 00:00:00+00:00,35.53643905194084,36.57392820221733,34.78983405335813,35.00314712524414,662500
2025-04-24 00:00:00+00:00,35.18737452034076,36.089117926697355,34.95466499340029,36.04063415527344,416500
2025-04-25 00:00:00+00:00,35.943674843235236,36.215166215298964,35.60431062815558,35.92428207397461,751600
2025-04-28 00:00:00+00:00,35.76914381118591,36.3896976356956,35.5752198163285,36.08911895751953,969500
2025-04-29 00:00:00+00:00,35.98245707394303,36.51574523381205,35.25524493808741,36.418785095214844,1076600
2025-04-30 00:00:00+00:00,35.69157418449566,36.59331755981293,34.52803398742895,35.856407165527344,1108700
2025-05-01 00:00:00+00:00,36.28303818677935,37.70837525346171,35.85640836967099,37.33992004394531,1171800
2025-05-02 00:00:00+00:00,37.77624806528221,38.65859870139681,37.77624806528221,38.63920593261719,667800
2025-05-05 00:00:00+00:00,38.24166361505612,39.25006540399568,38.09622339665428,38.80404281616211,771400
2025-05-06 00:00:00+00:00,38.057437582881704,38.75556246228317,38.057437582881704,38.47437286376953,486600
2025-05-07 00:00:00+00:00,38.765258113256266,38.89130926428648,38.32893005106904,38.68769073486328,432700
2025-05-08 00:00:00+00:00,39.07553441921922,40.19059459433979,38.8816104280514,39.88031768798828,483000
2025-05-09 00:00:00+00:00,39.87061509308771,40.09362636396059,39.54094545379909,39.57973098754883,366900
2025-05-12 00:00:00+00:00,41.50927158023063,41.955294152328605,40.665702808332604,41.41230773925781,579000
2025-05-13 00:00:00+00:00,41.72258579963479,42.17830661797128,41.50927274111356,41.98438262939453,374600
2025-05-14 00:00:00+00:00,42.02316723402996,42.82794677538902,41.76137041008164,42.6825065612793,587000
2025-05-15 00:00:00+00:00,42.62432625632276,43.18670541444408,42.30435484126132,42.973388671875,686900
2025-05-16 00:00:00+00:00,43.111251548766916,43.111251548766916,42.09698618313632,42.86507034301758,638700
2025-05-19 00:00:00+00:00,42.175764604531906,42.63858270196358,41.97881889503289,42.32347106933594,576100
2025-05-20 00:00:00+00:00,42.07729150038874,42.47118293463438,41.68340382257021,41.73263931274414,529500
2025-05-21 00:00:00+00:00,41.12210765256423,42.03790205398872,41.043331618731266,41.072872161865234,720300
2025-05-22 00:00:00+00:00,40.86608163248714,41.20088823467304,40.3638736074219,40.6592903137207,502500
2025-05-23 00:00:00+00:00,39.704103377729574,40.24570126292816,39.704103377729574,39.81242370605469,488300
2025-05-27 00:00:00+00:00,40.285093016134844,40.90547071654913,39.65486972015779,40.61005401611328,942800
2025-05-28 00:00:00+00:00,40.56081516121179,40.9251660598186,40.15707812354595,40.17677307128906,676100
2025-05-29 00:00:00+00:00,40.43280234615852,40.767608934260394,39.77303476529876,40.09799575805664,724100
2025-05-30 00:00:00+00:00,39.91089635647076,40.18662186461342,39.408688343499314,39.684410095214844,626700
2025-06-02 00:00:00+00:00,39.605634926263406,39.753341400866326,38.886786231866324,39.50716018676758,495900
2025-06-03 00:00:00+00:00,39.41853261789814,39.96013426408334,39.08372603499593,39.83211898803711,379400
2025-06-04 00:00:00+00:00,39.812425320486504,40.13738256221219,39.69425939226145,39.91089630126953,334800
2025-06-05 00:00:00+00:00,40.09799600129911,40.09799600129911,39.56624369524799,39.654869079589844,319200
2025-06-06 00:00:00+00:00,40.48203783573263,40.52142772996275,39.71395368038065,40.09799575805664,290400
2025-06-09 00:00:00+00:00,40.36387095665301,41.09256520057355,40.09799481151649,40.72821807861328,288700
2025-06-10 00:00:00+00:00,40.856235195805915,41.30920771990258,40.46234375789663,41.29935836791992,408400
2025-06-11 00:00:00+00:00,41.387983451797126,42.225001812143425,41.33874796152431,41.968971252441406,766800
2025-06-12 00:00:00+00:00,41.62431736922006,42.402250855706335,41.25012089681462,42.32347106933594,696900
2025-06-13 00:00:00+00:00,41.56523299907866,42.481027365633516,41.09256554479664,41.6637077331543,665600
2025-06-16 00:00:00+00:00,42.205305342442166,42.81583366394351,41.87049876166524,42.33332061767578,614100
2025-06-17 00:00:00+00:00,41.998513528769166,42.32347075405894,40.99409379859061,41.161495208740234,546400
2025-06-18 00:00:00+00:00,41.11226227649458,42.067446578148875,41.11226227649458,41.54553985595703,480600
2025-06-20 00:00:00+00:00,41.791718158912026,42.165914625750816,41.45691158467246,42.057594299316406,1633600
2025-06-23 00:00:00+00:00,41.72278952310078,42.17576579465881,40.83653943998723,42.165916442871094,549000
2025-06-24 00:00:00+00:00,42.6484327788569,43.16049012969285,42.481027608186004,43.05216979980469,570000
2025-06-25 00:00:00+00:00,43.0521702729272,43.26880717865724,42.73705863147708,43.08171081542969,500200
2025-06-26 00:00:00+00:00,43.05217157211233,43.86949124290437,42.924156290026644,43.849796295166016,380700
2025-06-27 00:00:00+00:00,44.046742351716894,44.51940983175704,43.59376981956515,43.86949157714844,1314200
2025-06-30 00:00:00+00:00,44.13536799803625,44.46032900546139,43.39682435180884,43.652854919433594,457900
2025-07-01 00:00:00+00:00,43.505144580175,45.23825867954718,43.505144580175,44.795135498046875,512900
2025-07-02 00:00:00+00:00,44.72619877812723,45.8487882096726,44.686812640866265,45.789703369140625,445500
2025-07-03 00:00:00+00:00,46.075274324410564,46.193440248690166,45.504132136942964,45.77985763549805,298800
2025-07-07 00:00:00+00:00,45.64199561643682,46.37069366339782,45.22841297960855,45.7109260559082,669900
2025-07-08 00:00:00+00:00,45.898026180841875,46.12451244715615,45.55337022707276,45.937416076660156,395800
2025-07-09 00:00:00+00:00,46.23283260315335,46.61687469482422,45.93741589851631,46.61687469482422,341100
2025-07-10 00:00:00+00:00,46.77442803520335,47.75915283594447,46.57748232376972,47.38495635986328,706600
2025-07-11 00:00:00+00:00,47.38495914160203,47.38495914160203,45.78970592255148,46.17374801635742,947800
2025-07-14 00:00:00+00:00,46.08512148931231,46.272221611923825,45.54352358178729,46.10481643676758,613100
2025-07-15 00:00:00+00:00,45.98665030207773,46.124511177218785,44.50956305740559,44.71635437011719,610900
2025-07-16 00:00:00+00:00,45.13978698945313,45.82909513138946,44.647424567559625,45.671539306640625,381600
2025-07-17 00:00:00+00:00,45.58291267779912,46.508552653411094,45.58291267779912,46.055580139160156,648500
2025-07-18 00:00:00+00:00,46.37069250507678,46.439622942826304,45.43520316306979,45.64199447631836,700400
2025-07-21 00:00:00+00:00,45.740470463928155,45.927566834873815,44.49971503766088,44.56864547729492,677300
2025-07-22 00:00:00+00:00,44.588336968509964,45.74046691786705,44.4603254513579,45.50413131713867,825000
2025-07-23 00:00:00+00:00,45.62230092511896,46.232829237784365,45.39581091974239,46.18359375,480200
2025-07-24 00:00:00+00:00,46.1835947931664,46.30176071780333,45.789703369140625,45.789703369140625,436300
2025-07-25 00:00:00+00:00,46.085122551337875,46.09497190350605,45.53367903559084,45.937416076660156,308000
2025-07-28 00:00:00+00:00,45.927565440197554,46.075275667172,45.45489797287729,45.63214874267578,363000
2025-07-29 00:00:00+00:00,45.898026226581955,45.966956666119025,44.92314696445773,45.02162170410156,478200
2025-07-30 00:00:00+00:00,45.14963059240909,46.44946702832619,43.89903340164992,43.94826889038086,1124000
2025-07-31 00:00:00+00:00,43.67254587048948,45.08070271538869,43.377129164910926,44.558799743652344,934300
2025-08-01 00:00:00+00:00,43.702087311768786,44.214144654274676,42.92415382470636,44.155059814453125,566900
2025-08-04 00:00:00+00:00,44.6277293733292,45.88817596435547,44.39139751572535,45.88817596435547,413900
2025-08-05 00:00:00+00:00,45.86848297063051,46.21313514793607,45.25795089022209,46.006343841552734,683600
2025-08-06 00:00:00+00:00,45.96695398426585,45.98664893104555,45.336730713023364,45.553367614746094,551900
2025-08-07 00:00:00+00:00,45.90787188691734,45.90787188691734,44.38154910634926,44.56864547729492,424600
2025-08-08 00:00:00+00:00,44.932994874306765,45.760163878627104,44.71635421047163,45.39581298828125,704000
2025-08-11 00:00:00+00:00,45.5927566120533,46.43962052479805,45.5927566120533,45.95710372924805,535900
2025-08-12 00:00:00+00:00,46.20328810852482,46.902445606146976,45.99649679179288,46.83351516723633,635400
2025-08-13 00:00:00+00:00,47.08953948711752,47.71976275610351,46.991068509998584,47.60159683227539,456100
2025-08-14 00:00:00+00:00,47.060001373291016,47.247097742040886,46.73504037046383,47.060001373291016,539300
2025-08-15 00:00:00+00:00,47.220001220703125,47.290000915527344,46.08000183105469,46.38999938964844,638500
2025-08-18 00:00:00+00:00,46.31999969482422,46.59000015258789,45.86000061035156,46.099998474121094,348400
2025-08-19 00:00:00+00:00,46.04999923706055,46.27000045776367,45.5099983215332,45.54999923706055,394500
2025-08-20 00:00:00+00:00,45.630001068115234,45.689998626708984,44.880001068115234,45.18000030517578,447900
2025-08-21 00:00:00+00:00,45.060001373291016,45.16999816894531,44.599998474121094,44.939998626708984,388400
2025-08-22 00:00:00+00:00,45.13999938964844,46.779998779296875,45.13999938964844,46.720001220703125,433700
2025-08-25 00:00:00+00:00,46.52000045776367,46.86000061035156,46.439998626708984,46.459999084472656,297400
2025-08-26 00:00:00+00:00,46.4900016784668,47.130001068115234,46.25,47.02000045776367,323700
2025-08-27 00:00:00+00:00,46.720001220703125,47.56999969482422,46.720001220703125,47.43000030517578,370000
2025-08-28 00:00:00+00:00,47.56999969482422,47.56999969482422,46.88999938964844,47.15999984741211,316800
2025-08-29 00:00:00+00:00,47.189998626708984,47.209999084472656,46.59000015258789,46.790000915527344,289900
2025-09-02 00:00:00+00:00,46.130001068115234,46.36000061035156,45.79999923706055,46.310001373291016,352800
2025-09-03 00:00:00+00:00,46.06999969482422,46.439998626708984,45.54999923706055,46.029998779296875,373500
2025-09-04 00:00:00+00:00,46.290000915527344,46.9900016784668,46.290000915527344,46.9900016784668,333900
2025-09-05 00:00:00+00:00,47.0,47.31999969482422,45.72999954223633,46.29999923706055,406200
2025-09-08 00:00:00+00:00,46.25,46.709999084472656,45.849998474121094,46.63999938964844,410700
2025-09-09 00:00:00+00:00,46.29999923706055,46.86000061035156,46.16999816894531,46.4900016784668,394500
2025-09-10 00:00:00+00:00,46.369998931884766,46.650001525878906,45.86000061035156,46.41999816894531,541700
2025-09-11 00:00:00+00:00,46.88999938964844,47.5,46.369998931884766,47.15999984741211,591200
2025-09-12 00:00:00+00:00,46.77000045776367,47.060001373291016,46.25,46.34000015258789,334300
2025-09-15 00:00:00+00:00,46.150001525878906,46.29999923706055,44.91999816894531,45.130001068115234,479000
2025-09-16 00:00:00+00:00,44.959999084472656,45.25,44.790000915527344,45.0099983215332,415800
2025-09-17 00:00:00+00:00,44.95000076293945,46.130001068115234,44.83000183105469,45.130001068115234,403500
2025-09-18 00:00:00+00:00,45.400001525878906,45.91999816894531,45.209999084472656,45.77000045776367,334000
2025-09-19 00:00:00+00:00,45.91999816894531,46.02000045776367,45.18000030517578,45.72999954223633,921500
2025-09-22 00:00:00+00:00,45.45000076293945,45.72999954223633,45.13999938964844,45.45000076293945,401500
2025-09-23 00:00:00+00:00,45.5099983215332,45.93000030517578,44.939998626708984,44.959999084472656,371500
2025-09-24 00:00:00+00:00,45.0,45.2599983215332,44.0,44.2400016784668,415000
2025-09-25 00:00:00+00:00,44.0,44.209999084472656,43.7599983215332,43.79999923706055,251400
2025-09-26 00:00:00+00:00,43.83000183105469,44.279998779296875,43.709999084472656,43.88999938964844,352900
