"('date', '')","('open', 'AWR')","('high', 'AWR')","('low', 'AWR')","('close', 'AWR')","('volume', 'AWR')"
2025-01-27 00:00:00+00:00,70.95674224341117,73.78284888190055,70.6132938634873,73.31182861328125,265700
2025-01-28 00:00:00+00:00,73.0076392107552,74.34218802595134,73.0076392107552,73.43939971923828,159400
2025-01-29 00:00:00+00:00,73.53752781812625,73.88097619934436,71.89877556497721,72.16372680664062,181600
2025-01-30 00:00:00+00:00,72.71325372510053,73.47865521379408,72.12448392507581,72.4090576171875,131100
2025-01-31 00:00:00+00:00,72.40905452269402,73.33146524483466,72.01653884391413,73.10576629638672,261400
2025-02-03 00:00:00+00:00,70.80955870026136,71.97728324596278,70.06377969324069,71.4670181274414,187900
2025-02-04 00:00:00+00:00,70.90768835390695,71.82028411724666,70.68198940744065,71.41795349121094,172200
2025-02-05 00:00:00+00:00,72.03616503830627,72.19316680977013,71.57495970097087,71.94784545898438,115800
2025-02-06 00:00:00+00:00,71.94784636640802,72.20298267069484,71.43758124444798,72.15391540527344,156600
2025-02-07 00:00:00+00:00,71.93803501705258,72.05579196799042,71.33945028469297,71.6436538696289,151100
2025-02-10 00:00:00+00:00,71.85953336627597,72.28148638909202,71.55532980040445,71.94784545898438,315000
2025-02-11 00:00:00+00:00,71.83990070021103,73.77303406784446,71.65345408507486,73.64546966552734,216700
2025-02-12 00:00:00+00:00,72.70344409705235,73.42960080731055,72.40906291879325,72.81138610839844,170200
2025-02-13 00:00:00+00:00,72.75249638946796,73.77303406784446,72.63473945044304,73.64546966552734,179100
2025-02-14 00:00:00+00:00,73.68472649417858,74.19499915979002,72.03617399898155,72.67400360107422,164700
2025-02-18 00:00:00+00:00,72.35404766058625,74.25992101207424,71.95905409192048,74.01304626464844,188800
2025-02-19 00:00:00+00:00,73.27242477187569,74.29942466378694,73.27242477187569,73.63780212402344,174000
2025-02-20 00:00:00+00:00,74.88205102358548,75.88929668922788,73.34154745951783,74.34880065917969,404900
2025-02-21 00:00:00+00:00,74.46730328604595,74.58579834440035,72.86755219208642,74.4771728515625,275300
2025-02-24 00:00:00+00:00,74.72405178149631,76.23492413218081,73.85505532420599,74.64505004882812,241600
2025-02-25 00:00:00+00:00,74.95118147293076,77.78529900297326,74.95118147293076,76.6496810913086,252000
2025-02-26 00:00:00+00:00,76.25467715987268,76.59042321752021,75.54367664483111,75.82017517089844,218400
2025-02-27 00:00:00+00:00,74.50680338147798,75.48443290578874,73.5193042907545,75.08943176269531,346000
2025-02-28 00:00:00+00:00,75.71154781913229,76.39292455169374,74.89192182692355,75.58317565917969,251900
2025-03-03 00:00:00+00:00,75.16842977477388,77.24217625576954,74.6944269197367,77.1532974243164,212600
2025-03-04 00:00:00+00:00,77.39030240461373,78.55555157208391,76.541052628287,76.63980102539062,200700
2025-03-05 00:00:00+00:00,76.03742999621778,77.13355458979396,75.95842826078415,76.5509262084961,163000
2025-03-06 00:00:00+00:00,76.24480470189391,77.23230380312403,74.91168242203733,77.01505279541016,216300
2025-03-07 00:00:00+00:00,76.92617815928368,79.16779770697383,76.92617815928368,78.51605224609375,410600
2025-03-10 00:00:00+00:00,78.77279380673922,80.69842142339434,78.71354627620263,79.9676742553711,328200
2025-03-11 00:00:00+00:00,80.37254624442768,80.797171132891,78.99004608194109,79.04930114746094,459300
2025-03-12 00:00:00+00:00,78.05192548678714,78.70367093934715,75.71155003591386,76.59042358398438,227800
2025-03-13 00:00:00+00:00,76.89654841374683,77.53841672460733,76.60029570564251,77.03479766845703,139700
2025-03-14 00:00:00+00:00,76.87679889352256,78.36792455609233,76.86692179357951,78.22967529296875,212600
2025-03-17 00:00:00+00:00,77.76554951300987,78.38767119686683,76.58055367689573,77.0249252319336,235600
2025-03-18 00:00:00+00:00,76.95580010421777,77.18292819725212,75.5831770481947,76.12629699707031,193900
2025-03-19 00:00:00+00:00,76.07692637931807,76.60029966117858,74.85242968835952,75.74117279052734,156600
2025-03-20 00:00:00+00:00,75.61280372298829,75.68192835674182,74.5265562494242,74.6746826171875,198400
2025-03-21 00:00:00+00:00,74.43767791548284,75.36592946128656,73.73655447297877,74.49693298339844,632800
2025-03-24 00:00:00+00:00,74.74380978705689,75.2869297752574,73.56868343935388,73.78593444824219,159300
2025-03-25 00:00:00+00:00,73.51930236816406,73.8451788677457,72.83793313651695,73.51930236816406,271200
2025-03-26 00:00:00+00:00,73.74642521847942,74.87217346960783,73.5587979986182,74.65492248535156,129300
2025-03-27 00:00:00+00:00,74.82279931115546,75.800428790023,74.70430424754956,75.1289291381836,128500
2025-03-28 00:00:00+00:00,75.55355422843294,77.222422495457,75.5239304624532,76.71880340576172,146800
2025-03-31 00:00:00+00:00,77.22242352753116,78.58517705297109,77.10392846202852,77.69642639160156,289200
2025-04-01 00:00:00+00:00,77.51867690454665,78.5357997400166,77.12367577020356,77.77542877197266,210600
2025-04-02 00:00:00+00:00,77.58780169467701,77.70630429542524,76.69905102411542,76.82743072509766,163700
2025-04-03 00:00:00+00:00,77.43967210054039,79.78004751316534,76.7977962244345,78.71354675292969,252600
2025-04-04 00:00:00+00:00,78.63454617257572,79.87879707771695,76.76817358187378,77.53842163085938,494100
2025-04-07 00:00:00+00:00,75.26717987551464,77.02492700427149,73.8451788122417,74.4673080444336,416100
2025-04-08 00:00:00+00:00,75.09930369135884,75.95842301935147,73.28230157186637,74.20067596435547,345600
2025-04-09 00:00:00+00:00,73.815555421457,76.84717726248915,72.87743431934081,74.16117858886719,356700
2025-04-10 00:00:00+00:00,73.9933017755138,75.98804647839903,73.89455338044377,74.7635498046875,286500
2025-04-11 00:00:00+00:00,75.04992615881604,77.3606702689554,74.23030015707477,77.2520523071289,267900
2025-04-14 00:00:00+00:00,77.39029939413932,78.88141746064514,76.93605075791707,78.78266906738281,195600
2025-04-15 00:00:00+00:00,78.79255027829781,79.54305166748753,78.4765508829579,78.69380187988281,197600
2025-04-16 00:00:00+00:00,78.74317268752128,79.49367408028934,78.07167302746984,78.3876724243164,240400
2025-04-17 00:00:00+00:00,78.12104851027331,79.61217414830853,78.12104851027331,79.1480484008789,175700
2025-04-21 00:00:00+00:00,79.05917139015756,79.80967277633555,78.59504563204776,79.25667572021484,164100
2025-04-22 00:00:00+00:00,79.50355099029437,80.50091961088236,79.21717536039627,80.28367614746094,310300
2025-04-23 00:00:00+00:00,79.98742459413546,80.20467559477261,77.52855402169318,79.10855102539062,222800
2025-04-24 00:00:00+00:00,79.40480278149808,79.91829897611628,78.00254839484778,78.3876724243164,219800
2025-04-25 00:00:00+00:00,78.28892730919736,78.28892730919736,76.39293084859192,77.70630645751953,180100
2025-04-28 00:00:00+00:00,77.45942540727917,77.99267578125,76.49167305436478,77.99267578125,173700
2025-04-29 00:00:00+00:00,78.0914267188895,79.68130079285878,77.77542732410168,79.64179992675781,274800
2025-04-30 00:00:00+00:00,80.31329743849982,80.41204583410624,78.47654865094579,80.0960464477539,338300
2025-05-01 00:00:00+00:00,79.88867270156258,79.88867270156258,78.2592978020349,79.27642059326172,193500
2025-05-02 00:00:00+00:00,79.12829237545813,79.424545089881,78.38766812342045,79.03942108154297,186000
2025-05-05 00:00:00+00:00,79.26654032277239,79.26654032277239,78.25929467162037,78.88141632080078,126000
2025-05-06 00:00:00+00:00,79.06904931219381,80.29354603519985,78.66417861590193,79.7208023071289,195600
2025-05-07 00:00:00+00:00,79.8195465269127,79.84917029167325,78.48642437455158,78.60491943359375,195000
2025-05-08 00:00:00+00:00,80.65892494617648,81.90317589326905,78.90117779378704,79.31592559814453,270500
2025-05-09 00:00:00+00:00,79.05917308392368,79.55292261861523,78.47655224931727,79.23692321777344,177100
2025-05-12 00:00:00+00:00,79.13817685131902,79.13817685131902,76.95580475598256,77.19280242919922,381000
2025-05-13 00:00:00+00:00,77.14342571642905,77.41992423501523,74.5857993514676,75.19805145263672,218300
2025-05-14 00:00:00+00:00,75.13879886680775,75.37580406257227,73.18355497287932,74.3093032836914,285300
2025-05-15 00:00:00+00:00,74.97092590052766,76.85705269814804,74.88205460255551,76.84717559814453,209300
2025-05-16 00:00:00+00:00,76.98542342081979,78.76292468718323,76.79779619436484,78.58517456054688,246700
2025-05-19 00:00:00+00:00,78.58120348177931,79.88244458806517,78.0448121090576,79.68378448486328,212400
2025-05-20 00:00:00+00:00,79.40565515727805,79.64404879033974,78.68053140128602,78.77986145019531,127700
2025-05-21 00:00:00+00:00,78.36267074795404,78.36267074795404,77.29982330930996,77.90574645996094,155400
2025-05-22 00:00:00+00:00,77.19055628700896,77.87594649314762,76.95216265902903,77.70708465576172,205500
2025-05-23 00:00:00+00:00,77.6971535842842,78.34281029098423,77.0812951353954,77.97528076171875,166700
2025-05-27 00:00:00+00:00,78.32293736309262,78.76993395192468,77.95541542334728,78.3626708984375,256700
2025-05-28 00:00:00+00:00,78.36266876789388,79.07785722786289,77.15082249721272,77.45875549316406,188100
2025-05-29 00:00:00+00:00,77.05149103318705,78.30307081510675,76.87269392148424,78.17393493652344,232500
2025-05-30 00:00:00+00:00,78.25340161047752,78.78979294289135,78.10440275507425,78.34280395507812,309600
2025-06-02 00:00:00+00:00,77.7865439551801,78.7202630652045,77.51835207166073,78.12427520751953,141100
2025-06-03 00:00:00+00:00,78.1242753031659,78.56132902419168,77.0514926109815,77.91567993164062,143600
2025-06-04 00:00:00+00:00,77.41902615897062,77.50842093211813,76.13764802840939,76.18730926513672,125500
2025-06-05 00:00:00+00:00,76.29657443428344,76.86276406487808,75.9290524853694,76.60450744628906,138800
2025-06-06 00:00:00+00:00,76.9322938423507,77.27002510315664,75.97871173047027,76.15750885009766,119800
2025-06-09 00:00:00+00:00,76.42570976348173,77.09122944085469,75.66085245679584,76.98196411132812,226200
2025-06-10 00:00:00+00:00,76.98195924410244,78.24346672560806,76.59456676514579,78.17393493652344,227900
2025-06-11 00:00:00+00:00,78.30307281839073,78.93879421439894,77.67727912222244,77.74681091308594,179800
2025-06-12 00:00:00+00:00,77.75674319730864,78.06466860521937,77.35941544550336,78.05474090576172,132700
2025-06-13 00:00:00+00:00,77.60774813230526,78.2732753698922,77.5282886407818,77.61768341064453,159800
2025-06-16 00:00:00+00:00,77.61768492729526,77.91568265612105,76.32637154024617,76.69390106201172,158700
2025-06-17 00:00:00+00:00,76.48530448331007,77.20049295855466,75.49198884066968,76.99189758300781,205300
2025-06-18 00:00:00+00:00,76.94222493007543,77.72694515801118,76.61442896554595,77.42894744873047,167300
2025-06-20 00:00:00+00:00,77.4488221218327,77.97527820160576,77.02169609096828,77.24022674560547,458200
2025-06-23 00:00:00+00:00,77.65741470634251,79.62418294897658,77.3395540142235,79.54471588134766,195100
2025-06-24 00:00:00+00:00,78.88912364670351,79.29638668298492,78.27327282086854,78.4222640991211,215200
2025-06-25 00:00:00+00:00,77.9653420554239,78.19380798592816,76.30650676408223,76.7038345336914,263200
2025-06-26 00:00:00+00:00,76.73363586214039,77.26009195712997,75.80985198163503,76.39591217041016,152700
2025-06-27 00:00:00+00:00,76.20717927727148,76.81310244114862,75.78998851544047,75.89925384521484,403500
2025-06-30 00:00:00+00:00,75.88931881129507,76.5945720285875,75.06486498521063,76.1475830078125,215500
2025-07-01 00:00:00+00:00,75.94890968365337,78.31299807773618,75.7403143175634,77.46868133544922,187300
2025-07-02 00:00:00+00:00,77.40908727192485,77.64748090093626,76.26677278288341,76.87269592285156,184400
2025-07-03 00:00:00+00:00,77.19056040873333,77.19056040873333,76.16744647319189,76.64424133300781,103400
2025-07-07 00:00:00+00:00,76.45550485833047,76.8428973457557,75.71051813968242,75.95884704589844,152700
2025-07-08 00:00:00+00:00,75.39265793481901,75.78005042477209,75.02512842299824,75.58138275146484,265200
2025-07-09 00:00:00+00:00,75.63104986553728,77.27995741416326,75.19398857247562,77.1309585571289,339900
2025-07-10 00:00:00+00:00,76.73362992262165,77.95541144229188,76.57469578935867,76.59456634521484,196300
2025-07-11 00:00:00+00:00,76.33630867320782,76.33630867320782,74.99533401770968,75.14433288574219,442400
2025-07-14 00:00:00+00:00,75.14432913654181,76.49523900341333,75.14432913654181,76.24691009521484,290800
2025-07-15 00:00:00+00:00,75.84958209290035,76.15750751303148,74.24040804450543,74.2503433227539,198400
2025-07-16 00:00:00+00:00,74.36954775945162,75.59132180309308,74.36954775945162,75.3529281616211,324400
2025-07-17 00:00:00+00:00,75.5615186020708,76.48530242803884,74.6079365201678,75.00526428222656,279400
2025-07-18 00:00:00+00:00,75.293326272815,76.12770774762289,74.90593379116895,75.17412567138672,214000
2025-07-21 00:00:00+00:00,74.55826960269943,75.6012540573086,74.49867308931499,74.78673553466797,187800
2025-07-22 00:00:00+00:00,74.83639807145052,76.33630683769042,74.83639807145052,75.15426635742188,242200
2025-07-23 00:00:00+00:00,74.86620584776138,75.14433302679896,73.38616002183,74.06161499023438,278300
2025-07-24 00:00:00+00:00,73.9424146922258,74.07154299026216,73.20735570169,73.22722625732422,201600
2025-07-25 00:00:00+00:00,73.30669398542008,73.55502288431596,72.23391132337474,72.43257141113281,199300
2025-07-28 00:00:00+00:00,72.18424757845936,72.26371465049859,71.44919610808932,71.69752502441406,169600
2025-07-29 00:00:00+00:00,72.28357930451956,73.00870309148765,71.5187295590083,72.77030944824219,225000
2025-07-30 00:00:00+00:00,72.78022978392679,73.6940858842881,72.73056855157448,73.01863098144531,283400
2025-07-31 00:00:00+00:00,72.41270851705653,73.36629058050657,72.18424259531488,73.09809112548828,322600
2025-08-01 00:00:00+00:00,73.10803061189175,74.59800409275257,73.10803061189175,74.24040985107422,299800
2025-08-04 00:00:00+00:00,74.33973491916282,75.4025898728811,74.31987194191042,74.9754638671875,182100
2025-08-05 00:00:00+00:00,74.26027940370696,74.61787364054896,73.3762290899578,74.1212158203125,269000
2025-08-06 00:00:00+00:00,74.02187794055904,74.69733287690796,73.87288665771484,73.87288665771484,176400
2025-08-07 00:00:00+00:00,73.87288593699458,75.80984837904052,73.52521940469167,75.54165649414062,233600
2025-08-08 00:00:00+00:00,75.54166067436314,76.39591276745917,75.14433288574219,75.14433288574219,170800
2025-08-11 00:00:00+00:00,75.11453181858103,75.82971271727476,74.72713932322306,75.7005844116211,245100
2025-08-12 00:00:00+00:00,75.7303826684337,75.95884860132539,74.7768005584451,75.7005844116211,228700
2025-08-13 00:00:00+00:00,75.9489133229222,76.38597463189916,75.4919890355358,75.7005844116211,249100
2025-08-14 00:00:00+00:00,75.62111992501728,75.62111992501728,74.72714187650537,74.89600372314453,184200
2025-08-15 00:00:00+00:00,74.61000061035156,75.08999633789062,74.31999969482422,74.94000244140625,257100
2025-08-18 00:00:00+00:00,75.05999755859375,75.19999694824219,73.94999694824219,73.95999908447266,163800
2025-08-19 00:00:00+00:00,73.98999786376953,75.08999633789062,73.98999786376953,75.05999755859375,162500
2025-08-20 00:00:00+00:00,75.70999908447266,76.23999786376953,75.22000122070312,75.26000213623047,272800
2025-08-21 00:00:00+00:00,74.9800033569336,75.45999908447266,74.44000244140625,74.58000183105469,140500
2025-08-22 00:00:00+00:00,75.13999938964844,76.16000366210938,75.0999984741211,75.66000366210938,221100
2025-08-25 00:00:00+00:00,75.43000030517578,75.6500015258789,74.62999725341797,74.73999786376953,177500
2025-08-26 00:00:00+00:00,74.8499984741211,74.8499984741211,74.1500015258789,74.4000015258789,140600
2025-08-27 00:00:00+00:00,74.27999877929688,75.25,74.27999877929688,75.11000061035156,160800
2025-08-28 00:00:00+00:00,74.94000244140625,74.94000244140625,74.25,74.3499984741211,204700
2025-08-29 00:00:00+00:00,74.4000015258789,74.94000244140625,73.80999755859375,74.52999877929688,322200
2025-09-02 00:00:00+00:00,74.1500015258789,75.02999877929688,73.4800033569336,73.48999786376953,247500
2025-09-03 00:00:00+00:00,73.13999938964844,74.0,73.13999938964844,73.5199966430664,257300
2025-09-04 00:00:00+00:00,74.26000213623047,74.33000183105469,73.56999969482422,74.20999908447266,211700
2025-09-05 00:00:00+00:00,74.27999877929688,74.88999938964844,74.18000030517578,74.66000366210938,160400
2025-09-08 00:00:00+00:00,74.37000274658203,74.7699966430664,73.16999816894531,73.47000122070312,223400
2025-09-09 00:00:00+00:00,73.47000122070312,73.80000305175781,73.08000183105469,73.5999984741211,261600
2025-09-10 00:00:00+00:00,73.58000183105469,73.8499984741211,72.69000244140625,73.13999938964844,205800
2025-09-11 00:00:00+00:00,73.1500015258789,73.75,72.88999938964844,73.4800033569336,254100
2025-09-12 00:00:00+00:00,73.16999816894531,73.66000366210938,73.05000305175781,73.12000274658203,304200
2025-09-15 00:00:00+00:00,73.3499984741211,73.38999938964844,72.18000030517578,72.3499984741211,256600
2025-09-16 00:00:00+00:00,72.04000091552734,72.43000030517578,71.45999908447266,71.4800033569336,239500
2025-09-17 00:00:00+00:00,72.0,72.66999816894531,71.62999725341797,71.75,342800
2025-09-18 00:00:00+00:00,71.6500015258789,72.18000030517578,71.16999816894531,71.91999816894531,225500
2025-09-19 00:00:00+00:00,72.05000305175781,72.22000122070312,71.3499984741211,71.88999938964844,829700
2025-09-22 00:00:00+00:00,72.06999969482422,72.54000091552734,71.94000244140625,72.16000366210938,273600
2025-09-23 00:00:00+00:00,72.08999633789062,72.44000244140625,71.11000061035156,71.93000030517578,278500
2025-09-24 00:00:00+00:00,71.69999694824219,72.27999877929688,71.5199966430664,71.83000183105469,366800
2025-09-25 00:00:00+00:00,72.55000305175781,72.72000122070312,71.45999908447266,71.51000213623047,318300
2025-09-26 00:00:00+00:00,71.62999725341797,72.43000030517578,71.2699966430664,72.41000366210938,260400
