"('date', '')","('open', 'AGM-A')","('high', 'AGM-A')","('low', 'AGM-A')","('close', 'AGM-A')","('volume', 'AGM-A')"
2025-02-03 00:00:00+00:00,141.8494415283203,141.8494415283203,141.8494415283203,141.8494415283203,200
2025-02-04 00:00:00+00:00,144.0859832763672,144.0859832763672,144.0859832763672,144.0859832763672,100
2025-02-05 00:00:00+00:00,144.0859832763672,144.0859832763672,144.0859832763672,144.0859832763672,0
2025-02-06 00:00:00+00:00,144.0859832763672,144.0859832763672,144.0859832763672,144.0859832763672,0
2025-02-07 00:00:00+00:00,144.0859832763672,144.0859832763672,144.0859832763672,144.0859832763672,0
2025-02-10 00:00:00+00:00,146.8646697998047,146.8646697998047,146.8646697998047,146.8646697998047,200
2025-02-11 00:00:00+00:00,147.56176351425677,148.5299530029297,147.56176351425677,148.5299530029297,300
2025-02-12 00:00:00+00:00,146.19664001464844,146.19664001464844,146.19664001464844,146.19664001464844,600
2025-02-13 00:00:00+00:00,146.09013856012552,146.19664001464844,146.09013856012552,146.19664001464844,2400
2025-02-14 00:00:00+00:00,144.9282989501953,144.9282989501953,144.9282989501953,144.9282989501953,300
2025-02-18 00:00:00+00:00,144.9282989501953,144.9282989501953,144.9282989501953,144.9282989501953,0
2025-02-19 00:00:00+00:00,144.9282989501953,144.9282989501953,144.9282989501953,144.9282989501953,0
2025-02-20 00:00:00+00:00,143.59219360351562,143.59219360351562,143.59219360351562,143.59219360351562,200
2025-02-21 00:00:00+00:00,143.59219360351562,143.59219360351562,143.59219360351562,143.59219360351562,0
2025-02-24 00:00:00+00:00,143.59219360351562,143.59219360351562,143.59219360351562,143.59219360351562,0
2025-02-25 00:00:00+00:00,143.59219360351562,143.59219360351562,143.59219360351562,143.59219360351562,0
2025-02-26 00:00:00+00:00,147.16481018066406,147.16481018066406,147.16481018066406,147.16481018066406,400
2025-02-27 00:00:00+00:00,147.16481018066406,147.16481018066406,147.16481018066406,147.16481018066406,0
2025-02-28 00:00:00+00:00,151.66689079684048,155.25888061523438,151.66689079684048,155.25888061523438,1600
2025-03-03 00:00:00+00:00,155.25888061523438,155.25888061523438,155.25888061523438,155.25888061523438,0
2025-03-04 00:00:00+00:00,152.28652954101562,152.28652954101562,152.28652954101562,152.28652954101562,200
2025-03-05 00:00:00+00:00,151.79275512695312,151.79275512695312,151.79275512695312,151.79275512695312,200
2025-03-06 00:00:00+00:00,151.79275512695312,151.79275512695312,151.79275512695312,151.79275512695312,0
2025-03-07 00:00:00+00:00,151.79275512695312,151.79275512695312,151.79275512695312,151.79275512695312,0
2025-03-10 00:00:00+00:00,145.71252686098,145.71252686098,139.93243408203125,139.93243408203125,1100
2025-03-11 00:00:00+00:00,139.93243408203125,139.93243408203125,139.93243408203125,139.93243408203125,200
2025-03-12 00:00:00+00:00,139.96148875944925,140.2713165283203,139.96148875944925,140.2713165283203,500
2025-03-13 00:00:00+00:00,140.2713165283203,140.2713165283203,140.2713165283203,140.2713165283203,0
2025-03-14 00:00:00+00:00,140.84851863315882,143.1182098388672,140.84851863315882,143.1182098388672,800
2025-03-17 00:00:00+00:00,144.30197111027448,144.80090814479541,144.30197111027448,144.48785400390625,500
2025-03-18 00:00:00+00:00,144.08673666422342,144.08673666422342,144.05738830566406,144.05738830566406,500
2025-03-19 00:00:00+00:00,144.05738830566406,144.05738830566406,144.05738830566406,144.05738830566406,0
2025-03-20 00:00:00+00:00,141.4257049560547,141.4257049560547,141.4257049560547,141.4257049560547,100
2025-03-21 00:00:00+00:00,139.1853678554583,139.8995361328125,139.1853678554583,139.8995361328125,900
2025-03-24 00:00:00+00:00,143.07907104492188,143.07907104492188,143.07907104492188,143.07907104492188,100
2025-03-25 00:00:00+00:00,145.74989318847656,145.74989318847656,145.74989318847656,145.74989318847656,200
2025-03-26 00:00:00+00:00,143.28453364373306,145.6324920654297,143.28453364373306,145.6324920654297,300
2025-03-27 00:00:00+00:00,139.8995361328125,139.8995361328125,139.8995361328125,139.8995361328125,300
2025-03-28 00:00:00+00:00,142.97146606445312,142.97146606445312,142.97146606445312,142.97146606445312,400
2025-03-31 00:00:00+00:00,139.9093139430938,139.93866230189226,139.8995361328125,139.8995361328125,900
2025-04-01 00:00:00+00:00,137.8450705787193,137.8450705787193,135.01773071289062,135.01773071289062,500
2025-04-02 00:00:00+00:00,137.76681518554688,137.76681518554688,137.76681518554688,137.76681518554688,300
2025-04-03 00:00:00+00:00,137.76681518554688,137.76681518554688,137.76681518554688,137.76681518554688,0
2025-04-04 00:00:00+00:00,127.181396484375,127.181396484375,127.181396484375,127.181396484375,400
2025-04-07 00:00:00+00:00,123.26812833898208,123.41487760360972,116.4198989868164,116.4198989868164,2200
2025-04-08 00:00:00+00:00,120.79298263368402,127.18140104582642,120.79298263368402,123.03333282470703,1400
2025-04-09 00:00:00+00:00,117.44713515658611,117.44713515658611,117.3982162475586,117.3982162475586,700
2025-04-10 00:00:00+00:00,126.01720428466797,126.01720428466797,126.01720428466797,126.01720428466797,300
2025-04-11 00:00:00+00:00,121.53650665283203,121.53650665283203,121.53650665283203,121.53650665283203,200
2025-04-14 00:00:00+00:00,121.00822041121744,124.24645233154297,121.00822041121744,124.24645233154297,400
2025-04-15 00:00:00+00:00,124.73560333251953,124.73560333251953,124.73560333251953,124.73560333251953,600
2025-04-16 00:00:00+00:00,122.64200372607957,124.7160415649414,122.64200372607957,124.7160415649414,600
2025-04-17 00:00:00+00:00,124.7160415649414,124.7160415649414,124.7160415649414,124.7160415649414,0
2025-04-21 00:00:00+00:00,128.541259765625,128.541259765625,128.541259765625,128.541259765625,200
2025-04-22 00:00:00+00:00,128.541259765625,128.541259765625,128.541259765625,128.541259765625,0
2025-04-23 00:00:00+00:00,127.63143372200066,134.06875609568183,127.63143372200066,129.39239501953125,900
2025-04-24 00:00:00+00:00,130.18484497070312,130.18484497070312,130.18484497070312,130.18484497070312,200
2025-04-25 00:00:00+00:00,130.18484497070312,130.18484497070312,130.18484497070312,130.18484497070312,0
2025-04-28 00:00:00+00:00,125.57695770263672,125.57695770263672,125.57695770263672,125.57695770263672,100
2025-04-29 00:00:00+00:00,124.24644846422377,125.2638931274414,124.24644846422377,125.2638931274414,800
2025-04-30 00:00:00+00:00,125.2638931274414,125.2638931274414,125.2638931274414,125.2638931274414,0
2025-05-01 00:00:00+00:00,127.89557351354416,129.50001525878906,127.89557351354416,129.50001525878906,400
2025-05-02 00:00:00+00:00,127.35748291015625,127.35748291015625,127.35748291015625,127.35748291015625,300
2025-05-05 00:00:00+00:00,128.25755310058594,128.25755310058594,128.25755310058594,128.25755310058594,100
2025-05-06 00:00:00+00:00,128.25755310058594,128.25755310058594,128.25755310058594,128.25755310058594,0
2025-05-07 00:00:00+00:00,128.25755310058594,128.25755310058594,128.25755310058594,128.25755310058594,0
2025-05-08 00:00:00+00:00,128.25755310058594,128.25755310058594,128.25755310058594,128.25755310058594,0
2025-05-09 00:00:00+00:00,134.02963256835938,134.02963256835938,134.02963256835938,134.02963256835938,700
2025-05-12 00:00:00+00:00,140.87785456730768,140.87785456730768,139.8995361328125,139.8995361328125,600
2025-05-13 00:00:00+00:00,138.25596604035076,141.85617065429688,138.25596604035076,141.85617065429688,300
2025-05-14 00:00:00+00:00,141.8561793416734,141.8561793416734,136.8471935101407,140.33978271484375,1100
2025-05-15 00:00:00+00:00,140.85829162597656,140.85829162597656,140.85829162597656,140.85829162597656,1000
2025-05-16 00:00:00+00:00,143.10842713242712,143.10842713242712,140.85829162597656,140.85829162597656,500
2025-05-19 00:00:00+00:00,140.85829162597656,140.85829162597656,140.85829162597656,140.85829162597656,0
2025-05-20 00:00:00+00:00,138.19725487064136,138.19725487064136,135.96669006347656,135.96669006347656,2900
2025-05-21 00:00:00+00:00,135.96669708296548,137.7178955078125,135.96669708296548,137.7178955078125,600
2025-05-22 00:00:00+00:00,141.40615000722033,141.40615000722033,132.072998046875,132.072998046875,500
2025-05-23 00:00:00+00:00,132.072998046875,132.072998046875,132.072998046875,132.072998046875,0
2025-05-27 00:00:00+00:00,133.93179321289062,133.93179321289062,133.93179321289062,133.93179321289062,300
2025-05-28 00:00:00+00:00,134.02963256835938,134.02963256835938,134.02963256835938,134.02963256835938,300
2025-05-29 00:00:00+00:00,135.066650390625,135.066650390625,135.066650390625,135.066650390625,200
2025-05-30 00:00:00+00:00,135.066650390625,135.066650390625,135.066650390625,135.066650390625,0
2025-06-02 00:00:00+00:00,130.11636352539062,130.11636352539062,130.11636352539062,130.11636352539062,100
2025-06-03 00:00:00+00:00,130.11636352539062,130.11636352539062,130.11636352539062,130.11636352539062,0
2025-06-04 00:00:00+00:00,130.11636352539062,130.11636352539062,130.11636352539062,130.11636352539062,0
2025-06-05 00:00:00+00:00,130.11636352539062,130.11636352539062,130.11636352539062,130.11636352539062,0
2025-06-06 00:00:00+00:00,130.11636352539062,130.11636352539062,130.11636352539062,130.11636352539062,0
2025-06-09 00:00:00+00:00,130.11636352539062,130.11636352539062,130.11636352539062,130.11636352539062,0
2025-06-10 00:00:00+00:00,135.96669830297634,135.96669830297634,135.4775390625,135.4775390625,400
2025-06-11 00:00:00+00:00,135.4775390625,135.4775390625,135.4775390625,135.4775390625,0
2025-06-12 00:00:00+00:00,135.4775390625,135.4775390625,135.4775390625,135.4775390625,0
2025-06-13 00:00:00+00:00,135.21340942382812,135.21340942382812,135.21340942382812,135.21340942382812,700
2025-06-16 00:00:00+00:00,128.57684665256076,133.52210998535156,128.57684665256076,133.52210998535156,700
2025-06-17 00:00:00+00:00,133.76938126318547,133.77926635742188,133.76938126318547,133.77926635742188,400
2025-06-18 00:00:00+00:00,133.77926635742188,133.77926635742188,133.77926635742188,133.77926635742188,0
2025-06-20 00:00:00+00:00,133.52212111594318,135.3914302078965,129.7637176513672,129.7637176513672,5000
2025-06-23 00:00:00+00:00,133.52211671717026,134.51116943359375,133.52211671717026,134.51116943359375,1000
2025-06-24 00:00:00+00:00,138.69485473632812,138.69485473632812,138.69485473632812,138.69485473632812,300
2025-06-25 00:00:00+00:00,138.69485473632812,138.69485473632812,138.69485473632812,138.69485473632812,0
2025-06-26 00:00:00+00:00,138.69485473632812,138.69485473632812,138.69485473632812,138.69485473632812,0
2025-06-27 00:00:00+00:00,138.69485473632812,138.69485473632812,138.69485473632812,138.69485473632812,0
2025-06-30 00:00:00+00:00,140.9400177001953,140.9400177001953,140.9400177001953,140.9400177001953,300
2025-07-01 00:00:00+00:00,140.9400177001953,140.9400177001953,140.9400177001953,140.9400177001953,0
2025-07-02 00:00:00+00:00,143.03680419921875,143.03680419921875,143.03680419921875,143.03680419921875,100
2025-07-03 00:00:00+00:00,144.36213519923314,144.86654663085938,144.36213519923314,144.86654663085938,800
2025-07-07 00:00:00+00:00,144.86654663085938,144.86654663085938,144.86654663085938,144.86654663085938,0
2025-07-08 00:00:00+00:00,143.21483522641628,143.35330200195312,143.21483522641628,143.35330200195312,800
2025-07-09 00:00:00+00:00,143.02691706169554,143.03680215604768,142.85877990722656,142.85877990722656,800
2025-07-10 00:00:00+00:00,142.85877990722656,142.85877990722656,142.85877990722656,142.85877990722656,0
2025-07-11 00:00:00+00:00,142.16643641469292,142.16643641469292,128.71531404746273,132.73086547851562,2700
2025-07-14 00:00:00+00:00,132.73086547851562,132.73086547851562,132.73086547851562,132.73086547851562,0
2025-07-15 00:00:00+00:00,133.3144073486328,133.3144073486328,133.3144073486328,133.3144073486328,400
2025-07-16 00:00:00+00:00,133.3144073486328,133.3144073486328,133.3144073486328,133.3144073486328,0
2025-07-17 00:00:00+00:00,129.85272383183627,131.0494842529297,129.85272383183627,131.0494842529297,600
2025-07-18 00:00:00+00:00,131.0494842529297,131.0494842529297,131.0494842529297,131.0494842529297,0
2025-07-21 00:00:00+00:00,131.0494842529297,131.0494842529297,131.0494842529297,131.0494842529297,0
2025-07-22 00:00:00+00:00,126.15367889404297,126.15367889404297,126.15367889404297,126.15367889404297,400
2025-07-23 00:00:00+00:00,126.15367889404297,126.15367889404297,126.15367889404297,126.15367889404297,0
2025-07-24 00:00:00+00:00,128.5768585205078,128.5768585205078,128.5768585205078,128.5768585205078,200
2025-07-25 00:00:00+00:00,128.5768585205078,128.5768585205078,128.5768585205078,128.5768585205078,0
2025-07-28 00:00:00+00:00,127.17240142822266,127.17240142822266,127.17240142822266,127.17240142822266,100
2025-07-29 00:00:00+00:00,128.5768585205078,128.5768585205078,128.5768585205078,128.5768585205078,100
2025-07-30 00:00:00+00:00,128.5768585205078,128.5768585205078,128.5768585205078,128.5768585205078,0
2025-07-31 00:00:00+00:00,126.59874725341797,126.59874725341797,126.59874725341797,126.59874725341797,300
2025-08-01 00:00:00+00:00,126.59874725341797,126.59874725341797,126.59874725341797,126.59874725341797,0
2025-08-04 00:00:00+00:00,127.89440155029297,127.89440155029297,127.89440155029297,127.89440155029297,200
2025-08-05 00:00:00+00:00,125.92619323730469,125.92619323730469,125.92619323730469,125.92619323730469,200
2025-08-06 00:00:00+00:00,125.54045867919922,125.54045867919922,125.54045867919922,125.54045867919922,100
2025-08-07 00:00:00+00:00,125.70859898392894,125.80750274658203,125.70859898392894,125.80750274658203,700
2025-08-08 00:00:00+00:00,132.01875237900833,132.01875237900833,128.55706787109375,128.55706787109375,600
2025-08-11 00:00:00+00:00,128.55706787109375,128.55706787109375,128.55706787109375,128.55706787109375,0
2025-08-12 00:00:00+00:00,130.5747382677781,132.00886162695522,130.5747382677781,131.4846649169922,1200
2025-08-13 00:00:00+00:00,132.49351513157387,133.21551942483484,132.49351513157387,132.7209930419922,900
2025-08-14 00:00:00+00:00,132.72098864579627,132.988037109375,132.72098864579627,132.988037109375,500
2025-08-15 00:00:00+00:00,130.26813335274346,134.00675122499362,130.26813335274346,133.52210998535156,2600
2025-08-18 00:00:00+00:00,133.52210998535156,133.52210998535156,133.52210998535156,133.52210998535156,0
2025-08-19 00:00:00+00:00,136.61785666372538,138.9915771484375,136.61785666372538,138.9915771484375,1000
2025-08-20 00:00:00+00:00,138.9915771484375,138.9915771484375,138.9915771484375,138.9915771484375,0
2025-08-21 00:00:00+00:00,138.9915771484375,138.9915771484375,138.9915771484375,138.9915771484375,0
2025-08-22 00:00:00+00:00,144.48082217402145,144.57971839030625,143.28406175052555,143.4126434326172,1200
2025-08-25 00:00:00+00:00,142.70053100585938,142.70053100585938,142.70053100585938,142.70053100585938,200
2025-08-26 00:00:00+00:00,141.43453979492188,141.43453979492188,141.43453979492188,141.43453979492188,500
2025-08-27 00:00:00+00:00,145.3907470703125,145.3907470703125,145.3907470703125,145.3907470703125,500
2025-08-28 00:00:00+00:00,143.44231204169037,145.3907470703125,143.44231204169037,145.3907470703125,700
2025-08-29 00:00:00+00:00,145.3907470703125,145.3907470703125,145.3907470703125,145.3907470703125,0
2025-09-02 00:00:00+00:00,145.380859375,145.380859375,145.380859375,145.380859375,200
2025-09-03 00:00:00+00:00,145.380859375,145.380859375,145.380859375,145.380859375,0
2025-09-04 00:00:00+00:00,147.30950927734375,147.30950927734375,147.30950927734375,147.30950927734375,200
2025-09-05 00:00:00+00:00,147.30950927734375,147.30950927734375,147.30950927734375,147.30950927734375,0
2025-09-08 00:00:00+00:00,145.00501204776162,145.00501204776162,142.423583984375,142.423583984375,1600
2025-09-09 00:00:00+00:00,141.43453478131974,141.43453478131974,138.46737670898438,138.46737670898438,1000
2025-09-10 00:00:00+00:00,137.47833251953125,137.47833251953125,137.47833251953125,137.47833251953125,1400
2025-09-11 00:00:00+00:00,136.48927307128906,136.48927307128906,136.48927307128906,136.48927307128906,1000
2025-09-12 00:00:00+00:00,136.48927168628322,136.48927168628322,135.52000427246094,135.52000427246094,600
2025-09-15 00:00:00+00:00,131.50999450683594,131.88999938964844,131.50999450683594,131.50999450683594,1100
2025-09-16 00:00:00+00:00,130.49000549316406,130.49000549316406,123.58000183105469,129.1300048828125,2500
2025-09-17 00:00:00+00:00,129.07000732421875,130.92999267578125,128.24000549316406,128.24000549316406,2200
2025-09-18 00:00:00+00:00,126.75,129.47999572753906,126.75,129.47999572753906,2600
2025-09-19 00:00:00+00:00,127.0,132.85000610351562,126.18000030517578,132.3699951171875,8800
2025-09-22 00:00:00+00:00,133.4499969482422,133.4499969482422,133.4499969482422,133.4499969482422,300
2025-09-23 00:00:00+00:00,129.97000122070312,129.97000122070312,129.97000122070312,129.97000122070312,400
2025-09-24 00:00:00+00:00,132.05999755859375,133.0,129.1199951171875,129.1199951171875,1000
2025-09-25 00:00:00+00:00,129.1199951171875,129.1199951171875,129.1199951171875,129.1199951171875,0
2025-09-26 00:00:00+00:00,124.51000213623047,124.87000274658203,124.51000213623047,124.51000213623047,1300
