"('date', '')","('open', 'ARR')","('high', 'ARR')","('low', 'ARR')","('close', 'ARR')","('volume', 'ARR')"
2025-01-21 00:00:00+00:00,16.589980418764263,16.767889738269382,16.527712665938175,16.723411560058594,2632300
2025-01-22 00:00:00+00:00,16.625559800207387,16.732304014279276,16.589977264404297,16.589977264404297,2033100
2025-01-23 00:00:00+00:00,16.598876906538397,16.678935934758766,16.438758850097656,16.438758850097656,1880600
2025-01-24 00:00:00+00:00,16.474340200273325,16.57218879692924,16.43875765845737,16.465444564819336,1353700
2025-01-27 00:00:00+00:00,16.527714270302155,16.67004106105447,16.49213342094867,16.625564575195312,2263000
2025-01-28 00:00:00+00:00,16.54550433283875,16.65224856975895,16.48323657852379,16.501026153564453,2158900
2025-01-29 00:00:00+00:00,16.589980067837217,16.652247819346158,16.367594271494443,16.465444564819336,1404000
2025-01-30 00:00:00+00:00,16.589980154523232,16.776785106695126,16.57218888352229,16.70562171936035,2160900
2025-01-31 00:00:00+00:00,16.741201400756836,16.91911070505907,16.678933653251715,16.741201400756836,3553300
2025-02-03 00:00:00+00:00,16.45654830932617,16.794573960496926,16.24305815648113,16.67893409729004,2155000
2025-02-04 00:00:00+00:00,16.723409891978537,16.76788806575284,16.563293556397586,16.7323055267334,1935900
2025-02-05 00:00:00+00:00,16.76788854479828,16.901319676595516,16.741201639771273,16.750097274780273,1651400
2025-02-06 00:00:00+00:00,16.81236409924047,16.85684227184115,16.741200719748175,16.794572830200195,1420900
2025-02-07 00:00:00+00:00,16.76788806575284,16.794573273348576,16.66114214536336,16.7323055267334,1471800
2025-02-10 00:00:00+00:00,16.767888101047994,16.839051482567825,16.74120119672724,16.81236457824707,1776400
2025-02-11 00:00:00+00:00,16.81236606495067,16.981379747256828,16.776785219378795,16.954692840576172,1990200
2025-02-12 00:00:00+00:00,16.883528199902393,16.954691582434386,16.7323057999383,16.821260452270508,3199300
2025-02-13 00:00:00+00:00,16.741200162784974,17.114808316857133,16.545501299859076,17.08812141418457,3498300
2025-02-14 00:00:00+00:00,17.106138397406042,17.34034587250956,16.989035518921426,17.27729034423828,3833300
2025-02-18 00:00:00+00:00,17.178203120521143,17.268283188298113,17.02506752074061,17.07010841369629,3700500
2025-02-19 00:00:00+00:00,17.016059381789972,17.151180342837396,17.016059381789972,17.07911491394043,3226000
2025-02-20 00:00:00+00:00,17.043083649163066,17.214235603828595,16.980028118005865,17.061100006103516,3097600
2025-02-21 00:00:00+00:00,17.097131767215174,17.223244553309474,16.90796516527539,17.01605987548828,3297500
2025-02-24 00:00:00+00:00,17.00705246464619,17.025068823206766,16.790861316322857,16.88094139099121,2832900
2025-02-25 00:00:00+00:00,16.880937782113755,17.070106070289555,16.84490679082998,16.971017837524414,4057600
2025-02-26 00:00:00+00:00,16.980030237438154,17.259276932332966,16.971022057843538,17.160188674926758,2399500
2025-02-27 00:00:00+00:00,17.151180802246454,17.18721179952567,17.02506801643311,17.097131729125977,1877800
2025-02-28 00:00:00+00:00,17.0881249563044,17.322332471360706,17.070110315249746,17.160188674926758,3009600
2025-03-03 00:00:00+00:00,17.21423328581738,17.232247922197672,16.772842909018745,16.79986572265625,3277600
2025-03-04 00:00:00+00:00,16.718797455325266,16.880941244696213,16.60169456196542,16.709789276123047,2394300
2025-03-05 00:00:00+00:00,16.72780483326169,16.898956793636636,16.64673294245958,16.835901260375977,1765800
2025-03-06 00:00:00+00:00,16.75482655450432,16.880937599837033,16.709785668218256,16.79986572265625,2073000
2025-03-07 00:00:00+00:00,16.81788573115277,17.30431538178875,16.799869372723972,17.124156951904297,4108300
2025-03-10 00:00:00+00:00,17.133164673640355,17.286300279927193,16.989037246327385,17.10614013671875,4200400
2025-03-11 00:00:00+00:00,17.10614108191587,17.178204799554223,16.367487546589096,16.6467342376709,4916500
2025-03-12 00:00:00+00:00,16.727806091308594,16.817886167656077,16.547647656748182,16.727806091308594,2245800
2025-03-13 00:00:00+00:00,16.835900837406896,17.025067432436433,16.646732524242985,16.736812591552734,2274500
2025-03-14 00:00:00+00:00,16.799868774713346,16.99804527410678,16.799868774713346,16.934988021850586,3034200
2025-03-17 00:00:00+00:00,16.925864485687587,17.135728287698377,16.925864485687587,17.08098030090332,2691100
2025-03-18 00:00:00+00:00,17.01710805751398,17.190473188086493,16.95323715160612,17.153974533081055,2377500
2025-03-19 00:00:00+00:00,17.181349669503934,17.226971250949834,16.94411361721134,17.044483184814453,2369400
2025-03-20 00:00:00+00:00,17.03535622495664,17.1539733649435,16.95323599713822,16.989734649658203,1835900
2025-03-21 00:00:00+00:00,16.97148656786297,17.053606801703005,16.889366334022938,16.907615661621094,7357400
2025-03-24 00:00:00+00:00,16.98061132406993,17.10835313724885,16.889366425934266,16.91674041748047,2258500
2025-03-25 00:00:00+00:00,16.971487670398623,17.007984587614253,16.560886474524164,16.570011138916016,2730600
2025-03-26 00:00:00+00:00,16.579133882238178,16.59738320890728,16.040790927960614,16.077289581298828,4052700
2025-03-27 00:00:00+00:00,16.068164547233405,16.296275904279412,16.01341656848925,16.040790557861328,2158100
2025-03-28 00:00:00+00:00,16.077290094334412,16.0864130176085,15.475074477497932,15.557194709777832,3116700
2025-03-31 00:00:00+00:00,15.40207936407881,15.639315404304705,15.24696355856002,15.602818489074707,2493400
2025-04-01 00:00:00+00:00,15.666688915320991,15.72143515666216,15.475074460099442,15.538947105407715,1852900
2025-04-02 00:00:00+00:00,15.484199820093771,15.566320055974579,15.100972632767236,15.274337768554688,3257600
2025-04-03 00:00:00+00:00,14.900234700584729,15.173967649946803,14.827239131398064,14.964105606079102,2760200
2025-04-04 00:00:00+00:00,14.72686951809045,14.735994181749874,13.467695519067966,13.750553131103516,5591900
2025-04-07 00:00:00+00:00,13.203085998474949,14.380140602487902,12.701240823392508,13.33995246887207,5075800
2025-04-08 00:00:00+00:00,13.741429961963645,13.96954134275857,12.956726255116553,13.102717399597168,5550400
2025-04-09 00:00:00+00:00,12.828984652574198,13.796176435964087,12.026032474374059,13.732305526733398,6216600
2025-04-10 00:00:00+00:00,13.604562025174541,13.677557594269544,12.35451181670284,12.911103248596191,4736800
2025-04-11 00:00:00+00:00,12.911103818613244,13.047971169340848,12.464005720623296,12.85635757446289,4305700
2025-04-14 00:00:00+00:00,13.038846100584845,13.36732616581987,12.920228081706016,13.16658878326416,4169000
2025-04-15 00:00:00+00:00,13.129472760736364,13.40783632530572,13.008849404819909,13.203702926635742,2972600
2025-04-16 00:00:00+00:00,13.10163709385509,13.194425246679605,12.925340665360594,12.962455749511719,3152900
2025-04-17 00:00:00+00:00,12.962455171487203,13.398557169592827,12.888225006495038,13.268654823303223,2387500
2025-04-21 00:00:00+00:00,13.12947200608182,13.138750997509248,12.71192712567408,13.064520835876465,3121600
2025-04-22 00:00:00+00:00,13.194425721592225,13.649085740031639,13.175867736401992,13.639806747436523,2718500
2025-04-23 00:00:00+00:00,14.02951422171179,14.075908295277427,13.667641509771835,13.80682373046875,2382300
2025-04-24 00:00:00+00:00,14.057350975854197,14.233648286751869,13.658364048088703,14.196533203125,2424500
2025-04-25 00:00:00+00:00,14.233648754043458,14.846048096438603,14.140860599483348,14.836769104003906,3035300
2025-04-28 00:00:00+00:00,15.01306730556123,15.300709008843043,14.892442166587372,15.235757827758789,3723300
2025-04-29 00:00:00+00:00,15.27287183411895,15.597629505164177,15.087297286226628,15.449169158935547,3514900
2025-04-30 00:00:00+00:00,15.309986290713992,15.402774440372639,15.08729579340529,15.282149314880371,2485500
2025-05-01 00:00:00+00:00,15.32854450712396,15.439888872573933,15.059459046010762,15.217198371887207,2441200
2025-05-02 00:00:00+00:00,15.29142892614935,15.300707918469703,14.95739405155079,15.050180435180664,3089300
2025-05-05 00:00:00+00:00,14.95739454257316,15.15224807833675,14.7996543226291,14.994508743286133,1840700
2025-05-06 00:00:00+00:00,14.938836097717285,14.985229289627895,14.734702690715627,14.938836097717285,1853500
2025-05-07 00:00:00+00:00,14.966670667913021,15.356379480649938,14.929556469921614,15.282149314880371,1785900
2025-05-08 00:00:00+00:00,15.412052940833526,15.644022422689364,15.32854378578249,15.62546443939209,2046000
2025-05-09 00:00:00+00:00,15.681138792725417,15.755368966415277,15.541957438280294,15.634745597839355,1991800
2025-05-12 00:00:00+00:00,16.01517418709575,16.01517418709575,15.736809730529785,15.736809730529785,3582100
2025-05-13 00:00:00+00:00,15.773926298347419,15.848156468959933,15.61618696457247,15.792484283447266,2808200
2025-05-14 00:00:00+00:00,15.84815730792632,15.857436300967452,15.58835081213551,15.606908798217773,3266900
2025-05-15 00:00:00+00:00,15.653974029492218,15.861063239903492,15.61632258831162,15.776345252990723,2753000
2025-05-16 00:00:00+00:00,15.785756690115514,15.870474666981638,15.738690149964931,15.823408126831055,2658200
2025-05-19 00:00:00+00:00,15.644561438831358,15.804584092495034,15.559843457750295,15.795170783996582,2315500
2025-05-20 00:00:00+00:00,15.719867460423018,15.889301641720218,15.68221422319797,15.738692283630371,2222200
2025-05-21 00:00:00+00:00,15.578667658900164,15.663385636607218,15.00446932890037,15.013882637023926,2377300
2025-05-22 00:00:00+00:00,14.872686605980485,15.117426333275619,14.693837342442823,15.013882637023926,1928100
2025-05-23 00:00:00+00:00,14.82562118336305,15.098601736787613,14.787968848011815,15.042121887207031,1735300
2025-05-27 00:00:00+00:00,15.183318648314119,15.211558574458376,14.929165596933512,15.126840591430664,1796000
2025-05-28 00:00:00+00:00,15.060949126968445,15.277449839771405,15.032710098712085,15.192731857299805,1616200
2025-05-29 00:00:00+00:00,15.258622761747334,15.380993975135908,15.202144706939912,15.362167358398438,1528300
2025-05-30 00:00:00+00:00,15.371581030864347,15.38099433945605,15.164493628061983,15.258623123168945,2383000
2025-06-02 00:00:00+00:00,15.173907268332737,15.220972016914983,15.051536049370778,15.108014106750488,1621700
2025-06-03 00:00:00+00:00,15.155080671128369,15.541017355318287,15.070362687242282,15.44688606262207,2481600
2025-06-04 00:00:00+00:00,15.493950710992795,15.55043056348804,15.315103230973046,15.512777328491211,2016700
2025-06-05 00:00:00+00:00,15.522188878948555,15.69162482643113,15.475124135938888,15.559842109680176,1745700
2025-06-06 00:00:00+00:00,15.653971050569396,15.69162427998979,15.54101495311781,15.569254875183105,1710500
2025-06-09 00:00:00+00:00,15.672800164807144,15.80458469339097,15.597495489361423,15.606908798217773,2836000
2025-06-10 00:00:00+00:00,15.71986773553797,15.785759106429804,15.625736436233122,15.766932487487793,2257900
2025-06-11 00:00:00+00:00,15.89871279566706,15.917539411727295,15.738690149964931,15.823408126831055,2139400
2025-06-12 00:00:00+00:00,15.851646875119561,15.936364845701698,15.757515597205543,15.908124923706055,2371500
2025-06-13 00:00:00+00:00,15.813997239437617,15.926955157684475,15.766932487487793,15.766932487487793,2485500
2025-06-16 00:00:00+00:00,15.852881189960614,16.005679895571934,15.72873110321126,15.73828125,2113800
2025-06-17 00:00:00+00:00,15.680981119938002,15.738280175253307,15.461333223309229,15.4708833694458,2033200
2025-06-18 00:00:00+00:00,15.480432207783076,15.891079397762006,15.432683297019837,15.824230194091797,2070000
2025-06-20 00:00:00+00:00,15.88152798722113,15.97702762265052,15.709630829253081,15.719179153442383,4815300
2025-06-23 00:00:00+00:00,15.652332148626549,15.738281650407645,15.34673472962901,15.68098258972168,2004100
2025-06-24 00:00:00+00:00,15.728730201721191,15.82422984263078,15.690531438259843,15.728730201721191,2199400
2025-06-25 00:00:00+00:00,15.709632631138033,15.852881189960614,15.633233278332373,15.73828125,1347900
2025-06-26 00:00:00+00:00,15.795582764773071,15.97703009652972,15.795582764773071,15.938831329345703,2319200
2025-06-27 00:00:00+00:00,15.996130098318185,16.02478053931045,15.690532680417867,15.833781242370605,5807200
2025-06-30 00:00:00+00:00,15.833780740437398,16.072528943291704,15.77648168177355,16.053428649902344,2500200
2025-07-01 00:00:00+00:00,16.034330577354133,16.10117978437755,15.891080194870495,15.996129989624023,3442600
2025-07-02 00:00:00+00:00,15.967478944401247,16.120277646529168,15.967478944401247,16.091629028320312,2594100
2025-07-03 00:00:00+00:00,16.091628976384605,16.196676945318377,16.053428390223814,16.101179122924805,2039700
2025-07-07 00:00:00+00:00,16.043879305229993,16.215778311318882,15.871982120645429,15.938831329345703,2841800
2025-07-08 00:00:00+00:00,15.929281340065721,16.0152308439621,15.881530603731985,15.910181045532227,2288300
2025-07-09 00:00:00+00:00,16.024779583515475,16.177578283351984,15.986578997804257,16.120277404785156,2494600
2025-07-10 00:00:00+00:00,16.168027877807617,16.21577678767721,16.101178675388525,16.168027877807617,2352700
2025-07-11 00:00:00+00:00,16.129827793100187,16.206227144164146,16.07252873517827,16.091629028320312,3145300
2025-07-14 00:00:00+00:00,16.14892778703617,16.158477933430245,15.862430681230567,15.986578941345215,4069800
2025-07-15 00:00:00+00:00,16.044711579024668,16.14160030669486,15.909068469085664,16.02533531188965,2724600
2025-07-16 00:00:00+00:00,16.044711438237726,16.064089553201484,15.754047105776408,15.986578941345215,2199200
2025-07-17 00:00:00+00:00,15.938136938836772,16.209423180792136,15.918758822125982,16.073780059814453,3767300
2025-07-18 00:00:00+00:00,16.160978691483827,16.20942213212784,15.909068734537575,15.967201232910156,1778700
2025-07-21 00:00:00+00:00,16.064090206705885,16.083468322457964,15.76373680454399,15.802491188049316,2566600
2025-07-22 00:00:00+00:00,15.850935869121244,16.18035643226915,15.783114314590575,16.160978317260742,2673100
2025-07-23 00:00:00+00:00,16.190045374918412,16.364444732666016,16.16098004729312,16.364444732666016,4001700
2025-07-24 00:00:00+00:00,15.976890190950835,16.354754200013122,15.841247079594893,16.17066764831543,3689700
2025-07-25 00:00:00+00:00,16.170668355289262,16.335378646850586,16.093157738554456,16.335378646850586,3135900
2025-07-28 00:00:00+00:00,16.26755664659605,16.345067261226692,16.005957629218067,16.112533569335938,4007200
2025-07-29 00:00:00+00:00,16.09315703496935,16.219111088657183,16.044711746628806,16.17066764831543,2279000
2025-07-30 00:00:00+00:00,16.160978332496853,16.180356447523533,15.89937932363299,15.918757438659668,3360600
2025-07-31 00:00:00+00:00,15.88969086093484,15.928447092438997,15.77342586242003,15.802491188049316,3015000
2025-08-01 00:00:00+00:00,15.909068922106057,15.996268594692415,15.763736750461735,15.870312690734863,2770200
2025-08-04 00:00:00+00:00,15.938134901427203,16.2966207747561,15.918756787193564,16.27724266052246,2453900
2025-08-05 00:00:00+00:00,16.32568794610656,16.37413138369197,16.160977671117998,16.27724266052246,2315300
2025-08-06 00:00:00+00:00,15.821868879469845,15.841246994702217,15.405248641967773,15.405248641967773,17902300
2025-08-07 00:00:00+00:00,15.502138111334185,15.647470286528169,15.327738761901855,15.327738761901855,10454300
2025-08-08 00:00:00+00:00,15.347116327657456,15.376182576853944,15.13396167755127,15.13396167755127,7146500
2025-08-11 00:00:00+00:00,15.16302827953275,15.17271733749014,14.387922122929988,14.416988372802734,8352100
2025-08-12 00:00:00+00:00,14.484809525552533,14.727030423718961,14.455743276492393,14.610764503479004,6818400
2025-08-13 00:00:00+00:00,14.69796370281027,14.96925084132771,14.639830282556847,14.940184593200684,4236800
2025-08-14 00:00:00+00:00,14.823919022811651,14.852985271617335,14.736719352395209,14.814229965209961,3918300
2025-08-15 00:00:00+00:00,14.843759987795634,14.883133319113357,14.765013325160188,14.824073791503906,3370600
2025-08-18 00:00:00+00:00,14.784700631861071,14.90282062718581,14.63704993365444,14.646893501281738,3044800
2025-08-19 00:00:00+00:00,14.686267270005462,14.705953467111488,14.450027272327324,14.479557037353516,4231500
2025-08-20 00:00:00+00:00,14.499242928953619,14.577990531921387,14.371280303624921,14.577990531921387,2792100
2025-08-21 00:00:00+00:00,14.509086608886719,14.558303509096884,14.42049637625528,14.509086608886719,3017100
2025-08-22 00:00:00+00:00,14.538617335876989,14.991410190090232,14.538617335876989,14.95203685760498,4038400
2025-08-25 00:00:00+00:00,14.932350396927346,14.94219396455833,14.794543266296387,14.794543266296387,2181400
2025-08-26 00:00:00+00:00,14.765013456949008,14.922506783625646,14.71579655767899,14.902820587158203,2604900
2025-08-27 00:00:00+00:00,14.902820958761035,15.020940956713844,14.774857392961916,14.84376049041748,2542200
2025-08-28 00:00:00+00:00,14.922506783625646,14.991409879363108,14.873289884355628,14.902820587158203,2359800
2025-08-29 00:00:00+00:00,14.883133026947942,15.0898432469917,14.863446831042666,15.070157051086426,2797300
2025-09-02 00:00:00+00:00,14.912663459777832,15.030784395450317,14.774857266050416,14.912663459777832,3019100
2025-09-03 00:00:00+00:00,14.873289591744651,15.158746475413666,14.873289591744651,15.148903846740723,2413000
2025-09-04 00:00:00+00:00,15.237493534944278,15.414673997961767,15.188277574092114,15.385144233703613,3281800
2025-09-05 00:00:00+00:00,15.522951435469183,15.680444763875395,15.463890967949713,15.57216739654541,3201800
2025-09-08 00:00:00+00:00,15.621384358389538,15.670601258395493,15.404830561603907,15.46389102935791,3318900
2025-09-09 00:00:00+00:00,15.463890897548213,15.650913989495567,15.345770901781313,15.385144233703613,3165500
2025-09-10 00:00:00+00:00,15.385143705711704,15.493420130098595,15.139060154958926,15.217806816101074,3017100
2025-09-11 00:00:00+00:00,15.257180247827668,15.33592690949191,15.001253128051758,15.001253128051758,4584500
2025-09-12 00:00:00+00:00,15.040626592524092,15.119373254888018,14.942193733936312,15.079999923706055,3967200
2025-09-15 00:00:00+00:00,15.119999885559082,15.140000343322754,14.949999809265137,15.069999694824219,3140900
2025-09-16 00:00:00+00:00,15.0600004196167,15.119999885559082,14.859999656677246,14.869999885559082,3549500
2025-09-17 00:00:00+00:00,14.899999618530273,15.119999885559082,14.84000015258789,14.9399995803833,3058700
2025-09-18 00:00:00+00:00,15.029999732971191,15.039999961853027,14.729999542236328,14.75,2627800
2025-09-19 00:00:00+00:00,14.75,14.819999694824219,14.449999809265137,14.59000015258789,8537600
2025-09-22 00:00:00+00:00,14.569999694824219,14.569999694824219,14.050000190734863,14.050000190734863,4809600
2025-09-23 00:00:00+00:00,14.020000457763672,14.279999732971191,13.979999542236328,14.229999542236328,3313100
2025-09-24 00:00:00+00:00,14.180000305175781,14.239999771118164,14.069999694824219,14.130000114440918,2510600
2025-09-25 00:00:00+00:00,14.039999961853027,14.350000381469727,14.0,14.34000015258789,2513500
2025-09-26 00:00:00+00:00,14.350000381469727,14.670000076293945,14.350000381469727,14.569999694824219,2342000
