"('date', '')","('open', 'BL')","('high', 'BL')","('low', 'BL')","('close', 'BL')","('volume', 'BL')"
2025-01-30 00:00:00+00:00,66.25,66.25,63.275001525878906,63.439998626708984,880200
2025-01-31 00:00:00+00:00,63.720001220703125,64.37000274658203,63.16999816894531,63.849998474121094,619300
2025-02-03 00:00:00+00:00,62.2599983215332,63.7599983215332,61.84000015258789,63.599998474121094,413900
2025-02-04 00:00:00+00:00,63.709999084472656,64.66999816894531,63.68000030517578,64.56999969482422,538300
2025-02-05 00:00:00+00:00,64.68000030517578,65.79000091552734,64.62000274658203,65.63999938964844,376200
2025-02-06 00:00:00+00:00,65.9000015258789,66.0199966430664,64.81999969482422,65.125,416400
2025-02-07 00:00:00+00:00,65.12999725341797,65.48999786376953,63.83300018310547,64.62999725341797,463400
2025-02-10 00:00:00+00:00,65.05999755859375,65.51000213623047,63.56999969482422,64.41000366210938,925100
2025-02-11 00:00:00+00:00,63.9900016784668,64.91999816894531,62.97999954223633,63.400001525878906,826200
2025-02-12 00:00:00+00:00,54.04999923706055,55.189998626708984,51.599998474121094,51.935001373291016,4317500
2025-02-13 00:00:00+00:00,52.33000183105469,52.54499816894531,51.220001220703125,52.2599983215332,1201800
2025-02-14 00:00:00+00:00,52.400001525878906,53.020999908447266,51.25,51.369998931884766,913400
2025-02-18 00:00:00+00:00,51.380001068115234,52.11000061035156,51.20000076293945,51.61000061035156,980500
2025-02-19 00:00:00+00:00,51.2400016784668,51.36000061035156,49.849998474121094,49.959999084472656,1190300
2025-02-20 00:00:00+00:00,50.060001373291016,50.08000183105469,48.75,49.31999969482422,1096300
2025-02-21 00:00:00+00:00,49.66999816894531,49.85499954223633,48.89099884033203,49.099998474121094,1711100
2025-02-24 00:00:00+00:00,49.220001220703125,49.56999969482422,48.19499969482422,49.11000061035156,816800
2025-02-25 00:00:00+00:00,49.34000015258789,50.0,48.18000030517578,49.2599983215332,1018900
2025-02-26 00:00:00+00:00,49.650001525878906,50.31999969482422,48.731998443603516,48.9900016784668,886800
2025-02-27 00:00:00+00:00,49.06999969482422,49.599998474121094,48.25,48.27000045776367,847700
2025-02-28 00:00:00+00:00,49.040000915527344,49.040000915527344,47.689998626708984,48.29999923706055,734700
2025-03-03 00:00:00+00:00,48.220001220703125,49.07500076293945,47.875,48.029998779296875,720600
2025-03-04 00:00:00+00:00,47.68000030517578,48.4900016784668,47.07500076293945,47.959999084472656,990200
2025-03-05 00:00:00+00:00,47.970001220703125,48.4900016784668,47.82500076293945,47.970001220703125,540900
2025-03-06 00:00:00+00:00,47.599998474121094,49.06999969482422,47.22999954223633,48.869998931884766,1056900
2025-03-07 00:00:00+00:00,48.5,49.40999984741211,47.70000076293945,48.880001068115234,718300
2025-03-10 00:00:00+00:00,48.79999923706055,49.60499954223633,48.380001068115234,48.45000076293945,814600
2025-03-11 00:00:00+00:00,48.369998931884766,48.88999938964844,47.650001525878906,48.04999923706055,699400
2025-03-12 00:00:00+00:00,48.38999938964844,48.540000915527344,46.880001068115234,48.20000076293945,703800
2025-03-13 00:00:00+00:00,47.939998626708984,47.98500061035156,47.119998931884766,47.459999084472656,637800
2025-03-14 00:00:00+00:00,48.08000183105469,49.97999954223633,47.67499923706055,49.88999938964844,930500
2025-03-17 00:00:00+00:00,49.77000045776367,50.505001068115234,48.77000045776367,49.18000030517578,651700
2025-03-18 00:00:00+00:00,48.93000030517578,50.25,48.93000030517578,49.58000183105469,827500
2025-03-19 00:00:00+00:00,49.38999938964844,50.310001373291016,49.314998626708984,50.15999984741211,455200
2025-03-20 00:00:00+00:00,49.439998626708984,50.689998626708984,49.439998626708984,49.779998779296875,513400
2025-03-21 00:00:00+00:00,49.47999954223633,50.38999938964844,49.39500045776367,50.290000915527344,1310200
2025-03-24 00:00:00+00:00,50.849998474121094,51.279998779296875,50.17499923706055,50.290000915527344,666100
2025-03-25 00:00:00+00:00,50.5,50.869998931884766,50.11000061035156,50.65999984741211,513800
2025-03-26 00:00:00+00:00,50.650001525878906,51.060001373291016,50.060001373291016,50.52000045776367,427600
2025-03-27 00:00:00+00:00,50.31999969482422,50.849998474121094,49.94499969482422,50.189998626708984,441600
2025-03-28 00:00:00+00:00,50.119998931884766,50.119998931884766,48.16999816894531,48.810001373291016,382800
2025-03-31 00:00:00+00:00,48.45000076293945,48.86000061035156,47.81999969482422,48.41999816894531,655200
2025-04-01 00:00:00+00:00,48.72999954223633,49.58000183105469,48.345001220703125,49.130001068115234,518600
2025-04-02 00:00:00+00:00,48.29999923706055,49.88999938964844,48.29999923706055,49.439998626708984,548400
2025-04-03 00:00:00+00:00,47.52000045776367,48.435001373291016,45.970001220703125,46.08000183105469,936900
2025-04-04 00:00:00+00:00,44.900001525878906,45.19499969482422,43.02000045776367,44.099998474121094,1292400
2025-04-07 00:00:00+00:00,41.970001220703125,44.20800018310547,40.82400131225586,42.83000183105469,1791800
2025-04-08 00:00:00+00:00,43.63999938964844,44.07500076293945,41.75,42.27000045776367,1365500
2025-04-09 00:00:00+00:00,41.7599983215332,46.33000183105469,41.0,46.130001068115234,1232900
2025-04-10 00:00:00+00:00,45.130001068115234,45.5099983215332,43.310001373291016,45.25,949200
2025-04-11 00:00:00+00:00,44.93000030517578,45.869998931884766,43.529998779296875,45.59000015258789,819600
2025-04-14 00:00:00+00:00,46.279998779296875,46.279998779296875,44.4900016784668,46.04999923706055,868400
2025-04-15 00:00:00+00:00,45.95000076293945,46.369998931884766,45.18000030517578,45.2400016784668,547900
2025-04-16 00:00:00+00:00,44.849998474121094,45.470001220703125,44.130001068115234,44.619998931884766,484500
2025-04-17 00:00:00+00:00,44.619998931884766,45.000999450683594,44.11000061035156,44.439998626708984,412300
2025-04-21 00:00:00+00:00,44.08000183105469,44.849998474121094,43.165000915527344,43.47999954223633,493800
2025-04-22 00:00:00+00:00,44.0,45.10499954223633,43.849998474121094,45.060001373291016,547100
2025-04-23 00:00:00+00:00,46.779998779296875,46.900001525878906,45.119998931884766,45.560001373291016,563300
2025-04-24 00:00:00+00:00,45.70000076293945,46.970001220703125,45.66999816894531,46.86000061035156,545000
2025-04-25 00:00:00+00:00,46.83000183105469,47.310001373291016,46.474998474121094,47.220001220703125,496700
2025-04-28 00:00:00+00:00,47.09000015258789,47.689998626708984,46.70000076293945,46.849998474121094,438000
2025-04-29 00:00:00+00:00,46.900001525878906,48.064998626708984,46.849998474121094,47.79999923706055,575900
2025-04-30 00:00:00+00:00,47.130001068115234,47.33000183105469,46.560001373291016,47.22999954223633,583800
2025-05-01 00:00:00+00:00,47.58000183105469,47.959999084472656,47.16999816894531,47.33000183105469,401600
2025-05-02 00:00:00+00:00,47.90999984741211,47.90999984741211,46.709999084472656,47.27000045776367,548000
2025-05-05 00:00:00+00:00,46.630001068115234,48.040000915527344,46.630001068115234,47.150001525878906,892600
2025-05-06 00:00:00+00:00,46.43000030517578,47.279998779296875,46.369998931884766,46.650001525878906,958000
2025-05-07 00:00:00+00:00,49.29499816894531,50.91999816894531,48.43000030517578,50.66999816894531,1520800
2025-05-08 00:00:00+00:00,50.66999816894531,53.31999969482422,50.46500015258789,52.959999084472656,1319000
2025-05-09 00:00:00+00:00,53.0,53.915000915527344,52.86000061035156,53.22999954223633,762000
2025-05-12 00:00:00+00:00,54.31999969482422,55.20000076293945,53.97999954223633,54.90999984741211,984700
2025-05-13 00:00:00+00:00,55.0,55.45000076293945,54.35499954223633,55.15999984741211,694600
2025-05-14 00:00:00+00:00,54.83000183105469,55.689998626708984,54.650001525878906,55.0,719000
2025-05-15 00:00:00+00:00,55.0,55.31999969482422,54.150001525878906,55.040000915527344,333700
2025-05-16 00:00:00+00:00,54.83000183105469,55.689998626708984,54.654998779296875,55.540000915527344,348700
2025-05-19 00:00:00+00:00,54.790000915527344,55.564998626708984,54.41999816894531,54.869998931884766,432900
2025-05-20 00:00:00+00:00,54.709999084472656,55.47999954223633,54.630001068115234,55.43000030517578,380500
2025-05-21 00:00:00+00:00,54.650001525878906,55.060001373291016,53.849998474121094,53.939998626708984,589300
2025-05-22 00:00:00+00:00,53.86000061035156,54.90999984741211,53.650001525878906,54.459999084472656,768000
2025-05-23 00:00:00+00:00,53.40999984741211,54.45000076293945,53.37200164794922,54.15999984741211,500400
2025-05-27 00:00:00+00:00,54.849998474121094,55.2400016784668,54.30500030517578,55.189998626708984,525700
2025-05-28 00:00:00+00:00,55.20000076293945,55.439998626708984,54.77000045776367,55.04999923706055,542000
2025-05-29 00:00:00+00:00,55.099998474121094,55.33000183105469,54.698001861572266,55.31999969482422,541600
2025-05-30 00:00:00+00:00,54.880001068115234,55.9900016784668,54.77000045776367,55.93000030517578,964600
2025-06-02 00:00:00+00:00,55.970001220703125,56.4900016784668,55.220001220703125,55.7599983215332,603700
2025-06-03 00:00:00+00:00,55.529998779296875,57.7400016784668,55.25,57.59000015258789,970900
2025-06-04 00:00:00+00:00,57.400001525878906,58.46900177001953,57.30500030517578,58.04999923706055,816100
2025-06-05 00:00:00+00:00,58.04999923706055,59.43000030517578,57.97999954223633,58.220001220703125,1153900
2025-06-06 00:00:00+00:00,58.52000045776367,58.70000076293945,57.02000045776367,57.349998474121094,1410900
2025-06-09 00:00:00+00:00,57.54999923706055,57.970001220703125,57.15999984741211,57.29999923706055,483100
2025-06-10 00:00:00+00:00,57.279998779296875,57.375999450683594,55.84000015258789,56.0,513900
2025-06-11 00:00:00+00:00,55.95000076293945,56.75,55.43000030517578,56.630001068115234,918700
2025-06-12 00:00:00+00:00,56.619998931884766,57.290000915527344,55.34000015258789,55.77000045776367,575800
2025-06-13 00:00:00+00:00,54.900001525878906,55.29499816894531,53.9900016784668,54.060001373291016,810800
2025-06-16 00:00:00+00:00,54.4900016784668,55.84000015258789,54.4900016784668,55.33000183105469,712600
2025-06-17 00:00:00+00:00,54.810001373291016,55.869998931884766,54.810001373291016,54.97999954223633,579100
2025-06-18 00:00:00+00:00,55.0,55.36000061035156,54.470001220703125,54.959999084472656,775400
2025-06-20 00:00:00+00:00,55.22999954223633,55.52000045776367,53.98500061035156,54.779998779296875,1132800
2025-06-23 00:00:00+00:00,54.7599983215332,56.5099983215332,54.25,56.369998931884766,766900
2025-06-24 00:00:00+00:00,56.849998474121094,57.099998474121094,55.83000183105469,56.7400016784668,802000
2025-06-25 00:00:00+00:00,56.54999923706055,57.10499954223633,55.915000915527344,56.16999816894531,721400
2025-06-26 00:00:00+00:00,56.31999969482422,56.619998931884766,55.599998474121094,56.529998779296875,590900
2025-06-27 00:00:00+00:00,56.619998931884766,56.779998779296875,55.79999923706055,56.63999938964844,1570300
2025-06-30 00:00:00+00:00,57.06999969482422,57.439998626708984,56.189998626708984,56.619998931884766,794400
2025-07-01 00:00:00+00:00,56.15999984741211,57.93000030517578,56.15999984741211,57.45000076293945,712100
2025-07-02 00:00:00+00:00,57.15999984741211,57.68000030517578,56.099998474121094,56.959999084472656,673200
2025-07-03 00:00:00+00:00,57.40999984741211,58.31999969482422,56.68000030517578,57.810001373291016,296400
2025-07-07 00:00:00+00:00,57.599998474121094,58.19499969482422,56.9900016784668,57.15999984741211,458700
2025-07-08 00:00:00+00:00,57.209999084472656,58.0,56.9900016784668,57.439998626708984,826100
2025-07-09 00:00:00+00:00,57.470001220703125,57.52000045776367,55.970001220703125,56.630001068115234,528400
2025-07-10 00:00:00+00:00,56.58000183105469,57.16999816894531,55.959999084472656,56.0099983215332,538600
2025-07-11 00:00:00+00:00,55.810001373291016,55.810001373291016,53.470001220703125,53.650001525878906,574800
2025-07-14 00:00:00+00:00,53.790000915527344,55.084999084472656,53.39500045776367,54.7400016784668,523200
2025-07-15 00:00:00+00:00,54.88999938964844,55.18000030517578,54.150001525878906,54.16999816894531,838700
2025-07-16 00:00:00+00:00,54.619998931884766,55.439998626708984,54.459999084472656,55.0099983215332,568300
2025-07-17 00:00:00+00:00,55.2599983215332,55.9900016784668,55.21500015258789,55.93000030517578,444400
2025-07-18 00:00:00+00:00,56.38999938964844,56.58000183105469,55.540000915527344,56.560001373291016,525200
2025-07-21 00:00:00+00:00,56.814998626708984,56.939998626708984,56.11000061035156,56.34000015258789,361900
2025-07-22 00:00:00+00:00,56.459999084472656,57.9900016784668,56.11000061035156,57.04999923706055,630100
2025-07-23 00:00:00+00:00,57.27000045776367,57.77000045776367,56.70000076293945,57.150001525878906,364200
2025-07-24 00:00:00+00:00,56.83000183105469,57.13199996948242,56.459999084472656,56.5099983215332,259500
2025-07-25 00:00:00+00:00,56.59000015258789,57.0099983215332,55.939998626708984,56.0,422100
2025-07-28 00:00:00+00:00,56.0099983215332,56.779998779296875,55.650001525878906,55.70000076293945,326000
2025-07-29 00:00:00+00:00,56.900001525878906,57.54999923706055,55.75,55.75,753000
2025-07-30 00:00:00+00:00,55.959999084472656,56.2400016784668,54.96500015258789,55.150001525878906,474200
2025-07-31 00:00:00+00:00,55.06999969482422,55.349998474121094,53.720001220703125,53.779998779296875,562800
2025-08-01 00:00:00+00:00,53.650001525878906,53.650001525878906,52.08000183105469,52.93000030517578,632400
2025-08-04 00:00:00+00:00,53.099998474121094,53.79999923706055,52.9900016784668,53.5,610900
2025-08-05 00:00:00+00:00,53.70000076293945,54.599998474121094,53.22999954223633,54.43000030517578,1429300
2025-08-06 00:00:00+00:00,54.220001220703125,54.310001373291016,51.38999938964844,52.0,1980600
2025-08-07 00:00:00+00:00,52.599998474121094,53.0,49.595001220703125,50.5,1328800
2025-08-08 00:00:00+00:00,50.54999923706055,50.54999923706055,48.279998779296875,48.349998474121094,995700
2025-08-11 00:00:00+00:00,48.08000183105469,49.16999816894531,47.939998626708984,48.04999923706055,976800
2025-08-12 00:00:00+00:00,48.52000045776367,49.709999084472656,48.290000915527344,49.34000015258789,1220400
2025-08-13 00:00:00+00:00,49.689998626708984,51.36000061035156,49.57500076293945,51.255001068115234,1496600
2025-08-14 00:00:00+00:00,51.20000076293945,51.505001068115234,50.16999816894531,50.369998931884766,828000
2025-08-15 00:00:00+00:00,50.540000915527344,51.56999969482422,50.48500061035156,50.83000183105469,1247900
2025-08-18 00:00:00+00:00,50.970001220703125,51.790000915527344,50.80500030517578,51.47999954223633,785600
2025-08-19 00:00:00+00:00,51.58000183105469,52.29999923706055,51.279998779296875,51.86000061035156,625300
2025-08-20 00:00:00+00:00,51.79999923706055,52.38999938964844,51.5,52.22999954223633,681600
2025-08-21 00:00:00+00:00,51.869998931884766,52.91999816894531,51.70000076293945,52.849998474121094,997200
2025-08-22 00:00:00+00:00,52.79999923706055,54.13999938964844,52.534000396728516,53.97999954223633,1132900
2025-08-25 00:00:00+00:00,53.02000045776367,53.77000045776367,52.71500015258789,53.0099983215332,1036400
2025-08-26 00:00:00+00:00,53.0,53.60499954223633,52.66999816894531,52.90999984741211,831100
2025-08-27 00:00:00+00:00,53.27000045776367,54.90999984741211,53.0,54.68000030517578,678300
2025-08-28 00:00:00+00:00,54.72999954223633,55.04999923706055,54.165000915527344,54.2400016784668,518000
2025-08-29 00:00:00+00:00,54.380001068115234,54.900001525878906,54.150001525878906,54.369998931884766,533500
2025-09-02 00:00:00+00:00,53.810001373291016,54.4900016784668,53.56999969482422,53.95000076293945,759200
2025-09-03 00:00:00+00:00,53.779998779296875,54.220001220703125,52.4900016784668,52.61000061035156,925500
2025-09-04 00:00:00+00:00,52.08000183105469,53.400001525878906,51.349998474121094,53.06999969482422,763200
2025-09-05 00:00:00+00:00,53.599998474121094,54.470001220703125,53.09000015258789,53.61000061035156,756400
2025-09-08 00:00:00+00:00,53.45000076293945,54.66999816894531,53.029998779296875,54.43000030517578,893700
2025-09-09 00:00:00+00:00,55.209999084472656,55.310001373291016,53.9900016784668,54.59000015258789,596400
2025-09-10 00:00:00+00:00,55.52000045776367,55.75,53.619998931884766,53.65999984741211,842700
2025-09-11 00:00:00+00:00,53.91999816894531,55.279998779296875,53.65999984741211,55.09000015258789,542000
2025-09-12 00:00:00+00:00,55.0,55.150001525878906,53.90999984741211,54.290000915527344,389100
2025-09-15 00:00:00+00:00,54.56999969482422,54.939998626708984,54.349998474121094,54.36000061035156,455400
2025-09-16 00:00:00+00:00,54.18000030517578,54.814998626708984,54.005001068115234,54.66999816894531,458400
2025-09-17 00:00:00+00:00,55.15999984741211,56.04999923706055,54.6150016784668,54.84000015258789,614300
2025-09-18 00:00:00+00:00,55.0,55.66999816894531,54.72999954223633,55.099998474121094,523900
2025-09-19 00:00:00+00:00,55.43000030517578,55.439998626708984,52.7599983215332,53.0099983215332,1623500
2025-09-22 00:00:00+00:00,52.939998626708984,55.11000061035156,52.599998474121094,54.72999954223633,709400
2025-09-23 00:00:00+00:00,54.779998779296875,55.279998779296875,54.15999984741211,54.369998931884766,588400
2025-09-24 00:00:00+00:00,54.33000183105469,55.02000045776367,53.5099983215332,53.810001373291016,444000
2025-09-25 00:00:00+00:00,53.38999938964844,53.47999954223633,52.20000076293945,52.47999954223633,493900
2025-09-26 00:00:00+00:00,52.70000076293945,53.34000015258789,52.29999923706055,52.84000015258789,514000
