"('date', '')","('open', 'AM')","('high', 'AM')","('low', 'AM')","('close', 'AM')","('volume', 'AM')"
2025-01-17 00:00:00+00:00,15.605930622384568,15.908260044974947,15.557940808134537,15.826678276062012,2939300
2025-01-21 00:00:00+00:00,15.874668823023368,16.18659439223676,15.85547289643735,16.02823257446289,3244000
2025-01-22 00:00:00+00:00,16.09541514872579,16.11461107371587,15.802683699811633,15.80748176574707,1675800
2025-01-23 00:00:00+00:00,15.92265642875228,15.937052458035968,15.745098688631119,15.903460502624512,1745700
2025-01-24 00:00:00+00:00,15.884265200337879,15.97064504068105,15.682713459953371,15.730701446533203,1914600
2025-01-27 00:00:00+00:00,15.509954097306151,15.55794208487,14.905296117817306,15.010871887207031,3562300
2025-01-28 00:00:00+00:00,15.116446300144885,15.22682013282023,14.828513806603501,15.174033164978027,2678300
2025-01-29 00:00:00+00:00,15.139956021936397,15.427177123336728,15.091274306211062,15.247055053710938,1951400
2025-01-30 00:00:00+00:00,15.363891255891101,15.821497917175293,15.363891255891101,15.821497917175293,5191000
2025-01-31 00:00:00+00:00,15.782551286606795,15.899387776835296,15.548881091729315,15.617035865783691,5205000
2025-02-03 00:00:00+00:00,15.461254177833895,15.850706978436214,15.35902248108493,15.714397430419922,2515100
2025-02-04 00:00:00+00:00,15.626770973205566,15.860443960175278,15.578090184201162,15.626770973205566,1909200
2025-02-05 00:00:00+00:00,15.733871045344603,15.94806911830673,15.694926785284705,15.860444068908691,2132300
2025-02-06 00:00:00+00:00,15.938334336814162,15.957805538184086,15.55374978969896,15.626770973205566,2338500
2025-02-07 00:00:00+00:00,15.636507070265552,15.76308008946376,15.527460917395473,15.675453186035156,1606200
2025-02-10 00:00:00+00:00,15.763080093120601,15.850706996569532,15.621903209002546,15.733870506286621,3290100
2025-02-11 00:00:00+00:00,15.70466140224055,15.81663056001976,15.344419105478723,15.685190200805664,2725600
2025-02-12 00:00:00+00:00,15.48072576883188,15.733869941141316,15.373626739867028,15.432044982910156,3013500
2025-02-13 00:00:00+00:00,15.918861027683697,16.464093655568966,15.607299526034973,16.376466751098633,6412900
2025-02-14 00:00:00+00:00,16.37646527488562,16.537115204284216,16.172003754254174,16.23042106628418,3692000
2025-02-18 00:00:00+00:00,16.366730723143796,16.517644142586146,16.318049933415605,16.347259521484375,4174300
2025-02-19 00:00:00+00:00,16.38620423484628,16.48843501033347,16.24016000457127,16.318050384521484,4392400
2025-02-20 00:00:00+00:00,16.240159938528517,16.293709922723988,15.938334949580494,16.123323440551758,2714100
2025-02-21 00:00:00+00:00,16.113586384322605,16.114561337186515,15.714397969616217,15.840970993041992,2542300
2025-02-24 00:00:00+00:00,15.860443975852899,15.957805553957945,15.558617141157448,15.5878267288208,2218400
2025-02-25 00:00:00+00:00,15.558616152813356,15.658900726072641,15.076669129301582,15.470990180969238,4244100
2025-02-26 00:00:00+00:00,15.54888114127133,15.909124356465247,15.509935953913246,15.88965129852295,2853000
2025-02-27 00:00:00+00:00,15.840969514658404,15.948067612500799,15.505066714487029,15.79228687286377,3406300
2025-02-28 00:00:00+00:00,15.79228852556055,16.522511515423357,15.763080794480018,16.503040313720703,4570300
2025-03-03 00:00:00+00:00,16.551721507105214,16.736711855688917,16.19147733955307,16.35699462890625,5662400
2025-03-04 00:00:00+00:00,16.19147735644417,16.580931113248383,15.855575441106339,16.318050384521484,4216100
2025-03-05 00:00:00+00:00,16.220684169502455,16.5663225553172,15.958778438494777,16.532245635986328,4607800
2025-03-06 00:00:00+00:00,16.347259390502405,16.347259390502405,15.709530650675532,15.860444068908691,4653600
2025-03-07 00:00:00+00:00,15.899387852177187,16.09898205376305,15.670584063632534,16.025959014892578,3045400
2025-03-10 00:00:00+00:00,15.996752302439875,16.405677260607014,15.870179274620947,16.279104232788086,3680600
2025-03-11 00:00:00+00:00,16.318049469092983,16.59066671215171,16.279103352776147,16.41541290283203,3410600
2025-03-12 00:00:00+00:00,16.551718702340917,16.69776290771571,16.386201441035393,16.493301391601562,4126600
2025-03-13 00:00:00+00:00,16.46409274089195,16.624742675846857,16.386202369807034,16.47382926940918,3880200
2025-03-14 00:00:00+00:00,16.5322470938444,16.678291312005683,16.425148990954384,16.56145668029785,4543800
2025-03-17 00:00:00+00:00,16.54198282112006,17.009325039412293,16.497196276370627,16.970380783081055,3329400
2025-03-18 00:00:00+00:00,17.03853560008683,17.16608171455447,16.950908697007858,16.98985481262207,3272000
2025-03-19 00:00:00+00:00,17.067746644135624,17.28194472714419,16.980119733574583,17.252735137939453,3914400
2025-03-20 00:00:00+00:00,17.135899599899922,17.350097671716934,17.106690012221346,17.311153411865234,2655400
2025-03-21 00:00:00+00:00,17.262471682906263,17.50101201898917,17.184581302011406,17.330625534057617,26101200
2025-03-24 00:00:00+00:00,17.476671202273867,17.632451960311982,17.286811662427617,17.515615463256836,3824400
2025-03-25 00:00:00+00:00,17.632450566534846,17.695735217761403,17.486404492497012,17.56429672241211,3336400
2025-03-26 00:00:00+00:00,17.651921729919195,17.81257166820251,17.486404455802887,17.52535057067871,3558800
2025-03-27 00:00:00+00:00,17.5350885050803,17.593505825024028,17.340361629197044,17.437725067138672,2240800
2025-03-28 00:00:00+00:00,17.398778456513803,17.504903456735747,17.320888088090108,17.46693229675293,2573800
2025-03-31 00:00:00+00:00,17.408514083104212,17.617844807929334,17.262469866425818,17.52535057067871,2895800
2025-04-01 00:00:00+00:00,17.457198226668726,17.793100139595936,17.369571317721956,17.788232803344727,2337100
2025-04-02 00:00:00+00:00,17.583768938391827,18.00243041310048,17.583768938391827,17.973220825195312,2140900
2025-04-03 00:00:00+00:00,17.389043329163623,17.870989442281054,17.389043329163623,17.49614143371582,3614000
2025-04-04 00:00:00+00:00,16.843809367715057,17.067745826787725,15.617036392715072,15.899388313293457,5804200
2025-04-07 00:00:00+00:00,14.964702806914774,16.19147670612113,14.789448994802495,15.72413444519043,5888500
2025-04-08 00:00:00+00:00,16.395939048114943,16.473829419911453,15.251922935629835,15.529407501220703,7892100
2025-04-09 00:00:00+00:00,15.247055692080105,16.11358636846,14.6774817298575,15.879915237426758,5189500
2025-04-10 00:00:00+00:00,15.617035796645887,15.840970390118372,15.110747436318787,15.461254119873047,3580600
2025-04-11 00:00:00+00:00,15.49046286798319,15.702714742243495,15.115614860009817,15.694926261901855,3532300
2025-04-14 00:00:00+00:00,16.13305856147861,16.240158520518108,15.836100934725804,16.094114303588867,3963100
2025-04-15 00:00:00+00:00,16.094114336260006,16.449489279095324,16.089245143355793,16.28883934020996,1849200
2025-04-16 00:00:00+00:00,16.3375225272514,16.63447830742859,16.308312940013774,16.41541290283203,2591100
2025-04-17 00:00:00+00:00,16.473830301161126,16.90709563352207,16.473830301161126,16.726974487304688,3750400
2025-04-21 00:00:00+00:00,16.600400760433278,16.639346875286748,15.904254742377722,16.05516815185547,2640500
2025-04-22 00:00:00+00:00,16.33752198398718,16.356993184445095,16.069772085844907,16.28883934020996,2597800
2025-04-23 00:00:00+00:00,16.471417748876693,16.63425582586273,16.214822647158318,16.451679229736328,2109900
2025-04-24 00:00:00+00:00,16.530630638220437,16.836570140879488,16.431939929578217,16.757617950439453,1727100
2025-04-25 00:00:00+00:00,16.65892791748047,16.806964927632507,16.446745426491358,16.65892791748047,1578600
2025-04-28 00:00:00+00:00,16.629321968544204,16.84150634122837,16.441809803350775,16.806964874267578,2177800
2025-04-29 00:00:00+00:00,16.599713603291026,16.806964280097702,16.594779914914803,16.69840431213379,1756900
2025-04-30 00:00:00+00:00,16.49115443463072,16.59181975312431,16.027310527667158,16.333250045776367,3094500
2025-05-01 00:00:00+00:00,16.32338315596982,16.945131470353445,16.288839805155707,16.64906120300293,5353000
2025-05-02 00:00:00+00:00,16.836571152629695,17.310286206105292,16.80696525591603,17.300416946411133,3921500
2025-05-05 00:00:00+00:00,17.260939876523857,17.369499850595137,17.063560330102856,17.33002281188965,3380800
2025-05-06 00:00:00+00:00,17.339891469042026,17.458320698674516,17.05369047784736,17.280677795410156,3207400
2025-05-07 00:00:00+00:00,17.31028542405834,17.621158619720028,17.28067764631348,17.57674789428711,2653500
2025-05-08 00:00:00+00:00,17.73465227752221,17.872820024629466,17.507664961917847,17.57674789428711,3067900
2025-05-09 00:00:00+00:00,17.764260571482616,17.85308202492953,17.530364955844504,17.833343505859375,2407500
2025-05-12 00:00:00+00:00,18.356402917829612,18.356402917829612,17.843212717593094,17.951772689819336,2910500
2025-05-13 00:00:00+00:00,17.981378466820154,18.29422815582763,17.961641830302444,18.188629150390625,2204600
2025-05-14 00:00:00+00:00,18.149152035937348,18.356402718632182,18.05046320665946,18.3366641998291,1753600
2025-05-15 00:00:00+00:00,18.376141115603286,18.632734328867116,18.247842626602623,18.60312843322754,1743500
2025-05-16 00:00:00+00:00,18.612998256399564,18.761033386188064,18.524176802052704,18.711687088012695,2120000
2025-05-19 00:00:00+00:00,18.534045470242212,18.790640565459437,18.48469917364155,18.632734298706055,2532500
2025-05-20 00:00:00+00:00,18.672212647325527,18.74129558504937,18.54391603189109,18.583391189575195,1985800
2025-05-21 00:00:00+00:00,18.49456922892832,18.543915527652743,18.316926318258044,18.32679557800293,2243300
2025-05-22 00:00:00+00:00,18.25771141052246,18.36627137802409,18.080068511835684,18.25771141052246,1455500
2025-05-23 00:00:00+00:00,18.228105450909048,18.450159096409703,18.19849955308822,18.40574836730957,1637400
2025-05-27 00:00:00+00:00,18.573521844264658,18.751164758949514,18.4264730707697,18.731426239013672,1808600
2025-05-28 00:00:00+00:00,18.751163558531672,18.810377232179576,18.52417624090742,18.60312843322754,1470100
2025-05-29 00:00:00+00:00,18.57352192236466,18.622868222411764,18.307057549216918,18.612998962402344,2060000
2025-05-30 00:00:00+00:00,18.57352132950448,18.670237439193237,18.390944731080157,18.534046173095703,3362900
2025-06-02 00:00:00+00:00,18.701819704681157,18.835050003789434,18.38107535493609,18.741294860839844,2189300
2025-06-03 00:00:00+00:00,18.72155641620303,18.820247130546353,18.58339054554366,18.622867584228516,2658600
2025-06-04 00:00:00+00:00,18.60312794433052,18.622866462484,18.16888995679742,18.28731918334961,2511400
2025-06-05 00:00:00+00:00,18.346534736442553,18.4205532459226,18.14915329940836,18.316926956176758,1785900
2025-06-06 00:00:00+00:00,18.42548557024409,18.563651436514526,18.35640263710887,18.514307022094727,1673100
2025-06-09 00:00:00+00:00,18.504437928706416,18.504437928706416,18.144218429578515,18.159021377563477,2619000
2025-06-10 00:00:00+00:00,18.218235178682445,18.28731999528692,17.79386831375335,17.89255714416504,3210100
2025-06-11 00:00:00+00:00,18.001117751565307,18.030725531154687,17.872821138082355,17.912296295166016,2462000
2025-06-12 00:00:00+00:00,17.932034134584132,18.020855587613703,17.774129747502403,18.010986328125,2057400
2025-06-13 00:00:00+00:00,18.099807775497094,18.17875996901328,17.833343416491672,18.04059410095215,2641700
2025-06-16 00:00:00+00:00,18.07020068142776,18.366272830103426,17.828410403163254,17.941904067993164,2389500
2025-06-17 00:00:00+00:00,17.932034853566794,18.00605336151546,17.72478416073185,17.85308265686035,2215600
2025-06-18 00:00:00+00:00,17.862951247989045,18.00605268740229,17.739588327605652,17.89255714416504,2725900
2025-06-20 00:00:00+00:00,17.95670689569671,18.149152755737305,17.912296167812816,18.149152755737305,4260600
2025-06-23 00:00:00+00:00,18.178759927030328,18.321861365688175,18.035658488372484,18.12941551208496,2364500
2025-06-24 00:00:00+00:00,17.981377803413174,18.395877272892758,17.981377803413174,18.25771141052246,2859500
2025-06-25 00:00:00+00:00,18.307056468340903,18.346533506047802,18.04552768182336,18.21823501586914,2481300
2025-06-26 00:00:00+00:00,18.218236053076506,18.672212600708008,18.198499415468167,18.672212600708008,2749300
2025-06-27 00:00:00+00:00,18.64260482788086,18.820247743006043,18.504438952725216,18.64260482788086,6677800
2025-06-30 00:00:00+00:00,18.543915978515482,18.835050677408297,18.480753091086292,18.701820373535156,3562500
2025-07-01 00:00:00+00:00,18.701820135847875,18.75116455277606,17.932034808133757,17.941904067993164,3977500
2025-07-02 00:00:00+00:00,17.951772653561545,18.109677040643273,17.729719020987616,18.010986328125,3239800
2025-07-03 00:00:00+00:00,18.040593541830983,18.070199437001513,17.715901879581516,17.872819900512695,1774300
2025-07-07 00:00:00+00:00,17.73465350484687,17.85308274165344,17.59155394176538,17.705047607421875,2411600
2025-07-08 00:00:00+00:00,17.5372734503147,17.58661786618695,17.28067834656764,17.44845199584961,2819300
2025-07-09 00:00:00+00:00,17.4484520456373,17.507665721326717,17.26587544754645,17.33002281188965,1697900
2025-07-10 00:00:00+00:00,17.221464794997566,17.270809211224964,17.01421410563108,17.21159553527832,2124700
2025-07-11 00:00:00+00:00,17.260939312150466,17.349760763964845,17.177053431197304,17.221464157104492,1543400
2025-07-14 00:00:00+00:00,17.25106982503853,17.71491559669383,17.16224837439682,17.69517707824707,3684400
2025-07-15 00:00:00+00:00,17.67543875162159,17.685308010952077,17.246136323773513,17.310285568237305,2329500
2025-07-16 00:00:00+00:00,17.369499850595137,17.46325499396745,17.256006187870078,17.33002281188965,1744800
2025-07-17 00:00:00+00:00,17.270809092984923,17.468190521280846,17.221464677095344,17.41884422302246,2384600
2025-07-18 00:00:00+00:00,17.517534771984845,17.838279119348986,17.49779625286762,17.744522094726562,2664000
2025-07-21 00:00:00+00:00,17.60635529471007,17.833342605449864,16.925391480121995,16.994474411010742,2620900
2025-07-22 00:00:00+00:00,17.11290430976407,17.270808695822083,16.954999923706055,16.954999923706055,4083500
2025-07-23 00:00:00+00:00,16.989999771118164,17.084999084472656,16.90999984741211,16.950000762939453,2216000
2025-07-24 00:00:00+00:00,16.899999618530273,17.155000686645508,16.8700008392334,17.079999923706055,2241200
2025-07-25 00:00:00+00:00,17.170000076293945,17.200000762939453,17.0049991607666,17.06999969482422,2889400
2025-07-28 00:00:00+00:00,17.149999618530273,17.170000076293945,16.770000457763672,16.8700008392334,2291600
2025-07-29 00:00:00+00:00,17.010000228881836,17.15999984741211,16.8799991607666,16.979999542236328,2539300
2025-07-30 00:00:00+00:00,16.84000015258789,17.19499969482422,16.84000015258789,17.139999389648438,4076500
2025-07-31 00:00:00+00:00,17.229999542236328,18.475000381469727,17.229999542236328,18.350000381469727,7770300
2025-08-01 00:00:00+00:00,18.3700008392334,18.614999771118164,18.110000610351562,18.530000686645508,4251000
2025-08-04 00:00:00+00:00,18.600000381469727,18.780000686645508,18.540000915527344,18.65999984741211,3237900
2025-08-05 00:00:00+00:00,18.65999984741211,18.65999984741211,18.05500030517578,18.5,3928500
2025-08-06 00:00:00+00:00,18.510000228881836,18.684999465942383,18.299999237060547,18.68000030517578,3434000
2025-08-07 00:00:00+00:00,18.68000030517578,18.799999237060547,18.40999984741211,18.459999084472656,1736900
2025-08-08 00:00:00+00:00,18.540000915527344,18.674999237060547,18.415000915527344,18.440000534057617,1620700
2025-08-11 00:00:00+00:00,18.40999984741211,18.540000915527344,18.299999237060547,18.459999084472656,1791700
2025-08-12 00:00:00+00:00,18.5,18.520000457763672,18.05500030517578,18.260000228881836,2560100
2025-08-13 00:00:00+00:00,18.31999969482422,18.3700008392334,17.989999771118164,18.200000762939453,1808300
2025-08-14 00:00:00+00:00,18.165000915527344,18.520000457763672,18.100000381469727,18.200000762939453,1924300
2025-08-15 00:00:00+00:00,18.149999618530273,18.25,17.790000915527344,17.90999984741211,3557300
2025-08-18 00:00:00+00:00,17.770000457763672,17.844999313354492,17.440000534057617,17.549999237060547,2939600
2025-08-19 00:00:00+00:00,17.469999313354492,17.649999618530273,17.389999389648438,17.420000076293945,2629500
2025-08-20 00:00:00+00:00,17.5,17.584999084472656,17.424999237060547,17.489999771118164,2515800
2025-08-21 00:00:00+00:00,17.479999542236328,17.809999465942383,17.454999923706055,17.709999084472656,2630000
2025-08-22 00:00:00+00:00,17.709999084472656,17.809999465942383,17.579999923706055,17.700000762939453,2360900
2025-08-25 00:00:00+00:00,17.700000762939453,17.790000915527344,17.540000915527344,17.579999923706055,1587200
2025-08-26 00:00:00+00:00,17.6299991607666,17.834999084472656,17.614999771118164,17.770000457763672,2064700
2025-08-27 00:00:00+00:00,17.719999313354492,17.860000610351562,17.65999984741211,17.709999084472656,1902200
2025-08-28 00:00:00+00:00,17.709999084472656,17.850000381469727,17.56999969482422,17.84000015258789,1756000
2025-08-29 00:00:00+00:00,17.84000015258789,17.851999282836914,17.69499969482422,17.790000915527344,2271900
2025-09-02 00:00:00+00:00,17.649999618530273,17.8799991607666,17.549999237060547,17.68000030517578,2117800
2025-09-03 00:00:00+00:00,17.790000915527344,17.90999984741211,17.665000915527344,17.860000610351562,2221900
2025-09-04 00:00:00+00:00,17.950000762939453,18.114999771118164,17.889999389648438,18.09000015258789,2787500
2025-09-05 00:00:00+00:00,18.09000015258789,18.260000228881836,17.809999465942383,18.25,2699400
2025-09-08 00:00:00+00:00,18.25,18.41900062561035,17.950000762939453,18.100000381469727,3360700
2025-09-09 00:00:00+00:00,18.1200008392334,18.325000762939453,18.1200008392334,18.260000228881836,1542900
2025-09-10 00:00:00+00:00,18.299999237060547,18.565000534057617,18.270000457763672,18.3700008392334,1952800
2025-09-11 00:00:00+00:00,18.270000457763672,18.489999771118164,18.104999542236328,18.489999771118164,3788200
2025-09-12 00:00:00+00:00,18.469999313354492,18.704999923706055,18.459999084472656,18.6200008392334,2120000
2025-09-15 00:00:00+00:00,18.610000610351562,18.709999084472656,18.375,18.3799991607666,2250300
2025-09-16 00:00:00+00:00,18.3799991607666,18.44499969482422,18.145000457763672,18.309999465942383,1722600
2025-09-17 00:00:00+00:00,18.299999237060547,18.600000381469727,18.299999237060547,18.520000457763672,2439300
2025-09-18 00:00:00+00:00,18.510000228881836,18.704999923706055,18.43000030517578,18.6200008392334,2318700
2025-09-19 00:00:00+00:00,18.579999923706055,18.670000076293945,18.43000030517578,18.559999465942383,7260600
2025-09-22 00:00:00+00:00,18.520000457763672,18.790000915527344,18.420000076293945,18.75,1605100
2025-09-23 00:00:00+00:00,18.780000686645508,19.31999969482422,18.700000762939453,19.139999389648438,3338100
2025-09-24 00:00:00+00:00,19.209999084472656,19.520000457763672,19.209999084472656,19.459999084472656,2200600
2025-09-25 00:00:00+00:00,19.459999084472656,19.6200008392334,19.360000610351562,19.540000915527344,1547700
2025-09-26 00:00:00+00:00,19.59000015258789,19.81999969482422,19.559999465942383,19.579999923706055,1457000
