"('date', '')","('open', 'BDJ')","('high', 'BDJ')","('low', 'BDJ')","('close', 'BDJ')","('volume', 'BDJ')"
2024-08-28 00:00:00+00:00,7.84313414059813,7.870525517279804,7.76095913979694,7.806612014770508,478200
2024-08-29 00:00:00+00:00,7.815742877322338,7.870525631480581,7.806612128043905,7.861394882202148,692200
2024-08-30 00:00:00+00:00,7.897917420440001,7.907048170194607,7.843134663424809,7.879656791687012,562800
2024-09-03 00:00:00+00:00,7.879657174642225,7.89791780428269,7.760960034332274,7.779221534729004,648500
2024-09-04 00:00:00+00:00,7.797483190599505,7.852266828243528,7.733569672311794,7.760961055755615,767400
2024-09-05 00:00:00+00:00,7.760961055755615,7.788352439199437,7.687916786067838,7.760961055755615,533000
2024-09-06 00:00:00+00:00,7.760960130962196,7.843135142258094,7.62400235930655,7.669654369354248,787300
2024-09-09 00:00:00+00:00,7.678784780090697,7.715306908967519,7.6513934011221405,7.697046279907227,434000
2024-09-10 00:00:00+00:00,7.715307181939632,7.724437932170949,7.651393671832957,7.687915802001953,454800
2024-09-11 00:00:00+00:00,7.715306647529742,7.7244373971286056,7.578348886571615,7.660523891448975,480800
2024-09-12 00:00:00+00:00,7.660523891448975,7.697046019088222,7.624001763809727,7.660523891448975,416700
2024-09-13 00:00:00+00:00,7.697046279907227,7.742698287936076,7.678784780090697,7.697046279907227,289300
2024-09-16 00:00:00+00:00,7.74851809370742,7.785284453961938,7.739326284498998,7.75770902633667,391600
2024-09-17 00:00:00+00:00,7.803667870753519,7.822051490760399,7.7393269538879395,7.7393269538879395,383600
2024-09-18 00:00:00+00:00,7.766900539398193,7.785284157114083,7.739325989403498,7.766900539398193,452000
2024-09-19 00:00:00+00:00,7.822051807068022,7.849626361614151,7.79447637594261,7.840434551239014,524400
2024-09-20 00:00:00+00:00,7.868010358530857,7.868010358530857,7.794476748593429,7.831243991851807,334200
2024-09-23 00:00:00+00:00,7.849626423203385,7.8680100440979,7.822051868440902,7.8680100440979,518200
2024-09-24 00:00:00+00:00,7.868011156447838,7.913968462022815,7.849627532954314,7.904777526855469,369200
2024-09-25 00:00:00+00:00,7.904775749181099,7.913966682281532,7.803667595863372,7.8588175773620605,536400
2024-09-26 00:00:00+00:00,7.8771996607778165,7.886391469688063,7.840433301715973,7.849625110626221,313900
2024-09-27 00:00:00+00:00,7.84962637706395,7.950733661651611,7.84962637706395,7.950733661651611,610000
2024-09-30 00:00:00+00:00,7.950733661651611,7.969117282438069,7.877200931664351,7.950733661651611,638400
2024-10-01 00:00:00+00:00,7.950733364663253,7.978308794812899,7.858817893902193,7.959925174713135,359700
2024-10-02 00:00:00+00:00,7.9507326043446405,7.9507326043446405,7.895583502477695,7.94154167175293,444800
2024-10-03 00:00:00+00:00,7.904776409307639,7.904776409307639,7.858818233650642,7.8680100440979,377900
2024-10-04 00:00:00+00:00,7.886392578539694,7.923158942771003,7.868009834713673,7.913967132568359,273000
2024-10-07 00:00:00+00:00,7.913967659445177,7.932351281074365,7.803668559408024,7.831243991851807,649100
2024-10-08 00:00:00+00:00,7.877200637422704,7.987499728283528,7.868009703952075,7.959925174713135,676100
2024-10-09 00:00:00+00:00,7.987497980059105,8.033456143670394,7.978307048600097,8.024264335632324,775900
2024-10-10 00:00:00+00:00,8.024265494505613,8.033457303871174,7.950732772739497,7.978308200836182,303600
2024-10-11 00:00:00+00:00,7.978307466457184,8.097798347473145,7.978307466457184,8.097798347473145,554500
2024-10-14 00:00:00+00:00,8.070224479848438,8.097799910730247,8.024266304958035,8.051841735839844,447100
2024-10-15 00:00:00+00:00,8.066643731839871,8.08514474896854,8.001887966341732,8.011138916015625,449700
2024-10-16 00:00:00+00:00,8.001887966341732,8.038890882818189,7.992637898886955,8.011138916015625,691400
2024-10-17 00:00:00+00:00,8.038890882818189,8.038890882818189,8.011138916015625,8.011138916015625,307500
2024-10-18 00:00:00+00:00,8.03889053022405,8.12214730919913,7.99263754832152,8.048141479492188,347400
2024-10-21 00:00:00+00:00,8.04814181559584,8.094395681649086,8.038890865941367,8.066643714904785,383400
2024-10-22 00:00:00+00:00,8.066641429935807,8.075891494750977,8.0388885888337,8.075891494750977,402300
2024-10-23 00:00:00+00:00,8.066643731839871,8.066643731839871,8.001887966341732,8.011138916015625,243700
2024-10-24 00:00:00+00:00,8.048141479492188,8.048141479492188,8.020389513906853,8.048141479492188,288100
2024-10-25 00:00:00+00:00,8.08514437987818,8.122147294665439,8.066643363594089,8.103646278381348,408300
2024-10-28 00:00:00+00:00,8.122145310499771,8.159148216247559,8.06664139298752,8.159148216247559,353300
2024-10-29 00:00:00+00:00,8.149900408781422,8.149900408781422,8.094395593676945,8.122147560119629,188200
2024-10-30 00:00:00+00:00,8.149898529052734,8.177650489094585,8.112895621590633,8.149898529052734,364200
2024-10-31 00:00:00+00:00,8.149900497356807,8.149900497356807,8.066643714904785,8.066643714904785,395600
2024-11-01 00:00:00+00:00,8.075892796832008,8.103645642408722,8.020388870116596,8.03888988494873,315800
2024-11-04 00:00:00+00:00,8.02038825762951,8.066642114506124,8.001886361991287,8.057391166687012,258400
2024-11-05 00:00:00+00:00,8.057390822685868,8.140647585065432,8.020387915208163,8.094393730163574,308700
2024-11-06 00:00:00+00:00,8.18690299987793,8.21465496521927,8.140649136162983,8.18690299987793,709200
2024-11-07 00:00:00+00:00,8.186902053802084,8.196152119700882,8.122146299196686,8.131397247314453,547800
2024-11-08 00:00:00+00:00,8.122147237789376,8.196153066845662,8.122147237789376,8.18690299987793,310200
2024-11-11 00:00:00+00:00,8.21465297911256,8.270156896375719,8.19615108521227,8.24240493774414,434500
2024-11-12 00:00:00+00:00,8.196151501716184,8.205402449136434,8.103644674170381,8.149898529052734,410000
2024-11-13 00:00:00+00:00,8.149899401913677,8.223905224763966,8.085143645255426,8.205403327941895,629900
2024-11-14 00:00:00+00:00,8.242406230029943,8.29791103821428,8.214654267047273,8.260908126831055,656100
2024-11-15 00:00:00+00:00,8.257183348222222,8.406129018212622,8.219946930724623,8.387511253356934,548200
2024-11-18 00:00:00+00:00,8.387512510350954,8.443366701074828,8.36889385491876,8.41543960571289,509700
2024-11-19 00:00:00+00:00,8.387511704736488,8.387511704736488,8.145474534083586,8.210638046264648,613800
2024-11-20 00:00:00+00:00,8.238566205561035,8.247874644798763,8.052383216225868,8.089619636535645,540000
2024-11-21 00:00:00+00:00,8.145476787568139,8.247876747580136,8.071003927961867,8.238568305969238,513500
2024-11-22 00:00:00+00:00,8.23856646958612,8.257184236444514,8.173402066115942,8.219947814941406,394000
2024-11-25 00:00:00+00:00,8.285111796126875,8.35958464331737,8.247875372531626,8.313039779663086,703500
2024-11-26 00:00:00+00:00,8.31303985183634,8.331657619902419,8.247875444139128,8.294421195983887,355900
2024-11-27 00:00:00+00:00,8.313038621266385,8.359583478434786,8.27580220285992,8.350275039672852,353000
2024-11-29 00:00:00+00:00,8.38751132247307,8.38751132247307,8.322346925475625,8.368892669677734,357100
2024-12-02 00:00:00+00:00,8.331657547567527,8.35958464331737,8.285111796126875,8.313039779663086,514100
2024-12-03 00:00:00+00:00,8.303730010986328,8.322347777902381,8.219947840398286,8.303730010986328,465500
2024-12-04 00:00:00+00:00,8.331656353635044,8.340965680146414,8.238565751880058,8.26649284362793,401500
2024-12-05 00:00:00+00:00,8.266493355713544,8.275802682801602,8.2106382809715,8.257184028625488,471800
2024-12-06 00:00:00+00:00,8.266493049128767,8.285110814828098,8.210637976458257,8.229256629943848,428500
2024-12-09 00:00:00+00:00,8.26649391276254,8.275803240477918,8.154784643537063,8.164093971252441,508200
2024-12-10 00:00:00+00:00,8.192020249944743,8.20132957673207,8.117547411218666,8.126855850219727,332500
2024-12-11 00:00:00+00:00,8.16409565663963,8.182713428127464,8.080313465478026,8.117549896240234,539500
2024-12-12 00:00:00+00:00,8.080311542167053,8.089619981802066,8.015147138004,8.03376579284668,350800
2024-12-13 00:00:00+00:00,8.061694501653689,8.108240260294705,7.9872216429426635,8.005840301513672,359500
2024-12-16 00:00:00+00:00,8.017090560049626,8.03584352284069,7.960829883210189,7.979583740234375,406000
2024-12-17 00:00:00+00:00,7.988960595773783,7.988960595773783,7.876439243122701,7.895193099975586,557800
2024-12-18 00:00:00+00:00,7.876439827212552,7.913946649466586,7.6420219645665455,7.688905715942383,783000
2024-12-19 00:00:00+00:00,7.735789870707671,7.76391976530676,7.557632679269145,7.595139503479004,813100
2024-12-20 00:00:00+00:00,7.623269159937367,7.726412699734109,7.60451530130167,7.71703577041626,777600
2024-12-23 00:00:00+00:00,7.77329555149606,7.848309188881567,7.735788732803308,7.792049407958984,726300
2024-12-24 00:00:00+00:00,7.838933699477842,7.895194384960106,7.801426873900752,7.876440525054932,359000
2024-12-26 00:00:00+00:00,7.876439079654696,7.951452717043171,7.82955622696172,7.942076683044434,471000
2024-12-27 00:00:00+00:00,7.895192861123613,7.97020649779955,7.7826724061097075,7.8576860427856445,550700
2024-12-30 00:00:00+00:00,7.801425441957352,7.829556226651738,7.735788732803308,7.792049407958984,614600
2024-12-31 00:00:00+00:00,7.792049662260412,7.838932516481601,7.745165913806098,7.763918876647949,1117600
2025-01-02 00:00:00+00:00,7.782672807990982,7.848309519913501,7.745165987716239,7.773295879364014,415000
2025-01-03 00:00:00+00:00,7.773295314868726,7.829555988311768,7.73578849731772,7.829555988311768,429300
2025-01-06 00:00:00+00:00,7.867062349514679,8.017089611016006,7.848308494710506,7.913945198059082,737400
2025-01-07 00:00:00+00:00,7.923322125461169,7.9608289408365005,7.876438382683751,7.913945198059082,376000
2025-01-08 00:00:00+00:00,7.923322125461169,7.9326990528632555,7.885815310085837,7.913945198059082,690900
2025-01-10 00:00:00+00:00,7.895191826733513,7.895191826733513,7.792048313375739,7.848308086395264,724600
2025-01-13 00:00:00+00:00,7.8389315673084194,7.913945198059082,7.820178606737261,7.913945198059082,510300
2025-01-14 00:00:00+00:00,7.970206099611559,8.01708984375,7.951452244262966,8.01708984375,421000
2025-01-15 00:00:00+00:00,8.103985971438261,8.255109110178328,8.066205186753244,8.1701021194458,597100
2025-01-16 00:00:00+00:00,8.198439655741439,8.198439655741439,8.05676101561366,8.122878074645996,546700
2025-01-17 00:00:00+00:00,8.188994640522475,8.198440063820827,8.14176842479585,8.179549217224121,1136200
2025-01-21 00:00:00+00:00,8.188994146922232,8.236220359802246,8.188994146922232,8.236220359802246,455800
2025-01-22 00:00:00+00:00,8.255108109426427,8.255108109426427,8.207881909104064,8.245662689208984,303600
