"('date', '')","('open', 'AGL')","('high', 'AGL')","('low', 'AGL')","('close', 'AGL')","('volume', 'AGL')"
2025-01-17 00:00:00+00:00,2.9600000381469727,3.2899999618530273,2.943000078201294,3.0899999141693115,7729600
2025-01-21 00:00:00+00:00,3.1600000858306885,3.434999942779541,3.119999885559082,3.4100000858306885,7521700
2025-01-22 00:00:00+00:00,3.440000057220459,3.6500000953674316,3.371000051498413,3.549999952316284,5012800
2025-01-23 00:00:00+00:00,3.5199999809265137,3.7100000381469727,3.380000114440918,3.690000057220459,4166100
2025-01-24 00:00:00+00:00,3.7100000381469727,3.75,3.5850000381469727,3.609999895095825,2894800
2025-01-27 00:00:00+00:00,3.549999952316284,3.6500000953674316,3.2950000762939453,3.390000104904175,7203000
2025-01-28 00:00:00+00:00,3.390000104904175,3.609999895095825,3.375,3.509999990463257,6466100
2025-01-29 00:00:00+00:00,3.490000009536743,3.575000047683716,3.365000009536743,3.430000066757202,2531000
2025-01-30 00:00:00+00:00,3.490000009536743,3.759999990463257,3.450000047683716,3.5899999141693115,9647100
2025-01-31 00:00:00+00:00,3.5899999141693115,3.615000009536743,3.2300000190734863,3.3399999141693115,5180600
2025-02-03 00:00:00+00:00,3.2300000190734863,3.5199999809265137,3.2049999237060547,3.390000104904175,4251700
2025-02-04 00:00:00+00:00,3.369999885559082,3.509999990463257,3.309999942779541,3.4800000190734863,2411800
2025-02-05 00:00:00+00:00,3.509999990463257,3.549999952316284,3.3949999809265137,3.5,2842000
2025-02-06 00:00:00+00:00,3.5299999713897705,3.549999952316284,3.200000047683716,3.2799999713897705,3493500
2025-02-07 00:00:00+00:00,3.299999952316284,3.450000047683716,3.2799999713897705,3.3299999237060547,3404000
2025-02-10 00:00:00+00:00,3.369999885559082,3.375,3.184999942779541,3.2899999618530273,2481700
2025-02-11 00:00:00+00:00,3.2699999809265137,3.549999952316284,3.2699999809265137,3.430000066757202,5605700
2025-02-12 00:00:00+00:00,3.3499999046325684,3.5899999141693115,3.2899999618530273,3.569999933242798,5581500
2025-02-13 00:00:00+00:00,3.559999942779541,3.680000066757202,3.4749999046325684,3.4800000190734863,4881800
2025-02-14 00:00:00+00:00,3.5,3.609999895095825,3.4000000953674316,3.4200000762939453,4629100
2025-02-18 00:00:00+00:00,3.430000066757202,3.505000114440918,3.321000099182129,3.440000057220459,11370400
2025-02-19 00:00:00+00:00,3.4100000858306885,3.7300000190734863,3.4100000858306885,3.569999933242798,6624600
2025-02-20 00:00:00+00:00,3.549999952316284,3.690000057220459,3.5199999809265137,3.619999885559082,5695200
2025-02-21 00:00:00+00:00,3.6500000953674316,3.809999942779541,3.5199999809265137,3.5199999809265137,4744300
2025-02-24 00:00:00+00:00,3.569999933242798,3.690000057220459,3.4149999618530273,3.640000104904175,6115600
2025-02-25 00:00:00+00:00,3.630000114440918,3.8299999237060547,3.609999895095825,3.630000114440918,6816600
2025-02-26 00:00:00+00:00,3.240000009536743,4.079999923706055,3.0999999046325684,3.359999895095825,15267200
2025-02-27 00:00:00+00:00,3.4700000286102295,3.680000066757202,3.309999942779541,3.3499999046325684,6500800
2025-02-28 00:00:00+00:00,3.2899999618530273,3.390000104904175,2.990000009536743,3.119999885559082,6348600
2025-03-03 00:00:00+00:00,3.1600000858306885,3.200000047683716,2.9600000381469727,2.9800000190734863,3240100
2025-03-04 00:00:00+00:00,2.9100000858306885,3.255000114440918,2.819999933242798,3.1700000762939453,5851700
2025-03-05 00:00:00+00:00,3.180000066757202,3.6050000190734863,3.13100004196167,3.5399999618530273,9002700
2025-03-06 00:00:00+00:00,3.4800000190734863,3.680000066757202,3.4600000381469727,3.5299999713897705,6795200
2025-03-07 00:00:00+00:00,3.5,3.569999933242798,3.234999895095825,3.509999990463257,5964800
2025-03-10 00:00:00+00:00,3.4800000190734863,3.819999933242798,3.4100000858306885,3.569999933242798,7611700
2025-03-11 00:00:00+00:00,3.5899999141693115,3.9100000858306885,3.5850000381469727,3.8499999046325684,8264700
2025-03-12 00:00:00+00:00,3.859999895095825,4.03000020980835,3.799999952316284,3.940000057220459,6959400
2025-03-13 00:00:00+00:00,3.950000047683716,4.15500020980835,3.940000057220459,4.0,5072900
2025-03-14 00:00:00+00:00,4.059999942779541,4.179999828338623,3.884999990463257,4.050000190734863,7035600
2025-03-17 00:00:00+00:00,4.070000171661377,4.224999904632568,3.9600000381469727,4.199999809265137,8251600
2025-03-18 00:00:00+00:00,4.159999847412109,4.340000152587891,4.125,4.320000171661377,6138400
2025-03-19 00:00:00+00:00,4.340000152587891,4.5,4.320000171661377,4.400000095367432,3960400
2025-03-20 00:00:00+00:00,4.320000171661377,4.360000133514404,4.045000076293945,4.099999904632568,4613500
2025-03-21 00:00:00+00:00,4.119999885559082,4.53000020980835,4.086999893188477,4.53000020980835,8519300
2025-03-24 00:00:00+00:00,4.550000190734863,4.699999809265137,4.460000038146973,4.480000019073486,4496700
2025-03-25 00:00:00+00:00,4.460000038146973,4.574999809265137,4.389999866485596,4.480000019073486,3681700
2025-03-26 00:00:00+00:00,4.46999979019165,4.579999923706055,4.394999980926514,4.519999980926514,3125800
2025-03-27 00:00:00+00:00,4.519999980926514,4.675000190734863,4.429999828338623,4.610000133514404,3153200
2025-03-28 00:00:00+00:00,4.559999942779541,4.670000076293945,4.34499979019165,4.489999771118164,3482800
2025-03-31 00:00:00+00:00,4.349999904632568,4.420000076293945,4.230000019073486,4.329999923706055,4161800
2025-04-01 00:00:00+00:00,4.360000133514404,4.380000114440918,4.03000020980835,4.079999923706055,2973700
2025-04-02 00:00:00+00:00,4.0,4.184999942779541,3.9000000953674316,4.070000171661377,3283900
2025-04-03 00:00:00+00:00,3.9700000286102295,4.09499979019165,3.8399999141693115,4.0,4658700
2025-04-04 00:00:00+00:00,3.890000104904175,4.309999942779541,3.890000104904175,4.150000095367432,4255400
2025-04-07 00:00:00+00:00,3.940000057220459,4.388999938964844,3.930000066757202,4.25,3664200
2025-04-08 00:00:00+00:00,5.409999847412109,6.079999923706055,5.179999828338623,5.360000133514404,21198700
2025-04-09 00:00:00+00:00,5.349999904632568,5.704999923706055,5.085000038146973,5.179999828338623,10276500
2025-04-10 00:00:00+00:00,5.289999961853027,5.605000019073486,5.070000171661377,5.5,7709900
2025-04-11 00:00:00+00:00,5.5,5.699999809265137,5.295000076293945,5.679999828338623,4168400
2025-04-14 00:00:00+00:00,5.75,5.769999980926514,5.429999828338623,5.599999904632568,4285700
2025-04-15 00:00:00+00:00,5.5,5.579999923706055,5.349999904632568,5.53000020980835,4105700
2025-04-16 00:00:00+00:00,5.570000171661377,5.639999866485596,5.389999866485596,5.46999979019165,4297600
2025-04-17 00:00:00+00:00,4.659999847412109,4.809999942779541,3.2200000286102295,4.0,22413600
2025-04-21 00:00:00+00:00,3.9800000190734863,4.25,3.944999933242798,4.139999866485596,6737700
2025-04-22 00:00:00+00:00,4.130000114440918,4.260000228881836,3.940000057220459,4.039999961853027,7209900
2025-04-23 00:00:00+00:00,4.019999980926514,4.260000228881836,3.8299999237060547,3.9200000762939453,5901700
2025-04-24 00:00:00+00:00,4.0,4.079999923706055,3.759999990463257,3.819999933242798,4873200
2025-04-25 00:00:00+00:00,3.990000009536743,3.994999885559082,3.7850000858306885,3.9000000953674316,3612700
2025-04-28 00:00:00+00:00,3.9100000858306885,3.927999973297119,3.7850000858306885,3.8399999141693115,3763800
2025-04-29 00:00:00+00:00,3.8499999046325684,3.875,3.759999990463257,3.799999952316284,4135000
2025-04-30 00:00:00+00:00,3.7699999809265137,4.295000076293945,3.7100000381469727,4.260000228881836,7633600
2025-05-01 00:00:00+00:00,4.289999961853027,4.335000038146973,3.859999895095825,3.930000066757202,4742400
2025-05-02 00:00:00+00:00,3.950000047683716,4.170000076293945,3.930000066757202,4.159999847412109,4728100
2025-05-05 00:00:00+00:00,4.210000038146973,4.230000019073486,4.079999923706055,4.119999885559082,3618800
2025-05-06 00:00:00+00:00,4.110000133514404,4.510000228881836,4.074999809265137,4.460000038146973,5793200
2025-05-07 00:00:00+00:00,4.710000038146973,4.78000020980835,3.3499999046325684,3.390000104904175,10040500
2025-05-08 00:00:00+00:00,3.359999895095825,3.4000000953674316,3.0799999237060547,3.2200000286102295,5598200
2025-05-09 00:00:00+00:00,3.2200000286102295,3.2799999713897705,2.859999895095825,2.890000104904175,6081300
2025-05-12 00:00:00+00:00,2.950000047683716,3.049999952316284,2.859999895095825,2.9700000286102295,4119400
2025-05-13 00:00:00+00:00,2.9600000381469727,2.9760000705718994,2.634999990463257,2.700000047683716,5184600
2025-05-14 00:00:00+00:00,2.7200000286102295,2.7300000190734863,2.569999933242798,2.6700000762939453,4374900
2025-05-15 00:00:00+00:00,2.619999885559082,2.619999885559082,2.450000047683716,2.549999952316284,4766200
2025-05-16 00:00:00+00:00,2.549999952316284,2.5799999237060547,2.450000047683716,2.450000047683716,2664700
2025-05-19 00:00:00+00:00,2.4600000381469727,2.4700000286102295,2.2799999713897705,2.3399999141693115,4164500
2025-05-20 00:00:00+00:00,2.3499999046325684,2.569999933242798,2.3299999237060547,2.4800000190734863,5296900
2025-05-21 00:00:00+00:00,2.4600000381469727,2.4600000381469727,2.309999942779541,2.3499999046325684,4545400
2025-05-22 00:00:00+00:00,2.319999933242798,2.369999885559082,2.180000066757202,2.200000047683716,13896300
2025-05-23 00:00:00+00:00,2.200000047683716,2.244999885559082,2.1500000953674316,2.2200000286102295,3330900
2025-05-27 00:00:00+00:00,2.240000009536743,2.325000047683716,2.190000057220459,2.2300000190734863,4620600
2025-05-28 00:00:00+00:00,2.2699999809265137,2.359999895095825,2.2200000286102295,2.3499999046325684,3514400
2025-05-29 00:00:00+00:00,2.3499999046325684,2.380000114440918,2.1700000762939453,2.2300000190734863,5382200
2025-05-30 00:00:00+00:00,2.240000009536743,2.2950000762939453,2.174999952316284,2.2200000286102295,4406400
2025-06-02 00:00:00+00:00,2.2300000190734863,2.2899999618530273,2.184999942779541,2.25,3890300
2025-06-03 00:00:00+00:00,2.240000009536743,2.365000009536743,2.1710000038146973,2.2699999809265137,6831400
2025-06-04 00:00:00+00:00,2.2899999618530273,2.3499999046325684,2.180000066757202,2.190000057220459,4696100
2025-06-05 00:00:00+00:00,2.200000047683716,2.2100000381469727,2.0899999141693115,2.0999999046325684,2890700
2025-06-06 00:00:00+00:00,2.1500000953674316,2.174999952316284,2.119999885559082,2.1600000858306885,1949000
2025-06-09 00:00:00+00:00,2.2100000381469727,2.4800000190734863,2.2100000381469727,2.2799999713897705,4540000
2025-06-10 00:00:00+00:00,2.2899999618530273,2.380000114440918,2.265000104904175,2.2799999713897705,2117200
2025-06-11 00:00:00+00:00,2.2899999618530273,2.444999933242798,2.25,2.2899999618530273,3082100
2025-06-12 00:00:00+00:00,2.259999990463257,2.305000066757202,2.180000066757202,2.190000057220459,2670100
2025-06-13 00:00:00+00:00,2.140000104904175,2.194999933242798,2.130000114440918,2.1500000953674316,2621000
2025-06-16 00:00:00+00:00,2.180000066757202,2.2100000381469727,2.140000104904175,2.180000066757202,2512800
2025-06-17 00:00:00+00:00,2.1500000953674316,2.2300000190734863,2.0899999141693115,2.0999999046325684,8353500
2025-06-18 00:00:00+00:00,2.130000114440918,2.244999885559082,2.125,2.180000066757202,4091100
2025-06-20 00:00:00+00:00,2.194999933242798,2.2300000190734863,2.0999999046325684,2.109999895095825,3121000
2025-06-23 00:00:00+00:00,2.0999999046325684,2.1700000762939453,2.059999942779541,2.1500000953674316,2504900
2025-06-24 00:00:00+00:00,2.1500000953674316,2.2100000381469727,2.0950000286102295,2.2100000381469727,2390600
2025-06-25 00:00:00+00:00,2.2200000286102295,2.2300000190734863,2.130000114440918,2.180000066757202,2033600
2025-06-26 00:00:00+00:00,2.190000057220459,2.319999933242798,2.190000057220459,2.309999942779541,2677800
2025-06-27 00:00:00+00:00,2.2799999713897705,2.3499999046325684,2.259999990463257,2.309999942779541,4209500
2025-06-30 00:00:00+00:00,2.2899999618530273,2.4200000762939453,2.2799999713897705,2.299999952316284,3987800
2025-07-01 00:00:00+00:00,2.2699999809265137,2.430000066757202,2.259999990463257,2.380000114440918,3939000
2025-07-02 00:00:00+00:00,2.369999885559082,2.390000104904175,2.25,2.390000104904175,4356600
2025-07-03 00:00:00+00:00,2.4100000858306885,2.505000114440918,2.380000114440918,2.430000066757202,2545000
2025-07-07 00:00:00+00:00,2.390000104904175,2.430000066757202,2.2799999713897705,2.3299999237060547,2634700
2025-07-08 00:00:00+00:00,2.3299999237060547,2.390000104904175,2.305000066757202,2.390000104904175,1948500
2025-07-09 00:00:00+00:00,2.440000057220459,2.440000057220459,2.259999990463257,2.2899999618530273,2311600
2025-07-10 00:00:00+00:00,2.299999952316284,2.3299999237060547,2.2130000591278076,2.309999942779541,3375700
2025-07-11 00:00:00+00:00,2.299999952316284,2.315000057220459,2.2049999237060547,2.2300000190734863,2295600
2025-07-14 00:00:00+00:00,2.240000009536743,2.319999933242798,2.2200000286102295,2.25,2292600
2025-07-15 00:00:00+00:00,2.25,2.2799999713897705,2.190000057220459,2.200000047683716,1895300
2025-07-16 00:00:00+00:00,2.2100000381469727,2.2249999046325684,2.1500000953674316,2.1600000858306885,1959700
2025-07-17 00:00:00+00:00,2.180000066757202,2.25,2.1649999618530273,2.1700000762939453,2426400
2025-07-18 00:00:00+00:00,2.180000066757202,2.180000066757202,2.0999999046325684,2.119999885559082,3067200
2025-07-21 00:00:00+00:00,2.130000114440918,2.240000009536743,2.119999885559082,2.140000104904175,2112300
2025-07-22 00:00:00+00:00,2.140000104904175,2.2100000381469727,2.140000104904175,2.180000066757202,1928000
2025-07-23 00:00:00+00:00,2.1700000762939453,2.2899999618530273,2.1050000190734863,2.2899999618530273,3242400
2025-07-24 00:00:00+00:00,2.2699999809265137,2.2799999713897705,2.069999933242798,2.069999933242798,3992900
2025-07-25 00:00:00+00:00,2.069999933242798,2.0999999046325684,2.0399999618530273,2.059999942779541,3068700
2025-07-28 00:00:00+00:00,2.0799999237060547,2.109999895095825,1.9900000095367432,1.9900000095367432,2439000
2025-07-29 00:00:00+00:00,2.0,2.009999990463257,1.899999976158142,1.9299999475479126,3070800
2025-07-30 00:00:00+00:00,1.909999966621399,1.9600000381469727,1.8700000047683716,1.909999966621399,3138000
2025-07-31 00:00:00+00:00,1.909999966621399,1.9199999570846558,1.7799999713897705,1.7899999618530273,3333000
2025-08-01 00:00:00+00:00,1.7699999809265137,1.784999966621399,1.6699999570846558,1.7000000476837158,3042600
2025-08-04 00:00:00+00:00,1.7000000476837158,1.8200000524520874,1.684999942779541,1.815000057220459,4209400
2025-08-05 00:00:00+00:00,1.0299999713897705,1.0399999618530273,0.7099999785423279,0.8799999952316284,175221400
2025-08-06 00:00:00+00:00,0.8579999804496765,0.9670000076293945,0.8100000023841858,0.8899999856948853,55973000
2025-08-07 00:00:00+00:00,0.859000027179718,0.8880000114440918,0.800000011920929,0.875,33666200
2025-08-08 00:00:00+00:00,0.8370000123977661,0.9430000185966492,0.8149999976158142,0.8740000128746033,30450500
2025-08-11 00:00:00+00:00,0.8379999995231628,0.8840000033378601,0.8240000009536743,0.8629999756813049,12886100
2025-08-12 00:00:00+00:00,0.8500000238418579,0.9399999976158142,0.8299999833106995,0.8920000195503235,29153900
2025-08-13 00:00:00+00:00,0.8999999761581421,1.1449999809265137,0.8970000147819519,1.0499999523162842,25919700
2025-08-14 00:00:00+00:00,1.0,1.1100000143051147,0.9800000190734863,1.059999942779541,9847100
2025-08-15 00:00:00+00:00,1.059999942779541,1.1549999713897705,1.0099999904632568,1.1100000143051147,17678700
2025-08-18 00:00:00+00:00,1.1100000143051147,1.274999976158142,1.100000023841858,1.2300000190734863,8173100
2025-08-19 00:00:00+00:00,1.25,1.2699999809265137,1.1799999475479126,1.25,7979800
2025-08-20 00:00:00+00:00,1.190000057220459,1.2389999628067017,1.1699999570846558,1.2100000381469727,7237000
2025-08-21 00:00:00+00:00,1.2100000381469727,1.2599999904632568,1.184999942779541,1.2300000190734863,5767000
2025-08-22 00:00:00+00:00,1.2400000095367432,1.350000023841858,1.2300000190734863,1.3300000429153442,8663500
2025-08-25 00:00:00+00:00,1.309999942779541,1.4299999475479126,1.2999999523162842,1.3799999952316284,6315600
2025-08-26 00:00:00+00:00,1.3700000047683716,1.3799999952316284,1.2000000476837158,1.2300000190734863,7888600
2025-08-27 00:00:00+00:00,1.25,1.340000033378601,1.2400000095367432,1.2999999523162842,5105300
2025-08-28 00:00:00+00:00,1.3200000524520874,1.3309999704360962,1.2400000095367432,1.2699999809265137,4261100
2025-08-29 00:00:00+00:00,1.25,1.2899999618530273,1.25,1.2799999713897705,3906500
2025-09-02 00:00:00+00:00,1.2799999713897705,1.2999999523162842,1.25,1.2699999809265137,4059600
2025-09-03 00:00:00+00:00,1.2699999809265137,1.2799999713897705,1.190000057220459,1.2000000476837158,4475900
2025-09-04 00:00:00+00:00,1.2100000381469727,1.2599999904632568,1.149999976158142,1.2100000381469727,7748100
2025-09-05 00:00:00+00:00,1.2200000286102295,1.2799999713897705,1.190000057220459,1.2000000476837158,11904800
2025-09-08 00:00:00+00:00,1.2000000476837158,1.2899999618530273,1.1749999523162842,1.2599999904632568,7847300
2025-09-09 00:00:00+00:00,1.2300000190734863,1.25,1.1299999952316284,1.149999976158142,6187600
2025-09-10 00:00:00+00:00,1.1799999475479126,1.1799999475479126,1.1200000047683716,1.1299999952316284,4975800
2025-09-11 00:00:00+00:00,1.1200000047683716,1.1399999856948853,1.0299999713897705,1.0800000429153442,9928300
2025-09-12 00:00:00+00:00,1.090000033378601,1.1100000143051147,1.0499999523162842,1.0700000524520874,4524200
2025-09-15 00:00:00+00:00,1.059999942779541,1.1399999856948853,1.059999942779541,1.1100000143051147,6194400
2025-09-16 00:00:00+00:00,1.100000023841858,1.159999966621399,1.0800000429153442,1.1200000047683716,7852500
2025-09-17 00:00:00+00:00,1.149999976158142,1.25,1.1299999952316284,1.1399999856948853,8636600
2025-09-18 00:00:00+00:00,1.1699999570846558,1.2599999904632568,1.159999966621399,1.1699999570846558,14021100
2025-09-19 00:00:00+00:00,1.190000057220459,1.1950000524520874,1.1299999952316284,1.159999966621399,8656000
2025-09-22 00:00:00+00:00,1.149999976158142,1.159999966621399,1.1050000190734863,1.1299999952316284,6605100
2025-09-23 00:00:00+00:00,1.1399999856948853,1.1699999570846558,1.1100000143051147,1.1100000143051147,7023900
2025-09-24 00:00:00+00:00,1.1200000047683716,1.1699999570846558,1.1100000143051147,1.149999976158142,4593100
2025-09-25 00:00:00+00:00,1.1399999856948853,1.1549999713897705,1.0800000429153442,1.090000033378601,4264200
2025-09-26 00:00:00+00:00,1.1100000143051147,1.1299999952316284,1.0750000476837158,1.090000033378601,3318700
