"('date', '')","('open', 'CCIF')","('high', 'CCIF')","('low', 'CCIF')","('close', 'CCIF')","('volume', 'CCIF')"
2020-06-18 00:00:00+00:00,4.57328763143458,4.582620639894431,4.367956104795148,4.489288330078125,19500
2020-06-19 00:00:00+00:00,4.531286746370599,4.535953471851023,4.461287644337991,4.503286838531494,132500
2020-06-22 00:00:00+00:00,4.479954242706299,4.496287337360192,4.4612877852385,4.479954242706299,59200
2020-06-23 00:00:00+00:00,4.479954330460511,4.505154026283483,4.465954153302834,4.5009541511535645,12200
2020-06-24 00:00:00+00:00,4.498622344627412,4.573288201792413,4.490688997168817,4.5266218185424805,76100
2020-06-25 00:00:00+00:00,4.52662046735763,4.596620021337837,4.52662046735763,4.53128719329834,4000
2020-06-26 00:00:00+00:00,4.517287014972765,4.619952305281465,4.484620381653236,4.503286838531494,41400
2020-06-29 00:00:00+00:00,4.556954897176146,4.579354386296766,4.49395541612199,4.512621879577637,5500
2020-06-30 00:00:00+00:00,4.535954669815962,4.5546211316241125,4.484621566060884,4.5172882080078125,9600
2020-07-01 00:00:00+00:00,4.547621483260867,4.61995397416259,4.475288992359145,4.484622001647949,10000
2020-07-02 00:00:00+00:00,4.4799548583096405,4.598953262866613,4.4799548583096405,4.52195405960083,7500
2020-07-06 00:00:00+00:00,4.524287853033647,4.577954320145189,4.4799552843915125,4.5172882080078125,11200
2020-07-07 00:00:00+00:00,4.549955010167446,4.567221367249859,4.493955617293696,4.5266218185424805,15200
2020-07-08 00:00:00+00:00,4.49395541612199,4.573287997069388,4.49395541612199,4.512621879577637,300900
2020-07-09 00:00:00+00:00,4.493953832614084,4.619952305281465,4.4449541051565085,4.503286838531494,7500
2020-07-10 00:00:00+00:00,4.503286838531494,4.561619571906479,4.503286838531494,4.503286838531494,5500
2020-07-13 00:00:00+00:00,4.5284860201112345,4.619951327934888,4.484619432936,4.5639519691467285,11000
2020-07-14 00:00:00+00:00,4.521955288716469,4.540621753823023,4.489289086040906,4.507955551147461,11700
2020-07-15 00:00:00+00:00,4.489289438479278,4.563955304767252,4.46595624400337,4.498622894287109,18000
2020-07-16 00:00:00+00:00,4.482755277897728,4.503288253401955,4.316623625971951,4.437955856323242,34200
2020-07-17 00:00:00+00:00,4.489288292773811,4.5172882080078125,4.4799552843915125,4.5172882080078125,9100
2020-07-20 00:00:00+00:00,4.57156582728822,4.57156582728822,4.515415191650391,4.515415191650391,8900
2020-07-21 00:00:00+00:00,4.54208663201785,4.564546886272981,4.515415191650391,4.515415191650391,8800
2020-07-22 00:00:00+00:00,4.515415191650391,4.5598675922628225,4.515415191650391,4.515415191650391,28700
2020-07-23 00:00:00+00:00,4.5364732054051355,4.557529589806844,4.475643700049332,4.529454708099365,26000
2020-07-24 00:00:00+00:00,4.5032492949692005,4.529453073680867,4.485000673068435,4.515415191650391,9800
2020-07-27 00:00:00+00:00,4.515415915432476,4.542087360075136,4.515415915432476,4.522902965545654,4600
2020-07-28 00:00:00+00:00,4.525710798040598,4.529454323530115,4.520095732927405,4.52477502822876,12600
2020-07-29 00:00:00+00:00,4.5528484604565715,4.55752775427064,4.499037920320836,4.5481696128845215,5800
2020-07-30 00:00:00+00:00,4.5126096213523565,4.535537546095655,4.492021344515425,4.501379489898682,34800
2020-07-31 00:00:00+00:00,4.51541643762605,4.548171058493373,4.501378997964147,4.52477502822876,24000
2020-08-03 00:00:00+00:00,4.529454300719274,4.552849884623903,4.515416414885905,4.536472797393799,10100
2020-08-04 00:00:00+00:00,4.520094646961957,4.544426441192627,4.520094646961957,4.544426441192627,18200
2020-08-05 00:00:00+00:00,4.52477502822876,4.538344806105824,4.520095732927405,4.52477502822876,22500
2020-08-06 00:00:00+00:00,4.534132957458496,4.534132957458496,4.520095518462626,4.534132957458496,10400
2020-08-07 00:00:00+00:00,4.520095518462626,4.543491547617169,4.51541622338329,4.534132957458496,30100
2020-08-10 00:00:00+00:00,4.571567259419187,4.571567259419187,4.520095901667129,4.538812637329102,24200
2020-08-11 00:00:00+00:00,4.559868528173888,4.579989139553688,4.529454003349365,4.56220817565918,19700
2020-08-12 00:00:00+00:00,4.548171669544989,4.674509535960067,4.548171669544989,4.585605144500732,24200
2020-08-13 00:00:00+00:00,4.585603702439598,4.585603702439598,4.543490944797273,4.565483093261719,5900
2020-08-14 00:00:00+00:00,4.5715669583462875,4.5715669583462875,4.534133043245475,4.564548015594482,9000
2020-08-17 00:00:00+00:00,4.562677219182729,4.585605144500732,4.543492373614966,4.585605144500732,9100
2020-08-18 00:00:00+00:00,4.574345009272589,4.608124576615989,4.555578483541975,4.607186317443848,18200
2020-08-19 00:00:00+00:00,4.5837292846563,4.660202565782452,4.5649623082668525,4.597804069519043,22600
2020-08-20 00:00:00+00:00,4.607186728860104,4.656918048858643,4.607186728860104,4.656918048858643,2000
2020-08-21 00:00:00+00:00,4.5743441806801375,4.621260710222891,4.5743441806801375,4.588418960571289,18300
2020-08-24 00:00:00+00:00,4.574346002129647,4.640029080157874,4.574346002129647,4.621262550354004,14300
2020-08-25 00:00:00+00:00,4.59780191930422,4.62032147506721,4.550885395130337,4.560268878936768,31800
2020-08-26 00:00:00+00:00,4.614691464986092,4.614691464986092,4.555576686171872,4.574343204498291,17100
2020-08-27 00:00:00+00:00,4.597802780990515,4.6916353994945625,4.560269733588896,4.593111038208008,15100
2020-08-28 00:00:00+00:00,4.583729490746264,4.691636925261176,4.583729490746264,4.621262550354004,23300
2020-08-31 00:00:00+00:00,4.574346002129647,4.640029080157874,4.574346002129647,4.621262550354004,40600
2020-09-01 00:00:00+00:00,4.5978020209630195,4.644718098745097,4.593110278956069,4.602493762969971,49600
2020-09-02 00:00:00+00:00,4.597804654490096,4.668179035186768,4.593112909795811,4.668179035186768,27800
2020-09-03 00:00:00+00:00,4.644717077569171,4.691633592465443,4.62125926755008,4.642371654510498,13200
2020-09-04 00:00:00+00:00,4.616569804023788,4.6447193689050765,4.597803278293174,4.607186317443848,12900
2020-09-08 00:00:00+00:00,4.588418358332933,4.658793143410242,4.522735762509064,4.598740100860596,21600
2020-09-09 00:00:00+00:00,4.588419073377185,4.73855170314748,4.588419073377185,4.715562343597412,69700
2020-09-10 00:00:00+00:00,4.686941960240165,4.691633701324463,4.635803056251052,4.691633701324463,35200
2020-09-11 00:00:00+00:00,4.654104248533313,4.696329055923076,4.6259542277970045,4.668179035186768,24300
2020-09-14 00:00:00+00:00,4.691635466623019,4.704303082831194,4.691635466623019,4.696327209472656,17800
2020-09-15 00:00:00+00:00,4.738552404978304,4.738552404978304,4.621261508294972,4.659732818603516,14000
2020-09-16 00:00:00+00:00,4.710402307907584,4.7620101404424675,4.597803156506428,4.62595272064209,15300
2020-09-17 00:00:00+00:00,4.666883132898601,4.746859996058474,4.610428955725382,4.619837760925293,15600
2020-09-18 00:00:00+00:00,4.619837294288338,4.676291465759277,4.619837294288338,4.676291465759277,6800
2020-09-21 00:00:00+00:00,4.652768174429743,4.652768174429743,4.633950121545262,4.6513566970825195,6500
2020-09-22 00:00:00+00:00,4.653711338368106,4.680997371673584,4.653711338368106,4.680997371673584,6700
2020-09-23 00:00:00+00:00,4.657473608990086,4.666882862302345,4.615133315058595,4.641948699951172,14100
2020-09-24 00:00:00+00:00,4.610428955725382,4.70451925101408,4.610428955725382,4.619837760925293,29100
2020-09-25 00:00:00+00:00,4.643359820023034,4.643359820023034,4.610428333282471,4.610428333282471,1500
2020-09-28 00:00:00+00:00,4.67158744398045,4.70451893294051,4.657473564147949,4.657473564147949,5400
2020-09-29 00:00:00+00:00,4.642421066682891,4.643361902632047,4.591612336163962,4.633953094482422,28700
2020-09-30 00:00:00+00:00,4.657473111894441,4.671586990356445,4.629246252286121,4.671586990356445,13400
2020-10-01 00:00:00+00:00,4.629246252286121,4.676291167852602,4.62454162613212,4.671586990356445,41600
2020-10-02 00:00:00+00:00,4.656530999473123,4.673467379788498,4.656530999473123,4.666881084442139,5100
2020-10-05 00:00:00+00:00,4.643358483219831,4.680994585418875,4.63300839808489,4.678642272949219,19400
2020-10-06 00:00:00+00:00,4.662176371523735,4.803311974170787,4.6574717467487,4.798607349395752,14100
2020-10-07 00:00:00+00:00,4.765676321204694,4.819778165229406,4.756267070770264,4.756267070770264,13000
2020-10-08 00:00:00+00:00,4.737448362307987,4.772732597891626,4.704516887664795,4.704516887664795,10100
2020-10-09 00:00:00+00:00,4.73744893188176,4.788258075714111,4.7045174532792835,4.788258075714111,24400
2020-10-12 00:00:00+00:00,4.756737160375711,4.758618830780986,4.744505405426025,4.744505405426025,3200
2020-10-13 00:00:00+00:00,4.718630866541634,4.751092151732956,4.648063284407038,4.688051700592041,23500
2020-10-14 00:00:00+00:00,4.7374492456407795,4.7374492456407795,4.704517764857267,4.720983505249023,10100
2020-10-15 00:00:00+00:00,4.671586532844782,4.72804069519043,4.671586532844782,4.72804069519043,500
2020-10-16 00:00:00+00:00,4.704516887664795,4.723334937269146,4.680994213494932,4.704516887664795,11800
2020-10-19 00:00:00+00:00,4.688951419267175,4.736124150697175,4.646496500827185,4.648854732513428,21800
2020-10-20 00:00:00+00:00,4.674800314397474,4.736124692320528,4.674800314397474,4.693669319152832,4100
2020-10-21 00:00:00+00:00,4.693668443526516,4.693668443526516,4.670082079514327,4.67479944229126,9600
2020-10-22 00:00:00+00:00,4.674799455074989,4.7729184417156265,4.670082092285156,4.670082092285156,21700
2020-10-23 00:00:00+00:00,4.674796759045792,4.764424800872803,4.674796759045792,4.764424800872803,19500
2020-10-26 00:00:00+00:00,4.707820094858866,4.726689546018198,4.651213090998302,4.670082092285156,18500
2020-10-27 00:00:00+00:00,4.6842336062638505,4.703102605236948,4.646495608317655,4.652156352996826,19800
2020-10-28 00:00:00+00:00,4.622908931946197,4.663005608264317,4.562999875537983,4.6559295654296875,8700
2020-10-29 00:00:00+00:00,4.670081899872698,4.7219719886779785,4.670081899872698,4.7219719886779785,42100
2020-10-30 00:00:00+00:00,4.670081539581543,4.7087633700332105,4.670081539581543,4.688950538635254,26500
2020-11-02 00:00:00+00:00,4.6889519554958525,4.750276333418907,4.670082950740494,4.693669319152832,18600
2020-11-03 00:00:00+00:00,4.73187794747788,4.744614286012297,4.698385394493217,4.719613075256348,17600
2020-11-04 00:00:00+00:00,4.717254161834717,4.725745053772971,4.703102525313489,4.717254161834717,4500
2020-11-05 00:00:00+00:00,4.740840522618373,4.740840522618373,4.712536799703503,4.717254161834717,6000
2020-11-06 00:00:00+00:00,4.698386192321777,4.717255195107306,4.698386192321777,4.698386192321777,8400
2020-11-09 00:00:00+00:00,4.740840442456162,4.740840442456162,4.711121871302366,4.715367317199707,18900
2020-11-10 00:00:00+00:00,4.707819900891561,4.723858753767185,4.703574454504619,4.7219719886779785,11400
2020-11-11 00:00:00+00:00,4.740840105803364,4.740840105803364,4.698384750099943,4.703102111816406,9400
2020-11-12 00:00:00+00:00,4.71725522138569,4.7644279535485525,4.703103581685837,4.739898204803467,8300
2020-11-13 00:00:00+00:00,4.707819900891561,4.771502946313065,4.703102988168546,4.7219719886779785,16300
2020-11-16 00:00:00+00:00,4.765966318414856,4.766912347392519,4.713931115567622,4.715823173522949,11100
2020-11-17 00:00:00+00:00,4.725755873951498,4.730486468692433,4.711564540863037,4.711564540863037,23000
2020-11-18 00:00:00+00:00,4.716295135603972,4.725755873951498,4.711564540863037,4.711564540863037,12700
2020-11-19 00:00:00+00:00,4.706833946122102,4.721025279210562,4.706833946122102,4.711564540863037,9300
2020-11-20 00:00:00+00:00,4.716295535520203,4.730486869812012,4.715349506718667,4.730486869812012,9600
2020-11-23 00:00:00+00:00,4.716294895159001,4.762180669311176,4.716294895159001,4.745623588562012,10500
2020-11-24 00:00:00+00:00,4.730486869812012,4.800971203571862,4.730486869812012,4.730486869812012,9100
2020-11-25 00:00:00+00:00,4.754137414312295,4.820363914180635,4.730484899587518,4.761232852935791,11000
2020-11-27 00:00:00+00:00,4.739946365356445,4.791981539911132,4.739946365356445,4.739946365356445,5900
2020-11-30 00:00:00+00:00,4.744677241627901,4.796712875366211,4.744677241627901,4.796712875366211,4700
2020-12-01 00:00:00+00:00,4.773059596008878,4.810903441177426,4.754137673424604,4.806172847747803,15700
2020-12-02 00:00:00+00:00,4.820365504608815,4.820365504608815,4.763599721220603,4.801443576812744,6200
2020-12-03 00:00:00+00:00,4.777789744206848,4.815633585848813,4.7635979652404785,4.7635979652404785,27500
2020-12-04 00:00:00+00:00,4.749407101123561,4.7825203530097955,4.739946365356445,4.739946365356445,21000
2020-12-07 00:00:00+00:00,4.754137694574228,4.7782629993578825,4.739946365356445,4.739946365356445,21900
2020-12-08 00:00:00+00:00,4.7399485644058155,4.796714358747065,4.7399485644058155,4.7541399002075195,59600
2020-12-09 00:00:00+00:00,4.758870000624082,4.848749052860911,4.758870000624082,4.832192420959473,55300
2020-12-10 00:00:00+00:00,4.801442254318179,4.837394042568566,4.801442254318179,4.806172847747803,35000
2020-12-11 00:00:00+00:00,4.80144412890263,4.825569894132382,4.7588701248168945,4.7588701248168945,21700
2020-12-14 00:00:00+00:00,4.768330864235593,4.836449902360924,4.7588701248168945,4.7588701248168945,18500
2020-12-15 00:00:00+00:00,4.768329002579255,4.8345559571913235,4.768329002579255,4.806172847747803,17700
2020-12-16 00:00:00+00:00,4.787251540471895,4.787251540471895,4.65479806535765,4.678450584411621,212400
2020-12-17 00:00:00+00:00,4.67845161527675,4.747035945910998,4.67845161527675,4.722541809082031,29500
2020-12-18 00:00:00+00:00,4.722541414605597,4.822968862241883,4.707844373101013,4.7715301513671875,36000
2020-12-21 00:00:00+00:00,4.707844360628231,4.771530138725679,4.707844360628231,4.761732578277588,23400
2020-12-22 00:00:00+00:00,4.737236976623535,4.800922741280822,4.727438951047533,4.737236976623535,20300
2020-12-23 00:00:00+00:00,4.717642438234778,4.753894486826694,4.717642438234778,4.740177154541016,28200
2020-12-24 00:00:00+00:00,4.74213792980653,4.761733521781112,4.712744308246774,4.756834506988525,15400
2020-12-28 00:00:00+00:00,4.747036056389306,4.825418884531636,4.742137509226936,4.791126251220703,38500
2020-12-29 00:00:00+00:00,4.800923813228774,4.800923813228774,4.761732636565329,4.796024799346924,14300
2020-12-30 00:00:00+00:00,4.771528283158475,4.815618456018141,4.771528283158475,4.786225318908691,27500
2020-12-31 00:00:00+00:00,4.835217456788813,4.835217456788813,4.776430673790277,4.820520877838135,21900
2021-01-04 00:00:00+00:00,4.830316840573545,4.845013881849244,4.802883111038639,4.834236145019531,11200
2021-01-05 00:00:00+00:00,4.849912166595459,4.867058713824806,4.835215593308803,4.849912166595459,12400
2021-01-06 00:00:00+00:00,4.820518084472415,4.8548102378845215,4.820518084472415,4.8548102378845215,15400
2021-01-07 00:00:00+00:00,4.845015487553146,4.845015487553146,4.80092528350529,4.820520877838135,8600
2021-01-08 00:00:00+00:00,4.82052088740962,4.841586279838106,4.800925293037865,4.825419902801514,11900
2021-01-11 00:00:00+00:00,4.820518084472415,4.859709250427837,4.820518084472415,4.8548102378845215,38400
2021-01-12 00:00:00+00:00,4.879307670524881,4.887635903251936,4.815621872017726,4.825419902801514,17000
2021-01-13 00:00:00+00:00,4.825418008800107,4.84991214175386,4.820518995331102,4.8352155685424805,21200
2021-01-14 00:00:00+00:00,4.837665557861328,4.849912625559918,4.825418490162738,4.837665557861328,12700
2021-01-15 00:00:00+00:00,4.862359651886443,4.884584796565847,4.859890139031908,4.874706745147705,22300
2021-01-19 00:00:00+00:00,4.88952340494755,4.88952340494755,4.874706798669075,4.879645824432373,12000
2021-01-20 00:00:00+00:00,4.889523818957858,4.924096531216901,4.889523818957858,4.9191575050354,19600
2021-01-21 00:00:00+00:00,4.894461632230196,4.973484147505587,4.894461632230196,4.9389119148254395,23000
2021-01-22 00:00:00+00:00,4.943853378295898,4.948792405689579,4.924097739732752,4.943853378295898,4600
2021-01-25 00:00:00+00:00,4.919157190346363,4.948296783537049,4.889523506164551,4.889523506164551,19800
2021-01-26 00:00:00+00:00,4.894463214651588,4.926566416243543,4.894463214651588,4.909279823303223,12800
2021-01-27 00:00:00+00:00,4.909279505615774,4.924096584320068,4.8994019241577105,4.924096584320068,22900
2021-01-28 00:00:00+00:00,4.914215948426425,4.948788642883301,4.904338372161045,4.948788642883301,15600
2021-01-29 00:00:00+00:00,4.95372851868674,4.95372851868674,4.92409531096414,4.9389119148254395,20800
2021-02-01 00:00:00+00:00,4.94385219072803,5.087080653658674,4.94385219072803,5.012996673583984,27100
2021-02-02 00:00:00+00:00,5.008057756355574,5.008057756355574,4.948790859187105,4.978424072265625,7800
2021-02-03 00:00:00+00:00,4.983364633974012,4.998181245079707,4.983364633974012,4.9883036613464355,2600
2021-02-04 00:00:00+00:00,5.012997423738166,5.136470271327889,5.012997423738166,5.131531715393066,24000
2021-02-05 00:00:00+00:00,5.111776124908244,5.235248973616061,5.067325824011583,5.136470317840576,28700
2021-02-08 00:00:00+00:00,5.131532416575781,5.1512880560491245,5.042631803439934,5.106837749481201,6800
2021-02-09 00:00:00+00:00,5.1364687902565835,5.1364687902565835,5.052507240424481,5.082140922546387,16000
2021-02-10 00:00:00+00:00,5.067326146337874,5.136470644565062,5.067326146337874,5.121654033660889,4700
2021-02-11 00:00:00+00:00,5.141407815778801,5.141407815778801,5.062385291468915,5.082140922546387,14500
2021-02-12 00:00:00+00:00,5.112007004206946,5.181693258205746,5.112007004206946,5.141872406005859,8700
2021-02-16 00:00:00+00:00,5.077165727700931,5.1518302157964015,5.027389877006172,5.052277565002441,36600
2021-02-17 00:00:00+00:00,5.027389632510809,5.102053642272949,5.027389632510809,5.102053642272949,22200
2021-02-18 00:00:00+00:00,5.097073964471708,5.10702941513805,5.032364959246526,5.059741973876953,13500
2021-02-19 00:00:00+00:00,5.1120063397874445,5.136894013151162,5.074673880337986,5.077162742614746,12900
2021-02-22 00:00:00+00:00,5.112006892735713,5.226491721638457,5.112006892735713,5.166760444641113,89800
2021-02-23 00:00:00+00:00,5.191648595398838,5.226491721638457,5.126939593309551,5.166760444641113,70400
2021-02-24 00:00:00+00:00,5.191650009335422,5.226493145064507,5.067209696357695,5.17173957824707,21400
2021-02-25 00:00:00+00:00,5.166761769621552,5.186672200393226,5.146851338849879,5.168752670288086,16300
2021-02-26 00:00:00+00:00,5.166760466659787,5.176715442184106,5.127437102848644,5.161782741546631,19200
2021-03-01 00:00:00+00:00,5.136895179748535,5.20060873933761,5.116984751714706,5.136895179748535,11300
2021-03-02 00:00:00+00:00,5.121962410023077,5.173231654727818,5.121962410023077,5.151828289031982,5000
2021-03-03 00:00:00+00:00,5.151827766022312,5.176715442184106,5.107029189407894,5.161782741546631,12900
2021-03-04 00:00:00+00:00,5.126939705106403,5.201603684305689,5.08214112770603,5.141872406005859,10100
2021-03-05 00:00:00+00:00,5.141873764120017,5.201605058196569,5.082142470043465,5.156806468963623,31300
2021-03-08 00:00:00+00:00,5.201604467833472,5.201604467833472,5.129429340362549,5.129429340362549,12300
2021-03-09 00:00:00+00:00,5.136895967815865,5.19612977325743,5.136895967815865,5.17173957824707,15100
2021-03-10 00:00:00+00:00,5.173729192347313,5.176715542651968,5.151827866007164,5.171240329742432,9000
2021-03-11 00:00:00+00:00,5.151828958253759,5.211560249328613,5.102052645006996,5.211560249328613,49300
2021-03-12 00:00:00+00:00,5.15182891042444,5.226492904899304,5.15182891042444,5.22151517868042,11700
2021-03-15 00:00:00+00:00,5.195630895947086,5.226492224846078,5.176715918538158,5.214048385620117,7900
2021-03-16 00:00:00+00:00,5.206582523063516,5.221515227156703,5.151828958253759,5.211560249328613,12400
2021-03-17 00:00:00+00:00,5.151829404184226,5.276269723370298,5.151829404184226,5.216537952423096,36400
2021-03-18 00:00:00+00:00,5.2014899670813675,5.241617142116711,5.166378808513857,5.1713948249816895,9300
2021-03-19 00:00:00+00:00,5.166379053785653,5.246633407666383,5.166379053785653,5.221553802490234,7600
2021-03-22 00:00:00+00:00,5.191458713706406,5.19396624373215,5.17139512502465,5.183934688568115,4200
2021-03-23 00:00:00+00:00,5.171394868447995,5.216537581976942,5.1162196435453975,5.141299247741699,37000
2021-03-24 00:00:00+00:00,5.166379041007825,5.195471076793848,5.1061882757461445,5.1212358474731445,31300
2021-03-25 00:00:00+00:00,5.11622000767066,5.121236024537646,5.015902062099411,5.108696460723877,16400
2021-03-26 00:00:00+00:00,5.121234251898041,5.196472565445423,5.066059520520198,5.126250267028809,12600
2021-03-29 00:00:00+00:00,5.156343976476136,5.19396312285615,5.071073656226292,5.11120080947876,51300
2021-03-30 00:00:00+00:00,5.086122906848451,5.161361217498779,5.086122906848451,5.161361217498779,20900
2021-03-31 00:00:00+00:00,5.186440648322633,5.204999328975383,5.141297472031649,5.166377067565918,8600
2021-04-01 00:00:00+00:00,5.166378851938002,5.191458456134304,5.141299247741699,5.141299247741699,11400
2021-04-05 00:00:00+00:00,5.166378518079899,5.261680433842916,5.146314931690125,5.151330947875977,42900
2021-04-06 00:00:00+00:00,5.156342677712822,5.216533392430877,5.116215534567452,5.136279106140137,23900
2021-04-07 00:00:00+00:00,5.161361731364509,5.176409299322009,5.131266117095947,5.131266117095947,23400
2021-04-08 00:00:00+00:00,5.131266465779588,5.1613620820932296,5.062047265788602,5.106187343597412,44600
2021-04-09 00:00:00+00:00,5.106187923734018,5.20449964372342,5.106187923734018,5.146315097808838,21200
2021-04-12 00:00:00+00:00,5.12123566005539,5.186442439624311,5.086124501192766,5.141299247741699,78900
2021-04-13 00:00:00+00:00,5.131267579917923,5.140797820623719,5.066061274061884,5.108696460723877,26300
2021-04-14 00:00:00+00:00,5.136279106140138,5.15132714358461,5.045993273239694,5.136279106140137,31200
2021-04-15 00:00:00+00:00,5.136282809988307,5.221553170250234,5.136282809988307,5.219045162200928,10000
2021-04-16 00:00:00+00:00,5.191457474848309,5.232085957180158,5.156345844268799,5.156345844268799,24000
2021-04-19 00:00:00+00:00,5.191223758780317,5.26198988588485,5.191223758780317,5.251880645751953,20700
2021-04-20 00:00:00+00:00,5.216496281545777,5.256934199847836,5.206387042999268,5.206387042999268,22100
2021-04-21 00:00:00+00:00,5.231661536082063,5.231661536082063,5.1659497898656594,5.203860282897949,11400
2021-04-22 00:00:00+00:00,5.18111363882975,5.287263303395413,5.18111363882975,5.282208442687988,45300
2021-04-23 00:00:00+00:00,5.269067404707202,5.358031239877686,5.261990790779796,5.302428722381592,24200
2021-04-26 00:00:00+00:00,5.322647571563721,5.358031122483668,5.287264502701933,5.322647571563721,29900
2021-04-27 00:00:00+00:00,5.30242860620582,5.357525443475003,5.30242860620582,5.322647571563721,10500
2021-04-28 00:00:00+00:00,5.352975391712882,5.358030252746372,5.312537467561128,5.327701568603516,11200
2021-04-29 00:00:00+00:00,5.336801573361513,5.336801573361513,5.206389396603452,5.312539100646973,23400
2021-04-30 00:00:00+00:00,5.307483997839191,5.307483997839191,5.258452893489036,5.272100925445557,20200
2021-05-03 00:00:00+00:00,5.307483673095704,5.312538535144996,5.211443704450046,5.307483673095703,56700
2021-05-04 00:00:00+00:00,5.272100659614326,5.35803138714451,5.256936073303223,5.256936073303223,35000
2021-05-05 00:00:00+00:00,5.251880669654034,5.352975481733526,5.251880669654034,5.332756519317627,23300
2021-05-06 00:00:00+00:00,5.312536806770543,5.358029586297248,5.307481946365794,5.317591667175293,17900
2021-05-07 00:00:00+00:00,5.312537290231992,5.358030073898716,5.294845759263391,5.357524394989014,23500
2021-05-10 00:00:00+00:00,5.408578601739808,5.408578601739808,5.368140668729499,5.393414497375488,12200
2021-05-11 00:00:00+00:00,5.383303165435791,5.398467747329579,5.383303165435791,5.383303165435791,13400
2021-05-12 00:00:00+00:00,5.383303684328329,5.3984682676838185,5.332756519317627,5.332756519317627,17400
2021-05-13 00:00:00+00:00,5.3656126063119745,5.398468724303188,5.3378118319249435,5.358030796051025,4700
2021-05-14 00:00:00+00:00,5.383304068229082,5.433851718902588,5.358030724950452,5.433851718902588,22400
2021-05-17 00:00:00+00:00,5.443525444421581,5.52500051140288,5.3976963566297895,5.47407865524292,46900
2021-05-18 00:00:00+00:00,5.4995395833229,5.52500051140288,5.474078655242919,5.47407865524292,13100
2021-05-19 00:00:00+00:00,5.474078586210965,5.499539513969865,5.474078586210965,5.494447231292725,3800
2021-05-20 00:00:00+00:00,5.494447569152063,5.52092685794927,5.494447569152063,5.499539852142334,3300
2021-05-21 00:00:00+00:00,5.514816215486312,5.5204174353995095,5.484263488798357,5.499539852142334,6200
2021-05-24 00:00:00+00:00,5.499538973703967,5.550460338592529,5.499538973703967,5.550460338592529,12000
2021-05-25 00:00:00+00:00,5.540276874000144,5.545369156741502,5.474078655242919,5.47407865524292,6400
2021-05-26 00:00:00+00:00,5.484265071220981,5.5504628266877765,5.484265071220981,5.5377326011657715,29200
2021-05-27 00:00:00+00:00,5.540277891281147,5.550461973007009,5.504632876800284,5.525001525878906,15500
2021-05-28 00:00:00+00:00,5.5504623950967,5.5504623950967,5.509725093841552,5.509725093841553,16500
2021-06-01 00:00:00+00:00,5.550462113443979,5.571849608300541,5.504633016077693,5.519909381866455,38800
2021-06-02 00:00:00+00:00,5.51481709806123,5.575923046843191,5.51481709806123,5.519909381866455,24100
2021-06-03 00:00:00+00:00,5.51481709806123,5.575923046843191,5.509724814256005,5.519909381866455,14000
2021-06-04 00:00:00+00:00,5.540277378015069,5.570830105989066,5.280576762101818,5.331498622894287,77800
2021-06-07 00:00:00+00:00,5.4638945686777305,5.4638945686777305,5.362051333057926,5.43843412399292,6400
2021-06-08 00:00:00+00:00,5.443527571575686,5.514818100932297,5.412974834442139,5.412974834442139,10000
2021-06-09 00:00:00+00:00,5.423156261444092,5.456255610354718,5.39769582151501,5.423156261444092,31400
2021-06-10 00:00:00+00:00,5.42315793071912,5.453201725284758,5.42315793071912,5.442508220672607,6100
2021-06-11 00:00:00+00:00,5.448617727162939,5.512269804549485,5.448617727162939,5.47407865524292,12500
2021-06-14 00:00:00+00:00,5.519908498476584,5.539258785338145,5.499539852142335,5.499539852142334,29300
2021-06-15 00:00:00+00:00,5.525001525878905,5.550461973007009,5.525001525878905,5.525001525878906,14300
2021-06-16 00:00:00+00:00,5.550461973007009,5.550461973007009,5.525001525878905,5.525001525878906,11600
2021-06-17 00:00:00+00:00,5.565525274088978,5.569628589623239,5.5398775952447075,5.545007228851318,31700
2021-06-18 00:00:00+00:00,5.509100282793826,5.545007228851318,5.364960807094033,5.545007228851318,43800
2021-06-21 00:00:00+00:00,5.493712418494793,5.586043875857526,5.493712418494793,5.560396194458008,18700
2021-06-22 00:00:00+00:00,5.550136593443909,5.5757842733056275,5.503970867530578,5.524489402770996,19200
2021-06-23 00:00:00+00:00,5.565525494874223,5.565525494874223,5.514230135150787,5.524489402770996,9800
2021-06-24 00:00:00+00:00,5.5142292976379395,5.536798998110139,5.5142292976379395,5.5142292976379395,6800
2021-06-25 00:00:00+00:00,5.514230070914655,5.516794887789829,5.503970803413957,5.509100437164307,34900
2021-06-28 00:00:00+00:00,5.529618780797825,5.538852219883518,5.483453052935834,5.503971099853516,9100
2021-06-29 00:00:00+00:00,5.521924625665762,5.521924625665762,5.421898722402995,5.498841762542725,27200
2021-06-30 00:00:00+00:00,5.509100103255501,5.580913503841346,5.503970469816062,5.539877414703369,28600
2021-07-01 00:00:00+00:00,5.550134872422403,5.565523769080828,5.499352687502364,5.529616832733154,33400
2021-07-02 00:00:00+00:00,5.529616832733154,5.591170951800898,5.519358057482857,5.529616832733154,19000
2021-07-06 00:00:00+00:00,5.524487790424571,5.563984883019603,5.519358158111572,5.519358158111572,14700
2021-07-07 00:00:00+00:00,5.529616832733154,5.560394136861353,5.514228425263382,5.529616832733154,33700
2021-07-08 00:00:00+00:00,5.529617967283461,5.560395277726456,5.514229556656342,5.53474760055542,17900
