"('date', '')","('open', 'ARAY')","('high', 'ARAY')","('low', 'ARAY')","('close', 'ARAY')","('volume', 'ARAY')"
2024-09-03 00:00:00+00:00,2.140000104904175,2.2300000190734863,2.109999895095825,2.109999895095825,680200
2024-09-04 00:00:00+00:00,2.109999895095825,2.109999895095825,2.009999990463257,2.0199999809265137,804300
2024-09-05 00:00:00+00:00,2.009999990463257,2.0899999141693115,1.9800000190734863,1.9900000095367432,348200
2024-09-06 00:00:00+00:00,1.9800000190734863,2.0399999618530273,1.909999966621399,1.9199999570846558,623700
2024-09-09 00:00:00+00:00,1.9199999570846558,2.0199999809265137,1.899999976158142,2.009999990463257,518800
2024-09-10 00:00:00+00:00,2.0,2.0299999713897705,1.9500000476837158,2.0299999713897705,396500
2024-09-11 00:00:00+00:00,2.0,2.0199999809265137,1.9199999570846558,1.9700000286102295,358400
2024-09-12 00:00:00+00:00,1.9600000381469727,2.119999885559082,1.9600000381469727,2.119999885559082,397000
2024-09-13 00:00:00+00:00,2.1600000858306885,2.2100000381469727,2.119999885559082,2.190000057220459,540200
2024-09-16 00:00:00+00:00,2.2200000286102295,2.2300000190734863,2.1600000858306885,2.180000066757202,528800
2024-09-17 00:00:00+00:00,2.130000114440918,2.130000114440918,1.840000033378601,1.899999976158142,1408200
2024-09-18 00:00:00+00:00,1.909999966621399,2.009999990463257,1.8600000143051147,1.909999966621399,1060100
2024-09-19 00:00:00+00:00,1.9900000095367432,1.9900000095367432,1.8899999856948853,1.899999976158142,488300
2024-09-20 00:00:00+00:00,1.899999976158142,1.899999976158142,1.7100000381469727,1.7300000190734863,2248800
2024-09-23 00:00:00+00:00,1.75,1.8200000524520874,1.7100000381469727,1.7699999809265137,863600
2024-09-24 00:00:00+00:00,1.75,1.8700000047683716,1.7400000095367432,1.7699999809265137,794800
2024-09-25 00:00:00+00:00,1.7799999713897705,1.7899999618530273,1.690000057220459,1.7000000476837158,456400
2024-09-26 00:00:00+00:00,1.75,1.7699999809265137,1.7200000286102295,1.75,466100
2024-09-27 00:00:00+00:00,1.7699999809265137,1.809999942779541,1.7599999904632568,1.7899999618530273,725400
2024-09-30 00:00:00+00:00,1.7799999713897705,1.840000033378601,1.75,1.7999999523162842,465000
2024-10-01 00:00:00+00:00,1.7999999523162842,1.809999942779541,1.690000057220459,1.7200000286102295,477500
2024-10-02 00:00:00+00:00,1.7200000286102295,1.7799999713897705,1.7000000476837158,1.7699999809265137,522100
2024-10-03 00:00:00+00:00,1.7599999904632568,1.809999942779541,1.75,1.7699999809265137,358400
2024-10-04 00:00:00+00:00,1.7999999523162842,1.9299999475479126,1.7699999809265137,1.909999966621399,684100
2024-10-07 00:00:00+00:00,1.9299999475479126,1.9500000476837158,1.809999942779541,1.8799999952316284,639300
2024-10-08 00:00:00+00:00,1.8899999856948853,1.8899999856948853,1.809999942779541,1.840000033378601,473000
2024-10-09 00:00:00+00:00,1.8300000429153442,1.840000033378601,1.75,1.7599999904632568,499400
2024-10-10 00:00:00+00:00,1.7400000095367432,1.809999942779541,1.7300000190734863,1.7899999618530273,514000
2024-10-11 00:00:00+00:00,1.7799999713897705,1.840000033378601,1.7799999713897705,1.8300000429153442,215700
2024-10-14 00:00:00+00:00,1.840000033378601,1.850000023841858,1.7899999618530273,1.7999999523162842,224300
2024-10-15 00:00:00+00:00,1.7999999523162842,1.899999976158142,1.75,1.8700000047683716,787200
2024-10-16 00:00:00+00:00,1.899999976158142,1.909999966621399,1.850000023841858,1.899999976158142,639100
2024-10-17 00:00:00+00:00,1.899999976158142,1.9199999570846558,1.8200000524520874,1.8300000429153442,727200
2024-10-18 00:00:00+00:00,1.8300000429153442,1.9199999570846558,1.8200000524520874,1.8899999856948853,514500
2024-10-21 00:00:00+00:00,1.8899999856948853,1.909999966621399,1.840000033378601,1.850000023841858,354400
2024-10-22 00:00:00+00:00,1.809999942779541,1.850000023841858,1.7599999904632568,1.7699999809265137,513500
2024-10-23 00:00:00+00:00,1.7599999904632568,1.7899999618530273,1.7000000476837158,1.75,782600
2024-10-24 00:00:00+00:00,1.7300000190734863,1.7899999618530273,1.7200000286102295,1.75,395300
2024-10-25 00:00:00+00:00,1.75,1.7799999713897705,1.7300000190734863,1.75,300900
2024-10-28 00:00:00+00:00,1.7799999713897705,1.8700000047683716,1.7799999713897705,1.8700000047683716,643200
2024-10-29 00:00:00+00:00,1.8600000143051147,1.8799999952316284,1.8300000429153442,1.8600000143051147,326900
2024-10-30 00:00:00+00:00,1.850000023841858,1.899999976158142,1.809999942779541,1.8799999952316284,410700
2024-10-31 00:00:00+00:00,1.8700000047683716,1.8700000047683716,1.7300000190734863,1.7300000190734863,506800
2024-11-01 00:00:00+00:00,1.75,1.809999942779541,1.7400000095367432,1.75,459900
2024-11-04 00:00:00+00:00,1.75,1.8200000524520874,1.7300000190734863,1.7999999523162842,377500
2024-11-05 00:00:00+00:00,1.7799999713897705,1.940000057220459,1.7699999809265137,1.9199999570846558,843500
2024-11-06 00:00:00+00:00,1.9800000190734863,2.0299999713897705,1.8899999856948853,2.0299999713897705,1393200
2024-11-07 00:00:00+00:00,1.899999976158142,2.0899999141693115,1.809999942779541,2.0899999141693115,1646200
2024-11-08 00:00:00+00:00,2.049999952316284,2.1500000953674316,2.0199999809265137,2.1500000953674316,772700
2024-11-11 00:00:00+00:00,2.119999885559082,2.119999885559082,1.9299999475479126,1.9800000190734863,648900
2024-11-12 00:00:00+00:00,1.940000057220459,1.9700000286102295,1.8600000143051147,1.909999966621399,471900
2024-11-13 00:00:00+00:00,1.8799999952316284,1.9500000476837158,1.809999942779541,1.809999942779541,703800
2024-11-14 00:00:00+00:00,1.7999999523162842,1.840000033378601,1.7400000095367432,1.7400000095367432,736300
2024-11-15 00:00:00+00:00,1.7599999904632568,1.8300000429153442,1.7000000476837158,1.7000000476837158,639600
2024-11-18 00:00:00+00:00,1.7100000381469727,1.75,1.690000057220459,1.7000000476837158,426100
2024-11-19 00:00:00+00:00,1.6699999570846558,1.840000033378601,1.6699999570846558,1.840000033378601,737800
2024-11-20 00:00:00+00:00,1.840000033378601,1.8700000047683716,1.7699999809265137,1.8300000429153442,590200
2024-11-21 00:00:00+00:00,1.809999942779541,1.899999976158142,1.809999942779541,1.8899999856948853,729600
2024-11-22 00:00:00+00:00,1.8899999856948853,1.9600000381469727,1.8700000047683716,1.9299999475479126,638800
2024-11-25 00:00:00+00:00,1.9600000381469727,2.049999952316284,1.9299999475479126,2.0299999713897705,843700
2024-11-26 00:00:00+00:00,2.0199999809265137,2.0399999618530273,1.9500000476837158,1.9600000381469727,492200
2024-11-27 00:00:00+00:00,1.9700000286102295,2.119999885559082,1.9600000381469727,2.109999895095825,630100
2024-11-29 00:00:00+00:00,1.9199999570846558,2.25,1.9199999570846558,2.2300000190734863,1159200
2024-12-02 00:00:00+00:00,2.25,2.25,2.0999999046325684,2.1500000953674316,802900
2024-12-03 00:00:00+00:00,2.130000114440918,2.140000104904175,2.0299999713897705,2.0999999046325684,638000
2024-12-04 00:00:00+00:00,2.0799999237060547,2.0999999046325684,2.0,2.0299999713897705,634700
2024-12-05 00:00:00+00:00,1.9800000190734863,2.0199999809265137,1.899999976158142,1.909999966621399,725100
2024-12-06 00:00:00+00:00,1.940000057220459,2.0199999809265137,1.9199999570846558,2.009999990463257,536200
2024-12-09 00:00:00+00:00,2.0,2.0999999046325684,2.0,2.0899999141693115,680300
2024-12-10 00:00:00+00:00,2.069999933242798,2.119999885559082,2.0399999618530273,2.069999933242798,747200
2024-12-11 00:00:00+00:00,2.0899999141693115,2.0999999046325684,2.009999990463257,2.0299999713897705,586100
2024-12-12 00:00:00+00:00,2.0,2.0,1.9199999570846558,1.9199999570846558,869900
2024-12-13 00:00:00+00:00,1.9199999570846558,1.940000057220459,1.8700000047683716,1.9199999570846558,555200
2024-12-16 00:00:00+00:00,1.909999966621399,1.9800000190734863,1.899999976158142,1.9500000476837158,394900
2024-12-17 00:00:00+00:00,1.940000057220459,1.9500000476837158,1.899999976158142,1.909999966621399,287600
2024-12-18 00:00:00+00:00,1.9299999475479126,1.9299999475479126,1.75,1.7899999618530273,869700
2024-12-19 00:00:00+00:00,1.8300000429153442,1.850000023841858,1.7599999904632568,1.7899999618530273,406500
2024-12-20 00:00:00+00:00,1.7799999713897705,1.8899999856948853,1.7799999713897705,1.850000023841858,699700
2024-12-23 00:00:00+00:00,1.840000033378601,1.8700000047683716,1.8200000524520874,1.8700000047683716,512600
2024-12-24 00:00:00+00:00,1.8600000143051147,1.940000057220459,1.850000023841858,1.940000057220459,188800
2024-12-26 00:00:00+00:00,1.9199999570846558,1.9900000095367432,1.899999976158142,1.9800000190734863,239100
2024-12-27 00:00:00+00:00,1.9700000286102295,1.9800000190734863,1.7999999523162842,1.8300000429153442,725700
2024-12-30 00:00:00+00:00,1.7899999618530273,1.8799999952316284,1.7599999904632568,1.7899999618530273,907800
2024-12-31 00:00:00+00:00,1.809999942779541,2.0999999046325684,1.809999942779541,1.9800000190734863,1173300
2025-01-02 00:00:00+00:00,1.909999966621399,2.059999942779541,1.8799999952316284,1.9500000476837158,560900
2025-01-03 00:00:00+00:00,1.9600000381469727,2.0799999237060547,1.940000057220459,2.069999933242798,352400
2025-01-06 00:00:00+00:00,2.1500000953674316,2.2100000381469727,2.119999885559082,2.190000057220459,1062100
2025-01-07 00:00:00+00:00,2.2300000190734863,2.2899999618530273,2.119999885559082,2.190000057220459,688100
2025-01-08 00:00:00+00:00,2.1500000953674316,2.1700000762939453,2.069999933242798,2.130000114440918,413700
2025-01-10 00:00:00+00:00,2.119999885559082,2.1700000762939453,2.0399999618530273,2.140000104904175,560800
