"('date', '')","('open', 'CNI')","('high', 'CNI')","('low', 'CNI')","('close', 'CNI')","('volume', 'CNI')"
2002-08-07 00:00:00+00:00,5.169076965136382,5.339316345027622,5.130386542002574,5.316102027893066,1729800
2002-08-08 00:00:00+00:00,5.317206748778955,5.4023261070251465,5.2431413885042675,5.4023261070251465,1642800
2002-08-09 00:00:00+00:00,5.380217478523489,5.380217478523489,5.307258110383923,5.310574531555176,2267400
2002-08-12 00:00:00+00:00,5.289571901287443,5.295099060380525,5.1856596657262015,5.222139358520508,1306200
2002-08-13 00:00:00+00:00,5.233191107578326,5.266354676394387,5.135911453311122,5.148071765899658,2355600
2002-08-14 00:00:00+00:00,5.1480733304089625,5.217716593070426,5.030895752258618,5.216610908508301,3643800
2002-08-15 00:00:00+00:00,5.239826104873356,5.267462529020609,5.068481666754377,5.102750301361084,2856600
2002-08-16 00:00:00+00:00,5.100540538483603,5.144758762308355,5.081748006841293,5.108278751373291,1540800
2002-08-19 00:00:00+00:00,5.108276491333234,5.123752593994141,5.062952918939882,5.123752593994141,1849800
2002-08-20 00:00:00+00:00,5.1093806935195785,5.1093806935195785,5.041948820887436,5.056319236755371,1522200
2002-08-21 00:00:00+00:00,5.070691379646065,5.102749270959482,5.0032588599165315,5.050793170928955,2942400
2002-08-22 00:00:00+00:00,5.057426058275391,5.098327844265776,5.022052062082339,5.061848163604736,1411800
2002-08-23 00:00:00+00:00,5.034212099572244,5.0872735720082565,4.977834206041149,4.9811506271362305,1365600
2002-08-26 00:00:00+00:00,4.981149514124749,5.090588855638216,4.953512783264792,5.067374229431152,1320600
2002-08-27 00:00:00+00:00,5.131489805135366,5.1723909457089965,5.1204348615629875,5.151387691497803,2034000
2002-08-28 00:00:00+00:00,5.051899216913704,5.074008163586388,4.891609116333257,4.913717746734619,2827200
2002-08-29 00:00:00+00:00,4.85844565104561,4.861762072191381,4.756744810260173,4.802067756652832,2275200
2002-08-30 00:00:00+00:00,4.770010026843158,4.850707286166932,4.770010026843158,4.8197550773620605,2124600
2002-09-03 00:00:00+00:00,4.797648350317168,4.797648350317168,4.681576082730094,4.725794315338135,1748400
2002-09-04 00:00:00+00:00,4.7307918570457534,4.783010583918781,4.555247842154097,4.619688034057617,4572600
2002-09-05 00:00:00+00:00,4.305267244336071,4.353042176917223,4.244160519055224,4.341931343078613,16908000
2002-09-06 00:00:00+00:00,4.360817966028263,4.418591484325438,4.334153118566464,4.347485542297363,2896200
2002-09-09 00:00:00+00:00,4.36081434282934,4.444142001381878,4.323039014709203,4.427476406097412,2277600
2002-09-10 00:00:00+00:00,4.433033989658269,4.561913733195815,4.433033989658269,4.560803413391113,3906600
2002-09-11 00:00:00+00:00,4.633022200773078,4.699684646837808,4.6141349951222255,4.65746545791626,2953800
2002-09-12 00:00:00+00:00,4.6541294838426515,4.6541294838426515,4.53302645177025,4.555246829986572,2723400
2002-09-13 00:00:00+00:00,4.527473253212133,4.53858312910293,4.457477951760687,4.536361217498779,3214200
2002-09-16 00:00:00+00:00,4.53635996508718,4.53635996508718,4.420812646820895,4.430811882019043,4419000
2002-09-17 00:00:00+00:00,4.4885850648793495,4.506361940898075,4.366371386541364,4.388591766357422,3628200
2002-09-18 00:00:00+00:00,4.333040924355759,4.428589781860752,4.310820540728075,4.418590545654297,3714600
2002-09-19 00:00:00+00:00,4.418591838982083,4.527473784995546,4.369706281378337,4.395259857177734,1232400
2002-09-20 00:00:00+00:00,4.416367610295614,4.518582813481468,4.387480863982395,4.499695301055908,1402800
2002-09-23 00:00:00+00:00,4.41636782717188,4.421922922063385,4.33304013231958,4.380815029144287,1975800
2002-09-24 00:00:00+00:00,4.288600258857645,4.373039263198095,4.260824772487864,4.276379108428955,3741600
2002-09-25 00:00:00+00:00,4.306376850193493,4.343040934732725,4.266379580367955,4.288599967956543,1465800
2002-09-26 00:00:00+00:00,4.294153311292199,4.361926027894184,4.268599116895776,4.354149341583252,2800200
2002-09-27 00:00:00+00:00,4.3441526542013165,4.3441526542013165,4.186385470320077,4.205272674560547,3037200
2002-09-30 00:00:00+00:00,4.158608238759459,4.1997167755214315,4.0808359413386865,4.148608684539795,3490200
2002-10-01 00:00:00+00:00,4.183051170295931,4.353039777614864,4.159719194983338,4.344151496887207,2056800
2002-10-02 00:00:00+00:00,4.277489390812197,4.2830444867986825,4.126388300593853,4.148608684539795,3529200
2002-10-03 00:00:00+00:00,4.1486078213365545,4.220825643484423,4.138608587067429,4.166384696960449,2389200
2002-10-04 00:00:00+00:00,4.199716070110662,4.205270847294139,3.995285012001612,4.103055953979492,2742000
2002-10-07 00:00:00+00:00,4.071947486376167,4.143054052565361,4.0186178001367745,4.035283088684082,1900200
2002-10-08 00:00:00+00:00,4.0552810731139886,4.210826596104652,4.0552810731139886,4.1597185134887695,3236400
2002-10-09 00:00:00+00:00,4.149719560058431,4.149719560058431,4.055281347995218,4.0886125564575195,2375400
2002-10-10 00:00:00+00:00,4.083057567891558,4.31415316853398,4.081946294475751,4.280822277069092,2447400
2002-10-11 00:00:00+00:00,4.388592883388974,4.47858665245593,4.387482245559399,4.445255756378174,2570400
2002-10-14 00:00:00+00:00,4.433033479599338,4.437477937006469,4.3563718341802184,4.388591766357422,609600
2002-10-15 00:00:00+00:00,4.48858535011885,4.683016864564375,4.48858535011885,4.660796165466309,1983000
2002-10-16 00:00:00+00:00,4.580802954088395,4.6330213734468835,4.571914354046262,4.62857723236084,2211600
2002-10-17 00:00:00+00:00,4.733014072441726,4.854117457077264,4.68857234966786,4.838562488555908,2931000
2002-10-18 00:00:00+00:00,4.821897450614552,4.855228349286219,4.755235335401179,4.835229873657227,1686600
2002-10-21 00:00:00+00:00,4.810786131350536,4.888558098958011,4.760789321540114,4.860782623291016,1741800
2002-10-22 00:00:00+00:00,4.857449658467607,4.927444941067838,4.788565013500289,4.805230617523193,2295000
2002-10-23 00:00:00+00:00,4.788563490902983,4.788563490902983,4.5608017917367585,4.63524055480957,5823600
2002-10-24 00:00:00+00:00,4.655241937474687,4.733014563053152,4.594135237800219,4.605245113372803,2298600
2002-10-25 00:00:00+00:00,4.598579060881239,4.627466453868142,4.505252100909102,4.605245113372803,1438200
2002-10-28 00:00:00+00:00,4.66635154733895,4.743012884467646,4.551914542618767,4.688571929931641,1698600
2002-10-29 00:00:00+00:00,4.666350880488555,4.729679788289561,4.649685278055682,4.697460174560547,2484000
2002-10-30 00:00:00+00:00,4.694127699390611,4.816341393991465,4.694127699390611,4.7385687828063965,2246400
2002-10-31 00:00:00+00:00,4.744123233143725,4.78856430753639,4.710792347881748,4.740790367126465,2070000
2002-11-01 00:00:00+00:00,4.677461950562769,4.769677934861663,4.647463926150122,4.755234241485596,1927200
2002-11-04 00:00:00+00:00,4.794118797785145,4.904111294651618,4.7774532005299575,4.795229434967041,1519800
2002-11-05 00:00:00+00:00,4.795231365742225,4.864116010472299,4.730791496618203,4.849672317504883,1648800
2002-11-06 00:00:00+00:00,4.877451207245839,4.971888835835727,4.844119980336337,4.959667682647705,3223800
2002-11-07 00:00:00+00:00,4.974109986361807,5.02632840644837,4.944111954145237,4.96966552734375,3422400
2002-11-08 00:00:00+00:00,4.966332342015232,4.981886677098237,4.944111954145237,4.96966552734375,2218800
2002-11-11 00:00:00+00:00,4.933000993038621,4.933000993038621,4.727459563131612,4.7530131340026855,2991000
2002-11-12 00:00:00+00:00,4.775232712645302,4.8296736659497395,4.705237428303858,4.715236663818359,3259200
2002-11-13 00:00:00+00:00,4.711903903819917,4.799675750114931,4.631909064284356,4.688571929931641,2436600
2002-11-14 00:00:00+00:00,4.716347825402989,4.716347825402989,4.629687256548592,4.643019676208496,2082000
2002-11-15 00:00:00+00:00,4.618574379962853,4.689680904456642,4.598575918284769,4.664127349853516,1819800
2002-11-18 00:00:00+00:00,4.6885721760363355,4.704127143981645,4.629687714056879,4.647464275360107,1271400
2002-11-19 00:00:00+00:00,4.625245223381626,4.663020591155142,4.604136104126972,4.631911277770996,600000
2002-11-20 00:00:00+00:00,4.6319078485791,4.666350322593813,4.610798744952385,4.656351089477539,999000
2002-11-21 00:00:00+00:00,4.677460193634033,4.743010995489785,4.645239634523057,4.677460193634033,1088400
2002-11-22 00:00:00+00:00,4.677459262331365,4.677459262331365,4.534135909431753,4.577466011047363,1262400
2002-11-25 00:00:00+00:00,4.578580764950214,4.666352955604092,4.55969356119442,4.655242443084717,1239600
2002-11-26 00:00:00+00:00,4.388591371461492,4.555246748045343,4.374148316602635,4.471919059753418,9020400
2002-11-27 00:00:00+00:00,4.505250942544213,4.647463734283024,4.488585338795218,4.583023548126221,1624200
2002-11-29 00:00:00+00:00,4.61635356536826,4.628574708287866,4.555246261420875,4.558579444885254,468600
2002-12-02 00:00:00+00:00,4.636353559849146,4.743012922934972,4.6130219036416165,4.7385687828063965,2223600
2002-12-03 00:00:00+00:00,4.735233306038027,4.889667498085902,4.724123437899551,4.870779991149902,2890800
2002-12-04 00:00:00+00:00,4.946145717056822,5.074544493259327,4.8947863982377156,4.9997382164001465,3597000
2002-12-05 00:00:00+00:00,5.006437072839942,5.013136294914203,4.898135964046634,4.939446449279785,2532600
2002-12-06 00:00:00+00:00,4.898135979447133,4.993038963826799,4.890320326814752,4.9908061027526855,1684800
2002-12-09 00:00:00+00:00,4.979641616502634,4.979641616502634,4.921583386273629,4.937214374542236,667800
2002-12-10 00:00:00+00:00,4.9372136390966865,4.970709110940222,4.879154778643026,4.955078125,1629600
2002-12-11 00:00:00+00:00,4.940562149815154,5.091291100667993,4.940562149815154,5.0455145835876465,1639800
2002-12-12 00:00:00+00:00,5.035467453792622,5.042166676707153,4.929398553889419,4.934981346130371,936000
2002-12-13 00:00:00+00:00,4.778670921938067,4.894788370062034,4.758573566870023,4.823331356048584,2958000
2002-12-16 00:00:00+00:00,4.834496028876425,4.843427794571706,4.779786767866469,4.78648567199707,4380000
2002-12-17 00:00:00+00:00,4.806585498180747,4.831148904659333,4.625710521409835,4.637991905212402,4379400
2002-12-18 00:00:00+00:00,4.6324076197389665,4.706097490957401,4.578815102284323,4.669252395629883,4723200
2002-12-19 00:00:00+00:00,4.662554034764933,4.717263308961653,4.650272654325848,4.692699909210205,2215200
2002-12-20 00:00:00+00:00,4.706096912231342,4.706096912231342,4.635756661862971,4.639106273651123,2133600
2002-12-23 00:00:00+00:00,4.642457203039926,4.664787423774148,4.537505005870743,4.598913192749023,4237200
2002-12-24 00:00:00+00:00,4.602261195358198,4.6033779455816575,4.5687660356953685,4.593329429626465,571800
2002-12-26 00:00:00+00:00,4.593328611269503,4.6714838634129485,4.588862250044528,4.633522987365723,722400
2002-12-27 00:00:00+00:00,4.577695533497894,4.588860794144937,4.5363850593566895,4.5363850593566895,939600
2002-12-30 00:00:00+00:00,4.536388894129876,4.603379556332542,4.468281481312991,4.598913192749023,2800800
2002-12-31 00:00:00+00:00,4.6223594865445055,4.680418371379792,4.615660261587885,4.640223979949951,1289400
2003-01-02 00:00:00+00:00,4.622358447116887,4.7708545994178975,4.622358447116887,4.760806083679199,1837800
2003-01-03 00:00:00+00:00,4.761922528543229,4.773087795263371,4.728427047819381,4.76527214050293,1207200
2003-01-06 00:00:00+00:00,4.795417959101492,4.866874967362363,4.78201982994694,4.801001071929932,1656000
2003-01-07 00:00:00+00:00,4.797651290418332,4.806583376206051,4.70386438964728,4.746291637420654,3522000
2003-01-08 00:00:00+00:00,4.744056358453029,4.744056358453029,4.627938663504957,4.649152755737305,3003600
2003-01-09 00:00:00+00:00,4.672603029909977,4.723963016193338,4.670370167579254,4.693817138671875,3426000
2003-01-10 00:00:00+00:00,4.678183908346974,4.7094465257994536,4.655853695478461,4.689349174499512,3933000
2003-01-13 00:00:00+00:00,4.689349834559275,4.701631213788228,4.644689083099365,4.644689083099365,702600
2003-01-14 00:00:00+00:00,4.644688096039786,4.69269844955774,4.644688096039786,4.6837663650512695,1754400
2003-01-15 00:00:00+00:00,4.683765301095281,4.683765301095281,4.600026948009843,4.606726169586182,1099200
2003-01-16 00:00:00+00:00,4.6167763276417055,4.654737212543133,4.600028587169487,4.623475551605225,1167000
2003-01-17 00:00:00+00:00,4.605609325664881,4.605609325664881,4.566531705201141,4.579929828643799,1893600
2003-01-21 00:00:00+00:00,4.563180018361965,4.563180018361965,4.454878330230713,4.454878330230713,2173800
2003-01-22 00:00:00+00:00,4.482794979918355,4.5375036045253525,4.466047239680828,4.5006585121154785,3070800
2003-01-23 00:00:00+00:00,4.533038208014123,4.56653369090411,4.5263393030980845,4.555368423461914,1508400
2003-01-24 00:00:00+00:00,4.544201719955859,4.549784831459941,4.466046464248243,4.505124092102051,2030400
2003-01-27 00:00:00+00:00,4.439250372995493,4.477211252148053,4.411337369956801,4.458230972290039,2430600
2003-01-28 00:00:00+00:00,4.46604748949705,4.552018737722558,4.451532610113104,4.530804634094238,1939800
2003-01-29 00:00:00+00:00,4.521872296733296,4.5631834290071485,4.490609680121059,4.550901412963867,839400
2003-01-30 00:00:00+00:00,4.5609492378857635,4.5832800856452875,4.521871611911744,4.535269737243652,985200
2003-01-31 00:00:00+00:00,4.527454522363513,4.605610420747147,4.482794419705554,4.572114944458008,1821000
2003-02-03 00:00:00+00:00,4.5888612278514405,4.604492210910944,4.522987365722656,4.522987365722656,3731400
2003-02-04 00:00:00+00:00,4.5107047879120215,4.547549539974429,4.482792435751828,4.540850639343262,3499200
2003-02-05 00:00:00+00:00,4.558717838818154,4.6223591941335815,4.546436459568984,4.595562934875488,1609200
2003-02-06 00:00:00+00:00,4.596679163855984,4.649154926039991,4.582164285493477,4.631290435791016,1074600
2003-02-07 00:00:00+00:00,4.622358669821385,4.682650086594961,4.622358669821385,4.631290435791016,2830200
2003-02-10 00:00:00+00:00,4.632407793358077,4.6759517952811205,4.588863791435033,4.622359275817871,3523800
2003-02-11 00:00:00+00:00,4.627939864545303,4.660319226444631,4.526337973125552,4.535269737243652,2149200
2003-02-12 00:00:00+00:00,4.534153118869957,4.632406360259879,4.534153118869957,4.574347496032715,1162800
2003-02-13 00:00:00+00:00,4.560950489623036,4.624591841993129,4.560950489623036,4.577698230743408,3007200
2003-02-14 00:00:00+00:00,4.577694861473824,4.649151816364639,4.577694861473824,4.611190319061279,1833000
2003-02-18 00:00:00+00:00,4.650269656115797,4.766386396516233,4.649152906347734,4.735124111175537,1453200
2003-02-19 00:00:00+00:00,4.735124988912647,4.771969752177742,4.722843614115276,4.759688377380371,2521200
2003-02-20 00:00:00+00:00,4.761921405792236,4.789834406293062,4.735125155305726,4.761921405792236,1707600
2003-02-21 00:00:00+00:00,4.745173669379041,4.796533309196438,4.732892294150101,4.761921405792236,1488600
2003-02-24 00:00:00+00:00,4.773087825541307,4.778670299218501,4.655853961700748,4.673718452453613,2919600
2003-02-25 00:00:00+00:00,4.67036969099827,4.70498128964929,4.65697156007111,4.692699909210205,3182400
2003-02-26 00:00:00+00:00,4.661436989331989,4.711679897270644,4.661436989331989,4.699398517608643,1842000
2003-02-27 00:00:00+00:00,4.711677157592692,4.790950099867142,4.711677157592692,4.735124111175537,1471200
2003-02-28 00:00:00+00:00,4.7619222906386796,4.797650950696191,4.710563280150907,4.740708827972412,3190800
2003-03-03 00:00:00+00:00,4.741822969971733,4.806581039607061,4.706094963625716,4.723959445953369,1468800
2003-03-04 00:00:00+00:00,4.706095558392487,4.710561919116191,4.665901186807382,4.667017936706543,1289400
2003-03-05 00:00:00+00:00,4.678183906578829,4.699397688655038,4.619008922358777,4.639106273651123,904200
2003-03-06 00:00:00+00:00,4.633488081629123,4.640227854914585,4.58855700958956,4.6076531410217285,2019000
2003-03-07 00:00:00+00:00,4.627874457999228,4.655955791473389,4.569464448810294,4.655955791473389,2254800
2003-03-10 00:00:00+00:00,4.6728038619058285,4.678420770077811,4.588558594951021,4.603161334991455,2080800
2003-03-11 00:00:00+00:00,4.588558100241306,4.593051497746366,4.5357646966837875,4.538011074066162,1870800
2003-03-12 00:00:00+00:00,4.5357658080329495,4.539135696302354,4.4975744908435775,4.529026031494141,840000
2003-03-13 00:00:00+00:00,4.548121612593263,4.653709411621094,4.543628856645525,4.653709411621094,1639800
2003-03-14 00:00:00+00:00,4.63910777557948,4.7446952784161,4.628998108175539,4.68965482711792,1197000
2003-03-17 00:00:00+00:00,4.672804107485136,4.697516190875237,4.632366415786047,4.64022970199585,2311800
2003-03-18 00:00:00+00:00,4.641353455036992,4.809844018282142,4.588559393855377,4.798611164093018,2119800
2003-03-19 00:00:00+00:00,4.801980892359672,4.853651441440194,4.78176188404157,4.8300628662109375,1468200
2003-03-20 00:00:00+00:00,4.818830649672703,4.848035494986376,4.766037226010255,4.839049339294434,1019400
2003-03-21 00:00:00+00:00,4.835680634418068,4.905323192766757,4.805352273205902,4.882857799530029,3063600
2003-03-24 00:00:00+00:00,4.854773335466891,4.867129697144127,4.769405206173089,4.776144981384277,2183400
2003-03-25 00:00:00+00:00,4.695269615356515,4.807596202952945,4.690776217627679,4.794116973876953,3352800
2003-03-26 00:00:00+00:00,4.782886903222392,4.796366139229963,4.754804920512204,4.790749549865723,1678200
2003-03-27 00:00:00+00:00,4.79074772018441,4.806473971575913,4.763789258465241,4.7963643074035645,1600200
2003-03-28 00:00:00+00:00,4.779515032723462,4.815459323390532,4.759296027767418,4.773898124694824,831000
2003-03-31 00:00:00+00:00,4.740202090625366,4.827817283822204,4.706504161882964,4.80759859085083,1527000
2003-04-01 00:00:00+00:00,4.80198105248678,4.825569628502622,4.753680068706765,4.798611164093018,1281000
2003-04-02 00:00:00+00:00,4.852525437446917,4.9614830672083805,4.851401927683655,4.933401107788086,1528800
2003-04-03 00:00:00+00:00,4.9390180125590195,4.981702714891987,4.898580330190607,4.958114147186279,1675200
2003-04-04 00:00:00+00:00,4.9637309741070785,5.03674338881948,4.9637309741070785,5.001922607421875,1209000
2003-04-07 00:00:00+00:00,5.060331502645529,5.153563229837047,5.055838748088978,5.062578201293945,2641800
2003-04-08 00:00:00+00:00,5.060332450934722,5.065949037923221,5.030004102403591,5.03562068939209,678600
2003-04-09 00:00:00+00:00,5.026635332995929,5.065950165182833,4.946883443633389,4.965978622436523,1518000
2003-04-10 00:00:00+00:00,4.97047052211814,5.036743158182617,4.97047052211814,5.021017551422119,1387200
2003-04-11 00:00:00+00:00,5.05471618747668,5.110879486424066,5.035620691544186,5.037867069244385,2515800
2003-04-14 00:00:00+00:00,5.015402090531856,5.059209670119445,5.015402090531856,5.050222873687744,1532400
2003-04-15 00:00:00+00:00,5.054715351840577,5.186138066681685,5.054715351840577,5.1737823486328125,2304600
2003-04-16 00:00:00+00:00,5.177154149253085,5.18838636211558,5.110880847524477,5.119867324829102,1378800
2003-04-17 00:00:00+00:00,5.119865263266567,5.1501936076755355,5.08841373016064,5.140084266662598,1330200
2003-04-21 00:00:00+00:00,5.146822450931609,5.188382993430869,5.131096527571813,5.13783597946167,696000
2003-04-22 00:00:00+00:00,5.150192885527404,5.150192885527404,5.10301575316866,5.118741035461426,1459800
2003-04-23 00:00:00+00:00,5.122112284207782,5.189508435045346,5.122112284207782,5.164796352386475,2348400
2003-04-24 00:00:00+00:00,5.122110377471952,5.1749037682810775,5.100768190642262,5.13783597946167,1984800
2003-04-25 00:00:00+00:00,5.144577913839354,5.308575704108598,5.144577913839354,5.264768123626709,1891800
2003-04-28 00:00:00+00:00,5.2647663269510945,5.338902231802849,5.263642817072507,5.319806098937988,1629600
2003-04-29 00:00:00+00:00,5.319805017187723,5.379338816583127,5.280490856424224,5.366982460021973,2052600
2003-04-30 00:00:00+00:00,5.3669841654764605,5.471448100231091,5.363614278195308,5.462461948394775,3441000
2003-05-01 00:00:00+00:00,5.4624633728316185,5.4624633728316185,5.391697649694788,5.408546447753906,1339800
2003-05-02 00:00:00+00:00,5.391697959668054,5.4152865354031245,5.328795198164613,5.345643997192383,2389800
2003-05-05 00:00:00+00:00,5.363616859745199,5.417533796713726,5.363616859745199,5.393945217132568,1347600
2003-05-06 00:00:00+00:00,5.397313999496596,5.4815592765808105,5.39169773338971,5.4815592765808105,1914000
2003-05-07 00:00:00+00:00,5.425394324982578,5.511885953692407,5.414161153440062,5.493913650512695,2756400
2003-05-08 00:00:00+00:00,5.495037797728803,5.532105922698975,5.4748191126270775,5.532105922698975,2417400
2003-05-09 00:00:00+00:00,5.532103729015575,5.627582136434965,5.515254938568707,5.597253799438477,1648800
2003-05-12 00:00:00+00:00,5.621969931136108,5.706215229662698,5.617476531462651,5.694982051849365,1807200
2003-05-13 00:00:00+00:00,5.678131898467346,5.687117410195454,5.616351684783101,5.637693881988525,1621200
2003-05-14 00:00:00+00:00,5.655666917365143,5.752267597276581,5.643310231704959,5.737665176391602,1884000
2003-05-15 00:00:00+00:00,5.741034577389196,5.771362284197222,5.674761612485612,5.681501388549805,2245200
2003-05-16 00:00:00+00:00,5.6938567876802635,5.718568871422025,5.670268214196009,5.681501388549805,2248200
2003-05-19 00:00:00+00:00,5.659038030678,5.659038030678,5.504026973325599,5.505149841308594,1087800
2003-05-20 00:00:00+00:00,5.588271141052246,5.677009187903086,5.571422340077699,5.588271141052246,3876600
2003-05-21 00:00:00+00:00,5.599502469028754,5.610735000592552,5.483805979892718,5.497284889221191,2531400
2003-05-22 00:00:00+00:00,5.4815592765808105,5.507394871961037,5.452354435728817,5.4815592765808105,2827800
2003-05-23 00:00:00+00:00,5.431010799683298,5.487174731349872,5.413038495807663,5.425394535064697,3114000
2003-05-27 00:00:00+00:00,5.442244456173914,5.538845770199577,5.435504680139468,5.497284889221191,3293400
2003-05-28 00:00:00+00:00,5.504025377654155,5.519750666782663,5.4534783363342285,5.4534783363342285,1384200
2003-05-29 00:00:00+00:00,5.468079118140895,5.627584143065451,5.468079118140895,5.602871417999268,2145000
2003-05-30 00:00:00+00:00,5.616349245141259,5.708457770489203,5.616349245141259,5.668019771575928,1225200
2003-06-02 00:00:00+00:00,5.696103346647859,5.79832091862403,5.681500928185602,5.760129928588867,1595400
2003-06-03 00:00:00+00:00,5.741033724056033,5.797197659255679,5.699472849071717,5.783718109130859,2133000
2003-06-04 00:00:00+00:00,5.78821082018216,5.897168159484863,5.779224667747101,5.897168159484863,1856400
2003-06-05 00:00:00+00:00,5.903939545022832,5.959243317077182,5.863308057310013,5.933284759521484,2020200
2003-06-06 00:00:00+00:00,5.925385722213083,5.925385722213083,5.789948463439941,5.789948463439941,1810800
2003-06-09 00:00:00+00:00,5.812519073486328,5.836220505119704,5.788817641852952,5.812519073486328,1825800
2003-06-10 00:00:00+00:00,5.784302265415095,5.798973900812116,5.765115088390466,5.794460296630859,1084200
2003-06-11 00:00:00+00:00,5.801235204165887,5.844123834327977,5.762861472565206,5.765118598937988,3150000
2003-06-12 00:00:00+00:00,5.793333514219371,5.817034949844389,5.739158619700562,5.804619789123535,1757400
2003-06-13 00:00:00+00:00,5.801233817315544,5.826064138927716,5.752702059915638,5.7673749923706055,1594800
2003-06-16 00:00:00+00:00,5.767374988565548,5.829449500923648,5.743672906977764,5.818163871765137,872400
2003-06-17 00:00:00+00:00,5.789951556602327,5.806880980812244,5.727875709533691,5.727875709533691,1890000
2003-06-18 00:00:00+00:00,5.724487812600396,5.777534486812129,5.6883712028459925,5.73803186416626,1957800
2003-06-19 00:00:00+00:00,5.716587032757211,5.747060500226412,5.638710680698527,5.663540363311768,1227000
2003-06-20 00:00:00+00:00,5.67143799363556,5.672566879116853,5.589046790519436,5.6217780113220215,1010400
2003-06-23 00:00:00+00:00,5.598077438258362,5.598077438258362,5.513429097058862,5.555188179016113,1326000
2003-06-24 00:00:00+00:00,5.5281002134129285,5.567603457777366,5.490854740142822,5.490854740142822,1276800
2003-06-25 00:00:00+00:00,5.530359967637793,5.568733694399961,5.432167555920548,5.442325592041016,817200
2003-06-26 00:00:00+00:00,5.377992450670538,5.434424149330423,5.3678347384536025,5.385892391204834,1780200
2003-06-27 00:00:00+00:00,5.389279264947717,5.417495603152738,5.3520340989228865,5.373478412628174,1434000
2003-06-30 00:00:00+00:00,5.371219508769032,5.4863416268089695,5.349775202160842,5.44683837890625,1478400
2003-07-01 00:00:00+00:00,5.417494075512161,5.417494075512161,5.352032589741327,5.415236949920654,823800
2003-07-02 00:00:00+00:00,5.428780987053759,5.552931290005637,5.410722044901617,5.546159267425537,1950000
2003-07-03 00:00:00+00:00,5.524716200416385,5.529231098422179,5.463769275140616,5.4852142333984375,611400
2003-07-07 00:00:00+00:00,5.524714715608279,5.551802158915805,5.431037872591721,5.519071578979492,1480800
2003-07-08 00:00:00+00:00,5.490856917368286,5.552932730765995,5.437810900297323,5.549546718597412,724200
2003-07-09 00:00:00+00:00,5.5247142892083705,5.581146942771914,5.497626847991464,5.568731784820557,1602000
2003-07-10 00:00:00+00:00,5.530358490576185,5.531486730411062,5.361061808679113,5.384763240814209,1167000
2003-07-11 00:00:00+00:00,5.400565548546377,5.441196724441654,5.354291557411608,5.394922733306885,2029800
2003-07-14 00:00:00+00:00,5.447966776583478,5.505527668993856,5.44232364047871,5.490854740142822,864000
2003-07-15 00:00:00+00:00,5.451355205918173,5.499886972929066,5.408466900423549,5.493114948272705,1780200
2003-07-16 00:00:00+00:00,5.496498292996297,5.524713972344248,5.445709424354482,5.470539093017578,642600
2003-07-17 00:00:00+00:00,5.411854237863136,5.428784304659588,5.3497787255441756,5.419754505157471,943800
2003-07-18 00:00:00+00:00,5.389277481340179,5.461510663255941,5.354290098938371,5.44683837890625,1216200
2003-07-21 00:00:00+00:00,5.446838837250964,5.46941203140694,5.390406820584488,5.440066814422607,750600
2003-07-22 00:00:00+00:00,5.402821060216027,5.538258595637846,5.361061656658932,5.537130355834961,4114800
2003-07-23 00:00:00+00:00,5.537131546403867,5.682726823342527,5.537131546403867,5.651124477386475,4693200
2003-07-24 00:00:00+00:00,5.710942510768329,5.823807201686754,5.6940124519319255,5.774146556854248,3693000
2003-07-25 00:00:00+00:00,5.778659893124876,5.875724041505245,5.778659893124876,5.871209144592285,1558200
2003-07-28 00:00:00+00:00,5.919742302538301,5.929900338644534,5.874596551759096,5.91184139251709,1404000
2003-07-29 00:00:00+00:00,5.912970779369107,5.912970779369107,5.829450648990568,5.846380710601807,1382400
2003-07-30 00:00:00+00:00,5.795591601828515,5.818164801198601,5.763989897689345,5.789948463439941,1547400
2003-07-31 00:00:00+00:00,5.782048260261693,5.909585915869266,5.7718902224303275,5.874597549438477,1624800
2003-08-01 00:00:00+00:00,5.857668664210168,5.9152295985301615,5.857668664210168,5.880241870880127,1229400
2003-08-04 00:00:00+00:00,5.846378074973925,5.888137798429428,5.831705792069197,5.833962917327881,1077600
2003-08-05 00:00:00+00:00,5.835091129863018,5.863306806881059,5.78768827582035,5.794460296630859,1678200
2003-08-06 00:00:00+00:00,5.7944614141319635,5.7944614141319635,5.644351271021337,5.743671894073486,1114200
2003-08-07 00:00:00+00:00,5.773020057045596,5.817037582397461,5.730132063837285,5.817037582397461,1564800
2003-08-08 00:00:00+00:00,5.817032364818254,5.928768115836102,5.795588064540547,5.915224075317383,2464800
2003-08-11 00:00:00+00:00,5.9073271397643135,5.9581160286589405,5.852023998700092,5.947957992553711,1353600
2003-08-12 00:00:00+00:00,5.949085249554831,6.051792530987324,5.938927862046608,6.003260135650635,2739000
2003-08-13 00:00:00+00:00,6.003261336097909,6.010033359667954,5.946829313250865,5.997618198394775,1807800
2003-08-14 00:00:00+00:00,5.9863322041679545,6.004390503992468,5.966016778319313,5.987461090087891,1873200
2003-08-15 00:00:00+00:00,5.998745703318473,6.032605171203612,5.976173155272136,6.032605171203613,421200
2003-08-18 00:00:00+00:00,6.032605718289473,6.08790949932341,6.031477478274218,6.041635513305664,1863000
2003-08-19 00:00:00+00:00,6.013419876817343,6.025834393318116,5.937800662772081,5.953601837158203,1341000
