"('date', '')","('open', 'APA')","('high', 'APA')","('low', 'APA')","('close', 'APA')","('volume', 'APA')"
2025-01-17 00:00:00+00:00,24.269509983692092,24.269509983692092,23.232269443290047,23.4339542388916,9424700
2025-01-21 00:00:00+00:00,23.040188442706988,23.24187508175994,22.684838497081376,22.76167106628418,7740000
2025-01-22 00:00:00+00:00,22.489889158794977,23.149929359096788,22.441357553451283,22.674312591552734,5794600
2025-01-23 00:00:00+00:00,22.936386646842973,23.61584025336369,22.6354866102922,22.819910049438477,8147900
2025-01-24 00:00:00+00:00,22.887855032225403,23.179048377002175,22.548128229077744,22.635486602783203,5964400
2025-01-27 00:00:00+00:00,22.7713753564358,23.431415543815742,22.519008791954796,22.693723678588867,6907700
2025-01-28 00:00:00+00:00,22.810202958564116,22.994626394482832,22.227814427647505,22.65489959716797,5280200
2025-01-29 00:00:00+00:00,22.44135734594351,22.63548561688531,22.286052137283193,22.499595642089844,4100900
2025-01-30 00:00:00+00:00,22.684019057281585,22.7907889582482,22.150162147000284,22.31517219543457,4692000
2025-01-31 00:00:00+00:00,22.091924179401268,22.247227538900297,21.257167233572407,21.286287307739258,14807500
2025-02-03 00:00:00+00:00,21.17951716321846,21.276582233121683,20.568010370143917,20.83979034423828,6867800
2025-02-04 00:00:00+00:00,20.529180492895318,21.849260800409535,20.529180492895318,21.7327823638916,5965600
2025-02-05 00:00:00+00:00,21.66483952303177,21.791024662684457,21.45129786155462,21.53865623474121,4278800
2025-02-06 00:00:00+00:00,21.732784083762606,21.820142455223866,20.75243046620119,21.004798889160156,5241600
2025-02-07 00:00:00+00:00,21.169808354196036,21.247460032081317,20.927146629384282,21.033918380737305,4885100
2025-02-10 00:00:00+00:00,21.33481859607347,22.363705651657625,21.257166917478635,22.31517219543457,5790900
2025-02-11 00:00:00+00:00,22.480181536876085,23.07227672464184,22.480181536876085,22.625778198242188,6510200
2025-02-12 00:00:00+00:00,22.383116283568935,22.606366470502067,21.548361235050272,21.71337127685547,7025300
2025-02-13 00:00:00+00:00,21.723077488381104,21.868676009034992,21.451297532732983,21.829849243164062,6176600
2025-02-14 00:00:00+00:00,21.985151006777308,22.693722770187577,21.907499332038675,22.46076774597168,7882700
2025-02-18 00:00:00+00:00,22.664605473842165,23.13051554128031,22.26664039315183,22.87814712524414,7283300
2025-02-19 00:00:00+00:00,22.9169735016171,23.276111811588688,22.61607163488609,22.897560119628906,6845500
2025-02-20 00:00:00+00:00,22.703431315502982,22.936386358748052,22.315172910094535,22.926681518554688,6409300
2025-02-21 00:00:00+00:00,22.85873418771911,22.87814757041396,22.05309731950357,22.121044158935547,6792100
2025-02-24 00:00:00+00:00,22.188989444996828,22.334586114439375,21.839555957245036,22.19869613647461,4984000
2025-02-25 00:00:00+00:00,22.227814628834835,22.353999768212642,21.63572125241368,21.72307777404785,7521400
2025-02-26 00:00:00+00:00,21.820142678745437,21.839556061793935,21.10186416820989,21.36393928527832,8710500
2025-02-27 00:00:00+00:00,21.422177083281213,21.422177083281213,19.510003330305615,19.82061004638672,18477200
2025-02-28 00:00:00+00:00,19.529416828697844,20.42241206840693,19.257635024834357,20.092391967773438,40477300
2025-03-03 00:00:00+00:00,20.27681363745569,20.577715516691363,18.112271442593592,18.335519790649414,11672500
2025-03-04 00:00:00+00:00,18.01520709605849,18.46170566127987,17.471645315728342,18.024913787841797,12287400
2025-03-05 00:00:00+00:00,17.83078425029572,18.121977577835228,17.141623993121247,17.99579429626465,14018100
2025-03-06 00:00:00+00:00,17.9957938757143,18.461703929434297,17.48135036763056,18.199628829956055,7804900
2025-03-07 00:00:00+00:00,18.45199927233625,18.966442837121825,18.12197915173602,18.286989212036133,8204400
2025-03-10 00:00:00+00:00,18.034619105047557,18.849962639079322,18.034619105047557,18.46170425415039,9266100
2025-03-11 00:00:00+00:00,18.539356143429057,18.84996285492894,18.01520592925148,18.63642120361328,8408000
2025-03-12 00:00:00+00:00,18.704366653718452,19.189690115301005,18.66553988813805,19.073211669921875,6876200
2025-03-13 00:00:00+00:00,18.92761391899619,19.335285677459815,18.2287488407851,18.481117248535156,5575400
2025-03-14 00:00:00+00:00,18.68495408843717,19.073212504417977,18.539357413864636,19.034387588500977,5823500
2025-03-17 00:00:00+00:00,19.131449992264134,19.59736192303552,19.131449992264134,19.442058563232422,7030200
2025-03-18 00:00:00+00:00,19.65560120772899,19.781784499648385,19.12174611300221,19.57794952392578,5968700
2025-03-19 00:00:00+00:00,19.607070029178985,20.422413652656907,19.57794995285398,20.19916343688965,8175600
2025-03-20 00:00:00+00:00,20.043859186369616,20.276814232661078,19.830317523442975,19.96620750427246,5268700
2025-03-21 00:00:00+00:00,19.801196678362476,20.034151715594735,19.636186628902703,20.005033493041992,12391700
2025-03-24 00:00:00+00:00,20.05356428741744,20.500062812581735,19.975912611479565,20.228281021118164,4674400
2025-03-25 00:00:00+00:00,20.42241202574405,20.655367063699497,20.13121683977818,20.276813507080078,5973200
2025-03-26 00:00:00+00:00,20.500063330435488,20.85920164645965,20.39329157906299,20.480649948120117,5651400
2025-03-27 00:00:00+00:00,20.500063242477673,20.703898201828373,20.218574754198677,20.577714920043945,4516100
2025-03-28 00:00:00+00:00,20.558301412044223,20.60683301596548,20.102096189191492,20.305932998657227,6917500
2025-03-31 00:00:00+00:00,20.082686449934275,20.500064945793003,19.975914690148407,20.402999877929688,5482500
2025-04-01 00:00:00+00:00,20.325347850372463,20.577716282006676,20.063272726979758,20.509769439697266,5874700
2025-04-02 00:00:00+00:00,20.237987320020487,20.674777294449676,20.121508882688865,20.616539001464844,6641300
2025-04-03 00:00:00+00:00,19.179981559391162,19.199394940294162,17.151329539075434,17.219274520874023,12814200
2025-04-04 00:00:00+00:00,16.384519455816967,16.491291211152475,14.423813127559686,14.734420776367188,19932800
2025-04-07 00:00:00+00:00,14.414107011077675,15.559470663265317,13.948196012040945,14.520877838134766,16885300
2025-04-08 00:00:00+00:00,14.98678851275829,15.083853578108814,13.326982189895613,13.618176460266113,13389900
2025-04-09 00:00:00+00:00,13.317275985341526,16.423345940415427,13.18138508346216,16.21950912475586,16533000
2025-04-10 00:00:00+00:00,15.248862602110613,15.365340117242132,13.74435974505339,14.1714448928833,23757700
2025-04-11 00:00:00+00:00,14.064673818105065,14.763539868116554,13.686122107179672,14.598529815673828,10997500
2025-04-14 00:00:00+00:00,14.967375396037209,15.054733765869807,14.375281115377744,14.753832817077637,11485000
2025-04-15 00:00:00+00:00,14.724714196254299,15.083853454006714,14.375281630093289,14.452933311462402,11557200
2025-04-16 00:00:00+00:00,14.511171482881133,15.27798252396317,14.404400653351603,14.918843269348145,8015000
2025-04-17 00:00:00+00:00,15.200331235648138,15.792426473300619,15.161505394300523,15.637123107910156,7370500
2025-04-21 00:00:00+00:00,15.171211947496682,15.219744480158214,14.705300929899456,15.045027732849121,7766800
2025-04-22 00:00:00+00:00,15.439650239712533,15.893468424808985,15.30153256158903,15.646827697753906,7871400
2025-04-23 00:00:00+00:00,15.913198482549193,16.376882493784677,15.202876562100647,15.439650535583496,14371500
2025-04-24 00:00:00+00:00,15.755350284783022,16.120377066551356,15.498844673533009,16.041452407836914,6879800
2025-04-25 00:00:00+00:00,15.814544658366756,16.32755401242596,15.814544658366756,16.1302433013916,4636600
2025-04-28 00:00:00+00:00,16.140107916156047,16.426209084429907,16.080913013716877,16.327552795410156,4924500
2025-04-29 00:00:00+00:00,16.001989250984003,16.248629046427904,15.775081090786566,16.02172088623047,5756000
2025-04-30 00:00:00+00:00,15.794812135638937,15.794812135638937,15.123951616033638,15.33112907409668,8149400
2025-05-01 00:00:00+00:00,15.23247346081396,16.228899408145196,15.23247346081396,16.001989364624023,8845700
2025-05-02 00:00:00+00:00,16.199300516299427,16.367015638764943,15.814543068995302,16.23876190185547,6772800
2025-05-05 00:00:00+00:00,15.883602857077001,15.913198427589974,15.27193534974128,15.291666984558105,9149000
2025-05-06 00:00:00+00:00,15.44951587640599,15.824409400805846,15.42978518298585,15.518574714660645,7390100
2025-05-07 00:00:00+00:00,15.56790340140511,15.60736573047516,14.995699159461306,15.27193546295166,8299600
2025-05-08 00:00:00+00:00,15.69615585419249,16.14997403960778,15.380457228709979,15.96252727508545,12759000
2025-05-09 00:00:00+00:00,16.278225538281298,16.761639283006613,16.090778777930765,16.495267868041992,7697100
2025-05-12 00:00:00+00:00,17.659408744036988,18.034302281915654,17.333844293622505,17.471961975097656,8596400
2025-05-13 00:00:00+00:00,17.541022972938524,18.47825306892497,17.46209831346901,18.211881637573242,8695200
2025-05-14 00:00:00+00:00,18.00470399723377,18.202016574545866,17.80739141992167,17.925779342651367,8031400
2025-05-15 00:00:00+00:00,17.422633539189174,17.560751210912276,17.13653237894673,17.521289825439453,17476200
2025-05-16 00:00:00+00:00,17.649541730690192,17.649541730690192,17.06747171003726,17.353574752807617,6012600
2025-05-19 00:00:00+00:00,17.097069796683662,17.116801431066612,16.72217815196873,17.087203979492188,4781200
2025-05-20 00:00:00+00:00,17.205591364883258,17.205591364883258,16.92935413731544,17.018144607543945,4577700
2025-05-21 00:00:00+00:00,16.98854847054315,17.018145923478674,16.465673307335045,16.485403060913086,6219500
2025-05-22 00:00:00+00:00,16.3078228783395,16.633387311619387,15.932929360191642,16.514999389648438,5043500
2025-05-23 00:00:00+00:00,16.06118339880778,16.653117374570368,16.031585947334765,16.62352180480957,6822200
2025-05-27 00:00:00+00:00,16.87016264422524,17.097070807913287,16.524866548949497,17.07733917236328,4525200
2025-05-28 00:00:00+00:00,17.27465159956276,17.353576259297157,16.88002830089078,16.949087142944336,4641100
2025-05-29 00:00:00+00:00,17.215457607777207,17.215457607777207,16.810968514154425,17.106935501098633,4838700
2025-05-30 00:00:00+00:00,16.96881884354447,17.03787768586353,16.65311832168082,16.7813720703125,7731500
2025-06-02 00:00:00+00:00,17.462098422362743,17.550888900033684,17.008280216298786,17.097070693969727,6342500
2025-06-03 00:00:00+00:00,17.146397987256336,18.09349579328423,16.801103774253164,18.024436950683594,5999000
2025-06-04 00:00:00+00:00,18.024436170715965,18.478252477717856,17.531156594385777,17.679140090942383,6289200
2025-06-05 00:00:00+00:00,17.82712304860203,17.906047703160553,17.51142443036794,17.61008071899414,5514200
2025-06-06 00:00:00+00:00,17.975107435228082,18.428925632808287,17.85672138835484,18.251344680786133,6673600
2025-06-09 00:00:00+00:00,18.330269503850392,18.744624435051602,18.24147902704211,18.379596710205078,7972800
2025-06-10 00:00:00+00:00,18.57690831155486,19.533869988637598,18.57690831155486,19.02086067199707,10103200
2025-06-11 00:00:00+00:00,19.237903898811123,19.563468351060973,18.81368315278901,19.346426010131836,8856300
2025-06-12 00:00:00+00:00,19.06032282576156,19.76078081357147,18.76435582802977,19.681856155395508,8324400
2025-06-13 00:00:00+00:00,20.609219802469635,20.816398200058586,19.90876371731053,20.72760772705078,13081800
2025-06-16 00:00:00+00:00,20.352714370284335,20.707876265275956,19.849570861329195,20.224462509155273,10386600
2025-06-17 00:00:00+00:00,20.441505092588372,21.053172598987857,20.12580646285145,20.500699996948242,11389600
2025-06-18 00:00:00+00:00,20.4809682874349,20.98411368238445,19.96795707512804,20.037015914916992,7439700
2025-06-20 00:00:00+00:00,20.15540396224746,20.234328619866577,19.474677614212386,19.70158576965332,14423600
2025-06-23 00:00:00+00:00,19.938359627375764,20.007420348891934,18.12309251261835,18.142822265625,16563000
2025-06-24 00:00:00+00:00,17.767930922535367,18.23161305619407,17.689006264003837,17.935646057128906,10156600
2025-06-25 00:00:00+00:00,17.85672175534273,17.955378050906187,17.501559843999196,17.560752868652344,6790800
2025-06-26 00:00:00+00:00,17.698871444765842,18.428924980344767,17.63967654171269,18.202016830444336,6583500
2025-06-27 00:00:00+00:00,18.182285476422095,18.59664039562147,18.024436162604452,18.310537338256836,8122600
2025-06-30 00:00:00+00:00,18.231613363390625,18.340135476342148,17.91591472394509,18.04416847229004,5266800
2025-07-01 00:00:00+00:00,18.113226304223886,18.96166587998558,17.89618209042607,18.6854305267334,7076900
2025-07-02 00:00:00+00:00,19.030726186982772,19.32669316810445,18.645966853469982,19.228036880493164,6496800
2025-07-03 00:00:00+00:00,19.32669485610653,19.395753698952408,19.129382263650594,19.267501831054688,3506100
2025-07-07 00:00:00+00:00,19.168844335769816,19.563467614284725,18.77422105725491,19.149112701416016,6747800
2025-07-08 00:00:00+00:00,19.119515436799258,20.46123647857894,19.109651501238147,20.224462509155273,8222500
2025-07-09 00:00:00+00:00,20.244193495804513,20.392176986744197,19.908763246094743,20.175134658813477,5522300
2025-07-10 00:00:00+00:00,19.967957490892474,20.224463102386757,19.56346837938172,20.12580680847168,6139200
2025-07-11 00:00:00+00:00,20.0468810256136,20.27378917169648,19.829838696540264,19.839704513549805,5445600
2025-07-14 00:00:00+00:00,19.74104818607383,19.77064563704384,18.902472559045332,19.20830535888672,5426800
2025-07-15 00:00:00+00:00,19.198440636439035,19.36615577140652,18.36973266086639,18.399328231811523,7760100
2025-07-16 00:00:00+00:00,18.409194241731672,18.478253083608333,17.80739253672822,17.896183013916016,6408300
2025-07-17 00:00:00+00:00,17.994838950487196,18.67556530146981,17.83698963456547,18.586774826049805,5857500
2025-07-18 00:00:00+00:00,18.88274193821347,19.040591255098526,18.428925622597006,18.56704330444336,5363400
2025-07-21 00:00:00+00:00,18.675564822421236,18.784086929975818,18.221746639503,18.350000381469727,5568100
2025-07-22 00:00:00+00:00,18.440000534057617,18.899999618530273,18.440000534057617,18.739999771118164,5846800
2025-07-23 00:00:00+00:00,18.850000381469727,19.3799991607666,18.729999542236328,19.200000762939453,4991700
2025-07-24 00:00:00+00:00,19.1200008392334,19.579999923706055,18.8700008392334,19.299999237060547,5281000
2025-07-25 00:00:00+00:00,19.350000381469727,19.479999542236328,18.84000015258789,19.100000381469727,4360000
2025-07-28 00:00:00+00:00,19.399999618530273,19.700000762939453,19.329999923706055,19.56999969482422,6239700
2025-07-29 00:00:00+00:00,19.5,19.8799991607666,19.149999618530273,19.68000030517578,6102700
2025-07-30 00:00:00+00:00,19.520000457763672,19.6200008392334,19.110000610351562,19.479999542236328,7927100
2025-07-31 00:00:00+00:00,19.18000030517578,19.670000076293945,19.100000381469727,19.290000915527344,7390800
2025-08-01 00:00:00+00:00,19.09000015258789,19.139999389648438,18.239999771118164,18.459999084472656,7681400
2025-08-04 00:00:00+00:00,18.3799991607666,18.600000381469727,18.209999084472656,18.270000457763672,6345400
2025-08-05 00:00:00+00:00,18.260000228881836,18.6200008392334,17.979999542236328,18.59000015258789,6221500
2025-08-06 00:00:00+00:00,18.90999984741211,18.979999542236328,17.860000610351562,18.059999465942383,8698100
2025-08-07 00:00:00+00:00,19.31999969482422,20.3799991607666,18.84000015258789,19.459999084472656,22957900
2025-08-08 00:00:00+00:00,19.649999618530273,20.200000762939453,19.31999969482422,20.010000228881836,11141000
2025-08-11 00:00:00+00:00,20.219999313354492,20.559999465942383,19.770000457763672,19.920000076293945,7647200
2025-08-12 00:00:00+00:00,20.030000686645508,20.489999771118164,19.84000015258789,20.440000534057617,5926500
2025-08-13 00:00:00+00:00,20.290000915527344,20.709999084472656,20.200000762939453,20.559999465942383,7860500
2025-08-14 00:00:00+00:00,20.440000534057617,20.549999237060547,20.049999237060547,20.489999771118164,6147400
2025-08-15 00:00:00+00:00,20.469999313354492,20.790000915527344,20.329999923706055,20.479999542236328,7108500
2025-08-18 00:00:00+00:00,20.440000534057617,20.530000686645508,20.059999465942383,20.40999984741211,4675200
2025-08-19 00:00:00+00:00,20.31999969482422,20.950000762939453,20.18000030517578,20.239999771118164,5463300
2025-08-20 00:00:00+00:00,20.5,20.770000457763672,20.170000076293945,20.34000015258789,4999300
2025-08-21 00:00:00+00:00,20.219999313354492,20.729999542236328,19.959999084472656,20.6299991607666,4544400
2025-08-22 00:00:00+00:00,20.739999771118164,21.700000762939453,20.709999084472656,21.639999389648438,7028800
2025-08-25 00:00:00+00:00,21.649999618530273,22.440000534057617,21.469999313354492,22.360000610351562,7058300
2025-08-26 00:00:00+00:00,22.09000015258789,22.31999969482422,21.889999389648438,22.1200008392334,4432900
2025-08-27 00:00:00+00:00,22.149999618530273,22.790000915527344,21.950000762939453,22.59000015258789,5542200
2025-08-28 00:00:00+00:00,22.690000534057617,23.059999465942383,22.450000762939453,22.979999542236328,6853700
2025-08-29 00:00:00+00:00,22.979999542236328,23.40999984741211,22.8700008392334,23.219999313354492,5662300
2025-09-02 00:00:00+00:00,23.209999084472656,23.8700008392334,23.049999237060547,23.84000015258789,6787400
2025-09-03 00:00:00+00:00,23.360000610351562,23.690000534057617,22.549999237060547,22.68000030517578,8313500
2025-09-04 00:00:00+00:00,22.739999771118164,23.5,22.450000762939453,23.440000534057617,6422300
2025-09-05 00:00:00+00:00,23.0,23.479999542236328,22.56999969482422,22.75,5994300
2025-09-08 00:00:00+00:00,23.0,23.079999923706055,22.18000030517578,22.260000228881836,7499900
2025-09-09 00:00:00+00:00,22.329999923706055,22.889999389648438,21.649999618530273,21.65999984741211,6788800
2025-09-10 00:00:00+00:00,21.799999237060547,23.329999923706055,21.56999969482422,23.290000915527344,8443900
2025-09-11 00:00:00+00:00,22.959999084472656,23.049999237060547,22.65999984741211,22.979999542236328,6920900
2025-09-12 00:00:00+00:00,23.299999237060547,23.709999084472656,22.81999969482422,22.84000015258789,4929900
2025-09-15 00:00:00+00:00,23.010000228881836,23.239999771118164,22.639999389648438,22.90999984741211,5405700
2025-09-16 00:00:00+00:00,23.25,24.969999313354492,23.110000610351562,24.510000228881836,11232600
2025-09-17 00:00:00+00:00,24.309999465942383,24.989999771118164,24.1299991607666,24.15999984741211,8494900
2025-09-18 00:00:00+00:00,24.139999389648438,24.260000228881836,23.639999389648438,23.899999618530273,5073300
2025-09-19 00:00:00+00:00,23.940000534057617,23.940000534057617,23.290000915527344,23.479999542236328,11096100
2025-09-22 00:00:00+00:00,23.239999771118164,23.81999969482422,23.0,23.610000610351562,6074400
2025-09-23 00:00:00+00:00,23.889999389648438,24.920000076293945,23.739999771118164,23.989999771118164,7254700
2025-09-24 00:00:00+00:00,24.549999237060547,25.0,24.389999389648438,24.420000076293945,14224300
2025-09-25 00:00:00+00:00,24.09000015258789,24.5,24.079999923706055,24.34000015258789,7391900
2025-09-26 00:00:00+00:00,24.5,25.799999237060547,24.299999237060547,24.690000534057617,7600700
