"('date', '')","('open', 'CB')","('high', 'CB')","('low', 'CB')","('close', 'CB')","('volume', 'CB')"
1999-02-09 00:00:00+00:00,15.646017718027874,15.646017718027874,15.027454226850027,15.100226402282715,800300
1999-02-10 00:00:00+00:00,15.063840714784769,15.209385069516989,14.809138094003384,15.136612892150879,1235700
1999-02-11 00:00:00+00:00,15.136608226879222,16.228190550933014,15.063836071942303,16.155418395996094,1381400
1999-02-12 00:00:00+00:00,15.973494609196981,16.08265288670858,15.57324759165446,15.718791961669922,321900
1999-02-16 00:00:00+00:00,15.57324759165446,16.592058181762695,15.57324759165446,16.592058181762695,670900
1999-02-17 00:00:00+00:00,16.373743450562337,16.41012954711914,16.228199064335115,16.41012954711914,451500
1999-02-18 00:00:00+00:00,16.337355850017175,16.446514129638672,16.300969756810012,16.446514129638672,349600
1999-02-19 00:00:00+00:00,16.373730120451555,16.846748990597934,16.373730120451555,16.737590789794922,438700
1999-02-22 00:00:00+00:00,16.810379444024502,17.21062657364413,16.41013231440487,17.028696060180664,354700
1999-02-23 00:00:00+00:00,17.101451459138293,17.24699572687564,16.482888321254567,16.737590789794922,400800
1999-02-24 00:00:00+00:00,16.883147248124654,17.174235993781977,16.410128036431505,16.446514129638672,456900
1999-02-25 00:00:00+00:00,16.592060770307267,16.919535653931753,16.30097198486328,16.30097198486328,254000
1999-02-26 00:00:00+00:00,16.228203760374576,16.410134295804784,15.42770940448166,15.86434268951416,588300
1999-03-01 00:00:00+00:00,15.864337526518723,16.082654097984577,15.718793145541486,15.827951431274414,284100
1999-03-02 00:00:00+00:00,15.937111474330129,16.773991757228742,15.937111474330129,16.70121955871582,301200
1999-03-03 00:00:00+00:00,16.701213432711807,17.028688205902235,16.555669089071618,16.664827346801758,480700
1999-03-04 00:00:00+00:00,16.628443974108734,17.720026729520686,16.628443974108734,17.610868453979492,1248300
1999-03-05 00:00:00+00:00,18.629677734375,18.629677734375,17.97472812652588,18.193044662475586,864100
1999-03-08 00:00:00+00:00,18.193052252944636,18.775229925038865,17.829191207885742,17.829191207885742,918200
1999-03-09 00:00:00+00:00,17.829185005061884,17.829185005061884,17.319779719202973,17.610868453979492,536100
1999-03-10 00:00:00+00:00,17.792800448834896,19.139085963368416,17.792800448834896,18.629680633544922,707100
1999-03-11 00:00:00+00:00,18.775222778320312,18.99353932225427,18.629678415697676,18.775222778320312,616100
1999-03-12 00:00:00+00:00,18.775224138014387,18.884382417886563,18.374977111816406,18.374977111816406,590800
1999-03-15 00:00:00+00:00,18.484136253595352,18.77522501349449,18.338591873645782,18.629680633544922,361400
1999-03-16 00:00:00+00:00,18.62967711921752,18.66606320734099,18.302202326106272,18.484132766723633,293300
1999-03-17 00:00:00+00:00,18.37497578110806,18.775222778320312,18.19304532782976,18.775222778320312,173200
1999-03-18 00:00:00+00:00,18.84799504783469,19.79403340930902,18.84799504783469,18.9571533203125,990300
1999-03-19 00:00:00+00:00,18.884379736081822,18.884379736081822,18.41136059047669,18.484132766723633,764200
1999-03-22 00:00:00+00:00,18.193044061735858,18.66606320734099,18.047499709241972,18.484132766723633,600400
1999-03-23 00:00:00+00:00,18.55690331686111,18.55690331686111,18.265814637380934,18.338586807250977,703400
1999-03-24 00:00:00+00:00,18.338594046075112,18.41136624467065,18.120277450288505,18.302207946777344,118300
1999-03-25 00:00:00+00:00,18.302205319461144,18.775224542429324,18.302205319461144,18.41136360168457,309800
1999-03-26 00:00:00+00:00,18.2658139516616,18.62967478735207,18.15665570095446,18.447744369506836,244400
1999-03-29 00:00:00+00:00,18.427310480654818,18.938166612791782,18.390820756930747,18.792207717895508,349700
1999-03-30 00:00:00+00:00,18.82869568790298,18.86518540822837,17.916452679768145,18.1718807220459,383400
1999-03-31 00:00:00+00:00,17.44208974589805,18.24486375093938,17.44208974589805,18.2083740234375,1057500
1999-04-01 00:00:00+00:00,18.208373313008053,18.208373313008053,17.223150708897396,18.025924682617188,354700
1999-04-05 00:00:00+00:00,17.84348487854004,18.00768872711556,17.588056669644782,17.84348487854004,434000
1999-04-06 00:00:00+00:00,17.80698244741272,18.208369346842108,17.369105829853392,17.44208526611328,610000
1999-04-07 00:00:00+00:00,17.515077034472462,18.171892423265177,17.442097546828826,18.13540267944336,219900
1999-04-08 00:00:00+00:00,17.916457439155735,17.916457439155735,17.18666283878279,17.7340087890625,308000
1999-04-09 00:00:00+00:00,17.515068786230678,17.69751741942058,16.931233160022988,17.11368179321289,481900
1999-04-12 00:00:00+00:00,16.9677183545869,17.332615523502746,16.858249203912145,16.931228637695312,212800
1999-04-13 00:00:00+00:00,17.223147838412437,17.223147838412437,16.7852711984528,17.004209518432617,920400
1999-04-14 00:00:00+00:00,16.931237347358095,17.150175761332555,16.38389131242195,16.49336051940918,197800
1999-04-15 00:00:00+00:00,16.56634679862431,16.71230580125536,15.90953128678458,16.347408294677734,391900
1999-04-16 00:00:00+00:00,16.310914230346683,16.602832158406578,16.237934748331707,16.42038345336914,139600
1999-04-19 00:00:00+00:00,16.49336185095445,17.661033486420255,16.383892635129534,17.40560531616211,835100
1999-04-20 00:00:00+00:00,17.332619428634644,17.73400640487671,17.332619428634644,17.51506805419922,540700
1999-04-21 00:00:00+00:00,17.58804750442505,17.80698585510254,17.2231502532959,17.51506805419922,366000
1999-04-22 00:00:00+00:00,17.624541716142133,17.624541716142133,16.78527782489727,16.858257293701172,735600
1999-04-23 00:00:00+00:00,17.296124790025793,17.296124790025793,16.785268783569336,16.785268783569336,266700
1999-04-26 00:00:00+00:00,16.748795551913123,16.785285302570887,16.27442879336221,16.347408294677734,521700
1999-04-27 00:00:00+00:00,16.566339418485565,16.931236762505073,16.274421543269963,16.858257293701172,1292000
1999-04-28 00:00:00+00:00,16.931244537609967,17.80699856541738,16.748795781816757,17.369121551513672,634000
1999-04-29 00:00:00+00:00,17.442090412927055,18.390823364257812,17.442090412927055,18.390823364257812,1034100
1999-04-30 00:00:00+00:00,18.317846952391065,18.427316157285833,17.66103172302246,17.66103172302246,306600
1999-05-03 00:00:00+00:00,17.770494060705204,18.536778198846495,17.73400433984133,18.427309036254883,364000
1999-05-04 00:00:00+00:00,18.828704208624167,18.828704208624167,17.77050184031002,17.806991577148438,579400
1999-05-05 00:00:00+00:00,17.84347581574411,18.244862797284366,17.734006638960405,18.062414169311523,237200
1999-05-06 00:00:00+00:00,17.87996170701922,17.9894308603275,17.73400283594151,17.770492553710938,394900
1999-05-07 00:00:00+00:00,17.91645249060155,18.573267449523808,17.624534731080548,18.500288009643555,612000
1999-05-10 00:00:00+00:00,18.39082545450289,18.97466118321727,18.244866522324298,18.64625358581543,503700
1999-05-11 00:00:00+00:00,18.24486023721064,18.865185485275802,18.13539107578738,18.75571632385254,726100
1999-05-12 00:00:00+00:00,18.90167576519411,19.704449639391544,18.828696322085253,19.558490753173828,1490700
1999-05-13 00:00:00+00:00,19.704457559893207,20.580211229221792,19.704457559893207,20.36127281188965,1232100
1999-05-14 00:00:00+00:00,20.215297627937414,20.215297627937414,19.23007554137729,19.594972610473633,526300
1999-05-17 00:00:00+00:00,19.594984783215466,19.704453971948514,19.266577217016327,19.485515594482422,312900
1999-05-18 00:00:00+00:00,19.522006105966366,19.522006105966366,18.974660140378525,19.084129333496094,230500
1999-05-19 00:00:00+00:00,18.93817145017262,18.93817145017262,18.317845988413595,18.64625358581543,709100
1999-05-20 00:00:00+00:00,18.42731518754754,18.90168171712797,18.098907590145703,18.64625358581543,435700
1999-05-21 00:00:00+00:00,18.68274356617647,18.755723033231845,18.17188729678883,18.609764099121094,448200
1999-05-24 00:00:00+00:00,18.609768562316894,18.609768562316894,17.478586551666258,18.244871139526367,598300
1999-05-25 00:00:00+00:00,18.28135806129825,18.390827271246142,17.843481221506675,18.098909378051758,380100
1999-05-26 00:00:00+00:00,18.244864448668466,18.79221038212852,18.09890553307912,18.390823364257812,463900
1999-05-27 00:00:00+00:00,18.098899311922032,18.28134789369544,17.661022715665855,17.879961013793945,380900
1999-05-28 00:00:00+00:00,17.806991577148438,18.39082736656314,17.588053156117923,17.806991577148438,297800
1999-06-01 00:00:00+00:00,17.879971402671988,17.879971402671988,17.25964586421194,17.47858428955078,276200
1999-06-02 00:00:00+00:00,17.478574391069085,17.478574391069085,16.89473892080373,16.931228637695312,864200
1999-06-03 00:00:00+00:00,17.077195380144058,17.405602983608368,17.077195380144058,17.186664581298828,244600
1999-06-04 00:00:00+00:00,17.223150015381375,17.296129464599094,16.931232218510505,17.259639739990234,319200
1999-06-07 00:00:00+00:00,17.332623267577866,17.369113000772767,17.04070540201866,17.223154067993164,600200
1999-06-08 00:00:00+00:00,17.223156623120577,17.661033486420255,17.223156623120577,17.40560531616211,732600
1999-06-09 00:00:00+00:00,17.4420846741775,17.4420846741775,16.712290336345806,16.931228637695312,1109600
1999-06-10 00:00:00+00:00,17.004212400838398,17.004212400838398,16.164948698651095,16.274417877197266,490100
1999-06-11 00:00:00+00:00,16.3838882154135,16.931234146886112,16.31090875788382,16.675806045532227,1237600
1999-06-14 00:00:00+00:00,16.712282180786133,16.748771879870816,16.493343986278017,16.712282180786133,244200
1999-06-15 00:00:00+00:00,16.712290336345806,17.36910524039433,16.712290336345806,16.931228637695312,1184800
1999-06-16 00:00:00+00:00,17.07719612121582,17.29613453302628,16.93123718000885,17.07719612121582,507500
1999-06-17 00:00:00+00:00,17.150171279907227,17.223150732162154,17.04070210152484,17.150171279907227,551500
1999-06-18 00:00:00+00:00,17.223147838412437,17.369106718398985,16.858250638446073,17.004209518432617,944400
1999-06-21 00:00:00+00:00,17.15017559181931,17.223155062422794,17.004216650612335,17.07719612121582,1099300
1999-06-22 00:00:00+00:00,17.113691153893104,17.113691153893104,16.274426982167004,16.602834701538086,583400
1999-06-23 00:00:00+00:00,16.493356234289603,16.602825412835774,16.201438424833153,16.274417877197266,402600
1999-06-24 00:00:00+00:00,16.237935133261477,16.31091461700647,16.01899668202649,16.091976165771484,490800
1999-06-25 00:00:00+00:00,16.12845207713797,16.383880051210287,16.091962366556206,16.164941787719727,568300
1999-06-28 00:00:00+00:00,16.22941996517791,16.30269048420806,15.899702629542244,16.04624366760254,390300
1999-06-29 00:00:00+00:00,16.08288134190074,16.77895137719941,15.423446571617797,16.70568084716797,1711100
1999-06-30 00:00:00+00:00,16.705691852400786,17.475032924550824,16.55915069580078,16.55915069580078,957000
1999-07-01 00:00:00+00:00,16.595789161095254,16.998777418870194,16.595789161095254,16.66905975341797,448600
1999-07-02 00:00:00+00:00,16.669045599106955,17.145304044795726,16.41259874373608,16.449234008789062,958100
1999-07-06 00:00:00+00:00,16.412604804511545,17.25521621188602,16.19279313302255,16.266063690185547,1508100
1999-07-07 00:00:00+00:00,16.559139419485025,16.632409947889823,15.826434135437013,15.826434135437012,843000
1999-07-08 00:00:00+00:00,15.826441647558365,15.972982773924647,15.386818268459523,15.789806365966797,737300
1999-07-09 00:00:00+00:00,15.789800013448856,15.789800013448856,15.240271010660614,15.350176811218262,961500
1999-07-12 00:00:00+00:00,15.350180045123349,15.606626967118249,14.947192024845647,15.46008586883545,1814500
1999-07-13 00:00:00+00:00,15.42345769597196,15.936351776123045,15.130375364457052,15.936351776123047,584300
1999-07-14 00:00:00+00:00,15.936347647355154,15.936347647355154,15.13037144450041,15.240277290344238,1070800
1999-07-15 00:00:00+00:00,15.240271437311746,15.533353580336973,15.020459830042826,15.203636169433594,1342200
1999-07-16 00:00:00+00:00,15.16700090155544,15.240271437311746,14.873918758530214,15.203636169433594,903400
1999-07-19 00:00:00+00:00,15.203635743808064,15.863070547153956,15.203635743808064,15.350176811218262,601000
1999-07-20 00:00:00+00:00,15.386819839477539,15.460090410141719,15.167008127485003,15.386819839477539,685600
1999-07-21 00:00:00+00:00,15.24027303059896,15.3135435740153,14.580838139851888,14.837285041809082,1077900
1999-07-22 00:00:00+00:00,14.800650162247907,14.800650162247907,14.287756344744267,14.397662162780762,1143500
1999-07-23 00:00:00+00:00,14.544196464745282,15.05709004284713,14.544196464745282,14.873913764953613,484400
1999-07-26 00:00:00+00:00,14.80065238327897,15.240275721396168,14.727381826926106,14.764017105102539,408000
1999-07-27 00:00:00+00:00,14.067951505146329,14.397669118548198,13.774869182122448,13.848139762878418,2812700
1999-07-28 00:00:00+00:00,14.141213945720507,14.141213945720507,13.40850855993188,13.481779098510742,2497200
1999-07-29 00:00:00+00:00,13.481779858262428,13.481779858262428,12.895615516598843,13.15206241607666,1503300
1999-07-30 00:00:00+00:00,13.555053946792437,13.664959789604268,13.261971699294223,13.628324508666992,1372600
1999-08-02 00:00:00+00:00,13.701592490311068,13.994674682617188,13.555051394158008,13.994674682617188,1371100
1999-08-03 00:00:00+00:00,14.067951505146329,14.324398537792227,13.811504472500433,13.848139762878418,1740100
1999-08-04 00:00:00+00:00,13.92139824599596,13.92139824599596,13.445139884948729,13.44513988494873,1011200
1999-08-05 00:00:00+00:00,13.445143829221312,13.481779098510742,12.968885328458704,13.481779098510742,845800
1999-08-06 00:00:00+00:00,13.445150091407005,13.811502954933081,13.04216194152832,13.04216194152832,1136800
1999-08-09 00:00:00+00:00,13.481784242572205,13.664960658911502,12.968890276822176,13.29860782623291,588100
1999-08-10 00:00:00+00:00,13.335244637948495,13.408515212882278,12.309456588875534,12.858985900878906,866500
1999-08-11 00:00:00+00:00,12.895618889921455,13.701595070541545,12.858983608984177,13.628324508666992,1134800
1999-08-12 00:00:00+00:00,13.481780113057887,13.994673921706829,13.481780113057887,13.774862289428711,1149300
1999-08-13 00:00:00+00:00,13.921404134540657,14.141215778770245,13.701592490311068,13.994674682617188,701500
1999-08-16 00:00:00+00:00,13.994673472956606,14.031308743828221,13.774861847726921,13.921402931213379,1145600
1999-08-17 00:00:00+00:00,13.994674557463078,14.214486199726895,13.921404010041806,13.958039283752441,386600
1999-08-18 00:00:00+00:00,13.811497118598536,13.994673472956606,13.664956035112079,13.921402931213379,255400
1999-08-19 00:00:00+00:00,13.921401582915207,13.994672117562128,13.481778375033674,13.811495780944824,860400
1999-08-20 00:00:00+00:00,13.848141252038314,13.884776546355875,13.55505889749782,13.701600074768066,496200
1999-08-23 00:00:00+00:00,13.84813238947015,14.214485098186291,13.628320764240465,13.921402931213379,776400
1999-08-24 00:00:00+00:00,13.811499104742708,13.994675485442215,13.628322724043203,13.664958000183105,766900
1999-08-25 00:00:00+00:00,13.591690092375783,13.73823122544722,13.152066693161473,13.29860782623291,1097900
1999-08-26 00:00:00+00:00,13.188698892778307,13.408510540991278,13.188698892778307,13.225334167480469,770900
1999-08-27 00:00:00+00:00,13.408507098670768,13.408507098670768,13.042154445701621,13.078789710998535,590600
1999-08-30 00:00:00+00:00,13.042158344813757,13.078793621063234,12.749076134817942,12.822346687316895,925500
1999-08-31 00:00:00+00:00,12.89561342289427,12.89561342289427,12.492625503428822,12.565896034240723,453000
1999-09-01 00:00:00+00:00,12.602534846858578,12.675805398293802,12.12627626252962,12.199546813964844,1047100
1999-09-02 00:00:00+00:00,12.236176067248572,12.272811324934946,11.906458748071215,12.126270294189453,1048300
1999-09-03 00:00:00+00:00,12.089642760265304,12.38272500899901,12.089642760265304,12.16291332244873,1075800
1999-09-07 00:00:00+00:00,13.042160068649844,13.042160068649844,12.089642760265304,12.16291332244873,909300
1999-09-08 00:00:00+00:00,12.309450409116124,12.74907363801313,12.309450409116124,12.382720947265625,872300
1999-09-09 00:00:00+00:00,12.455993363351533,12.455993363351533,11.943099518978235,12.089640617370605,734800
1999-09-10 00:00:00+00:00,12.199551555845472,12.199551555845472,11.576751626568075,11.869833946228027,633200
1999-09-13 00:00:00+00:00,11.869833946228027,11.979739816100508,11.686657496440558,11.869833946228027,714100
1999-09-14 00:00:00+00:00,11.833198961221948,11.869834252123564,11.540116634009019,11.650022506713867,698500
1999-09-15 00:00:00+00:00,11.796565393858318,11.906471282620974,11.54011832007879,11.576753616333008,931700
1999-09-16 00:00:00+00:00,11.613380215384744,11.613380215384744,11.28366279602051,11.283662796020508,756500
1999-09-17 00:00:00+00:00,11.576753616333008,11.7599300976041,11.430212431316134,11.576753616333008,1478800
1999-09-20 00:00:00+00:00,11.61338691652557,11.979739816100508,11.61338691652557,11.869833946228027,929600
1999-09-21 00:00:00+00:00,11.943096172846971,11.943096172846971,11.650014058175879,11.686649322509766,509300
1999-09-22 00:00:00+00:00,11.723291212512601,11.723291212512601,11.356938362121582,11.356938362121582,497600
1999-09-23 00:00:00+00:00,11.4302085005997,11.576749635222773,10.917314529418945,10.917314529418945,484200
1999-09-24 00:00:00+00:00,10.880675239958977,10.880675239958977,10.038064026090101,10.587593078613281,1527300
1999-09-27 00:00:00+00:00,10.844040687906618,10.917311233095177,10.221241053803872,10.514323234558105,923500
1999-09-28 00:00:00+00:00,10.50547742843628,10.542338752746582,9.805112266540528,10.321170806884766,1760700
1999-09-29 00:00:00+00:00,10.210586335524074,10.284308980545909,9.657666497860316,9.768250465393066,1235200
1999-09-30 00:00:00+00:00,9.841976503604451,10.100005850140898,9.694531162726483,9.989421844482422,1004900
1999-10-01 00:00:00+00:00,9.989413917981661,9.989413917981661,9.510216940366304,9.583939552307129,970100
1999-10-04 00:00:00+00:00,9.657669154410128,9.805114485011808,9.583946489109286,9.694530487060547,928600
1999-10-05 00:00:00+00:00,9.69452550676134,9.731386820475262,9.583941565619575,9.620802879333496,778500
1999-10-06 00:00:00+00:00,9.620806916786806,10.173726854533175,9.620806916786806,10.100004196166992,1288500
1999-10-07 00:00:00+00:00,10.247448980346206,10.284310307613639,9.289054471392964,9.510222434997559,2476300
1999-10-08 00:00:00+00:00,9.436499810987904,9.657667775307933,9.141609191894531,9.141609191894531,1090600
1999-10-11 00:00:00+00:00,9.252194902790126,9.878837585449219,9.215333568516062,9.878837585449219,1404100
1999-10-12 00:00:00+00:00,9.805109447903103,9.805109447903103,9.547080251905653,9.620802879333496,897100
1999-10-13 00:00:00+00:00,9.583942617168864,9.768249205960572,9.473358663893839,9.657665252685547,899400
1999-10-14 00:00:00+00:00,9.731387888202232,9.768249205960572,9.51021998165218,9.657665252685547,564300
1999-10-15 00:00:00+00:00,9.436498562794812,9.952557077947652,9.436498562794812,9.768250465393066,922800
1999-10-18 00:00:00+00:00,9.768250465393066,9.805111787903984,9.620805175349398,9.768250465393066,538300
1999-10-19 00:00:00+00:00,9.768251325144911,9.915696628165966,9.731389999389648,9.731389999389648,644000
1999-10-20 00:00:00+00:00,9.731390492796438,9.805113148044896,9.547083854675293,9.547083854675293,508500
1999-10-21 00:00:00+00:00,9.473361879587173,9.51022320985794,9.399639219045639,9.436500549316406,720000
1999-10-22 00:00:00+00:00,9.51022448662902,10.026283179701913,9.436501816190036,9.989421844482422,1473000
1999-10-25 00:00:00+00:00,9.989418888092041,10.321170806884766,9.878834915161134,10.321170806884766,925300
1999-10-26 00:00:00+00:00,10.43175775724798,10.43175775724798,9.91569906961027,10.35803508758545,1058200
1999-10-27 00:00:00+00:00,10.431754779815675,10.579200077056885,10.173725509643555,10.321170806884766,594400
1999-10-28 00:00:00+00:00,10.358033749881207,11.500734982074507,10.358033749881207,10.984676361083984,3077700
1999-10-29 00:00:00+00:00,11.279566271128763,11.72190220332989,11.205843615761907,11.463872909545898,923200
1999-11-01 00:00:00+00:00,11.611318972286762,11.611318972286762,10.984676361083984,10.984676361083984,1053800
1999-11-02 00:00:00+00:00,10.837233562095493,11.35329230314766,10.837233562095493,11.279569625854492,747900
1999-11-03 00:00:00+00:00,11.279565830488462,11.316427156731889,10.9109525680542,10.9109525680542,1449000
1999-11-04 00:00:00+00:00,11.353290395038885,12.237962373873083,11.353290395038885,12.090517044067383,1699500
1999-11-05 00:00:00+00:00,12.090509346553258,12.643428981304169,11.94306411061968,12.38539981842041,1539200
1999-11-08 00:00:00+00:00,12.532852615135303,13.41752456443897,12.495991283914316,12.717159271240234,1917800
1999-11-09 00:00:00+00:00,12.864597141381466,12.93831976110285,12.090509634306937,12.16423225402832,705400
1999-11-10 00:00:00+00:00,12.016782856286506,12.016782856286506,11.353279508393385,11.758753776550293,1770300
1999-11-11 00:00:00+00:00,11.906205073646877,12.016789021699324,11.574453229489533,11.869343757629395,742200
1999-11-12 00:00:00+00:00,11.943073272705076,12.385409319842303,11.906211935443642,11.943073272705078,758700
1999-11-15 00:00:00+00:00,11.94306739831504,12.016790036576245,11.205841015703001,11.537592887878418,858200
1999-11-16 00:00:00+00:00,11.758763405680655,11.832486060261726,11.57445676922798,11.795624732971191,627300
1999-11-17 00:00:00+00:00,11.648179264811727,11.648179264811727,11.132120689788422,11.353288650512695,672500
1999-11-18 00:00:00+00:00,11.758761371995254,11.758761371995254,11.058396274603686,11.390148162841797,1514700
1999-11-19 00:00:00+00:00,11.427014478047688,11.427014478047688,11.021539770762125,11.058401107788086,855500
1999-11-22 00:00:00+00:00,11.132119373271339,11.242703340555492,11.095258050843288,11.205842018127441,748500
1999-11-23 00:00:00+00:00,11.279568069355943,11.279568069355943,10.984677400876048,11.021538734436035,567300
1999-11-24 00:00:00+00:00,11.021538741058773,11.05840007464091,10.579202738073135,10.616064071655273,720600
1999-11-26 00:00:00+00:00,10.542341404491,10.763509405983818,10.542341404491,10.616064071655273,221300
1999-11-29 00:00:00+00:00,10.61606280473027,10.61606280473027,10.0631428669839,10.100004196166992,1664400
1999-11-30 00:00:00+00:00,10.100003053160275,10.173725703183342,9.95255775311414,10.026280403137207,1475200
1999-12-01 00:00:00+00:00,9.989416538585315,10.136861801147461,9.95255522294478,10.136861801147461,939800
1999-12-02 00:00:00+00:00,10.173723426654183,10.284307376943904,9.989416842837985,10.247446060180664,700000
1999-12-03 00:00:00+00:00,10.321176824435382,10.910958357260261,10.247454132832273,10.468622207641602,728100
1999-12-06 00:00:00+00:00,10.394893065742824,10.394893065742824,9.952557190604832,10.173725128173828,625300
1999-12-07 00:00:00+00:00,9.989418225410658,10.210586156600561,9.952556903545673,10.063140869140625,514400
1999-12-08 00:00:00+00:00,9.98942158827141,10.173728259641733,9.878837585449219,9.878837585449219,368700
1999-12-09 00:00:00+00:00,10.026277871956504,10.100000503367948,9.731387346310724,9.805109977722168,644600
1999-12-10 00:00:00+00:00,9.87883957079352,9.989423595839718,9.80511688742939,9.915700912475586,432000
1999-12-13 00:00:00+00:00,9.878837499725686,10.32117350717609,9.731392163908884,9.841976165771484,858500
1999-12-14 00:00:00+00:00,9.841973110414902,9.952557077947652,9.73138914288215,9.768250465393066,588700
1999-12-15 00:00:00+00:00,9.731387346310724,9.98941655625078,9.731387346310724,9.805109977722168,527800
1999-12-16 00:00:00+00:00,9.95255795392123,9.989419279676495,9.583944696368592,9.731389999389648,569300
1999-12-17 00:00:00+00:00,9.731387346310724,9.841971293427891,9.510219452076388,9.805109977722168,1116600
1999-12-20 00:00:00+00:00,9.805109447903103,9.952554702758789,9.583941565619575,9.620802879333496,1623300
1999-12-21 00:00:00+00:00,9.583939552307129,9.76824608215919,9.547078246336717,9.583939552307129,1116900
1999-12-22 00:00:00+00:00,9.547080251905653,10.210583898756239,9.547080251905653,9.620802879333496,1011500
1999-12-23 00:00:00+00:00,9.69452550676134,9.952554702758789,9.583941565619575,9.620802879333496,1232700
1999-12-27 00:00:00+00:00,9.620807200670242,9.620807200670242,9.436500549316406,9.436500549316406,1158500
1999-12-28 00:00:00+00:00,9.510222583346897,10.100003828825775,9.510222583346897,9.952558517456055,1100300
1999-12-29 00:00:00+00:00,10.017860433948574,10.12916999432578,9.832344499986563,9.94365406036377,1216100
1999-12-30 00:00:00+00:00,9.906552447315349,9.906552447315349,9.57262371313618,9.609726905822754,1064800
1999-12-31 00:00:00+00:00,9.609727702337258,10.054966051480298,9.609727702337258,9.906553268432617,416100
2000-01-03 00:00:00+00:00,10.12916558364342,10.166268754279477,9.572618024102573,9.683927536010742,1368700
2000-01-04 00:00:00+00:00,9.609726905822754,9.646830098509328,9.164488593583862,9.609726905822754,1283100
2000-01-05 00:00:00+00:00,9.609723626590165,9.609723626590165,9.01607274618305,9.053175926208496,1865000
2000-01-06 00:00:00+00:00,9.053176330685151,9.609724055932189,9.053176330685151,9.535517692565918,1076200
2000-01-07 00:00:00+00:00,9.64682835546033,11.27936853869208,9.64682835546033,10.759923934936523,5434300
2000-01-10 00:00:00+00:00,11.056751710515359,11.31647406613149,10.945442129537016,11.093854904174805,1611500
2000-01-11 00:00:00+00:00,11.205162724277429,11.205162724277429,10.53730534336023,10.574408531188965,939000
2000-01-12 00:00:00+00:00,10.57440473265567,11.093849175663317,10.57440473265567,10.945436477661133,1011200
2000-01-13 00:00:00+00:00,11.05675367765789,11.724611282348635,10.945444076876099,11.724611282348633,1079400
2000-01-14 00:00:00+00:00,11.873017748800816,12.392462275310852,11.873017748800816,12.20694637298584,1698000
2000-01-18 00:00:00+00:00,12.169842275812107,12.169842275812107,11.316469189398452,11.39067554473877,493600
2000-01-19 00:00:00+00:00,11.390682480003262,11.873024083391021,11.353579279742664,11.724611282348633,734100
2000-01-20 00:00:00+00:00,11.65040488182744,11.835920883130425,11.613301681566844,11.724611282348633,656400
2000-01-21 00:00:00+00:00,11.87302348769714,12.058539479692406,11.724610694100924,11.910126686096191,909300
2000-01-24 00:00:00+00:00,12.021436281293353,12.169849074889568,11.87302348769714,11.910126686096191,599200
2000-01-25 00:00:00+00:00,11.94722221910763,11.984325393701132,11.3906746002051,11.613293647766113,853500
2000-01-26 00:00:00+00:00,11.613295602326346,11.613295602326346,10.797025623888073,11.242263793945312,1765100
2000-01-27 00:00:00+00:00,11.242261873665502,11.279365048166047,10.834126954159494,10.945436477661133,687900
2000-01-28 00:00:00+00:00,10.982545031441582,10.982545031441582,10.537306719356113,10.68571949005127,442000
2000-01-31 00:00:00+00:00,10.685717147988903,10.722820332530532,10.388891671655879,10.500201225280762,679200
2000-02-01 00:00:00+00:00,10.500203526682323,10.797029068072636,10.388893948660956,10.68571949005127,1109300
2000-02-02 00:00:00+00:00,10.685715709658837,10.759922068753689,10.054961657352585,10.31468391418457,1280200
2000-02-03 00:00:00+00:00,10.463097642449771,10.61151037496679,9.980756261769463,10.092065811157227,960600
2000-02-04 00:00:00+00:00,10.203375374829328,10.277581741191723,9.943653092560945,10.01785945892334,891000
2000-02-07 00:00:00+00:00,10.12916999432578,10.12916999432578,9.721034939609357,9.94365406036377,429500
2000-02-08 00:00:00+00:00,9.906551411849916,9.943654600658343,9.64682909019093,9.758138656616211,598500
2000-02-09 00:00:00+00:00,9.721034592273188,9.832344148673263,9.387105923072964,9.461312294006348,417400
2000-02-10 00:00:00+00:00,9.498410614878543,9.535513781342912,8.904759951448634,9.164482116699219,755800
2000-02-11 00:00:00+00:00,9.20158916138206,9.387105071893796,8.83055734035859,8.867660522460938,3768400
2000-02-14 00:00:00+00:00,8.94186688666563,9.016073250870326,8.793454158256242,8.867660522460938,521800
2000-02-15 00:00:00+00:00,8.904768390420042,9.016077995300293,8.830561987166542,9.016077995300293,1230900
2000-02-16 00:00:00+00:00,9.201590123669854,10.871233492884143,9.201590123669854,10.759923934936523,5838300
2000-02-17 00:00:00+00:00,11.501985568749278,11.501985568749278,11.056747417700919,11.279366493225098,2032000
2000-02-18 00:00:00+00:00,11.279366532417194,11.279366532417194,10.685715662289972,10.834128379821777,822300
2000-02-22 00:00:00+00:00,10.834128923313592,10.982541648290491,10.314684385894449,10.351787567138672,788300
2000-02-23 00:00:00+00:00,10.388891276191263,10.388891276191263,9.943653078640208,10.092065811157227,649100
2000-02-24 00:00:00+00:00,10.203377260778943,10.31468683089653,9.980758120543765,10.166274070739746,1224200
2000-02-25 00:00:00+00:00,10.166273181118182,10.240479554702986,9.94365406036377,9.94365406036377,543900
2000-02-28 00:00:00+00:00,10.092065811157227,10.166272177415735,9.943653078640208,10.092065811157227,719800
