"('date', '')","('open', 'BGY')","('high', 'BGY')","('low', 'BGY')","('close', 'BGY')","('volume', 'BGY')"
2025-01-23 00:00:00+00:00,5.194713592529297,5.213535000704709,5.157070776178472,5.194713592529297,248300
2025-01-24 00:00:00+00:00,5.232356718125696,5.241767647138496,5.166481561249479,5.213535308837891,314900
2025-01-27 00:00:00+00:00,5.2041246197447455,5.213535099642151,5.15707087404439,5.185303211212158,206700
2025-01-28 00:00:00+00:00,5.213535308837891,5.213535308837891,5.185303419275079,5.213535308837891,215400
2025-01-29 00:00:00+00:00,5.222944891401295,5.222944891401295,5.128837420484914,5.147658824920654,352500
2025-01-30 00:00:00+00:00,5.147659847721882,5.232356408880122,5.1288384395464695,5.194713592529297,475100
2025-01-31 00:00:00+00:00,5.2041239738464355,5.2323558587724905,5.1664807127154955,5.2041239738464355,618800
2025-02-03 00:00:00+00:00,5.166481527142766,5.166481527142766,5.072374481324989,5.1100172996521,709200
2025-02-04 00:00:00+00:00,5.138249467762839,5.147659947664367,5.100606650681175,5.128838539123535,329500
2025-02-05 00:00:00+00:00,5.15707087404439,5.185303211212158,5.1382494655118025,5.185303211212158,324400
2025-02-06 00:00:00+00:00,5.204124282840899,5.222945690155029,5.1947133548149615,5.222945690155029,258000
2025-02-07 00:00:00+00:00,5.222946028277333,5.222946028277333,5.15707087404439,5.185303211212158,304400
2025-02-10 00:00:00+00:00,5.204124211171967,5.2229456182268965,5.166480948324368,5.175891876220703,218700
2025-02-11 00:00:00+00:00,5.185303112810474,5.222945929161299,5.157070776178472,5.194713592529297,212300
2025-02-12 00:00:00+00:00,5.157070469165774,5.204124211171967,5.1382490621108445,5.175891876220703,250600
2025-02-13 00:00:00+00:00,5.21353513963237,5.241767477016694,5.1947137309554146,5.232356548309326,227400
2025-02-14 00:00:00+00:00,5.2352013723090565,5.292105680979941,5.2352013723090565,5.244685649871826,418900
2025-02-18 00:00:00+00:00,5.28262185428018,5.330041885375977,5.28262185428018,5.330041885375977,313100
2025-02-19 00:00:00+00:00,5.320558055163189,5.339526158031131,5.282621849427303,5.292105674743652,161700
2025-02-20 00:00:00+00:00,5.311073783870236,5.311073783870236,5.225717546981532,5.244685649871826,311500
2025-02-21 00:00:00+00:00,5.273138059606277,5.339526651902205,5.273138059606277,5.301590442657471,189800
2025-02-24 00:00:00+00:00,5.330042373473379,5.349010478095746,5.273138059606277,5.301590442657471,204200
2025-02-25 00:00:00+00:00,5.301590442657471,5.311074268851011,5.263654233412736,5.301590442657471,137300
2025-02-26 00:00:00+00:00,5.330041896481296,5.330041896481296,5.282621865286698,5.320558071136475,125100
2025-02-27 00:00:00+00:00,5.301590444035202,5.3679785841130965,5.273138060976613,5.339526653289795,308900
2025-02-28 00:00:00+00:00,5.349010468257977,5.396430955844324,5.311074259083014,5.367978572845459,250000
2025-03-03 00:00:00+00:00,5.443851008085617,5.500755774259901,5.405914798792952,5.491271495819092,447100
2025-03-04 00:00:00+00:00,5.434367175014042,5.434367175014042,5.2257180241680015,5.301590442657471,550100
2025-03-05 00:00:00+00:00,5.349010482207483,5.415399074554443,5.349010482207483,5.415399074554443,542500
2025-03-06 00:00:00+00:00,5.386946212442434,5.386946212442434,5.339526181184576,5.377462387084961,214900
2025-03-07 00:00:00+00:00,5.367978575719557,5.443850994110107,5.320558540343106,5.443850994110107,362100
2025-03-10 00:00:00+00:00,5.424882415947537,5.424882415947537,5.330041901238449,5.358494281768799,391800
2025-03-11 00:00:00+00:00,5.3679785841130965,5.386946688740394,5.273138060976613,5.339526653289795,238700
2025-03-12 00:00:00+00:00,5.367978098413418,5.386946201324463,5.320558067253429,5.386946201324463,154100
2025-03-13 00:00:00+00:00,5.40591479336769,5.40591479336769,5.311074270231207,5.339526653289795,233400
2025-03-14 00:00:00+00:00,5.3710645633335,5.399735927581787,5.3519504724066005,5.399735927581787,146900
2025-03-17 00:00:00+00:00,5.428406799576658,5.562205890880257,5.409292708778412,5.533534526824951,703100
2025-03-18 00:00:00+00:00,5.53353450077475,5.552648591483013,5.495306319358224,5.543091773986816,611600
2025-03-19 00:00:00+00:00,5.638662789006879,5.638662789006879,5.457078681338917,5.523978233337402,1001000
2025-03-20 00:00:00+00:00,5.523977709283764,5.533534526824951,5.476192254430211,5.533534526824951,445700
2025-03-21 00:00:00+00:00,5.52397785667211,5.52397785667211,5.457078309235325,5.495306491851807,409100
2025-03-24 00:00:00+00:00,5.571762682191277,5.571762682191277,5.485749046146157,5.543091773986816,452000
2025-03-25 00:00:00+00:00,5.571762932194772,5.571762932194772,5.42840701759252,5.476192474365234,586200
2025-03-26 00:00:00+00:00,5.457078274846371,5.47619236603416,5.3328364542678015,5.380621910095215,757100
2025-03-27 00:00:00+00:00,5.361507369161903,5.380621458746322,5.313721917342932,5.371064186096191,427000
2025-03-28 00:00:00+00:00,5.390178275680611,5.390178275680611,5.342393279577483,5.371064186096191,219400
2025-03-31 00:00:00+00:00,5.342393326020899,5.399735595272655,5.275493784035926,5.361507415771484,499700
2025-04-01 00:00:00+00:00,5.361508171489694,5.409293174743652,5.304165894155397,5.409293174743652,181800
2025-04-02 00:00:00+00:00,5.380622490013733,5.380622490013733,5.2946088425402715,5.3519511222839355,236400
2025-04-03 00:00:00+00:00,5.256380054949639,5.304165510462805,5.256380054949639,5.265937328338623,438500
2025-04-04 00:00:00+00:00,5.179924086963245,5.189480905367444,4.8549840583340504,4.912326335906982,605400
2025-04-07 00:00:00+00:00,4.702070666288588,4.9218829277034075,4.463144314999257,4.71162748336792,686700
2025-04-08 00:00:00+00:00,4.854983449293515,4.950553899926094,4.749855725739752,4.82631254196167,301600
2025-04-09 00:00:00+00:00,4.807198811518562,5.046125183834843,4.692513806462672,4.9792256355285645,593700
2025-04-10 00:00:00+00:00,4.969668361892286,5.027011092278176,4.874097904108952,4.9792256355285645,510500
2025-04-11 00:00:00+00:00,4.960111141204834,4.998339321213993,4.921882961195675,4.960111141204834,341100
2025-04-14 00:00:00+00:00,5.017453309842641,5.122581030601685,5.007896037175526,5.11302375793457,285600
2025-04-15 00:00:00+00:00,5.154452080281198,5.183355752545121,5.10627990571904,5.14481782913208,241200
2025-04-16 00:00:00+00:00,5.096645518342231,5.144818155367323,5.038838629557109,5.048472881317139,211200
2025-04-17 00:00:00+00:00,5.048472925213051,5.115914525752914,5.048472925213051,5.067742347717285,208100
2025-04-21 00:00:00+00:00,5.067742757306237,5.0773770099287026,5.029204368591309,5.029204368591309,304100
2025-04-22 00:00:00+00:00,5.096645131269677,5.270065784454346,5.067741918776373,5.270065784454346,849300
2025-04-23 00:00:00+00:00,5.327873680717647,5.347142644180656,5.270066330920295,5.308604717254639,288300
2025-04-24 00:00:00+00:00,5.318238762049795,5.356776687474131,5.308604510397865,5.337507724761963,190500
2025-04-25 00:00:00+00:00,5.356776974367358,5.38568064968776,5.327873758455289,5.3664116859436035,110000
2025-04-28 00:00:00+00:00,5.3471424088254516,5.366411371440334,5.298969772584091,5.318238735198975,144800
2025-04-29 00:00:00+00:00,5.298970322270142,5.385680892736144,5.298970322270142,5.376046180725098,120200
2025-04-30 00:00:00+00:00,5.347142747833527,5.414583891557222,5.29897010853803,5.385680675506592,190000
2025-05-01 00:00:00+00:00,5.462756826436977,5.472391079172375,5.356777289897437,5.4338531494140625,210500
2025-05-02 00:00:00+00:00,5.46275618387176,5.510928360699143,5.424218258646531,5.482025146484375,140600
2025-05-05 00:00:00+00:00,5.482024885417355,5.520562808807318,5.453121213170742,5.472390174865723,113000
2025-05-06 00:00:00+00:00,5.443487167358398,5.501294054623846,5.404949242514768,5.443487167358398,122300
2025-05-07 00:00:00+00:00,5.433852401870716,5.462756074917309,5.404949188232422,5.404949188232422,128100
2025-05-08 00:00:00+00:00,5.462756129780214,5.462756129780214,5.385680280092951,5.443487167358398,87100
2025-05-09 00:00:00+00:00,5.443486877977084,5.472390090369132,5.404948955182167,5.414583206176758,148700
2025-05-12 00:00:00+00:00,5.482025648507329,5.530197829746136,5.462756684130136,5.5012946128845215,166900
2025-05-13 00:00:00+00:00,5.5012946128845215,5.539832541638907,5.491659900991751,5.5012946128845215,113400
2025-05-14 00:00:00+00:00,5.510928865368943,5.530197829746136,5.472390936614558,5.5012946128845215,175600
2025-05-15 00:00:00+00:00,5.572159671212283,5.581867489034618,5.484791625282427,5.56245231628418,179200
2025-05-16 00:00:00+00:00,5.5915751457214355,5.620697672560737,5.562452155987915,5.5915751457214355,188700
2025-05-19 00:00:00+00:00,5.543037347922069,5.610990686501361,5.543037347922069,5.581867694854736,161300
2025-05-20 00:00:00+00:00,5.6012822303801855,5.610990047454834,5.572159242050434,5.610990047454834,114600
2025-05-21 00:00:00+00:00,5.620697814128909,5.688651149955845,5.5915752865561,5.649820804595947,162500
2025-05-22 00:00:00+00:00,5.6692358484871805,5.766311709681642,5.6498206762482885,5.727481365203857,153600
2025-05-23 00:00:00+00:00,5.70806577889323,5.70806577889323,5.610989924740799,5.688650608062744,153500
2025-05-27 00:00:00+00:00,5.7371885124918265,5.746896329707471,5.678942997880573,5.708065986633301,170200
2025-05-28 00:00:00+00:00,5.698357850810428,5.74689600838637,5.678942680358887,5.678942680358887,149500
2025-05-29 00:00:00+00:00,5.727480837934829,5.727480837934829,5.659527509907345,5.678942680358887,172500
2025-05-30 00:00:00+00:00,5.708066322635795,5.776019195568502,5.58186746876901,5.649820804595947,303700
2025-06-02 00:00:00+00:00,5.678943060758267,5.678943060758267,5.610990191073193,5.669235706329346,270000
2025-06-03 00:00:00+00:00,5.640112669910612,5.65952784149969,5.591574972385017,5.620697498321533,186300
2025-06-04 00:00:00+00:00,5.620698041787403,5.620698041787403,5.581867694854736,5.581867694854736,247700
2025-06-05 00:00:00+00:00,5.620697498321533,5.630405315563174,5.581867155143376,5.620697498321533,199200
2025-06-06 00:00:00+00:00,5.620697290622616,5.649820278377167,5.601282119750977,5.601282119750977,218200
2025-06-09 00:00:00+00:00,5.610990047454834,5.66923556122014,5.591574876199732,5.610990047454834,251300
2025-06-10 00:00:00+00:00,5.6304057273959796,5.6595282554626465,5.620697909444266,5.6595282554626465,123400
2025-06-11 00:00:00+00:00,5.659528049193668,5.669235866791568,5.63040552218841,5.64011287689209,234700
2025-06-12 00:00:00+00:00,5.659527509907345,5.708065667483288,5.659527509907345,5.678942680358887,145400
2025-06-13 00:00:00+00:00,5.642759105907252,5.672097746745169,5.5938615266180145,5.632979869842529,135100
2025-06-16 00:00:00+00:00,5.642759159649967,5.652538862129708,5.5938615798950195,5.5938615798950195,154700
2025-06-17 00:00:00+00:00,5.603641510009766,5.6329801523189245,5.574302867700607,5.603641510009766,169300
2025-06-18 00:00:00+00:00,5.603641379812381,5.603641379812381,5.535184860229492,5.535184860229492,134600
2025-06-20 00:00:00+00:00,5.554743645204643,5.564523347583299,5.476507891462896,5.486287593841553,236200
2025-06-23 00:00:00+00:00,5.4667285923226965,5.525405406951904,5.456948890056894,5.525405406951904,310500
2025-06-24 00:00:00+00:00,5.574302867700607,5.603641510009766,5.564523631145486,5.603641510009766,194800
2025-06-25 00:00:00+00:00,5.632979923492106,5.642759159649967,5.554743702619815,5.5938615798950195,302800
2025-06-26 00:00:00+00:00,5.623200416564941,5.652539058702567,5.603641477247157,5.623200416564941,191500
2025-06-27 00:00:00+00:00,5.6036412823747614,5.623200221012364,5.554743702619815,5.5938615798950195,1401100
2025-06-30 00:00:00+00:00,5.603641412400956,5.662318229675293,5.593861709694287,5.662318229675293,726000
2025-07-01 00:00:00+00:00,5.632980313243957,5.66231849006936,5.613420906931138,5.652539253234863,415300
2025-07-02 00:00:00+00:00,5.672097899901691,5.681877136230469,5.623200319292134,5.681877136230469,244700
2025-07-03 00:00:00+00:00,5.672097899901691,5.681877136230469,5.642759258271579,5.681877136230469,176300
2025-07-07 00:00:00+00:00,5.68187698280989,5.68187698280989,5.584082290553293,5.632979869842529,222900
2025-07-08 00:00:00+00:00,5.603641250348225,5.63297989129789,5.57430260939856,5.613420486450195,155400
2025-07-09 00:00:00+00:00,5.6623184235426,5.691657066345215,5.613420840978877,5.691657066345215,296100
2025-07-10 00:00:00+00:00,5.652539253234863,5.67209819322577,5.642759550078454,5.652539253234863,229800
2025-07-11 00:00:00+00:00,5.642759127399859,5.652538829823707,5.584082311822408,5.613420486450195,359400
2025-07-14 00:00:00+00:00,5.632980313243957,5.652539253234863,5.603641670096641,5.652539253234863,447700
2025-07-15 00:00:00+00:00,5.665347221954989,5.665347221954989,5.606230611669157,5.616083145141602,325200
2025-07-16 00:00:00+00:00,5.645641567693376,5.655494100960764,5.576671955553472,5.625936031341553,356500
2025-07-17 00:00:00+00:00,5.606230371734977,5.645641443572159,5.606230371734977,5.635788440704346,321500
2025-07-18 00:00:00+00:00,5.6456419210549775,5.675200462341309,5.635788917353842,5.675200462341309,1812300
2025-07-21 00:00:00+00:00,5.675200102380389,5.675200102380389,5.635788559892678,5.665347099304199,376100
2025-07-22 00:00:00+00:00,5.665347099304199,5.685052635639532,5.6456415629688665,5.665347099304199,243600
2025-07-23 00:00:00+00:00,5.704758402535008,5.724463939666748,5.67520033174593,5.724463939666748,274400
2025-07-24 00:00:00+00:00,5.724463582666687,5.783580190375163,5.714611049623793,5.754022121429443,321700
2025-07-25 00:00:00+00:00,5.724463586516318,5.734316589382874,5.69490551755072,5.714611053466797,251200
2025-07-28 00:00:00+00:00,5.734316589382874,5.744169122432395,5.665346978768087,5.714611053466797,308400
2025-07-29 00:00:00+00:00,5.6949057564064365,5.714611293149003,5.635788676361681,5.655494213104248,223200
2025-07-30 00:00:00+00:00,5.62593627297699,5.635788806667548,5.596377732271185,5.606230735778809,334300
2025-07-31 00:00:00+00:00,5.655494105760295,5.655494105760295,5.566819427010359,5.586524963378906,251000
2025-08-01 00:00:00+00:00,5.586525211585679,5.606230748829733,5.478144521834847,5.527408599853516,241500
2025-08-04 00:00:00+00:00,5.566819427010359,5.586524963378906,5.537260887549017,5.586524963378906,205200
2025-08-05 00:00:00+00:00,5.606230735778809,5.6160832694693665,5.556966657874823,5.606230735778809,236200
2025-08-06 00:00:00+00:00,5.606230735778809,5.6160832694693665,5.5865251985806275,5.606230735778809,384100
2025-08-07 00:00:00+00:00,5.655493976622936,5.665346979490749,5.606230371734977,5.635788440704346,335600
2025-08-08 00:00:00+00:00,5.6554940962280105,5.665347099304199,5.616083023557345,5.665347099304199,210000
2025-08-11 00:00:00+00:00,5.635788800245059,5.655494337420785,5.635788800245059,5.645641803741455,176500
2025-08-12 00:00:00+00:00,5.665347099304199,5.665347099304199,5.635788559892678,5.665347099304199,253500
2025-08-13 00:00:00+00:00,5.685052630947776,5.704758167266846,5.675200097696763,5.704758167266846,108800
2025-08-14 00:00:00+00:00,5.70475805060024,5.714611053466797,5.675199981634643,5.714611053466797,215000
2025-08-15 00:00:00+00:00,5.707662464969765,5.727515185045308,5.677883148193359,5.677883148193359,160900
2025-08-18 00:00:00+00:00,5.658030820371406,5.737442179505102,5.658030820371406,5.6977362632751465,247300
2025-08-19 00:00:00+00:00,5.717589458053232,5.737442179505102,5.658030820371406,5.6977362632751465,172600
2025-08-20 00:00:00+00:00,5.717589144362926,5.717589144362926,5.638177789586061,5.6580305099487305,203200
2025-08-21 00:00:00+00:00,5.618324955937514,5.658030395862245,5.618324955937514,5.628251552581787,116800
2025-08-22 00:00:00+00:00,5.6878099777179845,5.7374420166015625,5.648104535941603,5.7374420166015625,136700
2025-08-25 00:00:00+00:00,5.7672206962676285,5.77714729309082,5.737441852450432,5.77714729309082,286200
2025-08-26 00:00:00+00:00,5.787073582158939,5.787073582158939,5.697736101498979,5.7374420166015625,178100
2025-08-27 00:00:00+00:00,5.747368223456551,5.757294820707228,5.697736183855578,5.717589378356934,110600
2025-08-28 00:00:00+00:00,5.747367940841018,5.747367940841018,5.697735903680604,5.72751522064209,168100
2025-08-29 00:00:00+00:00,5.757294820707228,5.787073665806845,5.707662781106256,5.717589378356934,176200
2025-09-02 00:00:00+00:00,5.707662664923867,5.707662664923867,5.65803062633318,5.687809944152832,156700
2025-09-03 00:00:00+00:00,5.727515385694902,5.727515385694902,5.65803062633318,5.687809944152832,240700
2025-09-04 00:00:00+00:00,5.71758917930255,5.71758917930255,5.687809861913474,5.707662582397461,160200
2025-09-05 00:00:00+00:00,5.747368023365435,5.747368023365435,5.687809861913474,5.707662582397461,222100
2025-09-08 00:00:00+00:00,5.737441817404647,5.737441817404647,5.697735903680604,5.72751522064209,97800
2025-09-09 00:00:00+00:00,5.747367858886719,5.747367858886719,5.717589015676048,5.747367858886719,210900
2025-09-10 00:00:00+00:00,5.777147571269679,5.777147571269679,5.73744212871741,5.767220973968506,177100
2025-09-11 00:00:00+00:00,5.796999931335449,5.806926054691915,5.777147211296335,5.796999931335449,205500
2025-09-12 00:00:00+00:00,5.836705371413677,5.836705371413677,5.777147211296335,5.796999931335449,196400
2025-09-15 00:00:00+00:00,5.840000152587891,5.840000152587891,5.789999961853027,5.809999942779541,135300
2025-09-16 00:00:00+00:00,5.820000171661377,5.840000152587891,5.75,5.78000020980835,142600
2025-09-17 00:00:00+00:00,5.78000020980835,5.820000171661377,5.75,5.769999980926514,256600
2025-09-18 00:00:00+00:00,5.769999980926514,5.789999961853027,5.760000228881836,5.78000020980835,145100
2025-09-19 00:00:00+00:00,5.769999980926514,5.789999961853027,5.75,5.78000020980835,125500
2025-09-22 00:00:00+00:00,5.75,5.760000228881836,5.75,5.760000228881836,139400
2025-09-23 00:00:00+00:00,5.75,5.769999980926514,5.739999771118164,5.75,132600
2025-09-24 00:00:00+00:00,5.789999961853027,5.789999961853027,5.699999809265137,5.730000019073486,182100
2025-09-25 00:00:00+00:00,5.730000019073486,5.730000019073486,5.670000076293945,5.699999809265137,214400
2025-09-26 00:00:00+00:00,5.71999979019165,5.71999979019165,5.690000057220459,5.699999809265137,112600
