"('date', '')","('open', 'AMG')","('high', 'AMG')","('low', 'AMG')","('close', 'AMG')","('volume', 'AMG')"
2025-01-27 00:00:00+00:00,185.72016585440636,187.74983858644003,183.0705975853983,185.70016479492188,160400
2025-01-28 00:00:00+00:00,186.25007633433776,189.85949706469538,186.25007633433776,189.47955322265625,144000
2025-01-29 00:00:00+00:00,188.60968248826075,190.49937813042558,186.9099587516386,187.57984924316406,129600
2025-01-30 00:00:00+00:00,190.31943150309758,191.09930499660385,188.8096642798615,189.67953491210938,99100
2025-01-31 00:00:00+00:00,190.00945872784908,190.00945872784908,187.02994180927885,187.90980529785156,160700
2025-02-03 00:00:00+00:00,183.51049806304755,186.19007531528817,182.44067794736083,183.70046997070312,221700
2025-02-04 00:00:00+00:00,182.7306478805244,183.32056473628504,180.69098216564595,181.85079956054688,232000
2025-02-05 00:00:00+00:00,181.67080050775607,183.77046917206283,180.88093416159217,182.39068603515625,247300
2025-02-06 00:00:00+00:00,183.7204798302011,185.49019974442166,176.01171175963918,182.7106475830078,301800
2025-02-07 00:00:00+00:00,182.88062487192073,182.9006106749807,178.56131142220994,178.57131958007812,196900
2025-02-10 00:00:00+00:00,179.05123003359023,179.32119092595198,174.98187661502936,175.8617401123047,250700
2025-02-11 00:00:00+00:00,175.11187999203852,175.98173542817827,172.66227640018877,172.94223022460938,169400
2025-02-12 00:00:00+00:00,170.5326056910261,171.76240388174202,166.8332029608178,167.003173828125,229300
2025-02-13 00:00:00+00:00,167.35311252269835,169.53275494667906,167.35311252269835,168.4529266357422,175800
2025-02-14 00:00:00+00:00,168.84286105011515,171.5524323195217,168.84286105011515,170.05267333984375,180200
2025-02-18 00:00:00+00:00,169.98269257285045,171.48253986025796,168.03289415066783,171.2925567626953,268900
2025-02-19 00:00:00+00:00,169.42274271327415,170.95258564175307,168.77279977011793,169.40274047851562,149600
2025-02-20 00:00:00+00:00,169.63271774640128,170.46263505498786,165.83311692167177,168.25286865234375,171300
2025-02-21 00:00:00+00:00,169.54272930077784,169.54272930077784,164.9831961395338,166.14308166503906,196700
2025-02-24 00:00:00+00:00,166.98299447195467,167.09298388099805,164.13327858316194,165.8631134033203,167600
2025-02-25 00:00:00+00:00,166.9829934296605,168.14287896192633,163.43335189512788,165.703125,227100
2025-02-26 00:00:00+00:00,166.2730460381206,169.14276392038377,166.2130545941071,167.22296142578125,199000
2025-02-27 00:00:00+00:00,167.94289336084867,169.5227189491485,166.95298873880162,167.26295471191406,172200
2025-02-28 00:00:00+00:00,167.85288851354565,171.26254468305504,167.46292886634777,170.8325958251953,457800
2025-03-03 00:00:00+00:00,171.54252471693295,173.44234036229966,165.60312724593703,167.3329620361328,232700
2025-03-04 00:00:00+00:00,165.62313185082377,165.62313185082377,159.77372146818135,161.2135772705078,337100
2025-03-05 00:00:00+00:00,161.34356839358293,166.3130634904816,160.51365108638765,165.703125,251500
2025-03-06 00:00:00+00:00,162.76341332346,165.64312476608234,160.77361058953213,161.72352600097656,283200
2025-03-07 00:00:00+00:00,160.79362066763045,161.4335548797378,157.203989934985,159.5537567138672,299500
2025-03-10 00:00:00+00:00,156.45405339172737,157.40395351381287,151.61455035883603,154.6342315673828,353200
2025-03-11 00:00:00+00:00,154.97421154130174,161.15357445707673,153.67434096379964,160.20367431640625,517700
2025-03-12 00:00:00+00:00,163.02338337033177,163.30336888161577,158.78382509059176,161.59353637695312,352500
2025-03-13 00:00:00+00:00,161.7635085102977,162.69342164896537,157.9538993055493,158.81381225585938,297100
2025-03-14 00:00:00+00:00,161.6035310989433,167.03298588568288,160.69363539495555,163.10337829589844,326200
2025-03-17 00:00:00+00:00,162.84341758298964,166.37305692432676,161.66352980133468,165.12318420410156,253500
2025-03-18 00:00:00+00:00,164.64322435581505,167.26295248830937,164.64322435581505,166.1930694580078,190200
2025-03-19 00:00:00+00:00,165.8331082644124,172.1424629208683,165.8331082644124,170.5626220703125,327900
2025-03-20 00:00:00+00:00,168.92279466008443,172.11247217628863,168.92279466008443,169.41273498535156,248100
2025-03-21 00:00:00+00:00,167.50294399649627,168.97279551193523,166.61303524459143,168.09288024902344,578200
2025-03-24 00:00:00+00:00,169.6227186105807,172.3224405172589,169.6227186105807,171.79249572753906,191800
2025-03-25 00:00:00+00:00,173.07235814445582,174.00227130948315,171.33254521833072,172.7823944091797,219200
2025-03-26 00:00:00+00:00,172.6724090576172,174.74219023553553,171.47253436316248,172.6724090576172,170300
2025-03-27 00:00:00+00:00,171.63250514189474,172.50242687587598,169.7426983169808,170.7126007080078,170400
2025-03-28 00:00:00+00:00,169.68269907092196,169.92268009982172,165.95308354968614,167.19296264648438,137400
2025-03-31 00:00:00+00:00,165.19317367791817,168.88278489246824,163.36335830340582,168.01287841796875,208000
2025-04-01 00:00:00+00:00,168.70281584812312,169.95268852643292,166.33306213236287,169.41273498535156,166000
2025-04-02 00:00:00+00:00,167.1529691056303,173.45233039659354,167.1529691056303,172.54241943359375,160800
2025-04-03 00:00:00+00:00,165.2431653122974,165.2431653122974,156.60404577400666,158.06390380859375,326200
2025-04-04 00:00:00+00:00,153.9243112831435,155.08419670567412,146.59505660173787,148.7848358154297,319700
2025-04-07 00:00:00+00:00,145.23521425467553,152.92443389114104,139.20582930000006,145.53518676757812,410200
2025-04-08 00:00:00+00:00,150.47467550041537,152.1344948053952,141.5455772405868,143.3354034423828,256300
2025-04-09 00:00:00+00:00,140.22571990570154,163.19338128079286,140.19572418223873,159.813720703125,313800
2025-04-10 00:00:00+00:00,155.81412726859057,157.2639765041532,149.34478515356233,153.5143585205078,277800
2025-04-11 00:00:00+00:00,152.39447319235273,158.5738361313251,150.92462176371674,157.8139190673828,227700
2025-04-14 00:00:00+00:00,161.72351819820238,161.72351819820238,157.29396184546104,158.50384521484375,302800
2025-04-15 00:00:00+00:00,159.4037668235558,160.7836312011861,158.23388777796143,158.69384765625,164900
2025-04-16 00:00:00+00:00,157.23397800243632,159.65372960092205,153.5443515305698,155.5841522216797,218500
2025-04-17 00:00:00+00:00,155.84412438000123,158.2938717663561,155.4041667581772,156.0740966796875,190800
2025-04-21 00:00:00+00:00,154.98421511363088,155.22419616512116,151.28459496559125,153.41436767578125,164500
2025-04-22 00:00:00+00:00,156.5140536197879,158.943814018011,156.27407257513786,158.46385192871094,170200
2025-04-23 00:00:00+00:00,162.923405385823,166.19307657591096,158.08390204957126,158.62384033203125,199600
2025-04-24 00:00:00+00:00,159.4937394527931,164.50323866746643,159.4937394527931,163.0433807373047,195700
2025-04-25 00:00:00+00:00,164.47325005495338,165.0331905705404,161.9235067540445,162.51344299316406,129600
2025-04-28 00:00:00+00:00,163.45335282811033,165.03319374590518,161.43355428039348,163.1433868408203,212200
2025-04-29 00:00:00+00:00,162.17348165293853,165.69312737527235,161.48354949566945,165.21316528320312,140800
2025-04-30 00:00:00+00:00,163.50334304200675,165.74310504134914,160.32365912189132,165.61312866210938,192200
2025-05-01 00:00:00+00:00,164.7232141421035,169.1927597518,163.69332034684524,166.90298461914062,185400
2025-05-02 00:00:00+00:00,169.9826858449376,174.68220410802712,168.98278769290857,174.072265625,292200
2025-05-05 00:00:00+00:00,172.78240455844247,175.672109621505,172.50243429509788,172.58242797851562,228700
2025-05-06 00:00:00+00:00,170.46263250407023,174.03227622647933,170.25266243641968,172.57241821289062,269800
2025-05-07 00:00:00+00:00,172.9423992585486,177.09197068261582,172.9423992585486,175.20216369628906,321000
2025-05-08 00:00:00+00:00,185.9610570223837,188.5308026377516,173.56232584142643,181.1415557861328,330600
2025-05-09 00:00:00+00:00,182.55141150169152,183.88126260704982,178.75179550245886,179.15174865722656,347300
2025-05-12 00:00:00+00:00,183.09135140613614,188.60078473656205,180.4616143814307,183.811279296875,307700
2025-05-13 00:00:00+00:00,185.4211136967595,185.9810542145274,182.26143190965806,182.44142150878906,400800
2025-05-14 00:00:00+00:00,183.01135137911277,184.25123053845826,181.50151071302443,182.1014404296875,265200
2025-05-15 00:00:00+00:00,181.17154639681468,182.4814105188334,180.45161851555883,180.9415740966797,234200
2025-05-16 00:00:00+00:00,181.95145798121328,183.7312753737792,180.25163426729728,183.4113006591797,337100
2025-05-19 00:00:00+00:00,181.39141618458024,184.2712848829771,181.2914300680383,182.31138610839844,181500
2025-05-20 00:00:00+00:00,181.1014360472328,183.23134020362932,180.2814675005772,181.3314208984375,265800
2025-05-21 00:00:00+00:00,179.48151236650864,180.2814623055722,175.8216818888313,176.06167602539062,273100
2025-05-22 00:00:00+00:00,176.19166305860733,176.68164537554114,174.99172286769942,175.49169921875,202300
2025-05-23 00:00:00+00:00,173.18179963841678,175.0117147950429,172.78180942878828,173.96176147460938,182200
2025-05-27 00:00:00+00:00,176.37166045121631,177.7815821488361,174.50173854430219,177.06163024902344,262400
2025-05-28 00:00:00+00:00,177.6015899131749,178.1315635944524,173.57178197391653,173.99176025390625,325600
2025-05-29 00:00:00+00:00,174.7717252603218,177.29161024394355,173.67177122753185,177.28160095214844,360500
2025-05-30 00:00:00+00:00,176.7116358392311,176.85162860173892,174.1217621038033,175.99166870117188,281300
2025-06-02 00:00:00+00:00,175.55169086883035,180.01148655574022,172.53182948904956,179.9414825439453,377000
2025-06-03 00:00:00+00:00,178.51156069077376,181.02143648069762,178.16157114173416,180.3314666748047,207300
2025-06-04 00:00:00+00:00,181.18143234749792,181.18143234749792,179.12153222459207,179.68150329589844,156300
2025-06-05 00:00:00+00:00,180.39146186922312,182.19137978974132,179.03152558017243,180.3414764404297,169100
2025-06-06 00:00:00+00:00,183.51132488454908,183.51132488454908,181.18143324850996,182.2813720703125,98200
2025-06-09 00:00:00+00:00,183.32132738617182,183.93129913372613,181.6614022688185,182.8413543701172,142400
2025-06-10 00:00:00+00:00,181.01144134836773,183.36132102972698,181.01144134836773,183.21133422851562,110200
2025-06-11 00:00:00+00:00,183.4913164448845,184.83124937170126,182.5413644522328,183.14132690429688,155300
2025-06-12 00:00:00+00:00,181.23142714567925,184.10128642191194,180.4314619592048,184.0712890625,153700
2025-06-13 00:00:00+00:00,182.03137064936882,184.47125751587103,179.99147399101977,182.00137329101562,131600
2025-06-16 00:00:00+00:00,183.21133092597634,186.44117380440102,183.07133816134677,184.4312744140625,119200
2025-06-17 00:00:00+00:00,182.7613469561367,185.17122120488318,181.86138043184081,182.3213653564453,190500
2025-06-18 00:00:00+00:00,181.15143549519118,188.71107549516452,179.7814899154022,184.53126525878906,143700
2025-06-20 00:00:00+00:00,185.50121774869362,187.01115607347504,183.8812992759229,184.4712677001953,427000
2025-06-23 00:00:00+00:00,183.6413021801291,185.41122268250783,180.87144426343306,183.44131469726562,238000
2025-06-24 00:00:00+00:00,185.4612212950073,187.901108229647,185.001236357302,186.6211700439453,174900
2025-06-25 00:00:00+00:00,186.70117503099937,189.82102256741223,186.38118284364046,189.6710205078125,156500
2025-06-26 00:00:00+00:00,190.5109876494219,192.38089426650086,188.5210763360236,192.15090942382812,189100
2025-06-27 00:00:00+00:00,194.79078522068343,198.93058870779376,194.79078522068343,197.66064453125,415000
2025-06-30 00:00:00+00:00,198.2706194903163,199.48056896692958,193.980829134822,196.7606964111328,294100
2025-07-01 00:00:00+00:00,195.67073705348048,199.56056770504716,194.75078240025414,198.71060180664062,338900
2025-07-02 00:00:00+00:00,198.8405932416429,201.990438028464,197.57064908673,200.49050903320312,421200
2025-07-03 00:00:00+00:00,200.18052534700954,202.660403670316,197.86062785309272,201.44046020507812,401700
2025-07-07 00:00:00+00:00,201.43046211610937,203.41036406980461,199.10057063540785,200.7104949951172,246100
2025-07-08 00:00:00+00:00,201.20048641304177,203.90035561026602,201.14047643518012,201.87045288085938,304300
2025-07-09 00:00:00+00:00,202.99039571415406,205.24028926270998,201.93044830590293,203.8203582763672,204100
2025-07-10 00:00:00+00:00,204.38032489452567,208.04015531583224,204.0503386836144,206.95021057128906,175400
2025-07-11 00:00:00+00:00,205.95025429903853,205.95025429903853,203.7903529152893,204.94029235839844,101700
2025-07-14 00:00:00+00:00,204.9402941793966,206.59022521972656,203.7403540415627,206.59022521972656,148800
2025-07-15 00:00:00+00:00,205.77025993617235,205.78025397000346,199.5805504457967,200.2105255126953,185200
2025-07-16 00:00:00+00:00,201.9904336394433,204.2103297248389,199.6505481196154,203.620361328125,245100
2025-07-17 00:00:00+00:00,203.7003594441498,211.99995416746927,203.7003594441498,210.71002197265625,311800
2025-07-18 00:00:00+00:00,210.88002144315203,211.8299734437023,209.12011020783714,209.9400634765625,258100
2025-07-21 00:00:00+00:00,210.730031509486,210.730031509486,206.27023588052444,206.6502227783203,206500
2025-07-22 00:00:00+00:00,206.09025665810358,209.4400890333886,205.2602940898209,208.69012451171875,205100
2025-07-23 00:00:00+00:00,210.50003205233986,210.8500215917019,208.59013403984682,210.21005249023438,105700
2025-07-24 00:00:00+00:00,210.10005627235086,212.36995310732817,209.20010497185658,211.16000366210938,115500
2025-07-25 00:00:00+00:00,212.07996231005268,216.1897684753043,210.33004510296615,215.75979614257812,258600
2025-07-28 00:00:00+00:00,216.30977438992676,216.30977438992676,211.77997464240306,212.55995178222656,168600
2025-07-29 00:00:00+00:00,214.3198596853213,214.44985841627238,210.0300541446055,211.20001220703125,115500
2025-07-30 00:00:00+00:00,210.97001044077123,212.85992038029985,208.66012221002146,210.52003479003906,127500
2025-07-31 00:00:00+00:00,210.4800426754337,219.98958705951122,208.3701419346766,209.8600616455078,281800
2025-08-01 00:00:00+00:00,207.56018705274835,207.56018705274835,199.99053787047848,207.05020141601562,197100
2025-08-04 00:00:00+00:00,211.20001618663133,217.10972503927584,209.5000843925432,214.50985717773438,235300
2025-08-05 00:00:00+00:00,213.3998968683483,214.13985205783996,208.21014021806428,212.63992309570312,132000
2025-08-06 00:00:00+00:00,213.48990139717654,214.67984755117288,211.51999335801855,213.86988830566406,148700
2025-08-07 00:00:00+00:00,215.32979861758577,216.7697328657052,208.33013011216806,209.75006103515625,183300
2025-08-08 00:00:00+00:00,210.86002094976084,214.31986400503712,210.86002094976084,211.29000854492188,102700
2025-08-11 00:00:00+00:00,211.7100067138672,214.67999267578125,211.7100067138672,214.02000427246094,110400
2025-08-12 00:00:00+00:00,215.55999755859375,219.88999938964844,215.55999755859375,219.6999969482422,151900
2025-08-13 00:00:00+00:00,220.5500030517578,223.97000122070312,218.69000244140625,223.35000610351562,221200
2025-08-14 00:00:00+00:00,221.58999633789062,224.3000030517578,220.00999450683594,222.99000549316406,136800
2025-08-15 00:00:00+00:00,222.38999938964844,222.94000244140625,218.3000030517578,218.6999969482422,129900
2025-08-18 00:00:00+00:00,216.75,219.7899932861328,215.85000610351562,219.08999633789062,258900
2025-08-19 00:00:00+00:00,218.4499969482422,220.30999755859375,216.4199981689453,217.64999389648438,201200
2025-08-20 00:00:00+00:00,217.41000366210938,218.86000061035156,215.0,216.85000610351562,145700
2025-08-21 00:00:00+00:00,215.60000610351562,219.08999633789062,215.60000610351562,218.35000610351562,92700
2025-08-22 00:00:00+00:00,219.52000427246094,225.97999572753906,218.22000122070312,224.94000244140625,217000
2025-08-25 00:00:00+00:00,224.72000122070312,226.17999267578125,223.66000366210938,224.3800048828125,146700
2025-08-26 00:00:00+00:00,224.6300048828125,226.85000610351562,224.05999755859375,226.30999755859375,190000
2025-08-27 00:00:00+00:00,224.8300018310547,229.39999389648438,224.75999450683594,227.7899932861328,189600
2025-08-28 00:00:00+00:00,228.67999267578125,228.67999267578125,225.3000030517578,227.4199981689453,174300
2025-08-29 00:00:00+00:00,227.6199951171875,227.94000244140625,223.44000244140625,224.82000732421875,137200
2025-09-02 00:00:00+00:00,230.61000061035156,230.61000061035156,224.58999633789062,229.97000122070312,307200
2025-09-03 00:00:00+00:00,228.5500030517578,232.0,227.22000122070312,230.63999938964844,189700
2025-09-04 00:00:00+00:00,232.0,233.25,228.8800048828125,233.0500030517578,144700
2025-09-05 00:00:00+00:00,233.3699951171875,235.0,228.52999877929688,230.27999877929688,119600
2025-09-08 00:00:00+00:00,229.0,231.38999938964844,229.0,231.19000244140625,132300
2025-09-09 00:00:00+00:00,230.7899932861328,233.17999267578125,229.64999389648438,231.9600067138672,197200
2025-09-10 00:00:00+00:00,232.1300048828125,234.6199951171875,230.27999877929688,232.44000244140625,157800
2025-09-11 00:00:00+00:00,231.25,237.17999267578125,231.25,235.9600067138672,275000
2025-09-12 00:00:00+00:00,235.97000122070312,238.2899932861328,235.16000366210938,236.11000061035156,206400
2025-09-15 00:00:00+00:00,236.11000061035156,238.13999938964844,233.69000244140625,234.8800048828125,224100
2025-09-16 00:00:00+00:00,235.0,236.8300018310547,233.69000244140625,234.77999877929688,250100
2025-09-17 00:00:00+00:00,235.74000549316406,240.7899932861328,234.9199981689453,238.27999877929688,346000
2025-09-18 00:00:00+00:00,240.0,245.97000122070312,238.3000030517578,244.33999633789062,268000
2025-09-19 00:00:00+00:00,244.52000427246094,245.33999633789062,242.0800018310547,242.8699951171875,328700
2025-09-22 00:00:00+00:00,242.3699951171875,245.0,240.08999633789062,244.00999450683594,211600
2025-09-23 00:00:00+00:00,246.13999938964844,250.14999389648438,240.8000030517578,241.85000610351562,324300
2025-09-24 00:00:00+00:00,242.0500030517578,243.60000610351562,235.97000122070312,237.24000549316406,230800
2025-09-25 00:00:00+00:00,235.27000427246094,238.25999450683594,235.22999572753906,237.66000366210938,134500
2025-09-26 00:00:00+00:00,238.3800048828125,241.02000427246094,238.2100067138672,239.0399932861328,179800
