"('date', '')","('open', 'ARE')","('high', 'ARE')","('low', 'ARE')","('close', 'ARE')","('volume', 'ARE')"
2025-01-23 00:00:00+00:00,97.68753915987811,97.91027848801141,95.9830653527699,97.2807846069336,1284000
2025-01-24 00:00:00+00:00,97.01931169068622,98.95621149893415,96.96120706081842,98.4235610961914,859400
2025-01-27 00:00:00+00:00,99.05305481507014,101.14491015039675,98.42356090090131,98.88842010498047,2659200
2025-01-28 00:00:00+00:00,98.36545047183236,98.47198054588885,93.02928975646822,94.18174743652344,2388600
2025-01-29 00:00:00+00:00,94.6950278232881,95.54726844409902,92.43853783582092,92.76781463623047,1585700
2025-01-30 00:00:00+00:00,94.4238561340532,95.30514900454014,92.02209736290379,92.82591247558594,1560600
2025-01-31 00:00:00+00:00,92.44821779508453,94.94682007328062,92.12862758512524,94.2785873413086,4073200
2025-02-03 00:00:00+00:00,93.20360826577881,93.7556243656047,91.38292527079017,91.59598541259766,1217300
2025-02-04 00:00:00+00:00,91.51851612114383,91.97368875917427,90.8406041423877,91.48946380615234,983200
2025-02-05 00:00:00+00:00,92.46759339162928,94.25922410660392,91.43135236490556,93.95899963378906,1057000
2025-02-06 00:00:00+00:00,94.75313506164802,94.79187394445074,93.00992966764409,93.5716323852539,899800
2025-02-07 00:00:00+00:00,93.6491001812037,93.81374227574932,92.109268422837,92.93244934082031,848200
2025-02-10 00:00:00+00:00,92.87434556030757,93.319831621298,91.75094014579467,92.49665069580078,1334100
2025-02-11 00:00:00+00:00,91.70251867867812,92.51601300626673,91.70251867867812,91.96399688720703,1265000
2025-02-12 00:00:00+00:00,90.60816231965686,92.31263606275034,90.30794524141069,92.22547912597656,1253000
2025-02-13 00:00:00+00:00,92.48696370400337,92.82591968486719,91.91558182035955,92.79686737060547,860900
2025-02-14 00:00:00+00:00,93.21330667375365,94.65629501472806,91.81873639654061,91.85747528076172,684400
2025-02-18 00:00:00+00:00,91.55725709251529,92.97119310094985,91.55725709251529,92.75813293457031,1335900
2025-02-19 00:00:00+00:00,92.10926860706483,92.88403146594355,91.80905150887529,92.3029556274414,1127900
2025-02-20 00:00:00+00:00,92.30295880246406,93.05834855207716,91.94463706357328,92.50633239746094,1285400
2025-02-21 00:00:00+00:00,92.48696496745194,93.02929454424272,91.82841874334044,92.55475616455078,1101300
2025-02-24 00:00:00+00:00,93.09708492980842,94.51102087746352,92.00273921798471,94.11396026611328,1025700
2025-02-25 00:00:00+00:00,94.57881585855097,98.36545092837208,94.42386033604562,97.74564361572266,1743500
2025-02-26 00:00:00+00:00,97.81343966949353,97.82312623730289,95.82811442369758,95.95401763916016,883100
2025-02-27 00:00:00+00:00,96.02180678034016,98.57851386447341,95.94432901689704,97.75533294677734,986500
2025-02-28 00:00:00+00:00,98.01680847839823,99.31453512013114,97.05804519527507,99.03368377685547,1910200
2025-03-03 00:00:00+00:00,99.29516300162888,100.22487398094253,97.6875400755301,98.29766082763672,1177100
2025-03-04 00:00:00+00:00,98.4041932012339,98.82062694646504,96.52539806386277,97.31952667236328,1216600
2025-03-05 00:00:00+00:00,96.44792098192968,99.13053131443228,96.16707701592196,98.96589660644531,994700
2025-03-06 00:00:00+00:00,98.28797375424425,98.28797375424425,95.45041538241723,96.65129852294922,1083200
2025-03-07 00:00:00+00:00,96.86435906252241,99.9149778296785,96.84499331488155,99.25643157958984,1016900
2025-03-10 00:00:00+00:00,99.6244372625659,101.82281513867535,98.48166616084453,98.94651794433594,1411900
2025-03-11 00:00:00+00:00,99.26611209131111,99.48885881336719,95.68285051275777,96.13801574707031,1174600
2025-03-12 00:00:00+00:00,96.12833269731313,96.60287104766257,94.67565794471669,95.41167449951172,1060500
2025-03-13 00:00:00+00:00,95.49884605334978,97.12584219492288,93.44572958772365,93.6006851196289,1042200
2025-03-14 00:00:00+00:00,94.83061096340272,96.21549459446348,93.54257084310214,96.031494140625,816400
2025-03-17 00:00:00+00:00,96.0702232930321,98.02649615067597,96.0411709793806,96.380126953125,1044200
2025-03-18 00:00:00+00:00,96.19612710006763,96.44791874573224,94.5497578923112,95.28578186035156,1066100
2025-03-19 00:00:00+00:00,95.314836290497,95.60537421263616,93.67816100259283,94.60787200927734,1488200
2025-03-20 00:00:00+00:00,94.54008016066399,95.12114861224903,93.61036916039066,93.92027282714844,1087000
2025-03-21 00:00:00+00:00,93.48446505141806,94.02679461587739,92.39980592249937,93.232666015625,2205900
2025-03-24 00:00:00+00:00,93.78468411283251,95.16956775568423,93.35857118412251,94.4722900390625,856300
2025-03-25 00:00:00+00:00,94.21080075236009,94.3657562757954,92.06084089115407,92.95182037353516,1029100
2025-03-26 00:00:00+00:00,93.41667427820552,94.58849774310232,92.48696328263499,93.09708404541016,886500
2025-03-27 00:00:00+00:00,93.3973098058652,94.46260320769694,92.39980760082223,92.69033813476562,902700
2025-03-28 00:00:00+00:00,93.5135199156474,93.5135199156474,91.85747147442267,92.58380889892578,887400
2025-03-31 00:00:00+00:00,92.7311128857449,93.13373269162777,89.51012447014483,90.84565734863281,2126700
2025-04-01 00:00:00+00:00,91.60180073447926,91.85712517900325,88.44955266049035,89.51012420654297,1610500
2025-04-02 00:00:00+00:00,89.21551530400667,91.19917766075655,88.46918637329941,90.66889190673828,1305400
2025-04-03 00:00:00+00:00,89.12713520751213,89.8243606692747,84.45277046535325,84.69827270507812,1790700
2025-04-04 00:00:00+00:00,82.97975807459912,83.26454157533132,79.73912547246536,79.81768798828125,2673700
2025-04-07 00:00:00+00:00,77.59834809724484,81.22196371471082,75.12368870696613,76.41011810302734,3551800
2025-04-08 00:00:00+00:00,79.1302828461969,79.85696737008702,74.33807438388642,75.55577087402344,3033600
2025-04-09 00:00:00+00:00,73.65067473697138,79.9748150718689,70.2823835793152,79.365966796875,4108800
2025-04-10 00:00:00+00:00,78.01079520892958,78.75711663403803,72.11874137120701,73.22840881347656,2974800
2025-04-11 00:00:00+00:00,73.0025477162159,75.55577718870121,72.12856027862038,75.5361328125,2667400
2025-04-14 00:00:00+00:00,76.61633788310525,78.92406499668124,76.18425902339794,78.26611328125,2157700
2025-04-15 00:00:00+00:00,78.02061337276771,79.01244457734084,77.47069072094936,77.6965560913086,1286700
2025-04-16 00:00:00+00:00,77.56888833976782,78.29558038967843,75.05494771256193,75.73253631591797,1554500
2025-04-17 00:00:00+00:00,76.22353951370322,77.3921251020163,75.89947475308843,76.4395751953125,1628000
2025-04-21 00:00:00+00:00,75.09423065561788,75.40847324106655,73.12039043557206,74.36754608154297,1663700
2025-04-22 00:00:00+00:00,75.48703420448587,76.4788578959096,74.17113825420117,74.88800811767578,1449900
2025-04-23 00:00:00+00:00,76.7832878008665,78.6098251805198,75.06477201296624,75.58523559570312,1462300
2025-04-24 00:00:00+00:00,75.83073674602115,76.36102250904423,75.13351124986139,75.8700180053711,1115000
2025-04-25 00:00:00+00:00,75.61469193402644,76.16461456879104,73.7488733619029,74.51483917236328,1220400
2025-04-28 00:00:00+00:00,74.76034099921083,75.83073468402175,74.22024055513735,75.59505462646484,1680400
2025-04-29 00:00:00+00:00,73.71941140744556,74.14167555466076,70.34129822972393,71.26438903808594,3466400
2025-04-30 00:00:00+00:00,70.35112222568496,71.62773688742645,69.30037292427023,71.35277557373047,2479200
2025-05-01 00:00:00+00:00,71.68665622811953,72.93380434815195,70.6555437923683,72.0990982055664,1671600
2025-05-02 00:00:00+00:00,73.69977789027568,74.16131582339753,72.56064386265402,73.13021087646484,1389100
2025-05-05 00:00:00+00:00,72.66866506865054,73.17930644556697,71.8535958109846,72.2169418334961,1809200
2025-05-06 00:00:00+00:00,71.68666000840224,72.10892419580834,70.22346863479551,70.28238677978516,1686600
2025-05-07 00:00:00+00:00,70.31184277320213,71.26439270020448,70.06634052365035,70.59662628173828,1831200
2025-05-08 00:00:00+00:00,71.05816884071508,73.37571058228552,70.54751998666937,72.36424255371094,1791100
2025-05-09 00:00:00+00:00,72.51153851073087,73.27751179821085,72.1580221754536,72.7374038696289,1349700
2025-05-12 00:00:00+00:00,74.87818613028966,75.36919062950467,71.74557502781497,72.89453125,2398900
2025-05-13 00:00:00+00:00,73.27751134794244,74.10239527874381,70.43950605076077,71.09745025634766,2025600
2025-05-14 00:00:00+00:00,70.62608296823592,70.95014772481431,68.88793039663749,69.71281433105469,2692100
2025-05-15 00:00:00+00:00,69.69317841840915,70.31184137783373,68.93702730920073,70.2725601196289,1848900
2025-05-16 00:00:00+00:00,70.45914404161032,71.56881148753645,69.99759862405973,71.53935241699219,1599500
2025-05-19 00:00:00+00:00,70.70464446198707,73.051645255174,70.31183938321595,72.71776580810547,1899300
2025-05-20 00:00:00+00:00,71.8732398620167,72.44279937812509,70.81266836228279,70.88140869140625,1481000
2025-05-21 00:00:00+00:00,70.36094664767512,70.51806419243361,67.29707585747606,67.33635711669922,1871000
2025-05-22 00:00:00+00:00,67.35599649273504,67.78808286804488,66.27578804659485,67.37564086914062,1624100
2025-05-23 00:00:00+00:00,66.5802134750051,67.24797989748019,66.15794930355565,66.60967254638672,1310400
2025-05-27 00:00:00+00:00,67.91574654592006,69.30037535040172,66.81589376049757,69.09415435791016,2219800
2025-05-28 00:00:00+00:00,69.19235294716852,69.29055234832477,67.80772415895707,68.41656494140625,1314500
2025-05-29 00:00:00+00:00,68.98613067091557,70.65554293584928,68.98613067091557,69.9681396484375,1587300
2025-05-30 00:00:00+00:00,69.37893882674102,69.73246267364458,68.47549232560273,68.92721557617188,2295700
2025-06-02 00:00:00+00:00,68.74062919048066,68.74062919048066,67.07121690699402,68.34782409667969,1535600
2025-06-03 00:00:00+00:00,68.34782178005959,69.23163133812194,67.19887310064541,69.03523254394531,1626100
2025-06-04 00:00:00+00:00,69.32001377613507,70.07616492422663,68.83883144961682,69.30037689208984,1723400
2025-06-05 00:00:00+00:00,69.054872576288,69.86994184435265,68.07286357634526,68.2987289428711,1417600
2025-06-06 00:00:00+00:00,69.15307155095087,70.02705895613376,68.83882897259447,69.26109313964844,1144600
2025-06-09 00:00:00+00:00,69.70300097124836,71.24475477623042,69.32983276241407,70.45914459228516,1275700
2025-06-10 00:00:00+00:00,70.92068874731599,73.03200952335887,70.49842459210741,72.0107192993164,1764600
2025-06-11 00:00:00+00:00,72.32496082882466,73.11056349531384,71.50006941305722,71.87323760986328,1563400
2025-06-12 00:00:00+00:00,71.85359654025451,71.9714403171085,70.97960913195617,71.74557495117188,985000
2025-06-13 00:00:00+00:00,70.80284565912386,71.70629211877797,70.21364177205092,70.81266784667969,1127700
2025-06-16 00:00:00+00:00,71.51971398172171,71.84377873494284,70.61626754134801,71.3331298828125,1789300
2025-06-17 00:00:00+00:00,70.79302559579682,71.30367447414754,69.6146177862914,69.93868255615234,1370600
2025-06-18 00:00:00+00:00,70.18418658700804,70.74393143453565,69.55570140705194,69.60479736328125,1657600
2025-06-20 00:00:00+00:00,70.06633890126282,70.90104503198441,69.83065884494783,70.08598327636719,3295000
2025-06-23 00:00:00+00:00,70.3511229618784,71.73575922450921,69.92885879938822,71.60809326171875,1749800
2025-06-24 00:00:00+00:00,71.70629562731851,74.43628700710303,71.70629562731851,74.01402282714844,2917500
2025-06-25 00:00:00+00:00,72.99273087228703,73.65067510511386,71.9321593526612,72.35442352294922,2026200
2025-06-26 00:00:00+00:00,72.79632304251346,73.47391163668296,72.13837882355307,72.87488555908203,1864100
2025-06-27 00:00:00+00:00,72.69812509606928,73.40517277505204,71.72593828353503,72.05000305175781,2406200
2025-06-30 00:00:00+00:00,72.2699966430664,72.81999969482422,70.9800033569336,72.62999725341797,1593800
2025-07-01 00:00:00+00:00,72.27999877929688,76.1500015258789,72.05000305175781,74.48999786376953,1795300
2025-07-02 00:00:00+00:00,74.61000061035156,76.43000030517578,74.55000305175781,76.2699966430664,1734700
2025-07-03 00:00:00+00:00,76.37999725341797,77.19000244140625,75.98999786376953,76.91999816894531,904400
2025-07-07 00:00:00+00:00,76.58999633789062,77.06999969482422,74.52999877929688,75.04000091552734,2172600
2025-07-08 00:00:00+00:00,74.83000183105469,77.5199966430664,74.80999755859375,77.0199966430664,1864800
2025-07-09 00:00:00+00:00,77.41999816894531,78.37999725341797,76.22000122070312,77.06999969482422,1304100
2025-07-10 00:00:00+00:00,77.20999908447266,79.76000213623047,77.05000305175781,79.29000091552734,1422700
2025-07-11 00:00:00+00:00,78.0,80.0,77.75,79.55000305175781,1310700
2025-07-14 00:00:00+00:00,79.73999786376953,80.36000061035156,78.11000061035156,78.61000061035156,2185200
2025-07-15 00:00:00+00:00,79.05000305175781,79.66000366210938,77.19999694824219,77.31999969482422,1345100
2025-07-16 00:00:00+00:00,77.69999694824219,79.19999694824219,77.01000213623047,78.1500015258789,1297600
2025-07-17 00:00:00+00:00,78.16000366210938,79.58999633789062,78.05999755859375,78.88999938964844,1602400
2025-07-18 00:00:00+00:00,78.83000183105469,79.30000305175781,77.79000091552734,78.16999816894531,1471600
2025-07-21 00:00:00+00:00,78.88999938964844,79.37000274658203,77.97000122070312,78.2699966430664,1204000
2025-07-22 00:00:00+00:00,78.70999908447266,81.66000366210938,77.9000015258789,80.69000244140625,2554000
2025-07-23 00:00:00+00:00,81.0199966430664,83.36000061035156,80.52999877929688,82.94000244140625,3143900
2025-07-24 00:00:00+00:00,82.47000122070312,83.02999877929688,82.01000213623047,82.05000305175781,1409500
2025-07-25 00:00:00+00:00,81.95999908447266,82.4800033569336,79.0,82.19000244140625,1805300
2025-07-28 00:00:00+00:00,81.73999786376953,81.73999786376953,79.12000274658203,79.12000274658203,1233100
2025-07-29 00:00:00+00:00,79.25,79.58000183105469,78.66000366210938,79.4800033569336,1169800
2025-07-30 00:00:00+00:00,79.80999755859375,80.1500015258789,77.47000122070312,78.02999877929688,1290800
2025-07-31 00:00:00+00:00,77.55000305175781,78.18000030517578,76.2300033569336,76.43000030517578,2659000
2025-08-01 00:00:00+00:00,76.72000122070312,77.04000091552734,74.70999908447266,76.01000213623047,1745300
2025-08-04 00:00:00+00:00,76.12999725341797,77.52999877929688,75.66000366210938,77.12000274658203,1303100
2025-08-05 00:00:00+00:00,77.68000030517578,78.52999877929688,77.01000213623047,78.13999938964844,1013400
2025-08-06 00:00:00+00:00,78.4000015258789,78.51000213623047,73.63999938964844,73.8499984741211,2984800
2025-08-07 00:00:00+00:00,74.63999938964844,75.5999984741211,73.51000213623047,74.55999755859375,2092900
2025-08-08 00:00:00+00:00,74.55000305175781,75.43000030517578,73.97000122070312,74.20999908447266,914900
2025-08-11 00:00:00+00:00,74.30000305175781,74.8499984741211,71.63999938964844,71.86000061035156,1928500
2025-08-12 00:00:00+00:00,72.44999694824219,73.7300033569336,71.55000305175781,73.69000244140625,1967400
2025-08-13 00:00:00+00:00,73.7300033569336,75.2699966430664,73.0999984741211,74.9800033569336,1498400
2025-08-14 00:00:00+00:00,73.83999633789062,74.87999725341797,73.01000213623047,74.51000213623047,1143800
2025-08-15 00:00:00+00:00,75.01000213623047,76.30000305175781,74.55000305175781,76.08999633789062,1892700
2025-08-18 00:00:00+00:00,76.2300033569336,78.16000366210938,76.0,77.20999908447266,1596100
2025-08-19 00:00:00+00:00,77.86000061035156,79.3499984741211,77.51000213623047,78.2699966430664,1290700
2025-08-20 00:00:00+00:00,78.4000015258789,79.2300033569336,77.23999786376953,77.45999908447266,949200
2025-08-21 00:00:00+00:00,76.7699966430664,77.54000091552734,76.51000213623047,77.41000366210938,716300
2025-08-22 00:00:00+00:00,77.80000305175781,81.41999816894531,77.58999633789062,80.93000030517578,1139400
2025-08-25 00:00:00+00:00,80.68000030517578,81.0,79.6500015258789,80.41999816894531,940000
2025-08-26 00:00:00+00:00,80.20999908447266,81.37999725341797,79.76000213623047,80.83000183105469,1814300
2025-08-27 00:00:00+00:00,81.0999984741211,82.51000213623047,80.87999725341797,81.72000122070312,905100
2025-08-28 00:00:00+00:00,81.70999908447266,82.05000305175781,80.63999938964844,81.83000183105469,793500
2025-08-29 00:00:00+00:00,81.87999725341797,82.69000244140625,81.56999969482422,82.44000244140625,890800
2025-09-02 00:00:00+00:00,81.38999938964844,81.88999938964844,80.44000244140625,80.91000366210938,1226400
2025-09-03 00:00:00+00:00,80.44999694824219,81.7300033569336,80.26000213623047,81.55999755859375,1026700
2025-09-04 00:00:00+00:00,82.0199966430664,83.01000213623047,81.30999755859375,82.88999938964844,696600
2025-09-05 00:00:00+00:00,83.7699966430664,85.55000305175781,83.5,84.69999694824219,1008000
2025-09-08 00:00:00+00:00,83.77999877929688,85.79000091552734,83.18000030517578,85.55999755859375,1499800
2025-09-09 00:00:00+00:00,85.37000274658203,85.37000274658203,83.47000122070312,83.72000122070312,1269700
2025-09-10 00:00:00+00:00,83.63999938964844,84.63999938964844,83.41999816894531,84.0,1326900
2025-09-11 00:00:00+00:00,84.18000030517578,85.80000305175781,84.18000030517578,84.73999786376953,1314100
2025-09-12 00:00:00+00:00,84.91000366210938,85.80000305175781,84.22000122070312,84.91999816894531,1560000
2025-09-15 00:00:00+00:00,85.7699966430664,86.19999694824219,84.62000274658203,85.56999969482422,1284200
2025-09-16 00:00:00+00:00,86.0199966430664,86.58000183105469,84.86000061035156,85.75,1068400
2025-09-17 00:00:00+00:00,86.08000183105469,88.0,85.13999938964844,85.13999938964844,1144100
2025-09-18 00:00:00+00:00,86.37000274658203,87.8499984741211,85.62999725341797,87.44999694824219,1408000
2025-09-19 00:00:00+00:00,88.06999969482422,88.23999786376953,86.1500015258789,86.19000244140625,3862800
2025-09-22 00:00:00+00:00,85.9800033569336,86.31999969482422,84.87999725341797,85.88999938964844,1171800
2025-09-23 00:00:00+00:00,86.73999786376953,87.54000091552734,86.3499984741211,86.97000122070312,985600
2025-09-24 00:00:00+00:00,86.51000213623047,86.73999786376953,85.8499984741211,85.88999938964844,909900
2025-09-25 00:00:00+00:00,85.51000213623047,85.77999877929688,84.0999984741211,84.16000366210938,1074300
2025-09-26 00:00:00+00:00,84.6500015258789,85.1500015258789,82.61000061035156,83.8499984741211,1333400
