"('date', '')","('open', 'AVB')","('high', 'AVB')","('low', 'AVB')","('close', 'AVB')","('volume', 'AVB')"
2025-01-27 00:00:00+00:00,211.78616154216283,216.99771342927465,211.78616154216283,216.67323303222656,458200
2025-01-28 00:00:00+00:00,215.7095816239263,217.7647192322765,214.60827477464505,215.68992614746094,761600
2025-01-29 00:00:00+00:00,215.40474789362815,216.3192376540492,210.85199957972512,211.3633270263672,671200
2025-01-30 00:00:00+00:00,213.6938086140209,216.93873285519857,213.26114804741556,216.21109008789062,664400
2025-01-31 00:00:00+00:00,215.1884267771792,218.84635596602962,214.64760108986894,217.81387329101562,1061800
2025-02-03 00:00:00+00:00,215.87675512999505,218.5218722662869,213.47748150491267,216.6339111328125,778800
2025-02-04 00:00:00+00:00,214.6574577021055,217.8827265495042,212.97598409367302,217.0665740966797,678300
2025-02-05 00:00:00+00:00,218.21703709362663,221.8159698688933,217.22389537327211,220.53765869140625,578300
2025-02-06 00:00:00+00:00,219.22002405386633,219.22002405386633,213.82162482946694,218.07937622070312,1381400
2025-02-07 00:00:00+00:00,218.74804493954665,219.97718747268578,215.7489341578509,216.48641967773438,638900
2025-02-10 00:00:00+00:00,216.26024375935737,216.26024375935737,212.71049457509073,215.60142517089844,1006600
2025-02-11 00:00:00+00:00,213.43814041119853,215.48343538892632,213.43814041119853,215.26710510253906,500800
2025-02-12 00:00:00+00:00,211.51084201165725,215.45392564966895,211.35350817466323,214.16578674316406,405600
2025-02-13 00:00:00+00:00,215.56209283293055,216.96822462843596,214.5984493295124,216.4274139404297,401500
2025-02-14 00:00:00+00:00,216.9387158364134,218.15803051899337,214.27394347124303,214.70660400390625,741100
2025-02-18 00:00:00+00:00,213.71345013125497,215.62108159348898,212.2876479056634,214.3722686767578,931100
2025-02-19 00:00:00+00:00,214.03795862890163,214.98194667977987,212.85798481843963,213.93963623046875,345300
2025-02-20 00:00:00+00:00,212.92679833661637,216.57489973074198,212.92679833661637,215.71942138671875,560600
2025-02-21 00:00:00+00:00,215.56210231162908,216.48641989815985,213.25130834530214,215.26710510253906,587200
2025-02-24 00:00:00+00:00,215.85708047716133,218.6201902500327,215.0605985858132,217.2828826904297,662000
2025-02-25 00:00:00+00:00,217.59754845453645,220.9309823143137,217.59754845453645,219.888671875,459400
2025-02-26 00:00:00+00:00,219.88867493329215,220.09517747800044,217.1845613957274,217.88272094726562,364100
2025-02-27 00:00:00+00:00,217.31239232999215,220.6556539026274,217.31239232999215,219.29869079589844,602500
2025-02-28 00:00:00+00:00,220.8916630787864,223.70394180449588,219.80018390541917,222.4059600830078,1009700
2025-03-03 00:00:00+00:00,222.3076183272258,225.16906550613405,221.07847589685423,224.2742462158203,432000
2025-03-04 00:00:00+00:00,225.1690795914889,226.36872387890918,219.2593528139067,219.26919555664062,892900
2025-03-05 00:00:00+00:00,216.67323856323586,221.3931336000345,216.33890041138196,220.7244873046875,807800
2025-03-06 00:00:00+00:00,218.62018964213087,219.52483666461447,213.33979859626137,214.85409545898438,612500
2025-03-07 00:00:00+00:00,214.92293951871125,217.9122073563777,213.65445610750103,214.804931640625,548000
2025-03-10 00:00:00+00:00,215.1982576231078,218.66935456407415,212.40563468415382,212.75962829589844,784200
2025-03-11 00:00:00+00:00,212.9464629747645,213.73311712216653,207.98072461123024,209.38687133789062,593400
2025-03-12 00:00:00+00:00,208.94439433108033,210.26203147159717,206.08294703020843,206.53526306152344,643100
2025-03-13 00:00:00+00:00,206.53526464321257,208.68872469017109,203.58532266199398,204.3916473388672,652500
2025-03-14 00:00:00+00:00,205.18813777952815,206.24029099845492,203.35917307518272,206.1321258544922,995700
2025-03-17 00:00:00+00:00,205.97478115958862,209.1508811225866,205.71912492558783,208.21673583984375,932900
2025-03-18 00:00:00+00:00,207.9709180543879,208.7968982414018,205.66012407433325,206.7417755126953,856800
2025-03-19 00:00:00+00:00,206.7810889863267,208.78705789558612,205.32578850600746,207.32191467285156,609800
2025-03-20 00:00:00+00:00,207.8234103976751,208.6887164752607,205.90593618201862,207.9709014892578,627600
2025-03-21 00:00:00+00:00,206.77126547431254,207.63658659043875,204.48014206760993,206.0632781982422,1486900
2025-03-24 00:00:00+00:00,207.59723010336305,211.0584993048391,205.99443861572277,210.78317260742188,512700
2025-03-25 00:00:00+00:00,210.89135293055597,213.2611432507734,207.12525854308757,209.11155700683594,816500
2025-03-26 00:00:00+00:00,210.33085288093312,211.18634624052137,208.93454883939037,210.51768493652344,712800
2025-03-27 00:00:00+00:00,211.16667798392407,213.6938021238525,209.0623866591293,209.5835418701172,659400
2025-03-28 00:00:00+00:00,211.11751170694887,211.40268116781488,208.05940458260275,210.01620483398438,452400
2025-03-31 00:00:00+00:00,211.37446347840816,213.98194883960656,208.93553579819417,212.7823028564453,880000
2025-04-01 00:00:00+00:00,213.72418472696677,214.0711787679262,209.61961903864156,212.67324829101562,597700
2025-04-02 00:00:00+00:00,212.70299433645715,214.61647657577427,210.60115168000175,213.7638397216797,542600
2025-04-03 00:00:00+00:00,210.96797504226475,213.69442811652235,203.42313520255743,204.09732055664062,1186100
2025-04-04 00:00:00+00:00,201.4501854041896,203.75031250740093,189.85036983190759,190.05856323242188,1707900
2025-04-07 00:00:00+00:00,188.33347581052837,193.71697422130694,180.99682916920858,187.1933135986328,1792700
2025-04-08 00:00:00+00:00,192.25955007025337,192.95355326533561,183.51507955594684,185.6268310546875,1277100
2025-04-09 00:00:00+00:00,181.85937684049495,200.0919273370964,178.85532236831077,198.67416381835938,1695100
2025-04-10 00:00:00+00:00,196.38394827317597,198.67416655298473,186.78682509095802,191.93238830566406,1300700
2025-04-11 00:00:00+00:00,190.35600510038861,192.33888015351766,186.47948074076865,191.34744262695312,1234600
2025-04-14 00:00:00+00:00,193.91525192624687,200.0423433827451,192.40827785788952,199.19961547851562,1034300
2025-04-15 00:00:00+00:00,199.90354759772853,200.61738380666432,198.1883498336307,198.78321838378906,1384800
2025-04-16 00:00:00+00:00,199.0707300061754,201.3411303647647,197.1870047976117,198.34698486328125,1028600
2025-04-17 00:00:00+00:00,198.9517627624764,203.24468898420193,198.9517627624764,201.63856506347656,1172900
2025-04-21 00:00:00+00:00,199.69533727660817,201.07343478159027,197.23657653905687,200.06216430664062,641400
2025-04-22 00:00:00+00:00,203.34384064018803,205.44568333369716,202.09461968766882,204.67236328125,626200
2025-04-23 00:00:00+00:00,206.7048097411801,208.4596432232437,203.56195468277195,204.65252685546875,613400
2025-04-24 00:00:00+00:00,204.45424170775544,206.8436097047139,203.3240035670407,204.95986938476562,536300
2025-04-25 00:00:00+00:00,205.3960994126315,205.3960994126315,202.4812708222677,203.9981689453125,642800
2025-04-28 00:00:00+00:00,204.23613085872688,206.50651614247556,203.75032102366208,206.02072143554688,510400
2025-04-29 00:00:00+00:00,205.59438139742159,206.42720036184517,203.23477052793748,205.406005859375,714500
2025-04-30 00:00:00+00:00,205.09866619241814,209.09415801771954,202.441621013407,208.18203735351562,1114400
2025-05-01 00:00:00+00:00,207.21043395996094,210.5614974937139,203.30416785619494,207.21043395996094,1195200
2025-05-02 00:00:00+00:00,210.6408095448208,211.51326422305573,208.5786178113049,210.38302612304688,780200
2025-05-05 00:00:00+00:00,208.8264876916492,209.83774306016932,207.17078886437923,208.22171020507812,709000
2025-05-06 00:00:00+00:00,206.22890379083051,207.43845872094622,205.2077244015233,206.09010314941406,590600
2025-05-07 00:00:00+00:00,206.119848503985,207.87469710043425,205.23746974136554,206.1099395751953,1012000
2025-05-08 00:00:00+00:00,206.42720114530331,206.6155615559297,202.40195233169493,202.6993865966797,744900
2025-05-09 00:00:00+00:00,203.43305649317216,204.53355268785194,201.84675049301086,203.7701416015625,522100
2025-05-12 00:00:00+00:00,205.76292744224142,207.47812517072617,205.3762674311075,206.80393981933594,672600
2025-05-13 00:00:00+00:00,206.93283329595886,206.93283329595886,202.19376332295136,202.94725036621094,794800
2025-05-14 00:00:00+00:00,201.84676079459277,202.44162935704713,198.96167398452016,199.87380981445312,858400
2025-05-15 00:00:00+00:00,200.9445396601617,204.027910804691,200.44882092392314,203.81971740722656,1029700
2025-05-16 00:00:00+00:00,204.82106547432872,206.58582297944187,203.2248505255314,206.31814575195312,806800
2025-05-19 00:00:00+00:00,204.13696808296945,206.93282899701686,203.71065723433486,206.83367919921875,849100
2025-05-20 00:00:00+00:00,205.7034436140878,207.41864134257253,205.17798296121697,206.80393981933594,603400
2025-05-21 00:00:00+00:00,205.11850075855222,205.7133693010733,200.00267970290446,200.01260375976562,626300
2025-05-22 00:00:00+00:00,200.29020550362634,200.29020550362634,196.71111556785755,198.14869689941406,902800
2025-05-23 00:00:00+00:00,197.6926303713206,197.70255442827334,195.13473494802054,196.33436584472656,882100
2025-05-27 00:00:00+00:00,198.63450440665122,200.39926190402508,196.32445327174378,199.73500061035156,857400
2025-05-28 00:00:00+00:00,200.21088321557232,201.19239661956726,199.16987085630748,200.2505340576172,752000
2025-05-29 00:00:00+00:00,201.12300490524197,204.4443264667267,199.40782232538876,204.25595092773438,856300
2025-05-30 00:00:00+00:00,204.0378466223415,205.5150788594748,202.58043224354265,204.99954223632812,2083700
2025-06-02 00:00:00+00:00,203.9287762406764,205.43576543550546,201.4700155435287,205.3762664794922,545100
2025-06-03 00:00:00+00:00,204.21628532140556,205.1184970475902,199.46730650842204,202.21359252929688,1001000
2025-06-04 00:00:00+00:00,201.7773689570299,203.80981890521196,199.4474847262614,202.8580322265625,943300
2025-06-05 00:00:00+00:00,202.63991035983716,204.1369755412199,200.92472771783764,201.23207092285156,875300
2025-06-06 00:00:00+00:00,202.63991040942972,203.6709987550322,200.34969220052872,201.4105224609375,597400
2025-06-09 00:00:00+00:00,201.19239819089438,206.64530426682302,201.10317244949528,205.1482391357422,1150300
2025-06-10 00:00:00+00:00,206.08019603237517,207.7160618297449,204.77149129197105,206.1892547607422,1125000
2025-06-11 00:00:00+00:00,205.89182887736786,207.3294102621248,203.93869574404332,204.77149963378906,836200
2025-06-12 00:00:00+00:00,204.89048301597026,207.55745238482314,204.83099918483595,207.04190063476562,587700
2025-06-13 00:00:00+00:00,205.31679307581177,206.9923249107425,202.669656703895,204.41458129882812,664900
2025-06-16 00:00:00+00:00,206.32805747544634,207.59709625747848,204.96979294970936,205.4456787109375,733300
2025-06-17 00:00:00+00:00,205.37626685384842,206.0405432747244,203.27442424827282,204.53355407714844,681300
2025-06-18 00:00:00+00:00,204.9202210278454,206.3478934604163,203.97835842051026,204.75167846679688,883300
2025-06-20 00:00:00+00:00,205.43577213775617,206.91300433870498,203.9585248086716,205.2374725341797,1264800
2025-06-23 00:00:00+00:00,205.77284753153344,208.06306564010262,203.383479625863,205.89181518554688,975900
2025-06-24 00:00:00+00:00,206.13968725562083,206.96258221224824,203.74041027361446,204.36502075195312,1351900
2025-06-25 00:00:00+00:00,201.75753134451907,202.89767841879893,199.2888465222337,199.49705505371094,1483900
2025-06-26 00:00:00+00:00,200.15140674492469,203.0364783639494,199.4673124514603,202.38214111328125,990100
2025-06-27 00:00:00+00:00,202.88777319150728,204.85081524236364,201.79718586984487,202.6300048828125,1483700
2025-06-30 00:00:00+00:00,202.6699981689453,203.67999267578125,199.60000610351562,203.5,1317000
2025-07-01 00:00:00+00:00,203.57000732421875,206.47999572753906,201.22000122070312,203.27999877929688,1077800
2025-07-02 00:00:00+00:00,202.4199981689453,203.77000427246094,199.27000427246094,202.0,866400
2025-07-03 00:00:00+00:00,202.22000122070312,203.94000244140625,201.19000244140625,202.57000732421875,347800
2025-07-07 00:00:00+00:00,202.07000732421875,204.6699981689453,201.47999572753906,202.4600067138672,883700
2025-07-08 00:00:00+00:00,201.2899932861328,203.1300048828125,200.97999572753906,201.47000122070312,782300
2025-07-09 00:00:00+00:00,201.50999450683594,203.1199951171875,200.52999877929688,200.6300048828125,934900
2025-07-10 00:00:00+00:00,200.69000244140625,204.22999572753906,200.52000427246094,202.6999969482422,825100
2025-07-11 00:00:00+00:00,199.9600067138672,202.77999877929688,199.9600067138672,201.86000061035156,513200
2025-07-14 00:00:00+00:00,202.11000061035156,203.7100067138672,201.5500030517578,201.9499969482422,678300
2025-07-15 00:00:00+00:00,201.75999450683594,201.99000549316406,198.4499969482422,199.47999572753906,621300
2025-07-16 00:00:00+00:00,199.9199981689453,202.13999938964844,199.33999633789062,201.86000061035156,606500
2025-07-17 00:00:00+00:00,201.92999267578125,203.0800018310547,200.72000122070312,202.1300048828125,667500
2025-07-18 00:00:00+00:00,202.4600067138672,203.30999755859375,201.3000030517578,202.6300048828125,474900
2025-07-21 00:00:00+00:00,203.3300018310547,205.0,200.17999267578125,200.7899932861328,645100
2025-07-22 00:00:00+00:00,201.49000549316406,204.67999267578125,201.33999633789062,204.50999450683594,662500
2025-07-23 00:00:00+00:00,204.67999267578125,204.67999267578125,202.38999938964844,203.38999938964844,500500
2025-07-24 00:00:00+00:00,203.16000366210938,203.27999877929688,201.35000610351562,201.58999633789062,506400
2025-07-25 00:00:00+00:00,201.24000549316406,203.11000061035156,200.41000366210938,201.75,319700
2025-07-28 00:00:00+00:00,201.35000610351562,202.24000549316406,198.63999938964844,198.77000427246094,588900
2025-07-29 00:00:00+00:00,199.6199951171875,203.2899932861328,198.77999877929688,203.1199951171875,533600
2025-07-30 00:00:00+00:00,202.07000732421875,202.07000732421875,194.4499969482422,196.30999755859375,1078300
2025-07-31 00:00:00+00:00,193.32000732421875,194.1999969482422,185.82000732421875,186.27999877929688,1582900
2025-08-01 00:00:00+00:00,187.5800018310547,188.24000549316406,181.22999572753906,184.44000244140625,1843800
2025-08-04 00:00:00+00:00,184.0,186.17999267578125,182.25999450683594,182.72000122070312,1301400
2025-08-05 00:00:00+00:00,184.17999267578125,189.5,182.9600067138672,186.30999755859375,1919200
2025-08-06 00:00:00+00:00,186.72000122070312,187.6999969482422,184.57000732421875,186.5,1283600
2025-08-07 00:00:00+00:00,187.0399932861328,189.3699951171875,187.0399932861328,188.24000549316406,1001800
2025-08-08 00:00:00+00:00,188.8300018310547,189.08999633789062,186.32000732421875,186.77999877929688,720400
2025-08-11 00:00:00+00:00,186.39999389648438,187.13999938964844,184.52999877929688,185.0800018310547,831100
2025-08-12 00:00:00+00:00,185.36000061035156,187.02999877929688,184.2899932861328,186.92999267578125,701800
2025-08-13 00:00:00+00:00,188.8000030517578,191.5399932861328,186.77000427246094,191.05999755859375,826300
2025-08-14 00:00:00+00:00,188.38999938964844,189.9199981689453,187.2899932861328,189.32000732421875,1030200
2025-08-15 00:00:00+00:00,189.2899932861328,190.6699981689453,188.4499969482422,190.5800018310547,767500
2025-08-18 00:00:00+00:00,190.3000030517578,190.63999938964844,188.0500030517578,188.25,690100
2025-08-19 00:00:00+00:00,188.86000061035156,192.69000244140625,188.72999572753906,191.4499969482422,1436200
2025-08-20 00:00:00+00:00,192.13999938964844,193.89999389648438,190.50999450683594,190.6199951171875,843400
2025-08-21 00:00:00+00:00,189.13999938964844,191.77999877929688,189.13999938964844,190.42999267578125,681000
2025-08-22 00:00:00+00:00,191.89999389648438,195.05999755859375,191.7100067138672,193.6199951171875,1211700
2025-08-25 00:00:00+00:00,193.17999267578125,194.27000427246094,191.11000061035156,192.27000427246094,582800
2025-08-26 00:00:00+00:00,192.5399932861328,193.69000244140625,191.7899932861328,192.00999450683594,1353400
2025-08-27 00:00:00+00:00,192.0399932861328,194.27000427246094,191.94000244140625,194.1199951171875,613500
2025-08-28 00:00:00+00:00,194.42999267578125,194.72000122070312,192.6199951171875,194.61000061035156,895000
2025-08-29 00:00:00+00:00,193.86000061035156,196.4600067138672,193.61000061035156,195.85000610351562,886000
2025-09-02 00:00:00+00:00,194.9199981689453,194.9199981689453,188.47999572753906,189.02000427246094,877400
2025-09-03 00:00:00+00:00,188.19000244140625,191.08999633789062,188.19000244140625,191.07000732421875,699500
2025-09-04 00:00:00+00:00,192.0500030517578,193.10000610351562,191.05999755859375,192.72000122070312,672600
2025-09-05 00:00:00+00:00,193.92999267578125,196.85000610351562,193.88999938964844,195.41000366210938,600400
2025-09-08 00:00:00+00:00,193.4499969482422,194.6999969482422,192.7899932861328,194.47000122070312,604500
2025-09-09 00:00:00+00:00,194.0,195.3300018310547,193.5,195.24000549316406,675100
2025-09-10 00:00:00+00:00,194.47999572753906,196.10000610351562,192.3000030517578,192.63999938964844,852500
2025-09-11 00:00:00+00:00,194.13999938964844,197.30999755859375,193.32000732421875,196.8300018310547,656700
2025-09-12 00:00:00+00:00,196.9600067138672,198.2899932861328,195.1199951171875,195.14999389648438,545800
2025-09-15 00:00:00+00:00,195.2100067138672,195.7100067138672,192.6699981689453,192.83999633789062,941800
2025-09-16 00:00:00+00:00,192.50999450683594,193.63999938964844,191.89999389648438,192.27999877929688,1052000
2025-09-17 00:00:00+00:00,192.38999938964844,195.25999450683594,191.91000366210938,192.5399932861328,781000
2025-09-18 00:00:00+00:00,192.89999389648438,194.3000030517578,192.1699981689453,193.6300048828125,727600
2025-09-19 00:00:00+00:00,193.3699951171875,195.1300048828125,192.72999572753906,192.9600067138672,1878900
2025-09-22 00:00:00+00:00,193.50999450683594,193.9499969482422,191.67999267578125,193.00999450683594,1079500
2025-09-23 00:00:00+00:00,192.85000610351562,194.67999267578125,192.4199981689453,194.39999389648438,792500
2025-09-24 00:00:00+00:00,194.39999389648438,194.47000122070312,192.35000610351562,192.77000427246094,1193200
2025-09-25 00:00:00+00:00,192.5,193.9199981689453,191.0,191.57000732421875,926000
2025-09-26 00:00:00+00:00,192.22999572753906,195.3000030517578,192.22999572753906,194.86000061035156,695800
