"('date', '')","('open', 'ATEX')","('high', 'ATEX')","('low', 'ATEX')","('close', 'ATEX')","('volume', 'ATEX')"
2024-08-20 00:00:00+00:00,38.959999084472656,38.9900016784668,37.59000015258789,37.77000045776367,389900
2024-08-21 00:00:00+00:00,37.810001373291016,38.11000061035156,36.755001068115234,37.5099983215332,125800
2024-08-22 00:00:00+00:00,37.40999984741211,38.040000915527344,37.2400016784668,37.540000915527344,248000
2024-08-23 00:00:00+00:00,37.630001068115234,38.779998779296875,37.630001068115234,38.09000015258789,569500
2024-08-26 00:00:00+00:00,38.279998779296875,38.279998779296875,35.810001373291016,35.869998931884766,146300
2024-08-27 00:00:00+00:00,35.810001373291016,35.810001373291016,34.80500030517578,35.04999923706055,138200
2024-08-28 00:00:00+00:00,34.505001068115234,35.5099983215332,34.505001068115234,34.959999084472656,140800
2024-08-29 00:00:00+00:00,35.31999969482422,35.65999984741211,34.9900016784668,35.189998626708984,118200
2024-08-30 00:00:00+00:00,35.15999984741211,35.689998626708984,33.814998626708984,35.470001220703125,194500
2024-09-03 00:00:00+00:00,35.209999084472656,36.11000061035156,35.150001525878906,35.81999969482422,210400
2024-09-04 00:00:00+00:00,35.84000015258789,36.619998931884766,35.84000015258789,36.2599983215332,249000
2024-09-05 00:00:00+00:00,36.5099983215332,37.474998474121094,36.24599838256836,36.439998626708984,207800
2024-09-06 00:00:00+00:00,36.380001068115234,36.70000076293945,35.709999084472656,36.29999923706055,343900
2024-09-09 00:00:00+00:00,36.25,37.38999938964844,36.25,36.619998931884766,417000
2024-09-10 00:00:00+00:00,36.779998779296875,37.58000183105469,36.5,37.529998779296875,546900
2024-09-11 00:00:00+00:00,37.560001373291016,37.900001525878906,36.88999938964844,37.470001220703125,403800
2024-09-12 00:00:00+00:00,37.470001220703125,39.349998474121094,37.20000076293945,38.709999084472656,500700
2024-09-13 00:00:00+00:00,38.72999954223633,39.380001068115234,38.27000045776367,38.650001525878906,534800
2024-09-16 00:00:00+00:00,38.650001525878906,39.06999969482422,37.439998626708984,38.959999084472656,403600
2024-09-17 00:00:00+00:00,39.18000030517578,40.150001525878906,38.869998931884766,39.08000183105469,475300
2024-09-18 00:00:00+00:00,39.310001373291016,40.209999084472656,38.869998931884766,38.869998931884766,298000
2024-09-19 00:00:00+00:00,39.529998779296875,40.11000061035156,39.2599983215332,39.54999923706055,345700
2024-09-20 00:00:00+00:00,39.400001525878906,40.279998779296875,39.22999954223633,39.34000015258789,849900
2024-09-23 00:00:00+00:00,39.56999969482422,40.220001220703125,37.70000076293945,38.06999969482422,203900
2024-09-24 00:00:00+00:00,38.06999969482422,39.220001220703125,37.970001220703125,38.11000061035156,91400
2024-09-25 00:00:00+00:00,38.25,38.75,38.0,38.31999969482422,153300
2024-09-26 00:00:00+00:00,38.7599983215332,39.0,38.25,38.25,109100
2024-09-27 00:00:00+00:00,38.59000015258789,38.89899826049805,38.209999084472656,38.279998779296875,116000
2024-09-30 00:00:00+00:00,38.27000045776367,38.529998779296875,37.15999984741211,37.65999984741211,216800
2024-10-01 00:00:00+00:00,37.439998626708984,37.560001373291016,36.80500030517578,37.08000183105469,175000
2024-10-02 00:00:00+00:00,37.08000183105469,37.27000045776367,36.46500015258789,36.7599983215332,79700
2024-10-03 00:00:00+00:00,36.4900016784668,36.77000045776367,36.08000183105469,36.310001373291016,82300
2024-10-04 00:00:00+00:00,36.720001220703125,36.810001373291016,35.63999938964844,35.65999984741211,87300
2024-10-07 00:00:00+00:00,35.439998626708984,35.88999938964844,34.7400016784668,34.970001220703125,238900
2024-10-08 00:00:00+00:00,35.099998474121094,35.529998779296875,34.95000076293945,35.380001068115234,129100
2024-10-09 00:00:00+00:00,35.0,35.18000030517578,33.25,33.279998779296875,459200
2024-10-10 00:00:00+00:00,33.25,33.45500183105469,31.90999984741211,32.02000045776367,205900
2024-10-11 00:00:00+00:00,32.119998931884766,32.119998931884766,30.700000762939453,31.5,280200
2024-10-14 00:00:00+00:00,31.540000915527344,32.810001373291016,31.149999618530273,32.599998474121094,203700
2024-10-15 00:00:00+00:00,32.540000915527344,33.029998779296875,32.540000915527344,32.779998779296875,109400
2024-10-16 00:00:00+00:00,33.08000183105469,33.290000915527344,32.54999923706055,32.95000076293945,102000
2024-10-17 00:00:00+00:00,33.0,33.650001525878906,32.7599983215332,33.400001525878906,112800
2024-10-18 00:00:00+00:00,33.61000061035156,34.18000030517578,33.220001220703125,33.38999938964844,112600
2024-10-21 00:00:00+00:00,33.220001220703125,33.220001220703125,32.2599983215332,32.560001373291016,110900
2024-10-22 00:00:00+00:00,32.2599983215332,32.72999954223633,31.184999465942383,31.229999542236328,92500
2024-10-23 00:00:00+00:00,31.1200008392334,33.689998626708984,30.950000762939453,33.540000915527344,185500
2024-10-24 00:00:00+00:00,33.880001068115234,33.880001068115234,32.90999984741211,33.060001373291016,95600
2024-10-25 00:00:00+00:00,33.150001525878906,33.185001373291016,32.599998474121094,32.88999938964844,68500
2024-10-28 00:00:00+00:00,33.16999816894531,33.380001068115234,32.810001373291016,32.970001220703125,75700
2024-10-29 00:00:00+00:00,32.689998626708984,33.13999938964844,32.42499923706055,32.709999084472656,84000
2024-10-30 00:00:00+00:00,32.65999984741211,33.332000732421875,32.65999984741211,33.02000045776367,58800
2024-10-31 00:00:00+00:00,32.81999969482422,33.09000015258789,32.404998779296875,32.47999954223633,87900
2024-11-01 00:00:00+00:00,32.83000183105469,32.94499969482422,32.5,32.91999816894531,127500
2024-11-04 00:00:00+00:00,32.72999954223633,33.93600082397461,32.689998626708984,33.2599983215332,80900
2024-11-05 00:00:00+00:00,33.33000183105469,34.220001220703125,33.33000183105469,33.97999954223633,105500
2024-11-06 00:00:00+00:00,35.16999816894531,35.5099983215332,34.470001220703125,34.970001220703125,126100
2024-11-07 00:00:00+00:00,34.720001220703125,35.06999969482422,34.2599983215332,34.279998779296875,89500
2024-11-08 00:00:00+00:00,34.099998474121094,34.959999084472656,33.470001220703125,34.56999969482422,117200
2024-11-11 00:00:00+00:00,34.849998474121094,35.119998931884766,34.314998626708984,34.56999969482422,82700
2024-11-12 00:00:00+00:00,34.279998779296875,34.5099983215332,33.400001525878906,33.779998779296875,90400
2024-11-13 00:00:00+00:00,33.900001525878906,34.0099983215332,33.2400016784668,33.619998931884766,82100
2024-11-14 00:00:00+00:00,32.279998779296875,33.54999923706055,31.0049991607666,31.93000030517578,233200
2024-11-15 00:00:00+00:00,32.27000045776367,34.5099983215332,32.15999984741211,33.61000061035156,167900
2024-11-18 00:00:00+00:00,33.59000015258789,33.819000244140625,32.849998474121094,33.06999969482422,141200
2024-11-19 00:00:00+00:00,32.72999954223633,33.474998474121094,32.56999969482422,33.189998626708984,139700
2024-11-20 00:00:00+00:00,33.290000915527344,33.33000183105469,32.54499816894531,33.08000183105469,86500
2024-11-21 00:00:00+00:00,33.029998779296875,33.540000915527344,32.81999969482422,33.22999954223633,117800
2024-11-22 00:00:00+00:00,33.439998626708984,34.779998779296875,33.439998626708984,33.720001220703125,107900
2024-11-25 00:00:00+00:00,34.2400016784668,34.59700012207031,32.779998779296875,32.79999923706055,249000
2024-11-26 00:00:00+00:00,32.61000061035156,33.22999954223633,32.2599983215332,32.959999084472656,313800
2024-11-27 00:00:00+00:00,32.970001220703125,34.90999984741211,32.66999816894531,34.810001373291016,140500
2024-11-29 00:00:00+00:00,34.70500183105469,35.150001525878906,34.54999923706055,34.70000076293945,73400
2024-12-02 00:00:00+00:00,34.81999969482422,34.88999938964844,33.88999938964844,33.97999954223633,92500
2024-12-03 00:00:00+00:00,33.93000030517578,34.029998779296875,33.5,33.97999954223633,114000
2024-12-04 00:00:00+00:00,33.95000076293945,34.72999954223633,33.84000015258789,33.97999954223633,70800
2024-12-05 00:00:00+00:00,34.0,34.459999084472656,33.715999603271484,34.2599983215332,112700
2024-12-06 00:00:00+00:00,34.540000915527344,34.540000915527344,32.970001220703125,33.77000045776367,85000
2024-12-09 00:00:00+00:00,33.970001220703125,34.400001525878906,33.54999923706055,34.04999923706055,140400
2024-12-10 00:00:00+00:00,34.31999969482422,34.439998626708984,33.584999084472656,33.7599983215332,82100
2024-12-11 00:00:00+00:00,33.959999084472656,34.36000061035156,32.84000015258789,34.15999984741211,98200
2024-12-12 00:00:00+00:00,34.279998779296875,34.4900016784668,33.720001220703125,33.900001525878906,53400
2024-12-13 00:00:00+00:00,34.0,34.34000015258789,32.95000076293945,33.5099983215332,60100
2024-12-16 00:00:00+00:00,33.380001068115234,33.59199905395508,33.15999984741211,33.56999969482422,125000
2024-12-17 00:00:00+00:00,33.5099983215332,33.5099983215332,31.899999618530273,31.899999618530273,90900
2024-12-18 00:00:00+00:00,31.719999313354492,32.04199981689453,29.639999389648438,30.049999237060547,134400
2024-12-19 00:00:00+00:00,30.440000534057617,30.670000076293945,29.75,30.469999313354492,155600
2024-12-20 00:00:00+00:00,30.31999969482422,31.600000381469727,30.31999969482422,31.3700008392334,166100
2024-12-23 00:00:00+00:00,31.360000610351562,31.729999542236328,30.459999084472656,31.1299991607666,85700
2024-12-24 00:00:00+00:00,31.84000015258789,31.84000015258789,30.780000686645508,31.15999984741211,24600
2024-12-26 00:00:00+00:00,31.25,31.423999786376953,30.959999084472656,31.25,56700
2024-12-27 00:00:00+00:00,31.229999542236328,31.440000534057617,30.280000686645508,30.739999771118164,70300
2024-12-30 00:00:00+00:00,30.549999237060547,30.600000381469727,30.010000228881836,30.510000228881836,48800
2024-12-31 00:00:00+00:00,29.579999923706055,31.389999389648438,29.579999923706055,30.670000076293945,52300
2025-01-02 00:00:00+00:00,31.040000915527344,31.350000381469727,29.899999618530273,30.049999237060547,79500
2025-01-03 00:00:00+00:00,30.100000381469727,30.5049991607666,29.65999984741211,30.270000457763672,61800
2025-01-06 00:00:00+00:00,30.299999237060547,30.71500015258789,29.65999984741211,29.65999984741211,63500
2025-01-07 00:00:00+00:00,29.690000534057617,30.297000885009766,28.825000762939453,29.329999923706055,106700
2025-01-08 00:00:00+00:00,29.25,29.790000915527344,28.799999237060547,29.739999771118164,81600
2025-01-10 00:00:00+00:00,29.450000762939453,29.450000762939453,28.3799991607666,28.799999237060547,117100
2025-01-13 00:00:00+00:00,28.600000381469727,29.427000045776367,27.81999969482422,27.93000030517578,163600
2025-01-14 00:00:00+00:00,28.040000915527344,28.440000534057617,27.3799991607666,27.940000534057617,106200
2025-01-15 00:00:00+00:00,28.399999618530273,29.299999237060547,27.719999313354492,27.729999542236328,77300
2025-01-16 00:00:00+00:00,28.1299991607666,28.1299991607666,27.3700008392334,27.829999923706055,117300
2025-01-17 00:00:00+00:00,28.030000686645508,32.7400016784668,27.5,30.989999771118164,910900
2025-01-21 00:00:00+00:00,31.389999389648438,31.485000610351562,30.37700080871582,30.829999923706055,148400
2025-01-22 00:00:00+00:00,30.690000534057617,30.690000534057617,29.790000915527344,29.84000015258789,120700
2025-01-23 00:00:00+00:00,29.760000228881836,30.309999465942383,28.985000610351562,29.520000457763672,95900
2025-01-24 00:00:00+00:00,29.549999237060547,29.829999923706055,28.899999618530273,29.809999465942383,84200
2025-01-27 00:00:00+00:00,29.760000228881836,30.424999237060547,29.020000457763672,29.270000457763672,83600
2025-01-28 00:00:00+00:00,29.170000076293945,30.020000457763672,29.040000915527344,29.450000762939453,112500
2025-01-29 00:00:00+00:00,29.450000762939453,29.899999618530273,28.979999542236328,29.229999542236328,66700
2025-01-30 00:00:00+00:00,29.3700008392334,29.3700008392334,28.75,29.010000228881836,59000
