"('date', '')","('open', 'BIP')","('high', 'BIP')","('low', 'BIP')","('close', 'BIP')","('volume', 'BIP')"
2025-01-27 00:00:00+00:00,31.72508170900837,32.06125644777531,31.22562492363257,31.47535514831543,486300
2025-01-28 00:00:00+00:00,31.273654757250004,31.55219495471458,31.004714214056712,31.34088897705078,322700
2025-01-29 00:00:00+00:00,31.07194745046841,31.312070703297348,30.572492476900443,30.860641479492188,360500
2025-01-30 00:00:00+00:00,31.581016374023005,32.51269225500517,31.283262173054712,32.24375534057617,392100
2025-01-31 00:00:00+00:00,32.18612089880093,32.5126886864744,31.187210898849973,31.513778686523438,268700
2025-02-03 00:00:00+00:00,30.553281511324933,31.09115707298434,29.362270423081604,30.764589309692383,707400
2025-02-04 00:00:00+00:00,31.043133441683924,31.792316808599026,30.774196574379022,31.436935424804688,699800
2025-02-05 00:00:00+00:00,31.504168936069863,31.945994826458595,31.41772442151642,31.70587158203125,293200
2025-02-06 00:00:00+00:00,31.907578050039298,31.984415583361905,31.36970066082125,31.782712936401367,313100
2025-02-07 00:00:00+00:00,32.138096915628104,32.138096915628104,31.465751040675542,31.955604553222656,461900
2025-02-10 00:00:00+00:00,32.032439820344905,32.19572553427367,31.504169407497702,32.01323318481445,514900
2025-02-11 00:00:00+00:00,32.03244386187789,32.128495371598916,31.52338368432301,31.80192756652832,404900
2025-02-12 00:00:00+00:00,31.600220094185996,31.648244009759733,31.148787227015085,31.32167625427246,413000
2025-02-13 00:00:00+00:00,31.456149276414706,32.08047126200079,31.37930806908516,31.86916160583496,359500
2025-02-14 00:00:00+00:00,31.849946643989483,31.945994475108087,31.302465945835664,31.54258918762207,433500
2025-02-18 00:00:00+00:00,31.696266689728038,32.28216796326137,31.139179031617736,32.15730285644531,468700
2025-02-19 00:00:00+00:00,31.93639425233941,32.17651751739459,31.465751040675542,31.955604553222656,561600
2025-02-20 00:00:00+00:00,31.936392173957508,32.25335662191801,31.51377657400019,32.099674224853516,416200
2025-02-21 00:00:00+00:00,32.080466551057775,32.18611769963563,31.542589170708283,31.686664581298828,350500
2025-02-24 00:00:00+00:00,31.715479095225934,31.811526929010753,31.225625616549348,31.504169464111328,735000
2025-02-25 00:00:00+00:00,31.504169131424693,31.773109658364156,30.639725812524897,31.11997413635254,606300
2025-02-26 00:00:00+00:00,31.1199741756545,31.254442607299076,30.313158089802105,30.831823348999023,805800
2025-02-27 00:00:00+00:00,30.947087085840636,30.947087085840636,30.36118574208663,30.534074783325195,448700
2025-02-28 00:00:00+00:00,30.835907741050576,30.9235375609178,30.475651608583668,30.88459014892578,370100
2025-03-03 00:00:00+00:00,30.962483536597304,31.108534476437498,29.86224513247718,30.19329071044922,586200
2025-03-04 00:00:00+00:00,29.823298534498218,29.83303538789449,28.49911804355851,29.170944213867188,875900
2025-03-05 00:00:00+00:00,29.112525018854278,29.774616194433747,29.112525018854278,29.41436004638672,831500
2025-03-06 00:00:00+00:00,28.976212839217915,29.316995281061846,27.992812927435104,28.099916458129883,1107100
2025-03-07 00:00:00+00:00,28.42122395171033,28.440695800619423,27.291775001931004,27.905181884765625,885100
2025-03-10 00:00:00+00:00,27.574136315471403,27.92465559550166,27.359931120516702,27.42808723449707,809300
2025-03-11 00:00:00+00:00,27.437825006188323,27.96360208672304,27.243091653625903,27.486507415771484,525000
2025-03-12 00:00:00+00:00,27.749397461902742,27.914920257889918,27.24309222039904,27.64229393005371,535800
2025-03-13 00:00:00+00:00,27.837027159037294,27.837027159037294,26.72705185992709,26.795207977294922,587800
2025-03-14 00:00:00+00:00,26.941256878069648,27.291776173082326,26.824416494027123,27.26256561279297,560100
2025-03-17 00:00:00+00:00,27.262564205489255,28.245964065755324,27.243090499634924,28.12912368774414,615900
2025-03-18 00:00:00+00:00,28.119387405457317,28.119387405457317,27.50598051551616,27.92465591430664,481400
2025-03-19 00:00:00+00:00,27.83702689229007,28.898319770857714,27.61308483533742,28.693849563598633,768800
2025-03-20 00:00:00+00:00,28.43096029511324,28.528325109257942,27.768869159086456,27.99281120300293,628000
2025-03-21 00:00:00+00:00,28.099916155578864,28.13886171179361,27.5351916621034,27.96360206604004,613000
2025-03-24 00:00:00+00:00,28.372539423634148,29.200153350830078,28.362802570712454,29.200153350830078,535300
2025-03-25 00:00:00+00:00,29.209890621717197,29.453306376898173,28.713322258294223,29.346202850341797,504100
2025-03-26 00:00:00+00:00,29.6675117363219,29.76487841035361,29.239101341966126,29.355939865112305,483500
2025-03-27 00:00:00+00:00,29.248837680173864,29.648039365272822,29.161207860799475,29.560409545898438,454100
2025-03-28 00:00:00+00:00,29.560410850792373,29.764879200281978,28.752270591977233,28.927528381347656,534500
2025-03-31 00:00:00+00:00,28.771741830403545,29.083315560377983,28.479643663876395,29.005422592163086,474700
2025-04-01 00:00:00+00:00,28.9177921085628,29.61882880644309,28.58674653695174,29.560409545898438,440200
2025-04-02 00:00:00+00:00,29.248838498158015,29.511726106518385,28.995685885898336,29.49225425720215,392900
2025-04-03 00:00:00+00:00,28.323859141576616,29.19041868837156,28.284911726967206,28.859373092651367,745500
2025-04-04 00:00:00+00:00,27.895446180462667,28.19728120780329,26.72705162763692,26.90230941772461,1042200
2025-04-07 00:00:00+00:00,25.90917519160665,27.07756977507522,25.042613786279812,26.347322463989258,1559400
2025-04-08 00:00:00+00:00,26.775733641976597,27.866237065616733,25.724177631412655,26.279165267944336,1324800
2025-04-09 00:00:00+00:00,26.27916409340853,28.898318078044817,26.15258872079787,28.586746215820312,1403100
2025-04-10 00:00:00+00:00,28.586747475088426,28.72305970653761,25.8507529930379,26.75625991821289,1220100
2025-04-11 00:00:00+00:00,26.76599745377152,27.749397373001866,26.376532598906756,27.515718460083008,570200
2025-04-14 00:00:00+00:00,27.944129358192985,28.479643275223044,27.5059802572667,28.265438079833984,442600
2025-04-15 00:00:00+00:00,27.95386495924267,28.2459649852217,27.759133465704846,27.827289581298828,557400
2025-04-16 00:00:00+00:00,28.129125767867944,28.17781003610393,27.301513636120543,27.778608322143555,459500
2025-04-17 00:00:00+00:00,27.759132397672193,28.23622704558871,27.15546051956703,27.165197372436523,2579000
2025-04-21 00:00:00+00:00,27.165197679925253,27.359931025289804,26.63942061882467,27.301511764526367,868100
2025-04-22 00:00:00+00:00,27.496243754118474,28.265438439506976,27.379405230461266,28.051231384277344,308800
2025-04-23 00:00:00+00:00,28.625692720750695,29.102787382766476,28.0414945311201,28.051231384277344,484200
2025-04-24 00:00:00+00:00,27.973338398037004,28.42122435740615,27.924655989397138,28.168071746826172,1290700
2025-04-25 00:00:00+00:00,28.13886070251465,28.284909783032536,28.00254847497993,28.13886070251465,489800
2025-04-28 00:00:00+00:00,28.23622777574314,28.43096112393903,28.138861101645194,28.401750564575195,387200
2025-04-29 00:00:00+00:00,28.460170382778593,28.723059850849875,28.14859850526369,28.67437744140625,455100
2025-04-30 00:00:00+00:00,28.67437848227623,29.667513413626725,28.23622935291943,29.219629287719727,383400
2025-05-01 00:00:00+00:00,29.219628942341917,29.667513062954892,28.42122552238666,29.31699562072754,424700
2025-05-02 00:00:00+00:00,29.696723585145442,30.241974383437903,29.42409725744175,30.15434455871582,554100
2025-05-05 00:00:00+00:00,30.1056618979685,30.21276542887545,29.745405748536417,30.01803207397461,385600
2025-05-06 00:00:00+00:00,30.105661302967253,30.51459985448492,29.99855777417707,30.339340209960938,271800
2025-05-07 00:00:00+00:00,30.426969855933688,31.001431195382903,30.349076887387092,30.806697845458984,285400
2025-05-08 00:00:00+00:00,31.390898622143684,31.390898622143684,30.816435412276874,31.089061737060547,399200
2025-05-09 00:00:00+00:00,31.235111594863614,31.37142382395609,30.816434340262074,31.020904541015625,589700
2025-05-12 00:00:00+00:00,31.644049987927684,31.877730760561217,30.728806175976977,31.128007888793945,536600
2025-05-13 00:00:00+00:00,31.507735882597203,31.64404811095225,30.904063993811587,31.488262176513672,1108700
2025-05-14 00:00:00+00:00,31.48826209808751,31.64404803213808,30.991693736883256,31.24484634399414,356800
2025-05-15 00:00:00+00:00,30.84564704914516,31.751154021768603,30.84564704914516,31.634315490722656,341800
2025-05-16 00:00:00+00:00,31.624575307524076,32.052985710900806,31.468789368638923,32.02377700805664,333200
2025-05-19 00:00:00+00:00,31.663524312309523,32.160090856768115,31.65378560138546,32.12114715576172,162100
2025-05-20 00:00:00+00:00,32.13088201696484,32.60797856602337,31.9069399516451,31.994569778442383,433800
2025-05-21 00:00:00+00:00,32.043251084328,32.22824572819131,31.40063361473517,31.449316024780273,353200
2025-05-22 00:00:00+00:00,31.176692515003992,31.527211820865624,30.777490797601562,31.50773811340332,276800
2025-05-23 00:00:00+00:00,31.31300229344613,31.858254916872543,31.31300229344613,31.712203979492188,475800
2025-05-27 00:00:00+00:00,32.03351383224802,32.4521892147669,31.82904178168959,32.384029388427734,567900
2025-05-28 00:00:00+00:00,32.31587761425143,32.4911372729821,31.965362011020126,32.413246154785156,466000
2025-05-29 00:00:00+00:00,32.617711366103144,32.70534118699918,32.121144857178756,32.218509674072266,305600
2025-05-30 00:00:00+00:00,32.248105283514064,32.90905038649171,32.19878192075606,32.66242980957031,295000
2025-06-02 00:00:00+00:00,32.652560224009505,32.82026415950758,32.31715611614441,32.692020416259766,424900
2025-06-03 00:00:00+00:00,32.80053681508936,33.11621085331189,32.66242989375842,32.889320373535156,313200
2025-06-04 00:00:00+00:00,32.99783175390177,33.26418241086897,32.78080445641788,33.0570182800293,268600
2025-06-05 00:00:00+00:00,32.92877742809877,33.313504890288534,32.869587140403794,32.93864059448242,265400
2025-06-06 00:00:00+00:00,33.07674837644884,33.18526202519079,32.958371561062684,33.0570182800293,184700
2025-06-09 00:00:00+00:00,33.26418392101223,33.26418392101223,32.83012930633904,32.997833251953125,347000
2025-06-10 00:00:00+00:00,32.72161310778973,33.096477401362556,32.71174994146484,32.86958694458008,438700
2025-06-11 00:00:00+00:00,32.997834301641966,33.42202199958565,32.57364660369828,33.185264587402344,523500
2025-06-12 00:00:00+00:00,33.48120745339065,33.6193181345487,33.096479963707154,33.38256072998047,365500
2025-06-13 00:00:00+00:00,33.33323595748892,33.639043044996356,32.474993694992975,32.51445388793945,653400
2025-06-16 00:00:00+00:00,32.69201993468309,33.29377468667657,32.68215676833134,32.71175003051758,441700
2025-06-17 00:00:00+00:00,32.770943465516744,32.800536730545275,32.297432409403434,32.66242980957031,445100
2025-06-18 00:00:00+00:00,32.67229089188918,32.67229089188918,32.04094285736087,32.12972640991211,481900
2025-06-20 00:00:00+00:00,32.66242870684018,32.800535623152456,31.63648623833294,32.090267181396484,706200
2025-06-23 00:00:00+00:00,31.922567380908337,32.57364553922155,31.892974116526776,32.22837448120117,398200
2025-06-24 00:00:00+00:00,32.553915191055914,33.14580305291352,32.46513163546415,32.70188903808594,385300
2025-06-25 00:00:00+00:00,32.553915000062275,32.74134527715357,32.23824097383944,32.632835388183594,395300
2025-06-26 00:00:00+00:00,32.65256170989057,33.47134380225304,32.65256170989057,33.40229034423828,443900
2025-06-27 00:00:00+00:00,33.4910752700165,33.856072672052065,33.00769728099801,33.1162109375,464500
2025-06-30 00:00:00+00:00,33.13594084576123,33.343101227099126,32.97810382715169,33.047157287597656,588200
2025-07-01 00:00:00+00:00,33.14580086659111,33.23458441632664,32.92877733856169,33.09647750854492,280900
2025-07-02 00:00:00+00:00,33.09647929455453,33.56999033098614,32.83999556099494,33.33323669433594,315500
2025-07-03 00:00:00+00:00,33.55026100186261,33.77715523994733,33.27404716507258,33.60945129394531,186900
2025-07-07 00:00:00+00:00,33.451615096674715,33.75742596855424,32.494726048480224,32.731483459472656,598100
2025-07-08 00:00:00+00:00,32.76107672467244,32.92878067477779,32.415809420237,32.731483459472656,416700
2025-07-09 00:00:00+00:00,32.79067030628765,32.88931702200551,32.42566917924343,32.484859466552734,293600
2025-07-10 00:00:00+00:00,32.23824083020767,32.79067225520198,32.23824083020767,32.405941009521484,344400
2025-07-11 00:00:00+00:00,32.31715704715935,32.40594060071464,31.636485645322875,31.962026596069336,390500
2025-07-14 00:00:00+00:00,31.912699687938687,32.22837371090121,31.794322870110538,31.952159881591797,547300
2025-07-15 00:00:00+00:00,32.06067382436165,32.11986411538002,31.735132868457452,31.86337661743164,380800
2025-07-16 00:00:00+00:00,31.902835078292277,32.090265344971286,31.656214523810466,32.011348724365234,495300
2025-07-17 00:00:00+00:00,31.9422959660328,32.2086466222514,31.843645484212335,31.981752395629883,396200
2025-07-18 00:00:00+00:00,32.021213123018754,32.198780230129344,31.853512945820516,31.962026596069336,501100
2025-07-21 00:00:00+00:00,31.784460259116393,32.09026735744806,31.666079676086788,31.853513717651367,335000
2025-07-22 00:00:00+00:00,31.97189056200716,32.01135075638055,31.597026241722503,31.774593353271484,418300
2025-07-23 00:00:00+00:00,32.05081225130761,32.13959581068475,31.81405483859144,32.03108215332031,624300
2025-07-24 00:00:00+00:00,32.060673607502736,32.060673607502736,31.715406320059028,31.87324333190918,392600
2025-07-25 00:00:00+00:00,31.962025858681514,31.962025858681514,31.478647908669885,31.527971267700195,318000
2025-07-28 00:00:00+00:00,31.478649095368866,31.498379192351003,31.015003105682336,31.172840118408203,418300
2025-07-29 00:00:00+00:00,31.133380508422135,31.2517592109698,30.90649003356855,30.99527359008789,392100
2025-07-30 00:00:00+00:00,31.22216378032898,31.22216378032898,30.43297870909066,30.699329376220703,421400
2025-07-31 00:00:00+00:00,30.393518465279506,30.975543159957613,29.742440312176136,30.778247833251953,504100
2025-08-01 00:00:00+00:00,30.896624191609458,32.149457117823715,30.107439133439787,30.719057083129883,803900
2025-08-04 00:00:00+00:00,31.074190334424618,31.2517574373861,30.85716492056366,31.14324378967285,321200
2025-08-05 00:00:00+00:00,31.07419095916733,31.21229787244042,30.837435444313922,30.88675880432129,494600
2025-08-06 00:00:00+00:00,30.8670308318027,31.360271962014448,30.482301470772935,30.49216651916504,581700
2025-08-07 00:00:00+00:00,30.590815519333674,30.67959907445161,29.653656607117988,29.86081886291504,579500
2025-08-08 00:00:00+00:00,29.890412469697278,29.969330977199863,29.495819932184354,29.693117141723633,770400
2025-08-11 00:00:00+00:00,29.663520525413293,29.870682773317146,29.624062214400755,29.752304077148438,552100
2025-08-12 00:00:00+00:00,29.762170690208052,30.186358374898813,29.663522085141377,29.920007705688477,453100
2025-08-13 00:00:00+00:00,29.989059642572585,30.20608693901647,29.831222635103693,30.05811309814453,423600
2025-08-14 00:00:00+00:00,30.008791325987623,30.01865637467186,29.38730831140587,29.456361770629883,681900
2025-08-15 00:00:00+00:00,29.37744256385366,29.594467985047054,29.229468718675943,29.40703582763672,450600
2025-08-18 00:00:00+00:00,29.446496721945646,29.53528027853813,29.347848116668924,29.456361770629883,309800
2025-08-19 00:00:00+00:00,29.594467356872734,29.939736519016027,29.5550071639121,29.66352081298828,343500
2025-08-20 00:00:00+00:00,29.693115669846858,29.890410988040646,29.466225207219505,29.752304077148438,757300
2025-08-21 00:00:00+00:00,29.722710214389163,29.841088915662485,29.535279936257705,29.62406349182129,560300
2025-08-22 00:00:00+00:00,29.663521412655292,30.383653014654715,29.633928148902132,30.25541114807129,973400
2025-08-25 00:00:00+00:00,30.225815233415922,30.472435793431565,29.920006265834886,30.363924026489258,544900
2025-08-26 00:00:00+00:00,30.54148925564556,30.80783991209452,30.324463840149487,30.7486515045166,358300
2025-08-27 00:00:00+00:00,30.758518066558196,31.202433967589254,30.590816002195627,30.99527359008789,511900
2025-08-28 00:00:00+00:00,30.945950215933365,31.597026494206172,30.79797636741637,31.380001068115234,501500
2025-08-29 00:00:00+00:00,31.200000762939453,31.729999542236328,31.200000762939453,31.450000762939453,529500
2025-09-02 00:00:00+00:00,31.09000015258789,31.440000534057617,30.75,31.440000534057617,563800
2025-09-03 00:00:00+00:00,31.43000030517578,31.559999465942383,30.559999465942383,30.639999389648438,843200
2025-09-04 00:00:00+00:00,30.6299991607666,30.760000228881836,30.09000015258789,30.459999084472656,425200
2025-09-05 00:00:00+00:00,30.610000610351562,30.850000381469727,30.290000915527344,30.510000228881836,345100
2025-09-08 00:00:00+00:00,30.6200008392334,31.110000610351562,30.459999084472656,31.079999923706055,531000
2025-09-09 00:00:00+00:00,30.969999313354492,31.200000762939453,30.520000457763672,30.56999969482422,757100
2025-09-10 00:00:00+00:00,30.56999969482422,30.84000015258789,30.520000457763672,30.59000015258789,465900
2025-09-11 00:00:00+00:00,30.6299991607666,31.06999969482422,30.510000228881836,31.0,590600
2025-09-12 00:00:00+00:00,30.959999084472656,30.979999542236328,30.56999969482422,30.65999984741211,409400
2025-09-15 00:00:00+00:00,30.65999984741211,30.940000534057617,30.530000686645508,30.829999923706055,553300
2025-09-16 00:00:00+00:00,30.75,31.200000762939453,30.600000381469727,31.1200008392334,457100
2025-09-17 00:00:00+00:00,31.239999771118164,31.3700008392334,30.690000534057617,30.729999542236328,573000
2025-09-18 00:00:00+00:00,30.8799991607666,31.200000762939453,30.75,31.06999969482422,435200
2025-09-19 00:00:00+00:00,31.299999237060547,31.299999237060547,30.850000381469727,30.90999984741211,865800
2025-09-22 00:00:00+00:00,30.93000030517578,31.3700008392334,30.719999313354492,31.219999313354492,1247000
2025-09-23 00:00:00+00:00,31.219999313354492,31.649999618530273,31.170000076293945,31.530000686645508,360400
2025-09-24 00:00:00+00:00,31.56999969482422,31.670000076293945,31.190000534057617,31.190000534057617,500800
2025-09-25 00:00:00+00:00,31.219999313354492,31.75,30.979999542236328,31.530000686645508,1075100
2025-09-26 00:00:00+00:00,31.969999313354492,33.130001068115234,31.8700008392334,33.119998931884766,1249800
