"('date', '')","('open', 'ACLX')","('high', 'ACLX')","('low', 'ACLX')","('close', 'ACLX')","('volume', 'ACLX')"
2024-05-28 00:00:00+00:00,52.29999923706055,52.61000061035156,50.36000061035156,51.29999923706055,325300
2024-05-29 00:00:00+00:00,50.56999969482422,50.65999984741211,49.970001220703125,50.45000076293945,345800
2024-05-30 00:00:00+00:00,51.06999969482422,53.0,50.709999084472656,52.2400016784668,328000
2024-05-31 00:00:00+00:00,53.33000183105469,53.33000183105469,50.88999938964844,52.0,563200
2024-06-03 00:00:00+00:00,52.77000045776367,54.92499923706055,51.779998779296875,53.63999938964844,586800
2024-06-04 00:00:00+00:00,53.380001068115234,54.9900016784668,51.56999969482422,51.709999084472656,403200
2024-06-05 00:00:00+00:00,51.869998931884766,53.16999816894531,51.095001220703125,52.779998779296875,286400
2024-06-06 00:00:00+00:00,52.630001068115234,52.70000076293945,50.880001068115234,51.34000015258789,368800
2024-06-07 00:00:00+00:00,50.849998474121094,51.875,50.130001068115234,50.779998779296875,227000
2024-06-10 00:00:00+00:00,50.209999084472656,54.3650016784668,50.02000045776367,54.130001068115234,611300
2024-06-11 00:00:00+00:00,53.66999816894531,54.599998474121094,53.43000030517578,54.0,414700
2024-06-12 00:00:00+00:00,55.869998931884766,56.5,54.20000076293945,55.060001373291016,583500
2024-06-13 00:00:00+00:00,54.91999816894531,58.68000030517578,54.619998931884766,55.790000915527344,574700
2024-06-14 00:00:00+00:00,54.959999084472656,56.09000015258789,53.724998474121094,54.40999984741211,352300
2024-06-17 00:00:00+00:00,54.369998931884766,54.689998626708984,53.525001525878906,53.75,648000
2024-06-18 00:00:00+00:00,53.900001525878906,54.08000183105469,52.20500183105469,53.810001373291016,463400
2024-06-20 00:00:00+00:00,53.77000045776367,54.95000076293945,53.40999984741211,54.59000015258789,220800
2024-06-21 00:00:00+00:00,54.790000915527344,56.31999969482422,53.900001525878906,56.119998931884766,793200
2024-06-24 00:00:00+00:00,56.20000076293945,57.599998474121094,55.93000030517578,56.06999969482422,370900
2024-06-25 00:00:00+00:00,55.47999954223633,55.5,53.5369987487793,53.790000915527344,569500
2024-06-26 00:00:00+00:00,53.5,54.470001220703125,52.720001220703125,53.65999984741211,567800
2024-06-27 00:00:00+00:00,53.40999984741211,55.11000061035156,52.79999923706055,54.119998931884766,300300
2024-06-28 00:00:00+00:00,54.29999923706055,55.599998474121094,53.209999084472656,55.189998626708984,1289800
2024-07-01 00:00:00+00:00,54.810001373291016,57.09000015258789,53.5,53.599998474121094,512700
2024-07-02 00:00:00+00:00,53.08000183105469,54.209999084472656,52.95000076293945,53.25,541400
2024-07-03 00:00:00+00:00,53.689998626708984,55.130001068115234,53.375,54.720001220703125,227800
2024-07-05 00:00:00+00:00,54.459999084472656,55.02000045776367,53.0,54.130001068115234,281700
2024-07-08 00:00:00+00:00,54.7599983215332,57.36000061035156,54.470001220703125,55.77000045776367,566900
2024-07-09 00:00:00+00:00,55.68000030517578,57.70000076293945,55.529998779296875,57.040000915527344,315800
2024-07-10 00:00:00+00:00,57.36000061035156,58.040000915527344,57.099998474121094,57.349998474121094,228100
2024-07-11 00:00:00+00:00,59.04999923706055,60.2400016784668,57.88999938964844,59.279998779296875,425800
2024-07-12 00:00:00+00:00,59.540000915527344,64.3550033569336,59.07600021362305,62.43000030517578,865900
2024-07-15 00:00:00+00:00,63.099998474121094,63.849998474121094,62.15999984741211,63.349998474121094,509400
2024-07-16 00:00:00+00:00,64.16000366210938,66.58000183105469,64.16000366210938,65.91999816894531,701500
2024-07-17 00:00:00+00:00,64.86000061035156,67.37000274658203,64.08000183105469,65.51000213623047,609900
2024-07-18 00:00:00+00:00,65.02999877929688,66.5199966430664,61.79999923706055,62.2400016784668,435100
2024-07-19 00:00:00+00:00,62.41999816894531,63.22999954223633,60.61000061035156,62.560001373291016,296900
2024-07-22 00:00:00+00:00,63.11000061035156,63.13999938964844,61.72999954223633,62.970001220703125,399700
2024-07-23 00:00:00+00:00,62.58000183105469,63.81999969482422,61.77000045776367,63.15999984741211,374200
2024-07-24 00:00:00+00:00,62.599998474121094,64.44999694824219,61.5099983215332,62.099998474121094,311100
2024-07-25 00:00:00+00:00,62.59000015258789,63.625,61.77000045776367,62.689998626708984,332900
2024-07-26 00:00:00+00:00,63.84000015258789,64.70999908447266,62.36000061035156,64.41000366210938,267600
2024-07-29 00:00:00+00:00,64.4800033569336,64.66999816894531,60.93000030517578,62.099998474121094,246900
2024-07-30 00:00:00+00:00,62.779998779296875,63.14500045776367,60.9900016784668,61.66999816894531,188200
2024-07-31 00:00:00+00:00,62.43000030517578,63.61000061035156,61.38999938964844,61.810001373291016,251400
2024-08-01 00:00:00+00:00,60.709999084472656,61.974998474121094,58.27000045776367,58.650001525878906,555900
2024-08-02 00:00:00+00:00,55.75,56.290000915527344,53.459999084472656,55.310001373291016,646900
2024-08-05 00:00:00+00:00,49.0,54.720001220703125,49.0,51.09000015258789,561200
2024-08-06 00:00:00+00:00,51.68000030517578,53.27000045776367,50.63999938964844,51.72999954223633,539600
2024-08-07 00:00:00+00:00,52.11000061035156,52.67499923706055,50.290000915527344,50.90999984741211,486800
2024-08-08 00:00:00+00:00,51.75,52.95000076293945,50.560001373291016,52.58000183105469,549900
2024-08-09 00:00:00+00:00,53.70000076293945,59.900001525878906,53.70000076293945,59.04999923706055,965300
2024-08-12 00:00:00+00:00,58.790000915527344,59.97999954223633,57.790000915527344,58.939998626708984,545800
2024-08-13 00:00:00+00:00,59.75,61.10300064086914,59.380001068115234,60.63999938964844,379000
2024-08-14 00:00:00+00:00,61.06999969482422,61.720001220703125,58.689998626708984,60.27000045776367,361000
2024-08-15 00:00:00+00:00,62.720001220703125,64.95999908447266,61.27000045776367,64.86000061035156,338100
2024-08-16 00:00:00+00:00,64.52999877929688,65.36000061035156,63.060001373291016,65.27999877929688,396400
2024-08-19 00:00:00+00:00,65.0999984741211,66.88999938964844,64.71199798583984,66.37000274658203,392300
2024-08-20 00:00:00+00:00,65.87999725341797,66.66999816894531,64.98799896240234,65.88999938964844,368700
2024-08-21 00:00:00+00:00,66.31999969482422,67.75,66.01000213623047,66.63999938964844,402700
2024-08-22 00:00:00+00:00,66.68000030517578,66.95500183105469,65.37999725341797,66.45999908447266,239800
2024-08-23 00:00:00+00:00,66.9000015258789,69.5199966430664,66.9000015258789,69.37999725341797,281100
2024-08-26 00:00:00+00:00,69.98999786376953,74.09500122070312,67.51000213623047,71.9000015258789,553700
2024-08-27 00:00:00+00:00,71.16999816894531,71.68000030517578,69.26000213623047,71.47000122070312,288800
2024-08-28 00:00:00+00:00,71.23999786376953,71.23999786376953,68.76000213623047,69.30000305175781,177200
2024-08-29 00:00:00+00:00,70.06999969482422,70.67500305175781,67.2300033569336,67.4800033569336,422700
2024-08-30 00:00:00+00:00,68.05000305175781,68.9800033569336,67.04000091552734,68.73999786376953,327100
2024-09-03 00:00:00+00:00,68.18000030517578,70.61000061035156,65.62000274658203,66.12000274658203,418300
2024-09-04 00:00:00+00:00,65.5199966430664,66.44999694824219,64.0999984741211,65.45999908447266,386800
2024-09-05 00:00:00+00:00,65.9000015258789,70.5199966430664,65.12000274658203,70.37000274658203,576800
2024-09-06 00:00:00+00:00,70.48999786376953,71.9800033569336,68.0199966430664,71.25,588800
2024-09-09 00:00:00+00:00,71.47000122070312,74.63999938964844,71.25,74.2699966430664,498200
2024-09-10 00:00:00+00:00,74.41000366210938,76.72000122070312,73.12999725341797,74.19000244140625,661100
2024-09-11 00:00:00+00:00,73.5999984741211,75.0,72.5,74.4000015258789,302600
2024-09-12 00:00:00+00:00,74.87999725341797,75.37999725341797,72.3499984741211,74.7699966430664,393400
2024-09-13 00:00:00+00:00,75.7300033569336,77.02999877929688,75.12999725341797,76.88999938964844,333600
2024-09-16 00:00:00+00:00,77.33999633789062,79.94000244140625,76.55999755859375,77.01000213623047,341700
2024-09-17 00:00:00+00:00,78.19999694824219,78.55000305175781,76.9000015258789,77.98999786376953,343900
2024-09-18 00:00:00+00:00,78.94999694824219,82.97000122070312,78.02999877929688,80.55000305175781,689200
2024-09-19 00:00:00+00:00,83.23999786376953,86.11000061035156,81.5199966430664,85.43000030517578,752700
2024-09-20 00:00:00+00:00,85.37000274658203,88.66000366210938,83.9800033569336,86.61000061035156,1351500
2024-09-23 00:00:00+00:00,86.83000183105469,87.62999725341797,84.66000366210938,85.9800033569336,470400
2024-09-24 00:00:00+00:00,86.0199966430664,86.19999694824219,83.20999908447266,84.43499755859375,529000
2024-09-25 00:00:00+00:00,84.68000030517578,86.1500015258789,84.38999938964844,84.5999984741211,412700
2024-09-26 00:00:00+00:00,86.0999984741211,86.0999984741211,83.27999877929688,84.13999938964844,364200
2024-09-27 00:00:00+00:00,85.38999938964844,86.30000305175781,82.47000122070312,82.76000213623047,357200
2024-09-30 00:00:00+00:00,82.83000183105469,86.4000015258789,81.66000366210938,83.51000213623047,514800
2024-10-01 00:00:00+00:00,82.23999786376953,82.23999786376953,79.41999816894531,81.44000244140625,427000
2024-10-02 00:00:00+00:00,80.58999633789062,80.7699966430664,75.95999908447266,76.2300033569336,622300
2024-10-03 00:00:00+00:00,75.44999694824219,76.45999908447266,73.33000183105469,76.19999694824219,617400
2024-10-04 00:00:00+00:00,77.06999969482422,79.2699966430664,76.61499786376953,78.2300033569336,408400
2024-10-07 00:00:00+00:00,77.80999755859375,77.97000122070312,75.1500015258789,76.06999969482422,324300
2024-10-08 00:00:00+00:00,77.94999694824219,82.62999725341797,76.18000030517578,80.8499984741211,510100
2024-10-09 00:00:00+00:00,80.94000244140625,84.20999908447266,79.63999938964844,82.94000244140625,449000
2024-10-10 00:00:00+00:00,81.6500015258789,83.04000091552734,81.5999984741211,82.9000015258789,397500
2024-10-11 00:00:00+00:00,82.66999816894531,86.93000030517578,82.66999816894531,86.19999694824219,471600
2024-10-14 00:00:00+00:00,86.05000305175781,87.79000091552734,86.0,86.80999755859375,325600
2024-10-15 00:00:00+00:00,86.98999786376953,89.98999786376953,85.80000305175781,89.91000366210938,866700
2024-10-16 00:00:00+00:00,90.13999938964844,93.4800033569336,89.61799621582031,93.0,514200
2024-10-17 00:00:00+00:00,94.69999694824219,96.30000305175781,92.7699966430664,95.2699966430664,727900
2024-10-18 00:00:00+00:00,95.9000015258789,97.54000091552734,94.44000244140625,96.86000061035156,553000
2024-10-21 00:00:00+00:00,96.5199966430664,97.01499938964844,89.55000305175781,90.27999877929688,550500
2024-10-22 00:00:00+00:00,89.69000244140625,91.22000122070312,89.69000244140625,90.45999908447266,418800
2024-10-23 00:00:00+00:00,89.95999908447266,90.55000305175781,87.54000091552734,88.19000244140625,464600
2024-10-24 00:00:00+00:00,88.5,89.58999633789062,85.61499786376953,86.4800033569336,415000
2024-10-25 00:00:00+00:00,87.0199966430664,87.2249984741211,83.97000122070312,84.30999755859375,311200
2024-10-28 00:00:00+00:00,85.80000305175781,86.33000183105469,83.41000366210938,84.98999786376953,536600
2024-10-29 00:00:00+00:00,85.1500015258789,87.3499984741211,83.52999877929688,87.25,520100
2024-10-30 00:00:00+00:00,86.86000061035156,87.33000183105469,85.33000183105469,86.80999755859375,323100
2024-10-31 00:00:00+00:00,86.41999816894531,87.33999633789062,82.1500015258789,84.2699966430664,360500
2024-11-01 00:00:00+00:00,85.0,86.33000183105469,84.0,86.16999816894531,522600
2024-11-04 00:00:00+00:00,85.11000061035156,91.19999694824219,84.90499877929688,86.44000244140625,784400
2024-11-05 00:00:00+00:00,80.22000122070312,87.73999786376953,77.0,87.12000274658203,2330900
2024-11-06 00:00:00+00:00,94.33999633789062,96.25,88.63999938964844,92.9800033569336,1104600
2024-11-07 00:00:00+00:00,92.73999786376953,99.4800033569336,91.69000244140625,99.16000366210938,695800
2024-11-08 00:00:00+00:00,99.94000244140625,106.23999786376953,96.94000244140625,103.05999755859375,846000
2024-11-11 00:00:00+00:00,105.36000061035156,107.34500122070312,104.11000061035156,106.52999877929688,702300
2024-11-12 00:00:00+00:00,106.33000183105469,107.37000274658203,99.94499969482422,100.4800033569336,623200
2024-11-13 00:00:00+00:00,101.11000061035156,103.66000366210938,100.0199966430664,100.13999938964844,503200
2024-11-14 00:00:00+00:00,100.19000244140625,100.33499908447266,94.87999725341797,95.08000183105469,480300
2024-11-15 00:00:00+00:00,94.91000366210938,94.98999786376953,87.08000183105469,87.83000183105469,855400
2024-11-18 00:00:00+00:00,87.93000030517578,89.83999633789062,87.0199966430664,88.22000122070312,427500
2024-11-19 00:00:00+00:00,87.43000030517578,89.38999938964844,85.37000274658203,87.58999633789062,498200
2024-11-20 00:00:00+00:00,86.87000274658203,88.30000305175781,83.69000244140625,87.22000122070312,345100
2024-11-21 00:00:00+00:00,87.91000366210938,89.37000274658203,85.875,87.22000122070312,324100
2024-11-22 00:00:00+00:00,87.12999725341797,91.33999633789062,85.91999816894531,90.44000244140625,348800
2024-11-25 00:00:00+00:00,93.66999816894531,95.5,89.25,89.41000366210938,531500
2024-11-26 00:00:00+00:00,89.4000015258789,92.4800033569336,89.30000305175781,90.95999908447266,459100
2024-11-27 00:00:00+00:00,91.44000244140625,92.92500305175781,88.51000213623047,89.06999969482422,353700
2024-11-29 00:00:00+00:00,89.30000305175781,89.6500015258789,87.2300033569336,88.06999969482422,219500
2024-12-02 00:00:00+00:00,88.05999755859375,95.83999633789062,86.61000061035156,95.72000122070312,464700
2024-12-03 00:00:00+00:00,96.0,96.38999938964844,88.03500366210938,88.6500015258789,472000
2024-12-04 00:00:00+00:00,89.23999786376953,90.2699966430664,85.0,85.8499984741211,340500
2024-12-05 00:00:00+00:00,85.0,86.68199920654297,83.76000213623047,86.41999816894531,424000
2024-12-06 00:00:00+00:00,87.8499984741211,89.0,84.45999908447266,84.55000305175781,303000
2024-12-09 00:00:00+00:00,88.75,88.79000091552734,80.5,82.94999694824219,886300
2024-12-10 00:00:00+00:00,84.13999938964844,85.13500213623047,82.0,82.2699966430664,659600
2024-12-11 00:00:00+00:00,83.62999725341797,90.2300033569336,83.04000091552734,86.9800033569336,820000
2024-12-12 00:00:00+00:00,85.87000274658203,87.91000366210938,82.5199966430664,83.41999816894531,488000
2024-12-13 00:00:00+00:00,83.7300033569336,87.08000183105469,82.70999908447266,83.80000305175781,411100
2024-12-16 00:00:00+00:00,83.23999786376953,85.30999755859375,82.05999755859375,83.41999816894531,895000
2024-12-17 00:00:00+00:00,82.16000366210938,83.41000366210938,81.5199966430664,82.0250015258789,668000
2024-12-18 00:00:00+00:00,82.54000091552734,83.3499984741211,74.44000244140625,75.43000030517578,1232600
2024-12-19 00:00:00+00:00,75.5199966430664,77.0999984741211,73.38500213623047,75.20999908447266,842700
2024-12-20 00:00:00+00:00,74.16000366210938,76.41000366210938,73.4000015258789,75.54000091552734,1372300
2024-12-23 00:00:00+00:00,75.12999725341797,76.83999633789062,74.11000061035156,76.79000091552734,401900
2024-12-24 00:00:00+00:00,76.62999725341797,77.94000244140625,75.52999877929688,77.58000183105469,267600
2024-12-26 00:00:00+00:00,77.05000305175781,79.5,76.66500091552734,79.0199966430664,279800
2024-12-27 00:00:00+00:00,78.0,79.33000183105469,76.0999984741211,79.08000183105469,478800
2024-12-30 00:00:00+00:00,78.0,79.12000274658203,75.5999984741211,78.3499984741211,450400
2024-12-31 00:00:00+00:00,79.43000030517578,80.0,75.95999908447266,76.69000244140625,404400
2025-01-02 00:00:00+00:00,76.91000366210938,80.45999908447266,76.37000274658203,78.75,318000
2025-01-03 00:00:00+00:00,78.73999786376953,81.0,77.91999816894531,79.12999725341797,415600
2025-01-06 00:00:00+00:00,79.48999786376953,80.08999633789062,74.55999755859375,75.01000213623047,1085200
2025-01-07 00:00:00+00:00,75.0999984741211,77.33000183105469,73.44999694824219,77.05000305175781,527400
2025-01-08 00:00:00+00:00,76.41999816894531,76.41999816894531,72.12000274658203,72.26000213623047,884300
2025-01-10 00:00:00+00:00,70.16000366210938,70.44000244140625,67.43000030517578,69.08000183105469,1602600
2025-01-13 00:00:00+00:00,68.51000213623047,69.06999969482422,65.18000030517578,67.36000061035156,568600
2025-01-14 00:00:00+00:00,68.05999755859375,68.91600036621094,64.3949966430664,64.6500015258789,707900
2025-01-15 00:00:00+00:00,66.44000244140625,67.51000213623047,63.625,67.51000213623047,762900
2025-01-16 00:00:00+00:00,67.7699966430664,68.23999786376953,66.01000213623047,67.01000213623047,735700
2025-01-17 00:00:00+00:00,68.05000305175781,68.16000366210938,65.37999725341797,66.4800033569336,562500
2025-01-21 00:00:00+00:00,67.06999969482422,67.80000305175781,65.75,66.56999969482422,686400
2025-01-22 00:00:00+00:00,66.16999816894531,66.81999969482422,63.79999923706055,65.8499984741211,978900
2025-01-23 00:00:00+00:00,65.55000305175781,66.7300033569336,63.625,65.38999938964844,832800
2025-01-24 00:00:00+00:00,64.94999694824219,66.22000122070312,62.22999954223633,62.994998931884766,847700
2025-01-27 00:00:00+00:00,62.86000061035156,65.1500015258789,62.41999816894531,62.93000030517578,653000
2025-01-28 00:00:00+00:00,63.04999923706055,65.29000091552734,61.779998779296875,64.23999786376953,344200
2025-01-29 00:00:00+00:00,64.0,65.72000122070312,64.0,64.58000183105469,254000
2025-01-30 00:00:00+00:00,65.23999786376953,68.0250015258789,65.23999786376953,67.58000183105469,547700
2025-01-31 00:00:00+00:00,67.69000244140625,70.23999786376953,67.3550033569336,68.12999725341797,822100
