"('date', '')","('open', 'BSL')","('high', 'BSL')","('low', 'BSL')","('close', 'BSL')","('volume', 'BSL')"
2014-01-07 00:00:00+00:00,7.5771106078948325,7.641803060183775,7.5771106078948325,7.637759685516357,50200
2014-01-08 00:00:00+00:00,7.61754603511427,7.6943686361311485,7.6013725312390905,7.6903252601623535,43000
2014-01-09 00:00:00+00:00,7.718624470342038,7.718624470342038,7.637758531600689,7.662018775939941,36600
2014-01-10 00:00:00+00:00,7.6539368767002225,7.722672736817051,7.6539368767002225,7.718629360198975,59600
2014-01-13 00:00:00+00:00,7.6903211305272485,7.706493854522705,7.670104261539556,7.706493854522705,19500
2014-01-14 00:00:00+00:00,7.763103933201587,7.763103933201587,7.690324713328594,7.698411464691162,54300
2014-01-15 00:00:00+00:00,7.674151838497117,7.722671579447315,7.674151838497117,7.714584827423096,35200
2014-01-16 00:00:00+00:00,7.686281989703022,7.779277324676514,7.686281989703022,7.779277324676514,47100
2014-01-17 00:00:00+00:00,7.787364502596659,7.8601437326238965,7.759061640073881,7.852056980133057,46800
2014-01-21 00:00:00+00:00,7.803530192190823,7.831833800359295,7.787357473003307,7.799487590789795,82200
2014-01-22 00:00:00+00:00,7.811691861804598,7.815758426629974,7.701897713991181,7.730362892150879,52200
2014-01-23 00:00:00+00:00,7.742557920893538,7.799488242906222,7.742557920893538,7.758823394775391,83100
2014-01-24 00:00:00+00:00,7.7384933436750085,7.75069225831142,7.689695358276367,7.689695358276367,62900
2014-01-27 00:00:00+00:00,7.705963329540497,7.726295375544796,7.640899851585337,7.6652984619140625,59500
2014-01-28 00:00:00+00:00,7.640899658203125,7.697830006068591,7.636833093981618,7.640899658203125,61400
2014-01-29 00:00:00+00:00,7.636829661546508,7.681560296642904,7.624629974365234,7.624629974365234,46300
2014-01-30 00:00:00+00:00,7.65716820413215,7.661234769981236,7.624636452957589,7.632769584655762,64600
2014-01-31 00:00:00+00:00,7.624631500799428,7.649030104429051,7.604299460377679,7.620564937591553,42600
2014-02-03 00:00:00+00:00,7.665301351923804,7.665301351923804,7.600237849438081,7.612436771392822,52500
2014-02-04 00:00:00+00:00,7.604300788861864,7.640899088508896,7.583967969270312,7.592101097106934,42900
2014-02-05 00:00:00+00:00,7.583968534719841,7.640899658203125,7.575835406276826,7.640899658203125,25300
2014-02-06 00:00:00+00:00,7.640901757468251,7.677499294281006,7.604303445037465,7.677499294281006,29700
2014-02-07 00:00:00+00:00,7.669363701209429,7.746626083171481,7.661230573965727,7.726294040679932,36700
2014-02-10 00:00:00+00:00,7.705959729628853,7.762890052339623,7.705959729628853,7.754756927490234,46200
2014-02-11 00:00:00+00:00,7.7140956825715135,7.730361939869223,7.6652984619140625,7.6652984619140625,55700
2014-02-12 00:00:00+00:00,7.661232763963485,7.6856313770513385,7.649033069610596,7.649033069610596,30700
2014-02-13 00:00:00+00:00,7.640897753630926,7.649030104429051,7.604299460377679,7.620564937591553,41500
2014-02-14 00:00:00+00:00,7.592099305887631,7.6530961990356445,7.592099305887631,7.6530961990356445,29500
2014-02-18 00:00:00+00:00,7.693764864298127,7.799493226751304,7.644966860235907,7.78322696685791,105600
2014-02-19 00:00:00+00:00,7.750508552787161,7.815948137794325,7.71778876028358,7.7218780517578125,49800
2014-02-20 00:00:00+00:00,7.709605594868186,7.783225294166726,7.709605594868186,7.76277494430542,39900
2014-02-21 00:00:00+00:00,7.76277548924373,7.7995853414770115,7.746415988307348,7.791405200958252,34900
2014-02-24 00:00:00+00:00,7.795491623422019,7.820032033494942,7.676882761805975,7.783222198486328,89600
2014-02-25 00:00:00+00:00,7.770956994114984,7.783227207047414,7.7300570644414925,7.754596710205078,47900
2014-02-26 00:00:00+00:00,7.734145234600672,7.836394643603961,7.730055164628411,7.76277494430542,52300
2014-02-27 00:00:00+00:00,7.742323708383507,7.770953411927093,7.725963432015223,7.758683204650879,33300
2014-02-28 00:00:00+00:00,7.742322844357409,7.8200325882327,7.742322844357409,7.8036723136901855,51900
2014-03-03 00:00:00+00:00,7.803675411736392,7.803675411736392,7.75868541898435,7.791405200958252,39900
2014-03-04 00:00:00+00:00,7.791407522559237,7.791407522559237,7.758687730835838,7.779138088226318,48500
2014-03-05 00:00:00+00:00,7.775044678639317,7.795494247148685,7.770954608917236,7.770954608917236,24700
2014-03-06 00:00:00+00:00,7.775042061795354,7.787312266831816,7.758681788413405,7.783222198486328,39000
2014-03-07 00:00:00+00:00,7.7668675203942765,7.844577314739513,7.762777449102281,7.828217029571533,47800
2014-03-10 00:00:00+00:00,7.840481358637351,7.901830821767697,7.7873120319512505,7.860930919647217,58700
2014-03-11 00:00:00+00:00,7.8159459297864355,7.832305431365967,7.807765788946086,7.832305431365967,49400
2014-03-12 00:00:00+00:00,7.799581763787307,7.844571735902323,7.770952065205306,7.795491695404053,57500
2014-03-13 00:00:00+00:00,7.795491623422019,7.8036717601129935,7.775042061795354,7.783222198486328,34500
2014-03-14 00:00:00+00:00,7.783222270355069,7.795491695404053,7.775042133588561,7.795491695404053,32200
2014-03-17 00:00:00+00:00,7.791402107783299,7.807762382325814,7.779132681977241,7.8036723136901855,23800
2014-03-18 00:00:00+00:00,7.795494086111234,7.8282138631109275,7.779134587661897,7.820034503936768,33400
2014-03-19 00:00:00+00:00,7.803676667943864,7.848666667938232,7.79958659702608,7.848666667938232,28200
2014-03-20 00:00:00+00:00,7.856886149132934,7.889777319851019,7.811660495325303,7.877442836761475,48700
2014-03-21 00:00:00+00:00,7.88977677950167,7.967892814490064,7.88977677950167,7.939113140106201,35200
2014-03-24 00:00:00+00:00,7.9514492603539155,7.9596722502110495,7.8980006104700236,7.935003280639648,63300
2014-03-25 00:00:00+00:00,7.914447831272786,7.914447831272786,7.836330983755228,7.869222164154053,59900
2014-03-26 00:00:00+00:00,7.881557257913611,7.881557257913611,7.791106700897217,7.791106700897217,47900
2014-03-27 00:00:00+00:00,7.811662034365982,7.811662034365982,7.770547866821288,7.770547866821289,37800
2014-03-28 00:00:00+00:00,7.749993680261235,7.815776055921321,7.749993680261235,7.786996364593506,47300
2014-03-31 00:00:00+00:00,7.791107415210462,7.795218127289658,7.71710205078125,7.71710205078125,43400
2014-04-01 00:00:00+00:00,7.7129907523937895,7.721213745138606,7.659542083740234,7.659542083740234,43900
2014-04-02 00:00:00+00:00,7.6554301596610435,7.659540871194955,7.606092995190227,7.614315986633301,70800
2014-04-03 00:00:00+00:00,7.606092696726204,7.638983877020219,7.585536003112793,7.585536003112793,40300
2014-04-04 00:00:00+00:00,7.58553888362852,7.614318579291072,7.544424696601493,7.556758403778076,48800
2014-04-07 00:00:00+00:00,7.544420514282509,7.5649772043062855,7.527974534913521,7.548532009124756,60800
2014-04-08 00:00:00+00:00,7.536200252891991,7.57731443201137,7.527977260230567,7.532088756561279,49300
2014-04-09 00:00:00+00:00,7.527977260230567,7.556756950357809,7.478640872637506,7.532088756561279,49500
2014-04-10 00:00:00+00:00,7.523861304799486,7.540307280375443,7.495081631728838,7.519750595092773,74800
2014-04-11 00:00:00+00:00,7.478640633767946,7.499197330577179,7.4416379521611535,7.458083152770996,86600
2014-04-14 00:00:00+00:00,7.45808269038593,7.45808269038593,7.400523315538462,7.416969299316406,101300
2014-04-15 00:00:00+00:00,7.404635571710914,7.437526758456046,7.371744384965782,7.392301082611084,66800
2014-04-16 00:00:00+00:00,7.371744384965782,7.425192269356216,7.363521392232562,7.392301082611084,92400
2014-04-17 00:00:00+00:00,7.384077331760518,7.441637490795654,7.384077331760518,7.416969299316406,59600
2014-04-21 00:00:00+00:00,7.458308550769052,7.487248644780319,7.421099633166447,7.4748454093933105,56100
2014-04-22 00:00:00+00:00,7.466580339706393,7.532729384577417,7.466580339706393,7.528594970703125,55300
2014-04-23 00:00:00+00:00,7.5410013218873875,7.5864791046987134,7.536866906308254,7.549270153045654,67000
2014-04-24 00:00:00+00:00,7.536866190836407,7.557538266769681,7.524463733835509,7.545135021209717,52900
2014-04-25 00:00:00+00:00,7.545133678904932,7.60301390410288,7.540999264453803,7.574073791503906,46800
2014-04-28 00:00:00+00:00,7.549267392964928,7.615416440928087,7.549267392964928,7.59474515914917,43200
2014-04-29 00:00:00+00:00,7.594747141234766,7.623687258701616,7.582343895795091,7.598880767822266,44700
2014-04-30 00:00:00+00:00,7.5864783845172,7.603015256704753,7.532731775649752,7.545135021209717,59300
2014-05-01 00:00:00+00:00,7.569936048903941,7.611279386679557,7.553399186928841,7.582339286804199,46000
2014-05-02 00:00:00+00:00,7.574070688239346,7.594742752025187,7.532727349226268,7.569936275482178,37600
2014-05-05 00:00:00+00:00,7.54926809335606,7.586477034857292,7.524462395208215,7.574073791503906,77700
2014-05-06 00:00:00+00:00,7.545128841445838,7.565800111889446,7.545128841445838,7.561666488647461,53100
2014-05-07 00:00:00+00:00,7.540993445369637,7.607142448425293,7.536859034108868,7.607142448425293,67600
2014-05-08 00:00:00+00:00,7.574073088811399,7.611282026860533,7.557536221100036,7.59474515914917,56600
2014-05-09 00:00:00+00:00,7.578209480648533,7.607149598115383,7.574075065501974,7.598880767822266,38500
2014-05-12 00:00:00+00:00,7.574073493358521,7.648491373431603,7.565804664781758,7.631953716278076,54200
2014-05-13 00:00:00+00:00,7.607145459832889,7.62368311142265,7.590608596801758,7.590608596801758,51800
2014-05-14 00:00:00+00:00,7.582343895795091,7.623687258701616,7.578209480648533,7.598880767822266,46400
2014-05-15 00:00:00+00:00,7.5864783845172,7.59474721489051,7.541000606023061,7.545135021209717,47000
2014-05-16 00:00:00+00:00,7.549264066475179,7.6030098485532625,7.545129654229403,7.586472988128662,40300
2014-05-19 00:00:00+00:00,7.5699380840102135,7.59474456647972,7.528594735119828,7.532729148864746,68100
2014-05-20 00:00:00+00:00,7.5493577987127924,7.5493577987127924,7.495315387567105,7.499472618103027,98300
2014-05-21 00:00:00+00:00,7.507788361250243,7.5493598851882595,7.482845764051779,7.495317459106445,119600
2014-05-22 00:00:00+00:00,7.491157760569242,7.5742999881555155,7.491157760569242,7.561829090118408,43100
2014-05-23 00:00:00+00:00,7.541044413507322,7.56598780028148,7.528573513031006,7.528573513031006,33800
2014-05-27 00:00:00+00:00,7.524416923522949,7.541045056546204,7.520259692039429,7.524416923522949,44400
2014-05-28 00:00:00+00:00,7.511943445374681,7.557672187924373,7.507786214878287,7.5535149574279785,44900
2014-05-29 00:00:00+00:00,7.53273394004192,7.536890380023619,7.516105008470728,7.520262241363525,49500
2014-05-30 00:00:00+00:00,7.511945229072387,7.536887825062682,7.507787997588865,7.524416923522949,40400
2014-06-02 00:00:00+00:00,7.503625563608607,7.536882599507809,7.486997442114147,7.491154670715332,87600
2014-06-03 00:00:00+00:00,7.478687831077273,7.516102119821998,7.4246454100631105,7.432959079742432,129900
2014-06-04 00:00:00+00:00,7.4204867195890545,7.478686360453783,7.3997005672011955,7.4579010009765625,55900
2014-06-05 00:00:00+00:00,7.412170975300034,7.495313984634919,7.412170975300034,7.474527835845947,58900
2014-06-06 00:00:00+00:00,7.466216475664485,7.5950882729211475,7.466216475664485,7.524416923522949,110200
2014-06-09 00:00:00+00:00,7.549354582833651,7.5909260775735685,7.516097545623779,7.516097545623779,93500
2014-06-10 00:00:00+00:00,7.528574983442746,7.557674814118677,7.495317920825836,7.503631591796875,154300
2014-06-11 00:00:00+00:00,7.499470910202368,7.511941806059411,7.453742177631962,7.462056636810303,97400
2014-06-12 00:00:00+00:00,7.453743770498991,7.491158051886499,7.453743770498991,7.4579010009765625,43500
2014-06-13 00:00:00+00:00,7.449585437774658,7.474528024038925,7.428800081372856,7.449585437774658,71100
2014-06-16 00:00:00+00:00,7.43711519241333,7.466215014191005,7.399700909296126,7.43711519241333,89100
2014-06-17 00:00:00+00:00,7.4163309474729955,7.441273542332548,7.4163309474729955,7.432959079742432,41900
2014-06-18 00:00:00+00:00,7.403858731298704,7.478687303509536,7.399701500296909,7.46621561050415,66100
2014-06-19 00:00:00+00:00,7.478751915494888,7.495473935272863,7.462030693066701,7.491293430328369,43900
2014-06-20 00:00:00+00:00,7.474573262549214,7.499656298431081,7.441130012056711,7.449491024017334,62100
2014-06-23 00:00:00+00:00,7.44113151633741,7.487116294067014,7.44113151633741,7.445312023162842,58300
2014-06-24 00:00:00+00:00,7.428591060689427,7.482936056676525,7.428591060689427,7.474575042724609,75800
2014-06-25 00:00:00+00:00,7.462032816392879,7.4829345497131605,7.445310791856641,7.478754043579102,66900
2014-06-26 00:00:00+00:00,7.470395088195801,7.491296825040188,7.462034074517986,7.470395088195801,48400
2014-06-27 00:00:00+00:00,7.4829356792591275,7.499657706319549,7.441131408958212,7.495477199554443,39300
2014-06-30 00:00:00+00:00,7.470396058319885,7.4954783052604235,7.411869752324958,7.487117290496826,95000
2014-07-01 00:00:00+00:00,7.495477407647843,7.503838421410176,7.4536731361863335,7.466214656829834,50600
2014-07-02 00:00:00+00:00,7.449494347281433,7.474576597002655,7.403509558333907,7.432773113250732,51400
2014-07-03 00:00:00+00:00,7.411870574024428,7.470396886507737,7.411870574024428,7.432773113250732,60300
2014-07-07 00:00:00+00:00,7.428588964409422,7.466212719225786,7.428588964409422,7.441129684448242,29300
2014-07-08 00:00:00+00:00,7.441128227872012,7.4453087328499485,7.411865490376247,7.424407005310059,50200
2014-07-09 00:00:00+00:00,7.424411850021552,7.432772865433307,7.395149093430724,7.420231342315674,56600
2014-07-10 00:00:00+00:00,7.420231170450849,7.4453134187548535,7.403509140014648,7.403509140014648,33500
2014-07-11 00:00:00+00:00,7.4076924026710325,7.512202739715576,7.4076924026710325,7.512202739715576,56000
2014-07-14 00:00:00+00:00,7.516381663653863,7.520562171936035,7.482938394746911,7.520562171936035,44100
2014-07-15 00:00:00+00:00,7.495473935272863,7.516375662645544,7.474571410550394,7.491293430328369,60300
2014-07-16 00:00:00+00:00,7.499659400720349,7.545643390825414,7.491298385301131,7.5247416496276855,83000
2014-07-17 00:00:00+00:00,7.508016562592423,7.562362343345148,7.508016562592423,7.554001331329346,79600
2014-07-18 00:00:00+00:00,7.524741573326434,7.545643314312217,7.512200050324779,7.528922080993652,30600
2014-07-21 00:00:00+00:00,7.533099999500348,7.558182239532471,7.533099999500348,7.558182239532471,31600
2014-07-22 00:00:00+00:00,7.562385996721029,7.566589753909588,7.537164255374381,7.558182239532471,29600
2014-07-23 00:00:00+00:00,7.562388171272209,7.604424953460693,7.562388171272209,7.604424953460693,34800
2014-07-24 00:00:00+00:00,7.6002178116605235,7.608625324712419,7.570792317763465,7.583403587341309,49800
2014-07-25 00:00:00+00:00,7.57079722391328,7.587611459128726,7.511946197981574,7.5287604331970215,39600
2014-07-28 00:00:00+00:00,7.532961885627984,7.562387389582863,7.528758127665165,7.553979873657227,45300
2014-07-29 00:00:00+00:00,7.537167399354719,7.541371158296792,7.520352363586426,7.520352363586426,35900
2014-07-30 00:00:00+00:00,7.5287576495557875,7.553979393946157,7.524553891859926,7.53716516494751,26200
2014-07-31 00:00:00+00:00,7.507743106109277,7.520353583195559,7.432077036450927,7.461502552032471,62800
2014-08-01 00:00:00+00:00,7.4951322754173155,7.499336035292499,7.436281240735167,7.440485000610352,59900
2014-08-04 00:00:00+00:00,7.444684462872024,7.461499494476862,7.402648487429601,7.4068522453308105,35500
2014-08-05 00:00:00+00:00,7.394240418133676,7.411054646695054,7.373222431985759,7.398444175720215,47400
2014-08-06 00:00:00+00:00,7.352202454946382,7.385831708414896,7.310165687664578,7.356406211853027,131200
2014-08-07 00:00:00+00:00,7.347999693239417,7.406851496118582,7.347999693239417,7.377425193786621,106400
2014-08-08 00:00:00+00:00,7.35220062968877,7.385829874808486,7.34799687382575,7.364811897277832,51100
2014-08-11 00:00:00+00:00,7.381632033704827,7.432076342696677,7.381632033704827,7.419465065002441,60800
2014-08-12 00:00:00+00:00,7.415255364065182,7.440477899243305,7.343793117962729,7.364811897277832,68500
2014-08-13 00:00:00+00:00,7.3690192260047604,7.4068522453308105,7.364815468103551,7.4068522453308105,39100
2014-08-14 00:00:00+00:00,7.402649840717278,7.419464073611111,7.402649840717278,7.415260314941406,21100
2014-08-15 00:00:00+00:00,7.406853561691357,7.423667794499617,7.3984460443947375,7.4110565185546875,20300
2014-08-18 00:00:00+00:00,7.415258959348393,7.427870233052022,7.390037213725972,7.4068522453308105,45900
2014-08-19 00:00:00+00:00,7.406855614169429,7.427873611450195,7.406855614169429,7.427873611450195,29900
2014-08-20 00:00:00+00:00,7.436324102728411,7.444779468552368,7.385592714132733,7.406731128692627,96100
2014-08-21 00:00:00+00:00,7.423642680939337,7.440553416293366,7.406732751933552,7.41941499710083,59500
2014-08-22 00:00:00+00:00,7.410962534843199,7.4447832087823365,7.410962534843199,7.41519021987915,57500
2014-08-25 00:00:00+00:00,7.41941499710083,7.440553416293366,7.410960435772059,7.41941499710083,86900
2014-08-26 00:00:00+00:00,7.41941524526157,7.440553665161133,7.41941524526157,7.440553665161133,68100
2014-08-27 00:00:00+00:00,7.440551819204886,7.465917110443115,7.440551819204886,7.465917110443115,57000
2014-08-28 00:00:00+00:00,7.444779413116945,7.474372386932373,7.419413315833954,7.474372386932373,48700
2014-08-29 00:00:00+00:00,7.470144810023596,7.495510101318359,7.465917127083124,7.495510101318359,35900
2014-09-02 00:00:00+00:00,7.482827471618278,7.503965078878724,7.478599788896583,7.487054347991943,50000
2014-09-03 00:00:00+00:00,7.482827842167315,7.482827842167315,7.444779502135936,7.465917110443115,37600
2014-09-04 00:00:00+00:00,7.457464653802615,7.49128532409668,7.449010090990387,7.49128532409668,35400
2014-09-05 00:00:00+00:00,7.46168851852417,7.470143883356232,7.440550912791989,7.46168851852417,38300
2014-09-08 00:00:00+00:00,7.453236819722722,7.461692188713734,7.4363268880890665,7.444782257080078,25600
2014-09-09 00:00:00+00:00,7.436325981181221,7.470146646672251,7.432098297201308,7.440553665161133,63900
2014-09-10 00:00:00+00:00,7.419414553481419,7.419414553481419,7.368683963149087,7.385593891143799,85400
2014-09-11 00:00:00+00:00,7.372914363606045,7.436328028063082,7.372914363606045,7.427872657775879,58800
2014-09-12 00:00:00+00:00,7.432096419816432,7.444779468552368,7.3982757628686695,7.406731128692627,61500
2014-09-15 00:00:00+00:00,7.40673217289368,7.410959856401678,7.3898214388616905,7.3982768058776855,67100
2014-09-16 00:00:00+00:00,7.3982768058776855,7.410959856401678,7.3982768058776855,7.3982768058776855,85700
2014-09-17 00:00:00+00:00,7.398279479735346,7.41941709856663,7.398279479735346,7.41519021987915,25200
2014-09-18 00:00:00+00:00,7.4151859727145775,7.4151859727145775,7.377137635532273,7.410958290100098,67800
2014-09-19 00:00:00+00:00,7.406703386827319,7.423710320699274,7.3429259656031425,7.359932899475098,73600
2014-09-22 00:00:00+00:00,7.347179850477942,7.355682914182198,7.317416289103606,7.3386759757995605,121200
2014-09-23 00:00:00+00:00,7.338680668996775,7.368443438430727,7.334428728938405,7.355687618255615,55500
2014-09-24 00:00:00+00:00,7.325920678326959,7.347180366516114,7.300409863474155,7.347180366516113,71500
2014-09-25 00:00:00+00:00,7.338678378193941,7.355685322143983,7.321670623269507,7.342930316925049,62600
2014-09-26 00:00:00+00:00,7.342930316925049,7.351434194387266,7.317418684538399,7.342930316925049,59800
2014-09-29 00:00:00+00:00,7.317418684538399,7.359937260875091,7.317418684538399,7.342930316925049,41500
2014-09-30 00:00:00+00:00,7.3429321957669815,7.3429321957669815,7.270650840792235,7.300413608551025,83000
2014-10-01 00:00:00+00:00,7.274903306046538,7.3216730254849285,7.274903306046538,7.313169956207275,53700
2014-10-02 00:00:00+00:00,7.2919087409973145,7.3046645587263095,7.202620449817817,7.2919087409973145,172500
2014-10-03 00:00:00+00:00,7.274899048621353,7.347180366516114,7.253639360432198,7.347180366516113,58100
2014-10-06 00:00:00+00:00,7.325920678326959,7.355683430817593,7.317416803051297,7.347180366516113,50900
2014-10-07 00:00:00+00:00,7.325924965611083,7.351436606368013,7.30041413582881,7.313169956207275,36200
2014-10-08 00:00:00+00:00,7.2706489804449905,7.351434194387266,7.249389286789449,7.342930316925049,96200
2014-10-09 00:00:00+00:00,7.313169428008192,7.334428316128871,7.27490278061129,7.300413608551025,87500
2014-10-10 00:00:00+00:00,7.2919097289129144,7.321672496671704,7.2451400128525005,7.300413608551025,66900
2014-10-13 00:00:00+00:00,7.291908281105992,7.3131679759801616,7.262145519256592,7.262145519256592,68600
2014-10-14 00:00:00+00:00,7.257895929914323,7.283406761047629,7.240888979483685,7.253643989562988,104900
2014-10-15 00:00:00+00:00,7.206870020749348,7.215373085466591,7.0155368725625005,7.130336761474609,196100
2014-10-16 00:00:00+00:00,7.075064744852425,7.202620489929265,7.058057798760209,7.164353847503662,76900
2014-10-17 00:00:00+00:00,7.177107902159693,7.228130355616302,7.16435289702633,7.198367595672607,25700
2014-10-20 00:00:00+00:00,7.168604274233457,7.228129789458389,7.168604274233457,7.211122035980225,53800
2014-10-21 00:00:00+00:00,7.223876572900299,7.2706470757153845,7.219624635283093,7.245136260986328,122200
2014-10-22 00:00:00+00:00,7.223752021789551,7.257967512109154,7.202367646250412,7.223752021789551,128200
2014-10-23 00:00:00+00:00,7.24086198958338,7.25796933114992,7.2194767929229045,7.2323079109191895,166700
2014-10-24 00:00:00+00:00,7.2237538322549995,7.24086198958338,7.2194767929229045,7.2323079109191895,73500
2014-10-27 00:00:00+00:00,7.23230791091919,7.253692291817825,7.23230791091919,7.2323079109191895,71700
2014-10-28 00:00:00+00:00,7.240861276267808,7.275076771792074,7.240861276267808,7.2622456550598145,84800
2014-10-29 00:00:00+00:00,7.257968616149061,7.279353810702827,7.253691577238308,7.2622456550598145,72400
2014-10-30 00:00:00+00:00,7.257973280234664,7.279358488530894,7.253696238575418,7.270804405212402,44000
2014-10-31 00:00:00+00:00,7.283630328457052,7.3050147057189685,7.270799212642881,7.2964606285095215,61500
2014-11-03 00:00:00+00:00,7.279351426235376,7.30073579802259,7.275074388725634,7.283628463745117,58200
2014-11-04 00:00:00+00:00,7.275078872008482,7.287909992444912,7.257970711426576,7.266524791717529,53900
2014-11-05 00:00:00+00:00,7.236588887700718,7.283635530190141,7.236588887700718,7.270804405212402,39600
2014-11-06 00:00:00+00:00,7.249415354089315,7.287907888524334,7.249415354089315,7.2622456550598145,67900
2014-11-07 00:00:00+00:00,7.249415354089315,7.27079973288132,7.249415354089315,7.2622456550598145,45600
2014-11-10 00:00:00+00:00,7.253691620818728,7.266522737628077,7.249415397644043,7.249415397644043,60000
2014-11-11 00:00:00+00:00,7.2494149298763935,7.322122955581032,7.219475659253073,7.309291839599609,96300
2014-11-12 00:00:00+00:00,7.279357471218024,7.334957373493395,7.279357471218024,7.305018901824951,87400
2014-11-13 00:00:00+00:00,7.305013997461552,7.347783563600364,7.300736959271509,7.3263983726501465,122300
2014-11-14 00:00:00+00:00,7.326398280349129,7.3648908078129525,7.326398280349129,7.356337547302246,50500
2014-11-17 00:00:00+00:00,7.343504806176755,7.364889176358921,7.326396657421876,7.330673694610596,62700
2014-11-18 00:00:00+00:00,7.330680602331788,7.3521904859913105,7.3134720389645995,7.322076320648193,80300
2014-11-19 00:00:00+00:00,7.334978466501463,7.35218702176026,7.313468592977044,7.339280605316162,105700
2014-11-20 00:00:00+00:00,7.317774179806396,7.3564926268331075,7.304867757281005,7.322076320648193,103400
2014-11-21 00:00:00+00:00,7.395210263238761,7.408115863800049,7.322075518043753,7.408115863800049,115600
2014-11-24 00:00:00+00:00,7.408115058371836,7.455437776749852,7.369396619798784,7.438230037689209,138400
2014-11-25 00:00:00+00:00,7.451135061257329,7.485551357269287,7.399511027514003,7.485551357269287,127300
2014-11-26 00:00:00+00:00,7.476943939638628,7.476943939638628,7.408111376507577,7.446829795837402,73900
2014-11-28 00:00:00+00:00,7.429619758635562,7.446827483801359,7.360787216875131,7.412411212921143,48300
2014-12-01 00:00:00+00:00,7.395207589358176,7.395207589358176,7.334978466501463,7.339280605316162,90400
2014-12-02 00:00:00+00:00,7.330677872263822,7.373697623561585,7.326375733024214,7.347885608673096,110700
2014-12-03 00:00:00+00:00,7.3306752986765416,7.390903585788335,7.3306752986765416,7.386601448059082,143700
2014-12-04 00:00:00+00:00,7.369393344429275,7.386601896390762,7.317769329642655,7.35648775100708,92900
2014-12-05 00:00:00+00:00,7.317774790078769,7.386607408188954,7.309170507677613,7.365097522735596,103800
2014-12-08 00:00:00+00:00,7.339278835995936,7.3607895248837325,7.317768967657019,7.352185249328613,119600
2014-12-09 00:00:00+00:00,7.296263231337327,7.3177739348261905,7.2747533483979,7.313471794128418,102700
2014-12-10 00:00:00+00:00,7.300565372035099,7.326378216221736,7.300565372035099,7.313471794128418,74700
2014-12-11 00:00:00+00:00,7.291957549822805,7.3048631436477685,7.218822842801877,7.223124980926514,143400
2014-12-12 00:00:00+00:00,7.201616344818534,7.205918484170508,7.094065322666736,7.106971740722656,209600
2014-12-15 00:00:00+00:00,7.119879842979479,7.158598290219082,7.081161395739876,7.102672100067139,201800
2014-12-16 00:00:00+00:00,7.076854875644977,7.0983647436182125,6.9736052118366185,7.020927906036377,189500
2014-12-17 00:00:00+00:00,7.025235205587932,7.115578522663496,7.0166309238570275,7.102672100067139,154300
2014-12-18 00:00:00+00:00,7.137087011998051,7.197315331248045,7.0897642922734505,7.1930131912231445,145100
2014-12-19 00:00:00+00:00,7.201660633087158,7.223287737084214,7.145431812674138,7.201660633087158,153100
2014-12-22 00:00:00+00:00,7.188687072151719,7.231939641456785,7.154084521713739,7.158409118652344,218100
2014-12-23 00:00:00+00:00,7.171386480037277,7.240591591485959,7.171386480037277,7.231940746307373,266500
2014-12-24 00:00:00+00:00,7.24491178200875,7.29681599060654,7.24491178200875,7.279514312744141,93600
2014-12-26 00:00:00+00:00,7.27951916935419,7.331423412580458,7.270868324651485,7.314121723175049,156800
2014-12-29 00:00:00+00:00,7.314116843479532,7.327093101876331,7.2578880404055495,7.279514312744141,89200
2014-12-30 00:00:00+00:00,7.253568224104529,7.335748782464727,7.253568224104529,7.292496204376221,92000
2014-12-31 00:00:00+00:00,7.288168429211549,7.322770975507927,7.231938775861321,7.240589618682861,266900
2015-01-02 00:00:00+00:00,7.266539646858505,7.378998102641907,7.266539646858505,7.30546760559082,100900
2015-01-05 00:00:00+00:00,7.279515098689362,7.301141373362871,7.236261724352848,7.253563404083252,68200
2015-01-06 00:00:00+00:00,7.270863195068523,7.270863195068523,7.167055606842041,7.167055606842041,83300
2015-01-07 00:00:00+00:00,7.197337886272635,7.210314153491865,7.180037021636963,7.180037021636963,90300
2015-01-08 00:00:00+00:00,7.210316590008019,7.2276174604900145,7.197340318403836,7.218967437744141,46000
2015-01-09 00:00:00+00:00,7.253565534221357,7.2838426576514825,7.2103121471827185,7.270866394042969,70100
2015-01-12 00:00:00+00:00,7.244914691815682,7.305468938675932,7.244914691815682,7.270866394042969,42700
2015-01-13 00:00:00+00:00,7.283840518621964,7.288165938554564,7.244912564218049,7.253563404083252,107700
2015-01-14 00:00:00+00:00,7.236268308226137,7.25357000369838,7.184364871789901,7.218967437744141,150700
2015-01-15 00:00:00+00:00,7.193011669090324,7.193011669090324,7.158409118652344,7.158409118652344,140600
2015-01-16 00:00:00+00:00,7.1281276581334385,7.171381026141817,7.1281276581334385,7.167055606842041,79200
2015-01-20 00:00:00+00:00,7.17138538443779,7.188687072151719,7.149759099785257,7.158409118652344,148900
2015-01-21 00:00:00+00:00,7.171453844547479,7.21494372508728,7.158406631535395,7.210594654083252,109100
2015-01-22 00:00:00+00:00,7.210593861602863,7.232338384732693,7.20624479107682,7.214942932128906,54800
2015-01-23 00:00:00+00:00,7.193203291007045,7.214947828894835,7.1801560705738,7.188854217529297,44000
2015-01-26 00:00:00+00:00,7.197550739070916,7.219296104055029,7.184504349581306,7.193202495574951,105400
