"('date', '')","('open', 'BCO')","('high', 'BCO')","('low', 'BCO')","('close', 'BCO')","('volume', 'BCO')"
2024-08-02 00:00:00+00:00,101.73099745058919,103.06669762309195,100.51402148540907,100.9493637084961,310400
2024-08-05 00:00:00+00:00,96.58606728210188,99.54439679160906,95.13163547701187,98.60446166992188,442000
2024-08-06 00:00:00+00:00,98.51541715475197,102.02782081666282,97.81293793208756,100.3853988647461,526700
2024-08-07 00:00:00+00:00,102.27518342414432,102.91829306157452,91.84681447489562,93.80583953857422,770500
2024-08-08 00:00:00+00:00,93.66731570543367,95.5966671148906,92.95494026493196,94.72598266601562,427000
2024-08-09 00:00:00+00:00,94.46873564561531,95.96273718392021,93.94434275126258,94.96343994140625,265800
2024-08-12 00:00:00+00:00,94.88429042937214,94.96344493252016,92.77684518744248,92.9747314453125,312100
2024-08-13 00:00:00+00:00,93.45954514085145,95.93306689732727,93.15283085859704,95.68571472167969,356100
2024-08-14 00:00:00+00:00,95.97264178868447,97.58537521671357,95.49772230175299,96.80374145507812,370700
2024-08-15 00:00:00+00:00,98.6539337975936,100.26666715037122,98.16912568148551,99.54440307617188,309800
2024-08-16 00:00:00+00:00,99.15854316846547,101.19672271698613,99.15854316846547,100.28646850585938,311400
2024-08-19 00:00:00+00:00,100.63275270037708,103.03701601739374,100.51402094510368,102.88860321044922,282900
2024-08-20 00:00:00+00:00,102.84902054900934,103.20520824750575,101.34512280426,101.43416595458984,292700
2024-08-21 00:00:00+00:00,101.94865785651832,104.31334368617303,101.7408829669331,104.26387023925781,267000
2024-08-22 00:00:00+00:00,104.75857771938125,104.75857771938125,103.57129044296991,104.14514923095703,284600
2024-08-23 00:00:00+00:00,105.45117140858727,108.5875948889344,104.48154764993123,108.0632095336914,346500
2024-08-26 00:00:00+00:00,108.70632798952428,109.57700485917522,107.1826378061936,108.1324691772461,324400
2024-08-27 00:00:00+00:00,107.80596614773943,109.02294211482243,106.48016217330347,107.75650024414062,236900
2024-08-28 00:00:00+00:00,107.66744545715908,108.55791472264958,107.0144396948585,107.3805160522461,164000
2024-08-29 00:00:00+00:00,108.38972339321465,109.69574254260279,107.69713279138527,108.32046508789062,221000
2024-08-30 00:00:00+00:00,109.00314378501304,109.78477748580939,107.79606408374751,109.75509643554688,242200
2024-09-03 00:00:00+00:00,108.57770330832332,109.60668921177387,105.18403133153728,105.65895080566406,192000
2024-09-04 00:00:00+00:00,105.23350030530196,106.71761321948138,104.30345379686783,105.37201690673828,142700
2024-09-05 00:00:00+00:00,105.62927463844974,106.1734448928168,104.5508152331151,105.8568344116211,149800
2024-09-06 00:00:00+00:00,105.94587113608083,106.05470668230713,104.19461374577627,104.58048248291016,248200
2024-09-09 00:00:00+00:00,104.91689170994135,106.37132359936439,103.19532281261493,103.3338394165039,244200
2024-09-10 00:00:00+00:00,103.44267669904758,104.45187019405493,102.33453630081752,103.98684692382812,229200
2024-09-11 00:00:00+00:00,103.35361619515176,104.21440435087683,101.72109057843986,104.09567260742188,414500
2024-09-12 00:00:00+00:00,104.11547526913806,107.45967377927529,104.11547526913806,106.58899688720703,213700
2024-09-13 00:00:00+00:00,108.41940651144266,110.48726705879459,108.05332257713249,109.89362335205078,258900
2024-09-16 00:00:00+00:00,110.40810441740226,111.50634859083146,108.81516348195721,109.81446075439453,290300
2024-09-17 00:00:00+00:00,109.81446891402335,111.42720991752373,108.84485262040197,109.5572280883789,391000
2024-09-18 00:00:00+00:00,109.81446661387379,112.10000578385895,108.96357455034496,109.49785614013672,282600
2024-09-19 00:00:00+00:00,112.19894283912951,112.19894283912951,109.70562880459943,110.61589050292969,333900
2024-09-20 00:00:00+00:00,110.81377447217974,112.10000880245327,110.49716398991708,111.73392486572266,640900
2024-09-23 00:00:00+00:00,112.28799178503982,113.27740048975957,111.11060055946407,111.81307983398438,233300
2024-09-24 00:00:00+00:00,112.34735603612542,112.55513094829125,110.39821977381239,110.69503784179688,254000
2024-09-25 00:00:00+00:00,110.69503383791375,111.80317421130536,109.34943750900563,110.31906127929688,274100
2024-09-26 00:00:00+00:00,111.80317687988281,112.22862289915689,110.65545922841267,111.80317687988281,281500
2024-09-27 00:00:00+00:00,112.31766687567007,113.91061540958934,111.5162482829415,113.13887786865234,261800
2024-09-30 00:00:00+00:00,112.58481006408624,114.68235909861401,112.58481006408624,114.41521453857422,282900
2024-10-01 00:00:00+00:00,113.78199822272448,113.8809375810264,111.2787954695988,113.02015686035156,228000
2024-10-02 00:00:00+00:00,111.80318565662878,111.8229705097019,106.75720268095901,109.94309997558594,481900
2024-10-03 00:00:00+00:00,108.83495418374737,109.93319841621596,108.0137431723359,108.82505798339844,306400
2024-10-04 00:00:00+00:00,110.38832045658621,111.41730633677261,108.83494921070425,110.30916595458984,225800
2024-10-07 00:00:00+00:00,107.8455539747275,109.38902921239506,106.99466184406724,108.9833755493164,222400
2024-10-08 00:00:00+00:00,109.80457704608986,110.58620324927239,107.68723555668726,110.18054962158203,245000
2024-10-09 00:00:00+00:00,109.38901790456191,111.15016409340306,109.38901790456191,110.36853790283203,117000
2024-10-10 00:00:00+00:00,109.2604030220399,109.6957452655052,107.23211216799223,107.61798095703125,252800
2024-10-11 00:00:00+00:00,107.19252595855619,110.58619781731942,107.19252595855619,110.23990631103516,194200
2024-10-14 00:00:00+00:00,110.50705801723927,111.42720839268604,109.96288022315117,111.16996002197266,115300
2024-10-15 00:00:00+00:00,111.53604311650241,112.10989441036659,110.19044671627564,110.5070571899414,128400
2024-10-16 00:00:00+00:00,111.69434219805139,113.33676418483601,110.53673588606787,112.29788208007812,345200
2024-10-17 00:00:00+00:00,112.79258557774953,112.79258557774953,111.04133559673728,111.46678161621094,123200
2024-10-18 00:00:00+00:00,111.82295724272947,111.82295724272947,108.93388592709294,109.32965087890625,272700
2024-10-21 00:00:00+00:00,109.52753701515707,109.91340579350563,104.69922541134099,105.21371459960938,342600
2024-10-22 00:00:00+00:00,104.9762538002285,105.35223390953249,102.65114503682304,102.82923889160156,363900
2024-10-23 00:00:00+00:00,102.05750137029602,102.96775549534564,100.6228543321962,101.65184020996094,329500
2024-10-24 00:00:00+00:00,102.22570086450064,102.22570086450064,100.50413193639422,101.12745666503906,244200
2024-10-25 00:00:00+00:00,101.65184341818679,102.38401126015476,100.09847212693477,100.52391815185547,162000
2024-10-28 00:00:00+00:00,101.31544008333881,103.4921359395086,101.31544008333881,103.30415344238281,207800
2024-10-29 00:00:00+00:00,102.44337372321309,104.0363222722034,102.03771254865288,103.12606811523438,183800
2024-10-30 00:00:00+00:00,102.61157314130791,104.56070944572535,102.36422097168315,102.60167694091797,151100
2024-10-31 00:00:00+00:00,102.02782350220707,103.00733595975099,101.34512911282758,101.7013168334961,200900
2024-11-01 00:00:00+00:00,102.23559346514516,103.4129845777997,101.50342565888893,102.34442901611328,202500
2024-11-04 00:00:00+00:00,101.95071020342772,104.17220209336945,101.95071020342772,103.02178192138672,155100
2024-11-05 00:00:00+00:00,102.73418296237028,104.43006237949363,102.73418296237028,103.0912094116211,404400
2024-11-06 00:00:00+00:00,97.53747393063531,102.48624662105296,93.84820572813771,101.83170318603516,1206200
2024-11-07 00:00:00+00:00,100.84987805322696,103.14079128456123,99.26309059575841,99.67962646484375,324900
2024-11-08 00:00:00+00:00,99.66971544894547,99.887899121243,97.61681713489041,98.74739837646484,414800
2024-11-11 00:00:00+00:00,99.31269073486328,101.49451236328447,98.95566427692322,99.31269073486328,378000
2024-11-12 00:00:00+00:00,99.28294121469905,99.85815135700192,95.71268415046912,95.8316879272461,361800
2024-11-13 00:00:00+00:00,96.44656590651773,97.82508177020665,94.44325753256967,94.81019592285156,408600
2024-11-14 00:00:00+00:00,95.29613918222145,95.4944914019523,92.53910764205253,93.06472778320312,419700
2024-11-15 00:00:00+00:00,93.45151781027613,93.77878574952175,90.3077011619831,90.65481567382812,307000
2024-11-18 00:00:00+00:00,91.01182859811155,91.28952170268158,89.74240467124513,90.52587890625,275000
2024-11-19 00:00:00+00:00,89.83166339840959,91.42836277991424,89.79199295563367,91.00191497802734,306100
2024-11-20 00:00:00+00:00,90.32753735910283,92.22175381202744,90.00026186367128,91.77547454833984,284400
2024-11-21 00:00:00+00:00,92.1820883977484,93.12424449058547,91.86473238780722,92.48953247070312,237200
2024-11-22 00:00:00+00:00,93.29283518168594,96.20854863007196,93.29283518168594,95.75234985351562,343900
2024-11-25 00:00:00+00:00,96.6151542904468,99.67962991833194,96.32754924297538,98.7275619506836,375900
2024-11-26 00:00:00+00:00,97.91434414587096,98.18211020814748,95.59367215189627,96.01020050048828,355800
2024-11-27 00:00:00+00:00,96.39697243116464,97.28953853200879,94.88953334579969,95.41515350341797,199700
2024-11-29 00:00:00+00:00,96.30772290007891,97.30938086788046,95.15730264931848,95.91102600097656,177100
2024-12-02 00:00:00+00:00,96.08953639945373,97.15069622266455,95.21680930020308,96.33747100830078,314900
2024-12-03 00:00:00+00:00,96.58540336123666,96.58540336123666,93.65977807171977,94.15564727783203,356500
2024-12-04 00:00:00+00:00,94.41349317307456,95.4349900864419,93.94738247825461,94.33415985107422,242700
2024-12-05 00:00:00+00:00,94.2548168467771,94.92919925000396,92.70770739022983,92.78704071044922,198000
2024-12-06 00:00:00+00:00,93.68953135100053,94.73085216999881,92.98539796871678,93.84820556640625,216100
2024-12-09 00:00:00+00:00,94.24490051419852,95.7721785836503,93.76887031141781,94.73085021972656,190300
2024-12-10 00:00:00+00:00,94.7903555817959,95.45481847630113,93.75894676510136,95.1672134399414,220500
2024-12-11 00:00:00+00:00,95.78210233402227,95.83168471723043,93.72920402337742,93.9473876953125,330700
2024-12-12 00:00:00+00:00,94.02671532541567,94.49283358424528,93.18373919830599,94.1060562133789,243600
2024-12-13 00:00:00+00:00,93.92754017501852,94.62176157428205,93.33249866590928,93.83828735351562,162100
2024-12-16 00:00:00+00:00,93.70936712846522,96.41681651591963,93.40193062000988,95.7821044921875,311400
2024-12-17 00:00:00+00:00,95.30606871649735,95.45483100536299,93.63994772720372,93.8581314086914,312700
2024-12-18 00:00:00+00:00,94.34408464766393,94.7606205851719,88.14571876863292,88.85977172851562,339900
2024-12-19 00:00:00+00:00,89.25646100725446,90.21844851983977,88.12587977313835,88.51265716552734,316600
2024-12-20 00:00:00+00:00,87.97711854927266,91.39862080217264,87.97711854927266,89.60356903076172,1109000
2024-12-23 00:00:00+00:00,89.17712271019322,89.57381961726553,88.2548056169549,89.53414916992188,177900
2024-12-24 00:00:00+00:00,89.49446727384908,90.41678424909847,88.60190123871044,90.25811004638672,73300
2024-12-26 00:00:00+00:00,89.60356365657069,91.62671091701336,89.42505044046212,91.43827819824219,140700
2024-12-27 00:00:00+00:00,90.49613405171115,91.60688384560675,89.4548056470363,90.94241333007812,177000
2024-12-30 00:00:00+00:00,90.4068829620882,91.78539883625498,89.65315960292949,91.16059875488281,141400
2024-12-31 00:00:00+00:00,91.7655554527087,92.42010644647614,91.37877807143293,92.00357055664062,195200
2025-01-02 00:00:00+00:00,92.53911045679489,93.04489917453863,90.35728893793616,91.59696197509766,164800
2025-01-03 00:00:00+00:00,91.81514889724806,92.65812507914833,90.88291231899666,92.43994140625,178100
2025-01-06 00:00:00+00:00,92.5291996474529,92.96555941672204,91.5077026966426,91.64655303955078,194400
2025-01-07 00:00:00+00:00,91.65646256895829,91.90439717289922,90.24819583450103,91.60688018798828,259400
2025-01-08 00:00:00+00:00,90.83332153235688,91.64655432979978,89.54406607967087,91.63663482666016,199200
2025-01-10 00:00:00+00:00,89.74240763623759,90.49613095510301,89.01844282576043,89.34571075439453,289000
2025-01-13 00:00:00+00:00,88.56224884611395,89.67299109566686,88.45315700855227,89.07794952392578,230400
2025-01-14 00:00:00+00:00,89.60356475145416,91.03167049777306,89.3655496491889,90.79365539550781,205300
2025-01-15 00:00:00+00:00,93.08457229247777,93.65978241416433,91.38870043691004,91.92424011230469,135800
2025-01-16 00:00:00+00:00,91.73580470024724,92.08291163719164,90.1688561661968,90.20852661132812,176100
2025-01-17 00:00:00+00:00,91.31927537507838,92.21184146484151,90.59530300050282,91.89448547363281,244900
2025-01-21 00:00:00+00:00,92.76722035789852,94.13581676636689,92.11266931491518,93.57052612304688,223200
2025-01-22 00:00:00+00:00,93.16390830543465,93.56059761484836,91.63663025182842,91.84489440917969,137100
2025-01-23 00:00:00+00:00,91.14076344095866,91.59696221184959,90.40687911964402,91.53746032714844,153000
2025-01-24 00:00:00+00:00,91.1110124855114,92.72754340602494,90.27794826799624,92.57878112792969,197900
