"('date', '')","('open', 'BEEP')","('high', 'BEEP')","('low', 'BEEP')","('close', 'BEEP')","('volume', 'BEEP')"
2025-01-21 00:00:00+00:00,3.950000047683716,4.079999923706055,3.799999952316284,3.9100000858306885,57300
2025-01-22 00:00:00+00:00,3.859999895095825,4.059999942779541,3.8450000286102295,3.9100000858306885,27100
2025-01-23 00:00:00+00:00,4.010000228881836,4.079999923706055,3.880000114440918,3.9000000953674316,37100
2025-01-24 00:00:00+00:00,3.9000000953674316,4.420000076293945,3.9000000953674316,4.420000076293945,62300
2025-01-27 00:00:00+00:00,4.159999847412109,4.5980000495910645,4.110000133514404,4.380000114440918,20200
2025-01-28 00:00:00+00:00,4.489999771118164,4.510000228881836,4.150000095367432,4.429999828338623,28900
2025-01-29 00:00:00+00:00,4.5,4.53000020980835,4.000999927520752,4.260000228881836,65700
2025-01-30 00:00:00+00:00,4.140999794006348,4.5,3.8399999141693115,4.489999771118164,66900
2025-01-31 00:00:00+00:00,4.460000038146973,4.460000038146973,4.079999923706055,4.210000038146973,23500
2025-02-03 00:00:00+00:00,4.179999828338623,4.25,3.75,4.039999961853027,49700
2025-02-04 00:00:00+00:00,4.039999961853027,4.139999866485596,3.9200000762939453,3.930000066757202,21300
2025-02-05 00:00:00+00:00,4.0,4.110000133514404,3.815000057220459,3.990000009536743,20300
2025-02-06 00:00:00+00:00,3.869999885559082,3.9600000381469727,3.75,3.759999990463257,8700
2025-02-07 00:00:00+00:00,3.809999942779541,3.9200000762939453,3.5999999046325684,3.680000066757202,16800
2025-02-10 00:00:00+00:00,3.875,3.990000009536743,3.614000082015991,3.8499999046325684,28500
2025-02-11 00:00:00+00:00,3.890000104904175,3.890000104904175,3.6600000858306885,3.6600000858306885,15000
2025-02-12 00:00:00+00:00,3.6500000953674316,3.8499999046325684,3.6500000953674316,3.6700000762939453,16800
2025-02-13 00:00:00+00:00,3.7300000190734863,3.890000104904175,3.6500000953674316,3.7300000190734863,23300
2025-02-14 00:00:00+00:00,3.7200000286102295,3.9100000858306885,3.5799999237060547,3.8399999141693115,18000
2025-02-18 00:00:00+00:00,3.799999952316284,3.8299999237060547,3.4200000762939453,3.5199999809265137,48500
2025-02-19 00:00:00+00:00,3.4700000286102295,3.490000009536743,3.2699999809265137,3.490000009536743,28100
2025-02-20 00:00:00+00:00,3.299999952316284,3.4660000801086426,3.2699999809265137,3.2699999809265137,35600
2025-02-21 00:00:00+00:00,3.2699999809265137,3.359999895095825,3.069999933242798,3.069999933242798,79800
2025-02-24 00:00:00+00:00,3.1500000953674316,3.2200000286102295,2.8499999046325684,2.9000000953674316,107600
2025-02-25 00:00:00+00:00,2.9100000858306885,3.819999933242798,2.9100000858306885,3.569999933242798,135200
2025-02-26 00:00:00+00:00,3.609999895095825,3.749000072479248,3.490000009536743,3.5999999046325684,36300
2025-02-27 00:00:00+00:00,3.640000104904175,3.7300000190734863,3.549999952316284,3.680000066757202,9600
2025-02-28 00:00:00+00:00,3.609999895095825,3.6649999618530273,3.4149999618530273,3.6600000858306885,19500
2025-03-03 00:00:00+00:00,3.5299999713897705,3.7170000076293945,3.430000066757202,3.490000009536743,18100
2025-03-04 00:00:00+00:00,3.5199999809265137,3.6700000762939453,3.4000000953674316,3.4100000858306885,30800
2025-03-05 00:00:00+00:00,3.4100000858306885,3.5399999618530273,3.309999942779541,3.4600000381469727,84800
2025-03-06 00:00:00+00:00,3.4700000286102295,3.5,3.309999942779541,3.4700000286102295,17400
2025-03-07 00:00:00+00:00,3.369999885559082,3.5799999237060547,3.3299999237060547,3.5799999237060547,28000
2025-03-10 00:00:00+00:00,3.569999933242798,3.7790000438690186,3.299999952316284,3.4000000953674316,20700
2025-03-11 00:00:00+00:00,3.7799999713897705,3.799999952316284,3.140000104904175,3.75,53300
2025-03-12 00:00:00+00:00,3.7799999713897705,4.099999904632568,3.6040000915527344,3.799999952316284,55000
2025-03-13 00:00:00+00:00,3.890000104904175,3.950000047683716,3.740000009536743,3.950000047683716,28600
2025-03-14 00:00:00+00:00,3.990000009536743,4.019999980926514,3.513000011444092,3.819999933242798,51800
2025-03-17 00:00:00+00:00,3.7799999713897705,3.869999885559082,3.450000047683716,3.859999895095825,23100
2025-03-18 00:00:00+00:00,3.8499999046325684,3.8499999046325684,3.5999999046325684,3.5999999046325684,46300
2025-03-19 00:00:00+00:00,3.619999885559082,3.7699999809265137,3.4200000762939453,3.7699999809265137,17900
2025-03-20 00:00:00+00:00,3.7300000190734863,4.099999904632568,3.7300000190734863,4.090000152587891,49100
2025-03-21 00:00:00+00:00,3.9700000286102295,4.119999885559082,3.875,4.099999904632568,31300
2025-03-24 00:00:00+00:00,3.9800000190734863,4.223999977111816,3.9200000762939453,4.150000095367432,16300
2025-03-25 00:00:00+00:00,4.090000152587891,4.239999771118164,4.079999923706055,4.239999771118164,11500
2025-03-26 00:00:00+00:00,4.059999942779541,4.400000095367432,4.059999942779541,4.28000020980835,36100
2025-03-27 00:00:00+00:00,4.289999961853027,4.320000171661377,4.210000038146973,4.320000171661377,52100
2025-03-28 00:00:00+00:00,4.230000019073486,4.400000095367432,4.150000095367432,4.340000152587891,52100
2025-03-31 00:00:00+00:00,4.159999847412109,4.369999885559082,4.050000190734863,4.170000076293945,22100
2025-04-01 00:00:00+00:00,4.239999771118164,4.400000095367432,4.179999828338623,4.309999942779541,18400
2025-04-02 00:00:00+00:00,4.309999942779541,4.489999771118164,4.119999885559082,4.400000095367432,66700
2025-04-03 00:00:00+00:00,4.309999942779541,4.380000114440918,4.159999847412109,4.340000152587891,10300
2025-04-04 00:00:00+00:00,4.170000076293945,4.340000152587891,3.990000009536743,4.139999866485596,83200
2025-04-07 00:00:00+00:00,4.050000190734863,4.25,3.5999999046325684,4.179999828338623,35700
2025-04-08 00:00:00+00:00,4.28000020980835,4.28000020980835,4.150000095367432,4.159999847412109,34500
2025-04-09 00:00:00+00:00,4.150000095367432,4.389999866485596,4.010000228881836,4.300000190734863,56300
2025-04-10 00:00:00+00:00,4.210000038146973,4.239999771118164,3.9100000858306885,3.9600000381469727,51400
2025-04-11 00:00:00+00:00,4.059999942779541,4.150000095367432,3.7950000762939453,3.950000047683716,28800
2025-04-14 00:00:00+00:00,4.039999961853027,4.059999942779541,3.890000104904175,4.0,25700
2025-04-15 00:00:00+00:00,4.0,4.03000020980835,3.9000000953674316,4.0,13100
2025-04-16 00:00:00+00:00,4.0,4.130000114440918,3.9800000190734863,4.019999980926514,28500
2025-04-17 00:00:00+00:00,4.050000190734863,4.150000095367432,3.8499999046325684,4.059999942779541,20800
2025-04-21 00:00:00+00:00,4.0,4.03000020980835,3.890000104904175,4.03000020980835,8300
2025-04-22 00:00:00+00:00,3.990000009536743,4.150000095367432,3.9000000953674316,4.150000095367432,22900
2025-04-23 00:00:00+00:00,4.150000095367432,4.349999904632568,4.1020002365112305,4.210000038146973,23900
2025-04-24 00:00:00+00:00,4.21999979019165,4.289999961853027,4.074999809265137,4.269999980926514,36200
2025-04-25 00:00:00+00:00,4.28000020980835,4.28000020980835,4.170000076293945,4.25,10800
2025-04-28 00:00:00+00:00,4.25,4.25,4.021999835968018,4.150000095367432,9100
2025-04-29 00:00:00+00:00,4.0,4.119999885559082,3.9200000762939453,4.119999885559082,20600
2025-04-30 00:00:00+00:00,4.079999923706055,4.079999923706055,3.7300000190734863,3.75,26700
2025-05-01 00:00:00+00:00,3.7209999561309814,3.809999942779541,3.680000066757202,3.7699999809265137,11400
2025-05-02 00:00:00+00:00,3.7699999809265137,4.0,3.75,4.0,18800
2025-05-05 00:00:00+00:00,4.0,4.170000076293945,3.7300000190734863,3.990000009536743,17400
2025-05-06 00:00:00+00:00,3.8499999046325684,4.239999771118164,3.825000047683716,4.150000095367432,18500
2025-05-07 00:00:00+00:00,4.150000095367432,4.239999771118164,4.010000228881836,4.119999885559082,18600
2025-05-08 00:00:00+00:00,4.0,4.239999771118164,3.9800000190734863,4.059999942779541,23900
2025-05-09 00:00:00+00:00,3.9100000858306885,4.159999847412109,3.799999952316284,4.090000152587891,23900
2025-05-12 00:00:00+00:00,4.0,4.046000003814697,3.884999990463257,4.019999980926514,20000
2025-05-13 00:00:00+00:00,3.5399999618530273,3.947000026702881,3.5399999618530273,3.819999933242798,22400
2025-05-14 00:00:00+00:00,3.7100000381469727,3.869999885559082,3.640000104904175,3.799999952316284,26000
2025-05-15 00:00:00+00:00,3.7899999618530273,3.9000000953674316,3.6600000858306885,3.6700000762939453,44000
2025-05-16 00:00:00+00:00,3.680000066757202,4.179999828338623,3.555000066757202,3.759999990463257,28000
2025-05-19 00:00:00+00:00,3.7300000190734863,4.132999897003174,3.7300000190734863,3.8399999141693115,21900
2025-05-20 00:00:00+00:00,3.809999942779541,4.099999904632568,3.809999942779541,4.019999980926514,19200
2025-05-21 00:00:00+00:00,3.990000009536743,4.09499979019165,3.9100000858306885,3.9700000286102295,10500
2025-05-22 00:00:00+00:00,3.940000057220459,4.090000152587891,3.809999942779541,3.9100000858306885,25500
2025-05-23 00:00:00+00:00,3.9100000858306885,4.130000114440918,3.7899999618530273,3.880000114440918,25000
2025-05-27 00:00:00+00:00,3.930000066757202,4.079999923706055,3.7260000705718994,3.9000000953674316,23500
2025-05-28 00:00:00+00:00,3.9200000762939453,4.14900016784668,3.9100000858306885,4.119999885559082,17900
2025-05-29 00:00:00+00:00,4.150000095367432,4.150000095367432,3.990000009536743,4.019999980926514,25100
2025-05-30 00:00:00+00:00,4.03000020980835,4.090000152587891,3.9000000953674316,3.930000066757202,16500
2025-06-02 00:00:00+00:00,3.990000009536743,4.068999767303467,3.950000047683716,4.050000190734863,19500
2025-06-03 00:00:00+00:00,3.9000000953674316,3.930000066757202,3.740000009536743,3.740000009536743,30700
2025-06-04 00:00:00+00:00,3.7699999809265137,3.890000104904175,3.7249999046325684,3.7799999713897705,20300
2025-06-05 00:00:00+00:00,3.690000057220459,3.869999885559082,3.690000057220459,3.8299999237060547,26200
2025-06-06 00:00:00+00:00,3.880000114440918,3.9800000190734863,3.640000104904175,3.8399999141693115,23800
2025-06-09 00:00:00+00:00,3.950000047683716,3.9800000190734863,3.75,3.869999885559082,20400
2025-06-10 00:00:00+00:00,3.9100000858306885,4.0,3.700000047683716,3.9100000858306885,28100
2025-06-11 00:00:00+00:00,3.859999895095825,4.079999923706055,3.8499999046325684,4.079999923706055,35400
2025-06-12 00:00:00+00:00,4.099999904632568,4.150000095367432,3.8299999237060547,3.8299999237060547,31800
2025-06-13 00:00:00+00:00,3.7799999713897705,4.039999961853027,3.7799999713897705,3.819999933242798,23000
2025-06-16 00:00:00+00:00,3.8399999141693115,4.03000020980835,3.759999990463257,3.9600000381469727,27400
2025-06-17 00:00:00+00:00,3.8399999141693115,4.059999942779541,3.8399999141693115,4.059999942779541,21100
2025-06-18 00:00:00+00:00,3.9600000381469727,4.110000133514404,3.950000047683716,4.110000133514404,32300
2025-06-20 00:00:00+00:00,4.010000228881836,4.119999885559082,3.880000114440918,4.03000020980835,59500
2025-06-23 00:00:00+00:00,4.039999961853027,4.110000133514404,4.010000228881836,4.090000152587891,34300
2025-06-24 00:00:00+00:00,4.119999885559082,4.119999885559082,4.019999980926514,4.090000152587891,39100
2025-06-25 00:00:00+00:00,4.119999885559082,4.119999885559082,3.950000047683716,4.110000133514404,34000
2025-06-26 00:00:00+00:00,4.1020002365112305,4.340000152587891,4.010000228881836,4.190000057220459,101800
2025-06-27 00:00:00+00:00,4.119999885559082,4.349999904632568,4.065999984741211,4.269999980926514,1556000
2025-06-30 00:00:00+00:00,4.21999979019165,4.579999923706055,4.107999801635742,4.53000020980835,84600
2025-07-01 00:00:00+00:00,4.429999828338623,4.659999847412109,4.389999866485596,4.5,82000
2025-07-02 00:00:00+00:00,4.409999847412109,4.579999923706055,4.349999904632568,4.550000190734863,48600
2025-07-03 00:00:00+00:00,4.322000026702881,4.670000076293945,4.322000026702881,4.590000152587891,15400
2025-07-07 00:00:00+00:00,4.610000133514404,4.650000095367432,4.489999771118164,4.519999980926514,35700
2025-07-08 00:00:00+00:00,4.570000171661377,4.650000095367432,4.390999794006348,4.46999979019165,46300
2025-07-09 00:00:00+00:00,4.489999771118164,4.489999771118164,4.295000076293945,4.349999904632568,40500
2025-07-10 00:00:00+00:00,4.369999885559082,4.434999942779541,4.289999961853027,4.309999942779541,34300
2025-07-11 00:00:00+00:00,4.199999809265137,4.21999979019165,4.105000019073486,4.190000057220459,27100
2025-07-14 00:00:00+00:00,4.159999847412109,4.235000133514404,3.9100000858306885,4.019999980926514,33600
2025-07-15 00:00:00+00:00,3.9700000286102295,4.050000190734863,3.8350000381469727,3.9800000190734863,38900
2025-07-16 00:00:00+00:00,3.940000057220459,3.940000057220459,3.700000047683716,3.7799999713897705,61800
2025-07-17 00:00:00+00:00,3.6760001182556152,3.890000104904175,3.6600000858306885,3.8399999141693115,55000
2025-07-18 00:00:00+00:00,3.869999885559082,3.869999885559082,3.690000057220459,3.690000057220459,38400
2025-07-21 00:00:00+00:00,3.7200000286102295,3.888000011444092,3.6600000858306885,3.8499999046325684,46700
2025-07-22 00:00:00+00:00,3.809999942779541,3.9179999828338623,3.7100000381469727,3.7300000190734863,40700
2025-07-23 00:00:00+00:00,3.75,3.924999952316284,3.7100000381469727,3.880000114440918,37300
2025-07-24 00:00:00+00:00,3.880000114440918,3.880000114440918,3.7699999809265137,3.7799999713897705,21800
2025-07-25 00:00:00+00:00,3.7200000286102295,3.9600000381469727,3.7200000286102295,3.8499999046325684,27200
2025-07-28 00:00:00+00:00,3.869999885559082,4.019999980926514,3.75,3.819999933242798,38500
2025-07-29 00:00:00+00:00,3.7100000381469727,3.8399999141693115,3.7100000381469727,3.7799999713897705,24800
2025-07-30 00:00:00+00:00,3.759999990463257,4.0,3.700000047683716,3.7200000286102295,23000
2025-07-31 00:00:00+00:00,3.7100000381469727,3.740000009536743,3.6500000953674316,3.680000066757202,43700
2025-08-01 00:00:00+00:00,3.9700000286102295,3.9700000286102295,3.5799999237060547,3.5899999141693115,32800
2025-08-04 00:00:00+00:00,3.5999999046325684,3.7699999809265137,3.5999999046325684,3.7699999809265137,20100
2025-08-05 00:00:00+00:00,3.744999885559082,3.890000104904175,3.740000009536743,3.7799999713897705,23700
2025-08-06 00:00:00+00:00,3.7139999866485596,3.819000005722046,3.700000047683716,3.7100000381469727,20300
2025-08-07 00:00:00+00:00,3.9170000553131104,3.9170000553131104,3.700000047683716,3.700000047683716,21500
2025-08-08 00:00:00+00:00,3.7300000190734863,3.819999933242798,3.6500000953674316,3.6500000953674316,26900
2025-08-11 00:00:00+00:00,3.5999999046325684,3.809999942779541,3.5999999046325684,3.809999942779541,32200
2025-08-12 00:00:00+00:00,3.8299999237060547,3.9200000762939453,3.743000030517578,3.7699999809265137,39600
2025-08-13 00:00:00+00:00,3.700000047683716,3.950000047683716,3.700000047683716,3.7300000190734863,36900
2025-08-14 00:00:00+00:00,3.5999999046325684,3.690000057220459,3.450000047683716,3.5899999141693115,65000
2025-08-15 00:00:00+00:00,3.5799999237060547,3.6700000762939453,3.5199999809265137,3.5299999713897705,44100
2025-08-18 00:00:00+00:00,3.559000015258789,3.680000066757202,3.5299999713897705,3.5899999141693115,33900
2025-08-19 00:00:00+00:00,3.6500000953674316,3.7799999713897705,3.569999933242798,3.680000066757202,18900
2025-08-20 00:00:00+00:00,3.700000047683716,3.927000045776367,3.700000047683716,3.8299999237060547,27000
2025-08-21 00:00:00+00:00,3.75,3.7899999618530273,3.7200000286102295,3.7200000286102295,9100
2025-08-22 00:00:00+00:00,3.746999979019165,4.050000190734863,3.746999979019165,4.050000190734863,48200
2025-08-25 00:00:00+00:00,3.9600000381469727,3.9700000286102295,3.759999990463257,3.7799999713897705,29800
2025-08-26 00:00:00+00:00,3.890000104904175,4.039999961853027,3.8450000286102295,3.950000047683716,20000
2025-08-27 00:00:00+00:00,3.9100000858306885,3.990000009536743,3.809999942779541,3.809999942779541,30300
2025-08-28 00:00:00+00:00,3.9100000858306885,3.940000057220459,3.8350000381469727,3.8399999141693115,12800
2025-08-29 00:00:00+00:00,3.759999990463257,3.9000000953674316,3.759999990463257,3.890000104904175,24400
2025-09-02 00:00:00+00:00,3.8510000705718994,4.059999942779541,3.8510000705718994,3.9700000286102295,38300
2025-09-03 00:00:00+00:00,3.990000009536743,4.010000228881836,3.890000104904175,3.890000104904175,14300
2025-09-04 00:00:00+00:00,4.045000076293945,4.059999942779541,3.859999895095825,4.059999942779541,10900
2025-09-05 00:00:00+00:00,3.994999885559082,4.065000057220459,3.930000066757202,4.0,10200
2025-09-08 00:00:00+00:00,3.9000000953674316,3.9649999141693115,3.5899999141693115,3.609999895095825,56600
2025-09-09 00:00:00+00:00,3.5999999046325684,3.7750000953674316,3.5999999046325684,3.640000104904175,7500
2025-09-10 00:00:00+00:00,3.5999999046325684,3.690000057220459,3.509999990463257,3.5799999237060547,45800
2025-09-11 00:00:00+00:00,3.5999999046325684,3.694999933242798,3.559999942779541,3.640000104904175,42400
2025-09-12 00:00:00+00:00,3.684999942779541,3.7799999713897705,3.299999952316284,3.4200000762939453,45000
2025-09-15 00:00:00+00:00,3.7320001125335693,3.7320001125335693,3.25,3.2899999618530273,94600
2025-09-16 00:00:00+00:00,3.3399999141693115,3.48799991607666,3.259999990463257,3.309999942779541,80200
2025-09-17 00:00:00+00:00,3.309999942779541,3.7799999713897705,3.2100000381469727,3.609999895095825,100900
2025-09-18 00:00:00+00:00,3.5999999046325684,3.7100000381469727,2.9800000190734863,3.140000104904175,177600
2025-09-19 00:00:00+00:00,3.180000066757202,3.4000000953674316,3.1500000953674316,3.2899999618530273,715000
2025-09-22 00:00:00+00:00,3.299999952316284,3.6500000953674316,3.200000047683716,3.5799999237060547,60500
2025-09-23 00:00:00+00:00,3.6500000953674316,3.700000047683716,3.555000066757202,3.6500000953674316,62500
2025-09-24 00:00:00+00:00,3.6500000953674316,3.759999990463257,3.4700000286102295,3.7100000381469727,51900
2025-09-25 00:00:00+00:00,3.6600000858306885,3.700000047683716,3.4000000953674316,3.4000000953674316,30500
2025-09-26 00:00:00+00:00,3.450000047683716,3.5799999237060547,3.2200000286102295,3.440000057220459,77500
