"('date', '')","('open', 'AYI')","('high', 'AYI')","('low', 'AYI')","('close', 'AYI')","('volume', 'AYI')"
2025-01-27 00:00:00+00:00,328.02591671088936,332.47770980293046,320.6494863985536,328.1955871582031,266200
2025-01-28 00:00:00+00:00,328.79444439143623,328.90425801389705,321.937078667752,326.9278869628906,189500
2025-01-29 00:00:00+00:00,326.9179028625122,332.15825168884464,320.71932735143554,327.9260559082031,238000
2025-01-30 00:00:00+00:00,330.41146459295226,339.02560466730483,325.4705826099825,334.0547790527344,283200
2025-01-31 00:00:00+00:00,333.7253887937373,336.27071947938566,329.9523386768562,331.77899169921875,284600
2025-02-03 00:00:00+00:00,322.34149514677586,324.8980941761058,302.2981622731622,315.8701171875,482200
2025-02-04 00:00:00+00:00,318.64644995460486,319.6251295240535,315.4706786387203,316.6690673828125,213900
2025-02-05 00:00:00+00:00,319.3355472842659,325.89680283567554,316.5192833528096,323.67974853515625,190700
2025-02-06 00:00:00+00:00,324.0292455821686,328.49331252860543,322.4713190416597,328.2835998535156,255300
2025-02-07 00:00:00+00:00,327.7543373060666,330.0413059141371,322.0319327854848,323.2802734375,188600
2025-02-10 00:00:00+00:00,324.88813356123467,329.17241649171353,317.33817216555826,319.6850280761719,304500
2025-02-11 00:00:00+00:00,317.0285991155585,324.50864643036067,315.65042618140427,323.4600524902344,233700
2025-02-12 00:00:00+00:00,314.59184983994413,323.71970110211237,314.59184983994413,323.31024169921875,193700
2025-02-13 00:00:00+00:00,325.1178321967248,326.3661728678489,321.6224783175774,324.8681640625,153900
2025-02-14 00:00:00+00:00,327.3248857660144,331.1997396749655,326.0066308424831,328.6531066894531,198700
2025-02-18 00:00:00+00:00,330.2909671000048,332.55794270465617,326.56590770096864,329.1524658203125,147200
2025-02-19 00:00:00+00:00,324.90811763699105,329.2923046778653,323.9893559754626,326.1065368652344,188400
2025-02-20 00:00:00+00:00,324.02927224542157,325.63715082558684,316.54922494009503,320.77362060546875,169800
2025-02-21 00:00:00+00:00,321.04325698135403,321.04325698135403,306.25291936340454,308.8394775390625,261800
2025-02-24 00:00:00+00:00,309.34882567517536,311.21633850860394,305.364101388234,305.61376953125,207100
2025-02-25 00:00:00+00:00,305.0245271422367,311.08647638827927,303.2468913533863,307.4512939453125,272700
2025-02-26 00:00:00+00:00,309.71830137450405,315.84016855868543,307.88074766691574,309.5185546875,300600
2025-02-27 00:00:00+00:00,305.5338579325892,306.19298542008585,298.40332186727,298.70294189453125,349100
2025-02-28 00:00:00+00:00,296.9053224436097,298.09374515831377,290.2641564054239,296.7355651855469,518000
2025-03-03 00:00:00+00:00,297.983903118799,299.2222472565483,280.4771755484504,284.6116638183594,435400
2025-03-04 00:00:00+00:00,277.29140207783377,280.9065915481234,269.62160481165483,273.88592529296875,455200
2025-03-05 00:00:00+00:00,275.91324947515255,278.300091486363,272.51776891803814,276.4725036621094,436700
2025-03-06 00:00:00+00:00,272.00840985971155,280.6669133961444,270.7401068221484,279.98779296875,570900
2025-03-07 00:00:00+00:00,278.11031567385083,282.47450941698406,274.86463020170976,281.82537841796875,329000
2025-03-10 00:00:00+00:00,276.4624835996196,277.7407831289104,264.5982803795138,267.294677734375,293500
2025-03-11 00:00:00+00:00,266.6455588923821,271.7887161988256,265.66684886552764,267.69415283203125,264400
2025-03-12 00:00:00+00:00,270.4704639272967,272.6176342169918,261.9717815459174,263.6095886230469,444600
2025-03-13 00:00:00+00:00,265.3073455334517,268.0736574443287,255.780001151424,257.457763671875,503700
2025-03-14 00:00:00+00:00,261.49239247026185,263.5796142480374,258.92579694140755,262.3812255859375,286900
2025-03-17 00:00:00+00:00,262.16155596214765,269.79139883579825,261.2627262336919,266.86529541015625,274600
2025-03-18 00:00:00+00:00,265.34731701428683,267.4045800933826,261.46246604444616,263.8293151855469,250900
2025-03-19 00:00:00+00:00,264.8579443365606,269.1522546832125,263.77939136850694,266.6056213378906,327000
2025-03-20 00:00:00+00:00,263.8992155697772,269.71149699824144,263.8992155697772,266.8952331542969,273300
2025-03-21 00:00:00+00:00,264.6282715367438,264.73811089168237,260.20412883947876,263.8293151855469,398900
2025-03-24 00:00:00+00:00,266.76541990733745,275.80342521923103,266.76541990733745,275.01446533203125,377400
2025-03-25 00:00:00+00:00,275.90322554014995,279.3486576678709,271.4990763983493,275.0743408203125,477000
2025-03-26 00:00:00+00:00,274.1356182256359,276.84201233464876,270.3107157236908,270.9198913574219,432500
2025-03-27 00:00:00+00:00,269.65157276265006,272.17821298060784,266.54568542477506,267.4644775390625,289900
2025-03-28 00:00:00+00:00,264.1089075478004,268.15354925584046,259.81462820436803,261.6222229003906,447400
2025-03-31 00:00:00+00:00,258.00706439910914,265.84665016428863,255.57030089161518,263.00042724609375,520500
2025-04-01 00:00:00+00:00,262.9804013557515,265.2474073097039,260.28400404229666,263.3199768066406,425600
2025-04-02 00:00:00+00:00,259.67482057614666,268.6728698344096,258.1668457785258,266.0463562011719,413300
2025-04-03 00:00:00+00:00,250.87651610079973,262.5110289592097,243.82587571261882,256.9184875488281,1366900
2025-04-04 00:00:00+00:00,242.64746228869126,252.40449703105398,223.6826657351489,233.26992797851562,1525000
2025-04-07 00:00:00+00:00,224.44166467112802,240.43040601962448,220.86641526804814,227.0581817626953,861400
2025-04-08 00:00:00+00:00,235.1674081880341,237.45437686481648,219.17866612251453,223.01356506347656,523900
2025-04-09 00:00:00+00:00,220.2172582436871,249.05892370915018,216.52217319652547,245.5535888671875,568800
2025-04-10 00:00:00+00:00,239.73134051605157,240.41043051244282,224.43167025627318,233.49961853027344,470900
2025-04-11 00:00:00+00:00,231.95166772859488,243.63614808703193,229.92436378697244,239.44171142578125,548500
2025-04-14 00:00:00+00:00,243.166764115804,245.16410904684784,237.78392013618216,238.55288696289062,377100
2025-04-15 00:00:00+00:00,238.82253800518416,243.05691483723993,235.08749741678213,235.3771209716797,455100
2025-04-16 00:00:00+00:00,232.83051787082636,235.71668093293405,225.4103881332975,228.2366180419922,537200
2025-04-17 00:00:00+00:00,231.1549089599613,233.80337038419805,227.18724165814558,228.88624572753906,382500
2025-04-21 00:00:00+00:00,226.09786963823788,230.35539141181343,226.06788837925868,228.6563720703125,374200
2025-04-22 00:00:00+00:00,230.8750652850858,234.27308854970443,229.62579538997824,231.87448120117188,297000
2025-04-23 00:00:00+00:00,238.74048587941624,246.80576462758467,232.48413230227877,234.05322265625,336800
2025-04-24 00:00:00+00:00,235.52236052270862,243.96742203816711,231.56466675014534,243.28781127929688,497300
2025-04-25 00:00:00+00:00,244.09735737495413,245.51652619546303,241.34896350956046,242.6981658935547,416100
2025-04-28 00:00:00+00:00,242.28840053474133,245.76637900767886,239.59998444916684,242.27841186523438,359800
2025-04-29 00:00:00+00:00,241.69874024937687,242.66817490300934,239.23018172928715,241.55882263183594,378600
2025-04-30 00:00:00+00:00,239.69991012138877,243.72755505107708,234.84274814974674,243.46771240234375,422100
2025-05-01 00:00:00+00:00,243.96742055860628,247.74521151184032,241.06912049391408,241.71873474121094,402600
2025-05-02 00:00:00+00:00,246.35602526560396,253.25198904124215,242.41832408507,252.58238220214844,337700
2025-05-05 00:00:00+00:00,250.62353495440968,255.47069302472352,250.62353495440968,252.3725128173828,299500
2025-05-06 00:00:00+00:00,250.34371022118745,253.112081460548,249.45423062354632,249.88397216796875,150500
2025-05-07 00:00:00+00:00,251.8927790309705,253.681742048271,249.90395113169285,250.9833221435547,247900
2025-05-08 00:00:00+00:00,254.89103464923596,259.2385153384319,253.81167885383636,256.14031982421875,227400
2025-05-09 00:00:00+00:00,256.92984156927287,258.6788194992209,254.83107720326163,256.41015625,189400
2025-05-12 00:00:00+00:00,268.3831648213185,273.72004227605197,268.2432319499649,271.23150634765625,350200
2025-05-13 00:00:00+00:00,274.4096388985366,275.3390883924067,272.78058605458466,273.8899230957031,251600
2025-05-14 00:00:00+00:00,273.38025080742966,273.54016102133306,270.7417780276549,271.92108154296875,164100
2025-05-15 00:00:00+00:00,270.7717412540103,272.2608916781709,269.5524526414826,271.68121337890625,186200
2025-05-16 00:00:00+00:00,271.95104111139835,274.17974950899077,270.40195869362816,272.98046875,145600
2025-05-19 00:00:00+00:00,268.35318688381955,272.04103418465115,268.35318688381955,270.8717041015625,236500
2025-05-20 00:00:00+00:00,269.6224157915329,271.981053136122,267.98338960270183,269.4825134277344,170900
2025-05-21 00:00:00+00:00,265.74469797049517,267.38375478666745,261.0174799940869,261.267333984375,132700
2025-05-22 00:00:00+00:00,259.29847591776837,263.2261732130181,256.48011566784334,262.2467346191406,150300
2025-05-23 00:00:00+00:00,257.3196137462504,261.8469665665134,257.3196137462504,259.9880676269531,139200
2025-05-27 00:00:00+00:00,264.89518998164147,264.9351751602722,261.4872083723065,263.9857482910156,194600
2025-05-28 00:00:00+00:00,264.6953094992132,264.6953094992132,260.8075669747814,261.55712890625,139100
2025-05-29 00:00:00+00:00,264.0756942045475,264.0756942045475,259.7282286108707,261.5871276855469,169900
2025-05-30 00:00:00+00:00,259.8980999235695,260.17793516347,255.36075831957353,259.73822021484375,408100
2025-06-02 00:00:00+00:00,258.66884070725683,258.9486759502466,252.88221387927783,255.80050659179688,197400
2025-06-03 00:00:00+00:00,256.5101089822825,264.705301715091,256.4101612843721,264.0956726074219,220400
2025-06-04 00:00:00+00:00,265.0151221779021,266.4742608219919,263.2661443888365,263.47601318359375,198900
2025-06-05 00:00:00+00:00,264.41547652470865,265.7546901937415,259.35843442382594,264.95513916015625,359200
2025-06-06 00:00:00+00:00,268.2132595599446,270.2020875845571,267.33376862451144,269.7323913574219,143400
2025-06-09 00:00:00+00:00,271.74118891916225,272.77058612090684,268.96281381641194,269.5624694824219,215200
2025-06-10 00:00:00+00:00,271.43137923161675,276.4884215923706,269.4925098126987,276.2585754394531,346200
2025-06-11 00:00:00+00:00,276.76826148853525,278.6471684208557,272.75062020755064,274.2297668457031,300200
2025-06-12 00:00:00+00:00,271.121539740194,272.35083225719205,267.9233967120986,269.0127868652344,268500
2025-06-13 00:00:00+00:00,265.4748548183405,268.1932673316047,264.15561848842844,265.42486572265625,221900
2025-06-16 00:00:00+00:00,269.22268125674213,270.57189892811147,266.6941600502966,268.2732238769531,545700
2025-06-17 00:00:00+00:00,268.6130142913636,277.77767198605403,266.0844931541847,270.8717041015625,474100
2025-06-18 00:00:00+00:00,275.12921018123376,282.7547583374597,271.85112726673486,277.2679443359375,423300
2025-06-20 00:00:00+00:00,279.2568258459605,279.2568258459605,271.9210857315093,272.9205017089844,491500
2025-06-23 00:00:00+00:00,271.70119838061856,281.5354779097334,271.5313147534494,280.67596435546875,366700
2025-06-24 00:00:00+00:00,282.0151750226943,285.53313855644967,280.3961261235242,284.27386474609375,320800
2025-06-25 00:00:00+00:00,285.1633404014452,287.32208251953125,283.42436640344033,287.32208251953125,592600
2025-06-26 00:00:00+00:00,308.2798181425341,309.90887092981615,296.0569812779936,304.0023193359375,951400
2025-06-27 00:00:00+00:00,303.15280736051346,304.8318492292485,294.0981018709435,303.1628112792969,703000
2025-06-30 00:00:00+00:00,303.1128619550018,303.38269327263447,298.15573704770753,298.1657409667969,423500
2025-07-01 00:00:00+00:00,297.5561101776674,307.34036998705227,296.4967317519317,306.3609619140625,516700
2025-07-02 00:00:00+00:00,304.86183948099864,307.7501356176509,303.5725844097473,305.84124755859375,263200
2025-07-03 00:00:00+00:00,307.8600795683984,308.8095063648885,304.3521200314684,305.2016296386719,167900
2025-07-07 00:00:00+00:00,304.1822158067296,306.6807556152344,301.5537775479754,306.6807556152344,319600
2025-07-08 00:00:00+00:00,306.7607314116785,309.71899405750423,303.6525319748793,303.9223937988281,213400
2025-07-09 00:00:00+00:00,306.6008209202071,306.6008209202071,300.9041378610607,302.7730712890625,214200
2025-07-10 00:00:00+00:00,301.67370837949863,306.2510199768019,300.9241464225344,302.5132141113281,396400
2025-07-11 00:00:00+00:00,300.7542159906507,300.7542159906507,295.22744734752456,298.25567626953125,200200
2025-07-14 00:00:00+00:00,296.1169424167507,297.2063020762503,292.5590242903889,294.7577209472656,171300
2025-07-15 00:00:00+00:00,295.2274718674691,295.2274718674691,287.39205431124276,288.74127197265625,179300
2025-07-16 00:00:00+00:00,288.0716433302664,289.88058375766474,282.6148407895966,286.90234375,236000
2025-07-17 00:00:00+00:00,287.0122456293266,291.17982327652607,284.4737512492529,290.8899841308594,275100
2025-07-18 00:00:00+00:00,291.6199951171875,293.8800048828125,287.80999755859375,292.6600036621094,219700
2025-07-21 00:00:00+00:00,293.1700134277344,296.0799865722656,289.1700134277344,290.5299987792969,233400
2025-07-22 00:00:00+00:00,290.3500061035156,296.1600036621094,290.0,295.8999938964844,228000
2025-07-23 00:00:00+00:00,298.8800048828125,303.79998779296875,297.95001220703125,302.510009765625,659000
2025-07-24 00:00:00+00:00,299.67999267578125,303.5199890136719,296.9200134277344,297.17999267578125,210400
2025-07-25 00:00:00+00:00,298.6700134277344,301.8999938964844,296.010009765625,301.8999938964844,228200
2025-07-28 00:00:00+00:00,302.75,313.54998779296875,302.6000061035156,312.510009765625,531400
2025-07-29 00:00:00+00:00,313.6300048828125,318.0,308.9700012207031,310.82000732421875,387700
2025-07-30 00:00:00+00:00,312.5199890136719,319.2799987792969,311.989990234375,315.3599853515625,452300
2025-07-31 00:00:00+00:00,313.6499938964844,319.5400085449219,309.6000061035156,311.3500061035156,216600
2025-08-01 00:00:00+00:00,305.260009765625,307.760009765625,299.0,304.8299865722656,299000
2025-08-04 00:00:00+00:00,307.45001220703125,311.8500061035156,306.9599914550781,310.3500061035156,302400
2025-08-05 00:00:00+00:00,310.5400085449219,312.3699951171875,305.6300048828125,311.3999938964844,364100
2025-08-06 00:00:00+00:00,310.6600036621094,312.9599914550781,304.44000244140625,308.0299987792969,256700
2025-08-07 00:00:00+00:00,311.8299865722656,312.0,302.29998779296875,304.8299865722656,200200
2025-08-08 00:00:00+00:00,306.2799987792969,307.8800048828125,304.4200134277344,307.0799865722656,157400
2025-08-11 00:00:00+00:00,308.6000061035156,314.3599853515625,307.82000732421875,313.2099914550781,299900
2025-08-12 00:00:00+00:00,314.7099914550781,323.3500061035156,313.4700012207031,322.7300109863281,204800
2025-08-13 00:00:00+00:00,324.1199951171875,329.4200134277344,321.3299865722656,327.79998779296875,204700
2025-08-14 00:00:00+00:00,324.3399963378906,325.44000244140625,317.69000244140625,319.6199951171875,249100
2025-08-15 00:00:00+00:00,318.510009765625,320.19000244140625,313.0,313.80999755859375,271200
2025-08-18 00:00:00+00:00,314.739990234375,320.2200012207031,313.92999267578125,319.3800048828125,285000
2025-08-19 00:00:00+00:00,318.9599914550781,323.1400146484375,318.9599914550781,320.010009765625,180900
2025-08-20 00:00:00+00:00,318.75,319.44000244140625,311.239990234375,314.0199890136719,283700
2025-08-21 00:00:00+00:00,313.5199890136719,315.7799987792969,311.8599853515625,314.2900085449219,125000
2025-08-22 00:00:00+00:00,316.7300109863281,328.3900146484375,314.6300048828125,326.69000244140625,144300
2025-08-25 00:00:00+00:00,325.6199951171875,328.69000244140625,324.7799987792969,326.2699890136719,138700
2025-08-26 00:00:00+00:00,326.489990234375,333.6199951171875,324.8699951171875,333.0299987792969,448400
2025-08-27 00:00:00+00:00,331.2799987792969,340.6600036621094,330.55999755859375,333.8500061035156,289500
2025-08-28 00:00:00+00:00,335.8900146484375,339.07000732421875,327.5299987792969,329.42999267578125,187800
2025-08-29 00:00:00+00:00,329.3699951171875,330.0199890136719,323.9100036621094,326.4700012207031,231500
2025-09-02 00:00:00+00:00,330.67999267578125,333.7799987792969,327.17999267578125,333.2799987792969,302700
2025-09-03 00:00:00+00:00,333.260009765625,335.2799987792969,328.6400146484375,332.3699951171875,132800
2025-09-04 00:00:00+00:00,333.95001220703125,339.6600036621094,328.95001220703125,339.3999938964844,149400
2025-09-05 00:00:00+00:00,340.7300109863281,345.29998779296875,334.6300048828125,338.3299865722656,148200
2025-09-08 00:00:00+00:00,339.44000244140625,339.8800048828125,334.6600036621094,337.4700012207031,146600
2025-09-09 00:00:00+00:00,336.7699890136719,336.7699890136719,328.2900085449219,328.4100036621094,325600
2025-09-10 00:00:00+00:00,328.6199951171875,335.3699951171875,325.8500061035156,330.30999755859375,275800
2025-09-11 00:00:00+00:00,331.6700134277344,340.3299865722656,328.9200134277344,339.44000244140625,244100
2025-09-12 00:00:00+00:00,338.5,342.7200012207031,335.82000732421875,336.05999755859375,303900
2025-09-15 00:00:00+00:00,338.8900146484375,342.6199951171875,335.5,340.7099914550781,156800
2025-09-16 00:00:00+00:00,341.6499938964844,342.8599853515625,337.6700134277344,341.25,229300
2025-09-17 00:00:00+00:00,341.8299865722656,348.6199951171875,337.5,339.70001220703125,250000
2025-09-18 00:00:00+00:00,341.4200134277344,346.30999755859375,340.3699951171875,344.5199890136719,208600
2025-09-19 00:00:00+00:00,344.2699890136719,344.7099914550781,335.75,336.69000244140625,622000
2025-09-22 00:00:00+00:00,338.1000061035156,341.0199890136719,334.9800109863281,339.07000732421875,198700
2025-09-23 00:00:00+00:00,342.6400146484375,349.0,336.9700012207031,338.45001220703125,326500
2025-09-24 00:00:00+00:00,340.3500061035156,342.20001220703125,337.8500061035156,340.92999267578125,211600
2025-09-25 00:00:00+00:00,337.0,339.67999267578125,331.7699890136719,334.2300109863281,348200
2025-09-26 00:00:00+00:00,335.30999755859375,340.4100036621094,330.07000732421875,338.6400146484375,257100
