"('date', '')","('open', 'CASS')","('high', 'CASS')","('low', 'CASS')","('close', 'CASS')","('volume', 'CASS')"
1997-01-21 00:00:00+00:00,2.5111946504034033,2.5268895626068115,2.5111946504034033,2.5268895626068115,64751
1997-01-22 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,830
1997-01-23 00:00:00+00:00,2.5268885041243214,2.5268885041243214,2.511193598495316,2.5190412998199463,146936
1997-01-24 00:00:00+00:00,2.5190412998199463,2.5190412998199463,2.5190412998199463,2.5190412998199463,0
1997-01-27 00:00:00+00:00,2.5190412998199463,2.5190412998199463,2.5190412998199463,2.5190412998199463,0
1997-01-28 00:00:00+00:00,2.5425848960876465,2.5425848960876465,2.5425848960876465,2.5425848960876465,1660
1997-01-29 00:00:00+00:00,2.5425848960876465,2.5425848960876465,2.5425848960876465,2.5425848960876465,0
1997-01-30 00:00:00+00:00,2.4954997381999955,2.5268895626068115,2.4954997381999955,2.5268895626068115,59770
1997-01-31 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-03 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-04 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-05 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-06 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-07 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-10 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-11 00:00:00+00:00,2.5033462047576904,2.5033462047576904,2.5033462047576904,2.5033462047576904,4151
1997-02-12 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,8301
1997-02-13 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-14 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-18 00:00:00+00:00,2.5268895626068115,2.5268895626068115,2.5268895626068115,2.5268895626068115,0
1997-02-19 00:00:00+00:00,2.5739731788635254,2.5739731788635254,2.5739731788635254,2.5739731788635254,9962
1997-02-20 00:00:00+00:00,2.6053635352083515,2.621058940887451,2.581821669240581,2.621058940887451,35696
1997-02-21 00:00:00+00:00,2.621058940887451,2.621058940887451,2.621058940887451,2.621058940887451,0
1997-02-24 00:00:00+00:00,2.6367525272412324,2.668142080307007,2.6367525272412324,2.668142080307007,13282
1997-02-25 00:00:00+00:00,2.668142080307007,2.668142080307007,2.668142080307007,2.668142080307007,0
1997-02-26 00:00:00+00:00,2.668142080307007,2.668142080307007,2.668142080307007,2.668142080307007,0
1997-02-27 00:00:00+00:00,2.668142080307007,2.668142080307007,2.668142080307007,2.668142080307007,0
1997-02-28 00:00:00+00:00,2.636753797531128,2.636753797531128,2.636753797531128,2.636753797531128,830
1997-03-03 00:00:00+00:00,2.6531789302825928,2.6531789302825928,2.6531789302825928,2.6531789302825928,0
1997-03-04 00:00:00+00:00,2.7005560398101807,2.7005560398101807,2.7005560398101807,2.7005560398101807,1660
1997-03-05 00:00:00+00:00,2.6531777803204575,2.7005560398101807,2.6531777803204575,2.7005560398101807,2490
1997-03-06 00:00:00+00:00,2.7005560398101807,2.7005560398101807,2.7005560398101807,2.7005560398101807,0
1997-03-07 00:00:00+00:00,2.7163500785827637,2.7163500785827637,2.7163500785827637,2.7163500785827637,1660
1997-03-10 00:00:00+00:00,2.7163500785827637,2.7163500785827637,2.7163500785827637,2.7163500785827637,18263
1997-03-11 00:00:00+00:00,2.7163500785827637,2.7163500785827637,2.7163500785827637,2.7163500785827637,0
1997-03-12 00:00:00+00:00,2.6847617626190186,2.7163475893295073,2.6847617626190186,2.6847617626190186,20754
1997-03-13 00:00:00+00:00,2.6847617626190186,2.6847617626190186,2.6847617626190186,2.6847617626190186,0
1997-03-14 00:00:00+00:00,2.6847617626190186,2.6847617626190186,2.6847617626190186,2.6847617626190186,0
1997-03-17 00:00:00+00:00,2.6847617626190186,2.6847617626190186,2.6847617626190186,2.6847617626190186,0
1997-03-18 00:00:00+00:00,2.6847617626190186,2.6847617626190186,2.6847617626190186,2.6847617626190186,0
1997-03-19 00:00:00+00:00,2.7795204732465733,2.8742765205526233,2.7795204732465733,2.842691421508789,14112
1997-03-20 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,0
1997-03-21 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,0
1997-03-24 00:00:00+00:00,2.905862284428512,2.905862284428512,2.811105489730835,2.811105489730835,8301
1997-03-25 00:00:00+00:00,2.811105489730835,2.811105489730835,2.811105489730835,2.811105489730835,0
1997-03-26 00:00:00+00:00,2.8742754459381104,2.8742754459381104,2.8742754459381104,2.8742754459381104,415
1997-03-27 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,1660
1997-03-31 00:00:00+00:00,2.8742754459381104,2.8742754459381104,2.8742754459381104,2.8742754459381104,830
1997-04-01 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,4151
1997-04-02 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,0
1997-04-03 00:00:00+00:00,2.7795204732465733,2.8426914215087886,2.7795204732465733,2.842691421508789,6641
1997-04-04 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,0
1997-04-07 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,4151
1997-04-08 00:00:00+00:00,2.811105489730835,2.811105489730835,2.811105489730835,2.811105489730835,1660
1997-04-09 00:00:00+00:00,2.811105489730835,2.811105489730835,2.811105489730835,2.811105489730835,0
1997-04-10 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,2075
1997-04-11 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,0
1997-04-14 00:00:00+00:00,2.8426914215087886,2.8426914215087886,2.8426914215087886,2.842691421508789,0
1997-04-15 00:00:00+00:00,2.8742754459381104,2.8742754459381104,2.8742754459381104,2.8742754459381104,1660
1997-04-16 00:00:00+00:00,2.8742754459381104,2.8742754459381104,2.8742754459381104,2.8742754459381104,0
1997-04-17 00:00:00+00:00,2.8742754459381104,2.8742754459381104,2.8742754459381104,2.8742754459381104,0
1997-04-18 00:00:00+00:00,2.8742754459381104,2.8742754459381104,2.8742754459381104,2.8742754459381104,0
1997-04-21 00:00:00+00:00,2.8742754459381104,2.8742754459381104,2.8742754459381104,2.8742754459381104,0
1997-04-22 00:00:00+00:00,2.8742754459381104,2.8742754459381104,2.8742754459381104,2.8742754459381104,0
1997-04-23 00:00:00+00:00,2.811105489730835,2.811105489730835,2.811105489730835,2.811105489730835,1245
1997-04-24 00:00:00+00:00,2.811105489730835,2.811105489730835,2.811105489730835,2.811105489730835,0
1997-04-25 00:00:00+00:00,2.811105489730835,2.811105489730835,2.811105489730835,2.811105489730835,0
1997-04-28 00:00:00+00:00,2.7953133583068848,2.7953133583068848,2.7953133583068848,2.7953133583068848,1660
1997-04-29 00:00:00+00:00,2.77951979637146,2.8111048877236198,2.77951979637146,2.77951979637146,13282
1997-04-30 00:00:00+00:00,2.77951979637146,2.77951979637146,2.77951979637146,2.77951979637146,0
1997-05-01 00:00:00+00:00,2.811105489730835,2.811105489730835,2.811105489730835,2.811105489730835,2075
1997-05-02 00:00:00+00:00,2.7953133583068848,2.7953133583068848,2.7953133583068848,2.7953133583068848,830
1997-05-05 00:00:00+00:00,2.7953124670766,2.7953124670766,2.77951979637146,2.77951979637146,2906
1997-05-06 00:00:00+00:00,2.8426920465848373,2.8426920465848373,2.78741717338562,2.78741717338562,4981
1997-05-07 00:00:00+00:00,2.78741717338562,2.78741717338562,2.78741717338562,2.78741717338562,0
1997-05-08 00:00:00+00:00,2.78741717338562,2.78741717338562,2.78741717338562,2.78741717338562,0
1997-05-09 00:00:00+00:00,2.78741717338562,2.78741717338562,2.78741717338562,2.78741717338562,0
1997-05-12 00:00:00+00:00,2.7163488634927764,2.77951979637146,2.7163488634927764,2.77951979637146,1245
1997-05-13 00:00:00+00:00,2.7163500785827637,2.7163500785827637,2.7163500785827637,2.7163500785827637,4151
1997-05-14 00:00:00+00:00,2.6531789302825928,2.6531789302825928,2.6531789302825928,2.6531789302825928,3321
1997-05-15 00:00:00+00:00,2.6531789302825928,2.6531789302825928,2.6531789302825928,2.6531789302825928,0
1997-05-16 00:00:00+00:00,2.6531789302825928,2.6531789302825928,2.6531789302825928,2.6531789302825928,0
1997-05-19 00:00:00+00:00,2.653178378923031,2.716349322475742,2.558422088623047,2.558422088623047,26980
1997-05-20 00:00:00+00:00,2.558422088623047,2.558422088623047,2.558422088623047,2.558422088623047,0
1997-05-21 00:00:00+00:00,2.5742147619966835,2.5742147619966835,2.5426291651912467,2.558422088623047,144445
1997-05-22 00:00:00+00:00,2.558422088623047,2.558422088623047,2.558422088623047,2.558422088623047,0
1997-05-23 00:00:00+00:00,2.5900073051452637,2.5900073051452637,2.5900073051452637,2.5900073051452637,1245
1997-05-27 00:00:00+00:00,2.5426291651912467,2.5742147619966835,2.5426291651912467,2.558422088623047,74713
1997-05-28 00:00:00+00:00,2.5268359184265137,2.5268359184265137,2.5268359184265137,2.5268359184265137,830
1997-05-29 00:00:00+00:00,2.5268359184265137,2.5268359184265137,2.5268359184265137,2.5268359184265137,830
1997-05-30 00:00:00+00:00,2.5268359184265137,2.5268359184265137,2.5268359184265137,2.5268359184265137,0
1997-06-02 00:00:00+00:00,2.5268359184265137,2.5268359184265137,2.5268359184265137,2.5268359184265137,0
1997-06-03 00:00:00+00:00,2.543367624282837,2.543367624282837,2.543367624282837,2.543367624282837,0
1997-06-04 00:00:00+00:00,2.543367624282837,2.543367624282837,2.543367624282837,2.543367624282837,4151
1997-06-05 00:00:00+00:00,2.5751609802246094,2.5751609802246094,2.5751609802246094,2.5751609802246094,1245
1997-06-06 00:00:00+00:00,2.5751609802246094,2.5751609802246094,2.5751609802246094,2.5751609802246094,0
1997-06-09 00:00:00+00:00,2.606952428817749,2.606952428817749,2.606952428817749,2.606952428817749,2490
1997-06-10 00:00:00+00:00,2.606952428817749,2.606952428817749,2.606952428817749,2.606952428817749,0
1997-06-11 00:00:00+00:00,2.606952428817749,2.606952428817749,2.606952428817749,2.606952428817749,0
1997-06-12 00:00:00+00:00,2.606952428817749,2.606952428817749,2.606952428817749,2.606952428817749,0
1997-06-13 00:00:00+00:00,2.606952428817749,2.606952428817749,2.606952428817749,2.606952428817749,0
1997-06-16 00:00:00+00:00,2.6705374717712407,2.6705374717712407,2.6705374717712407,2.6705374717712402,4151
1997-06-17 00:00:00+00:00,2.6705374717712407,2.6705374717712407,2.6705374717712407,2.6705374717712402,0
1997-06-18 00:00:00+00:00,2.6705374717712407,2.6705374717712407,2.6705374717712407,2.6705374717712402,0
1997-06-19 00:00:00+00:00,2.6705374717712407,2.6705374717712407,2.6705374717712407,2.6705374717712402,3736
1997-06-20 00:00:00+00:00,2.6705365161081898,3.020249418571356,2.6705365161081898,2.988457679748535,85090
1997-06-23 00:00:00+00:00,3.0202501613482586,3.0838344097137447,2.9248741663413362,3.083834409713745,15358
1997-06-24 00:00:00+00:00,3.083833393609353,3.1156253814697266,3.083833393609353,3.1156253814697266,1660
1997-06-25 00:00:00+00:00,3.1156253814697266,3.179209608884596,3.1156253814697266,3.1156253814697266,7056
1997-06-26 00:00:00+00:00,3.211001508183859,3.2745857238769536,3.211001508183859,3.274585723876953,4151
1997-06-27 00:00:00+00:00,3.3222739958995122,3.4653389453887944,3.3222739958995122,3.465338945388794,11207
1997-06-30 00:00:00+00:00,3.497130680964192,3.497130680964192,3.3699622284979007,3.465338945388794,6226
1997-07-01 00:00:00+00:00,3.306377782025856,3.369962004023636,3.242793560028076,3.242793560028076,19923
1997-07-02 00:00:00+00:00,3.2745873338823497,3.3063790798187256,3.1792105859080286,3.3063790798187256,84260
1997-07-03 00:00:00+00:00,3.3063790798187256,3.3063790798187256,3.3063790798187256,3.3063790798187256,0
1997-07-07 00:00:00+00:00,3.3063780374161196,3.3381705284118657,3.3063780374161196,3.3381705284118652,1660
1997-07-08 00:00:00+00:00,3.211003086927001,3.3063790798187256,3.211003086927001,3.3063790798187256,2490
1997-07-09 00:00:00+00:00,3.211003086927001,3.3063790798187256,3.211003086927001,3.3063790798187256,3736
1997-07-10 00:00:00+00:00,3.306377454182388,3.306377454182388,3.1474172924907644,3.274585723876953,5811
1997-07-11 00:00:00+00:00,3.2745857238769536,3.2745857238769536,3.2745857238769536,3.274585723876953,2490
