"('date', '')","('open', 'DAC')","('high', 'DAC')","('low', 'DAC')","('close', 'DAC')","('volume', 'DAC')"
2010-08-11 00:00:00+00:00,50.12959726750043,50.12959726750043,45.99153964322858,46.58269119262695,4107
2010-08-12 00:00:00+00:00,45.51861798176887,46.70091778114886,43.74516345042404,46.46445846557617,4100
2010-08-13 00:00:00+00:00,46.70091838917186,50.01136495787266,46.70091838917186,49.065521240234375,3136
2010-08-16 00:00:00+00:00,49.53843837361167,50.366049131462425,47.764987209862376,47.883216857910156,2050
2010-08-17 00:00:00+00:00,48.119682655168845,50.95720747774179,47.64676077756777,50.8389778137207,3614
2010-08-18 00:00:00+00:00,50.838975794668706,50.838975794668706,48.4743729436062,49.065521240234375,1186
2010-08-19 00:00:00+00:00,48.592608038428466,49.6566783129011,46.81915328561813,48.119686126708984,2843
2010-08-20 00:00:00+00:00,47.41030334717424,48.23791424996459,47.17384400966753,47.76499557495117,4243
2010-08-23 00:00:00+00:00,47.764987209862376,48.2379058020535,47.52852469225052,47.883216857910156,2843
2010-08-24 00:00:00+00:00,47.764987209862376,48.00144650595794,47.17383574810718,47.883216857910156,3036
2010-08-25 00:00:00+00:00,46.46445840183039,47.1738395690918,44.92746640968345,47.1738395690918,6307
2010-08-26 00:00:00+00:00,48.1196870561975,50.83898246345624,47.17384643600547,47.292076110839844,6564
2010-08-27 00:00:00+00:00,47.2920797046227,48.11969071287153,47.2920797046227,48.001461029052734,2464
2010-08-30 00:00:00+00:00,47.41029963915052,48.71083233675472,47.41029963915052,48.35614013671875,4414
2010-08-31 00:00:00+00:00,47.52853097218324,47.76499352103883,46.70092010498047,46.70092010498047,2150
2010-09-01 00:00:00+00:00,47.055607581457366,49.65666958494368,46.46445610109162,46.9373779296875,4707
2010-09-02 00:00:00+00:00,46.46445624621927,47.05560772843142,46.46445624621927,46.81914520263672,1857
2010-09-03 00:00:00+00:00,46.46446396537461,47.292074889356314,45.63685304139291,46.109771728515625,5021
2010-09-07 00:00:00+00:00,45.636852403169115,46.10977108367815,44.92747116088867,44.92747116088867,8036
2010-09-08 00:00:00+00:00,44.69100935489155,45.63685317493867,43.74516875636139,44.809242248535156,6550
2010-09-09 00:00:00+00:00,45.16391986807722,45.87330094334613,44.218079508224065,44.69099807739258,2914
2010-09-10 00:00:00+00:00,45.045695570500285,45.045695570500285,44.218084754742435,44.45454406738281,2071
2010-09-13 00:00:00+00:00,43.98162598751328,46.819147438935204,42.56286365104405,46.46445846557617,14314
2010-09-14 00:00:00+00:00,45.991536549817276,47.1738395690918,45.991536549817276,47.1738395690918,5957
2010-09-15 00:00:00+00:00,46.7009236130675,48.119686126708984,46.7009236130675,48.119686126708984,10643
2010-09-16 00:00:00+00:00,48.592602677248266,48.71083233675472,47.646758958163424,48.35614013671875,5900
2010-09-17 00:00:00+00:00,48.82906386081208,50.8389778137207,48.474374868748825,50.8389778137207,8057
2010-09-20 00:00:00+00:00,50.247826374467024,50.83897791729351,49.18375617459274,50.12959671020508,7771
2010-09-21 00:00:00+00:00,50.24782768318275,52.61243069455857,49.893138681158945,51.90304946899414,8979
2010-09-22 00:00:00+00:00,51.784824945556416,53.91296883364304,51.19367332861283,52.3759765625,14250
2010-09-23 00:00:00+00:00,51.54835901936394,51.54835901936394,50.60251526416181,50.8389778137207,3407
2010-09-24 00:00:00+00:00,50.83897924140591,51.90304946899414,50.83897924140591,51.90304946899414,2121
2010-09-27 00:00:00+00:00,51.54835578912311,52.13950729370117,50.838974627932735,52.13950729370117,1443
2010-09-28 00:00:00+00:00,51.90304490969472,52.02127456665039,50.48428258319366,52.02127456665039,2450
2010-09-29 00:00:00+00:00,51.43012850545519,52.02127681579183,51.43012850545519,51.666587829589844,907
2010-09-30 00:00:00+00:00,51.66659526647113,52.3759765625,51.43013590830055,52.3759765625,3443
2010-10-01 00:00:00+00:00,52.37597260883796,53.20358352147894,52.25774293867738,53.08535385131836,2571
2010-10-04 00:00:00+00:00,52.73066036189984,53.08535258544047,51.54836046697034,51.90304946899414,2529
2010-10-05 00:00:00+00:00,51.54836121851067,52.61243146161233,50.366058084827166,51.784820556640625,7943
2010-10-06 00:00:00+00:00,51.31189562187118,52.37596902351049,51.31189562187118,51.666587829589844,1943
2010-10-07 00:00:00+00:00,51.666578776101424,52.61241912841797,51.075427347835046,52.61241912841797,1529
2010-10-08 00:00:00+00:00,52.25774688341471,52.61243592067058,50.838984291356965,52.3759765625,5179
2010-10-11 00:00:00+00:00,51.9030471537245,52.73065800971248,50.24782544174855,51.666587829589844,3543
2010-10-12 00:00:00+00:00,51.19367218017578,51.666594107424935,50.7207534744437,51.19367218017578,1757
2010-10-13 00:00:00+00:00,51.19366886068773,52.730660997689846,51.19366886068773,52.49420166015625,2536
2010-10-14 00:00:00+00:00,52.61243592067058,53.676509475472464,50.838984291356965,52.3759765625,4564
2010-10-15 00:00:00+00:00,52.37597260883796,53.32181319163952,51.784821036518146,53.08535385131836,2500
2010-10-18 00:00:00+00:00,52.61242742746045,54.1494226720039,52.49419776746095,53.20357894897461,6893
2010-10-19 00:00:00+00:00,52.61243270189157,53.32181395452117,52.257743686335246,52.967124938964844,3493
2010-10-20 00:00:00+00:00,52.73065708745996,53.55826792897313,52.13950878746243,53.20357894897461,2221
2010-10-21 00:00:00+00:00,53.203578070704786,54.740570068359375,53.203578070704786,54.740570068359375,6329
2010-10-22 00:00:00+00:00,54.38588834713677,55.686421202135264,54.26765867332182,55.56819152832031,2114
2010-10-25 00:00:00+00:00,55.68641469503073,56.159333335028755,52.84888996897609,53.20357894897461,4957
2010-10-26 00:00:00+00:00,53.203579611263784,54.385882669009646,52.73065774386211,53.79473114013672,2300
2010-10-27 00:00:00+00:00,53.20357894897461,53.55826792897313,52.73065708745996,53.20357894897461,2343
2010-10-28 00:00:00+00:00,53.4400436435396,54.622346805474365,53.32181397164951,53.55827331542969,2507
2010-10-29 00:00:00+00:00,53.4400436435396,53.912965552616896,53.20358429975943,53.55827331542969,1629
2010-11-01 00:00:00+00:00,53.55827100962546,53.55827100962546,52.25774145330828,53.32181167602539,2764
2010-11-02 00:00:00+00:00,53.440040588378906,53.67650314015749,53.20358125811708,53.440040588378906,1179
2010-11-03 00:00:00+00:00,52.96712028832128,53.91296080160797,52.4941984209196,53.79473114013672,2564
2010-11-04 00:00:00+00:00,53.321807643844636,54.267651349754075,52.13950784373268,54.14942169189453,4407
2010-11-05 00:00:00+00:00,54.26765855225975,54.26765855225975,52.25774443733832,52.84889602661133,3679
2010-11-08 00:00:00+00:00,52.25773710207826,52.84888860837312,50.95720443253286,52.02127456665039,6793
2010-11-09 00:00:00+00:00,50.957205304699194,52.6124269734418,50.24782412930713,50.484283447265625,6586
2010-11-10 00:00:00+00:00,50.36605537956198,51.075436577366375,49.06552264666781,49.53844451904297,6500
2010-11-11 00:00:00+00:00,49.06552264666781,49.65667418175759,48.94729298395319,49.53844451904297,2914
2010-11-12 00:00:00+00:00,49.065531404939144,49.420223677912794,47.2920797046227,48.001461029052734,2850
2010-11-15 00:00:00+00:00,48.00144650595794,48.82905726380869,47.29206539615496,47.883216857910156,3343
2010-11-16 00:00:00+00:00,47.76499249506513,49.06552198901077,45.63684893017683,48.94729232788086,6743
2010-11-17 00:00:00+00:00,48.71082851358108,48.94728781403497,47.29206626782502,47.64675521850586,2421
2010-11-18 00:00:00+00:00,48.59260342989499,49.774903264788676,48.001451901689826,48.237911224365234,3407
2010-11-19 00:00:00+00:00,47.52852469225052,48.82905726380869,47.29206539615496,47.883216857910156,1664
2010-11-22 00:00:00+00:00,47.29206922671594,47.883220736353195,46.700917717078674,47.1738395690918,1850
2010-11-23 00:00:00+00:00,46.7009186101902,47.17384047124751,45.51861878982186,45.63684844970703,3771
2010-11-24 00:00:00+00:00,45.87331356979329,47.646765135342974,45.51862454529016,47.292076110839844,2821
2010-11-26 00:00:00+00:00,47.29207783733917,47.29207783733917,45.51862620704581,46.34623718261719,2229
2010-11-29 00:00:00+00:00,45.755077428817934,47.292069427490034,44.69100406265013,45.04569625854492,8671
2010-11-30 00:00:00+00:00,44.80923694229277,46.58268825721702,44.69100406265013,45.04569625854492,3271
2010-12-01 00:00:00+00:00,45.51861661323185,46.10976488439044,44.809235466325084,45.28215408325195,2986
2010-12-02 00:00:00+00:00,45.045701460972566,46.34623429359393,45.045701460972566,46.109771728515625,2357
2010-12-03 00:00:00+00:00,45.755074371842014,47.883217740476105,45.518615071388126,47.64675521850586,3886
2010-12-06 00:00:00+00:00,47.29206997573163,47.29206997573163,46.346229478241646,47.05561065673828,1843
2010-12-07 00:00:00+00:00,47.05561011123788,47.41029908561611,45.04569625854492,45.04569625854492,7079
2010-12-08 00:00:00+00:00,45.282153343305716,45.87330482632088,45.16392369100597,45.40038299560547,1793
2010-12-09 00:00:00+00:00,45.40038523292314,45.87330708694401,44.927466600418846,45.04569625854492,2750
2010-12-10 00:00:00+00:00,44.809235466325084,46.10976488439044,44.809235466325084,45.28215408325195,1500
2010-12-13 00:00:00+00:00,45.04570083101593,45.28216017127045,44.809241490761416,44.92747116088867,2371
2010-12-14 00:00:00+00:00,44.927466534868955,45.991536677967694,44.927466534868955,45.75507736206055,2221
2010-12-15 00:00:00+00:00,45.40038831791545,45.873310204071736,45.1639289855957,45.1639289855957,1921
2010-12-16 00:00:00+00:00,45.40038523292314,45.87330708694401,44.927466600418846,45.04569625854492,2007
2010-12-17 00:00:00+00:00,45.04569625854492,45.16392591667099,44.927466600418846,45.04569625854492,1621
2010-12-20 00:00:00+00:00,44.809241490761416,45.400389841397704,44.572778928990004,44.92747116088867,4086
2010-12-21 00:00:00+00:00,45.04570083101593,45.400389841397704,44.572778928990004,44.92747116088867,3786
2010-12-22 00:00:00+00:00,44.809230941200845,44.927460583492966,44.33630915051619,44.69099807739258,2443
2010-12-23 00:00:00+00:00,44.57277743327955,45.28215865175558,44.57277743327955,45.1639289855957,1929
2010-12-27 00:00:00+00:00,44.9274651205568,45.99153523015872,44.69100259057691,45.28215408325195,3064
2010-12-28 00:00:00+00:00,45.28215488314066,45.873306386258136,44.45454406738281,44.45454406738281,2000
2010-12-29 00:00:00+00:00,44.57277522357159,44.6910048838702,44.09985658237718,44.21808624267578,4114
2010-12-30 00:00:00+00:00,44.09985658237718,44.336315902974384,43.86339404026334,44.21808624267578,2200
2010-12-31 00:00:00+00:00,43.86339404026334,44.336315902974384,43.86339404026334,44.21808624267578,1614
2011-01-03 00:00:00+00:00,44.33631273213362,46.227996826171875,44.09985342844749,46.227996826171875,3529
2011-01-04 00:00:00+00:00,46.10977144002157,48.237915183309525,46.10977144002157,47.528533935546875,5629
2011-01-05 00:00:00+00:00,47.17384274202533,47.41030207317797,46.22800219589799,46.58269119262695,2700
2011-01-06 00:00:00+00:00,46.34623429359393,47.292074889356314,45.755082713173586,46.109771728515625,2307
2011-01-07 00:00:00+00:00,46.46445624621927,47.29206703270972,45.873304764007116,46.81914520263672,1021
2011-01-10 00:00:00+00:00,46.93738085203447,48.47437286376953,46.227999675732406,48.47437286376953,7379
2011-01-11 00:00:00+00:00,48.356145087232406,58.169249710611304,47.883226400791024,57.69633102416992,25693
2011-01-12 00:00:00+00:00,56.632246332339484,56.632246332339484,51.19365996363221,54.858795166015625,13179
2011-01-13 00:00:00+00:00,54.504115543750174,57.34164047241211,53.676504643143254,57.34164047241211,9307
2011-01-14 00:00:00+00:00,56.98694337874994,56.98694337874994,53.7947266763283,55.21348571777344,4800
2011-01-18 00:00:00+00:00,54.14942578665924,54.62234445385938,52.612430453708384,53.32181167602539,4436
2011-01-19 00:00:00+00:00,52.84888901240648,55.44995437138259,52.84888901240648,54.14942169189453,6236
2011-01-20 00:00:00+00:00,54.74057692507078,55.331725289356044,51.43013319900545,54.26765823364258,8493
2011-01-21 00:00:00+00:00,54.14942406645466,55.21349103385196,53.67650219276137,54.97703170776367,5279
2011-01-24 00:00:00+00:00,55.09525606611271,55.44995146412768,54.50410780780906,55.21348571777344,4757
2011-01-25 00:00:00+00:00,54.74057437125186,54.74057437125186,50.60251668520655,51.90304946899414,13807
2011-01-26 00:00:00+00:00,52.02128430372699,53.55827657487003,48.71084040327034,52.3759765625,14357
2011-01-27 00:00:00+00:00,51.90304923139137,53.55827100962546,51.78481956459134,53.32181167602539,2214
2011-01-28 00:00:00+00:00,53.085347768116165,53.20357742472847,51.666585445735414,52.13950729370117,1207
2011-01-31 00:00:00+00:00,52.021278898191404,53.440041342825424,51.54836023099127,53.32181167602539,2857
2011-02-01 00:00:00+00:00,53.44004708168646,54.38589096069336,53.203587722693314,54.38589096069336,5071
2011-02-02 00:00:00+00:00,54.50410763849224,56.041099548339844,54.50410763849224,56.041099548339844,4064
2011-02-03 00:00:00+00:00,55.80465089048403,57.34164309351272,55.56819154279253,56.75048828125,3521
2011-02-04 00:00:00+00:00,56.51402029639531,57.22340467408699,56.04110167328953,57.10517501831055,2236
2011-02-07 00:00:00+00:00,56.86871871976747,57.34164386454353,56.51402969346099,56.632259368896484,2807
2011-02-08 00:00:00+00:00,56.27756118774414,56.75047981255497,55.5681832505279,56.27756118774414,2243
2011-02-09 00:00:00+00:00,55.922882080078125,56.15934143417868,55.44996337187703,55.922882080078125,2750
2011-02-10 00:00:00+00:00,55.686408262592956,55.92286755527813,55.213483234190115,55.80463790893555,1357
2011-02-11 00:00:00+00:00,55.804641826881245,56.514019754740936,51.3118923998212,56.395790100097656,7536
2011-02-14 00:00:00+00:00,56.159337344964015,57.34164047241211,53.32181241630209,57.34164047241211,7443
2011-02-15 00:00:00+00:00,56.98695121755366,59.115091683214565,56.159337099053836,58.76040267944336,7914
2011-02-16 00:00:00+00:00,58.642177223194444,61.006777194528134,58.40571787036449,60.6520881652832,8179
2011-02-17 00:00:00+00:00,60.77031170460713,60.77031170460713,59.11508995892135,60.41562271118164,6621
2011-02-18 00:00:00+00:00,60.415636492546234,60.53386618399068,59.82448159228904,60.06094741821289,1707
2011-02-22 00:00:00+00:00,58.64217253912071,58.99686154003467,55.92287731271305,58.05101776123047,6479
2011-02-23 00:00:00+00:00,57.105180885477395,59.46978068698577,57.105180885477395,58.76040267944336,7200
2011-02-24 00:00:00+00:00,58.16924572432896,60.17916289003491,58.16924572432896,59.70623779296875,2650
2011-02-25 00:00:00+00:00,59.58799653442111,59.58799653442111,57.10516764084168,59.11507797241211,4193
2011-02-28 00:00:00+00:00,58.99684833190986,59.82445581542561,58.05100476485968,59.11507797241211,3050
2011-03-01 00:00:00+00:00,59.23331600395465,59.35154566120541,58.64216771770084,58.996856689453125,6443
2011-03-02 00:00:00+00:00,59.115092444878066,59.115092444878066,57.57810029903259,58.642173767089844,1250
2011-03-03 00:00:00+00:00,59.3515432469566,60.17915725708008,58.760394984749,60.17915725708008,2350
2011-03-04 00:00:00+00:00,60.29738634119001,60.29738634119001,59.23331303621289,59.46977233886719,4693
2011-03-07 00:00:00+00:00,59.588015399631445,60.297399910264026,59.1150966878992,59.942710876464844,3986
2011-03-08 00:00:00+00:00,59.70623779296875,60.29739255354309,59.233319138936025,59.70623779296875,2679
2011-03-09 00:00:00+00:00,59.233319138936025,59.82446745647693,59.115089475427844,59.70623779296875,1614
2011-03-10 00:00:00+00:00,58.99686201529083,59.351551019062036,57.22341055340113,58.76040267944336,2943
2011-03-11 00:00:00+00:00,58.16924742820179,58.40571320517806,57.223410092431216,58.05101776123047,2679
2011-03-14 00:00:00+00:00,57.34163368930605,58.40570702244042,55.68641208389311,57.814552307128906,3407
2011-03-15 00:00:00+00:00,56.632252323157225,58.523939780844415,53.794730801176364,57.93278503417969,4407
2011-03-16 00:00:00+00:00,58.28747651751435,58.28747651751435,56.15933609008789,56.15933609008789,3036
2011-03-17 00:00:00+00:00,56.86871408488552,57.2234095253179,54.38588466006024,56.15933609008789,5043
2011-03-18 00:00:00+00:00,56.86871510659625,58.76040267944336,56.86871510659625,58.76040267944336,17679
2011-03-21 00:00:00+00:00,59.23332211432513,59.23332211432513,57.93278930737375,58.642173767089844,2293
2011-03-22 00:00:00+00:00,58.99685529471898,58.99685529471898,56.986944725938905,57.814552307128906,3529
2011-03-23 00:00:00+00:00,57.5780905098355,58.64216379698326,57.34163121114325,58.405704498291016,2079
2011-03-24 00:00:00+00:00,58.523937221359105,60.8885367755048,58.287471467214836,60.53384780883789,6200
2011-03-25 00:00:00+00:00,60.29739846556848,64.90837512358381,60.29739846556848,63.4896125793457,12557
2011-03-28 00:00:00+00:00,63.72606139084804,63.72606139084804,60.415618149435076,62.543758392333984,4436
2011-03-29 00:00:00+00:00,62.780220780728136,63.7260645145084,61.95261315132455,62.661991119384766,5893
2011-03-30 00:00:00+00:00,63.25314296890019,72.23863547720019,62.66198824625521,71.52925109863281,31686
2011-03-31 00:00:00+00:00,71.52924645790002,80.16004943847656,71.29278716139643,80.16004943847656,40093
2011-04-01 00:00:00+00:00,80.75120997795075,82.64289093017578,78.03191498492116,82.64289093017578,19157
2011-04-04 00:00:00+00:00,81.93350866725275,91.27369689941406,81.93350866725275,91.27369689941406,20271
2011-04-05 00:00:00+00:00,92.21952984102168,93.04714386432495,85.71687308105163,87.13563537597656,21743
2011-04-06 00:00:00+00:00,87.49033484505851,90.2096301071254,81.10590697275103,89.26378631591797,28836
2011-04-07 00:00:00+00:00,89.73671672356733,89.85494639905941,85.36219940125814,85.71688842773438,10514
2011-04-08 00:00:00+00:00,86.30803196761981,87.49033509930646,75.66731666850738,78.38661193847656,26686
2011-04-11 00:00:00+00:00,78.38661223614373,79.56891537232009,76.73139042271033,77.55899810791016,7800
2011-04-12 00:00:00+00:00,76.61317094004481,79.56892595197225,76.61317094004481,77.91370391845703,8014
2011-04-13 00:00:00+00:00,78.74129802506233,79.21422312601946,75.66731386249164,76.25846862792969,3414
2011-04-14 00:00:00+00:00,76.14023003819605,76.84960794192736,75.43084569143201,75.66730499267578,3336
2011-04-15 00:00:00+00:00,75.66731386249164,78.03192003817685,75.07616554008708,76.25846862792969,5307
2011-04-18 00:00:00+00:00,75.19440307305243,75.43086242675781,71.17457473095853,75.43086242675781,9950
2011-04-19 00:00:00+00:00,75.43086476762223,75.43086476762223,72.23865050746655,72.35688018798828,2157
2011-04-20 00:00:00+00:00,72.82977607538469,74.36676788330078,71.52924355437376,74.36676788330078,3507
2011-04-21 00:00:00+00:00,74.24854426703749,74.48500357313746,72.71155233435474,74.0120849609375,2779
2011-04-25 00:00:00+00:00,74.36678889204944,75.43086242675781,74.36678889204944,75.43086242675781,2093
2011-04-26 00:00:00+00:00,75.4308663342936,76.73139929007868,72.23865200783679,72.7115707397461,5943
2011-04-27 00:00:00+00:00,73.18449591468989,73.18449591468989,71.411037783961,72.7115707397461,2429
2011-04-28 00:00:00+00:00,72.59331952691387,74.60322998446013,72.59331952691387,73.30270385742188,2657
2011-04-29 00:00:00+00:00,73.42095745075392,75.54909825028193,73.30272776428207,75.07617950439453,3071
2011-05-02 00:00:00+00:00,75.43085729961527,77.79546356201172,74.48501350604994,77.79546356201172,5571
2011-05-03 00:00:00+00:00,77.67723726454382,78.62307465612668,74.24855739095398,76.49493408203125,5071
2011-05-04 00:00:00+00:00,77.44077828975306,79.33246612548828,75.9037859501148,79.33246612548828,3643
2011-05-05 00:00:00+00:00,80.63299289295105,84.17989603676452,74.83971303316406,79.68714904785156,9729
2011-05-06 00:00:00+00:00,81.69704584901184,82.64288953062308,78.15014331827737,79.45067596435547,3686
2011-05-09 00:00:00+00:00,79.8053798942035,80.9876831071689,79.45069086322412,80.86945343017578,1643
2011-05-10 00:00:00+00:00,81.22414471906622,83.9434402515688,80.39653051407375,83.82521057128906,3936
2011-05-11 00:00:00+00:00,83.94342932987021,85.125732421875,80.75121549158077,85.125732421875,5329
2011-05-12 00:00:00+00:00,85.125732421875,85.125732421875,82.1699779133798,85.125732421875,4214
2011-05-13 00:00:00+00:00,84.88926664904723,88.43617592506158,84.88926664904723,85.125732421875,3871
2011-05-16 00:00:00+00:00,85.12573421613753,85.12573421613753,82.7611279822873,84.06166076660156,3179
2011-05-17 00:00:00+00:00,84.06165995157208,84.06165995157208,78.62306953226721,80.04183197021484,2514
2011-05-18 00:00:00+00:00,80.63298823318515,82.28821003417873,79.09599610061727,79.21422576904297,2350
2011-05-19 00:00:00+00:00,80.04183623853272,82.28821290300428,79.33245820324734,81.34236907958984,2614
2011-05-20 00:00:00+00:00,81.69704584901184,81.69704584901184,78.6230619375665,79.45067596435547,2271
2011-05-23 00:00:00+00:00,78.03191249373579,78.03191249373579,71.056330748622,74.0120849609375,7600
2011-05-24 00:00:00+00:00,75.31261909977556,75.43084875519956,72.00217586183736,73.77562713623047,5657
2011-05-25 00:00:00+00:00,72.9480221731418,74.13032531738281,71.52925968865932,74.13032531738281,4421
2011-05-26 00:00:00+00:00,73.53916649876457,73.65739615205577,71.174560546875,71.174560546875,3100
2011-05-27 00:00:00+00:00,72.12039833181039,78.62305450439453,71.64747331419952,78.62305450439453,5557
2011-05-31 00:00:00+00:00,79.33245597159075,79.33245597159075,75.31262788895131,76.37670135498047,2800
2011-06-01 00:00:00+00:00,76.3767029101702,78.62307311415726,75.78554810899074,77.32254028320312,1700
2011-06-02 00:00:00+00:00,77.55899499177902,78.97775740958149,75.90377324484838,76.84961700439453,2571
2011-06-03 00:00:00+00:00,76.37668483211418,79.21420916565005,75.9037598145033,78.62305450439453,2657
2011-06-06 00:00:00+00:00,78.74131523209981,79.80538888798944,76.96786343430702,77.2043228149414,1921
2011-06-07 00:00:00+00:00,77.44076548980267,78.15014992171001,72.94801889783453,74.83970642089844,2221
2011-06-08 00:00:00+00:00,74.72148353325382,81.69706016199207,70.11050041522806,72.2386474609375,5236
2011-06-09 00:00:00+00:00,72.00217777890887,72.12040743748076,65.61774400086074,67.2729721069336,7464
2011-06-10 00:00:00+00:00,66.20889770776637,66.44535702123521,63.37137306007401,63.84429168701172,7879
2011-06-13 00:00:00+00:00,63.726061936790806,64.31721666262878,61.361462362538106,63.253143310546875,2850
2011-06-14 00:00:00+00:00,64.0807655835313,64.0807655835313,63.134928114408844,63.37138748168945,3200
2011-06-15 00:00:00+00:00,63.25315357508806,63.48961292658197,59.942709768105075,61.47970199584961,4079
2011-06-16 00:00:00+00:00,61.47968701988582,61.83437596072728,59.1150811948777,61.243221282958984,2507
2011-06-17 00:00:00+00:00,61.47970199584961,62.3073097260783,60.06093944385203,61.47970199584961,1879
2011-06-20 00:00:00+00:00,61.952621048882094,62.66199910737196,60.41562881245325,60.6520881652832,2607
2011-06-21 00:00:00+00:00,60.88854717408073,62.661998753319175,60.88854717408073,61.47970199584961,10264
2011-06-22 00:00:00+00:00,61.47969841470683,77.08607913458702,61.00677329623241,68.9281997680664,31529
2011-06-23 00:00:00+00:00,67.8641192236108,68.57349716274763,62.070840281861116,65.26305389404297,8100
2011-06-24 00:00:00+00:00,65.49951555318731,65.49951555318731,62.18907216590731,62.89845657348633,2186
2011-06-27 00:00:00+00:00,63.25314446431455,70.34695620253329,63.25314446431455,67.86412048339844,5907
2011-06-28 00:00:00+00:00,68.455265755328,68.69172506232565,65.97243658881996,66.3271255493164,1843
2011-06-29 00:00:00+00:00,66.91828613260313,67.27298160141143,64.79014553492374,66.20890808105469,4600
2011-06-30 00:00:00+00:00,66.68182556517044,66.68182556517044,64.67191467942918,65.02660369873047,1493
2011-07-01 00:00:00+00:00,65.26305056762173,69.75579661559475,65.02659126662832,68.8099594116211,2821
2011-07-05 00:00:00+00:00,69.40110297134262,70.22871691189071,66.09066009521484,66.09066009521484,1771
2011-07-06 00:00:00+00:00,66.20890505107904,67.39120819258709,66.20890505107904,66.68182373046875,1507
2011-07-07 00:00:00+00:00,67.50943786243451,67.8641268719768,66.20890505107904,66.68182373046875,1864
2011-07-08 00:00:00+00:00,66.68181621534968,67.03650518491811,63.84429157273625,65.26305389404297,1893
2011-07-11 00:00:00+00:00,64.31722948418054,64.31722948418054,61.12500879157003,61.716163635253906,3150
2011-07-12 00:00:00+00:00,61.47969796592397,61.47969796592397,59.23332138791107,59.3515510559082,3164
2011-07-13 00:00:00+00:00,59.94269733608787,61.124993848351075,59.94269733608787,60.88853454589844,1729
2011-07-14 00:00:00+00:00,61.006766431060434,61.124996086616065,60.17915884217099,60.53384780883789,1214
2011-07-15 00:00:00+00:00,61.361461840760334,61.361461840760334,59.588004121359816,60.53384780883789,893
2011-07-18 00:00:00+00:00,59.942691898960035,59.942691898960035,58.52392976990086,59.11507797241211,1714
2011-07-19 00:00:00+00:00,59.70624002283324,59.94270580171439,56.75048543867251,58.76040267944336,2093
2011-07-20 00:00:00+00:00,58.52394518696403,58.99686387355481,56.041109196294684,58.287479400634766,3043
2011-07-21 00:00:00+00:00,58.87863608823903,59.58801414085199,56.632259368896484,56.632259368896484,3007
2011-07-22 00:00:00+00:00,56.8687161825246,57.93278965700364,52.612431949159124,53.08535385131836,3364
2011-07-25 00:00:00+00:00,55.44996869327538,56.750495265636765,53.08536203927602,55.68642807006836,4943
2011-07-26 00:00:00+00:00,54.26764744207874,60.17915568151552,53.79472562317792,58.405704498291016,5136
2011-07-27 00:00:00+00:00,57.814564552162615,57.814564552162615,53.55827676118304,54.38589096069336,6050
2011-07-28 00:00:00+00:00,54.504115036569324,54.85880403859313,50.36605735052402,51.90304946899414,3664
2011-07-29 00:00:00+00:00,51.784824945556416,54.14943141333076,50.36606235349866,52.3759765625,3400
2011-08-01 00:00:00+00:00,53.32180717579121,53.32180717579121,52.13950738605736,52.730655670166016,1386
2011-08-02 00:00:00+00:00,52.84889271718805,52.84889271718805,50.602516174316406,50.602516174316406,950
2011-08-03 00:00:00+00:00,50.83897665986131,50.95720632119901,47.29207071214696,48.237911224365234,4600
2011-08-04 00:00:00+00:00,48.23791098027552,48.23791098027552,41.971713188951774,42.79932403564453,6029
2011-08-05 00:00:00+00:00,42.79932176451356,44.92746520944432,42.20817027066893,43.8633918762207,5343
2011-08-08 00:00:00+00:00,42.68109481360457,42.68109481360457,31.330995721689035,32.39506912231445,15929
2011-08-09 00:00:00+00:00,36.53313038676827,43.981635951427805,35.114370950399675,41.97172164916992,13721
2011-08-10 00:00:00+00:00,41.38056462023645,44.80924113423069,39.84357247777759,42.91755676269531,8807
2011-08-11 00:00:00+00:00,43.74516351230008,50.720745546726654,43.27224488048578,45.75507736206055,9050
2011-08-12 00:00:00+00:00,47.17383963381079,47.883220802045415,45.75507729734156,46.46445846557617,4736
2011-08-15 00:00:00+00:00,47.765001444790336,49.65668282034638,47.173849806860105,48.71084213256836,2736
2011-08-16 00:00:00+00:00,48.237915183309525,48.47437774690836,46.58269334570231,47.528533935546875,1643
2011-08-17 00:00:00+00:00,48.001452747112886,49.06552293940974,46.819149669879295,47.410301208496094,764
2011-08-18 00:00:00+00:00,44.92746818796562,44.92746818796562,42.32640273121506,44.099857330322266,4307
2011-08-19 00:00:00+00:00,43.50870579728653,44.92746818796562,43.50870579728653,44.099857330322266,2079
2011-08-22 00:00:00+00:00,46.700914764563485,46.700914764563485,42.32639837993567,43.50870132446289,2093
2011-08-23 00:00:00+00:00,44.21808785279971,44.21808785279971,42.68109576991773,43.272247314453125,2507
2011-08-24 00:00:00+00:00,43.745170001070235,44.21809192455014,42.32640745214756,43.15401840209961,1136
2011-08-25 00:00:00+00:00,43.50870598449541,43.50870598449541,42.326402913336736,42.681095123291016,529
2011-08-26 00:00:00+00:00,42.56287002464604,43.745170001070235,42.56287002464604,43.15401840209961,1400
2011-08-29 00:00:00+00:00,44.21809200104119,46.109773255199066,43.86339975243843,45.873313903808594,657
2011-08-30 00:00:00+00:00,45.87331251919198,46.10977186344528,44.5727796827649,44.809242248535156,1279
2011-08-31 00:00:00+00:00,45.28216530810629,46.10977631439868,44.69101366889251,45.991546630859375,1229
