"('date', '')","('open', 'BEPJ')","('high', 'BEPJ')","('low', 'BEPJ')","('close', 'BEPJ')","('volume', 'BEPJ')"
2024-08-29 00:00:00+00:00,23.469301206581612,23.59912075134129,23.404392318519047,23.483211517333984,20500
2024-08-30 00:00:00+00:00,23.484139364766015,23.57130298541721,23.42293930053711,23.42293930053711,4700
2024-09-03 00:00:00+00:00,23.51566753914376,23.654758275557878,23.422939791989457,23.524940490722656,4200
2024-09-04 00:00:00+00:00,23.7372851509359,23.7372851509359,23.659392715192226,23.664030075073242,1500
2024-09-05 00:00:00+00:00,23.73821142921877,23.93293809300283,23.599120702425218,23.71966552734375,28900
2024-09-06 00:00:00+00:00,23.682576548721936,23.682576548721936,23.515666961669922,23.515666961669922,4900
2024-09-09 00:00:00+00:00,23.59912153282491,23.784575252197158,23.585211221611896,23.6083927154541,13700
2024-09-10 00:00:00+00:00,23.626938937413783,23.812394427927966,23.580575949102553,23.73821258544922,15900
2024-09-11 00:00:00+00:00,23.821668135681534,23.886577028832036,23.691848580745837,23.877304077148438,16400
2024-09-12 00:00:00+00:00,23.87730282987803,23.87730282987803,23.784575086520515,23.793848037719727,4900
2024-09-13 00:00:00+00:00,23.88657550304123,23.88657550304123,23.580575191567448,23.59912109375,19100
2024-09-16 00:00:00+00:00,23.728939313248944,23.877302996200584,23.59912153282491,23.6083927154541,17200
2024-09-17 00:00:00+00:00,23.71039381563691,23.71039381563691,23.5156671416754,23.645484924316406,6200
2024-09-18 00:00:00+00:00,23.626936655260536,23.868028062187825,23.626936655260536,23.858755111694336,3500
2024-09-19 00:00:00+00:00,23.87730101268131,23.997845831827725,23.691845540080486,23.858755111694336,7100
2024-09-20 00:00:00+00:00,23.728940394109188,24.016394821842304,23.626939694195794,23.898632049560547,3300
2024-09-23 00:00:00+00:00,24.062758316593058,24.072029499157672,23.793848037719727,23.793848037719727,13200
2024-09-24 00:00:00+00:00,23.830941175128086,24.034940807014472,23.626939774607003,23.94221305847168,16200
2024-09-25 00:00:00+00:00,23.997845831827725,24.062756485282137,23.654755506741,23.858755111694336,3800
2024-09-26 00:00:00+00:00,23.70854020824615,23.914395130688362,23.70854020824615,23.895849227905273,6100
2024-09-27 00:00:00+00:00,23.88657810389205,23.895851055992996,23.67330551147461,23.67330551147461,19500
2024-09-30 00:00:00+00:00,23.701120110948462,23.82166670697075,23.63621122169089,23.664030075073242,46000
2024-10-01 00:00:00+00:00,23.886576276513733,23.895849227905273,23.738212591518305,23.895849227905273,7300
2024-10-02 00:00:00+00:00,23.970032404736084,23.970032404736084,23.72894096103909,23.886577606201172,26800
2024-10-03 00:00:00+00:00,23.73821417342927,23.9700326677623,23.73821417342927,23.923667907714844,5100
2024-10-04 00:00:00+00:00,23.877303988735356,23.877303988735356,23.701121444668722,23.812395095825195,22200
2024-10-07 00:00:00+00:00,23.87730272766611,23.87730272766611,23.57130241394043,23.57130241394043,40100
2024-10-08 00:00:00+00:00,23.691847744870078,23.90512208879891,23.654757708078954,23.83094024658203,8500
2024-10-09 00:00:00+00:00,23.849483802289395,23.895848557947204,23.75675782824295,23.821666717529297,7200
2024-10-10 00:00:00+00:00,23.77530288696289,23.83094059591711,23.701121043658585,23.77530288696289,14600
2024-10-11 00:00:00+00:00,23.793848794277395,23.932939529418945,23.793848794277395,23.932939529418945,5400
2024-10-14 00:00:00+00:00,23.79384756500533,24.016393083461274,23.79384756500533,24.00712013244629,5000
2024-10-15 00:00:00+00:00,23.981640694439466,24.283652412254817,23.972202603241257,24.2647762298584,14300
2024-10-16 00:00:00+00:00,24.34028158828298,24.387470245361328,24.274214948188668,24.387470245361328,14000
2024-10-17 00:00:00+00:00,24.38747047799408,24.38747047799408,24.15152359008789,24.15152359008789,5900
2024-10-18 00:00:00+00:00,24.160960611825935,24.368593215942383,23.972202389806025,24.368593215942383,9100
2024-10-21 00:00:00+00:00,24.15152359008789,24.330843728933523,24.113771223959592,24.15152359008789,12500
2024-10-22 00:00:00+00:00,24.198711185379715,24.198711185379715,23.99107858118408,24.170398712158203,2500
2024-10-23 00:00:00+00:00,24.16096030369172,24.340280432310514,24.1420841217041,24.1420841217041,15100
2024-10-24 00:00:00+00:00,24.066581509994478,24.21758736761527,24.066581509994478,24.170398712158203,4100
2024-10-25 00:00:00+00:00,24.217585458656664,24.368591304374373,24.16095871654544,24.236461639404297,6600
2024-10-28 00:00:00+00:00,24.142082535797808,24.368591304374373,24.123206355050176,24.236461639404297,25600
2024-10-29 00:00:00+00:00,24.293087735975455,24.293087735975455,24.09489324378696,24.113767623901367,9600
2024-10-30 00:00:00+00:00,24.066580666570502,24.160959774308896,24.038266394209458,24.08545684814453,6100
2024-10-31 00:00:00+00:00,24.019393908902632,24.160961681619966,23.981641542774334,24.15152359008789,12000
2024-11-01 00:00:00+00:00,24.330841808211648,24.35915428044094,24.08545684814453,24.08545684814453,5300
2024-11-04 00:00:00+00:00,24.159071434537328,24.227024608120388,24.0288283018694,24.217586517333984,15800
2024-11-05 00:00:00+00:00,24.09489472612879,24.680041948701724,24.09489472612879,24.585662841796875,47600
2024-11-06 00:00:00+00:00,24.42521995942412,24.613978181420293,24.42521995942412,24.43465805053711,7900
2024-11-07 00:00:00+00:00,24.500722142474032,24.661166086247842,24.472409670128616,24.613977432250977,4800
2024-11-08 00:00:00+00:00,24.613978061273833,25.01036888542547,24.58566378807307,24.802736282348633,12500
2024-11-11 00:00:00+00:00,24.915989453920186,24.915989453920186,24.585663471360448,24.840486526489258,10700
2024-11-12 00:00:00+00:00,24.84048684648451,24.91127162942051,24.69891908074431,24.802736282348633,6200
2024-11-13 00:00:00+00:00,24.821610342714163,25.05755721593438,24.821610342714163,24.906551361083984,18300
2024-11-14 00:00:00+00:00,25.00092888109805,25.066993713378906,24.585661906591945,25.066993713378906,7900
2024-11-15 00:00:00+00:00,25.095307984412848,25.151934726349058,24.925425958472548,25.066993713378906,19600
2024-11-18 00:00:00+00:00,24.651728539004473,25.104746074757493,24.651728539004473,25.066993713378906,19900
2024-11-19 00:00:00+00:00,25.142499080922406,25.170813354709693,24.88767781736418,25.057558059692383,31700
2024-11-20 00:00:00+00:00,24.99149046877618,25.095307661098097,24.94430181779257,24.972614288330078,9900
2024-11-21 00:00:00+00:00,25.0953087247444,25.104746815367477,24.75554466284049,24.821609497070312,28800
2024-11-22 00:00:00+00:00,24.868799416220384,24.868799416220384,24.689479298495584,24.698917388916016,10900
2024-11-25 00:00:00+00:00,24.774419986284695,24.774419986284695,24.510158858383594,24.53847312927246,24900
2024-11-26 00:00:00+00:00,24.4440945538696,24.557349839737107,24.396905901501633,24.529035568237305,3400
2024-11-27 00:00:00+00:00,24.595100399131425,24.595100399131425,24.37802971804988,24.39690589904785,114600
2024-11-29 00:00:00+00:00,24.595101037829558,24.86880026901257,24.47807267289284,24.849924087524414,30300
2024-12-02 00:00:00+00:00,24.764982343677573,24.882955774316358,24.46297064926336,24.496946334838867,32300
2024-12-03 00:00:00+00:00,24.463914213495098,24.52903577841043,24.31196509544712,24.42521858215332,14500
2024-12-04 00:00:00+00:00,24.531866446314545,24.909381054433677,24.349714725329594,24.7744197845459,20900
2024-12-05 00:00:00+00:00,24.717793244638624,24.86879908911592,24.425217845848657,24.53847312927246,18000
2024-12-06 00:00:00+00:00,24.538475041613538,24.56206936912719,24.40634536743164,24.40634536743164,4800
2024-12-09 00:00:00+00:00,24.40634366798834,24.56206765884064,24.302526473999023,24.302526473999023,12700
2024-12-10 00:00:00+00:00,24.373314240761914,24.43465913552256,24.15152359008789,24.15152359008789,9900
2024-12-11 00:00:00+00:00,24.10433229288408,24.491285002664327,24.10433229288408,24.330841064453125,7300
2024-12-12 00:00:00+00:00,24.11376985320225,24.22796841407723,23.991078270523523,24.00995445251465,16900
2024-12-13 00:00:00+00:00,23.98163848400504,24.090173822582777,23.972200393676758,23.972200393676758,10200
2024-12-16 00:00:00+00:00,24.06658034826145,24.10433271091019,23.953325060446964,23.991077423095703,9100
2024-12-17 00:00:00+00:00,24.094895687773842,24.094895687773842,23.896699375350323,23.906137466430664,5500
2024-12-18 00:00:00+00:00,24.06658023953455,24.15152125497874,23.79288101196289,23.79288101196289,10500
2024-12-19 00:00:00+00:00,23.87782192196156,23.962762937030643,23.7079416919551,23.844789505004883,8700
2024-12-20 00:00:00+00:00,23.920291276708568,24.13170053517459,23.920291276708568,24.113767623901367,6800
2024-12-23 00:00:00+00:00,24.076017051867446,24.104331322222773,23.783443458722253,23.915573120117188,8100
2024-12-24 00:00:00+00:00,23.991075704912543,23.991075704912543,23.613561106120496,23.689064025878906,10100
2024-12-26 00:00:00+00:00,23.774007479656646,23.838183977976435,23.377616660142035,23.74569320678711,11200
2024-12-27 00:00:00+00:00,23.74569321274406,23.868386595077723,23.34930239313001,23.54749870300293,16400
2024-12-30 00:00:00+00:00,23.36817985172842,23.915576556327075,23.236050171348985,23.358741760253906,15300
2024-12-31 00:00:00+00:00,23.245484152091084,23.906136088583242,23.245484152091084,23.896697998046875,13200
2025-01-02 00:00:00+00:00,23.896697789269524,24.00051498413086,23.70794138058637,24.00051498413086,5200
2025-01-03 00:00:00+00:00,24.18927330040456,24.274214321056608,24.113770370950725,24.2647762298584,5700
2025-01-06 00:00:00+00:00,24.10433303050395,24.47240957055074,24.019392013549805,24.019392013549805,7300
2025-01-07 00:00:00+00:00,24.085456848929304,24.113769321159516,24.00051583197516,24.019392013549805,5800
2025-01-08 00:00:00+00:00,24.0005171008579,24.13264677860246,23.87782371426779,24.02882957458496,6600
2025-01-10 00:00:00+00:00,23.88725851519538,24.151519634415614,23.64187357594765,23.689064025878906,3600
2025-01-13 00:00:00+00:00,23.717378085963283,23.830633373260497,23.311550990133256,23.59468650817871,23800
2025-01-14 00:00:00+00:00,23.31155067498135,23.59468618919906,23.141668646398045,23.56637191772461,11400
2025-01-15 00:00:00+00:00,23.780726038241866,24.02103248790081,23.53080711058944,23.79033851623535,57000
2025-01-16 00:00:00+00:00,23.79033851623535,23.92490954135869,23.7134405256802,23.79033851623535,30600
2025-01-17 00:00:00+00:00,23.876848984783987,23.88646146277747,23.780726038241866,23.79033851623535,7300
2025-01-21 00:00:00+00:00,23.790338109833616,24.01141959972894,23.790338109833616,23.98258399963379,22300
2025-01-22 00:00:00+00:00,23.98258420365237,24.03064475981492,23.79033831221677,23.88646125793457,14400
2025-01-23 00:00:00+00:00,23.819176716780106,23.84801231829585,23.790339281871592,23.8470516204834,3300
2025-01-24 00:00:00+00:00,23.91529688396879,23.953746795654297,23.87684880567598,23.953746795654297,6000
2025-01-27 00:00:00+00:00,24.021031545011805,24.28056294047042,24.021031545011805,24.04025650024414,38800
2025-01-28 00:00:00+00:00,23.953746251765427,24.17482773875917,23.82878770841021,23.94124984741211,10100
2025-01-29 00:00:00+00:00,24.030644785632614,24.030644785632614,23.84801137191185,23.953746795654297,6300
2025-01-30 00:00:00+00:00,23.934521435143242,24.16521540117778,23.84801096870621,24.145992279052734,13300
2025-01-31 00:00:00+00:00,24.23250137343622,24.23250137343622,24.025839514560726,24.08831787109375,6000
2025-02-03 00:00:00+00:00,24.011419323346605,24.251725766134445,24.011419323346605,24.078704833984375,4400
2025-02-04 00:00:00+00:00,24.01141959972894,24.059481988875323,23.95374656614596,23.98258399963379,11000
2025-02-05 00:00:00+00:00,24.01141831046879,24.136378682147132,24.01141831046879,24.126766204833984,9400
2025-02-06 00:00:00+00:00,24.136379470845625,24.136379470845625,24.011419095083983,24.107542037963867,2300
2025-02-07 00:00:00+00:00,24.1075422399499,24.1075422399499,24.01141929626465,24.01141929626465,6200
2025-02-10 00:00:00+00:00,24.01141831046879,24.126766204833984,24.01141831046879,24.126766204833984,5100
2025-02-11 00:00:00+00:00,24.126766735979597,24.126766735979597,24.011418839075045,24.069093704223633,16000
2025-02-12 00:00:00+00:00,23.934521865381907,24.028721582362262,23.896073787048024,24.021032333374023,8800
2025-02-13 00:00:00+00:00,24.02103212996345,24.117155075073242,23.982584051955143,24.117155075073242,29200
2025-02-14 00:00:00+00:00,24.07870521541217,24.07870521541217,23.953746669875812,24.035449981689453,4000
2025-02-18 00:00:00+00:00,24.09793029768955,24.09793029768955,23.953746795654297,23.953746795654297,7900
2025-02-19 00:00:00+00:00,23.9537468212452,24.03064481130567,23.781686583036322,24.021032333374023,13400
2025-02-20 00:00:00+00:00,23.90568570826426,24.03064425168023,23.90568570826426,24.01141929626465,3900
2025-02-21 00:00:00+00:00,24.00180831895512,24.030645753881174,23.819176731268417,23.987390518188477,23300
2025-02-24 00:00:00+00:00,23.87684938678372,24.08831840602259,23.87684938678372,24.0306453704834,7100
2025-02-25 00:00:00+00:00,24.107542544629027,24.117155022458302,23.98258399963379,23.98258399963379,7600
2025-02-26 00:00:00+00:00,23.972970990323606,24.107542010164675,23.972970990323606,24.04025650024414,17400
2025-02-27 00:00:00+00:00,23.915297236907072,24.05948257446289,23.72305317582052,24.05948257446289,13100
2025-02-28 00:00:00+00:00,24.001806374150515,24.03064380673995,23.578868363194584,23.703826904296875,91200
2025-03-03 00:00:00+00:00,23.75188804582353,23.82878786796338,23.646154457166578,23.780725479125977,11200
2025-03-04 00:00:00+00:00,23.665379359178004,23.82878781407027,23.473133471048516,23.646154403686523,8600
2025-03-05 00:00:00+00:00,23.684602711187704,23.684602711187704,23.56925664390446,23.61731719970703,6100
2025-03-06 00:00:00+00:00,23.55964488111579,23.780726377945882,23.280888515500923,23.396236419677734,14800
2025-03-07 00:00:00+00:00,23.617318457676916,23.617318457676916,23.22898386593667,23.338563919067383,6800
2025-03-10 00:00:00+00:00,23.25205251167966,23.338562979965367,22.973296150894004,23.155929565429688,17300
2025-03-11 00:00:00+00:00,23.1078691890882,23.12709231177384,22.925235773129195,22.992521286010742,16000
2025-03-12 00:00:00+00:00,23.059805861484787,23.24243927001953,23.011745306635316,23.24243927001953,26700
2025-03-13 00:00:00+00:00,23.088643548850847,23.298191163753188,23.088643548850847,23.280887603759766,8100
2025-03-14 00:00:00+00:00,23.348175910434676,23.530807495117188,23.252052962321766,23.530807495117188,6700
2025-03-17 00:00:00+00:00,23.655766881432264,23.751887992104344,23.62692944819504,23.646154403686523,5200
2025-03-18 00:00:00+00:00,23.790337903087305,23.799950380833046,23.492358426539997,23.646154403686523,4500
2025-03-19 00:00:00+00:00,23.79033771585101,23.7999501935211,23.68460229487269,23.73939323425293,4800
2025-03-20 00:00:00+00:00,23.82878710726596,23.876847661176438,23.79033719742349,23.86723518371582,9100
2025-03-21 00:00:00+00:00,23.886460469617063,24.040256444332783,23.82878743744683,23.905685424804688,13200
2025-03-24 00:00:00+00:00,24.078706064212337,24.078706064212337,23.64615554512998,23.732666015625,5000
2025-03-25 00:00:00+00:00,23.982585513456815,23.982585513456815,23.723054095862306,23.742279052734375,14700
2025-03-26 00:00:00+00:00,23.828787656901678,23.828787656901678,23.33856229545828,23.44429588317871,7400
2025-03-27 00:00:00+00:00,23.444295495284504,23.92490837109365,23.165540980679364,23.27127456665039,6900
2025-03-28 00:00:00+00:00,23.473134055802586,23.790338495743455,23.213602650380224,23.29050064086914,9400
2025-03-31 00:00:00+00:00,23.290500590144028,23.565412326422518,22.973296150894004,23.155929565429688,19400
2025-04-01 00:00:00+00:00,23.223214156804556,23.223214156804556,22.992520194989062,23.04058074951172,5600
2025-04-02 00:00:00+00:00,23.338562333821603,23.338562333821603,22.87717257127415,22.944459915161133,9500
2025-04-03 00:00:00+00:00,22.87717302931155,23.43468391321735,22.310049667515155,22.88678550720215,20000
2025-04-04 00:00:00+00:00,21.742927079058123,22.80027392797631,21.742927079058123,21.935171127319336,27000
2025-04-07 00:00:00+00:00,21.318064582048752,22.088967691384457,20.589456007824825,21.01239585876465,40000
2025-04-08 00:00:00+00:00,21.11812955503522,22.069742849498105,21.11812955503522,21.281538009643555,16900
2025-04-09 00:00:00+00:00,21.199834931771786,22.377336882312278,21.05084427542503,22.11780548095703,19500
2025-04-10 00:00:00+00:00,22.069742269137848,22.261988151877876,21.27192497253418,21.27192497253418,5900
2025-04-11 00:00:00+00:00,21.15657842862771,21.627578813901113,20.426046657573274,20.89704704284668,11500
2025-04-14 00:00:00+00:00,21.829438319592473,21.89672566959284,20.68558087047859,21.146968841552734,37900
2025-04-15 00:00:00+00:00,21.483598467086864,21.6504423903535,21.125375134883875,21.159725189208984,31400
2025-04-16 00:00:00+00:00,21.297126698389228,21.33638310000405,20.669007425114433,21.208797454833984,18000
2025-04-17 00:00:00+00:00,21.395268530913754,21.935058557921614,21.356012129496136,21.905614852905273,19100
