"('date', '')","('open', 'AU')","('high', 'AU')","('low', 'AU')","('close', 'AU')","('volume', 'AU')"
2025-01-17 00:00:00+00:00,25.966597287357544,26.457077678462536,25.75501826612157,26.245498657226562,2535700
2025-01-21 00:00:00+00:00,26.851386350231937,27.101435296427415,26.668657921407064,26.889854431152344,2168200
2025-01-22 00:00:00+00:00,27.65923498504683,27.65923498504683,26.841767665806664,26.880237579345703,2044600
2025-01-23 00:00:00+00:00,26.918704986572266,26.976408021093956,26.389756529039598,26.918704986572266,1839500
2025-01-24 00:00:00+00:00,27.53421085521317,27.582298249328467,26.97640992390143,27.149520874023438,1843100
2025-01-27 00:00:00+00:00,27.09181850113979,27.09181850113979,26.68789355237858,26.937942504882812,1748200
2025-01-28 00:00:00+00:00,26.88023817594813,27.178372675106964,26.42822585356429,27.072582244873047,1915400
2025-01-29 00:00:00+00:00,27.043733531308686,27.466891613091445,26.947560572959294,27.38995361328125,1313700
2025-01-30 00:00:00+00:00,28.197802871696364,28.84215929297877,28.17856791360517,28.784456253051758,2982700
2025-01-31 00:00:00+00:00,29.0729706894048,29.3134021410228,28.832539237786808,29.053735733032227,3343100
2025-02-03 00:00:00+00:00,29.553835597225472,30.37130295504331,29.294169171622187,30.005847930908203,3384200
2025-02-04 00:00:00+00:00,29.842353175221767,30.073167154377206,29.5730692823672,29.67885971069336,2156100
2025-02-05 00:00:00+00:00,30.275129954294112,30.986808712482127,30.19819195805034,30.755992889404297,2739800
2025-02-06 00:00:00+00:00,30.554029430852445,30.554029430852445,29.8712031517379,30.294363021850586,1876200
2025-02-07 00:00:00+00:00,30.640587485987965,30.765611044753367,30.063551584297613,30.2270450592041,1753600
2025-02-10 00:00:00+00:00,31.73695367799276,32.323607045092,31.5061378552006,32.313987731933594,3366700
2025-02-11 00:00:00+00:00,31.88121281597893,32.47748180491599,31.77542238740933,32.13125991821289,2475000
2025-02-12 00:00:00+00:00,31.52537035003935,32.35245511978364,31.448434194247632,31.890827178955078,2411400
2025-02-13 00:00:00+00:00,31.660012079354363,32.06393882950894,31.31379386754123,31.9677677154541,1247600
2025-02-14 00:00:00+00:00,32.294756446538614,32.3236070486309,30.823313372050215,30.95795440673828,1911800
2025-02-18 00:00:00+00:00,30.746375375893248,30.95795440673828,30.467475827704178,30.95795440673828,2153000
2025-02-19 00:00:00+00:00,28.188184731035303,29.919292397333226,28.149716650102384,29.861587524414062,5126900
2025-02-20 00:00:00+00:00,30.352067358447904,31.79465796998379,30.352067358447904,30.794462203979492,3740900
2025-02-21 00:00:00+00:00,30.140487653975626,30.736756641243254,29.948141754268775,30.429004669189453,2709900
2025-02-24 00:00:00+00:00,30.823312817311766,30.88101768915085,29.986612353456444,30.650203704833984,1667300
2025-02-25 00:00:00+00:00,30.361684113371766,30.361684113371766,29.25569977742518,29.62115478515625,2391700
2025-02-26 00:00:00+00:00,28.957565356345476,29.861586316691866,28.89986048576013,29.851970672607422,1485800
2025-02-27 00:00:00+00:00,28.774836826635973,28.94794776904809,28.14009792735585,28.20741844177246,2619200
2025-02-28 00:00:00+00:00,27.582297622812487,28.35167756771593,27.361101117946056,28.342060089111328,3076000
2025-03-03 00:00:00+00:00,29.265319878374246,29.553836919051104,28.159335443317488,28.39976692199707,2666700
2025-03-04 00:00:00+00:00,29.284554103684098,29.582688616165026,28.43823429268805,29.21723175048828,2450000
2025-03-05 00:00:00+00:00,29.03450458591901,30.14048897172103,28.94794911070136,30.092403411865234,1602600
2025-03-06 00:00:00+00:00,29.86158625198119,30.630968015667182,29.59230419388557,29.70771026611328,1839500
2025-03-07 00:00:00+00:00,30.659819291374113,31.313794997226413,30.10201837173912,30.275129318237305,3543600
2025-03-10 00:00:00+00:00,30.275129294326618,30.332834166011427,29.03450390264692,29.4672794342041,2984200
2025-03-11 00:00:00+00:00,30.227043172047665,30.948337545541595,30.150105178915506,30.86178207397461,2898000
2025-03-12 00:00:00+00:00,30.02508101061731,30.621351857320068,29.755798940913145,30.438623428344727,1652800
2025-03-13 00:00:00+00:00,30.467473983718026,31.57346013376321,30.371301035755867,31.217618942260742,2665100
2025-03-14 00:00:00+00:00,31.787534953617165,31.984058339785907,31.44362183910073,31.66962242126465,2843500
2025-03-17 00:00:00+00:00,31.895624788761992,32.86841354314389,31.866147591116857,32.416412353515625,3019600
2025-03-18 00:00:00+00:00,34.1458076319164,34.1458076319164,33.35971784617973,33.595542907714844,3246300
2025-03-19 00:00:00+00:00,34.489724335398066,34.990859203025536,34.11633399100084,34.90242385864258,3534800
2025-03-20 00:00:00+00:00,35.059640593774944,36.05207831379742,34.96138076943007,35.86538314819336,5270700
2025-03-21 00:00:00+00:00,35.177550956840676,35.57059772665325,34.529026410510184,34.85329055786133,2673700
2025-03-24 00:00:00+00:00,34.83364059017062,34.94172864780732,34.086852418338175,34.25389862060547,2185000
2025-03-25 00:00:00+00:00,35.04980892346542,35.53129101160836,34.922071914024194,35.00067901611328,1790800
2025-03-26 00:00:00+00:00,34.82381040193438,35.11859736015233,34.74520329521564,34.94172668457031,1049500
2025-03-27 00:00:00+00:00,35.21685664962858,35.72781595489751,34.990856067208604,35.55094528198242,1400100
2025-03-28 00:00:00+00:00,37.093648755916625,37.496520022933424,36.01277572198041,36.3370361328125,3928100
2025-03-31 00:00:00+00:00,36.749732153144805,36.88729739007732,35.993119601644416,36.4745979309082,3478000
2025-04-01 00:00:00+00:00,37.33930175365136,37.95834912174288,36.749735330574055,36.82834243774414,3951200
2025-04-02 00:00:00+00:00,36.75955957209543,37.024865585250716,36.0619051014122,36.94625473022461,2683300
2025-04-03 00:00:00+00:00,34.81398431714515,37.015035681187015,34.79433160427688,36.32720947265625,2771500
2025-04-04 00:00:00+00:00,34.73537394020847,34.91224461006747,32.514669832960244,32.966670989990234,4230700
2025-04-07 00:00:00+00:00,32.28866930700996,34.32267826532798,31.355186047539288,32.77997589111328,3234300
2025-04-08 00:00:00+00:00,33.742938028233844,34.01806852956797,32.29849539948576,32.58345413208008,2588400
2025-04-09 00:00:00+00:00,35.65903285361835,36.346862822576426,34.3325028245481,35.78676986694336,6360700
2025-04-10 00:00:00+00:00,36.897122266413,38.636347955591084,36.69077440880838,38.17451858520508,4087900
2025-04-11 00:00:00+00:00,41.01427737834192,42.47836897442125,40.65070778876779,42.0460205078125,6975300
2025-04-14 00:00:00+00:00,40.92583931243479,42.203235661368176,40.74896864506552,41.82984161376953,4597000
2025-04-15 00:00:00+00:00,43.067935943603516,43.30376099931009,41.987059235104724,43.067935943603516,3393700
2025-04-16 00:00:00+00:00,45.8094220372686,46.08455625635231,44.2667197578527,44.82680892944336,4591300
2025-04-17 00:00:00+00:00,43.25463277296495,43.608374118645784,42.20323696684239,42.49802017211914,5485000
2025-04-21 00:00:00+00:00,44.138983216629285,44.46324737237561,42.841934090387745,43.40202331542969,3855000
2025-04-22 00:00:00+00:00,43.598544450757814,43.598544450757814,41.87897143688519,42.389930725097656,5782700
2025-04-23 00:00:00+00:00,39.29470269906347,39.982528926043585,38.80339610929378,39.86461639404297,7450900
2025-04-24 00:00:00+00:00,39.92357235282648,40.031660396409436,39.255395127378804,39.85478973388672,2524500
2025-04-25 00:00:00+00:00,38.38087545072039,38.999919108365134,38.38087545072039,38.91148376464844,2556300
2025-04-28 00:00:00+00:00,39.09818214378701,40.53279659015658,38.744440773806105,40.522972106933594,2575000
2025-04-29 00:00:00+00:00,40.16922923351758,40.473836930866575,39.56983457330292,39.97270584106445,1689400
2025-04-30 00:00:00+00:00,40.247834872244,41.5841893940958,40.100445144563515,41.426971435546875,2837600
2025-05-01 00:00:00+00:00,39.47156654601722,40.041483944942705,38.68547681333682,39.137481689453125,2059500
2025-05-02 00:00:00+00:00,39.98253062976836,40.13974859525912,38.89183310263546,39.48139953613281,2162000
2025-05-05 00:00:00+00:00,41.898624697044696,41.90845292776908,40.96514144193073,41.407318115234375,1940100
2025-05-06 00:00:00+00:00,42.86158386845683,43.37254314809546,42.222887580187276,43.30376052856445,2859000
2025-05-07 00:00:00+00:00,42.16393482554643,43.01880731197681,42.055846767235394,42.92054748535156,2322500
2025-05-08 00:00:00+00:00,42.34080285081714,42.51767352632297,41.083059156884,41.14201354980469,3770400
2025-05-09 00:00:00+00:00,43.559242939264564,44.51237515026001,42.87141298142346,44.02106857299805,4042200
2025-05-12 00:00:00+00:00,39.83514028376552,39.953052818979614,38.921309702019464,39.46174621582031,5932100
2025-05-13 00:00:00+00:00,39.69757403367591,40.532793738638524,39.35365717111286,40.49348831176758,2727200
2025-05-14 00:00:00+00:00,38.09591527919907,39.2160937587866,37.93869731273717,39.176788330078125,3778200
2025-05-15 00:00:00+00:00,39.34383284545846,40.218357980779054,38.931133358411586,39.7467041015625,5295500
2025-05-16 00:00:00+00:00,38.950788968590125,40.03166580200195,38.82304819543638,40.03166580200195,2743600
2025-05-19 00:00:00+00:00,40.81775291245442,41.49575466580566,40.296965371582544,41.446624755859375,2996100
2025-05-20 00:00:00+00:00,41.69227742703409,42.65523789131435,41.57436489526168,42.61593246459961,2199500
2025-05-21 00:00:00+00:00,42.832108192433935,43.510109929721736,42.26219075511846,42.47836685180664,2332300
2025-05-22 00:00:00+00:00,42.08532672236639,42.537327911588484,41.436798387779874,42.134456634521484,1716200
2025-05-23 00:00:00+00:00,43.68698394086724,43.745942084937695,43.117070208341076,43.274288177490234,2420100
2025-05-27 00:00:00+00:00,42.11480282759359,43.077763324669434,41.996890291805435,42.35062789916992,2863200
2025-05-28 00:00:00+00:00,43.23498274810993,43.50028877386889,42.89106961196242,43.274288177490234,2453500
2025-05-29 00:00:00+00:00,43.66732572550663,43.86384909928049,42.77314793578853,43.28410720825195,2389500
2025-05-30 00:00:00+00:00,42.057274120137016,43.210201330997975,41.99814820200109,43.1707878112793,4360400
2025-06-02 00:00:00+00:00,44.875547991881795,47.07301065037243,44.69817398724678,46.72811508178711,4476800
2025-06-03 00:00:00+00:00,45.772269224360684,46.008765384819206,45.181021305137,45.762413024902344,2516200
2025-06-04 00:00:00+00:00,46.32409732042096,46.46205780318725,45.34854405461151,45.456939697265625,1757900
2025-06-05 00:00:00+00:00,47.03359266078238,47.39819310524275,45.43723040216249,46.402931213378906,3393200
2025-06-06 00:00:00+00:00,45.78212199018137,46.15657863244733,44.885399544072,45.2894172668457,2987800
2025-06-09 00:00:00+00:00,45.16131461370176,45.75255875018274,45.052918978237926,45.70328903198242,1856300
2025-06-10 00:00:00+00:00,46.09745233154171,46.14672581069916,44.28429881428493,44.451820373535156,2535900
2025-06-11 00:00:00+00:00,44.471528499099485,45.2302942090775,44.24488478194325,45.20072937011719,2708100
2025-06-12 00:00:00+00:00,47.723379820908875,48.43287582567064,47.16169673681872,48.107688903808594,4599200
2025-06-13 00:00:00+00:00,48.72849846490275,50.36427801532457,48.413167738968816,50.09821701049805,5242900
2025-06-16 00:00:00+00:00,49.03397377808268,49.62522171797615,48.6003949627252,48.955142974853516,3343800
2025-06-17 00:00:00+00:00,48.20622774050248,48.5511232980658,47.32921394507809,47.624839782714844,2725800
2025-06-18 00:00:00+00:00,47.26023472911756,47.861335074831565,46.639429503020885,47.41790008544922,2841900
2025-06-20 00:00:00+00:00,47.063154089746206,47.91060682560619,46.8956362861193,47.279945373535156,6127600
2025-06-23 00:00:00+00:00,47.0434489904219,48.59054153256052,46.846366347803745,47.59527587890625,2397400
2025-06-24 00:00:00+00:00,45.259855932523266,46.15657837360387,44.44196429203415,45.722999572753906,3462000
2025-06-25 00:00:00+00:00,45.624457279911965,46.10730956964589,45.52591783745465,45.77227020263672,2026000
2025-06-26 00:00:00+00:00,45.40766886520159,46.077743827054974,45.09233438563,45.6835823059082,3063200
2025-06-27 00:00:00+00:00,43.801452084122054,43.82116072478256,42.806186405480155,43.239768981933594,37390600
2025-06-30 00:00:00+00:00,44.1167825785456,45.023357489803665,43.69305620422839,44.90510940551758,3499900
2025-07-01 00:00:00+00:00,46.49161810636427,46.69855318849308,44.86569101183509,45.131752014160156,3171700
2025-07-02 00:00:00+00:00,45.24014897683227,46.00876716664756,44.91496580384844,45.97920608520508,2982200
2025-07-03 00:00:00+00:00,45.62445519035719,46.12701609737354,45.466789834223135,46.028472900390625,1914500
2025-07-07 00:00:00+00:00,46.06789130412982,47.34892282388078,45.427373664735,47.230674743652344,3003400
2025-07-08 00:00:00+00:00,47.25038225104951,47.309504410227355,44.01823681028359,44.56021499633789,3133800
2025-07-09 00:00:00+00:00,44.95437846435613,45.95949656356057,44.61933909795465,45.85110092163086,1512500
2025-07-10 00:00:00+00:00,45.9397879232971,46.018622484350985,44.95437846435613,45.85110092163086,1847300
2025-07-11 00:00:00+00:00,46.04818131085688,46.57044709563475,45.565332804676224,46.422637939453125,2267100
2025-07-14 00:00:00+00:00,46.62957437127816,47.46717089114537,46.48176145175397,47.27009201049805,2091200
2025-07-15 00:00:00+00:00,48.097837382997994,48.147107104484384,45.86095744435917,46.76753234863281,3267100
2025-07-16 00:00:00+00:00,46.51132586125158,47.09271757548117,45.40766835186339,46.432491302490234,2307500
2025-07-17 00:00:00+00:00,45.585039577590486,46.570449029202415,45.30912613403155,46.3635139465332,1700800
2025-07-18 00:00:00+00:00,47.674110884596935,47.674110884596935,46.787240864055846,46.96461486816406,2362200
2025-07-21 00:00:00+00:00,48.30477037667995,50.09821522619316,48.30477037667995,49.88142395019531,2482600
2025-07-22 00:00:00+00:00,50.029238864006054,51.17231369018555,49.81244757935586,51.17231369018555,2651300
2025-07-23 00:00:00+00:00,50.40369515804457,50.66975240310504,49.69419914711328,50.334716796875,2159400
2025-07-24 00:00:00+00:00,48.90587268479767,50.167195594121694,48.32448095146136,49.78288650512695,2146200
2025-07-25 00:00:00+00:00,48.17666825826579,49.615365178456464,48.166815817569166,49.428138732910156,2945900
2025-07-28 00:00:00+00:00,48.80732918465111,49.01426802741567,47.93031536968476,48.787620544433594,2159900
2025-07-29 00:00:00+00:00,48.56097557313632,49.388719645816536,48.29491457559211,49.29018020629883,1412600
2025-07-30 00:00:00+00:00,47.39819187854396,48.20622730699698,46.59015645009095,46.74782180786133,3119300
2025-07-31 00:00:00+00:00,44.85583922589462,46.156579416883936,44.698173862109215,45.57518768310547,4932100
2025-08-01 00:00:00+00:00,46.806946895672645,48.52156092014373,46.0186201208164,48.048561096191406,4254800
2025-08-04 00:00:00+00:00,49.60551166705998,52.404074644346906,49.467554946052104,52.39421844482422,3503700
2025-08-05 00:00:00+00:00,53.172691648495736,56.158484761137835,52.47305185920889,55.63621520996094,4635300
2025-08-06 00:00:00+00:00,55.6263634817434,57.46907807677642,55.6263634817434,57.42966079711914,3186900
2025-08-07 00:00:00+00:00,57.8632435456633,58.32638342652486,56.828560625967945,57.19316482543945,3039700
2025-08-08 00:00:00+00:00,57.16359843047518,57.40995078388172,55.88256694456893,56.58220672607422,2355000
2025-08-11 00:00:00+00:00,55.113951083337135,56.56250418414555,54.946429521395,55.971256256103516,1864500
2025-08-12 00:00:00+00:00,55.99096555397165,56.47381784625918,55.42928245910911,56.41469192504883,1774900
2025-08-13 00:00:00+00:00,56.247173202601864,56.35556508449442,54.84788982909419,54.97599411010742,2618600
2025-08-14 00:00:00+00:00,54.06941615710206,54.80847325400792,53.64568978748626,53.91175079345703,2037400
2025-08-15 00:00:00+00:00,52.97561135437206,54.2960601920697,52.85736327072358,53.5175895690918,2522700
2025-08-18 00:00:00+00:00,53.862480824990456,53.90189810548055,52.77853192478439,52.91648864746094,1580400
2025-08-19 00:00:00+00:00,52.26611672120267,52.78838251273127,51.31026837757761,51.389102935791016,2211800
2025-08-20 00:00:00+00:00,51.359538042292385,53.05444345169081,51.290559683448365,52.936195373535156,2270400
2025-08-21 00:00:00+00:00,53.05444557285022,54.66066404809015,53.05444557285022,54.03000259399414,2808700
2025-08-22 00:00:00+00:00,52.77000045776367,55.18000030517578,52.2599983215332,54.61000061035156,3137700
2025-08-25 00:00:00+00:00,54.7599983215332,55.18000030517578,53.939998626708984,54.45000076293945,2917500
2025-08-26 00:00:00+00:00,54.33000183105469,55.5,54.31999969482422,55.400001525878906,1920100
2025-08-27 00:00:00+00:00,54.52000045776367,55.5,54.40999984741211,55.349998474121094,2502900
2025-08-28 00:00:00+00:00,54.72999954223633,55.61000061035156,54.40999984741211,55.20000076293945,3164600
2025-08-29 00:00:00+00:00,55.08000183105469,56.900001525878906,55.08000183105469,56.65999984741211,3967400
2025-09-02 00:00:00+00:00,57.779998779296875,58.95000076293945,56.619998931884766,58.13999938964844,5775700
2025-09-03 00:00:00+00:00,60.0,60.36000061035156,58.83000183105469,59.33000183105469,3386000
2025-09-04 00:00:00+00:00,56.93000030517578,58.7599983215332,56.68000030517578,57.95000076293945,4414100
2025-09-05 00:00:00+00:00,59.619998931884766,60.380001068115234,58.83000183105469,59.77000045776367,3207400
2025-09-08 00:00:00+00:00,61.36000061035156,62.650001525878906,60.459999084472656,62.189998626708984,4788000
2025-09-09 00:00:00+00:00,62.810001373291016,62.939998626708984,61.310001373291016,61.91999816894531,2874900
2025-09-10 00:00:00+00:00,62.70000076293945,65.11000061035156,62.65999984741211,64.5999984741211,3689200
2025-09-11 00:00:00+00:00,63.529998779296875,65.68000030517578,63.38999938964844,65.55000305175781,3130700
2025-09-12 00:00:00+00:00,65.5999984741211,66.44999694824219,65.27999877929688,66.30999755859375,2510200
2025-09-15 00:00:00+00:00,66.06999969482422,67.33000183105469,65.69000244140625,67.0999984741211,2621400
2025-09-16 00:00:00+00:00,67.58000183105469,67.66999816894531,65.19999694824219,65.5999984741211,4505800
2025-09-17 00:00:00+00:00,64.95999908447266,66.16999816894531,63.86000061035156,64.5199966430664,3424700
2025-09-18 00:00:00+00:00,64.20999908447266,65.04000091552734,63.13999938964844,64.5999984741211,2075900
2025-09-19 00:00:00+00:00,64.44999694824219,68.01000213623047,64.36000061035156,67.81999969482422,5260400
2025-09-22 00:00:00+00:00,69.25,69.5999984741211,67.63999938964844,69.37000274658203,3326500
2025-09-23 00:00:00+00:00,69.44000244140625,69.9800033569336,68.86000061035156,69.41999816894531,3474100
2025-09-24 00:00:00+00:00,69.44999694824219,69.91999816894531,66.58999633789062,66.5999984741211,2388400
2025-09-25 00:00:00+00:00,66.6500015258789,66.8499984741211,65.25,65.80000305175781,4808000
2025-09-26 00:00:00+00:00,66.55999755859375,68.62999725341797,66.30000305175781,68.30000305175781,3413900
