"('date', '')","('open', 'BNS')","('high', 'BNS')","('low', 'BNS')","('close', 'BNS')","('volume', 'BNS')"
2008-10-17 00:00:00+00:00,15.460867624373401,17.483119281559485,15.460867624373401,16.494264602661133,731300
2008-10-20 00:00:00+00:00,16.65461592792516,17.08668327331543,16.516533810748054,17.08668327331543,474200
2008-10-21 00:00:00+00:00,17.3405840617448,17.3405840617448,16.111196733753008,16.15574073791504,469500
2008-10-22 00:00:00+00:00,16.38291135030989,16.38291135030989,14.574467024793586,14.668006896972656,728200
2008-10-23 00:00:00+00:00,14.213660663142738,14.752630154576394,13.309438129645422,14.013216972351074,1386300
2008-10-24 00:00:00+00:00,12.472034394557113,13.7637806440754,12.369585744503402,13.532156944274902,807900
2008-10-27 00:00:00+00:00,13.033272106877337,14.20475175263946,12.592296840240355,12.6412935256958,629800
2008-10-28 00:00:00+00:00,12.806107130365168,13.465343050044119,12.521032321766691,13.45643424987793,746600
2008-10-29 00:00:00+00:00,13.385167185439064,14.440835496187836,13.376259233772908,14.088946342468262,805400
2008-10-30 00:00:00+00:00,14.699176825515503,14.917438077533165,14.200295298830124,14.908529281616211,728800
2008-10-31 00:00:00+00:00,14.120121809620281,15.33614468497778,14.120121809620281,14.939712524414062,776200
2008-11-03 00:00:00+00:00,14.302752456073856,15.019894771435965,14.302752456073856,14.74818229675293,469900
2008-11-04 00:00:00+00:00,15.082258791974738,15.679135009290505,14.988718907715963,15.652408599853516,332100
2008-11-05 00:00:00+00:00,15.549955939859691,15.741490910608347,15.059983786285938,15.073346138000488,438000
2008-11-06 00:00:00+00:00,15.055527109565226,15.30942196316216,14.605643752947111,14.850629806518555,585200
2008-11-07 00:00:00+00:00,15.144610860968394,15.313874634596559,14.6056412940135,14.690272331237793,504600
2008-11-10 00:00:00+00:00,14.979800578076116,15.046614010407497,14.565550840739908,14.632364273071289,348200
2008-11-11 00:00:00+00:00,14.578913080351523,14.614548270010177,14.164663346056178,14.22702407836914,339500
2008-11-12 00:00:00+00:00,13.937503215703812,14.039951897894117,13.287175062202797,13.43416690826416,443700
2008-11-13 00:00:00+00:00,13.754870145511354,14.485375504699482,13.07336317970945,14.467557907104492,835500
2008-11-14 00:00:00+00:00,14.213666077494963,14.583373659028453,13.598973274230957,13.598973274230957,608400
2008-11-17 00:00:00+00:00,13.527701453325955,13.616786890753549,13.149086007886742,13.171357154846191,834100
2008-11-18 00:00:00+00:00,13.166903792912926,13.527702519128672,12.944188907412281,13.447525024414062,593000
2008-11-19 00:00:00+00:00,13.068904827829872,13.327253967694974,12.423031553372342,12.521026611328125,745400
2008-11-20 00:00:00+00:00,12.048875911926391,12.18695976348498,10.529960341501361,10.650226593017578,1458400
2008-11-21 00:00:00+00:00,10.83285140991211,11.26491881218048,9.955355106170797,10.83285140991211,1399800
2008-11-24 00:00:00+00:00,11.193652607043758,12.080058823521792,10.427513512693837,11.777166366577148,786600
2008-11-25 00:00:00+00:00,12.267139749643514,12.43640273638666,11.612357258465572,12.084512710571289,887200
2008-11-26 00:00:00+00:00,11.777162661809307,12.08450857327059,11.443090354020233,12.075600624084473,498400
2008-11-28 00:00:00+00:00,11.83061456849732,12.374039436925598,11.737074723689751,12.369585037231445,204700
2008-12-01 00:00:00+00:00,12.783835529575375,12.993187228572397,12.333951332097172,12.405220031738281,1029200
2008-12-02 00:00:00+00:00,12.636838314111552,12.770466856266836,11.354000571226797,11.59453296661377,1050700
2008-12-03 00:00:00+00:00,11.242648769463191,12.120145225761576,11.135745712573284,11.892976760864258,1169800
2008-12-04 00:00:00+00:00,11.70589331924095,12.227046124368556,10.98429680076051,11.238191604614258,762300
2008-12-05 00:00:00+00:00,11.082293843109293,11.812799345097496,10.904122080279235,11.79052734375,827400
2008-12-08 00:00:00+00:00,12.244865440629717,12.96646211051988,12.244865440629717,12.351768493652344,675300
2008-12-09 00:00:00+00:00,12.24931857102012,12.24931857102012,11.202558450487704,11.327279090881348,796300
2008-12-10 00:00:00+00:00,11.532173834215817,11.603442513138312,10.792760653202679,11.019929885864258,751500
2008-12-11 00:00:00+00:00,10.913028470986088,11.487633235016618,10.748219095768013,10.823942184448242,565100
2008-12-12 00:00:00+00:00,10.516597798927377,11.287191145293116,10.516597798927377,11.153562545776367,702600
2008-12-15 00:00:00+00:00,11.367365523451246,11.367365523451246,10.774944088978677,11.17137622833252,625800
2008-12-16 00:00:00+00:00,10.886300868073086,11.15355882760283,10.592317367467258,11.135741233825684,806100
2008-12-17 00:00:00+00:00,11.135741905313038,11.158013049287792,10.801669648153648,11.002113342285156,541400
2008-12-18 00:00:00+00:00,11.256010013257669,11.256010013257669,10.583410987202111,10.83285140991211,806700
2008-12-19 00:00:00+00:00,10.895209281592132,10.91748127476661,10.445326064133367,10.641314506530762,836700
2008-12-22 00:00:00+00:00,10.792761588958978,10.935298959162273,10.663587415808394,10.788307189941406,512500
2008-12-23 00:00:00+00:00,10.806124046866534,11.135741905313038,10.801669648153648,11.002113342285156,506000
2008-12-24 00:00:00+00:00,11.024388737895805,11.10011184603869,10.95757443061444,11.033297538757324,159100
2008-12-26 00:00:00+00:00,11.091203793000544,11.091203793000544,10.913032011707015,11.051115036010742,107400
2008-12-29 00:00:00+00:00,10.966484909295042,11.478729142943086,10.966484909295042,11.411914825439453,435500
2008-12-30 00:00:00+00:00,11.367366873985219,11.861793294845391,11.189195152522553,11.835067749023438,345800
2008-12-31 00:00:00+00:00,11.839523396741855,12.186958927423625,11.781617899756496,12.115690231323242,457000
2009-01-02 00:00:00+00:00,12.2530937897614,12.42936450137058,11.918630993901091,12.334449768066406,313700
2009-01-05 00:00:00+00:00,12.35704414058043,12.646308978316053,12.07681818246613,12.501676559448242,484500
2009-01-06 00:00:00+00:00,12.718628720756511,13.00789450092219,12.718628720756511,12.854222297668457,644500
2009-01-07 00:00:00+00:00,12.818062424523532,12.890378644125237,12.506198188692844,12.718626976013184,518400
2009-01-08 00:00:00+00:00,12.56947648489819,12.881340765874743,12.528798497723969,12.82258415222168,515800
2009-01-09 00:00:00+00:00,12.831622113897682,12.836141985712507,12.442922620674045,12.564955711364746,547000
2009-01-12 00:00:00+00:00,12.4474387882886,12.460997537620765,11.53444564324655,11.638400077819824,684400
2009-01-13 00:00:00+00:00,11.520888277328801,11.7830347811294,11.493769911301792,11.706198692321777,665200
2009-01-14 00:00:00+00:00,11.4350133585379,11.466652460518308,10.946878420703273,11.0598726272583,609100
2009-01-15 00:00:00+00:00,11.127669825575136,11.303940511694202,10.571737674908873,11.204505920410156,866200
2009-01-16 00:00:00+00:00,11.529929889618748,11.742358705084257,10.675693893595634,11.050834655761719,1401000
2009-01-20 00:00:00+00:00,10.793202283232816,10.793202283232816,10.151395390256587,10.155915260314941,836400
2009-01-21 00:00:00+00:00,10.49038412673828,10.693774089976936,9.893774717341657,10.684734344482422,799000
2009-01-22 00:00:00+00:00,10.66665012203376,10.66665012203376,10.047441673610624,10.097159385681152,936300
2009-01-23 00:00:00+00:00,9.880211505464326,10.418063188667356,9.825973919034537,10.232752799987793,803500
2009-01-26 00:00:00+00:00,10.404511406225113,10.711855923633749,10.133325016624683,10.323155403137207,728000
2009-01-27 00:00:00+00:00,10.440662698331451,10.915237922860388,10.399984723420147,10.879079818725586,1013800
2009-01-28 00:00:00+00:00,11.340099027748927,11.986426049342505,11.340099027748927,11.579647064208984,1342400
2009-01-29 00:00:00+00:00,11.444053624744951,11.579647196051562,10.942359048857591,11.023715019226074,658600
2009-01-30 00:00:00+00:00,11.00563080068332,11.00563080068332,10.5898122783971,10.84743881225586,1323900
2009-02-02 00:00:00+00:00,10.512982621021411,10.897163151989634,10.481344376484765,10.76608943939209,843900
2009-02-03 00:00:00+00:00,10.88360140480879,11.13218830215437,10.716369608030558,11.055352210998535,559400
2009-02-04 00:00:00+00:00,11.181901659160701,11.326534042005875,10.793201483706548,10.906195640563965,663200
2009-02-05 00:00:00+00:00,10.802241351938902,11.236139367724393,10.680207454179513,11.17286205291748,697800
2009-02-06 00:00:00+00:00,11.028232899637286,11.516367771622106,10.924278450528776,11.312978744506836,826700
2009-02-09 00:00:00+00:00,11.484732098602164,11.715240403761802,11.322020150941839,11.63388442993164,671700
2009-02-10 00:00:00+00:00,11.611285931817106,11.647444046623024,10.861004403036212,10.946879386901855,989200
2009-02-11 00:00:00+00:00,10.969477390538382,11.059872235332678,10.720889627680025,10.838403701782227,822300
2009-02-12 00:00:00+00:00,10.711848910381073,10.90167917260809,10.45422144858375,10.879079818725586,1153200
2009-02-13 00:00:00+00:00,10.955919133134842,11.046314851204968,10.684732841001921,10.711852073669434,683100
2009-02-17 00:00:00+00:00,10.811289157842918,10.811289157842918,9.618070232801836,9.63162899017334,1360300
2009-02-18 00:00:00+00:00,9.830496022209362,9.902812245820343,9.279084601656281,9.387558937072754,1306800
2009-02-19 00:00:00+00:00,9.672303582026974,9.712981563979136,9.256484881465047,9.432756423950195,1091500
2009-02-20 00:00:00+00:00,9.0847333724887,9.28360339536448,8.818067005609919,9.039535522460938,1819800
2009-02-23 00:00:00+00:00,9.116371513934075,9.319761405901968,8.69603297858528,8.73219108581543,1568900
2009-02-24 00:00:00+00:00,8.745751921568838,9.477953910827637,8.709593809285408,9.477953910827637,1329800
2009-02-25 00:00:00+00:00,9.563827849894224,10.07004218332558,8.926540708766208,9.816934585571289,1826100
2009-02-26 00:00:00+00:00,10.124276565228426,10.711846714570042,10.124276565228426,10.409022331237793,2063200
2009-02-27 00:00:00+00:00,10.219198193433137,10.300554175025972,9.771741156750082,10.178520202636719,1987400
2009-03-02 00:00:00+00:00,9.78529612745739,9.862132206789363,9.157048742498851,9.346879005432129,1833400
2009-03-03 00:00:00+00:00,9.563829569900635,9.74913999960814,9.206768325614483,9.459875106811523,2200200
2009-03-04 00:00:00+00:00,9.812413795101353,9.862131508228998,9.378516574603475,9.744617462158203,1711300
2009-03-05 00:00:00+00:00,9.410156107751439,9.59546651240343,9.102811769671863,9.175127983093262,1380400
2009-03-06 00:00:00+00:00,9.242926968333762,9.468915394336275,8.94914132486855,9.197729110717773,1910600
2009-03-09 00:00:00+00:00,8.994338271995781,9.193208308128238,8.790949226428866,8.858745574951172,1415700
2009-03-10 00:00:00+00:00,9.26552252905512,10.056481769340314,9.13444886972511,10.051961898803711,1749400
2009-03-11 00:00:00+00:00,10.232754577228185,10.517500446804595,9.866653606993001,10.142359733581543,1609100
2009-03-12 00:00:00+00:00,10.056486136379059,10.707333120969121,9.929932292629523,10.671175003051758,1783100
2009-03-13 00:00:00+00:00,10.84292644232609,10.865525806062374,10.35931126537815,10.684734344482422,1083500
2009-03-16 00:00:00+00:00,10.897160166518498,11.299419214696984,10.856482188379406,10.91071891784668,1652200
2009-03-17 00:00:00+00:00,10.847446386901801,11.272304945103846,10.748011772036465,11.26778507232666,1692000
2009-03-18 00:00:00+00:00,11.186429554067507,11.733321251802439,11.050836813394707,11.692644119262695,2146800
2009-03-19 00:00:00+00:00,12.018057672176962,12.076814249930331,11.362691267750261,11.421448707580566,1734900
2009-03-20 00:00:00+00:00,11.349138366669633,11.48473106951855,11.114110210459293,11.204505920410156,1346600
2009-03-23 00:00:00+00:00,11.697157493829822,12.162693840087126,11.543486197417323,12.153654098510742,1646300
2009-03-24 00:00:00+00:00,12.085858657973187,12.194332978710204,11.778514318179669,11.805633544921875,1904900
2009-03-25 00:00:00+00:00,11.959301972503223,12.25308749024859,11.425970239511361,11.701675415039062,2144500
2009-03-26 00:00:00+00:00,11.914107632659963,11.914107632659963,11.538966957501929,11.715237617492676,1990500
2009-03-27 00:00:00+00:00,11.54801000594807,11.746880092900936,11.362699536995708,11.557049751281738,1686500
2009-03-30 00:00:00+00:00,11.168346476733293,11.168346476733293,10.707330789203008,10.788686752319336,1424700
2009-03-31 00:00:00+00:00,11.050828853267085,11.222579591875732,10.897156731422873,11.082467079162598,1903500
2009-04-01 00:00:00+00:00,10.95139673145708,11.502808932579585,10.793204692412472,11.457611083984375,1695500
2009-04-02 00:00:00+00:00,11.868910969636515,12.04066177574332,11.769476383161766,11.88698959350586,1431000
2009-04-03 00:00:00+00:00,11.855335647430989,12.181081677078325,11.777339983628652,12.038854598999023,1627700
2009-04-06 00:00:00+00:00,11.878270437014068,11.914974212646484,11.625932088927097,11.914974212646484,1256700
2009-04-07 00:00:00+00:00,11.575464878713358,11.630520983555412,11.40112215103987,11.414885520935059,954900
2009-04-08 00:00:00+00:00,11.497470619824247,11.557114813481634,11.245132223822944,11.465354919433594,616000
2009-04-09 00:00:00+00:00,11.95626692084354,12.144373893737793,11.905799772685366,12.144373893737793,898000
2009-04-13 00:00:00+00:00,12.057209060203494,12.387543231341075,11.974625298647213,12.323311805725098,821100
2009-04-14 00:00:00+00:00,12.327897849871404,12.69034767384412,12.27742980947382,12.309545516967773,1354700
2009-04-15 00:00:00+00:00,12.337067525138199,12.589406737168506,12.222368121966332,12.566466331481934,948300
2009-04-16 00:00:00+00:00,12.823391931014278,12.823391931014278,12.364594378921987,12.598580360412598,818600
2009-04-17 00:00:00+00:00,12.676582393146814,13.121616803902656,12.61693906623576,12.928921699523926,1028900
2009-04-20 00:00:00+00:00,12.589412374744521,12.589412374744521,12.03426655975151,12.043442726135254,976800
2009-04-21 00:00:00+00:00,11.937918627216721,12.76375429374414,11.630524074937242,12.690346717834473,1434000
2009-04-22 00:00:00+00:00,12.57564506321388,13.075734633228542,12.410477608871517,12.520589828491211,1046100
2009-04-23 00:00:00+00:00,12.538939196021536,12.979385375976562,12.538939196021536,12.979385375976562,849700
2009-04-24 00:00:00+00:00,13.07573420112439,13.410656305728766,13.07573420112439,13.323485374450684,1323700
2009-04-27 00:00:00+00:00,13.043621608341994,13.286783882553191,12.800458459043437,12.869277954101562,792000
2009-04-28 00:00:00+00:00,12.59858190131243,12.988560043305467,12.59858190131243,12.791276931762695,449800
2009-04-29 00:00:00+00:00,13.130791071810156,13.429009413438477,13.071146878432172,13.305133819580078,613500
2009-04-30 00:00:00+00:00,13.511591119056911,13.800633253016356,13.043617306849171,13.057380676269531,836600
2009-05-01 00:00:00+00:00,13.14455690143914,13.19961302292347,13.006917910359356,13.126205444335938,613300
2009-05-04 00:00:00+00:00,13.451946547506756,13.846512794494629,13.2730157494946,13.846512794494629,931000
2009-05-05 00:00:00+00:00,13.800635144882131,14.309900885337992,13.745579034392097,14.144733428955078,973100
2009-05-06 00:00:00+00:00,14.438364260775925,14.846694835894612,14.222729642517544,14.713643074035645,1068400
2009-05-07 00:00:00+00:00,15.016448099286453,15.378898692391306,14.149320750087607,14.172260284423828,1074800
2009-05-08 00:00:00+00:00,14.3466097513263,15.076098442077637,14.3466097513263,15.076098442077637,854400
2009-05-11 00:00:00+00:00,14.915517599790844,14.915517599790844,14.571420081233253,14.62647533416748,694400
2009-05-12 00:00:00+00:00,14.819163107131592,14.819163107131592,14.11261521158749,14.42459774017334,680100
2009-05-13 00:00:00+00:00,14.057559679254446,14.208962868355506,13.497826862747788,13.534530639648438,962200
2009-05-14 00:00:00+00:00,13.433594598749531,14.11261486481823,13.433594598749531,13.906155586242676,944000
2009-05-15 00:00:00+00:00,13.919918066803655,14.085085468744674,13.58040797677026,13.685931205749512,785100
2009-05-18 00:00:00+00:00,14.016271187463012,14.46130557375039,13.961215946431698,14.456717491149902,517500
2009-05-19 00:00:00+00:00,14.539300292631845,14.539300292631845,14.222729614257812,14.33742904663086,845300
2009-05-20 00:00:00+00:00,14.52553498440443,14.965980352493832,14.52553498440443,14.819165229797363,1091100
2009-05-21 00:00:00+00:00,14.576002275359913,14.58059035709852,14.286959251437551,14.351191520690918,919900
2009-05-22 00:00:00+00:00,14.470481720763138,14.800814916710367,14.296138082512801,14.699880599975586,677300
2009-05-26 00:00:00+00:00,14.745752247154131,15.975329760312006,14.745752247154131,15.901922225952148,1092700
2009-05-27 00:00:00+00:00,16.057921762769887,16.067097928083847,15.447719895700832,15.489011764526367,1371100
2009-05-28 00:00:00+00:00,15.828521959570264,16.07168420063247,15.51195215044167,15.608299255371094,1207200
2009-05-29 00:00:00+00:00,15.869813811550596,16.135915589233655,15.466071312465651,16.09462547302246,1076900
2009-06-01 00:00:00+00:00,16.250617921219252,16.732357031674393,16.250617921219252,16.48460578918457,968100
2009-06-02 00:00:00+00:00,16.548834209619148,16.920461006113975,16.475426641812398,16.83787727355957,765400
2009-06-03 00:00:00+00:00,16.562597348378183,16.576362470393025,15.993689143432231,16.067096710205078,864300
2009-06-04 00:00:00+00:00,16.186384137330027,16.691062714847572,16.062508534216846,16.677297592163086,725700
2009-06-05 00:00:00+00:00,16.67728984987028,16.67728984987028,16.23684463227945,16.424951553344727,962100
2009-06-08 00:00:00+00:00,16.36531432221299,16.645181219818728,16.154267784737154,16.57636260986328,709700
2009-06-09 00:00:00+00:00,16.952581489036223,16.984697199623852,16.608483089733085,16.71859359741211,646000
2009-06-10 00:00:00+00:00,16.847053874497142,16.851641081902503,16.36990379631204,16.65435791015625,635600
2009-06-11 00:00:00+00:00,16.681887741151876,16.998457582710987,16.681887741151876,16.833290100097656,716000
2009-06-12 00:00:00+00:00,16.576361828317857,16.78282114879893,16.429546700458957,16.723176956176758,510900
2009-06-15 00:00:00+00:00,16.470834494727708,16.470834494727708,16.01203689599071,16.218494415283203,518900
2009-06-16 00:00:00+00:00,16.27814112942205,16.42954520067862,15.961571367032242,16.048742294311523,505000
2009-06-17 00:00:00+00:00,15.984508790579413,16.24602328807199,15.800989046645611,16.01203727722168,843200
2009-06-18 00:00:00+00:00,16.241440200550638,16.29649543762207,15.833108754262081,16.29649543762207,575200
2009-06-19 00:00:00+00:00,16.388255487030033,16.608478187561943,16.278143261676853,16.571773529052734,454800
2009-06-22 00:00:00+00:00,16.24602342145389,16.434130372952126,16.131324018097065,16.278139114379883,768900
2009-06-23 00:00:00+00:00,16.31944151440106,16.41578865543373,15.956990745554195,16.154273986816406,556500
2009-06-24 00:00:00+00:00,16.28273336240371,16.535071781762422,16.09003739204871,16.209325790405273,594600
2009-06-25 00:00:00+00:00,16.14967851003615,16.56259536743164,16.057918625001296,16.56259536743164,450400
2009-06-26 00:00:00+00:00,16.576355789570233,17.223260257961442,16.49377209146295,17.15443992614746,828500
2009-06-29 00:00:00+00:00,17.195732887754993,17.55359443592415,17.195732887754993,17.530654907226562,448800
2009-06-30 00:00:00+00:00,17.567364703285662,17.64535947375698,17.030570473492844,17.204914093017578,531200
2009-07-01 00:00:00+00:00,17.383844849176295,17.5903041674915,17.273734379524424,17.448076248168945,250200
2009-07-02 00:00:00+00:00,17.33440235395156,17.450398085153108,16.995695031237577,17.1070499420166,481100
2009-07-06 00:00:00+00:00,17.018899554444978,17.28336976904606,16.86578428812067,17.13489532470703,509700
2009-07-07 00:00:00+00:00,17.13489128356844,17.18128887274873,16.466756441617513,16.47139549255371,530300
2009-07-08 00:00:00+00:00,16.494599639253778,16.605956367355525,15.756866404200741,16.03525733947754,984600
2009-07-09 00:00:00+00:00,16.230125200042718,16.2626038685913,15.849659279941019,16.067731857299805,619500
2009-07-10 00:00:00+00:00,15.90533424857933,16.193004939086475,15.793979336731876,16.160526275634766,382100
2009-07-13 00:00:00+00:00,16.35075346738432,16.71729850769043,15.984206657124421,16.71729850769043,442400
2009-07-14 00:00:00+00:00,16.977134684128643,17.269444411921327,16.87041882762275,17.199846267700195,466500
2009-07-15 00:00:00+00:00,17.529267758703796,18.0535687626908,17.529267758703796,17.983970642089844,646600
2009-07-16 00:00:00+00:00,17.765905066267862,18.025734348729014,17.76126424625006,17.881900787353516,377500
2009-07-17 00:00:00+00:00,18.00253204168266,18.00253204168266,17.728782122599778,17.84941864013672,262700
2009-07-20 00:00:00+00:00,18.11389254907,18.267005983227914,17.923659633931816,18.072134017944336,320400
2009-07-21 00:00:00+00:00,18.318040817315563,18.341239603433326,17.886536669700245,18.09532928466797,484800
2009-07-22 00:00:00+00:00,18.048934248765956,18.406199499082987,17.946857451558703,18.16956901550293,544400
2009-07-23 00:00:00+00:00,18.113898369904824,18.754193692982515,18.095338623450587,18.707796096801758,561200
2009-07-24 00:00:00+00:00,18.777386357680477,19.44552101922359,18.582512641842428,19.436241149902344,706600
2009-07-27 00:00:00+00:00,19.4408911511528,19.858474848102365,19.246017343279057,19.747119903564453,673200
2009-07-28 00:00:00+00:00,19.491919837048126,19.853827683805413,19.194971079675938,19.417682647705078,569100
2009-07-29 00:00:00+00:00,19.35736559936647,19.413043047306576,19.046496160963045,19.31560707092285,457300
2009-07-30 00:00:00+00:00,19.677510484544968,19.70070927056284,19.343442302035047,19.49191665649414,564700
2009-07-31 00:00:00+00:00,19.607918743699585,20.03014315859607,19.524403440821413,19.81671142578125,623200
2009-08-03 00:00:00+00:00,20.173974023500108,20.63331782191045,20.03013870340202,20.494121551513672,746300
2009-08-04 00:00:00+00:00,20.20181879974741,20.21109867147818,19.788874242478197,20.169340133666992,700000
2009-08-05 00:00:00+00:00,20.2250165583932,20.842112952274768,20.169339100814327,20.489486694335938,1211400
2009-08-06 00:00:00+00:00,20.684359130669723,20.684359130669723,19.793511016491397,19.839908599853516,526500
2009-08-07 00:00:00+00:00,19.965186499675998,20.192538932241035,19.756395580530935,19.83527183532715,783500
2009-08-10 00:00:00+00:00,19.640393431772704,19.788867791152107,19.24136792720781,19.426959991455078,321000
2009-08-11 00:00:00+00:00,19.125379355218662,19.125379355218662,18.512921951903344,18.545400619506836,582600
2009-08-12 00:00:00+00:00,18.46187849501217,18.93514122642219,18.429399836283906,18.703149795532227,428800
2009-08-13 00:00:00+00:00,18.93978314385264,19.130016075186607,18.721710599413303,18.967622756958008,291200
2009-08-14 00:00:00+00:00,19.041860525572925,19.097537983496736,18.47116171447906,18.763469696044922,465700
2009-08-17 00:00:00+00:00,18.257729862956353,18.336607891263117,18.03501824119461,18.267009735107422,453600
2009-08-18 00:00:00+00:00,18.308758831300214,18.577869675012103,18.21132287890262,18.51755142211914,333600
2009-08-19 00:00:00+00:00,18.174210221966906,18.921223010270342,18.15565225023508,18.805227279663086,522500
2009-08-20 00:00:00+00:00,18.763465926550424,19.19961094087175,18.73562808815825,19.15321159362793,358400
2009-08-21 00:00:00+00:00,19.375924773253747,19.56615768799997,19.26920892058677,19.352725982666016,409800
2009-08-24 00:00:00+00:00,19.58008611808783,19.668242265149974,19.171780516519274,19.269216537475586,688400
2009-08-25 00:00:00+00:00,19.436246245063074,19.91878895654078,19.436246245063074,19.86311149597168,667900
2009-08-26 00:00:00+00:00,19.853826417459615,19.858465467142697,19.338805174887096,19.798147201538086,527800
2009-08-27 00:00:00+00:00,19.886314171816405,20.517331414610872,19.877034298251203,20.49877166748047,852800
2009-08-28 00:00:00+00:00,20.619395121247265,20.619395121247265,19.593993551748813,19.686790466308594,1205600
2009-08-31 00:00:00+00:00,19.33880546823821,19.49655970916733,19.157852438633594,19.459440231323242,893200
2009-09-01 00:00:00+00:00,19.208893366368198,19.45944279500793,18.4294019284895,18.447959899902344,1282100
2009-09-02 00:00:00+00:00,18.318044718026997,18.406200832028354,18.021095944596844,18.039655685424805,1008200
2009-09-03 00:00:00+00:00,18.164931904255663,18.559316675631077,18.01181669210361,18.503639221191406,721100
2009-09-04 00:00:00+00:00,18.721710891857317,19.157855987548828,18.63819382119105,19.157855987548828,476000
2009-09-08 00:00:00+00:00,19.589352860542945,19.60327177707637,19.139289013121896,19.292404174804688,765400
2009-09-09 00:00:00+00:00,19.15785462089994,19.301688189044512,18.782027829711787,18.87018394470215,924600
2009-09-10 00:00:00+00:00,18.884108411983835,19.37129020690918,18.85162974365246,19.37129020690918,1355300
2009-09-11 00:00:00+00:00,19.371291039477967,19.67288070975114,19.255295284750552,19.607921600341797,1344300
2009-09-14 00:00:00+00:00,19.408400008163085,19.993017516254497,19.297043365217494,19.960538864135742,993000
2009-09-15 00:00:00+00:00,20.160053106526902,21.018420582485305,20.07653606054724,20.972023010253906,2071600
2009-09-16 00:00:00+00:00,21.07410530833271,21.1901010489641,20.809635161289506,21.14370346069336,809300
2009-09-17 00:00:00+00:00,21.060184180565695,21.394252444988233,20.902429919027757,20.953468322753906,868600
2009-09-18 00:00:00+00:00,21.106582942784502,21.222578668020844,20.925628124654196,21.213298797607422,517000
2009-09-21 00:00:00+00:00,20.647236225658922,20.735392327416477,20.42916372610374,20.559080123901367,529300
2009-09-22 00:00:00+00:00,20.930261930003468,20.930261930003468,20.675071774002056,20.897783279418945,711200
2009-09-23 00:00:00+00:00,20.837474534741805,21.134423344124134,20.68900013005064,20.730758666992188,847800
2009-09-24 00:00:00+00:00,20.842112291807542,20.967387894855992,19.9651848404228,20.081180572509766,899100
2009-09-25 00:00:00+00:00,19.988375406581305,20.322441744355586,19.95125594129887,20.201807022094727,411600
2009-09-28 00:00:00+00:00,20.27141419700799,20.78179649765338,20.27141419700799,20.68436050415039,293600
2009-09-29 00:00:00+00:00,20.642593123417534,20.95809976195951,20.61939257018255,20.897783279418945,457100
2009-09-30 00:00:00+00:00,21.180822705326417,21.21330137073584,20.84211358899182,21.148344039916992,448800
2009-10-01 00:00:00+00:00,21.204017507890434,21.315372405489306,20.521962122769157,20.53588104248047,547100
2009-10-02 00:00:00+00:00,20.243343270768225,20.4214926920454,19.84016384868911,20.004247665405273,622700
2009-10-05 00:00:00+00:00,20.06519634778606,20.735599091062294,20.06519634778606,20.61370849609375,413600
2009-10-06 00:00:00+00:00,21.012200944862744,21.26536042332612,20.66059115423468,20.899686813354492,459900
2009-10-07 00:00:00+00:00,20.899684500166195,21.138778344443097,20.688718291463232,21.054391860961914,339100
2009-10-08 00:00:00+00:00,21.255980561816465,21.307550275701594,20.9981337807704,21.03095054626465,459500
2009-10-09 00:00:00+00:00,21.185658677775194,21.359120774193432,21.04032779335624,21.237228393554688,272000
2009-10-12 00:00:00+00:00,21.452881640914363,21.51851696176978,21.265357517894927,21.410688400268555,125000
2009-10-13 00:00:00+00:00,21.396625033808814,21.51851741530114,21.002822042274552,21.0356388092041,395200
2009-10-14 00:00:00+00:00,21.495078121308513,21.60759404278233,21.251296903478387,21.49039077758789,265600
2009-10-15 00:00:00+00:00,21.34036601327854,21.6263422031361,21.227850116732476,21.255979537963867,365000
2009-10-16 00:00:00+00:00,20.96532279664576,21.157536099707816,20.955946319864676,21.06846046447754,409600
2009-10-19 00:00:00+00:00,21.22785405920517,21.354433795685782,20.960630767206048,21.30286407470703,313600
2009-10-20 00:00:00+00:00,21.251289415232133,21.251289415232133,20.768410916682996,20.81998062133789,371200
2009-10-21 00:00:00+00:00,20.740281680096917,21.087202194449436,20.660582564067305,20.674646377563477,465300
2009-10-22 00:00:00+00:00,20.60901207178457,20.946557889760065,20.393358594024257,20.927804946899414,600300
2009-10-23 00:00:00+00:00,20.93718594073289,20.93718594073289,20.505878892050532,20.627769470214844,426600
2009-10-26 00:00:00+00:00,20.590263522822514,20.754349125299992,20.107386765580213,20.149580001831055,827400
2009-10-27 00:00:00+00:00,20.121453242815125,20.121453242815125,19.57294288738724,19.601072311401367,722900
2009-10-28 00:00:00+00:00,19.39010507441636,19.74640215114369,18.940045044325128,19.59638214111328,841800
2009-10-29 00:00:00+00:00,19.765157800431457,19.9761240272342,19.53075127917948,19.783910751342773,684300
2009-10-30 00:00:00+00:00,19.633891809810276,19.71827830521189,19.165078741303496,19.58700942993164,1073000
2009-11-02 00:00:00+00:00,19.67139389796272,20.08863719979109,19.474493287905183,20.027692794799805,1175100
2009-11-03 00:00:00+00:00,19.821407194198393,20.276156241727715,19.77921396516599,20.233963012695312,734000
2009-11-04 00:00:00+00:00,20.46837523977993,20.68402878773796,20.37930141476587,20.463687896728516,929400
2009-11-05 00:00:00+00:00,20.4074328004651,20.712162017822266,20.383992504140696,20.712162017822266,570000
