"('date', '')","('open', 'BLZE')","('high', 'BLZE')","('low', 'BLZE')","('close', 'BLZE')","('volume', 'BLZE')"
2024-06-11 00:00:00+00:00,6.070000171661377,6.159999847412109,6.0,6.150000095367432,165700
2024-06-12 00:00:00+00:00,6.230000019073486,6.329999923706055,6.164999961853027,6.260000228881836,186800
2024-06-13 00:00:00+00:00,6.260000228881836,6.304999828338623,6.059999942779541,6.099999904632568,206000
2024-06-14 00:00:00+00:00,6.099999904632568,6.099999904632568,5.949999809265137,6.019999980926514,340400
2024-06-17 00:00:00+00:00,6.03000020980835,6.050000190734863,5.889999866485596,5.900000095367432,171200
2024-06-18 00:00:00+00:00,5.880000114440918,6.0,5.829999923706055,5.829999923706055,224900
2024-06-20 00:00:00+00:00,5.820000171661377,5.829999923706055,5.650000095367432,5.71999979019165,205500
2024-06-21 00:00:00+00:00,5.71999979019165,5.71999979019165,5.610000133514404,5.670000076293945,351900
2024-06-24 00:00:00+00:00,5.679999828338623,5.699999809265137,5.420000076293945,5.5,465000
2024-06-25 00:00:00+00:00,5.539999961853027,5.630000114440918,5.440000057220459,5.440000057220459,336300
2024-06-26 00:00:00+00:00,5.400000095367432,5.789999961853027,5.369999885559082,5.78000020980835,320000
2024-06-27 00:00:00+00:00,5.800000190734863,6.150000095367432,5.800000190734863,6.050000190734863,418600
2024-06-28 00:00:00+00:00,6.119999885559082,6.309999942779541,6.010000228881836,6.159999847412109,5719800
2024-07-01 00:00:00+00:00,6.130000114440918,6.230000019073486,6.079999923706055,6.21999979019165,481500
2024-07-02 00:00:00+00:00,6.21999979019165,6.269999980926514,5.96999979019165,6.019999980926514,319900
2024-07-03 00:00:00+00:00,6.03000020980835,6.099999904632568,5.980000019073486,6.03000020980835,149600
2024-07-05 00:00:00+00:00,6.019999980926514,6.5,5.900000095367432,6.320000171661377,533800
2024-07-08 00:00:00+00:00,6.300000190734863,6.360000133514404,6.090000152587891,6.230000019073486,386500
2024-07-09 00:00:00+00:00,6.260000228881836,6.340000152587891,6.110000133514404,6.340000152587891,310900
2024-07-10 00:00:00+00:00,6.369999885559082,6.369999885559082,6.090000152587891,6.269999980926514,232700
2024-07-11 00:00:00+00:00,6.360000133514404,6.489999771118164,6.289999961853027,6.46999979019165,220000
2024-07-12 00:00:00+00:00,6.5,6.559999942779541,6.360000133514404,6.449999809265137,240300
2024-07-15 00:00:00+00:00,6.5,6.769999980926514,6.440000057220459,6.739999771118164,217400
2024-07-16 00:00:00+00:00,6.789999961853027,6.809999942779541,6.670000076293945,6.730000019073486,196800
2024-07-17 00:00:00+00:00,6.769999980926514,6.769999980926514,6.300000190734863,6.489999771118164,324400
2024-07-18 00:00:00+00:00,6.46999979019165,6.489999771118164,6.179999828338623,6.199999809265137,163000
2024-07-19 00:00:00+00:00,6.230000019073486,6.300000190734863,6.170000076293945,6.190000057220459,184000
2024-07-22 00:00:00+00:00,6.239999771118164,6.670000076293945,6.199999809265137,6.489999771118164,305300
2024-07-23 00:00:00+00:00,6.559999942779541,6.989999771118164,6.559999942779541,6.960000038146973,286900
2024-07-24 00:00:00+00:00,6.889999866485596,6.949999809265137,6.485000133514404,6.519999980926514,211300
2024-07-25 00:00:00+00:00,6.579999923706055,6.849999904632568,6.409999847412109,6.71999979019165,230800
2024-07-26 00:00:00+00:00,6.829999923706055,6.829999923706055,6.610000133514404,6.739999771118164,156800
2024-07-29 00:00:00+00:00,6.730000019073486,6.75,6.300000190734863,6.340000152587891,293500
2024-07-30 00:00:00+00:00,6.320000171661377,6.40500020980835,6.21999979019165,6.380000114440918,243300
2024-07-31 00:00:00+00:00,6.429999828338623,6.71999979019165,6.369999885559082,6.619999885559082,220600
2024-08-01 00:00:00+00:00,6.599999904632568,6.635000228881836,6.099999904632568,6.199999809265137,234600
2024-08-02 00:00:00+00:00,6.050000190734863,6.119999885559082,5.929999828338623,6.019999980926514,257300
2024-08-05 00:00:00+00:00,5.559999942779541,5.71999979019165,5.03000020980835,5.190000057220459,663500
2024-08-06 00:00:00+00:00,5.260000228881836,5.260000228881836,4.909999847412109,5.059999942779541,434500
2024-08-07 00:00:00+00:00,5.25,5.380000114440918,5.099999904632568,5.110000133514404,326600
2024-08-08 00:00:00+00:00,5.199999809265137,5.360000133514404,4.914999961853027,5.190000057220459,508300
2024-08-09 00:00:00+00:00,6.0,6.900000095367432,6.0,6.460000038146973,736100
2024-08-12 00:00:00+00:00,6.420000076293945,6.550000190734863,5.909999847412109,6.150000095367432,521300
2024-08-13 00:00:00+00:00,6.099999904632568,6.369999885559082,6.039999961853027,6.340000152587891,274500
2024-08-14 00:00:00+00:00,6.329999923706055,6.420000076293945,6.239999771118164,6.309999942779541,202300
2024-08-15 00:00:00+00:00,6.389999866485596,6.590000152587891,6.340000152587891,6.539999961853027,318300
2024-08-16 00:00:00+00:00,6.510000228881836,6.869999885559082,6.409999847412109,6.75,355000
2024-08-19 00:00:00+00:00,6.699999809265137,6.769999980926514,6.559999942779541,6.710000038146973,174900
2024-08-20 00:00:00+00:00,6.550000190734863,6.739999771118164,6.460000038146973,6.659999847412109,286100
2024-08-21 00:00:00+00:00,6.570000171661377,6.599999904632568,6.230000019073486,6.420000076293945,358500
2024-08-22 00:00:00+00:00,6.349999904632568,6.480000019073486,6.144999980926514,6.175000190734863,329600
2024-08-23 00:00:00+00:00,6.199999809265137,6.639999866485596,6.178999900817871,6.590000152587891,835500
2024-08-26 00:00:00+00:00,6.349999904632568,6.579999923706055,6.349999904632568,6.510000228881836,374500
2024-08-27 00:00:00+00:00,6.349999904632568,6.619999885559082,6.349999904632568,6.349999904632568,248700
2024-08-28 00:00:00+00:00,6.28000020980835,6.335000038146973,6.019999980926514,6.070000171661377,216400
2024-08-29 00:00:00+00:00,6.039999961853027,6.269999980926514,6.03000020980835,6.090000152587891,307200
2024-08-30 00:00:00+00:00,6.139999866485596,6.150000095367432,5.949999809265137,6.110000133514404,312700
2024-09-03 00:00:00+00:00,6.050000190734863,6.28000020980835,5.715000152587891,5.809999942779541,240800
2024-09-04 00:00:00+00:00,5.760000228881836,6.0,5.659999847412109,5.900000095367432,226000
2024-09-05 00:00:00+00:00,5.869999885559082,5.929999828338623,5.78000020980835,5.860000133514404,210400
2024-09-06 00:00:00+00:00,5.880000114440918,5.909999847412109,5.539999961853027,5.75,262500
2024-09-09 00:00:00+00:00,5.739999771118164,5.860000133514404,5.730000019073486,5.809999942779541,145700
2024-09-10 00:00:00+00:00,5.789999961853027,5.864999771118164,5.650000095367432,5.829999923706055,144700
2024-09-11 00:00:00+00:00,5.860000133514404,5.900000095367432,5.730000019073486,5.900000095367432,128700
2024-09-12 00:00:00+00:00,5.920000076293945,5.980000019073486,5.875,5.920000076293945,132500
2024-09-13 00:00:00+00:00,5.989999771118164,6.210000038146973,5.920000076293945,6.179999828338623,152600
2024-09-16 00:00:00+00:00,6.190000057220459,6.329999923706055,6.119999885559082,6.179999828338623,145500
2024-09-17 00:00:00+00:00,6.269999980926514,6.355000019073486,6.199999809265137,6.230000019073486,213500
2024-09-18 00:00:00+00:00,6.230000019073486,6.300000190734863,6.03000020980835,6.039999961853027,175700
2024-09-19 00:00:00+00:00,6.230000019073486,6.289999961853027,6.179999828338623,6.21999979019165,140500
2024-09-20 00:00:00+00:00,6.179999828338623,6.300000190734863,6.14900016784668,6.269999980926514,367500
2024-09-23 00:00:00+00:00,6.335000038146973,6.340000152587891,6.039999961853027,6.039999961853027,182100
2024-09-24 00:00:00+00:00,6.070000171661377,6.159999847412109,5.929999828338623,6.099999904632568,419500
2024-09-25 00:00:00+00:00,6.050000190734863,6.289999961853027,6.045000076293945,6.119999885559082,244700
2024-09-26 00:00:00+00:00,6.21999979019165,6.309999942779541,6.110000133514404,6.25,164200
2024-09-27 00:00:00+00:00,6.269999980926514,6.510000228881836,6.179999828338623,6.380000114440918,298400
2024-09-30 00:00:00+00:00,6.380000114440918,6.525000095367432,6.25,6.389999866485596,224200
2024-10-01 00:00:00+00:00,6.400000095367432,6.400000095367432,6.144999980926514,6.329999923706055,229200
2024-10-02 00:00:00+00:00,6.289999961853027,6.380000114440918,6.210999965667725,6.28000020980835,124700
2024-10-03 00:00:00+00:00,6.199999809265137,6.239999771118164,6.054999828338623,6.070000171661377,107300
2024-10-04 00:00:00+00:00,6.190000057220459,6.449999809265137,6.110000133514404,6.349999904632568,198300
2024-10-07 00:00:00+00:00,6.340000152587891,6.355000019073486,6.25,6.349999904632568,120400
2024-10-08 00:00:00+00:00,6.329999923706055,6.409999847412109,6.300000190734863,6.400000095367432,120500
2024-10-09 00:00:00+00:00,6.369999885559082,6.789999961853027,6.369999885559082,6.769999980926514,300200
2024-10-10 00:00:00+00:00,6.690000057220459,6.815000057220459,6.610000133514404,6.78000020980835,203400
2024-10-11 00:00:00+00:00,6.730000019073486,7.159999847412109,6.730000019073486,7.059999942779541,261200
2024-10-14 00:00:00+00:00,7.059999942779541,7.151000022888184,6.880000114440918,7.039999961853027,201700
2024-10-15 00:00:00+00:00,7.039999961853027,7.239999771118164,6.900000095367432,7.130000114440918,223800
2024-10-16 00:00:00+00:00,7.179999828338623,7.389999866485596,7.0,7.119999885559082,224400
2024-10-17 00:00:00+00:00,7.190000057220459,7.190000057220459,7.0,7.130000114440918,105300
2024-10-18 00:00:00+00:00,7.130000114440918,7.409999847412109,7.130000114440918,7.340000152587891,167700
2024-10-21 00:00:00+00:00,7.349999904632568,7.559999942779541,7.295000076293945,7.460000038146973,237000
2024-10-22 00:00:00+00:00,7.5,7.5,7.25,7.389999866485596,155900
2024-10-23 00:00:00+00:00,7.340000152587891,7.340000152587891,7.150000095367432,7.239999771118164,234700
2024-10-24 00:00:00+00:00,7.320000171661377,7.340000152587891,7.190000057220459,7.21999979019165,80300
2024-10-25 00:00:00+00:00,7.230000019073486,7.309999942779541,7.150000095367432,7.199999809265137,99900
2024-10-28 00:00:00+00:00,7.269999980926514,7.353000164031982,7.21999979019165,7.260000228881836,105900
2024-10-29 00:00:00+00:00,7.289999961853027,7.349999904632568,7.170000076293945,7.340000152587891,93300
2024-10-30 00:00:00+00:00,7.369999885559082,7.769999980926514,7.289999961853027,7.619999885559082,200700
2024-10-31 00:00:00+00:00,7.610000133514404,7.610000133514404,7.179999828338623,7.21999979019165,201900
2024-11-01 00:00:00+00:00,7.300000190734863,7.380000114440918,7.170000076293945,7.170000076293945,135500
2024-11-04 00:00:00+00:00,7.179999828338623,7.409999847412109,7.130000114440918,7.320000171661377,237900
2024-11-05 00:00:00+00:00,7.320000171661377,7.559999942779541,7.294000148773193,7.539999961853027,176000
2024-11-06 00:00:00+00:00,7.78000020980835,8.050000190734863,7.696000099182129,7.989999771118164,383100
2024-11-07 00:00:00+00:00,7.909999847412109,8.079999923706055,7.75,7.949999809265137,271500
2024-11-08 00:00:00+00:00,8.079999923706055,8.079999923706055,6.800000190734863,6.860000133514404,476800
2024-11-11 00:00:00+00:00,6.860000133514404,7.050000190734863,6.199999809265137,7.019999980926514,877300
2024-11-12 00:00:00+00:00,6.949999809265137,7.21999979019165,6.820000171661377,6.949999809265137,308700
2024-11-13 00:00:00+00:00,6.980000019073486,7.070000171661377,6.699999809265137,6.75,210500
2024-11-14 00:00:00+00:00,6.78000020980835,6.864999771118164,6.53000020980835,6.559999942779541,188400
2024-11-15 00:00:00+00:00,6.590000152587891,6.590000152587891,6.210000038146973,6.28000020980835,174300
2024-11-18 00:00:00+00:00,6.480000019073486,6.739999771118164,6.320000171661377,6.369999885559082,233400
2024-11-19 00:00:00+00:00,6.019999980926514,6.360000133514404,6.010000228881836,6.309999942779541,417700
2024-11-20 00:00:00+00:00,6.300000190734863,6.360000133514404,6.159999847412109,6.230000019073486,223100
2024-11-21 00:00:00+00:00,5.800000190734863,6.050000190734863,5.5,5.630000114440918,3538600
2024-11-22 00:00:00+00:00,5.630000114440918,6.400000095367432,5.630000114440918,6.25,1544300
2024-11-25 00:00:00+00:00,6.199999809265137,6.739999771118164,6.139999866485596,6.599999904632568,1424000
2024-11-26 00:00:00+00:00,6.5,6.690000057220459,6.159999847412109,6.309999942779541,733800
2024-11-27 00:00:00+00:00,6.320000171661377,6.53000020980835,6.260000228881836,6.449999809265137,383900
2024-11-29 00:00:00+00:00,6.380000114440918,6.53000020980835,6.329999923706055,6.489999771118164,197900
2024-12-02 00:00:00+00:00,6.539999961853027,6.795000076293945,6.406000137329102,6.71999979019165,468000
2024-12-03 00:00:00+00:00,6.769999980926514,6.929999828338623,6.610000133514404,6.889999866485596,376900
2024-12-04 00:00:00+00:00,6.869999885559082,7.0,6.78000020980835,6.869999885559082,585400
2024-12-05 00:00:00+00:00,6.880000114440918,6.945000171661377,6.699999809265137,6.71999979019165,331900
2024-12-06 00:00:00+00:00,6.820000171661377,7.0,6.789999961853027,6.880000114440918,497100
2024-12-09 00:00:00+00:00,6.980000019073486,7.158999919891357,6.824999809265137,6.940000057220459,429400
2024-12-10 00:00:00+00:00,6.980000019073486,7.070000171661377,6.880000114440918,7.03000020980835,309100
2024-12-11 00:00:00+00:00,7.079999923706055,7.28000020980835,6.980000019073486,7.239999771118164,453300
2024-12-12 00:00:00+00:00,7.119999885559082,7.28000020980835,6.980000019073486,7.050000190734863,276900
2024-12-13 00:00:00+00:00,7.110000133514404,7.130000114440918,6.699999809265137,6.760000228881836,317600
2024-12-16 00:00:00+00:00,6.75,6.909999847412109,6.703000068664551,6.800000190734863,267400
2024-12-17 00:00:00+00:00,6.809999942779541,6.860000133514404,6.590000152587891,6.829999923706055,305800
2024-12-18 00:00:00+00:00,6.840000152587891,6.980000019073486,6.28000020980835,6.420000076293945,393700
2024-12-19 00:00:00+00:00,6.53000020980835,6.675000190734863,6.389999866485596,6.389999866485596,220700
2024-12-20 00:00:00+00:00,6.25,6.590000152587891,6.21999979019165,6.420000076293945,363700
2024-12-23 00:00:00+00:00,6.429999828338623,6.5,6.300000190734863,6.349999904632568,219100
2024-12-24 00:00:00+00:00,6.389999866485596,6.400000095367432,6.295000076293945,6.369999885559082,143800
2024-12-26 00:00:00+00:00,6.340000152587891,6.5,6.260000228881836,6.429999828338623,259900
2024-12-27 00:00:00+00:00,6.340000152587891,6.460000038146973,6.130000114440918,6.230000019073486,285900
2024-12-30 00:00:00+00:00,6.139999866485596,6.179999828338623,6.03000020980835,6.119999885559082,230800
2024-12-31 00:00:00+00:00,6.079999923706055,6.173999786376953,5.980000019073486,6.019999980926514,231900
2025-01-02 00:00:00+00:00,6.079999923706055,6.289999961853027,6.050000190734863,6.099999904632568,217800
2025-01-03 00:00:00+00:00,6.139999866485596,6.570000171661377,6.139999866485596,6.519999980926514,276200
2025-01-06 00:00:00+00:00,6.590000152587891,6.710000038146973,6.46999979019165,6.559999942779541,237000
2025-01-07 00:00:00+00:00,6.570000171661377,6.716000080108643,6.340000152587891,6.429999828338623,242100
2025-01-08 00:00:00+00:00,6.369999885559082,6.449999809265137,6.239999771118164,6.389999866485596,149900
2025-01-10 00:00:00+00:00,6.25,6.25,5.949999809265137,6.190000057220459,308000
2025-01-13 00:00:00+00:00,6.170000076293945,6.170000076293945,5.860000133514404,6.039999961853027,231300
2025-01-14 00:00:00+00:00,6.130000114440918,6.179999828338623,5.96999979019165,6.070000171661377,168000
2025-01-15 00:00:00+00:00,6.300000190734863,6.320000171661377,6.1479997634887695,6.170000076293945,150300
2025-01-16 00:00:00+00:00,6.170000076293945,6.179999828338623,6.039999961853027,6.059999942779541,165600
2025-01-17 00:00:00+00:00,6.190000057220459,6.204999923706055,6.050000190734863,6.110000133514404,197800
2025-01-21 00:00:00+00:00,6.179999828338623,6.349999904632568,6.099999904632568,6.340000152587891,207900
2025-01-22 00:00:00+00:00,6.389999866485596,6.630000114440918,6.340000152587891,6.349999904632568,382100
2025-01-23 00:00:00+00:00,6.349999904632568,6.349999904632568,6.21999979019165,6.329999923706055,230200
2025-01-24 00:00:00+00:00,6.309999942779541,6.574999809265137,6.244999885559082,6.409999847412109,199400
2025-01-27 00:00:00+00:00,6.309999942779541,6.400000095367432,6.010000228881836,6.110000133514404,279700
2025-01-28 00:00:00+00:00,6.239999771118164,6.309999942779541,6.090000152587891,6.28000020980835,196200
2025-01-29 00:00:00+00:00,6.269999980926514,6.320000171661377,6.139999866485596,6.21999979019165,154400
2025-01-30 00:00:00+00:00,6.300000190734863,6.361999988555908,6.110000133514404,6.159999847412109,117800
