"('date', '')","('open', 'AISP')","('high', 'AISP')","('low', 'AISP')","('close', 'AISP')","('volume', 'AISP')"
2025-01-21 00:00:00+00:00,5.260000228881836,5.829999923706055,4.940000057220459,5.809999942779541,2228500
2025-01-22 00:00:00+00:00,6.0,6.0,5.510000228881836,5.579999923706055,1936600
2025-01-23 00:00:00+00:00,5.409999847412109,5.599999904632568,5.119999885559082,5.159999847412109,1490200
2025-01-24 00:00:00+00:00,5.130000114440918,5.300000190734863,4.860000133514404,4.929999828338623,1485300
2025-01-27 00:00:00+00:00,4.599999904632568,4.760000228881836,4.432000160217285,4.630000114440918,1245200
2025-01-28 00:00:00+00:00,4.860000133514404,4.860000133514404,4.28000020980835,4.559999942779541,991200
2025-01-29 00:00:00+00:00,4.5,4.590000152587891,4.28000020980835,4.5,868000
2025-01-30 00:00:00+00:00,4.630000114440918,4.761000156402588,4.539999961853027,4.599999904632568,601500
2025-01-31 00:00:00+00:00,4.659999847412109,4.96999979019165,4.40500020980835,4.46999979019165,2780500
2025-02-03 00:00:00+00:00,4.059999942779541,4.375,3.930000066757202,4.329999923706055,1009800
2025-02-04 00:00:00+00:00,4.360000133514404,4.5,4.284999847412109,4.369999885559082,830200
2025-02-05 00:00:00+00:00,4.380000114440918,4.849999904632568,4.230000019073486,4.769999980926514,1438900
2025-02-06 00:00:00+00:00,5.0,5.409999847412109,4.84499979019165,4.929999828338623,2015900
2025-02-07 00:00:00+00:00,5.0,5.890999794006348,4.869999885559082,5.789999961853027,4150000
2025-02-10 00:00:00+00:00,5.980000019073486,6.119999885559082,5.420000076293945,5.739999771118164,3680800
2025-02-11 00:00:00+00:00,5.78000020980835,6.039999961853027,5.28000020980835,5.440000057220459,2177200
2025-02-12 00:00:00+00:00,5.275000095367432,5.550000190734863,5.150000095367432,5.480000019073486,1247800
2025-02-13 00:00:00+00:00,5.650000095367432,6.489999771118164,5.650000095367432,6.21999979019165,4663600
2025-02-14 00:00:00+00:00,6.434999942779541,6.860000133514404,5.940000057220459,6.360000133514404,3866600
2025-02-18 00:00:00+00:00,6.46999979019165,6.630000114440918,5.739999771118164,5.929999828338623,2752300
2025-02-19 00:00:00+00:00,5.820000171661377,5.849999904632568,5.28000020980835,5.369999885559082,2126700
2025-02-20 00:00:00+00:00,5.230000019073486,5.28000020980835,4.800000190734863,5.025000095367432,1884000
2025-02-21 00:00:00+00:00,5.090000152587891,5.275000095367432,4.849999904632568,5.0,1219800
2025-02-24 00:00:00+00:00,5.070000171661377,5.199999809265137,4.420000076293945,4.820000171661377,1834700
2025-02-25 00:00:00+00:00,4.699999809265137,4.739999771118164,4.099999904632568,4.204999923706055,1668600
2025-02-26 00:00:00+00:00,4.239999771118164,4.559999942779541,4.239999771118164,4.474999904632568,827000
2025-02-27 00:00:00+00:00,4.610000133514404,4.690000057220459,4.119999885559082,4.179999828338623,841100
2025-02-28 00:00:00+00:00,4.059999942779541,4.260000228881836,3.9200000762939453,4.239999771118164,704100
2025-03-03 00:00:00+00:00,4.199999809265137,4.28000020980835,3.1500000953674316,3.325000047683716,2829600
2025-03-04 00:00:00+00:00,3.1600000858306885,3.359999895095825,2.9700000286102295,3.2699999809265137,1306500
2025-03-05 00:00:00+00:00,3.319999933242798,3.640000104904175,3.200000047683716,3.5999999046325684,949000
2025-03-06 00:00:00+00:00,3.490000009536743,3.509999990463257,3.2209999561309814,3.2899999618530273,611700
2025-03-07 00:00:00+00:00,3.259999990463257,3.569999933242798,3.259999990463257,3.494999885559082,828200
2025-03-10 00:00:00+00:00,3.359999895095825,3.450000047683716,3.130000114440918,3.299999952316284,664400
2025-03-11 00:00:00+00:00,3.299999952316284,3.430000066757202,3.200000047683716,3.3299999237060547,323600
2025-03-12 00:00:00+00:00,3.4000000953674316,3.5199999809265137,3.2799999713897705,3.4549999237060547,614100
2025-03-13 00:00:00+00:00,3.4800000190734863,3.5999999046325684,3.390000104904175,3.4000000953674316,380300
2025-03-14 00:00:00+00:00,3.450000047683716,3.7799999713897705,3.430000066757202,3.759999990463257,547300
2025-03-17 00:00:00+00:00,3.890000104904175,4.159999847412109,3.8299999237060547,4.079999923706055,702800
2025-03-18 00:00:00+00:00,4.0,4.559999942779541,3.799999952316284,4.380000114440918,1513200
2025-03-19 00:00:00+00:00,4.670000076293945,4.809999942779541,4.380000114440918,4.599999904632568,1422600
2025-03-20 00:00:00+00:00,4.590000152587891,4.660999774932861,4.199999809265137,4.260000228881836,705600
2025-03-21 00:00:00+00:00,4.179999828338623,4.199999809265137,4.050000190734863,4.050000190734863,672100
2025-03-24 00:00:00+00:00,4.179999828338623,4.550000190734863,4.050000190734863,4.53000020980835,954900
2025-03-25 00:00:00+00:00,4.309999942779541,5.199999809265137,4.309999942779541,4.75,2474900
2025-03-26 00:00:00+00:00,4.849999904632568,4.989999771118164,4.599999904632568,4.639999866485596,945000
2025-03-27 00:00:00+00:00,4.610000133514404,5.099999904632568,4.5,4.639999866485596,847100
2025-03-28 00:00:00+00:00,4.619999885559082,4.650000095367432,4.130000114440918,4.239999771118164,778900
2025-03-31 00:00:00+00:00,4.010000228881836,4.090000152587891,3.7300000190734863,3.859999895095825,943400
2025-04-01 00:00:00+00:00,3.880000114440918,3.9700000286102295,3.75,3.944999933242798,423300
2025-04-02 00:00:00+00:00,3.859999895095825,4.110000133514404,3.8550000190734863,4.050000190734863,502500
2025-04-03 00:00:00+00:00,3.6600000858306885,3.930000066757202,3.6500000953674316,3.880000114440918,569500
2025-04-04 00:00:00+00:00,3.6600000858306885,3.700000047683716,3.4000000953674316,3.569999933242798,656100
2025-04-07 00:00:00+00:00,3.309999942779541,3.874000072479248,3.1500000953674316,3.6700000762939453,637200
2025-04-08 00:00:00+00:00,4.0,4.089000225067139,3.359999895095825,3.430000066757202,647300
2025-04-09 00:00:00+00:00,3.4000000953674316,3.890000104904175,3.3610000610351562,3.7200000286102295,981300
2025-04-10 00:00:00+00:00,3.559999942779541,3.681999921798706,3.4000000953674316,3.609999895095825,345500
2025-04-11 00:00:00+00:00,3.549999952316284,3.75,3.5199999809265137,3.7200000286102295,297400
2025-04-14 00:00:00+00:00,3.859999895095825,3.950000047683716,3.7200000286102295,3.8399999141693115,488900
2025-04-15 00:00:00+00:00,3.8399999141693115,3.9100000858306885,3.6500000953674316,3.759999990463257,289300
2025-04-16 00:00:00+00:00,3.6600000858306885,3.700000047683716,3.5299999713897705,3.5899999141693115,446300
2025-04-17 00:00:00+00:00,3.5999999046325684,3.6600000858306885,3.4800000190734863,3.640000104904175,230100
2025-04-21 00:00:00+00:00,3.640000104904175,3.6500000953674316,3.3450000286102295,3.490000009536743,273700
2025-04-22 00:00:00+00:00,3.5,3.6500000953674316,3.5,3.640000104904175,195400
2025-04-23 00:00:00+00:00,3.75,3.878999948501587,3.75,3.7799999713897705,550000
2025-04-24 00:00:00+00:00,3.740000009536743,3.744999885559082,3.5299999713897705,3.684999942779541,502100
2025-04-25 00:00:00+00:00,3.680000066757202,4.03000020980835,3.6700000762939453,4.0,632400
2025-04-28 00:00:00+00:00,4.039999961853027,4.21999979019165,3.7899999618530273,3.940000057220459,533700
2025-04-29 00:00:00+00:00,3.940000057220459,4.0,3.890000104904175,3.990000009536743,220400
2025-04-30 00:00:00+00:00,3.9000000953674316,3.9149999618530273,3.7200000286102295,3.890000104904175,510200
2025-05-01 00:00:00+00:00,3.9600000381469727,4.025000095367432,3.8519999980926514,3.9000000953674316,383300
2025-05-02 00:00:00+00:00,3.990000009536743,4.190000057220459,3.9000000953674316,3.9200000762939453,1010000
2025-05-05 00:00:00+00:00,3.9000000953674316,4.150000095367432,3.8299999237060547,4.074999809265137,380600
2025-05-06 00:00:00+00:00,4.0,4.070000171661377,3.75,3.8550000190734863,444000
2025-05-07 00:00:00+00:00,3.819999933242798,3.9100000858306885,3.680000066757202,3.7799999713897705,475900
2025-05-08 00:00:00+00:00,3.819999933242798,3.950000047683716,3.799999952316284,3.890000104904175,360400
2025-05-09 00:00:00+00:00,3.940000057220459,4.000999927520752,3.8499999046325684,3.940000057220459,319300
2025-05-12 00:00:00+00:00,4.139999866485596,4.230000019073486,3.950000047683716,4.119999885559082,1029100
2025-05-13 00:00:00+00:00,4.170000076293945,4.420000076293945,4.070000171661377,4.380000114440918,821100
2025-05-14 00:00:00+00:00,4.409999847412109,4.46999979019165,4.10699987411499,4.150000095367432,815900
2025-05-15 00:00:00+00:00,4.110000133514404,4.179999828338623,3.9200000762939453,3.9600000381469727,538000
2025-05-16 00:00:00+00:00,4.130000114440918,4.510000228881836,4.010000228881836,4.429999828338623,1212700
2025-05-19 00:00:00+00:00,4.429999828338623,5.449999809265137,4.429999828338623,5.369999885559082,4542700
2025-05-20 00:00:00+00:00,5.579999923706055,5.78000020980835,5.159999847412109,5.300000190734863,2479000
2025-05-21 00:00:00+00:00,5.230000019073486,5.258999824523926,4.789999961853027,4.849999904632568,1650200
2025-05-22 00:00:00+00:00,4.909999847412109,5.420000076293945,4.880000114440918,5.300000190734863,1862700
2025-05-23 00:00:00+00:00,5.150000095367432,5.230000019073486,5.019999980926514,5.119999885559082,939700
2025-05-27 00:00:00+00:00,5.210000038146973,5.590000152587891,5.203000068664551,5.260000228881836,1501800
2025-05-28 00:00:00+00:00,5.300000190734863,5.355000019073486,5.061999797821045,5.139999866485596,761800
2025-05-29 00:00:00+00:00,5.199999809265137,5.400000095367432,5.051000118255615,5.320000171661377,1060600
2025-05-30 00:00:00+00:00,5.300000190734863,5.599999904632568,5.079999923706055,5.150000095367432,1738800
2025-06-02 00:00:00+00:00,5.150000095367432,5.230000019073486,4.650000095367432,4.800000190734863,1573300
2025-06-03 00:00:00+00:00,4.820000171661377,5.0279998779296875,4.809999942779541,4.880000114440918,653600
2025-06-04 00:00:00+00:00,4.849999904632568,5.045000076293945,4.75,4.96999979019165,719000
2025-06-05 00:00:00+00:00,4.96999979019165,5.039999961853027,4.619999885559082,4.71999979019165,646500
2025-06-06 00:00:00+00:00,4.78000020980835,5.03000020980835,4.699999809265137,4.940000057220459,582400
2025-06-09 00:00:00+00:00,5.0,5.300000190734863,5.0,5.079999923706055,1074000
2025-06-10 00:00:00+00:00,5.119999885559082,5.159999847412109,4.860000133514404,4.920000076293945,698800
2025-06-11 00:00:00+00:00,5.03000020980835,5.420000076293945,4.949999809265137,4.989999771118164,1372300
2025-06-12 00:00:00+00:00,4.989999771118164,5.125999927520752,4.860000133514404,4.909999847412109,656000
2025-06-13 00:00:00+00:00,4.800000190734863,4.889999866485596,4.650000095367432,4.699999809265137,703900
2025-06-16 00:00:00+00:00,4.739999771118164,5.110000133514404,4.710000038146973,5.090000152587891,684000
2025-06-17 00:00:00+00:00,5.0,5.150000095367432,4.909999847412109,4.960000038146973,498300
2025-06-18 00:00:00+00:00,4.929999828338623,5.03000020980835,4.650000095367432,4.679999828338623,922400
2025-06-20 00:00:00+00:00,4.75,5.289999961853027,4.599999904632568,5.239999771118164,2821200
2025-06-23 00:00:00+00:00,5.539999961853027,5.800000190734863,4.989999771118164,5.21999979019165,2803100
2025-06-24 00:00:00+00:00,5.5,5.909999847412109,5.320000171661377,5.380000114440918,1931000
2025-06-25 00:00:00+00:00,5.679999828338623,5.940000057220459,5.409999847412109,5.519999980926514,2420900
2025-06-26 00:00:00+00:00,5.760000228881836,5.989999771118164,5.579999923706055,5.739999771118164,1989600
2025-06-27 00:00:00+00:00,5.989999771118164,5.989999771118164,5.414999961853027,5.53000020980835,3062000
2025-06-30 00:00:00+00:00,5.690000057220459,6.28000020980835,5.650000095367432,5.889999866485596,2807300
2025-07-01 00:00:00+00:00,5.974999904632568,5.974999904632568,5.400000095367432,5.539999961853027,1997600
2025-07-02 00:00:00+00:00,5.670000076293945,5.929999828338623,5.576000213623047,5.820000171661377,1248800
2025-07-03 00:00:00+00:00,5.900000095367432,6.170000076293945,5.699999809265137,5.889999866485596,961700
2025-07-07 00:00:00+00:00,5.889999866485596,6.260000228881836,5.730000019073486,6.059999942779541,1602500
2025-07-08 00:00:00+00:00,6.130000114440918,6.349999904632568,5.760000228881836,5.829999923706055,1603900
2025-07-09 00:00:00+00:00,5.889999866485596,5.949999809265137,5.489999771118164,5.619999885559082,1588300
2025-07-10 00:00:00+00:00,5.480000019073486,5.659999847412109,5.409999847412109,5.619999885559082,1160900
2025-07-11 00:00:00+00:00,5.610000133514404,5.75,5.170000076293945,5.190000057220459,1655200
2025-07-14 00:00:00+00:00,5.190000057220459,5.360000133514404,5.170000076293945,5.21999979019165,990200
2025-07-15 00:00:00+00:00,5.300000190734863,5.309999942779541,4.900000095367432,5.050000190734863,1544900
2025-07-16 00:00:00+00:00,5.070000171661377,5.650000095367432,5.045000076293945,5.570000171661377,1711100
2025-07-17 00:00:00+00:00,5.480000019073486,5.928999900817871,5.449999809265137,5.690000057220459,1481100
2025-07-18 00:00:00+00:00,5.760000228881836,6.150000095367432,5.690000057220459,5.78000020980835,2102400
2025-07-21 00:00:00+00:00,5.949999809265137,6.300000190734863,5.559999942779541,5.619999885559082,2093800
2025-07-22 00:00:00+00:00,5.800000190734863,5.800000190734863,5.340000152587891,5.559999942779541,962900
2025-07-23 00:00:00+00:00,5.610000133514404,5.880000114440918,5.539999961853027,5.860000133514404,867000
2025-07-24 00:00:00+00:00,5.860000133514404,5.940000057220459,5.710000038146973,5.710000038146973,497200
2025-07-25 00:00:00+00:00,5.730000019073486,5.730000019073486,5.519999980926514,5.670000076293945,464100
2025-07-28 00:00:00+00:00,5.690000057220459,5.710000038146973,5.25,5.429999828338623,947100
2025-07-29 00:00:00+00:00,5.420000076293945,5.440000057220459,5.050000190734863,5.090000152587891,938800
2025-07-30 00:00:00+00:00,5.179999828338623,5.289999961853027,5.079999923706055,5.170000076293945,571900
2025-07-31 00:00:00+00:00,5.230000019073486,5.340000152587891,5.110000133514404,5.190000057220459,478600
2025-08-01 00:00:00+00:00,4.989999771118164,5.070000171661377,4.800000190734863,4.960000038146973,1089700
2025-08-04 00:00:00+00:00,5.050000190734863,5.190000057220459,4.999000072479248,5.159999847412109,423200
2025-08-05 00:00:00+00:00,5.150000095367432,5.190000057220459,4.994999885559082,5.090000152587891,514400
2025-08-06 00:00:00+00:00,4.889999866485596,4.900000095367432,4.420000076293945,4.429999828338623,1752000
2025-08-07 00:00:00+00:00,4.550000190734863,4.71999979019165,4.5,4.690000057220459,670000
2025-08-08 00:00:00+00:00,4.75,4.800000190734863,4.639999866485596,4.789999961853027,631300
2025-08-11 00:00:00+00:00,4.849999904632568,5.059999942779541,4.809999942779541,4.880000114440918,625600
2025-08-12 00:00:00+00:00,4.940000057220459,5.070000171661377,4.889999866485596,5.03000020980835,476600
2025-08-13 00:00:00+00:00,5.010000228881836,5.170000076293945,4.949999809265137,5.130000114440918,676300
2025-08-14 00:00:00+00:00,5.110000133514404,5.159999847412109,4.840000152587891,5.019999980926514,665900
2025-08-15 00:00:00+00:00,5.019999980926514,5.050000190734863,4.880000114440918,4.940000057220459,372900
2025-08-18 00:00:00+00:00,4.880000114440918,5.130000114440918,4.822999954223633,5.090000152587891,770600
2025-08-19 00:00:00+00:00,5.059999942779541,5.059999942779541,4.579999923706055,4.619999885559082,783200
2025-08-20 00:00:00+00:00,4.71999979019165,4.730000019073486,4.46999979019165,4.71999979019165,767900
2025-08-21 00:00:00+00:00,4.639999866485596,4.71999979019165,4.554999828338623,4.679999828338623,415700
2025-08-22 00:00:00+00:00,4.610000133514404,4.840000152587891,4.579999923706055,4.820000171661377,420700
2025-08-25 00:00:00+00:00,4.820000171661377,4.820000171661377,4.639999866485596,4.679999828338623,441400
2025-08-26 00:00:00+00:00,4.829999923706055,4.860000133514404,4.690000057220459,4.78000020980835,406000
2025-08-27 00:00:00+00:00,4.730000019073486,4.78000020980835,4.635000228881836,4.639999866485596,407500
2025-08-28 00:00:00+00:00,4.639999866485596,4.849999904632568,4.639999866485596,4.739999771118164,511000
2025-08-29 00:00:00+00:00,4.699999809265137,4.730000019073486,4.440000057220459,4.46999979019165,684100
2025-09-02 00:00:00+00:00,4.300000190734863,4.380000114440918,4.170000076293945,4.25,674000
2025-09-03 00:00:00+00:00,4.260000228881836,4.369999885559082,4.230000019073486,4.340000152587891,523200
2025-09-04 00:00:00+00:00,4.329999923706055,4.389999866485596,4.25,4.340000152587891,471400
2025-09-05 00:00:00+00:00,4.289999961853027,4.389999866485596,4.269999980926514,4.300000190734863,416800
2025-09-08 00:00:00+00:00,4.329999923706055,4.409999847412109,4.239999771118164,4.309999942779541,508800
2025-09-09 00:00:00+00:00,4.329999923706055,4.379000186920166,4.170000076293945,4.329999923706055,647400
2025-09-10 00:00:00+00:00,4.380000114440918,4.699999809265137,4.349999904632568,4.650000095367432,732200
2025-09-11 00:00:00+00:00,4.690000057220459,4.789999961853027,4.460000038146973,4.570000171661377,824200
2025-09-12 00:00:00+00:00,4.869999885559082,5.480000019073486,4.840000152587891,5.440000057220459,3379000
2025-09-15 00:00:00+00:00,5.510000228881836,5.546999931335449,5.110000133514404,5.480000019073486,1340100
2025-09-16 00:00:00+00:00,5.409999847412109,5.449999809265137,5.179999828338623,5.380000114440918,839200
2025-09-17 00:00:00+00:00,5.369999885559082,5.550000190734863,5.269999980926514,5.340000152587891,833300
2025-09-18 00:00:00+00:00,5.570000171661377,5.760000228881836,5.453999996185303,5.670000076293945,1519100
2025-09-19 00:00:00+00:00,5.639999866485596,5.900000095367432,5.599999904632568,5.860000133514404,1305300
2025-09-22 00:00:00+00:00,5.840000152587891,5.840000152587891,5.349999904632568,5.630000114440918,1218200
2025-09-23 00:00:00+00:00,5.599999904632568,5.885000228881836,5.449999809265137,5.519999980926514,1178900
2025-09-24 00:00:00+00:00,5.510000228881836,5.579999923706055,5.110000133514404,5.150000095367432,831200
2025-09-25 00:00:00+00:00,5.0,5.46999979019165,4.880000114440918,5.380000114440918,1056400
2025-09-26 00:00:00+00:00,5.369999885559082,5.46999979019165,5.25,5.28000020980835,397600
