"('date', '')","('open', 'DG')","('high', 'DG')","('low', 'DG')","('close', 'DG')","('volume', 'DG')"
2010-06-16 00:00:00+00:00,26.23163290054419,26.712868001788777,26.15288536886553,26.51162338256836,1516800
2010-06-17 00:00:00+00:00,26.476626492166787,26.677869450762284,25.81164823566103,26.161636352539062,909600
2010-06-18 00:00:00+00:00,25.995392845653317,26.50287773000475,25.969144778445536,26.380380630493164,739300
2010-06-21 00:00:00+00:00,26.590368410152134,26.590368410152134,25.811644746747803,25.925390243530273,1226500
2010-06-22 00:00:00+00:00,25.93414040245573,26.319128117111045,25.181666462884827,25.277912139892578,2754400
2010-06-23 00:00:00+00:00,25.40040403156049,25.732892215743203,25.164161504736906,25.487899780273438,1023800
2010-06-24 00:00:00+00:00,25.452901814563145,25.51414950621198,25.07666408714953,25.487899780273438,881200
2010-06-25 00:00:00+00:00,25.37415903339139,25.671649307292853,24.639183258914212,25.444156646728516,2382600
2010-06-28 00:00:00+00:00,25.435411129147326,25.487908930997854,25.146670715656878,25.2954158782959,310500
2010-06-29 00:00:00+00:00,24.84042739868164,25.13791768707452,24.3591939921563,24.84042739868164,1157900
2010-06-30 00:00:00+00:00,24.744185629817885,25.129171748339918,23.80796506314476,24.10545539855957,1636800
2010-07-01 00:00:00+00:00,24.070451148213188,24.639181934618787,23.94795574867573,24.612932205200195,1658000
2010-07-02 00:00:00+00:00,24.744188663053524,25.01542929546081,24.367950741621485,24.507946014404297,424700
2010-07-06 00:00:00+00:00,24.639184611188675,24.849177462725102,24.29794643605133,24.499189376831055,560000
2010-07-07 00:00:00+00:00,24.009205103609176,24.472938673184277,23.282979228376227,24.455440521240234,3463700
2010-07-08 00:00:00+00:00,24.61293683809643,24.84042952925458,23.92171052204376,24.175451278686523,1826600
2010-07-09 00:00:00+00:00,24.14920526625732,24.63043875497051,23.93921238015292,24.621688842773438,866400
2010-07-12 00:00:00+00:00,24.604188258272686,24.604188258272686,23.869212395028235,24.03545570373535,1033200
2010-07-13 00:00:00+00:00,24.184202493782898,24.41169519720398,24.000459349986095,24.23670196533203,672600
2010-07-14 00:00:00+00:00,24.24544648672813,24.90167476048638,24.16670062924196,24.70043182373047,1069600
2010-07-15 00:00:00+00:00,24.75293372216705,26.397878689229376,24.647936453732235,26.074138641357422,1981600
2010-07-16 00:00:00+00:00,26.05663804417933,26.05663804417933,25.356660214288038,25.45290756225586,1425500
2010-07-19 00:00:00+00:00,25.549153451581592,25.872891781740922,25.391658407125824,25.610401153564453,724300
2010-07-20 00:00:00+00:00,25.37416383891898,25.83789915814942,25.18167078300496,25.82914924621582,640600
2010-07-21 00:00:00+00:00,25.960395184048043,25.960395184048043,25.12042197674525,25.304166793823242,791600
2010-07-22 00:00:00+00:00,25.42665463550462,25.654147276468994,25.199161994540244,25.356657028198242,388300
2010-07-23 00:00:00+00:00,25.400408592851708,25.776644718953683,25.295411339117038,25.697898864746094,770400
2010-07-26 00:00:00+00:00,25.881648369389385,26.249136344974026,25.71540337191951,25.977895736694336,691500
2010-07-27 00:00:00+00:00,25.977894085956656,26.047891711673657,25.330415630855644,25.68915367126465,542200
2010-07-28 00:00:00+00:00,25.715400060251064,26.23163314206428,25.330413978360642,25.811647415161133,1665800
2010-07-29 00:00:00+00:00,25.942890887380457,26.196633288917095,25.02417196699739,25.129167556762695,561100
2010-07-30 00:00:00+00:00,25.0154231968975,25.610403795610505,24.796680427892714,25.53165626525879,718800
2010-08-02 00:00:00+00:00,25.82914251829702,26.004135704761996,25.592899964250947,25.820392608642578,546700
2010-08-03 00:00:00+00:00,25.899143509586537,25.942891394698442,25.40916018705884,25.662900924682617,592200
2010-08-04 00:00:00+00:00,25.65415182369073,26.424127309414335,25.65415182369073,26.33662986755371,493900
2010-08-05 00:00:00+00:00,26.109135055832095,26.12663487655126,25.37415927437471,25.890392303466797,1250500
2010-08-06 00:00:00+00:00,25.66290219672487,25.89039488210765,25.461659245035268,25.7591495513916,562000
2010-08-09 00:00:00+00:00,25.776646206068268,26.266631193265468,25.584153176803184,25.951641082763672,602600
2010-08-10 00:00:00+00:00,25.829144076389067,25.925389750644516,25.461656193107626,25.68039894104004,754200
2010-08-11 00:00:00+00:00,25.65414608415984,25.942886409488395,24.700427685889103,24.884172439575195,908600
2010-08-12 00:00:00+00:00,24.639184941921044,25.40041049922403,24.586687145550968,25.374160766601562,671600
2010-08-13 00:00:00+00:00,25.36540842099058,25.45290585245871,24.91917302249035,25.164165496826172,447500
2010-08-16 00:00:00+00:00,25.129166552274082,25.584151873402764,24.997921235876316,25.444156646728516,361100
2010-08-17 00:00:00+00:00,25.496658948886623,25.872896812943637,25.452911058641636,25.68915367126465,352000
2010-08-18 00:00:00+00:00,25.829149791813876,25.899147419886198,25.426662178741694,25.715402603149414,690300
2010-08-19 00:00:00+00:00,25.68915088257174,25.942891622422835,25.365410855727408,25.374160766601562,648300
2010-08-20 00:00:00+00:00,25.382911712830655,25.951642591850142,25.382911712830655,25.7591495513916,553200
2010-08-23 00:00:00+00:00,25.77664361636779,25.77664361636779,23.807958961268938,24.63043212890625,2039600
2010-08-24 00:00:00+00:00,24.499185666976388,24.901671487588345,24.000452511490018,24.516685485839844,1237700
2010-08-25 00:00:00+00:00,24.50793756065811,24.936673144277208,23.86920914029954,24.892925262451172,741600
2010-08-26 00:00:00+00:00,25.11166514846187,25.251660357005772,24.805425003944134,24.936670303344727,466700
2010-08-27 00:00:00+00:00,24.980425919219407,25.067923368885026,24.50794236122513,24.577939987182617,645100
2010-08-30 00:00:00+00:00,24.66542690914255,24.7966721931853,23.89545168337623,23.95669937133789,1133400
2010-08-31 00:00:00+00:00,24.052951353008982,24.131698872470015,23.309225707474035,23.895456314086914,2336400
2010-09-01 00:00:00+00:00,24.201695421795996,24.647930789566587,24.01795233035347,24.516685485839844,977200
2010-09-02 00:00:00+00:00,24.604186403457962,25.269162925906315,24.516688965596394,25.111669540405273,620700
2010-09-03 00:00:00+00:00,25.216658663872767,25.610396198837574,24.44668507967696,24.525432586669922,509800
2010-09-07 00:00:00+00:00,24.534189019857877,24.63043470043197,24.38544387474355,24.499189376831055,627000
2010-09-08 00:00:00+00:00,24.481679226644193,24.70917180371628,24.131691288407957,24.219188690185547,1371800
2010-09-09 00:00:00+00:00,24.446687106792695,24.62168028327405,23.895454512133842,23.912954330444336,1640500
2010-09-10 00:00:00+00:00,23.89546059688628,24.40294377499468,23.89546059688628,24.01795768737793,561800
2010-09-13 00:00:00+00:00,24.21919760157329,24.21919760157329,23.80796016256715,23.9917049407959,604700
2010-09-14 00:00:00+00:00,23.83421737573011,24.11420791723864,23.72047184407049,23.974212646484375,710200
2010-09-15 00:00:00+00:00,23.991707815943993,24.23670032665046,23.790464861903832,24.03545570373535,927700
2010-09-16 00:00:00+00:00,24.079193514891053,24.315435999028313,23.99169611311346,24.219188690185547,957600
2010-09-17 00:00:00+00:00,24.201697781003933,24.41169062121197,23.886707686254507,23.9917049407959,666900
2010-09-20 00:00:00+00:00,24.000461253986526,24.42044704644751,23.624223355745364,24.324199676513672,802500
2010-09-21 00:00:00+00:00,24.376696171129527,24.385446082678477,23.860463071866377,24.262948989868164,893800
2010-09-22 00:00:00+00:00,24.28044301084252,24.455437862254286,24.03545055264097,24.210445404052734,1424300
2010-09-23 00:00:00+00:00,23.96545821907796,24.499191131336342,23.877962442994576,24.01795768737793,585100
2010-09-24 00:00:00+00:00,24.21044851327592,24.822928903000204,24.157950718660206,24.70043182373047,650700
2010-09-27 00:00:00+00:00,24.79667592154165,25.706644807416104,24.542933554549275,25.592899322509766,2594300
2010-09-28 00:00:00+00:00,25.732894821123526,26.10038267709803,25.55789996823106,26.039134979248047,554800
2010-09-29 00:00:00+00:00,26.100377367367063,26.16162505275712,25.35665189718578,25.837886810302734,884700
2010-09-30 00:00:00+00:00,25.855389930062596,25.95163726497344,25.277909258346703,25.592899322509766,788100
2010-10-01 00:00:00+00:00,25.627896756662675,25.732892323106043,25.1991595755832,25.505399703979492,997300
2010-10-04 00:00:00+00:00,25.426660410550117,25.82039808412302,25.312914898670712,25.321664810180664,413300
2010-10-05 00:00:00+00:00,25.452905005931242,25.70664571298759,25.3829073968597,25.584150314331055,330800
2010-10-06 00:00:00+00:00,25.549151727573573,26.039134979248047,25.51415208944524,26.039134979248047,304000
2010-10-07 00:00:00+00:00,26.065383883050004,26.23162715227531,25.79414170276221,26.10038185119629,335700
2010-10-08 00:00:00+00:00,26.07413916907923,26.362879577025158,25.84664814247032,26.249134063720703,385200
2010-10-11 00:00:00+00:00,26.310376423931718,26.310376423931718,25.61040032551014,25.671648025512695,649900
2010-10-12 00:00:00+00:00,25.645399857791897,25.96913986607422,25.094168855324412,25.207914352416992,970800
2010-10-13 00:00:00+00:00,25.374157487116427,25.654147923402597,25.1641646599018,25.584150314331055,604800
2010-10-14 00:00:00+00:00,25.557903888334263,25.592903531830885,24.63043503104689,25.374160766601562,824700
2010-10-15 00:00:00+00:00,25.51415492226266,25.54915456427698,25.260414193158,25.312911987304688,292600
2010-10-18 00:00:00+00:00,25.365407856625254,25.671648025512695,25.330409886141506,25.671648025512695,203800
2010-10-19 00:00:00+00:00,25.505405096204246,25.654150237508002,24.4554408654202,24.595436096191406,943400
2010-10-20 00:00:00+00:00,24.682932769653462,24.910425445224558,24.455441762957218,24.586687088012695,521300
2010-10-21 00:00:00+00:00,24.69168406046434,24.989174370616013,24.289198151950277,24.411693572998047,478300
2010-10-22 00:00:00+00:00,24.499188024123498,24.735430594886054,24.464188383029157,24.674182891845703,795900
2010-10-25 00:00:00+00:00,24.831678030026694,25.26041531944427,24.65668481877704,25.015422821044922,830800
2010-10-26 00:00:00+00:00,24.87542404931387,24.91042201904011,24.499186278727755,24.779176712036133,472700
2010-10-27 00:00:00+00:00,24.630436553500363,24.630436553500363,23.97420821724969,24.446693420410156,1077100
2010-10-28 00:00:00+00:00,24.51669104285523,24.70918408736044,24.446693420410156,24.446693420410156,581500
2010-10-29 00:00:00+00:00,24.38544153447379,24.89292462753574,24.271694374427764,24.66543197631836,1135400
2010-11-01 00:00:00+00:00,24.691684264530434,24.77043179839051,24.131703284969845,24.446693420410156,1598700
2010-11-02 00:00:00+00:00,24.604186101957023,25.286662437389552,24.542936727992107,25.05916976928711,1256000
2010-11-03 00:00:00+00:00,25.234163454132553,25.277911336028957,24.919173364079324,24.98042106628418,504700
2010-11-04 00:00:00+00:00,25.225415159672853,25.26916304437132,24.68293237748776,24.805429458618164,828700
2010-11-05 00:00:00+00:00,24.80542957781641,24.936674901417323,23.877960732978472,24.499189376831055,2020900
2010-11-08 00:00:00+00:00,24.507941909592184,24.884179768008497,23.930461088865986,24.831680297851562,527600
2010-11-09 00:00:00+00:00,24.857926764049978,25.137917225900804,24.717931533124567,25.006671905517578,749900
2010-11-10 00:00:00+00:00,25.024172742342184,25.575403777876314,24.831678040350216,25.426658630371094,1348500
2010-11-11 00:00:00+00:00,25.20791545938443,26.117886151584102,25.18166739598914,25.969141006469727,644500
2010-11-12 00:00:00+00:00,25.82039049295159,25.960385698202387,25.21666012726098,25.39165496826172,827000
2010-11-15 00:00:00+00:00,25.487905893711954,25.77664627279443,25.146667719034888,25.269163131713867,340600
2010-11-16 00:00:00+00:00,25.17291439362709,25.70664553323757,25.14666466458082,25.51415252685547,987500
2010-11-17 00:00:00+00:00,25.5229064238307,26.327879882718356,25.470408626411366,25.995389938354492,1210000
2010-11-18 00:00:00+00:00,26.18788651383789,26.634121995956452,26.179136602163993,26.31913185119629,1848400
2010-11-19 00:00:00+00:00,26.371616542793145,27.106592069287142,26.30161895307344,27.089092254638672,1335500
2010-11-22 00:00:00+00:00,26.93160887145951,28.200315862092516,26.817861703127882,27.9815731048584,1280400
2010-11-23 00:00:00+00:00,27.77158297939533,29.512775297325803,27.77158297939533,29.119037628173828,2483600
2010-11-24 00:00:00+00:00,29.31152878189811,29.381528064691068,28.830295394819835,28.88279151916504,1068800
2010-11-26 00:00:00+00:00,28.65530128125584,29.241530270233483,28.629053218391054,28.64655303955078,272600
2010-11-29 00:00:00+00:00,28.471556002454456,28.952789365659566,28.296561141902774,28.681547164916992,1306600
2010-11-30 00:00:00+00:00,28.445308688695228,28.93529370105388,28.349064672432657,28.734050750732422,706100
2010-12-01 00:00:00+00:00,29.057789054820997,29.320279713882424,28.200317788420435,28.27031707763672,1296500
2010-12-02 00:00:00+00:00,28.39281926107496,28.419067331910195,27.902834133063354,27.937833786010742,1709300
