"('date', '')","('open', 'BBSI')","('high', 'BBSI')","('low', 'BBSI')","('close', 'BBSI')","('volume', 'BBSI')"
2025-01-24 00:00:00+00:00,43.2831225220649,43.45216035558985,43.21351982386715,43.293067932128906,59700
2025-01-27 00:00:00+00:00,43.13397505982732,43.760399337088664,42.93510858430486,43.6013069152832,65700
2025-01-28 00:00:00+00:00,43.73057371332454,44.10841966360466,42.964940195179764,43.24335479736328,120300
2025-01-29 00:00:00+00:00,43.133975508667966,43.58142413498391,43.07431442747165,43.293067932128906,44900
2025-01-30 00:00:00+00:00,43.481991296611156,44.05870373278624,43.213522106639594,43.322898864746094,51800
2025-01-31 00:00:00+00:00,43.18369419711244,43.48199203781141,42.70641689338151,43.08426284790039,85700
2025-02-03 00:00:00+00:00,42.39817380018075,43.32289976494322,42.19930730795153,42.55726623535156,81200
2025-02-04 00:00:00+00:00,42.308682149552574,43.17374698949511,42.25896647701568,43.04448699951172,75100
2025-02-05 00:00:00+00:00,43.12403290140335,43.62119723116426,43.024601552676295,43.46210479736328,95300
2025-02-06 00:00:00+00:00,43.56153549972533,43.56153549972533,42.89533339334681,43.02459716796875,102000
2025-02-07 00:00:00+00:00,42.9251651731442,43.38255922606307,42.1396484375,42.1396484375,70400
2025-02-10 00:00:00+00:00,42.12970160427876,42.94505075059528,41.84134919379798,42.61692428588867,193900
2025-02-11 00:00:00+00:00,42.696466802086924,42.88539165516718,42.38822737748216,42.5771484375,73900
2025-02-12 00:00:00+00:00,41.88112184168895,42.31862887698059,41.87118022409723,41.970611572265625,91200
2025-02-13 00:00:00+00:00,42.30868249898295,42.437946283096615,41.741915482643485,42.288795471191406,130300
2025-02-14 00:00:00+00:00,42.358400419057524,42.557266914460165,41.6126539060948,41.87118148803711,101400
2025-02-18 00:00:00+00:00,41.75186251353375,41.77174574903428,41.016057628939656,41.28452682495117,134100
2025-02-19 00:00:00+00:00,40.92656511692043,42.25896559565901,40.787359719495335,41.2646369934082,94800
2025-02-20 00:00:00+00:00,40.99616792344035,41.57288033493244,40.34985660611529,40.58849334716797,141700
2025-02-21 00:00:00+00:00,40.87684966404966,40.87684966404966,39.73337024812031,39.912349700927734,159300
2025-02-24 00:00:00+00:00,40.04161242464115,40.200704845928726,39.594163804437805,39.783084869384766,135000
2025-02-25 00:00:00+00:00,39.922295908816295,40.37968616710222,39.494734295573416,40.121158599853516,207300
2025-02-26 00:00:00+00:00,39.942179180216044,40.906679163497216,39.832806217270026,40.27030944824219,209600
2025-02-27 00:00:00+00:00,39.275983778116235,40.64815845064983,38.500408603366495,40.06150436401367,162200
2025-02-28 00:00:00+00:00,40.200707977649216,40.46917717068554,39.534505803878446,40.021728515625,125300
2025-03-03 00:00:00+00:00,39.97200876093206,40.38962493431618,39.27597801222944,39.95212173461914,167100
2025-03-04 00:00:00+00:00,39.74331619939767,40.17087780991838,38.7191551403756,38.77881622314453,142200
2025-03-05 00:00:00+00:00,38.60978196847185,39.42513112990444,38.60978196847185,39.007511138916016,143200
2025-03-06 00:00:00+00:00,38.560059538951535,39.49473079342138,38.560059538951535,39.21631622314453,133100
2025-03-07 00:00:00+00:00,38.97767962478765,39.723426031666,38.8484158522046,39.66376495361328,164200
2025-03-10 00:00:00+00:00,39.06717067031047,39.87257438949468,38.788756089684284,38.88819122314453,168000
2025-03-11 00:00:00+00:00,38.96773564835142,39.6140507419736,38.59983513615207,39.33563995361328,154600
2025-03-12 00:00:00+00:00,39.4847895606454,39.743317132316704,39.05722794008828,39.584224700927734,156000
2025-03-13 00:00:00+00:00,39.62399466287448,39.68365574659052,39.097001699102414,39.36547088623047,95900
2025-03-14 00:00:00+00:00,39.90349593697306,40.26217966147057,39.67433773537588,39.684303283691406,153800
2025-03-17 00:00:00+00:00,39.60459273625669,39.85367822516396,38.85733626953486,39.644447326660156,95000
2025-03-18 00:00:00+00:00,39.39535852712158,39.95330754291055,39.32561490014796,39.71418762207031,163900
2025-03-19 00:00:00+00:00,39.77396608652032,40.97954265174207,39.77396608652032,40.949649810791016,169500
2025-03-20 00:00:00+00:00,40.680644369066925,40.94965335571537,40.58100789184252,40.83009338378906,120800
2025-03-21 00:00:00+00:00,40.77030985753245,40.81016444681913,40.00312991784952,40.670677185058594,235800
2025-03-24 00:00:00+00:00,41.16884738218642,41.67698388427094,41.02936012302369,41.42789840698242,115800
2025-03-25 00:00:00+00:00,41.28840698190057,41.60723608595056,40.869945208113485,41.13895797729492,89800
2025-03-26 00:00:00+00:00,41.08914334800555,41.686946992727975,40.62086141916917,41.467750549316406,131500
2025-03-27 00:00:00+00:00,41.507605901523306,42.12533685251458,40.959618583672516,41.65705871582031,100000
2025-03-28 00:00:00+00:00,41.72680482177292,41.826437503380056,40.98951005535333,41.05925369262695,109300
2025-03-31 00:00:00+00:00,41.09910624844608,41.67698641520511,40.850020756031256,40.999473571777344,148500
2025-04-01 00:00:00+00:00,40.77030928520327,41.40797130261015,40.08283473300155,41.37807846069336,129800
2025-04-02 00:00:00+00:00,40.8699454833627,41.32826184842836,40.33191994137635,41.25851821899414,103900
2025-04-03 00:00:00+00:00,40.042981502501746,40.86994714329871,39.87360519578019,40.47140884399414,155200
2025-04-04 00:00:00+00:00,39.71419150379856,40.6507515866585,38.82744775925424,39.325618743896484,128100
2025-04-07 00:00:00+00:00,38.309347409665286,40.7005657263286,37.851031040731,39.096458435058594,373500
2025-04-08 00:00:00+00:00,39.465103296663386,39.85367602983545,37.392710318755434,37.91080856323242,174500
2025-04-09 00:00:00+00:00,37.54216538752441,40.09280217547528,37.32296893990763,39.59463119506836,172500
2025-04-10 00:00:00+00:00,38.95697055329049,39.61455611912695,38.44883780726631,39.24591064453125,182000
2025-04-11 00:00:00+00:00,39.54481064538618,40.09280175873207,38.95696874258661,39.69426345825195,178800
2025-04-14 00:00:00+00:00,39.86364140456972,40.3518506526947,39.62452145504394,39.85367965698242,193100
2025-04-15 00:00:00+00:00,39.455141062507614,40.37177766455512,39.32561934106875,40.29206848144531,230800
2025-04-16 00:00:00+00:00,40.252214447919684,40.60093259407476,40.142616230344444,40.53118896484375,161100
2025-04-17 00:00:00+00:00,40.43155833969353,40.71053287072771,40.35184915897352,40.590972900390625,207800
2025-04-21 00:00:00+00:00,40.341886874305736,40.4514812952213,38.78759207765877,38.847373962402344,174200
2025-04-22 00:00:00+00:00,39.255874042646084,40.013092246384836,39.026712051288285,39.96327590942383,143100
2025-04-23 00:00:00+00:00,40.66071658101601,40.670678328246275,40.01309278950378,40.202396392822266,134200
2025-04-24 00:00:00+00:00,39.80386303749843,40.54115397754888,39.80386303749843,40.29206848144531,140100
2025-04-25 00:00:00+00:00,39.84371500774838,40.46144593323685,39.84371500774838,40.381736755371094,93400
2025-04-28 00:00:00+00:00,40.52122613479241,41.48767906286628,40.02305514930988,40.610897064208984,169900
2025-04-29 00:00:00+00:00,40.25221436026163,40.780274352073,40.09279980797465,40.36180877685547,157300
2025-04-30 00:00:00+00:00,40.142619744085344,40.571047104429724,39.48503418181726,40.4116325378418,245800
2025-05-01 00:00:00+00:00,40.39170130184238,40.89983399554245,40.112722986969665,40.630821228027344,174900
2025-05-02 00:00:00+00:00,41.019394333221165,42.1054071598139,40.969577998206276,41.86628723144531,184700
2025-05-05 00:00:00+00:00,41.55742026408806,42.254860363085484,41.30833478592775,41.76665115356445,178100
2025-05-06 00:00:00+00:00,41.407971917109045,42.06555743789539,41.22863006591797,41.22863006591797,161500
2025-05-07 00:00:00+00:00,41.51756651247755,41.64709202794037,40.25221560256492,40.6208610534668,187200
2025-05-08 00:00:00+00:00,41.54746080586457,42.78292271717722,39.355507717165004,40.27214050292969,241900
2025-05-09 00:00:00+00:00,40.411630692867995,41.18877619441105,40.1824725014064,40.302032470703125,139500
2025-05-12 00:00:00+00:00,40.93969046948155,41.378079554844646,39.94334852941214,41.29837417602539,134000
2025-05-13 00:00:00+00:00,41.09910247149586,42.015735174988514,40.25221339541058,41.55741882324219,192000
2025-05-14 00:00:00+00:00,41.23859324347702,41.816473406416044,41.0492896387606,41.437862396240234,173300
2025-05-15 00:00:00+00:00,41.05925059555046,42.294716278301586,41.04928884843842,42.1950798034668,213100
2025-05-16 00:00:00+00:00,42.11537490074582,42.434204022337916,41.63713121835768,42.26482391357422,217700
2025-05-19 00:00:00+00:00,42.02570095140305,42.66335914874416,42.02570095140305,42.45412826538086,123700
2025-05-20 00:00:00+00:00,42.51390625402028,42.83273915274431,42.23493174347224,42.28474807739258,92800
2025-05-21 00:00:00+00:00,41.97588637569729,41.98584812262312,41.07917712266006,41.44782257080078,96700
2025-05-22 00:00:00+00:00,41.407972603608265,41.63713079487543,41.2087034544542,41.248558044433594,97400
2025-05-23 00:00:00+00:00,40.42997519286316,41.30845473245803,40.42997519286316,41.01895523071289,110700
2025-05-27 00:00:00+00:00,41.72772796066878,41.96731468152898,40.92911190463766,41.887451171875,74900
2025-05-28 00:00:00+00:00,41.967311775130256,42.08710322321347,41.278502380423475,41.34838104248047,123100
2025-05-29 00:00:00+00:00,41.468178733448134,41.70776164368154,41.168698191605515,41.69778060913086,104400
2025-05-30 00:00:00+00:00,41.70775999816758,42.32669074273864,41.11877997227032,41.258541107177734,240000
2025-06-02 00:00:00+00:00,41.178679329216735,41.61791720447843,40.88917982120025,41.39830017089844,103600
2025-06-03 00:00:00+00:00,41.64786682631846,41.77763931288905,41.42824599042729,41.617916107177734,100600
2025-06-04 00:00:00+00:00,41.81757281017157,42.127038200186675,41.63788372024044,41.7576789855957,142400
2025-06-05 00:00:00+00:00,41.57798782577838,41.99725980934379,41.358366991662265,41.89743423461914,113900
2025-06-06 00:00:00+00:00,42.31670637343072,42.48641442080711,41.74769221758924,42.216880798339844,90100
2025-06-09 00:00:00+00:00,42.276774164034656,42.276774164034656,41.80758939644762,42.02720642089844,90200
2025-06-10 00:00:00+00:00,42.007244805788055,42.39656987998469,41.95732821014103,42.216880798339844,109100
2025-06-11 00:00:00+00:00,42.27677667410581,42.27677667410581,41.42824782030415,41.458194732666016,129300
2025-06-12 00:00:00+00:00,41.41826638101395,41.927382926701995,41.078854081188005,41.887451171875,157100
2025-06-13 00:00:00+00:00,41.13874535150498,41.87746753753876,41.10879844129466,41.21860885620117,271400
2025-06-16 00:00:00+00:00,41.40827838188721,41.997258392333904,41.018953322254916,41.47815704345703,123700
2025-06-17 00:00:00+00:00,41.138747430625365,41.45819384935171,40.9890090639046,41.078853607177734,112400
2025-06-18 00:00:00+00:00,40.97902362655649,41.73771171609741,40.97902362655649,41.338401794433594,96300
2025-06-20 00:00:00+00:00,41.597949464981795,41.597949464981795,40.73943963014493,40.78935241699219,220500
2025-06-23 00:00:00+00:00,40.78935457084493,41.89743601463262,40.78935457084493,41.887451171875,138600
2025-06-24 00:00:00+00:00,41.97729517020947,42.23684776510731,41.58797008596439,41.99726104736328,115700
2025-06-25 00:00:00+00:00,41.90741646108562,42.057158635534215,41.16869804766347,41.378334045410156,133400
2025-06-26 00:00:00+00:00,41.45819364381887,41.77764006096153,41.13874722667621,41.67781448364258,126700
2025-06-27 00:00:00+00:00,41.717744160318254,42.33667108669764,41.498123331431394,41.817569732666016,477300
2025-06-30 00:00:00+00:00,41.867483854108016,41.94734736101448,41.35836732593494,41.617916107177734,185700
2025-07-01 00:00:00+00:00,41.388314687531825,43.04544439286455,41.288489110913645,42.57625961303711,132900
2025-07-02 00:00:00+00:00,42.43649640656715,42.825825275850654,41.637880408232014,42.71601486206055,172700
2025-07-03 00:00:00+00:00,42.626171220716536,43.48468486502034,42.556292557398926,43.09535598754883,69900
2025-07-07 00:00:00+00:00,43.11532129047698,43.28502933349218,42.40654982448178,42.43649673461914,165200
2025-07-08 00:00:00+00:00,42.39657151021559,42.92565393312433,42.23684829906757,42.65612030029297,171600
2025-07-09 00:00:00+00:00,42.885719095662374,42.9356318815393,42.226860421023204,42.71601486206055,105900
2025-07-10 00:00:00+00:00,42.686065585182426,43.35490912443877,42.686065585182426,42.98554992675781,176400
2025-07-11 00:00:00+00:00,42.875741284755804,43.404823709405655,42.72599910776725,42.97556686401367,213300
2025-07-14 00:00:00+00:00,42.85577471354939,43.63442488184114,42.43649890962958,43.53459930419922,132300
2025-07-15 00:00:00+00:00,43.48468445802987,43.504650334233965,42.656117732016625,42.75594711303711,204700
2025-07-16 00:00:00+00:00,43.04544245975418,43.235116378153045,42.55629182494984,43.03546142578125,141700
2025-07-17 00:00:00+00:00,43.15525574647691,43.824099310226956,43.03546429032083,43.57453155517578,262200
2025-07-18 00:00:00+00:00,43.87401184968511,44.10361372605204,43.37487634242613,43.5545654296875,128100
2025-07-21 00:00:00+00:00,43.56454542384202,44.16351030310911,43.295011799387076,43.62444305419922,104600
2025-07-22 00:00:00+00:00,43.65438817904238,44.60274634300006,43.57452848326883,44.552833557128906,139800
2025-07-23 00:00:00+00:00,44.762473048115886,45.541123231368054,44.26333753411286,45.45127868652344,160500
2025-07-24 00:00:00+00:00,45.391381217198045,45.99034226266569,44.55283346868246,45.770721435546875,137000
2025-07-25 00:00:00+00:00,45.94042952276118,45.94042952276118,45.07193486353553,45.6209831237793,161800
2025-07-28 00:00:00+00:00,45.70084534734765,46.449548600393854,45.2116946878944,46.43956756591797,217000
2025-07-29 00:00:00+00:00,46.76899335870743,46.76899335870743,46.000328063964844,46.000328063964844,176000
2025-07-30 00:00:00+00:00,46.00032994102679,46.81891186408641,43.81411399325638,46.45953369140625,150800
2025-07-31 00:00:00+00:00,46.0801883038397,46.589304828288945,45.66091631995227,45.89051818847656,213000
2025-08-01 00:00:00+00:00,45.471243277482216,45.700845150454995,43.9139429550405,43.9638557434082,184300
2025-08-04 00:00:00+00:00,44.02375000861084,44.56281726784322,43.484686557480146,44.153526306152344,136000
2025-08-05 00:00:00+00:00,44.173491346033096,44.423059093750794,43.87401081039218,44.39311218261719,142500
2025-08-06 00:00:00+00:00,44.393111186029635,44.393111186029635,43.79414632009244,44.31324768066406,140100
2025-08-07 00:00:00+00:00,45.02201942153954,48.39617638123052,44.37314557304998,46.78895950317383,323700
2025-08-08 00:00:00+00:00,46.82889092290274,47.64747281142635,46.59928905739992,47.068477630615234,187800
2025-08-11 00:00:00+00:00,46.83887368268161,46.94868410242465,46.08018939515953,46.43956756591797,167200
2025-08-12 00:00:00+00:00,46.57932489553106,47.28809639444515,46.170033936204455,47.20823669433594,155200
2025-08-13 00:00:00+00:00,47.39790690674362,47.76726611268608,47.248168540708306,47.67742156982422,141600
2025-08-14 00:00:00+00:00,47.427853925271336,47.81718281728505,46.45953363680088,46.60927200317383,136700
2025-08-15 00:00:00+00:00,46.59929042120898,46.59929042120898,45.79068954312841,45.95041275024414,155100
2025-08-18 00:00:00+00:00,45.890519814399276,46.34972356771767,45.890519814399276,46.32975769042969,96400
2025-08-19 00:00:00+00:00,46.25987927169181,46.958669748106225,46.00033048176163,46.34972381591797,110400
2025-08-20 00:00:00+00:00,46.68913536472719,46.94868415048416,46.11013635388996,46.289825439453125,110400
2025-08-21 00:00:00+00:00,46.07020717557158,46.449547405523624,45.97037779287243,46.189998626708984,104100
2025-08-22 00:00:00+00:00,46.52000045776367,48.95000076293945,46.29999923706055,48.77000045776367,214200
2025-08-25 00:00:00+00:00,48.41999816894531,49.18000030517578,48.0,48.68000030517578,281600
2025-08-26 00:00:00+00:00,48.58000183105469,49.630001068115234,47.95000076293945,49.08000183105469,189800
2025-08-27 00:00:00+00:00,48.779998779296875,49.130001068115234,48.119998931884766,48.47999954223633,180500
2025-08-28 00:00:00+00:00,48.560001373291016,48.709999084472656,48.290000915527344,48.540000915527344,115200
2025-08-29 00:00:00+00:00,48.790000915527344,49.0,48.20000076293945,48.79999923706055,299700
2025-09-02 00:00:00+00:00,48.2599983215332,48.90999984741211,48.18000030517578,48.75,137500
2025-09-03 00:00:00+00:00,48.540000915527344,48.88999938964844,48.0099983215332,48.54999923706055,137500
2025-09-04 00:00:00+00:00,48.720001220703125,49.310001373291016,48.66999816894531,49.16999816894531,232000
2025-09-05 00:00:00+00:00,49.16999816894531,49.650001525878906,47.83000183105469,48.13999938964844,123400
2025-09-08 00:00:00+00:00,48.36000061035156,48.36000061035156,47.400001525878906,47.599998474121094,113400
2025-09-09 00:00:00+00:00,47.369998931884766,47.65999984741211,46.90999984741211,47.029998779296875,147000
2025-09-10 00:00:00+00:00,47.029998779296875,47.060001373291016,45.970001220703125,46.060001373291016,166100
2025-09-11 00:00:00+00:00,46.27000045776367,47.5099983215332,46.220001220703125,47.310001373291016,123000
2025-09-12 00:00:00+00:00,46.939998626708984,47.279998779296875,46.61000061035156,46.84000015258789,175800
2025-09-15 00:00:00+00:00,46.86000061035156,47.11000061035156,46.66999816894531,46.810001373291016,132000
2025-09-16 00:00:00+00:00,46.720001220703125,46.959999084472656,46.36000061035156,46.5099983215332,147800
2025-09-17 00:00:00+00:00,46.65999984741211,47.349998474121094,46.16999816894531,46.47999954223633,160500
2025-09-18 00:00:00+00:00,46.58000183105469,47.13999938964844,46.40999984741211,46.90999984741211,136000
2025-09-19 00:00:00+00:00,46.90999984741211,46.93000030517578,46.0,46.130001068115234,285500
2025-09-22 00:00:00+00:00,46.130001068115234,46.4900016784668,45.709999084472656,46.2400016784668,160500
2025-09-23 00:00:00+00:00,46.09000015258789,46.58000183105469,45.04999923706055,45.349998474121094,159100
2025-09-24 00:00:00+00:00,45.529998779296875,45.66999816894531,44.59000015258789,45.0,130700
2025-09-25 00:00:00+00:00,44.869998931884766,45.040000915527344,43.84000015258789,44.0,132000
2025-09-26 00:00:00+00:00,44.15999984741211,44.959999084472656,43.689998626708984,44.72999954223633,144600
