"('date', '')","('open', 'CAPL')","('high', 'CAPL')","('low', 'CAPL')","('close', 'CAPL')","('volume', 'CAPL')"
2014-10-15 00:00:00+00:00,9.70069749692028,10.538631612297976,9.6749149371258,10.445169448852539,60900
2014-10-16 00:00:00+00:00,10.351704853017894,10.873802949261869,10.01008586233668,10.70943832397461,54800
2014-10-17 00:00:00+00:00,10.751340583747483,10.954378830974909,10.371047270265525,10.82868766784668,113800
2014-10-20 00:00:00+00:00,10.754560013613762,10.883473425459616,10.38715838808531,10.732000350952148,35700
2014-10-21 00:00:00+00:00,10.732000433642277,11.10262557349772,10.47417483737343,11.083288192749023,131400
2014-10-22 00:00:00+00:00,11.047836812413196,11.12196159362793,10.825462468768999,11.12196159362793,58300
2014-10-23 00:00:00+00:00,11.086511945039913,11.312108578294138,10.851244777087171,11.244429588317871,159600
2014-10-24 00:00:00+00:00,11.270213399482872,11.270213399482872,11.012386553648785,11.173527717590332,58600
2014-10-27 00:00:00+00:00,11.092954202087325,11.328221321105959,10.79645512896064,11.328221321105957,52600
2014-10-28 00:00:00+00:00,11.31533455361662,11.450692563041473,11.057508895609958,11.2734375,87700
2014-10-29 00:00:00+00:00,11.12196350275454,11.134855091981139,10.838355916227016,11.034948348999023,81700
2014-10-30 00:00:00+00:00,10.944708006293318,10.954377312522698,10.699773968051336,10.906034469604492,44400
2014-10-31 00:00:00+00:00,10.954378310803161,10.957600593566895,10.715888815767624,10.957600593566895,35100
2014-11-03 00:00:00+00:00,10.983382264346908,11.128408327574103,10.47739788127896,10.725555419921875,61700
2014-11-04 00:00:00+00:00,10.777119356005267,11.360450744628904,10.690102990006643,11.360450744628906,132600
2014-11-05 00:00:00+00:00,11.312110832012431,11.312110832012431,10.822242705569883,11.112296104431152,46900
2014-11-06 00:00:00+00:00,10.854469254717236,11.289549919755434,10.699773879827886,11.092957496643066,46700
2014-11-07 00:00:00+00:00,10.983383435816961,11.360453207480539,10.860915794593819,11.196089744567871,29500
2014-11-10 00:00:00+00:00,11.047837182702521,11.360451416511156,11.047837182702521,11.244429588317871,63600
2014-11-11 00:00:00+00:00,11.196085902690537,11.279878746726162,10.870580141815848,11.08973217010498,96100
2014-11-12 00:00:00+00:00,10.983383795731351,11.192866599272444,10.667545990215197,10.754562377929688,70600
2014-11-13 00:00:00+00:00,10.938951094943933,11.914941147825246,10.932400675202672,11.872364044189453,309800
2014-11-14 00:00:00+00:00,11.816688561564252,11.816688561564252,11.46624794099551,11.51865005493164,99900
2014-11-17 00:00:00+00:00,11.462971066375191,11.479346489454217,11.10270676117785,11.466245651245117,125700
2014-11-18 00:00:00+00:00,11.46297043176006,11.46297043176006,11.299213711306345,11.381092071533203,51200
2014-11-19 00:00:00+00:00,11.41057125964022,11.430222520909304,11.007729773861122,11.21406364440918,67900
2014-11-20 00:00:00+00:00,11.092882604605302,11.446597806921718,11.024105065054309,11.240263938903809,52900
2014-11-21 00:00:00+00:00,11.220610891774523,11.289389669742215,11.011002471633278,11.256637573242188,121700
2014-11-24 00:00:00+00:00,11.155110761305348,11.187861613031886,10.965152323069683,11.037205696105957,72000
2014-11-25 00:00:00+00:00,10.958602089057933,11.13545968986215,10.81122075505442,10.932401657104492,72200
2014-11-26 00:00:00+00:00,11.073230946327,11.364717736725432,10.847245850885486,11.2730131149292,104100
2014-11-28 00:00:00+00:00,11.269741560608923,11.299217831012253,10.48370851609682,10.811222076416016,45600
2014-12-01 00:00:00+00:00,10.807944920331924,11.125633398089928,10.480431437897623,10.634363174438477,104500
2014-12-02 00:00:00+00:00,10.673662978292008,10.807943437694844,10.523007096886799,10.778467178344727,37600
2014-12-03 00:00:00+00:00,10.680216173697142,11.105983503276418,10.676940338826219,11.073232650756836,52000
2014-12-04 00:00:00+00:00,10.811220242739026,11.266465063835897,10.811220242739026,11.122358322143555,29200
2014-12-05 00:00:00+00:00,11.256640614987791,11.38764653765858,10.89637620169073,11.06013298034668,46700
2014-12-08 00:00:00+00:00,11.069955497309174,11.069955497309174,10.62126237453843,10.726066589355469,76200
2014-12-09 00:00:00+00:00,10.670387202602665,10.909471835371459,10.529556340245579,10.788290977478027,36800
2014-12-10 00:00:00+00:00,10.860345658132086,10.860345658132086,10.483704701078555,10.794842720031738,48900
2014-12-11 00:00:00+00:00,10.69003914000695,11.263187695302118,10.69003914000695,11.174758911132812,65400
2014-12-12 00:00:00+00:00,11.135458792669622,11.220611751363629,10.981527050738913,11.11580753326416,72000
2014-12-15 00:00:00+00:00,11.086332040495495,11.214063361474409,11.079782869602655,11.132184982299805,71900
2014-12-16 00:00:00+00:00,11.00772816751392,11.164934486630774,10.686765109813077,11.079781532287598,90300
2014-12-17 00:00:00+00:00,11.105983272779696,11.7904865708981,11.060131580457924,11.607078552246094,204100
2014-12-18 00:00:00+00:00,11.679131627857677,12.317783217376556,11.544851139752875,12.127824783325195,164600
2014-12-19 00:00:00+00:00,12.203151913146513,12.455337446763462,11.88873926709089,12.271930694580078,124100
2014-12-22 00:00:00+00:00,12.199877448984095,12.281755821124927,11.744633899779434,12.117999076843262,94400
2014-12-23 00:00:00+00:00,12.399661413417762,12.609269855269316,12.085248750640432,12.448787689208984,74200
2014-12-24 00:00:00+00:00,12.507739124956608,12.609268751689575,12.474988277295523,12.556866645812988,34500
2014-12-26 00:00:00+00:00,12.520840198398746,12.586343144313147,12.366908462904616,12.419310569763184,23400
2014-12-29 00:00:00+00:00,12.317782417966875,12.589617961889225,12.317782417966875,12.533941268920898,66600
2014-12-30 00:00:00+00:00,12.429138968892685,12.625646591186523,12.429138968892685,12.625646591186523,56700
2014-12-31 00:00:00+00:00,12.583068291993781,13.369101205588077,12.569968701280281,13.19551944732666,131600
2015-01-02 00:00:00+00:00,13.202072141734044,13.385478936967951,12.668224685538735,12.982637405395508,78300
2015-01-05 00:00:00+00:00,13.0448637008667,13.231546301587048,12.674773084804915,13.0448637008667,82300
2015-01-06 00:00:00+00:00,13.035033307214178,13.035033307214178,11.914938058536325,12.547039031982422,148800
2015-01-07 00:00:00+00:00,12.527392839811297,12.858180963769374,12.222805149247076,12.720625877380371,115900
2015-01-08 00:00:00+00:00,12.769754989770684,13.03504018905979,12.445515996971034,12.717352867126465,49400
2015-01-09 00:00:00+00:00,12.6485720181917,12.828704207531752,12.619095750891333,12.697699546813965,37700
2015-01-12 00:00:00+00:00,12.678047735305647,12.773026953525592,12.013195706495825,12.147476196289062,111700
2015-01-13 00:00:00+00:00,12.11799662030658,12.262102076290336,11.790483198136132,11.878911972045898,52100
2015-01-14 00:00:00+00:00,11.839612441353816,12.009918346328783,11.626728186088,11.983717918395996,94600
2015-01-15 00:00:00+00:00,12.036120789626548,12.065597053779818,11.728258557976142,11.872364044189453,27000
2015-01-16 00:00:00+00:00,11.950970627838881,12.281758781294428,11.892018085739458,12.258832931518555,21000
2015-01-20 00:00:00+00:00,12.19004948062835,12.609266244277828,12.137647385172166,12.438959121704102,59600
2015-01-21 00:00:00+00:00,12.445512380661434,12.674772069125524,12.419310702270206,12.563417434692383,22500
2015-01-22 00:00:00+00:00,12.56341778543253,12.609269474532459,12.402935624217958,12.524116516113281,43900
2015-01-23 00:00:00+00:00,12.416035007528594,12.691146359225753,12.324331640084434,12.373457908630371,49900
2015-01-26 00:00:00+00:00,12.285032977136296,12.62892321158436,12.285032977136296,12.51429271697998,26000
2015-01-27 00:00:00+00:00,12.373461299438004,12.625646878382739,12.363636292909321,12.445514678955078,39200
2015-01-28 00:00:00+00:00,12.47826862335205,12.635476262927062,12.399666052929875,12.47826862335205,27200
2015-01-29 00:00:00+00:00,12.406212718850249,12.579794487891503,12.396386463498796,12.48154067993164,14300
2015-01-30 00:00:00+00:00,12.4913611033002,12.576515288493127,12.419307754193031,12.547039031982422,23500
2015-02-02 00:00:00+00:00,12.504464949452078,12.504464949452078,12.124549357063565,12.226078987121582,97800
2015-02-03 00:00:00+00:00,12.219529756128281,12.576519539255626,12.042672157287598,12.042672157287598,217500
2015-02-04 00:00:00+00:00,11.986993697964001,12.160576703947033,11.71843272572406,12.144201278686523,116900
2015-02-05 00:00:00+00:00,12.121272730563847,12.35053240481396,11.937865990655528,12.163849830627441,64500
2015-02-06 00:00:00+00:00,12.157299913064337,12.314506232057202,11.86908895292647,11.973893165588379,57500
2015-02-09 00:00:00+00:00,12.088521875368388,12.298130291894296,11.87891345884248,11.993542671203613,33200
2015-02-10 00:00:00+00:00,12.052493678555981,12.17367329486213,11.872361546346394,12.045943260192871,39100
2015-02-11 00:00:00+00:00,12.029570388693873,12.190052549193666,11.91821575164795,11.91821575164795,29000
2015-02-12 00:00:00+00:00,12.00336877056471,12.265379287858348,11.869088302366427,12.055770874023438,40400
2015-02-13 00:00:00+00:00,12.085246340717198,12.258828062755612,11.905112950641923,11.950965881347656,48600
2015-02-17 00:00:00+00:00,12.052492814479045,12.052492814479045,11.7708310918812,12.01646614074707,43000
2015-02-18 00:00:00+00:00,11.954240860703916,12.196601362120827,11.924764600387869,12.003368377685547,42700
2015-02-19 00:00:00+00:00,12.009919871735194,12.265381260373836,11.947692754297075,12.147476196289062,22500
2015-02-20 00:00:00+00:00,12.150748992244072,12.163849830627441,12.036119779801373,12.163849830627441,17100
2015-02-23 00:00:00+00:00,12.186777134490878,12.26210509018112,12.059047068348084,12.144201278686523,32400
2015-02-24 00:00:00+00:00,12.212979198794566,12.321058008407533,11.75773561565363,11.852713584899902,87200
2015-02-25 00:00:00+00:00,11.839611173279105,12.114722508613799,11.793758242919486,11.855986595153809,40500
2015-02-26 00:00:00+00:00,11.839611827200008,11.921490190460409,11.482622113410066,11.77410888671875,126100
2015-02-27 00:00:00+00:00,11.6889569544996,11.800311600087873,11.040480341731977,11.220612525939941,182000
2015-03-02 00:00:00+00:00,11.217338007699972,11.31886764819797,10.490257596893153,10.62126350402832,149300
2015-03-03 00:00:00+00:00,10.676939067062886,10.807944960266578,10.513182325240665,10.726066589355469,198800
2015-03-04 00:00:00+00:00,10.709689753222984,11.54812336123134,10.644186815256175,11.086329460144043,170000
2015-03-05 00:00:00+00:00,10.987474669281506,11.553324904674335,10.987474669281506,11.483426094055176,78700
2015-03-06 00:00:00+00:00,11.483426094055176,11.510054937948091,10.99746112060793,11.483426094055176,93800
2015-03-09 00:00:00+00:00,11.483426476917128,11.483426476917128,11.23378677089719,11.400213241577148,59300
2015-03-10 00:00:00+00:00,11.267070412132629,11.410197263950895,11.233785629272461,11.233785629272461,35300
2015-03-11 00:00:00+00:00,11.287039976411037,11.383567606652319,11.163884778705206,11.307011604309082,40500
2015-03-12 00:00:00+00:00,11.29702762468543,11.370255673250874,11.077344748722222,11.3003568649292,31000
2015-03-13 00:00:00+00:00,11.360269516100027,11.450139948964772,11.143914629233088,11.386897087097168,27000
2015-03-16 00:00:00+00:00,11.336970137535342,11.430168542451563,11.220470861657029,11.260414123535156,31500
2015-03-17 00:00:00+00:00,11.38023643159188,11.38023643159188,11.157225671791062,11.277052879333496,30200
2015-03-18 00:00:00+00:00,11.233786396358324,11.506725697594895,11.107301927333301,11.483426094055176,39700
2015-03-19 00:00:00+00:00,11.167215556359197,11.510054937948091,11.100644716360073,11.483426094055176,33400
2015-03-20 00:00:00+00:00,11.516710331829,11.633209613723855,11.416854711442769,11.609910011291504,59300
2015-03-23 00:00:00+00:00,11.496742797121586,11.709768511599641,11.493413556107821,11.66982650756836,32600
2015-03-24 00:00:00+00:00,11.416853596279832,11.966061359358843,11.416853596279832,11.593266487121582,53200
2015-03-25 00:00:00+00:00,11.58660961438889,11.766349210866485,11.343627155874401,11.360269546508789,50600
2015-03-26 00:00:00+00:00,11.287041500003754,11.549995589025333,11.287041500003754,11.50672435760498,51700
2015-03-27 00:00:00+00:00,11.436823506468734,11.533351132449084,10.867645468694048,11.030742645263672,107700
2015-03-30 00:00:00+00:00,10.957517081043905,11.193843609840135,10.78443468689418,11.084001541137695,60700
2015-03-31 00:00:00+00:00,10.950861918444946,11.167215561372787,10.767791790931868,10.831034660339355,50200
2015-04-01 00:00:00+00:00,10.91091542263052,11.060699450921959,10.91091542263052,11.030742645263672,25800
2015-04-02 00:00:00+00:00,11.007446852022076,11.143916509457007,10.95086246052299,10.970832824707031,25800
2015-04-06 00:00:00+00:00,10.907590826746246,11.107302079750957,10.801077989179307,10.87430477142334,28200
2015-04-07 00:00:00+00:00,10.867646267814473,11.18718470517734,10.844346669448402,11.133928298950195,44500
2015-04-08 00:00:00+00:00,11.070685252510993,11.143913285959078,10.661276398632154,11.087328910827637,28900
2015-04-09 00:00:00+00:00,10.957516906423482,11.103972995692793,10.821047267616295,10.890947341918945,41400
2015-04-10 00:00:00+00:00,10.954193522964138,11.097320432100224,10.734510566804916,10.870980262756348,46100
2015-04-13 00:00:00+00:00,10.864321151402498,10.894277970632714,10.66793784083405,10.72119426727295,27900
2015-04-14 00:00:00+00:00,10.801077620735896,11.067359705569897,10.717864389866948,11.017431259155273,14200
2015-04-15 00:00:00+00:00,11.000790243734967,11.100645879328534,10.824378578528554,10.847678184509277,62900
2015-04-16 00:00:00+00:00,10.947532678090257,10.947532678090257,10.754478638712596,10.831034660339355,14100
2015-04-17 00:00:00+00:00,10.721190327810179,11.000786781311035,10.721190327810179,11.000786781311035,27900
2015-04-20 00:00:00+00:00,10.950860916822213,10.98414569892574,10.771120046103862,10.827704429626465,25400
2015-04-21 00:00:00+00:00,10.821046491662395,11.000787350295145,10.757804902024782,10.877632141113281,27000
2015-04-22 00:00:00+00:00,10.854332765378787,10.94087395665572,10.66793469297764,10.927560806274414,30700
2015-04-23 00:00:00+00:00,10.950863450792008,10.984148240597452,10.787764933385315,10.914249420166016,30200
2015-04-24 00:00:00+00:00,10.877636904222173,11.024091777386255,10.757809612663596,10.907593727111816,16700
2015-04-27 00:00:00+00:00,11.020759913959555,11.024087884334934,10.574736969407773,10.697892189025879,64200
2015-04-28 00:00:00+00:00,10.651290318649677,10.81438876033641,10.371693896995813,10.62799072265625,75500
2015-04-29 00:00:00+00:00,10.68457794502888,10.68457794502888,10.414967899500208,10.478209495544434,42300
2015-04-30 00:00:00+00:00,10.421624189296782,10.601365061206527,10.401653192928986,10.451581001281738,21800
2015-05-01 00:00:00+00:00,10.361712731461,10.731180368135508,10.358384760426087,10.687909126281738,83500
2015-05-04 00:00:00+00:00,10.734505701227013,10.7611345418957,10.47488021850586,10.47488021850586,71300
2015-05-05 00:00:00+00:00,10.4948525103557,10.4948525103557,10.0954287632862,10.181970596313477,156000
2015-05-06 00:00:00+00:00,10.185296253313908,10.518149067900204,10.118725436450104,10.461564064025879,55500
2015-05-07 00:00:00+00:00,10.544780317074215,10.574737129839377,10.318440236122557,10.388339042663574,89200
2015-05-08 00:00:00+00:00,10.38501456624752,10.671268369038815,10.268515881283614,10.60136890411377,68700
2015-05-11 00:00:00+00:00,10.701222973532849,10.701222973532849,10.208600119365581,10.36504077911377,60600
2015-05-12 00:00:00+00:00,10.29181116966899,10.731177508598567,10.128713333152632,10.308453559875488,49500
2015-05-13 00:00:00+00:00,10.308455963196698,10.591381106734003,10.255199540279868,10.38501262664795,61700
2015-05-14 00:00:00+00:00,10.321767979933881,10.385010205478261,10.251868544360304,10.308453559875488,51500
2015-05-15 00:00:00+00:00,10.345071335496083,10.36504233796678,10.255200872077861,10.331757545471191,42100
2015-05-18 00:00:00+00:00,10.281827718064113,10.581395889573455,10.092101632685953,10.53146743774414,155500
2015-05-19 00:00:00+00:00,10.454913396305809,10.60136890411377,10.308457888497848,10.60136890411377,38000
2015-05-20 00:00:00+00:00,10.551439045368648,11.03740406036377,10.301799326328695,11.03740406036377,73700
2015-05-21 00:00:00+00:00,10.937547478526772,11.044060314504973,10.82770540219935,11.0074462890625,71700
2015-05-22 00:00:00+00:00,10.947532460974998,11.233786178609458,10.857662019178145,11.107301712036133,38200
2015-05-26 00:00:00+00:00,10.910919965694616,11.117289721594053,10.821049511299696,10.984148025512695,67200
2015-05-27 00:00:00+00:00,11.017428623941603,11.32032466106678,10.784432649024417,11.153898239135742,69100
2015-05-28 00:00:00+00:00,11.050716350432912,11.310341201806878,10.681249434411177,10.987473487854004,143300
2015-05-29 00:00:00+00:00,10.88428939129774,11.297026249981696,10.781104541760268,11.173871040344238,76500
2015-06-01 00:00:00+00:00,11.02408870630758,11.287042826226147,10.827705426457825,11.247100830078125,121700
2015-06-02 00:00:00+00:00,11.233785803384773,11.28038500800448,11.014102931796794,11.220471382141113,76500
2015-06-03 00:00:00+00:00,11.26707134796369,11.676481575600796,11.09731690970428,11.410198211669922,201600
2015-06-04 00:00:00+00:00,11.450142078040644,11.946092266394663,11.160559095052816,11.317000389099121,162600
2015-06-05 00:00:00+00:00,11.326982335921265,11.649850014053854,11.047385884794657,11.370253562927246,55700
2015-06-08 00:00:00+00:00,11.436823613730526,11.436823613730526,10.531463496218146,10.75114631652832,76900
2015-06-09 00:00:00+00:00,10.734508339170418,10.857663583195261,10.578067670996521,10.687909126281738,74500
2015-06-10 00:00:00+00:00,10.681249262365776,10.85433291707153,10.651292451556454,10.824376106262207,51300
2015-06-11 00:00:00+00:00,10.776304155739195,10.901570935224427,10.515614267180954,10.86432933807373,74500
2015-06-12 00:00:00+00:00,10.79323002317767,11.00313629195338,10.718747486901497,10.908340454101562,43300
2015-06-15 00:00:00+00:00,10.630720398788728,11.199498551899083,10.630720398788728,11.169028282165527,63500
2015-06-16 00:00:00+00:00,10.32940459526383,10.336175910202591,10.099185053331007,10.288777351379395,5346200
2015-06-17 00:00:00+00:00,10.302320675778518,10.390345838672154,10.292163702685652,10.363261222839355,396500
2015-06-18 00:00:00+00:00,10.302316701507442,10.322629994108842,10.13980906920038,10.2142915725708,255300
2015-06-19 00:00:00+00:00,10.268465734431203,10.322634971318717,10.028089826461397,10.038246154785156,235400
2015-06-22 00:00:00+00:00,10.041629325081635,10.075485251185876,9.679372400986852,9.835108757019043,316600
2015-06-23 00:00:00+00:00,9.865580067331265,9.94006324177252,9.747085282080445,9.899435997009277,95800
2015-06-24 00:00:00+00:00,9.831724077750735,9.926519899147626,9.66583009880997,9.7673978805542,243700
2015-06-25 00:00:00+00:00,9.767397958784844,9.838494825401954,9.642131220688084,9.78432559967041,170000
2015-06-26 00:00:00+00:00,9.72677061378387,9.77416917010897,9.381441319084916,9.442381858825684,215400
2015-06-29 00:00:00+00:00,9.327273826957835,9.547337071520735,9.03950000698768,9.466082572937012,284600
2015-06-30 00:00:00+00:00,9.41529648375263,9.587961117118939,9.411910826735873,9.571033477783203,214100
2015-07-01 00:00:00+00:00,9.61504701387432,9.967147641746976,9.483009601296141,9.733542442321777,233000
2015-07-02 00:00:00+00:00,9.689530698914291,10.007774768912647,9.682759383616922,9.956991195678711,114600
2015-07-06 00:00:00+00:00,9.743699351347903,9.943448620524723,9.645517222609275,9.82156753540039,107400
2015-07-07 00:00:00+00:00,9.76062781103489,10.298935121127455,9.635361057962227,10.207524299621582,190200
2015-07-08 00:00:00+00:00,10.085642760471696,10.278620710082249,9.98746063410949,10.231222152709961,95400
2015-07-09 00:00:00+00:00,10.315863532064627,10.464829254600255,10.146584507375852,10.403888702392578,117400
2015-07-10 00:00:00+00:00,10.48514119685378,10.64764953024669,10.105956592349338,10.607022285461426,309100
2015-07-13 00:00:00+00:00,10.644261228186917,10.661188865955435,10.508838188794817,10.600248336791992,252500
2015-07-14 00:00:00+00:00,10.596867251218011,10.613795542036808,10.109344099105488,10.139814376831055,77000
2015-07-15 00:00:00+00:00,10.10257041042116,10.4140437851137,10.03147289717437,10.058557510375977,54800
2015-07-16 00:00:00+00:00,10.045016054013503,10.13981252807001,9.835109806369864,10.004388809204102,80700
2015-07-17 00:00:00+00:00,9.838495226854349,10.068714768481394,9.665830570634064,9.906207084655762,163500
2015-07-20 00:00:00+00:00,9.774169273438314,9.88927839380676,9.682758462860795,9.78432559967041,82100
2015-07-21 00:00:00+00:00,9.68953402814423,9.852041776628178,9.672605734084408,9.71323299407959,75600
2015-07-22 00:00:00+00:00,9.669216445136321,9.787711876074503,9.364514369686818,9.516865730285645,206900
2015-07-23 00:00:00+00:00,9.479626745483575,9.706460697009007,9.300190721046096,9.3916015625,221900
2015-07-24 00:00:00+00:00,9.300186857295245,9.577804924791211,9.195234071310853,9.4999361038208,101800
2015-07-27 00:00:00+00:00,9.46269596998207,9.46269596998207,9.073353769360853,9.293416976928711,147300
2015-07-28 00:00:00+00:00,9.18169383551387,9.381442474291214,8.95824494703344,9.120753288269043,90100
2015-07-29 00:00:00+00:00,9.130909141546605,9.791097508089507,9.130909141546605,9.642131805419922,70200
2015-07-30 00:00:00+00:00,9.45931087280049,9.584576973459145,9.39498467082142,9.449153900146484,40400
2015-07-31 00:00:00+00:00,9.367900056158888,9.540564716788086,9.317116484385158,9.449153900146484,116900
2015-08-03 00:00:00+00:00,9.51348073061706,9.774170567558546,9.334044743031066,9.716615676879883,161600
2015-08-04 00:00:00+00:00,9.831725719455962,9.902822597375414,9.384828567504883,9.384828567504883,323600
2015-08-05 00:00:00+00:00,9.394984804579977,9.506708922372082,9.2392484294902,9.273103713989258,221800
2015-08-06 00:00:00+00:00,9.225707582845585,9.618434899849975,8.829594607587055,9.276491165161133,201800
2015-08-07 00:00:00+00:00,9.151221217943677,9.259559653852696,7.736048945949079,8.267584800720215,385800
2015-08-10 00:00:00+00:00,7.847774567295678,8.125392024824134,7.1909718644795815,8.03736686706543,533400
2015-08-11 00:00:00+00:00,7.786833128727592,7.942569481343072,7.536300314249603,7.844388008117676,205500
2015-08-12 00:00:00+00:00,7.7969915594805075,7.9594992567356515,7.712352053108263,7.824076175689697,203000
2015-08-13 00:00:00+00:00,7.7123522953469825,7.8240764214375815,7.620941470614254,7.783449172973633,197100
2015-08-14 00:00:00+00:00,7.813917931319221,8.172789199148324,7.776676347934323,8.030594825744629,113300
2015-08-17 00:00:00+00:00,7.925642539426918,8.08815022057388,7.82068974273802,7.87147331237793,120900
2015-08-18 00:00:00+00:00,7.871471526953457,7.8883991644111555,7.262067538004638,7.289152145385742,200900
2015-08-19 00:00:00+00:00,7.255297259742021,7.289153185235183,6.79824387995451,7.099560260772705,206300
2015-08-20 00:00:00+00:00,7.042005770453215,7.539686417494796,7.031849444267455,7.255297660827637,148400
2015-08-21 00:00:00+00:00,7.275614112611818,7.3737962799525905,7.092793058793957,7.109720706939697,142000
2015-08-24 00:00:00+00:00,6.771158936646828,7.353478372729162,6.771158936646828,7.143572807312012,157400
2015-08-25 00:00:00+00:00,7.295925748596089,7.732665944814873,7.295925748596089,7.411035537719727,135000
2015-08-26 00:00:00+00:00,7.57354385184704,7.641255074301702,7.404264827088037,7.583700180053711,98600
2015-08-27 00:00:00+00:00,7.617555066468156,7.878244883722398,7.414420135546043,7.461818695068359,197900
2015-08-28 00:00:00+00:00,7.600626172514048,8.08814915151619,7.53968563870177,7.773290157318115,152400
2015-08-31 00:00:00+00:00,7.956112259602861,7.956112259602861,7.590469679459546,7.8206892013549805,160500
2015-09-01 00:00:00+00:00,7.749593202059971,7.871474301103581,7.67511066694899,7.803762435913086,140700
2015-09-02 00:00:00+00:00,7.773568856731261,8.065077746776286,7.773568856731261,7.985260009765625,95500
2015-09-03 00:00:00+00:00,8.068548266531119,8.266357731029924,8.002611557726363,8.235124588012695,48800
2015-09-04 00:00:00+00:00,8.155305471767436,8.210830902877305,7.981788334070257,8.006080627441406,70200
2015-09-08 00:00:00+00:00,8.061607700200105,8.210832574913974,7.964438506928178,8.113662719726562,107700
2015-09-09 00:00:00+00:00,8.155306787264065,8.15877721000765,7.981789621577596,8.065077781677246,93900
2015-09-10 00:00:00+00:00,8.023432738360334,8.030372920812555,7.752745765263208,8.006080627441406,180600
2015-09-11 00:00:00+00:00,8.023434596127812,8.120603792111224,7.731925684346571,7.839506149291992,112600
2015-09-14 00:00:00+00:00,7.908914193190214,7.908914193190214,7.478590960174284,7.485531806945801,174300
2015-09-15 00:00:00+00:00,7.447360047103541,7.502886176027459,7.218317330216018,7.287724494934082,175200
2015-09-16 00:00:00+00:00,7.374479329835376,7.940144982481132,7.291191172128264,7.853386402130127,152100
2015-09-17 00:00:00+00:00,7.8395071330760215,8.183071108950337,7.8395071330760215,8.009553909301758,151600
2015-09-18 00:00:00+00:00,7.912382790766793,8.242065682846862,7.912382790766793,8.040785789489746,70000
2015-09-21 00:00:00+00:00,8.00955216522219,8.592569934995819,8.00955216522219,8.443345069885254,222000
2015-09-22 00:00:00+00:00,8.39823089358988,8.60298119741113,8.342705454782296,8.453756332397461,73500
2015-09-23 00:00:00+00:00,8.384349775623495,8.419053342727523,8.117133169412615,8.200421333312988,149400
2015-09-24 00:00:00+00:00,8.252476579942666,8.252476579942666,7.877679531188613,7.8811492919921875,92300
2015-09-25 00:00:00+00:00,7.971378790673714,8.245536245218618,7.93667588516491,7.992201328277588,52300
2015-09-28 00:00:00+00:00,8.023434598329162,8.089370649360138,7.7319256864679415,7.83603572845459,96900
2015-09-29 00:00:00+00:00,7.947086300653402,7.947086300653402,7.294662028834701,7.377950191497803,174400
2015-09-30 00:00:00+00:00,7.52370677808292,7.98179213376649,7.377952286554905,7.919325828552246,98400
2015-10-01 00:00:00+00:00,8.044259068002784,8.318415953317226,7.922796871912406,8.131017684936523,86900
2015-10-02 00:00:00+00:00,8.058137917725265,8.634214925021146,7.915853877484447,8.255948066711426,212200
2015-10-05 00:00:00+00:00,8.25594879332775,8.86672876221111,8.25594879332775,8.79038143157959,114800
2015-10-06 00:00:00+00:00,8.852847441963217,9.154766993101706,8.738326118787311,8.998601913452148,59600
2015-10-07 00:00:00+00:00,9.047186166462145,9.127003914876859,8.779969535422751,8.8528470993042,120600
2015-10-08 00:00:00+00:00,8.936136255742639,9.175590189291146,8.904903105196503,9.120064735412598,71000
2015-10-09 00:00:00+00:00,9.18599987367276,9.352576880458916,8.984719958141895,9.293581008911133,73400
2015-10-12 00:00:00+00:00,9.366457895826096,9.369928319077845,9.120063802192035,9.203351974487305,67400
2015-10-13 00:00:00+00:00,9.099240216994854,9.317872223320808,8.821613007915602,8.842434883117676,74700
2015-10-14 00:00:00+00:00,8.842435832016111,9.109652463127585,8.738325782918016,8.849376678466797,142000
2015-10-15 00:00:00+00:00,8.790379864154751,9.106181062700704,8.790379864154751,8.842434883117676,112300
2015-10-16 00:00:00+00:00,8.887551645510708,9.109653460935762,8.568279954879383,9.026365280151367,193700
2015-10-19 00:00:00+00:00,8.991659745988464,9.054126033439113,8.776498824675649,8.859786987304688,41200
2015-10-20 00:00:00+00:00,8.929193191590477,9.092299751038817,8.616862425590156,8.953485488891602,45100
2015-10-21 00:00:00+00:00,8.960425913538796,9.019421773605874,8.675857880950101,8.74179458618164,89600
2015-10-22 00:00:00+00:00,8.832022672472162,8.852844543892733,8.675856982029488,8.818140983581543,71800
2015-10-23 00:00:00+00:00,8.852848035165511,8.96736936601514,8.537046769431209,8.776500701904297,112300
2015-10-26 00:00:00+00:00,8.710562352224338,8.734854650915025,8.53704517653029,8.554396629333496,61300
2015-10-27 00:00:00+00:00,8.547457332162702,8.547457332162702,8.193482732665842,8.339237213134766,93300
2015-10-28 00:00:00+00:00,8.36699586788907,8.55786443808114,8.113660365707126,8.439872741699219,58700
2015-10-29 00:00:00+00:00,8.568278369558625,8.849376010436139,8.255947583926332,8.73138427734375,48600
2015-10-30 00:00:00+00:00,8.866726842094856,8.866726842094856,8.693209677577027,8.783438682556152,41800
2015-11-02 00:00:00+00:00,8.752207736765365,8.939606639200552,8.682801250686703,8.776500701904297,39700
2015-11-03 00:00:00+00:00,8.832027118577034,9.106183993025688,8.727916385233385,8.946548461914062,104400
2015-11-04 00:00:00+00:00,9.033305860029065,9.609382923175989,9.0298354365263,9.300521850585938,139000
