"('date', '')","('open', 'ADTN')","('high', 'ADTN')","('low', 'ADTN')","('close', 'ADTN')","('volume', 'ADTN')"
2025-01-29 00:00:00+00:00,9.720000267028809,9.989999771118164,9.619999885559082,9.819999694824219,531100
2025-01-30 00:00:00+00:00,10.0,11.1899995803833,9.979999542236328,10.649999618530273,1867500
2025-01-31 00:00:00+00:00,10.739999771118164,10.989999771118164,10.34000015258789,10.369999885559082,1246100
2025-02-03 00:00:00+00:00,10.020000457763672,10.600000381469727,9.90999984741211,10.239999771118164,1329500
2025-02-04 00:00:00+00:00,10.1899995803833,10.5,9.989999771118164,10.420000076293945,872700
2025-02-05 00:00:00+00:00,10.520000457763672,11.020000457763672,10.449999809265137,11.0,2302200
2025-02-06 00:00:00+00:00,11.140000343322754,11.489999771118164,10.800000190734863,11.4399995803833,1335300
2025-02-07 00:00:00+00:00,11.4399995803833,11.529999732971191,10.84000015258789,11.109999656677246,1058000
2025-02-10 00:00:00+00:00,11.140000343322754,11.539999961853027,11.140000343322754,11.350000381469727,1189900
2025-02-11 00:00:00+00:00,11.109999656677246,11.3100004196167,10.970000267028809,11.069999694824219,595100
2025-02-12 00:00:00+00:00,10.829999923706055,11.079999923706055,10.710000038146973,11.0600004196167,831200
2025-02-13 00:00:00+00:00,11.3100004196167,12.029999732971191,11.25,11.829999923706055,2407700
2025-02-14 00:00:00+00:00,11.800000190734863,12.15999984741211,11.5600004196167,11.649999618530273,1037300
2025-02-18 00:00:00+00:00,11.800000190734863,11.899999618530273,11.470000267028809,11.529999732971191,649800
2025-02-19 00:00:00+00:00,11.350000381469727,11.720000267028809,11.289999961853027,11.710000038146973,712400
2025-02-20 00:00:00+00:00,11.619999885559082,11.65999984741211,11.220000267028809,11.529999732971191,731600
2025-02-21 00:00:00+00:00,11.520000457763672,11.75,10.819999694824219,10.84000015258789,1137500
2025-02-24 00:00:00+00:00,10.890000343322754,10.970000267028809,10.40999984741211,10.640000343322754,1084800
2025-02-25 00:00:00+00:00,10.6899995803833,10.699999809265137,10.210000038146973,10.430000305175781,1365200
2025-02-26 00:00:00+00:00,10.619999885559082,10.989999771118164,10.529999732971191,10.609999656677246,1419400
2025-02-27 00:00:00+00:00,12.289999961853027,12.4399995803833,10.539999961853027,10.569999694824219,1997700
2025-02-28 00:00:00+00:00,10.5,10.579999923706055,10.149999618530273,10.569999694824219,4193800
2025-03-03 00:00:00+00:00,10.770000457763672,11.180000305175781,10.369999885559082,10.5600004196167,1809300
2025-03-04 00:00:00+00:00,10.34000015258789,10.75,10.109999656677246,10.630000114440918,1830500
2025-03-05 00:00:00+00:00,10.720000267028809,10.8100004196167,10.1899995803833,10.59000015258789,1550300
2025-03-06 00:00:00+00:00,10.390000343322754,10.390000343322754,9.449999809265137,9.510000228881836,1783700
2025-03-07 00:00:00+00:00,9.380000114440918,9.390000343322754,8.6899995803833,9.15999984741211,1475800
2025-03-10 00:00:00+00:00,8.920000076293945,9.020000457763672,8.300000190734863,8.489999771118164,1419000
2025-03-11 00:00:00+00:00,8.5,8.699999809265137,8.3100004196167,8.5,1496700
2025-03-12 00:00:00+00:00,8.729999542236328,9.050000190734863,8.529999732971191,8.979999542236328,1029100
2025-03-13 00:00:00+00:00,8.9399995803833,8.970000267028809,8.510000228881836,8.670000076293945,740600
2025-03-14 00:00:00+00:00,8.890000343322754,9.119999885559082,8.6899995803833,9.100000381469727,1849200
2025-03-17 00:00:00+00:00,9.140000343322754,9.369999885559082,9.020000457763672,9.180000305175781,1301400
2025-03-18 00:00:00+00:00,9.09000015258789,9.15999984741211,8.930000305175781,9.029999732971191,637300
2025-03-19 00:00:00+00:00,9.020000457763672,9.1899995803833,8.949999809265137,9.0,614400
2025-03-20 00:00:00+00:00,8.920000076293945,9.199999809265137,8.920000076293945,9.039999961853027,678200
2025-03-21 00:00:00+00:00,8.84000015258789,9.359999656677246,8.760000228881836,9.210000038146973,1902500
2025-03-24 00:00:00+00:00,9.489999771118164,9.619999885559082,9.420000076293945,9.430000305175781,739000
2025-03-25 00:00:00+00:00,9.460000038146973,9.649999618530273,9.390000343322754,9.460000038146973,804200
2025-03-26 00:00:00+00:00,9.449999809265137,9.569999694824219,9.210000038146973,9.239999771118164,842900
2025-03-27 00:00:00+00:00,9.15999984741211,9.3100004196167,8.899999618530273,9.220000267028809,1046300
2025-03-28 00:00:00+00:00,9.210000038146973,9.25,8.84000015258789,8.899999618530273,621600
2025-03-31 00:00:00+00:00,8.65999984741211,8.800000190734863,8.5600004196167,8.720000267028809,1916200
2025-04-01 00:00:00+00:00,8.699999809265137,8.899999618530273,8.390000343322754,8.819999694824219,1066200
2025-04-02 00:00:00+00:00,8.600000381469727,8.880000114440918,8.59000015258789,8.670000076293945,1016600
2025-04-03 00:00:00+00:00,8.140000343322754,8.239999771118164,7.579999923706055,7.789999961853027,1127300
2025-04-04 00:00:00+00:00,7.400000095367432,7.599999904632568,7.039999961853027,7.429999828338623,1231900
2025-04-07 00:00:00+00:00,7.070000171661377,7.760000228881836,6.929999828338623,7.449999809265137,2121100
2025-04-08 00:00:00+00:00,7.849999904632568,7.929999828338623,7.099999904632568,7.239999771118164,988600
2025-04-09 00:00:00+00:00,7.170000076293945,8.40999984741211,7.110000133514404,8.210000038146973,872300
2025-04-10 00:00:00+00:00,8.079999923706055,8.109999656677246,7.400000095367432,7.539999961853027,810600
2025-04-11 00:00:00+00:00,7.539999961853027,7.730000019073486,7.369999885559082,7.619999885559082,547000
2025-04-14 00:00:00+00:00,7.849999904632568,7.920000076293945,7.480000019073486,7.579999923706055,669400
2025-04-15 00:00:00+00:00,7.630000114440918,7.880000114440918,7.590000152587891,7.699999809265137,1333000
2025-04-16 00:00:00+00:00,7.5,7.590000152587891,7.360000133514404,7.449999809265137,640700
2025-04-17 00:00:00+00:00,7.449999809265137,7.510000228881836,7.329999923706055,7.429999828338623,616300
2025-04-21 00:00:00+00:00,7.289999961853027,7.349999904632568,7.059999942779541,7.179999828338623,604800
2025-04-22 00:00:00+00:00,7.380000114440918,7.559999942779541,7.260000228881836,7.46999979019165,1246400
2025-04-23 00:00:00+00:00,7.800000190734863,7.980000019073486,7.460000038146973,7.510000228881836,783500
2025-04-24 00:00:00+00:00,7.53000020980835,7.829999923706055,7.5,7.710000038146973,564500
2025-04-25 00:00:00+00:00,7.630000114440918,7.920000076293945,7.630000114440918,7.820000171661377,423800
2025-04-28 00:00:00+00:00,7.809999942779541,7.920000076293945,7.710000038146973,7.800000190734863,530700
2025-04-29 00:00:00+00:00,7.78000020980835,7.920000076293945,7.730000019073486,7.75,734500
2025-04-30 00:00:00+00:00,7.579999923706055,7.690000057220459,7.489999771118164,7.659999847412109,805900
2025-05-01 00:00:00+00:00,7.71999979019165,8.010000228881836,7.690000057220459,7.789999961853027,816300
2025-05-02 00:00:00+00:00,7.860000133514404,8.0,7.820000171661377,7.880000114440918,959500
2025-05-05 00:00:00+00:00,7.789999961853027,8.029999732971191,7.699999809265137,7.900000095367432,887100
2025-05-06 00:00:00+00:00,7.710000038146973,7.829999923706055,7.659999847412109,7.75,798700
2025-05-07 00:00:00+00:00,7.760000228881836,8.020000457763672,7.639999866485596,7.949999809265137,1764800
2025-05-08 00:00:00+00:00,7.909999847412109,8.260000228881836,7.489999771118164,7.710000038146973,1753400
2025-05-09 00:00:00+00:00,7.75,7.840000152587891,7.519999980926514,7.710000038146973,1182800
2025-05-12 00:00:00+00:00,8.130000114440918,8.399999618530273,7.980000019073486,8.3100004196167,1455000
2025-05-13 00:00:00+00:00,8.319999694824219,8.609999656677246,8.319999694824219,8.5600004196167,757500
2025-05-14 00:00:00+00:00,8.5600004196167,8.65999984741211,8.079999923706055,8.149999618530273,934900
2025-05-15 00:00:00+00:00,8.15999984741211,8.329999923706055,8.149999618530273,8.1899995803833,528700
2025-05-16 00:00:00+00:00,8.210000038146973,8.34000015258789,8.100000381469727,8.130000114440918,530300
2025-05-19 00:00:00+00:00,8.010000228881836,8.180000305175781,8.010000228881836,8.100000381469727,512100
2025-05-20 00:00:00+00:00,8.09000015258789,8.140000343322754,8.039999961853027,8.050000190734863,567800
2025-05-21 00:00:00+00:00,7.929999828338623,8.270000457763672,7.860000133514404,8.039999961853027,791100
2025-05-22 00:00:00+00:00,8.079999923706055,8.149999618530273,7.869999885559082,7.869999885559082,488200
2025-05-23 00:00:00+00:00,7.71999979019165,7.840000152587891,7.650000095367432,7.800000190734863,446700
2025-05-27 00:00:00+00:00,7.909999847412109,8.050000190734863,7.869999885559082,8.029999732971191,443300
2025-05-28 00:00:00+00:00,8.029999732971191,8.210000038146973,7.880000114440918,8.149999618530273,788600
2025-05-29 00:00:00+00:00,8.239999771118164,8.239999771118164,8.0,8.15999984741211,852400
2025-05-30 00:00:00+00:00,8.050000190734863,8.119999885559082,7.929999828338623,8.029999732971191,1332200
2025-06-02 00:00:00+00:00,8.0600004196167,8.449999809265137,7.900000095367432,8.4399995803833,843700
2025-06-03 00:00:00+00:00,8.460000038146973,8.5600004196167,8.239999771118164,8.300000190734863,861800
2025-06-04 00:00:00+00:00,8.350000381469727,8.380000114440918,8.15999984741211,8.210000038146973,459200
2025-06-05 00:00:00+00:00,8.199999809265137,8.199999809265137,7.909999847412109,7.960000038146973,547700
2025-06-06 00:00:00+00:00,8.069999694824219,8.109999656677246,7.949999809265137,8.029999732971191,502900
2025-06-09 00:00:00+00:00,8.0600004196167,8.369999885559082,8.0,8.319999694824219,677900
2025-06-10 00:00:00+00:00,8.319999694824219,8.390000343322754,7.949999809265137,8.010000228881836,632000
2025-06-11 00:00:00+00:00,8.029999732971191,8.15999984741211,7.809999942779541,7.840000152587891,770800
2025-06-12 00:00:00+00:00,7.829999923706055,7.880000114440918,7.679999828338623,7.820000171661377,1053400
2025-06-13 00:00:00+00:00,7.659999847412109,7.690000057220459,7.420000076293945,7.5,949900
2025-06-16 00:00:00+00:00,7.590000152587891,7.869999885559082,7.570000171661377,7.730000019073486,938200
2025-06-17 00:00:00+00:00,7.670000076293945,7.860000133514404,7.619999885559082,7.800000190734863,1132500
2025-06-18 00:00:00+00:00,7.800000190734863,7.980000019073486,7.75,7.940000057220459,731200
2025-06-20 00:00:00+00:00,8.069999694824219,8.069999694824219,7.849999904632568,7.889999866485596,976900
2025-06-23 00:00:00+00:00,7.829999923706055,8.479999542236328,7.769999980926514,8.460000038146973,1212500
2025-06-24 00:00:00+00:00,8.449999809265137,8.710000038146973,8.369999885559082,8.680000305175781,1031100
2025-06-25 00:00:00+00:00,8.720000267028809,9.109999656677246,8.619999885559082,8.930000305175781,1140200
2025-06-26 00:00:00+00:00,8.890000343322754,9.039999961853027,8.6899995803833,8.760000228881836,1542400
2025-06-27 00:00:00+00:00,8.770000457763672,9.020000457763672,8.59000015258789,8.890000343322754,3630300
2025-06-30 00:00:00+00:00,8.960000038146973,9.170000076293945,8.859999656677246,8.970000267028809,2363600
2025-07-01 00:00:00+00:00,8.880000114440918,9.40999984741211,8.800000190734863,9.140000343322754,1211100
2025-07-02 00:00:00+00:00,9.069999694824219,9.40999984741211,9.029999732971191,9.399999618530273,987400
2025-07-03 00:00:00+00:00,9.369999885559082,9.630000114440918,9.34000015258789,9.5600004196167,622300
2025-07-07 00:00:00+00:00,9.449999809265137,9.680000305175781,9.270000457763672,9.65999984741211,1186900
2025-07-08 00:00:00+00:00,9.5600004196167,9.5600004196167,9.25,9.34000015258789,1156300
2025-07-09 00:00:00+00:00,9.350000381469727,9.470000267028809,9.069999694824219,9.4399995803833,1052200
2025-07-10 00:00:00+00:00,9.4399995803833,9.489999771118164,9.229999542236328,9.40999984741211,771600
2025-07-11 00:00:00+00:00,9.3100004196167,9.319999694824219,9.140000343322754,9.199999809265137,543100
2025-07-14 00:00:00+00:00,9.149999618530273,9.220000267028809,9.050000190734863,9.140000343322754,854900
2025-07-15 00:00:00+00:00,9.220000267028809,9.270000457763672,8.829999923706055,8.850000381469727,1005600
2025-07-16 00:00:00+00:00,8.850000381469727,9.75,8.710000038146973,9.65999984741211,4023900
2025-07-17 00:00:00+00:00,9.720000267028809,10.229999542236328,9.539999961853027,9.5600004196167,2910300
2025-07-18 00:00:00+00:00,9.6899995803833,9.6899995803833,9.260000228881836,9.40999984741211,1269900
2025-07-21 00:00:00+00:00,9.399999618530273,9.460000038146973,9.100000381469727,9.449999809265137,1040000
2025-07-22 00:00:00+00:00,9.520000457763672,9.59000015258789,9.260000228881836,9.420000076293945,836300
2025-07-23 00:00:00+00:00,9.470000267028809,9.649999618530273,9.3100004196167,9.449999809265137,738500
2025-07-24 00:00:00+00:00,9.5,9.5,9.170000076293945,9.170000076293945,717100
2025-07-25 00:00:00+00:00,9.199999809265137,9.270000457763672,9.149999618530273,9.229999542236328,797000
2025-07-28 00:00:00+00:00,9.25,9.6899995803833,9.210000038146973,9.670000076293945,1045300
2025-07-29 00:00:00+00:00,9.699999809265137,9.8100004196167,9.489999771118164,9.510000228881836,784800
2025-07-30 00:00:00+00:00,9.510000228881836,9.630000114440918,9.130000114440918,9.1899995803833,603200
2025-07-31 00:00:00+00:00,9.289999961853027,9.579999923706055,9.220000267028809,9.289999961853027,1049100
2025-08-01 00:00:00+00:00,9.100000381469727,9.109999656677246,8.619999885559082,8.760000228881836,1319100
2025-08-04 00:00:00+00:00,8.8100004196167,9.489999771118164,8.8100004196167,9.470000267028809,1058100
2025-08-05 00:00:00+00:00,9.140000343322754,9.220000267028809,7.949999809265137,8.09000015258789,4135100
2025-08-06 00:00:00+00:00,8.109999656677246,8.739999771118164,8.109999656677246,8.65999984741211,1768200
2025-08-07 00:00:00+00:00,8.710000038146973,8.75,8.489999771118164,8.710000038146973,841700
2025-08-08 00:00:00+00:00,8.75,8.770000457763672,8.579999923706055,8.59000015258789,777500
2025-08-11 00:00:00+00:00,8.569999694824219,8.649999618530273,8.420000076293945,8.5600004196167,876700
2025-08-12 00:00:00+00:00,8.65999984741211,9.199999809265137,8.65999984741211,9.100000381469727,1109700
2025-08-13 00:00:00+00:00,9.199999809265137,9.350000381469727,9.079999923706055,9.319999694824219,803400
2025-08-14 00:00:00+00:00,9.069999694824219,9.100000381469727,8.739999771118164,8.9399995803833,814800
2025-08-15 00:00:00+00:00,8.970000267028809,8.970000267028809,8.800000190734863,8.84000015258789,602100
2025-08-18 00:00:00+00:00,8.819999694824219,8.899999618530273,8.789999961853027,8.829999923706055,530900
2025-08-19 00:00:00+00:00,8.8100004196167,8.930000305175781,8.550000190734863,8.59000015258789,478600
2025-08-20 00:00:00+00:00,8.5600004196167,8.579999923706055,8.270000457763672,8.399999618530273,839800
2025-08-21 00:00:00+00:00,8.329999923706055,8.770000457763672,8.329999923706055,8.699999809265137,705400
2025-08-22 00:00:00+00:00,8.720000267028809,9.180000305175781,8.720000267028809,9.170000076293945,630500
2025-08-25 00:00:00+00:00,9.15999984741211,9.300000190734863,9.09000015258789,9.119999885559082,593500
2025-08-26 00:00:00+00:00,9.15999984741211,9.390000343322754,9.039999961853027,9.279999732971191,725400
2025-08-27 00:00:00+00:00,9.3100004196167,9.4399995803833,9.25,9.34000015258789,523900
2025-08-28 00:00:00+00:00,9.369999885559082,9.479999542236328,9.3100004196167,9.449999809265137,689200
2025-08-29 00:00:00+00:00,9.430000305175781,9.489999771118164,9.3100004196167,9.380000114440918,1258800
2025-09-02 00:00:00+00:00,9.140000343322754,9.449999809265137,9.0600004196167,9.390000343322754,556900
2025-09-03 00:00:00+00:00,9.449999809265137,9.470000267028809,9.130000114440918,9.279999732971191,742400
2025-09-04 00:00:00+00:00,9.359999656677246,9.920000076293945,9.319999694824219,9.670000076293945,1356600
2025-09-05 00:00:00+00:00,9.789999961853027,9.899999618530273,9.609999656677246,9.75,643000
2025-09-08 00:00:00+00:00,9.8100004196167,10.319999694824219,9.710000038146973,10.199999809265137,1196400
2025-09-09 00:00:00+00:00,10.100000381469727,10.460000038146973,10.010000228881836,10.369999885559082,1083600
2025-09-10 00:00:00+00:00,10.5,10.5,10.109999656677246,10.34000015258789,812600
2025-09-11 00:00:00+00:00,10.300000190734863,10.640000343322754,10.260000228881836,10.609999656677246,661900
2025-09-12 00:00:00+00:00,10.359999656677246,10.5,10.069999694824219,10.109999656677246,694700
2025-09-15 00:00:00+00:00,10.039999961853027,10.479999542236328,9.75,10.4399995803833,1185900
2025-09-16 00:00:00+00:00,9.399999618530273,9.8100004196167,8.699999809265137,8.859999656677246,10102700
2025-09-17 00:00:00+00:00,8.760000228881836,8.949999809265137,8.609999656677246,8.770000457763672,10814400
2025-09-18 00:00:00+00:00,9.0,9.640000343322754,8.949999809265137,9.579999923706055,5360500
2025-09-19 00:00:00+00:00,9.619999885559082,9.699999809265137,9.380000114440918,9.5,2733100
2025-09-22 00:00:00+00:00,9.460000038146973,9.699999809265137,9.350000381469727,9.649999618530273,1780200
2025-09-23 00:00:00+00:00,9.699999809265137,9.789999961853027,9.390000343322754,9.5600004196167,1677700
2025-09-24 00:00:00+00:00,9.529999732971191,9.529999732971191,9.34000015258789,9.430000305175781,3548300
2025-09-25 00:00:00+00:00,9.239999771118164,9.40999984741211,9.180000305175781,9.369999885559082,1205200
2025-09-26 00:00:00+00:00,9.359999656677246,9.4399995803833,9.220000267028809,9.279999732971191,866300
