"('date', '')","('open', 'BC')","('high', 'BC')","('low', 'BC')","('close', 'BC')","('volume', 'BC')"
2025-01-24 00:00:00+00:00,66.70600583363631,67.26376443697211,66.28524004757254,66.74514770507812,748700
2025-01-27 00:00:00+00:00,67.0289144954921,69.30887790436954,66.89192169084734,68.9957504272461,860100
2025-01-28 00:00:00+00:00,67.54753121152254,68.14443163156322,66.21673756673165,67.0876235961914,1254700
2025-01-29 00:00:00+00:00,67.08763284336106,68.124873820551,66.19717949001148,66.70600891113281,955800
2025-01-30 00:00:00+00:00,68.39885887415659,71.88240344192667,65.78620044832903,67.55732727050781,1751500
2025-01-31 00:00:00+00:00,66.8919245621396,69.13274619936892,65.89382555340165,65.99168395996094,1359000
2025-02-03 00:00:00+00:00,63.60408609298494,66.0797516341164,62.390714192790355,64.7098159790039,1049000
2025-02-04 00:00:00+00:00,64.70982236479817,65.75684327903062,64.22056011580077,65.68834686279297,556500
2025-02-05 00:00:00+00:00,65.70791921048483,65.70791921048483,64.55326004504973,65.14037322998047,481400
2025-02-06 00:00:00+00:00,66.19717935298581,66.19717935298581,64.42604505355405,64.92509460449219,422400
2025-02-07 00:00:00+00:00,64.81745128963097,65.01316064027637,63.63343771403268,64.28904724121094,637400
2025-02-10 00:00:00+00:00,65.32629529837698,65.32629529837698,64.02485596969683,64.15206146240234,637300
2025-02-11 00:00:00+00:00,63.594302961410904,64.6413238415147,63.41816825889114,64.41626739501953,468900
2025-02-12 00:00:00+00:00,63.2224582877295,63.2224582877295,61.842739115827264,62.83104705810547,497700
2025-02-13 00:00:00+00:00,63.16374885495168,63.799783700711025,62.517919209933716,63.58451461791992,547500
2025-02-14 00:00:00+00:00,64.08355978277787,65.50242461813146,63.63343946224974,64.171630859375,441900
2025-02-18 00:00:00+00:00,64.17162517825706,64.57281625787503,62.21457658458443,63.398590087890625,1136300
2025-02-19 00:00:00+00:00,62.5374915655608,63.897643558604365,61.88188203748386,63.300743103027344,1232800
2025-02-20 00:00:00+00:00,63.50623642603796,64.31841348732793,62.13630074331186,62.6451301574707,543100
2025-02-21 00:00:00+00:00,63.095254118204274,63.27138880190694,60.991425247741454,61.39262008666992,510900
2025-02-24 00:00:00+00:00,61.32365344338877,61.90496713093907,60.51572269653509,61.30394744873047,771000
2025-02-25 00:00:00+00:00,61.382765733103085,63.855809727452,61.2152704215908,63.53067398071289,737400
2025-02-26 00:00:00+00:00,64.03316143697457,64.03316143697457,61.08718479133295,61.55026626586914,603800
2025-02-27 00:00:00+00:00,61.156153516395165,61.48129678592791,59.17574806249226,59.36294937133789,806800
2025-02-28 00:00:00+00:00,59.234861138925595,59.98367387686167,58.37767107178013,59.9541130065918,867000
2025-03-03 00:00:00+00:00,60.49602045523878,61.20541747020613,57.74709621645455,58.141204833984375,872100
2025-03-04 00:00:00+00:00,57.146074904169836,57.540187268991524,54.58435580843102,54.62376403808594,1257400
2025-03-05 00:00:00+00:00,54.939052368510964,57.086956861599354,54.60405798632652,57.05739974975586,1174000
2025-03-06 00:00:00+00:00,56.84063752008889,58.50575831167727,56.63373022031069,57.885032653808594,1333400
2025-03-07 00:00:00+00:00,57.97370779805458,58.466346374258805,57.10666285154561,58.24958419799805,687000
2025-03-10 00:00:00+00:00,57.894883877059485,58.574727518332416,57.05739980012606,57.83576965332031,949700
2025-03-11 00:00:00+00:00,57.756945732648745,58.0131198975457,55.06713955243512,56.59431838989258,893300
2025-03-12 00:00:00+00:00,56.545058577391515,56.742114771435915,54.613916144531856,55.69771957397461,719700
2025-03-13 00:00:00+00:00,55.313456605358866,56.525347005141185,54.160684185517354,55.39228057861328,733800
2025-03-14 00:00:00+00:00,56.180504046596106,56.88004992730583,55.569633260520995,56.86034393310547,638400
2025-03-17 00:00:00+00:00,56.505645211435095,58.64369866319148,56.505645211435095,58.357967376708984,885200
2025-03-18 00:00:00+00:00,58.170765554132586,58.170765554132586,56.219917190605074,56.26918029785156,556500
2025-03-19 00:00:00+00:00,56.53520543861291,56.95887492518055,54.9292025885666,55.95389175415039,766300
2025-03-20 00:00:00+00:00,54.830677933295696,56.56476415944345,54.52524064683139,55.53022384643555,614100
2025-03-21 00:00:00+00:00,54.46611917881967,56.239621040328345,54.44641318496579,55.79624557495117,1245700
2025-03-24 00:00:00+00:00,56.279032217479724,57.73724201224355,56.121388016925096,57.01799011230469,614100
2025-03-25 00:00:00+00:00,57.14607495598648,57.29386803256214,55.03758244690691,55.40213394165039,721700
2025-03-26 00:00:00+00:00,55.530219299164294,56.219914037536434,54.86023055429238,55.51051330566406,951300
2025-03-27 00:00:00+00:00,55.33316762281912,55.99330530389542,54.633621710071324,55.165672302246094,1293100
2025-03-28 00:00:00+00:00,54.68288192275,55.02772742245281,52.20983792558422,52.702476501464844,1345200
2025-03-31 00:00:00+00:00,51.98322240520481,53.500550165683606,51.352645610858865,53.05717468261719,1490900
2025-04-01 00:00:00+00:00,53.14584889010494,54.062156953601075,52.29851368596228,53.1359977722168,1080900
2025-04-02 00:00:00+00:00,52.653210286203205,54.919350770020266,52.653210286203205,54.742000579833984,607400
2025-04-03 00:00:00+00:00,51.85513813396867,52.259101620401914,47.165216733952704,47.224334716796875,1816200
2025-04-04 00:00:00+00:00,44.288207829294045,46.95830795461544,42.199421362117704,45.99273681640625,2983500
2025-04-07 00:00:00+00:00,44.00247689511623,46.2883195578339,43.16499283004262,44.60349655151367,2139600
2025-04-08 00:00:00+00:00,46.09126438880918,46.11097038305326,40.56385891423851,41.31267166137695,1733100
2025-04-09 00:00:00+00:00,40.44562593533031,47.62829720396802,40.396362829927455,47.352420806884766,1857900
2025-04-10 00:00:00+00:00,45.40157444621329,47.00757355010884,41.627961027114544,43.5689582824707,1987200
2025-04-11 00:00:00+00:00,43.49013122728949,43.61821830454815,41.24370060923798,43.588661193847656,1910200
2025-04-14 00:00:00+00:00,44.652762244944746,44.78084933288004,42.26839323349796,44.05174255371094,1494200
2025-04-15 00:00:00+00:00,43.70689560449814,44.63305478575735,42.43588716065462,42.82014465332031,1319600
2025-04-16 00:00:00+00:00,42.80043813807494,43.499987772615945,41.98266005619469,42.70191192626953,1174400
2025-04-17 00:00:00+00:00,42.67235243551868,43.88424281412771,42.67235243551868,43.15513610839844,1181100
2025-04-21 00:00:00+00:00,42.56397118131029,43.0369037350596,41.43090102062722,42.839847564697266,1319400
2025-04-22 00:00:00+00:00,43.204401871801934,44.23894589445534,42.90881947612985,44.16012191772461,985300
2025-04-23 00:00:00+00:00,45.90406207483462,47.00757141856943,44.16997596325136,44.60349655151367,1944000
2025-04-24 00:00:00+00:00,44.751287775681,47.293304707822884,43.647778384888035,47.145511627197266,2224200
2025-04-25 00:00:00+00:00,46.711991424436626,47.00757382971003,45.36216272661642,46.17008972167969,1059500
2025-04-28 00:00:00+00:00,46.37699540372204,47.29330345892137,45.17495607141022,45.81538772583008,940400
2025-04-29 00:00:00+00:00,45.74641737100842,46.07155686893361,45.14539772133588,45.67744827270508,912800
2025-04-30 00:00:00+00:00,44.81040540377833,45.45083707002448,43.74630801074056,45.372013092041016,869300
2025-05-01 00:00:00+00:00,45.746418209520606,46.31787700001347,44.987754355743874,45.647891998291016,884000
2025-05-02 00:00:00+00:00,46.45581708694696,47.10609982706439,45.9434725404099,46.6331672668457,1128700
2025-05-05 00:00:00+00:00,46.11096990868607,46.771107554202054,45.88435661501165,45.91391372680664,554100
2025-05-06 00:00:00+00:00,45.263631222905246,45.87450576616572,44.770992644585945,44.987754821777344,650300
2025-05-07 00:00:00+00:00,45.42127651985848,45.775976906221295,44.84981770957829,45.22422409057617,549700
2025-05-08 00:00:00+00:00,45.973035717015065,47.75638886862828,45.440985107114855,47.37213134765625,1105200
2025-05-09 00:00:00+00:00,47.500211013212116,47.79579340970231,47.11595352192145,47.273597717285156,733700
2025-05-12 00:00:00+00:00,51.135887592360284,52.94879776974716,50.21957950626868,51.66793441772461,1626300
2025-05-13 00:00:00+00:00,52.00292607458178,52.042338062099674,50.67280344339189,51.49058151245117,727000
2025-05-14 00:00:00+00:00,51.06691600946293,51.84528209417406,50.86000495341838,51.39205551147461,873200
2025-05-15 00:00:00+00:00,50.869860086082156,51.40190688828686,50.268840425825516,51.2442626953125,775100
2025-05-16 00:00:00+00:00,51.65808260121837,52.71232887809759,51.32308821127788,52.426597595214844,787100
2025-05-19 00:00:00+00:00,51.16510013525593,52.76432058042579,51.16510013525593,52.58552551269531,845200
2025-05-20 00:00:00+00:00,52.38686870761482,53.13184690784785,52.15840539175356,52.44646453857422,933100
2025-05-21 00:00:00+00:00,51.075702550404905,51.62202291745546,49.74467849731445,49.74467849731445,757900
2025-05-22 00:00:00+00:00,49.47648660268296,51.22470043475033,49.118896462471334,50.91677474975586,1362200
2025-05-23 00:00:00+00:00,48.969899792486615,50.15193429979491,48.80103988524547,49.42681884765625,672000
2025-05-27 00:00:00+00:00,50.29099579354055,50.946576454210195,49.26788982812281,50.91677474975586,747100
2025-05-28 00:00:00+00:00,50.85717836734802,50.9565072767046,49.8241410377575,49.943336486816406,523300
2025-05-29 00:00:00+00:00,50.87704525070417,51.67168789838936,50.43998895261104,51.0955696105957,1038100
2025-05-30 00:00:00+00:00,50.7578448427678,50.7578448427678,49.94333567400367,50.28105926513672,937300
2025-06-02 00:00:00+00:00,49.94333673342629,49.94333673342629,48.50304859486893,49.387088775634766,668600
2025-06-03 00:00:00+00:00,49.46655020832194,53.00271465353227,49.089093537576666,52.74445343017578,1468600
2025-06-04 00:00:00+00:00,53.05237935456677,54.89992584889386,52.82391983385981,54.36354064941406,2001500
2025-06-05 00:00:00+00:00,53.84702168540151,54.94958999283263,53.40003402169228,54.63173294067383,1653600
2025-06-06 00:00:00+00:00,55.426377908450156,56.757405791428845,54.711201405510714,55.883296966552734,1749600
2025-06-09 00:00:00+00:00,56.71767285906628,57.83017638059765,55.54557350580814,56.83687210083008,1781200
2025-06-10 00:00:00+00:00,57.24412491608855,58.72414612479053,56.84680170092889,57.97916793823242,1286100
2025-06-11 00:00:00+00:00,58.33675698258495,58.734080190310834,57.67124496717227,57.83017349243164,1049800
2025-06-12 00:00:00+00:00,56.9560644135523,57.244123548201934,56.14155525217774,56.96599578857422,670900
2025-06-13 00:00:00+00:00,56.072024112856816,56.63820721649794,54.830393834844735,55.25751495361328,798200
2025-06-16 00:00:00+00:00,56.45941222690787,57.25405484804018,55.44624146403109,56.677940368652344,595200
2025-06-17 00:00:00+00:00,55.88329675410006,56.14155798711019,54.37347759299275,54.641666412353516,668200
2025-06-18 00:00:00+00:00,54.86019524229267,56.0918942237391,54.86019524229267,55.14825439453125,666300
2025-06-20 00:00:00+00:00,55.774033399456215,55.774033399456215,54.12514854786839,55.05885314941406,1110300
2025-06-23 00:00:00+00:00,54.691333208655465,56.02236105131701,53.837090949896634,55.89323043823242,654500
2025-06-24 00:00:00+00:00,56.449482784981775,57.33352296808714,56.01242648652606,56.111759185791016,663600
2025-06-25 00:00:00+00:00,56.11175812935462,56.47927963682788,54.12514965131863,54.452938079833984,594600
2025-06-26 00:00:00+00:00,54.85026137982492,55.35684487531533,54.214547272089916,55.11845397949219,691600
2025-06-27 00:00:00+00:00,55.66477256384288,55.95283171342193,54.37347776223815,55.2177848815918,985600
2025-06-30 00:00:00+00:00,55.30718113904414,55.50584274757885,54.36354134037053,54.8701286315918,683800
2025-07-01 00:00:00+00:00,54.63173542171482,59.38966383420321,54.63173542171482,57.502384185791016,1221800
2025-07-02 00:00:00+00:00,57.82024062287986,59.62805409038384,57.422921188540734,59.45919418334961,992900
2025-07-03 00:00:00+00:00,59.50885784459202,59.61812191905208,58.18776515404644,59.0420036315918,626200
2025-07-07 00:00:00+00:00,58.39635963859556,58.833412158508004,57.06533174936775,57.790443420410156,577100
2025-07-08 00:00:00+00:00,58.157962382375764,59.85651172011356,57.383186289194654,58.893009185791016,677000
2025-07-09 00:00:00+00:00,59.15126790086155,59.54859112036029,58.25729634072194,59.240665435791016,481200
2025-07-10 00:00:00+00:00,59.518788533879636,62.051717389624834,59.270462472661876,61.08821105957031,1119000
2025-07-11 00:00:00+00:00,60.06511124233051,60.64122575646272,59.92604924889015,60.1644401550293,728200
2025-07-14 00:00:00+00:00,60.04524163808838,60.124704006361725,58.66454936058877,59.16120147705078,582900
2025-07-15 00:00:00+00:00,59.47906071687421,59.61812270833531,58.03876876831055,58.03876876831055,706800
2025-07-16 00:00:00+00:00,58.39635728633558,58.96254040104388,57.224257977848744,57.95930099487305,708000
2025-07-17 00:00:00+00:00,57.9891029455135,59.69758367209856,57.82023925332396,59.200931549072266,701600
2025-07-18 00:00:00+00:00,60.114772911547824,60.154505990447234,59.022135976743975,59.27046203613281,669600
2025-07-21 00:00:00+00:00,59.88631523430594,60.43263182394051,59.08173741303354,59.17113494873047,686100
2025-07-22 00:00:00+00:00,59.61812084959137,63.41254273753678,59.61812084959137,63.24367904663086,1561000
2025-07-23 00:00:00+00:00,64.50517724657206,65.09122308765133,63.362875899608326,64.25685119628906,1625300
2025-07-24 00:00:00+00:00,60.00551089968704,61.91265707164355,58.28709496440604,58.992340087890625,2752100
2025-07-25 00:00:00+00:00,60.37302992365781,60.462427455978485,58.84334428828347,60.382965087890625,1131500
2025-07-28 00:00:00+00:00,60.21410323125087,60.84981735192465,59.399594040493206,59.90618133544922,704100
2025-07-29 00:00:00+00:00,60.39289683553075,61.69412674974666,59.161201703908695,60.7802848815918,1157700
2025-07-30 00:00:00+00:00,60.929281384835384,61.475597951397916,58.5950179689978,58.763877868652344,1516200
2025-07-31 00:00:00+00:00,58.04869733922131,58.59501769235948,57.70104237736512,57.89970397949219,967400
2025-08-01 00:00:00+00:00,57.2242599926158,57.383188525337324,55.23765143901917,56.2607536315918,1158200
2025-08-04 00:00:00+00:00,56.479280570315645,59.0618701187854,56.30048550120489,58.37649154663086,1031300
2025-08-05 00:00:00+00:00,58.624819074588466,59.071806758528446,57.44278834519619,58.92280960083008,619100
2025-08-06 00:00:00+00:00,59.05193947079571,59.05193947079571,57.8699049672095,58.12816619873047,582500
2025-08-07 00:00:00+00:00,59.280399299120106,59.280399299120106,56.57861046478943,56.8170051574707,862700
2025-08-08 00:00:00+00:00,56.93619930276943,57.234189819916985,56.032292586900695,56.46934509277344,498100
2025-08-11 00:00:00+00:00,56.69780731565868,57.09512673450534,55.466108402177674,56.320350646972656,606100
2025-08-12 00:00:00+00:00,56.817002273302734,60.07503890991211,56.66800512429601,60.07503890991211,800700
2025-08-13 00:00:00+00:00,60.22403882752734,64.52504433744414,60.22403882752734,64.18732452392578,1605600
2025-08-14 00:00:00+00:00,63.08475020960645,63.988656910629125,62.43910473125022,63.88932800292969,1303100
2025-08-15 00:00:00+00:00,64.5151068777184,64.5151068777184,62.8165613384805,62.84635925292969,567800
2025-08-18 00:00:00+00:00,62.905961180116165,63.08475246252927,62.23051397400415,62.67749786376953,660100
2025-08-19 00:00:00+00:00,63.18408470946763,64.3065157972895,63.18408470946763,63.790000915527344,585400
2025-08-20 00:00:00+00:00,63.43000030517578,63.83000183105469,62.599998474121094,62.63999938964844,771900
2025-08-21 00:00:00+00:00,61.77000045776367,62.36000061035156,60.9900016784668,62.06999969482422,477400
2025-08-22 00:00:00+00:00,62.63999938964844,67.30000305175781,62.36000061035156,65.91999816894531,1301100
2025-08-25 00:00:00+00:00,65.26000213623047,65.94000244140625,64.69000244140625,65.18000030517578,666200
2025-08-26 00:00:00+00:00,65.04000091552734,65.83999633789062,63.86000061035156,64.3499984741211,902700
2025-08-27 00:00:00+00:00,64.05000305175781,65.73999786376953,64.05000305175781,65.19999694824219,728100
2025-08-28 00:00:00+00:00,65.61000061035156,65.66000366210938,62.95000076293945,63.880001068115234,685400
2025-08-29 00:00:00+00:00,64.19999694824219,64.7300033569336,63.22999954223633,63.59000015258789,606300
2025-09-02 00:00:00+00:00,62.31999969482422,63.619998931884766,62.189998626708984,63.47999954223633,598100
2025-09-03 00:00:00+00:00,63.09000015258789,64.30000305175781,62.91999816894531,63.58000183105469,418200
2025-09-04 00:00:00+00:00,63.91999816894531,65.5,63.18000030517578,65.44000244140625,517700
2025-09-05 00:00:00+00:00,65.80000305175781,67.18000030517578,65.48999786376953,66.61000061035156,692000
2025-09-08 00:00:00+00:00,67.48999786376953,67.48999786376953,65.26000213623047,66.8499984741211,770300
2025-09-09 00:00:00+00:00,66.11000061035156,66.43000030517578,64.58000183105469,65.31999969482422,637700
2025-09-10 00:00:00+00:00,64.83999633789062,65.61000061035156,63.68000030517578,64.72000122070312,928900
2025-09-11 00:00:00+00:00,65.25,66.83000183105469,64.66000366210938,66.66999816894531,550300
2025-09-12 00:00:00+00:00,66.3499984741211,66.5199966430664,65.22000122070312,65.27999877929688,624100
2025-09-15 00:00:00+00:00,65.58000183105469,65.75,64.55999755859375,65.4000015258789,669300
2025-09-16 00:00:00+00:00,65.58999633789062,66.4000015258789,65.18000030517578,65.62000274658203,642100
2025-09-17 00:00:00+00:00,65.7699966430664,68.08000183105469,64.76000213623047,64.93000030517578,633600
2025-09-18 00:00:00+00:00,65.33999633789062,65.75,64.2699966430664,65.43000030517578,704600
2025-09-19 00:00:00+00:00,65.27999877929688,65.30000305175781,62.939998626708984,63.349998474121094,1609300
2025-09-22 00:00:00+00:00,62.970001220703125,63.790000915527344,62.81999969482422,63.72999954223633,651000
2025-09-23 00:00:00+00:00,64.97000122070312,65.16999816894531,62.4900016784668,62.54999923706055,904200
2025-09-24 00:00:00+00:00,63.0,63.650001525878906,62.31999969482422,62.66999816894531,440600
2025-09-25 00:00:00+00:00,61.9900016784668,62.47999954223633,60.790000915527344,61.72999954223633,567900
2025-09-26 00:00:00+00:00,61.970001220703125,63.63999938964844,61.4900016784668,63.61000061035156,1028600
