"('date', '')","('open', 'CM')","('high', 'CM')","('low', 'CM')","('close', 'CM')","('volume', 'CM')"
2004-03-16 00:00:00+00:00,9.100904284547164,9.252969236049701,9.093831339241653,9.13626766204834,127000
2004-03-17 00:00:00+00:00,9.130964561366488,9.244129003954525,9.08499175950758,9.237056732177734,92800
2004-03-18 00:00:00+00:00,9.242359965131477,9.298942179449373,9.242359965131477,9.28126049041748,86400
2004-03-19 00:00:00+00:00,9.247665405273438,9.336075209672826,9.247665405273438,9.247665405273438,135800
2004-03-22 00:00:00+00:00,9.214068834539912,9.29363778400747,9.19108209924635,9.226446151733398,114800
2004-03-23 00:00:00+00:00,9.260042257581553,9.267115203460488,9.11151376669012,9.134500503540039,96800
2004-03-24 00:00:00+00:00,9.109745411835542,9.139804418547694,9.056699669423196,9.127427101135254,63200
2004-03-25 00:00:00+00:00,9.189924521641194,9.305981054831951,9.189924521641194,9.282770156860352,90400
2004-03-26 00:00:00+00:00,9.32204625140182,9.359541390504177,9.288122175229777,9.313118934631348,57600
2004-03-29 00:00:00+00:00,9.32561876522967,9.395252800428015,9.291694683779653,9.359542846679688,83000
2004-03-30 00:00:00+00:00,9.316688042114198,9.425603054741766,9.304189665036652,9.395249366760254,44200
2004-03-31 00:00:00+00:00,9.409534596362816,9.423818165464487,9.275622815620777,9.279193878173828,49400
2004-04-01 00:00:00+00:00,9.311331722051737,9.388107855607327,9.297047473431876,9.327401161193848,62400
2004-04-02 00:00:00+00:00,9.345253023527972,9.45595319310934,9.330968779137985,9.420243263244629,163200
2004-04-05 00:00:00+00:00,9.441673584442837,9.695212898566872,9.441673584442837,9.650575637817383,119000
2004-04-06 00:00:00+00:00,9.659503370893058,9.81662672622762,9.643433929084859,9.720210075378418,69000
2004-04-07 00:00:00+00:00,9.684501261198484,9.754135285240494,9.613081365144287,9.648791313171387,47800
2004-04-08 00:00:00+00:00,9.564870807771374,9.647003192310088,9.552372431042025,9.580940246582031,67000
2004-04-12 00:00:00+00:00,9.588084280445898,9.59165534323847,9.534519700778496,9.55594539642334,49800
2004-04-13 00:00:00+00:00,9.555945215017307,9.57558571944831,9.336329965772634,9.357755661010742,60800
2004-04-14 00:00:00+00:00,9.227417540799935,9.313121027050958,9.109575162065935,9.182780265808105,79400
2004-04-15 00:00:00+00:00,9.168493241518101,9.225628881760862,9.034581456990901,9.059578895568848,110000
2004-04-16 00:00:00+00:00,9.034577796153037,9.11671084169319,9.034577796153037,9.054218292236328,46200
2004-04-19 00:00:00+00:00,9.054223026658368,9.122071862848491,9.022084140100448,9.09528923034668,35600
2004-04-20 00:00:00+00:00,9.050646880901716,9.063145254087528,8.945302963256836,8.945302963256836,52000
2004-04-21 00:00:00+00:00,8.95244935026656,9.05957919003675,8.945307224726433,8.973875045776367,62800
2004-04-22 00:00:00+00:00,8.998870647105324,9.182775914981352,8.966731769849842,9.177419662475586,217400
2004-04-23 00:00:00+00:00,9.16849518347723,9.172066246887601,9.075650259250379,9.143498420715332,133000
2004-04-26 00:00:00+00:00,9.202416468772167,9.216700035906813,9.12921139929219,9.145280838012695,30400
2004-04-27 00:00:00+00:00,9.106002332111002,9.127428029240287,9.086361825946396,9.093503952026367,38400
2004-04-28 00:00:00+00:00,8.927447046538223,8.938160228193725,8.777465908911974,8.779251098632812,117400
2004-04-29 00:00:00+00:00,8.82567890728422,8.829249969738823,8.689981258451354,8.727477073669434,66000
2004-04-30 00:00:00+00:00,8.723904609680176,8.752472423616938,8.572137544738917,8.723904609680176,83000
2004-05-03 00:00:00+00:00,8.747116086126391,8.86317253112793,8.747116086126391,8.86317253112793,77200
2004-05-04 00:00:00+00:00,8.936381601572874,8.99887419022388,8.891744330155317,8.98637580871582,69600
2004-05-05 00:00:00+00:00,8.94173708321353,9.045295181884315,8.94173708321353,9.014942169189453,30600
2004-05-06 00:00:00+00:00,9.007801175255723,9.084577333744269,8.948879652229808,8.99351692199707,72400
2004-05-07 00:00:00+00:00,8.948876336032296,8.964945774438064,8.797109947508158,8.864958763122559,73600
2004-05-10 00:00:00+00:00,8.748902085391668,8.802466655814829,8.575709315949993,8.591778755187988,78800
2004-05-11 00:00:00+00:00,8.622131988501703,8.636415555343183,8.56142529692695,8.563210487365723,53000
2004-05-12 00:00:00+00:00,8.518574203332857,8.540000577698383,8.398946678122627,8.447154998779297,94400
2004-05-13 00:00:00+00:00,8.395374803503843,8.415015304216835,8.332882239316104,8.391803741455078,76800
2004-05-14 00:00:00+00:00,8.37930640341653,8.41680153791026,8.350738584595994,8.368593215942383,49800
2004-05-17 00:00:00+00:00,8.361450860813374,8.3900186765205,8.245393726378541,8.261463165283203,62400
2004-05-18 00:00:00+00:00,8.29181613420691,8.395374891373686,8.282888819546779,8.39358901977539,50400
2004-05-19 00:00:00+00:00,8.518576627263965,8.616778487162172,8.490008801091564,8.493579864501953,66000
2004-05-20 00:00:00+00:00,8.498930787416201,8.58463489327923,8.498930787416201,8.504287719726562,24200
2004-05-21 00:00:00+00:00,8.498934067791772,8.598921775817871,8.498934067791772,8.598921775817871,49600
2004-05-24 00:00:00+00:00,8.598921265598651,8.61320551494505,8.545356692770648,8.552498817443848,14000
2004-05-25 00:00:00+00:00,8.5739238307899,8.743545532226562,8.561425454157662,8.743545532226562,28800
2004-05-26 00:00:00+00:00,8.877458643013634,8.90424059081872,8.472152233346293,8.484650611877441,103600
2004-05-27 00:00:00+00:00,8.570353395064657,8.61499065233062,8.520359884882138,8.609634399414062,88200
2004-05-28 00:00:00+00:00,8.59713574000757,8.59713574000757,8.465009163143533,8.534643173217773,70600
2004-06-01 00:00:00+00:00,8.491794072691352,8.582853799327742,8.475724629036618,8.545358657836914,42800
2004-06-02 00:00:00+00:00,8.579284160858567,8.654275137403989,8.515006375565568,8.582855224609375,52000
2004-06-03 00:00:00+00:00,8.570355871928776,8.661415603379316,8.516791283951358,8.523933410644531,51200
2004-06-04 00:00:00+00:00,8.597137595385098,8.698910506089941,8.597137595385098,8.616777420043945,19800
2004-06-07 00:00:00+00:00,8.681052458045325,8.861387335050118,8.681052458045325,8.838175773620605,55000
2004-06-08 00:00:00+00:00,8.82746482198605,8.927452535584402,8.802468063864106,8.906026840209961,66600
2004-06-09 00:00:00+00:00,8.873888681913822,8.932809519287163,8.722121567737625,8.73997688293457,70800
2004-06-10 00:00:00+00:00,8.739976075944249,8.779256403529386,8.659628867753291,8.684625625610352,43000
2004-06-14 00:00:00+00:00,8.65963442284067,8.691773326733907,8.506082033375426,8.543577194213867,43000
2004-06-15 00:00:00+00:00,8.550714282759849,8.654273063382806,8.490007575766192,8.638203620910645,45400
2004-06-16 00:00:00+00:00,8.588205880880029,8.589991752146576,8.506073511487275,8.527499198913574,48000
2004-06-17 00:00:00+00:00,8.507864929174719,8.582855224609375,8.491795482851469,8.582855224609375,24200
2004-06-18 00:00:00+00:00,8.598920818582473,8.68641013850478,8.57392406463623,8.57392406463623,20800
2004-06-21 00:00:00+00:00,8.55606739546396,8.577493764967915,8.49714658210397,8.513216018676758,52800
2004-06-22 00:00:00+00:00,8.534641135482193,8.666767680799623,8.534641135482193,8.656054496765137,49800
2004-06-23 00:00:00+00:00,8.686411883345425,8.763188032236895,8.686411883345425,8.745332717895508,52400
2004-06-24 00:00:00+00:00,8.859214064625304,8.949595765992685,8.853791383201711,8.855599403381348,51200
2004-06-25 00:00:00+00:00,8.839333524716166,8.893562425141356,8.803180694580078,8.803180694580078,27200
2004-06-28 00:00:00+00:00,8.848366649144884,8.897172839308189,8.815829189036014,8.82125186920166,26200
2004-06-29 00:00:00+00:00,8.821253004244946,8.837521736392704,8.759793426082044,8.777870178222656,50800
2004-06-30 00:00:00+00:00,8.767023144524286,8.846558776357618,8.747139064176576,8.83932876586914,56800
2004-07-01 00:00:00+00:00,8.8302889409252,8.839327659630246,8.770637396904949,8.788713455200195,5400
2004-07-02 00:00:00+00:00,8.817636548530182,8.828482598455,8.761600347812367,8.808598518371582,23800
2004-07-06 00:00:00+00:00,8.859212156659341,8.90801834763349,8.83932876586914,8.83932876586914,21800
2004-07-07 00:00:00+00:00,8.924292724759244,8.924292724759244,8.857410430908203,8.857410430908203,10600
2004-07-08 00:00:00+00:00,8.875480680160395,8.89717277979287,8.792329700241721,8.797752380371094,23400
2004-07-09 00:00:00+00:00,8.826675238924805,8.826675238924805,8.750754268818275,8.82125186920166,20800
2004-07-12 00:00:00+00:00,8.83029396378676,8.83029396378676,8.732682228088379,8.732682228088379,18400
2004-07-13 00:00:00+00:00,8.703756332726286,8.741716474022715,8.640488741008056,8.687487602233887,53200
2004-07-14 00:00:00+00:00,8.687483694838647,8.734481845368464,8.658561596922482,8.676637649536133,31800
2004-07-15 00:00:00+00:00,8.665794598826436,8.685678677307012,8.56095221623446,8.564567565917969,39600
2004-07-16 00:00:00+00:00,8.640491586904737,8.678451740704004,8.448882797504009,8.602531433105469,111000
2004-07-19 00:00:00+00:00,8.591680505426158,8.817634658752597,8.591680505426158,8.763405799865723,60400
2004-07-20 00:00:00+00:00,8.756175171849067,8.848364853299408,8.71279236021379,8.819442749023438,33400
2004-07-21 00:00:00+00:00,8.826674290240657,8.895363863481126,8.826674290240657,8.870057106018066,53800
2004-07-22 00:00:00+00:00,8.87909617786189,8.933325048730547,8.851982087206313,8.897172927856445,59600
2004-07-23 00:00:00+00:00,8.866446460441583,8.898983934315758,8.830293635074966,8.87909984588623,37200
2004-07-26 00:00:00+00:00,8.853792221786255,8.87367630829962,8.730873041119748,8.756179809570312,22600
2004-07-27 00:00:00+00:00,8.721834296676565,8.750756413912253,8.692912179440876,8.736295700073242,26000
2004-07-28 00:00:00+00:00,8.752564465732371,8.826678129910496,8.7344883995548,8.824870109558105,59400
2004-07-29 00:00:00+00:00,8.799562426003522,8.942365678452223,8.799562426003522,8.929712295532227,34800
2004-07-30 00:00:00+00:00,8.945978914022058,9.090589462885534,8.945978914022058,9.002015113830566,72000
2004-08-02 00:00:00+00:00,9.009246766700437,9.018284797668457,9.000208735732416,9.018284797668457,2600
2004-08-03 00:00:00+00:00,9.030937197388422,9.184586465375315,9.030937197388422,9.144818305969238,31400
2004-08-04 00:00:00+00:00,9.139395801559166,9.146625811952205,9.050821451058809,9.052629470825195,24600
2004-08-05 00:00:00+00:00,9.038167981381743,9.038167981381743,8.9116334917309,8.927902221679688,29600
2004-08-06 00:00:00+00:00,8.924289590047009,9.074323555225353,8.911636206183498,9.011055946350098,73800
2004-08-09 00:00:00+00:00,9.000208799692127,9.000208799692127,8.929711192259994,8.960440635681152,9400
2004-08-10 00:00:00+00:00,8.95140551839443,9.003827080825655,8.911637341438635,8.967674255371094,33400
2004-08-11 00:00:00+00:00,8.86825081742266,8.917057008071705,8.859212097646632,8.897172927856445,26200
2004-08-12 00:00:00+00:00,8.850171200761219,8.86824794490052,8.748944191810258,8.8320951461792,59600
2004-08-13 00:00:00+00:00,8.922479688081161,8.962247848510742,8.857404767217304,8.962247848510742,26400
2004-08-16 00:00:00+00:00,8.956824449407629,9.02189937005842,8.92247965886749,9.007438659667969,28200
2004-08-17 00:00:00+00:00,9.002016998693556,9.005632349366818,8.945980787152056,8.965864181518555,26000
2004-08-18 00:00:00+00:00,8.929711105426094,8.978516610437158,8.91344237390322,8.949594497680664,22400
2004-08-19 00:00:00+00:00,8.93513289398601,9.047205983533203,8.909826134045433,9.038167953491211,9000
2004-08-20 00:00:00+00:00,9.034554535556504,9.072514683584954,9.007440439632314,9.058053970336914,13000
2004-08-23 00:00:00+00:00,9.036360799592915,9.036360799592915,8.95682447873375,8.962247848510742,13800
2004-08-24 00:00:00+00:00,9.05443861004901,9.148435659513488,9.05443861004901,9.106860160827637,31000
2004-08-25 00:00:00+00:00,9.092397598042977,9.195432666327559,9.039976053952211,9.146626472473145,29200
2004-08-26 00:00:00+00:00,9.121319884064155,9.184587480068714,9.086975090501152,9.168318748474121,14600
2004-08-27 00:00:00+00:00,9.161089029404279,9.204471858599623,9.132166913421502,9.171935081481934,27000
2004-08-30 00:00:00+00:00,9.11227604593819,9.17373558284396,9.041778483808036,9.108660697937012,104600
2004-08-31 00:00:00+00:00,9.038166962745569,9.213507622481206,9.038166962745569,9.209892272949219,61600
2004-09-01 00:00:00+00:00,9.211700440023087,9.27135267838549,9.20266241015052,9.2279691696167,37800
2004-09-02 00:00:00+00:00,9.255082130432129,9.289426913023105,9.242428753185067,9.255082130432129,18400
2004-09-03 00:00:00+00:00,9.217124763258104,9.246046875577282,9.195432661850557,9.211701393127441,17200
2004-09-07 00:00:00+00:00,9.289426841582792,9.329194992371917,9.273158115310634,9.325579643249512,33800
2004-09-08 00:00:00+00:00,9.282199977318596,9.305699411541925,9.240624479574322,9.28039264678955,35400
2004-09-09 00:00:00+00:00,9.27316197712269,9.302084092589224,9.231586479236897,9.267739295959473,29800
2004-09-10 00:00:00+00:00,9.215316829326225,9.323775268703049,9.215316829326225,9.238816261291504,18400
2004-09-13 00:00:00+00:00,9.209891127873068,9.34546361545837,9.208083108553158,9.2659273147583,34800
2004-09-14 00:00:00+00:00,9.26412292511129,9.443078968923638,9.237008143165992,9.390657424926758,83800
2004-09-15 00:00:00+00:00,9.372580555634421,9.44488618020542,9.332813082722158,9.408733367919922,49400
2004-09-16 00:00:00+00:00,9.419581246763492,9.537077047549754,9.419581246763492,9.499116897583008,37000
2004-09-17 00:00:00+00:00,9.444886088655633,9.529845093269415,9.421386657464208,9.479230880737305,36800
2004-09-20 00:00:00+00:00,9.479229900364546,9.560573546416244,9.479229900364546,9.524420738220215,45600
2004-09-21 00:00:00+00:00,9.544307592994324,9.71422563406599,9.544307592994324,9.66361141204834,49400
2004-09-22 00:00:00+00:00,9.703376826563318,9.75218301453148,9.6618013381958,9.6618013381958,36000
2004-09-23 00:00:00+00:00,9.687108877030434,9.75579914965105,9.65095606567445,9.656378746032715,32800
2004-09-24 00:00:00+00:00,9.722191688260136,9.808115756240017,9.687456768012472,9.694768905639648,41600
2004-09-27 00:00:00+00:00,9.69477241885723,9.703913814636964,9.614333296685901,9.638099670410156,24200
2004-09-28 00:00:00+00:00,9.599704184192651,9.65454974967135,9.575938516368238,9.63626766204834,29000
2004-09-29 00:00:00+00:00,9.66552028082468,9.727677996669456,9.647238886854648,9.722193717956543,13400
2004-09-30 00:00:00+00:00,9.68928608921146,9.775210170148654,9.68745822887661,9.758756637573242,39600
2004-10-01 00:00:00+00:00,9.791666800600106,9.948888642585159,9.791666800600106,9.873933792114258,96800
2004-10-04 00:00:00+00:00,9.83736719239853,9.959854050565035,9.83736719239853,9.91597843170166,26000
2004-10-05 00:00:00+00:00,9.956199794792148,10.084171656148994,9.934261980596572,10.03115463256836,43800
2004-10-06 00:00:00+00:00,10.018354689964523,10.095138064074034,10.018354689964523,10.069543838500977,20400
2004-10-07 00:00:00+00:00,10.118906857390163,10.118906857390163,9.981794294567042,9.989107131958008,42200
2004-10-08 00:00:00+00:00,10.058576499114551,10.14998486348594,10.058576499114551,10.120734214782715,22000
2004-10-11 00:00:00+00:00,10.237736724391413,10.265159512430792,10.128046967014836,10.182891845703125,12600
2004-10-12 00:00:00+00:00,10.06954283401709,10.277953732768117,10.06954283401709,10.237733840942383,28000
2004-10-13 00:00:00+00:00,10.28343975622597,10.378504527437041,10.265158364504392,10.31086254119873,42800
2004-10-14 00:00:00+00:00,10.316348881356944,10.566807624436434,10.316348881356944,10.437007904052734,67600
2004-10-15 00:00:00+00:00,10.469913096979587,10.696605427525,10.446146729338558,10.632619857788086,117600
2004-10-18 00:00:00+00:00,10.621649235681849,10.758761750931049,10.524756614737315,10.544866561889648,65000
2004-10-19 00:00:00+00:00,10.499163798280232,10.61799493972321,10.420552556536181,10.426036834716797,48000
2004-10-20 00:00:00+00:00,10.464429863380655,10.585088876493229,10.464429863380655,10.515618324279785,34000
2004-10-21 00:00:00+00:00,10.55949445592003,10.585089384989622,10.468086087128722,10.486368179321289,40000
2004-10-22 00:00:00+00:00,10.5211036824515,10.592402102416406,10.499165868013963,10.500993728637695,26600
2004-10-25 00:00:00+00:00,10.51196036292737,10.698433482617448,10.382160671906652,10.661870002746582,56000
2004-10-26 00:00:00+00:00,10.663700920020448,10.788015663265766,10.663700920020448,10.742311477661133,52400
2004-10-27 00:00:00+00:00,10.75876662111732,10.789845834618776,10.709406706987263,10.736828804016113,41000
2004-10-28 00:00:00+00:00,10.769733383988045,10.94889369316566,10.769733383988045,10.879423141479492,35200
2004-10-29 00:00:00+00:00,10.884909571783428,11.084179859182017,10.884909571783428,11.045787811279297,73000
2004-11-01 00:00:00+00:00,10.987283706665039,11.02201932699269,10.958033061720398,10.987283706665039,90000
2004-11-02 00:00:00+00:00,10.941584215098406,11.02750832652083,10.932443515400223,10.994601249694824,36200
2004-11-03 00:00:00+00:00,11.170102322371735,11.170102322371735,11.104288883032817,11.135367393493652,56200
2004-11-04 00:00:00+00:00,11.0988053959725,11.128056049844878,11.058586182767103,11.102461814880371,48400
2004-11-05 00:00:00+00:00,11.106114538852422,11.155475131600832,11.078691754862072,11.129880905151367,271600
2004-11-08 00:00:00+00:00,11.084174217149638,11.086002076885753,10.992765887759234,11.022016525268555,1527600
2004-11-09 00:00:00+00:00,10.963523080717035,11.031165097508573,10.88125538602965,10.894052505493164,181000
2004-11-10 00:00:00+00:00,10.894051884545956,10.912333283483044,10.80629991434473,10.895879745483398,63200
2004-11-11 00:00:00+00:00,10.870280526738556,10.990939517647417,10.862967691558541,10.976314544677734,50800
2004-11-12 00:00:00+00:00,10.996427096897921,11.056756257944311,10.925127983093262,10.925127983093262,118400
2004-11-15 00:00:00+00:00,10.926954150830818,11.135365075496379,10.926954150830818,11.047613143920898,73200
2004-11-16 00:00:00+00:00,11.036643997496471,11.149990853758908,11.036643997496471,11.129880905151367,173400
2004-11-17 00:00:00+00:00,11.22677438740244,11.228602247692049,11.13536603033276,11.153647422790527,104200
2004-11-18 00:00:00+00:00,11.073206607992045,11.089660137616905,11.012877464294434,11.012877464294434,117200
2004-11-19 00:00:00+00:00,11.051274030440188,11.089665385268288,11.011054117349433,11.042133331298828,34400
2004-11-22 00:00:00+00:00,11.04212909300325,11.288931362043186,11.04212909300325,11.263337135314941,63000
2004-11-23 00:00:00+00:00,11.263334581115945,11.287100942284237,11.040298031821699,11.213973999023438,44800
2004-11-24 00:00:00+00:00,11.226772119068771,11.226772119068771,10.910499351196439,10.948890686035156,83200
2004-11-26 00:00:00+00:00,10.974485709864501,11.1280517578125,10.974485709864501,11.1280517578125,23800
2004-11-29 00:00:00+00:00,11.102460522770048,11.102460522770048,10.90501880645752,10.90501880645752,33000
2004-11-30 00:00:00+00:00,10.862966920699487,11.062237132177007,10.800809918251192,11.051268577575684,70600
2004-12-01 00:00:00+00:00,11.089662868916138,11.32184020085474,11.06406863817165,11.29076099395752,56400
2004-12-02 00:00:00+00:00,11.332812432942745,11.44250222134661,10.875770485608868,10.895879745483398,134400
2004-12-03 00:00:00+00:00,10.855659228453359,10.855659228453359,10.6710139133017,10.80447006225586,81400
2004-12-06 00:00:00+00:00,10.74779347084899,10.842858234205963,10.705745715450963,10.75693416595459,900400
2004-12-07 00:00:00+00:00,10.713059079393583,10.731341169087813,10.643589230726747,10.660042762756348,78200
2004-12-08 00:00:00+00:00,10.517444519531137,10.528413772583008,10.438833282801975,10.528413772583008,69000
2004-12-09 00:00:00+00:00,10.464431171778008,10.464431171778008,10.340115724859059,10.41141414642334,44400
2004-12-10 00:00:00+00:00,10.354741445699549,10.431524849551327,10.281615158220907,10.3949613571167,58000
2004-12-13 00:00:00+00:00,10.400447983045785,10.471746425812094,10.31818028085744,10.424214363098145,62200
2004-12-14 00:00:00+00:00,10.343771558021205,10.409584999084473,10.307208070281263,10.409584999084473,53800
2004-12-15 00:00:00+00:00,10.409582638720684,10.546695163612428,10.398614083059178,10.528413772583008,44200
2004-12-16 00:00:00+00:00,10.486366211126384,10.528413969191545,10.440662035308986,10.49367904663086,33000
2004-12-17 00:00:00+00:00,10.477229588111442,10.630795706447177,10.477229588111442,10.554012298583984,56600
2004-12-20 00:00:00+00:00,10.530242487908046,10.64907363142084,10.530242487908046,10.645417213439941,39200
2004-12-21 00:00:00+00:00,10.68929265109492,10.80995164496147,10.681979815735648,10.731340408325195,60600
2004-12-22 00:00:00+00:00,10.764246350618764,10.797153408922945,10.676494427604382,10.762417793273926,55200
2004-12-23 00:00:00+00:00,10.822745222311825,10.848339440317185,10.78983817133632,10.791666030883789,36000
2004-12-27 00:00:00+00:00,10.850820123952516,10.858214378356934,10.799061048276512,10.858214378356934,29800
2004-12-28 00:00:00+00:00,10.86006368940287,10.878548622131348,10.843426967885243,10.878548622131348,24200
2004-12-29 00:00:00+00:00,10.887795881074556,11.019040786120808,10.887795881074556,11.013495445251465,124400
2004-12-30 00:00:00+00:00,11.019035991102454,11.107764932177087,11.009793525290396,11.072643280029297,102600
2004-12-31 00:00:00+00:00,11.111467078564795,11.165074391705977,11.111467078564795,11.13919448852539,51800
2005-01-03 00:00:00+00:00,11.118859629926472,11.118859629926472,11.035676002502441,11.035676002502441,10800
2005-01-04 00:00:00+00:00,11.020891015092758,11.020891015092758,10.904434604590978,10.928464889526367,62000
2005-01-05 00:00:00+00:00,10.869308913120616,10.93215868755831,10.82679299293558,10.832338333129883,61400
2005-01-06 00:00:00+00:00,10.82494610035255,10.82494610035255,10.693700490134482,10.717731475830078,38600
2005-01-07 00:00:00+00:00,10.795368454705422,10.795368454705422,10.617909811839937,10.636395454406738,138800
2005-01-10 00:00:00+00:00,10.68260786818629,10.789821768080994,10.65672867528602,10.77688217163086,40000
2005-01-11 00:00:00+00:00,10.797216813777077,10.848975203360348,10.721427441106496,10.819398880004883,31200
2005-01-12 00:00:00+00:00,10.911829069706107,10.96173926629742,10.884101652814557,10.956193923950195,60200
2005-01-13 00:00:00+00:00,10.721424080572701,10.786122047272798,10.721424080572701,10.749152183532715,92600
2005-01-14 00:00:00+00:00,10.623454647111288,10.684455497745459,10.590181199436255,10.63454532623291,43200
2005-01-18 00:00:00+00:00,10.542125693679225,10.55506529734662,10.503306882677041,10.540277481079102,439400
2005-01-19 00:00:00+00:00,10.543968823441112,10.543968823441112,10.392390087840072,10.434906005859375,85800
2005-01-20 00:00:00+00:00,10.386845896429934,10.386845896429934,10.311056515103894,10.32954216003418,54600
2005-01-21 00:00:00+00:00,10.355419733812935,10.36281399062546,10.27223610755989,10.303661346435547,50600
2005-01-24 00:00:00+00:00,10.299962477873787,10.299962477873787,10.218627076987735,10.262991905212402,41000
2005-01-25 00:00:00+00:00,10.205687497810839,10.235263814953807,10.166868713777259,10.233415603637695,41400
2005-01-26 00:00:00+00:00,10.251903332585147,10.338784096385854,10.251903332585147,10.322147369384766,50600
2005-01-27 00:00:00+00:00,10.316600819726586,10.316600819726586,10.22787185450435,10.28702449798584,55600
2005-01-28 00:00:00+00:00,10.27408316220649,10.27593137349707,10.1798081678216,10.246355056762695,38400
2005-01-31 00:00:00+00:00,10.214931364332045,10.2500537305458,10.1945982164487,10.198294639587402,37000
2005-02-01 00:00:00+00:00,10.194600884884846,10.242662154974335,10.122507922017656,10.237116813659668,26000
2005-02-02 00:00:00+00:00,10.246356706355073,10.250053834686458,10.185355146619903,10.244507789611816,30600
2005-02-03 00:00:00+00:00,10.237113819021875,10.257447671434514,10.159475537551355,10.251901626586914,37000
2005-02-04 00:00:00+00:00,10.240808229674746,10.24450465171879,10.194595197420176,10.207534790039062,30600
2005-02-07 00:00:00+00:00,10.185355117708204,10.323994256543552,10.142839199750645,10.272235870361328,51000
2005-02-08 00:00:00+00:00,10.246358845364417,10.3129057589113,10.179811931817532,10.275935173034668,37400
2005-02-09 00:00:00+00:00,10.240810202620182,10.359115475159223,10.23341594679773,10.34247875213623,36200
2005-02-10 00:00:00+00:00,10.384994988987463,10.525482328216512,10.384994988987463,10.481118202209473,34400
2005-02-11 00:00:00+00:00,10.47002613272225,10.567997550966355,10.47002613272225,10.484814643859863,30200
2005-02-14 00:00:00+00:00,10.558755554674638,10.617908191551411,10.466329471410301,10.610514640808105,38000
2005-02-15 00:00:00+00:00,10.614208768253356,10.641936869298409,10.57354177991682,10.592026710510254,30400
2005-02-16 00:00:00+00:00,10.564307128625662,10.564307128625662,10.444152875430225,10.518094062805176,26000
2005-02-17 00:00:00+00:00,10.564299314620103,10.636391531151359,10.536571213575051,10.592026710510254,25800
2005-02-18 00:00:00+00:00,10.57539218598653,10.580938230439642,10.492208570740337,10.534725189208984,17800
2005-02-22 00:00:00+00:00,10.595727933318942,10.6474863231111,10.562454481265362,10.564303398132324,26800
2005-02-23 00:00:00+00:00,10.499606764760342,10.57909328190323,10.444151235514337,10.555062294006348,26000
2005-02-24 00:00:00+00:00,10.403482105240913,10.4607865439329,10.309207788843356,10.455241203308105,26000
2005-02-25 00:00:00+00:00,10.462628110383822,10.48665907975327,10.344322884495417,10.37020206451416,26600
2005-02-28 00:00:00+00:00,10.49036449064694,10.501455878766095,10.348028182983398,10.348028182983398,42000
2005-03-01 00:00:00+00:00,10.368358888415152,10.394238081000019,10.318448714792146,10.37390422821045,40400
2005-03-02 00:00:00+00:00,10.359113774576281,10.505147129898724,10.359113774576281,10.49405574798584,66000
2005-03-03 00:00:00+00:00,10.447846898638925,10.534727662197113,10.447846898638925,10.51439380645752,48600
2005-03-04 00:00:00+00:00,10.584634711705279,10.749153731725995,10.584634711705279,10.66966724395752,178000
2005-03-07 00:00:00+00:00,10.66781992524917,10.75839781039698,10.629001133823747,10.72512435913086,27000
2005-03-08 00:00:00+00:00,10.782428484888166,10.978371353239117,10.782428484888166,10.974674224853516,32800
2005-03-09 00:00:00+00:00,10.998705288977682,11.091131383843042,10.99131103215122,11.050463676452637,53800
2005-03-10 00:00:00+00:00,11.048614778405268,11.135495527830702,11.004249945357891,11.054160118103027,29400
2005-03-11 00:00:00+00:00,11.04122112548408,11.092979512572235,10.961734628081476,10.974674224853516,26600
2005-03-14 00:00:00+00:00,10.993158432921582,11.081887387137524,10.993158432921582,11.068947792053223,26400
2005-03-15 00:00:00+00:00,11.102224608577929,11.179862202653908,11.102224608577929,11.13919448852539,122200
2005-03-16 00:00:00+00:00,11.174320298414317,11.196502374236061,11.091136632638435,11.117015838623047,45200
2005-03-17 00:00:00+00:00,11.144738605975256,11.190951653067387,11.117010495657924,11.168768882751465,57000
2005-03-18 00:00:00+00:00,11.091132010434968,11.137345060478449,11.076343495946569,11.10222339630127,14400
2005-03-21 00:00:00+00:00,10.97467590667773,10.998706892289226,10.878552669386993,10.909977912902832,24800
2005-03-22 00:00:00+00:00,10.937700757264775,11.078188778191125,10.937700757264775,11.063400268554688,34600
2005-03-23 00:00:00+00:00,10.966993006701182,10.993100340341105,10.901723961229886,10.9054536819458,37200
2005-03-24 00:00:00+00:00,10.946480425086493,10.974452264744361,10.907319422742566,10.929697036743164,34200
2005-03-28 00:00:00+00:00,10.914776219582233,10.966991591495578,10.832724508534687,10.924100875854492,38600
2005-03-29 00:00:00+00:00,10.95020626535959,11.039717401011828,10.95020626535959,10.976313591003418,21400
2005-03-30 00:00:00+00:00,10.980043741302907,11.077014319906286,10.95393641463494,11.054636001586914,21600
2005-03-31 00:00:00+00:00,11.17025793588097,11.341820817114245,11.17025793588097,11.30079460144043,46800
2005-04-01 00:00:00+00:00,11.328763831183998,11.403356799394622,11.250441854796984,11.319439888000488,23200
2005-04-04 00:00:00+00:00,11.295199502297068,11.295199502297068,11.196364402770996,11.196364402770996,11600
2005-04-05 00:00:00+00:00,11.248582979312529,11.308257102966309,11.24485325766271,11.308257102966309,21800
2005-04-06 00:00:00+00:00,11.291468691321883,11.326900675557157,11.270955587053324,11.289604187011719,31200
2005-04-07 00:00:00+00:00,11.319446298223903,11.33249996834739,11.142288431927295,11.155342102050781,35600
