"('date', '')","('open', 'D')","('high', 'D')","('low', 'D')","('close', 'D')","('volume', 'D')"
1980-11-18 00:00:00+00:00,0.4316784637430985,0.4366980195045471,0.4316784637430985,0.4366980195045471,129000
1980-11-19 00:00:00+00:00,0.4366979533101965,0.4366979533101965,0.42665895819664,0.42665895819664,693000
1980-11-20 00:00:00+00:00,0.42665895819664,0.43167839830960836,0.42665895819664,0.42665895819664,387600
1980-11-21 00:00:00+00:00,0.42665895819664,0.43167839830960836,0.4216394031960518,0.42665895819664,229200
1980-11-24 00:00:00+00:00,0.4266589165018816,0.43167835612433086,0.41661980748176575,0.41661980748176575,685800
1980-11-25 00:00:00+00:00,0.41661983983777046,0.41661983983777046,0.40156129002571106,0.40156129002571106,888900
1980-11-26 00:00:00+00:00,0.4015610747555743,0.4065806269645691,0.39654163743413545,0.4065806269645691,1362000
1980-11-28 00:00:00+00:00,0.40156129002571106,0.40156129002571106,0.39654185001343634,0.40156129002571106,259200
1980-12-01 00:00:00+00:00,0.4015613136269674,0.4015613136269674,0.3915223181247711,0.3915223181247711,291600
1980-12-02 00:00:00+00:00,0.39152213205654945,0.4015611227877839,0.39152213205654945,0.39654168486595154,265500
1980-12-03 00:00:00+00:00,0.39654168486595154,0.4015611227877839,0.39152213205654945,0.39654168486595154,285300
1980-12-04 00:00:00+00:00,0.39654168486595154,0.4015611227877839,0.39152213205654945,0.39654168486595154,264000
1980-12-05 00:00:00+00:00,0.39654168486595154,0.4015611227877839,0.39152213205654945,0.39654168486595154,352200
1980-12-08 00:00:00+00:00,0.39654168486595154,0.4015611227877839,0.39654168486595154,0.39654168486595154,288000
1980-12-09 00:00:00+00:00,0.39654168486595154,0.4015611227877839,0.39152213205654945,0.39654168486595154,276300
1980-12-10 00:00:00+00:00,0.39654187331968144,0.39654187331968144,0.3915223181247711,0.3915223181247711,280500
1980-12-11 00:00:00+00:00,0.3915221165641801,0.39654166917496053,0.38650256395339966,0.38650256395339966,276600
1980-12-12 00:00:00+00:00,0.3865027629298608,0.39654187331968144,0.3865027629298608,0.3915223181247711,321000
1980-12-15 00:00:00+00:00,0.3915223181247711,0.3915223181247711,0.38148332262257484,0.3915223181247711,334500
1980-12-16 00:00:00+00:00,0.3915223181247711,0.3915223181247711,0.38148332262257484,0.3915223181247711,294000
1980-12-17 00:00:00+00:00,0.39152213205654945,0.4015611227877839,0.381483141325315,0.39654168486595154,432300
1980-12-18 00:00:00+00:00,0.39654181921675136,0.4266589165018816,0.39654181921675136,0.41661980748176575,586500
1980-12-19 00:00:00+00:00,0.42163922978407864,0.44171732664108276,0.42163922978407864,0.44171732664108276,361500
1980-12-22 00:00:00+00:00,0.44171732664108276,0.44171732664108276,0.42665878272022284,0.44171732664108276,293100
1980-12-23 00:00:00+00:00,0.4417175752659957,0.4417175752659957,0.4316784637430985,0.4366980195045471,465600
1980-12-24 00:00:00+00:00,0.4366979092341054,0.4366979092341054,0.4316783547401428,0.4316783547401428,127800
1980-12-26 00:00:00+00:00,0.4316784637430985,0.4366980195045471,0.4266590228692872,0.4366980195045471,161400
1980-12-29 00:00:00+00:00,0.4366979092341054,0.4366979092341054,0.4065808120455464,0.4316783547401428,211200
1980-12-30 00:00:00+00:00,0.42665869634052866,0.42665869634052866,0.4216391444206238,0.4216391444206238,241200
1980-12-31 00:00:00+00:00,0.42163936199182367,0.4266589165018816,0.4116003678593165,0.41661980748176575,370800
1981-01-02 00:00:00+00:00,0.41661959250071895,0.42665869634052866,0.4116001554683635,0.4216391444206238,308100
1981-01-05 00:00:00+00:00,0.42163922978407864,0.44171732664108276,0.42163922978407864,0.44171732664108276,628500
1981-01-06 00:00:00+00:00,0.4417173298685719,0.45677587389945984,0.4417173298685719,0.45677587389945984,1720200
1981-01-07 00:00:00+00:00,0.45677587389945984,0.45677587389945984,0.43669777689575134,0.45677587389945984,537000
1981-01-08 00:00:00+00:00,0.45677587389945984,0.45677587389945984,0.45175632092663937,0.45677587389945984,174000
1981-01-09 00:00:00+00:00,0.4567759416665088,0.4567759416665088,0.4467368342314709,0.45175638794898987,877500
1981-01-12 00:00:00+00:00,0.45175638794898987,0.4567759416665088,0.4467368342314709,0.45175638794898987,271800
1981-01-13 00:00:00+00:00,0.45175632092663937,0.45677587389945984,0.45175632092663937,0.45677587389945984,250500
1981-01-14 00:00:00+00:00,0.4567761275931397,0.4617955684661865,0.45175657183245554,0.4617955684661865,551400
1981-01-15 00:00:00+00:00,0.4617955684661865,0.4617955684661865,0.4567761275931397,0.4617955684661865,311700
1981-01-16 00:00:00+00:00,0.4617953519973012,0.4718344588127879,0.4567759134771413,0.46681490540504456,357300
1981-01-19 00:00:00+00:00,0.4668148976359552,0.47685388939678186,0.4668148976359552,0.4718344509601593,586800
1981-01-20 00:00:00+00:00,0.47183467998755485,0.47183467998755485,0.4567761275931397,0.4617955684661865,213000
1981-01-21 00:00:00+00:00,0.45677587389945984,0.45677587389945984,0.45175632092663937,0.45677587389945984,320100
1981-01-22 00:00:00+00:00,0.45677613284459523,0.45677613284459523,0.44673702120780945,0.44673702120780945,213300
1981-01-23 00:00:00+00:00,0.44673676468965434,0.45175631762579854,0.43669777370493856,0.44171732664108276,168600
1981-01-26 00:00:00+00:00,0.44171758027705516,0.46681512959374244,0.44171758027705516,0.44673702120780945,117300
1981-01-27 00:00:00+00:00,0.44673702120780945,0.44673702120780945,0.44171758027705516,0.44673702120780945,115500
1981-01-28 00:00:00+00:00,0.4467368342314709,0.45175638794898987,0.4417173954015425,0.45175638794898987,167700
1981-01-29 00:00:00+00:00,0.45175657702620237,0.45175657702620237,0.44673702120780945,0.44673702120780945,151500
1981-01-30 00:00:00+00:00,0.4467368342314709,0.45175638794898987,0.4417173954015425,0.45175638794898987,212400
1981-02-02 00:00:00+00:00,0.45175657702620237,0.45175657702620237,0.44673702120780945,0.44673702120780945,139800
1981-02-03 00:00:00+00:00,0.4467368342314709,0.4567759416665088,0.4467368342314709,0.45175638794898987,148200
1981-02-04 00:00:00+00:00,0.45175638794898987,0.4567759416665088,0.4467368342314709,0.45175638794898987,357600
1981-02-05 00:00:00+00:00,0.45175638794898987,0.4567759416665088,0.45175638794898987,0.45175638794898987,141600
1981-02-06 00:00:00+00:00,0.45175632092663937,0.46179531198470686,0.45175632092663937,0.45677587389945984,105000
1981-02-09 00:00:00+00:00,0.45677587389945984,0.45677587389945984,0.45175632092663937,0.45677587389945984,231000
1981-02-10 00:00:00+00:00,0.4567759416665088,0.4567759416665088,0.45175638794898987,0.45175638794898987,134700
1981-02-11 00:00:00+00:00,0.45175657702620237,0.45677613284459523,0.44673702120780945,0.44673702120780945,90300
1981-02-12 00:00:00+00:00,0.44673676468965434,0.45175631762579854,0.43669777370493856,0.44171732664108276,248700
1981-02-13 00:00:00+00:00,0.44171732664108276,0.44171732664108276,0.43669777370493856,0.44171732664108276,93600
1981-02-17 00:00:00+00:00,0.441717463728068,0.441717463728068,0.4316783547401428,0.4316783547401428,664200
1981-02-18 00:00:00+00:00,0.4316784637430985,0.4417175752659957,0.4316784637430985,0.4366980195045471,159000
1981-02-19 00:00:00+00:00,0.4366980195045471,0.4417175752659957,0.4316784637430985,0.4366980195045471,430500
1981-02-20 00:00:00+00:00,0.43669777370493856,0.44673676468965434,0.43669777370493856,0.44171732664108276,154500
1981-02-23 00:00:00+00:00,0.4417173298685719,0.45677587389945984,0.4417173298685719,0.45677587389945984,484200
1981-02-24 00:00:00+00:00,0.441717463728068,0.441717463728068,0.4316783547401428,0.4316783547401428,499200
1981-02-25 00:00:00+00:00,0.4316783547401428,0.4366979092341054,0.4316783547401428,0.4316783547401428,207600
1981-02-26 00:00:00+00:00,0.4316783547401428,0.4366979092341054,0.4316783547401428,0.4316783547401428,161100
1981-02-27 00:00:00+00:00,0.4316781333728841,0.4316781333728841,0.41661959250071895,0.4216391444206238,361800
1981-03-02 00:00:00+00:00,0.4216393450630611,0.4216393450630611,0.40658079702509464,0.41160035133361816,599100
1981-03-03 00:00:00+00:00,0.41160035133361816,0.41160035133361816,0.40658079702509464,0.41160035133361816,239400
1981-03-04 00:00:00+00:00,0.4116003678593165,0.41661980748176575,0.40658081334925855,0.41661980748176575,240000
1981-03-05 00:00:00+00:00,0.41661959250071895,0.42665869634052866,0.41661959250071895,0.4216391444206238,210000
1981-03-06 00:00:00+00:00,0.42163936063982593,0.4316783547401428,0.4166198061458633,0.4316783547401428,183600
1981-03-09 00:00:00+00:00,0.4316783547401428,0.4366979092341054,0.4316783547401428,0.4316783547401428,133500
1981-03-10 00:00:00+00:00,0.43669777370493856,0.44673676468965434,0.43669777370493856,0.44171732664108276,337500
