"('date', '')","('open', 'BRC')","('high', 'BRC')","('low', 'BRC')","('close', 'BRC')","('volume', 'BRC')"
1987-05-29 00:00:00+00:00,2.2180702686309814,2.2180702686309814,2.2180702686309814,2.2180702686309814,13800
1987-06-01 00:00:00+00:00,2.2180702686309814,2.2180702686309814,2.2180702686309814,2.2180702686309814,15000
1987-06-02 00:00:00+00:00,2.2387990951538086,2.2595288745596918,2.2387990951538086,2.2387990951538086,3000
1987-06-03 00:00:00+00:00,2.2387990951538086,2.2387990951538086,2.2387990951538086,2.2387990951538086,0
1987-06-04 00:00:00+00:00,2.2802579402923584,2.2802579402923584,2.2802579402923584,2.2802579402923584,6000
1987-06-05 00:00:00+00:00,2.2802579402923584,2.2802579402923584,2.2802579402923584,2.2802579402923584,0
1987-06-08 00:00:00+00:00,2.280258179502198,2.280258179502198,2.2387990951538086,2.2387990951538086,32400
1987-06-09 00:00:00+00:00,2.2387990951538086,2.280258179502198,2.2387990951538086,2.2387990951538086,4200
1987-06-10 00:00:00+00:00,2.2387988602932225,2.2802579402923584,2.2387988602932225,2.2802579402923584,13200
1987-06-11 00:00:00+00:00,2.259528636932373,2.259528636932373,2.2387988597065736,2.259528636932373,48000
1987-06-12 00:00:00+00:00,2.259528637524454,2.2802579402923584,2.2387988602932225,2.2802579402923584,4800
1987-06-15 00:00:00+00:00,2.280258179502198,2.280258179502198,2.2387990951538086,2.2387990951538086,5400
1987-06-16 00:00:00+00:00,2.2802579402923584,2.2802579402923584,2.2802579402923584,2.2802579402923584,600
1987-06-17 00:00:00+00:00,2.2802579402923584,2.2802579402923584,2.2387988602932225,2.2802579402923584,4800
1987-06-18 00:00:00+00:00,2.2180702686309814,2.2180702686309814,2.2180702686309814,2.2180702686309814,18000
1987-06-19 00:00:00+00:00,2.2180702686309814,2.2180702686309814,2.2180702686309814,2.2180702686309814,2400
1987-06-22 00:00:00+00:00,2.2180702686309814,2.2180702686309814,2.2180702686309814,2.2180702686309814,0
1987-06-23 00:00:00+00:00,2.218069902773778,2.249164342880249,2.218069902773778,2.249164342880249,37200
1987-06-24 00:00:00+00:00,2.2180702686309814,2.2180702686309814,2.2180702686309814,2.2180702686309814,1200
1987-06-25 00:00:00+00:00,2.218069902773778,2.249164342880249,2.218069902773778,2.249164342880249,34200
1987-06-26 00:00:00+00:00,2.2491647138662922,2.259529845253783,2.2180702686309814,2.2180702686309814,30000
1987-06-29 00:00:00+00:00,2.2180693157479254,2.2387990951538086,2.2180693157479254,2.2387990951538086,655200
1987-06-30 00:00:00+00:00,2.2387990951538086,2.2491637476250617,2.1973400108054193,2.2387990951538086,21600
1987-07-01 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,600
1987-07-02 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,0
1987-07-06 00:00:00+00:00,2.259528636932373,2.259528636932373,2.218069082480774,2.259528636932373,66000
1987-07-07 00:00:00+00:00,2.259528636932373,2.3009877169206447,2.218069082480774,2.259528636932373,73200
1987-07-08 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,4200
1987-07-09 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,0
1987-07-10 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,600
1987-07-13 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,3000
1987-07-14 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,3000
1987-07-15 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,1200
1987-07-16 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,1800
1987-07-17 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,0
1987-07-20 00:00:00+00:00,2.3217195515286924,2.3217195515286924,2.2906250953674316,2.2906250953674316,3000
1987-07-21 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,600
1987-07-22 00:00:00+00:00,2.321718215942383,2.321718215942383,2.259529339394493,2.321718215942383,2400
1987-07-23 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,0
1987-07-24 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,0
1987-07-27 00:00:00+00:00,2.3217182101471305,2.342447519302368,2.3217182101471305,2.342447519302368,30000
1987-07-28 00:00:00+00:00,2.3009889125823975,2.3009889125823975,2.3009889125823975,2.3009889125823975,3000
1987-07-29 00:00:00+00:00,2.363178014755249,2.363178014755249,2.363178014755249,2.363178014755249,6000
1987-07-30 00:00:00+00:00,2.3631758780653,2.4046349458418743,2.3217168102887253,2.3839056491851807,153600
1987-07-31 00:00:00+00:00,2.3839056491851807,2.3839056491851807,2.3839056491851807,2.3839056491851807,0
1987-08-03 00:00:00+00:00,2.363178014755249,2.363178014755249,2.363178014755249,2.363178014755249,2400
1987-08-04 00:00:00+00:00,2.363178014755249,2.363178014755249,2.363178014755249,2.363178014755249,0
1987-08-05 00:00:00+00:00,2.363178014755249,2.363178014755249,2.363178014755249,2.363178014755249,12000
1987-08-06 00:00:00+00:00,2.363178014755249,2.363178014755249,2.363178014755249,2.363178014755249,0
1987-08-07 00:00:00+00:00,2.3631758780653,2.3839056491851807,2.3631758780653,2.3839056491851807,3600
1987-08-10 00:00:00+00:00,2.3839056491851807,2.3839056491851807,2.3839056491851807,2.3839056491851807,0
1987-08-11 00:00:00+00:00,2.4253659235992484,2.4460957050323486,2.4253659235992484,2.4460957050323486,6000
1987-08-12 00:00:00+00:00,2.4460957050323486,2.4460957050323486,2.3839068351964707,2.4460957050323486,19200
1987-08-13 00:00:00+00:00,2.4460954650571916,2.5290136337280273,2.4460954650571916,2.5290136337280273,22800
1987-08-14 00:00:00+00:00,2.5290136337280273,2.5290136337280273,2.4460954650571916,2.5290136337280273,22800
1987-08-17 00:00:00+00:00,2.529013881837904,2.529013881837904,2.4460957050323486,2.4460957050323486,12600
1987-08-18 00:00:00+00:00,2.4460949969326067,2.529013149734874,2.4460949969326067,2.4875540733337402,22200
1987-08-19 00:00:00+00:00,2.4460957050323486,2.4460957050323486,2.4460957050323486,2.4460957050323486,6000
1987-08-20 00:00:00+00:00,2.4460949969326067,2.4875540733337402,2.4460949969326067,2.4875540733337402,10800
1987-08-21 00:00:00+00:00,2.4460957050323486,2.4460957050323486,2.4460957050323486,2.4460957050323486,1200
1987-08-24 00:00:00+00:00,2.4460957050323486,2.4460957050323486,2.4460957050323486,2.4460957050323486,0
1987-08-25 00:00:00+00:00,2.4875540733337402,2.529013149734874,2.4875540733337402,2.4875540733337402,5400
1987-08-26 00:00:00+00:00,2.4875540733337402,2.4875540733337402,2.4875540733337402,2.4875540733337402,0
1987-08-27 00:00:00+00:00,2.4875547934351263,2.529013881837904,2.4460957050323486,2.4460957050323486,4200
1987-08-28 00:00:00+00:00,2.4460957050323486,2.529013881837904,2.4460957050323486,2.4460957050323486,13200
1987-08-31 00:00:00+00:00,2.4460957050323486,2.508284574868227,2.4460957050323486,2.4460957050323486,10800
1987-09-01 00:00:00+00:00,2.4460949969326067,2.4875540733337402,2.4460949969326067,2.4875540733337402,20400
1987-09-02 00:00:00+00:00,2.4460959690381627,2.4460959690381627,2.2802586486014733,2.321718215942383,408000
1987-09-03 00:00:00+00:00,2.3009889125823975,2.3009889125823975,2.2802591245847883,2.3009889125823975,14400
1987-09-04 00:00:00+00:00,2.300988432271928,2.321718215942383,2.300988432271928,2.321718215942383,43800
1987-09-08 00:00:00+00:00,2.3009889125823975,2.3009889125823975,2.3009889125823975,2.3009889125823975,4800
1987-09-09 00:00:00+00:00,2.3009889125823975,2.3009889125823975,2.3009889125823975,2.3009889125823975,0
1987-09-10 00:00:00+00:00,2.300988432271928,2.321718215942383,2.300988432271928,2.321718215942383,24000
1987-09-11 00:00:00+00:00,2.321718215942383,2.321718215942383,2.300988432271928,2.321718215942383,256800
1987-09-14 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,0
1987-09-15 00:00:00+00:00,2.3217187005800066,2.3217187005800066,2.3009889125823975,2.3009889125823975,446400
1987-09-16 00:00:00+00:00,2.3009889125823975,2.3217187005800066,2.3009889125823975,2.3009889125823975,3000
1987-09-17 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,2400
1987-09-18 00:00:00+00:00,2.3009889125823975,2.3009889125823975,2.3009889125823975,2.3009889125823975,1800
1987-09-21 00:00:00+00:00,2.300988432271928,2.321718215942383,2.259529339394493,2.321718215942383,34200
1987-09-22 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,0
1987-09-23 00:00:00+00:00,2.2802579396948452,2.2802579396948452,2.259528636932373,2.259528636932373,21000
1987-09-24 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,0
1987-09-25 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,3000
1987-09-28 00:00:00+00:00,2.259528636932373,2.259528636932373,2.259528636932373,2.259528636932373,2400
1987-09-29 00:00:00+00:00,2.2387990951538086,2.2387990951538086,2.2387990951538086,2.2387990951538086,1200
1987-09-30 00:00:00+00:00,2.321718215942383,2.321718215942383,2.321718215942383,2.321718215942383,11400
1987-10-01 00:00:00+00:00,2.280259159101603,2.280259159101603,2.2180702686309814,2.2180702686309814,45000
1987-10-02 00:00:00+00:00,2.2180702686309814,2.2180702686309814,2.2180702686309814,2.2180702686309814,0
1987-10-05 00:00:00+00:00,2.197340250015259,2.197340250015259,2.197340250015259,2.197340250015259,2400
1987-10-06 00:00:00+00:00,2.1766109466552734,2.1766109466552734,2.1766109466552734,2.1766109466552734,1200
1987-10-07 00:00:00+00:00,2.1766109466552734,2.1766109466552734,2.1766109466552734,2.1766109466552734,4200
1987-10-08 00:00:00+00:00,2.1766109466552734,2.1766109466552734,2.1766109466552734,2.1766109466552734,18000
1987-10-09 00:00:00+00:00,2.1766107222613167,2.1766107222613167,2.114421844482422,2.114421844482422,30600
1987-10-12 00:00:00+00:00,2.0729622840881348,2.0729622840881348,2.0315027252605433,2.0729622840881348,15600
1987-10-13 00:00:00+00:00,2.093691825866699,2.093691825866699,2.093691825866699,2.093691825866699,7200
1987-10-14 00:00:00+00:00,2.0315027236938477,2.0315027236938477,2.0315027236938477,2.0315027236938477,2400
1987-10-15 00:00:00+00:00,2.0315027236938477,2.0315027236938477,2.0315027236938477,2.0315027236938477,7800
1987-10-16 00:00:00+00:00,2.0315027236938477,2.093691587423898,2.0107734187594155,2.0315027236938477,7200
1987-10-19 00:00:00+00:00,1.948583960533142,1.948583960533142,1.9278541874598087,1.948583960533142,6000
1987-10-20 00:00:00+00:00,1.8863964080810547,1.8863964080810547,1.8242075207208392,1.8863964080810547,6600
1987-10-21 00:00:00+00:00,1.9071253538131714,1.9071253538131714,1.9071253538131714,1.9071253538131714,7200
1987-10-22 00:00:00+00:00,1.8242077827453613,1.8242077827453613,1.8242077827453613,1.8242077827453613,4800
1987-10-23 00:00:00+00:00,1.8242077827453613,1.8242077827453613,1.8034779924931965,1.8242077827453613,3600
1987-10-26 00:00:00+00:00,1.7827485351467827,1.7827485351467827,1.6376413996755825,1.679100513458252,16200
1987-10-27 00:00:00+00:00,1.6790988063812258,1.6998285794292316,1.5547211170196533,1.5547211170196533,19200
1987-10-28 00:00:00+00:00,1.554721834695335,1.6065460540063299,1.4925329613075218,1.533992052078247,5400
1987-10-29 00:00:00+00:00,1.533992052078247,1.533992052078247,1.533992052078247,1.533992052078247,6000
1987-10-30 00:00:00+00:00,1.533992052078247,1.533992052078247,1.533992052078247,1.533992052078247,2400
1987-11-02 00:00:00+00:00,1.533992052078247,1.533992052078247,1.533992052078247,1.533992052078247,0
