"('date', '')","('open', 'ALMU')","('high', 'ALMU')","('low', 'ALMU')","('close', 'ALMU')","('volume', 'ALMU')"
2025-02-06 00:00:00+00:00,6.829999923706055,7.099999904632568,6.75,6.98799991607666,2800
2025-02-07 00:00:00+00:00,6.809999942779541,7.313000202178955,6.75,6.75,26100
2025-02-10 00:00:00+00:00,6.820000171661377,6.820000171661377,6.599999904632568,6.699999809265137,11000
2025-02-11 00:00:00+00:00,6.699999809265137,6.75,6.300000190734863,6.300000190734863,6700
2025-02-12 00:00:00+00:00,6.355000019073486,6.355000019073486,5.909999847412109,6.25,8300
2025-02-13 00:00:00+00:00,6.25,6.808000087738037,6.25,6.739999771118164,2600
2025-02-14 00:00:00+00:00,6.25,6.570000171661377,6.099999904632568,6.150000095367432,13500
2025-02-18 00:00:00+00:00,6.150000095367432,6.739999771118164,6.150000095367432,6.550000190734863,7500
2025-02-19 00:00:00+00:00,6.599999904632568,6.599999904632568,6.260000228881836,6.28000020980835,27400
2025-02-20 00:00:00+00:00,6.414999961853027,6.505000114440918,6.309999942779541,6.5,15000
2025-02-21 00:00:00+00:00,6.5,6.666999816894531,6.360000133514404,6.5,24800
2025-02-24 00:00:00+00:00,6.5,6.5,5.75,5.925000190734863,40200
2025-02-25 00:00:00+00:00,6.0,6.401000022888184,5.690000057220459,6.28000020980835,54700
2025-02-26 00:00:00+00:00,6.539999961853027,7.5,6.25,6.900000095367432,69500
2025-02-27 00:00:00+00:00,6.769999980926514,7.059999942779541,6.184999942779541,6.440000057220459,8700
2025-02-28 00:00:00+00:00,6.449999809265137,6.820000171661377,6.210000038146973,6.394000053405762,24500
2025-03-03 00:00:00+00:00,6.5,6.5,6.050000190734863,6.099999904632568,35100
2025-03-04 00:00:00+00:00,6.150000095367432,6.704999923706055,5.900000095367432,6.440000057220459,15200
2025-03-05 00:00:00+00:00,6.297999858856201,7.119999885559082,6.260000228881836,6.502999782562256,14900
2025-03-06 00:00:00+00:00,6.300000190734863,6.440000057220459,6.03000020980835,6.360000133514404,18800
2025-03-07 00:00:00+00:00,6.414999961853027,6.664999961853027,6.079999923706055,6.289999961853027,37600
2025-03-10 00:00:00+00:00,6.5,6.5,6.050000190734863,6.175000190734863,31200
2025-03-11 00:00:00+00:00,6.199999809265137,6.289999961853027,6.199999809265137,6.199999809265137,31500
2025-03-12 00:00:00+00:00,6.260000228881836,6.340000152587891,6.25,6.25,11700
2025-03-13 00:00:00+00:00,6.25,6.300000190734863,6.059999942779541,6.150000095367432,27600
2025-03-14 00:00:00+00:00,6.199999809265137,6.300000190734863,6.070000171661377,6.079999923706055,45100
2025-03-17 00:00:00+00:00,6.119999885559082,6.300000190734863,6.0,6.199999809265137,17600
2025-03-18 00:00:00+00:00,6.199999809265137,6.199999809265137,6.0,6.0,48800
2025-03-19 00:00:00+00:00,6.0,6.050000190734863,5.909999847412109,5.909999847412109,3800
2025-03-20 00:00:00+00:00,6.0,6.25,6.0,6.070000171661377,42500
2025-03-21 00:00:00+00:00,6.300000190734863,6.300000190734863,5.900000095367432,6.099999904632568,172600
2025-03-24 00:00:00+00:00,6.099999904632568,6.25,6.099999904632568,6.099999904632568,26800
2025-03-25 00:00:00+00:00,6.070000171661377,6.320000171661377,5.900000095367432,6.25,37400
2025-03-26 00:00:00+00:00,6.25,6.300000190734863,6.0,6.099999904632568,16300
2025-03-27 00:00:00+00:00,7.0,7.5,6.119999885559082,6.510000228881836,177400
2025-03-28 00:00:00+00:00,7.0,7.25,6.75,7.025000095367432,87600
2025-03-31 00:00:00+00:00,7.400000095367432,7.75,7.099999904632568,7.210000038146973,95200
2025-04-01 00:00:00+00:00,7.130000114440918,7.401000022888184,6.632999897003174,7.070000171661377,71300
2025-04-02 00:00:00+00:00,7.1479997634887695,7.179999828338623,6.800000190734863,6.927000045776367,140100
2025-04-03 00:00:00+00:00,6.900000095367432,7.0920000076293945,6.539999961853027,6.539999961853027,71800
2025-04-04 00:00:00+00:00,6.579999923706055,6.925000190734863,5.934999942779541,6.099999904632568,51400
2025-04-07 00:00:00+00:00,5.949999809265137,6.47599983215332,5.789999961853027,6.119999885559082,32600
2025-04-08 00:00:00+00:00,6.4070000648498535,6.4070000648498535,5.980000019073486,6.260000228881836,32600
2025-04-09 00:00:00+00:00,6.409999847412109,7.050000190734863,6.099999904632568,6.989999771118164,34400
2025-04-10 00:00:00+00:00,6.78000020980835,6.800000190734863,6.210000038146973,6.400000095367432,31000
2025-04-11 00:00:00+00:00,6.5,6.659999847412109,6.130000114440918,6.210000038146973,70400
2025-04-14 00:00:00+00:00,6.539999961853027,6.539999961853027,6.079999923706055,6.179999828338623,68000
2025-04-15 00:00:00+00:00,6.181000232696533,6.369999885559082,6.090000152587891,6.21999979019165,48300
2025-04-16 00:00:00+00:00,6.300000190734863,7.195000171661377,6.300000190734863,6.909999847412109,63500
2025-04-17 00:00:00+00:00,6.860000133514404,7.0,6.650000095367432,6.800000190734863,95500
2025-04-21 00:00:00+00:00,6.800000190734863,6.96999979019165,6.480000019073486,6.760000228881836,24400
2025-04-22 00:00:00+00:00,6.824999809265137,6.900000095367432,6.570000171661377,6.715000152587891,132900
2025-04-23 00:00:00+00:00,7.0,7.449999809265137,6.550000190734863,6.949999809265137,340200
2025-04-24 00:00:00+00:00,6.989999771118164,8.489999771118164,6.920000076293945,8.460000038146973,200000
2025-04-25 00:00:00+00:00,8.8100004196167,9.300000190734863,7.809999942779541,8.34000015258789,73400
2025-04-28 00:00:00+00:00,8.6899995803833,10.869999885559082,8.576000213623047,10.149999618530273,364300
2025-04-29 00:00:00+00:00,10.5,10.649999618530273,10.029999732971191,10.399999618530273,147000
2025-04-30 00:00:00+00:00,10.199999809265137,10.75,9.640000343322754,10.5,150800
2025-05-01 00:00:00+00:00,10.989999771118164,12.779999732971191,10.25,11.899999618530273,682000
2025-05-02 00:00:00+00:00,12.109999656677246,13.100000381469727,12.010000228881836,12.899999618530273,323300
2025-05-05 00:00:00+00:00,13.0,13.770000457763672,10.899999618530273,11.079999923706055,180400
2025-05-06 00:00:00+00:00,11.140000343322754,11.699999809265137,10.9399995803833,11.569999694824219,82300
2025-05-07 00:00:00+00:00,12.270000457763672,12.270000457763672,11.579000473022461,11.729999542236328,68500
2025-05-08 00:00:00+00:00,12.0,13.305000305175781,11.822999954223633,12.569999694824219,231800
2025-05-09 00:00:00+00:00,12.84000015258789,13.329999923706055,12.649999618530273,13.100000381469727,115500
2025-05-12 00:00:00+00:00,13.600000381469727,13.75,13.005000114440918,13.329999923706055,106700
2025-05-13 00:00:00+00:00,13.3100004196167,13.399999618530273,11.8100004196167,12.109999656677246,161100
2025-05-14 00:00:00+00:00,12.279999732971191,12.885000228881836,11.430000305175781,12.0,106500
2025-05-15 00:00:00+00:00,12.069999694824219,12.25,11.579999923706055,12.220000267028809,53100
2025-05-16 00:00:00+00:00,12.119999885559082,13.260000228881836,12.031999588012695,12.819999694824219,168300
2025-05-19 00:00:00+00:00,12.850000381469727,13.5,12.539999961853027,12.880000114440918,198100
2025-05-20 00:00:00+00:00,13.0,13.237000465393066,12.5,12.539999961853027,128600
2025-05-21 00:00:00+00:00,12.5600004196167,12.680000305175781,11.859999656677246,12.449999809265137,113500
2025-05-22 00:00:00+00:00,12.5,13.0,12.28499984741211,12.329999923706055,206300
2025-05-23 00:00:00+00:00,12.239999771118164,14.989999771118164,11.59000015258789,14.140000343322754,407600
2025-05-27 00:00:00+00:00,14.550000190734863,15.899999618530273,14.100000381469727,14.399999618530273,407500
2025-05-28 00:00:00+00:00,14.890000343322754,15.390000343322754,14.119999885559082,14.319999694824219,224500
2025-05-29 00:00:00+00:00,14.670000076293945,15.5,14.010000228881836,14.289999961853027,225100
2025-05-30 00:00:00+00:00,14.350000381469727,15.0,13.649999618530273,14.260000228881836,382400
2025-06-02 00:00:00+00:00,14.180000305175781,17.600000381469727,14.069999694824219,16.43000030517578,887400
2025-06-03 00:00:00+00:00,16.809999465942383,19.350000381469727,16.799999237060547,19.100000381469727,1133200
2025-06-04 00:00:00+00:00,19.18000030517578,19.309999465942383,18.049999237060547,18.81999969482422,295200
2025-06-05 00:00:00+00:00,19.030000686645508,19.350000381469727,18.229999542236328,18.600000381469727,237600
2025-06-06 00:00:00+00:00,18.5,19.315000534057617,18.260000228881836,18.959999084472656,185300
2025-06-09 00:00:00+00:00,18.690000534057617,18.959999084472656,16.59000015258789,18.479999542236328,344900
2025-06-10 00:00:00+00:00,18.219999313354492,19.5,18.219999313354492,18.989999771118164,141300
2025-06-11 00:00:00+00:00,18.6200008392334,19.219999313354492,17.5,17.940000534057617,207800
2025-06-12 00:00:00+00:00,17.350000381469727,18.100000381469727,16.910999298095703,17.149999618530273,240900
2025-06-13 00:00:00+00:00,16.510000228881836,16.8799991607666,10.199999809265137,13.385000228881836,1594300
2025-06-16 00:00:00+00:00,14.329999923706055,15.656999588012695,13.720000267028809,14.770000457763672,546900
2025-06-17 00:00:00+00:00,14.420000076293945,15.133000373840332,12.449999809265137,12.600000381469727,495400
2025-06-18 00:00:00+00:00,12.609999656677246,13.579999923706055,11.710000038146973,13.3100004196167,269000
2025-06-20 00:00:00+00:00,13.369999885559082,14.166999816894531,12.579999923706055,13.329999923706055,853300
2025-06-23 00:00:00+00:00,13.84000015258789,14.460000038146973,13.050000190734863,13.359999656677246,159800
2025-06-24 00:00:00+00:00,13.609999656677246,14.5,13.600000381469727,13.989999771118164,129900
2025-06-25 00:00:00+00:00,14.399999618530273,18.479999542236328,14.230999946594238,17.040000915527344,943000
2025-06-26 00:00:00+00:00,16.8799991607666,17.899999618530273,14.0,14.789999961853027,778200
2025-06-27 00:00:00+00:00,14.8100004196167,15.890000343322754,13.6899995803833,14.529999732971191,1537200
2025-06-30 00:00:00+00:00,14.539999961853027,16.67799949645996,14.539999961853027,16.3700008392334,353600
2025-07-01 00:00:00+00:00,16.5,16.68000030517578,15.600000381469727,16.270000457763672,180300
2025-07-02 00:00:00+00:00,16.559999465942383,16.969999313354492,14.520000457763672,15.390000343322754,297400
2025-07-03 00:00:00+00:00,15.800000190734863,17.367000579833984,15.350000381469727,17.34000015258789,282100
2025-07-07 00:00:00+00:00,17.34000015258789,17.34000015258789,15.052000045776367,15.680000305175781,452100
2025-07-08 00:00:00+00:00,15.710000038146973,16.209999084472656,15.15999984741211,15.84000015258789,206200
2025-07-09 00:00:00+00:00,17.06999969482422,17.549999237060547,16.155000686645508,16.270000457763672,483800
2025-07-10 00:00:00+00:00,16.020000457763672,17.200000762939453,15.350000381469727,16.790000915527344,265800
2025-07-11 00:00:00+00:00,16.780000686645508,16.780000686645508,15.449999809265137,15.630000114440918,188300
2025-07-14 00:00:00+00:00,16.84000015258789,18.549999237060547,15.760000228881836,16.969999313354492,458800
2025-07-15 00:00:00+00:00,17.0,17.780000686645508,16.600000381469727,17.149999618530273,219100
2025-07-16 00:00:00+00:00,16.860000610351562,18.329999923706055,16.350000381469727,18.329999923706055,189700
2025-07-17 00:00:00+00:00,18.1299991607666,19.799999237060547,17.799999237060547,19.6200008392334,427600
2025-07-18 00:00:00+00:00,19.6200008392334,19.75,17.959999084472656,18.09000015258789,317200
2025-07-21 00:00:00+00:00,18.520000457763672,18.739999771118164,17.549999237060547,17.760000228881836,255800
2025-07-22 00:00:00+00:00,17.84000015258789,18.239999771118164,16.600000381469727,17.479999542236328,169300
2025-07-23 00:00:00+00:00,18.204999923706055,19.420000076293945,18.0,19.360000610351562,341100
2025-07-24 00:00:00+00:00,19.3799991607666,22.5,19.0,21.690000534057617,451300
2025-07-25 00:00:00+00:00,21.829999923706055,23.850000381469727,21.000999450683594,23.59000015258789,361300
2025-07-28 00:00:00+00:00,23.81999969482422,25.1299991607666,22.889999389648438,24.040000915527344,406700
2025-07-29 00:00:00+00:00,24.479999542236328,25.233999252319336,21.239999771118164,22.420000076293945,508400
2025-07-30 00:00:00+00:00,22.770000457763672,25.882999420166016,22.040000915527344,24.030000686645508,594900
2025-07-31 00:00:00+00:00,24.520000457763672,25.260000228881836,21.899999618530273,22.1200008392334,325400
2025-08-01 00:00:00+00:00,21.25,21.950000762939453,20.200000762939453,20.81999969482422,324300
2025-08-04 00:00:00+00:00,21.15999984741211,21.450000762939453,19.850000381469727,21.34000015258789,246400
2025-08-05 00:00:00+00:00,21.6200008392334,22.190000534057617,20.010000228881836,21.040000915527344,184600
2025-08-06 00:00:00+00:00,20.600000381469727,20.65999984741211,19.100000381469727,19.389999389648438,344600
2025-08-07 00:00:00+00:00,19.420000076293945,21.399999618530273,19.420000076293945,21.030000686645508,260500
2025-08-08 00:00:00+00:00,21.399999618530273,21.760000228881836,19.860000610351562,20.610000610351562,258700
2025-08-11 00:00:00+00:00,20.899999618530273,22.600000381469727,20.049999237060547,20.260000228881836,309900
2025-08-12 00:00:00+00:00,20.510000228881836,20.510000228881836,19.709999084472656,19.950000762939453,144800
2025-08-13 00:00:00+00:00,20.0,22.399999618530273,20.0,21.479999542236328,355400
2025-08-14 00:00:00+00:00,20.799999237060547,21.490999221801758,18.0049991607666,18.100000381469727,682400
2025-08-15 00:00:00+00:00,18.190000534057617,19.0,17.5,18.8700008392334,255100
2025-08-18 00:00:00+00:00,19.170000076293945,19.29199981689453,17.81999969482422,17.84000015258789,196800
2025-08-19 00:00:00+00:00,17.8700008392334,18.829999923706055,17.59000015258789,18.604999542236328,212600
2025-08-20 00:00:00+00:00,18.25,18.576000213623047,17.200000762939453,18.329999923706055,300900
2025-08-21 00:00:00+00:00,18.200000762939453,19.5,18.167999267578125,19.290000915527344,158900
2025-08-22 00:00:00+00:00,19.309999465942383,20.56999969482422,18.549999237060547,19.790000915527344,208000
2025-08-25 00:00:00+00:00,19.8700008392334,20.350000381469727,19.5,19.56999969482422,100400
2025-08-26 00:00:00+00:00,19.850000381469727,21.618000030517578,19.290000915527344,20.850000381469727,253800
2025-08-27 00:00:00+00:00,21.0,21.200000762939453,20.0,20.584999084472656,234800
2025-08-28 00:00:00+00:00,20.579999923706055,21.600000381469727,20.420000076293945,21.3799991607666,124500
2025-08-29 00:00:00+00:00,21.6299991607666,23.360000610351562,20.43000030517578,22.790000915527344,213500
2025-09-02 00:00:00+00:00,22.059999465942383,22.540000915527344,19.440000534057617,20.229999542236328,338600
2025-09-03 00:00:00+00:00,20.34000015258789,20.6299991607666,18.795000076293945,19.1200008392334,334700
2025-09-04 00:00:00+00:00,18.920000076293945,19.149999618530273,17.399999618530273,17.43000030517578,309500
2025-09-05 00:00:00+00:00,17.709999084472656,18.187000274658203,17.059999465942383,17.450000762939453,152800
2025-09-08 00:00:00+00:00,17.40999984741211,17.959999084472656,17.40999984741211,17.700000762939453,138300
2025-09-09 00:00:00+00:00,17.739999771118164,18.780000686645508,17.270000457763672,18.200000762939453,397300
2025-09-10 00:00:00+00:00,16.100000381469727,16.434999465942383,13.020000457763672,13.199999809265137,1570000
2025-09-11 00:00:00+00:00,13.3100004196167,14.890000343322754,13.3100004196167,14.859999656677246,490100
2025-09-12 00:00:00+00:00,14.869999885559082,15.475000381469727,14.529999732971191,15.4399995803833,265800
2025-09-15 00:00:00+00:00,15.569999694824219,15.670000076293945,14.569999694824219,14.699999809265137,221500
2025-09-16 00:00:00+00:00,14.739999771118164,17.239999771118164,14.510000228881836,17.110000610351562,323100
2025-09-17 00:00:00+00:00,16.940000534057617,17.5,16.290000915527344,17.049999237060547,311400
2025-09-18 00:00:00+00:00,16.549999237060547,18.469999313354492,14.975000381469727,15.869999885559082,1466600
2025-09-19 00:00:00+00:00,15.859999656677246,19.5,15.649999618530273,19.489999771118164,1039100
2025-09-22 00:00:00+00:00,18.90999984741211,20.72800064086914,18.6200008392334,19.770000457763672,564500
2025-09-23 00:00:00+00:00,20.15999984741211,20.15999984741211,18.15999984741211,18.270000457763672,542900
2025-09-24 00:00:00+00:00,18.780000686645508,19.420000076293945,17.770000457763672,19.149999618530273,594200
2025-09-25 00:00:00+00:00,18.829999923706055,19.308000564575195,17.799999237060547,18.030000686645508,382800
2025-09-26 00:00:00+00:00,17.735000610351562,18.700000762939453,17.170000076293945,17.639999389648438,379200
