"('date', '')","('open', 'BALL')","('high', 'BALL')","('low', 'BALL')","('close', 'BALL')","('volume', 'BALL')"
2024-07-31 00:00:00+00:00,62.139622457934344,63.39715037717742,61.76629245151074,62.709442138671875,1747800
2024-08-01 00:00:00+00:00,61.235776830244895,63.741006190340705,59.929123646902546,63.406978607177734,3057800
2024-08-02 00:00:00+00:00,62.96487572438927,63.66241804076633,61.687702142106104,63.62311935424805,2380900
2024-08-05 00:00:00+00:00,62.51295111273743,63.23013522290724,61.304544701268135,61.579627990722656,2278300
2024-08-06 00:00:00+00:00,61.77611486112948,63.42661827078545,61.56979865565999,62.18873977661133,1638300
2024-08-07 00:00:00+00:00,62.58172407158651,63.14171346663844,61.7859425671317,61.84489059448242,1361300
2024-08-08 00:00:00+00:00,62.178920042420394,62.52277415559051,61.923482346012236,62.09049987792969,1845800
2024-08-09 00:00:00+00:00,62.09050048162909,62.375410319728054,61.078579978679116,61.206298828125,1605200
2024-08-12 00:00:00+00:00,61.19647790875684,61.618929406423916,60.75437706843909,60.960689544677734,1721300
2024-08-13 00:00:00+00:00,61.32419334997547,61.7859435354707,61.049110046818605,61.481388092041016,1247400
2024-08-14 00:00:00+00:00,62.04137823803686,62.49330185639534,60.92138824145069,61.108055114746094,1447300
2024-08-15 00:00:00+00:00,61.50103309524748,62.14944640911251,61.16700176703041,61.894012451171875,1246500
2024-08-16 00:00:00+00:00,61.785938571398766,62.37540756359805,61.540327428247885,62.30663299560547,1026200
2024-08-19 00:00:00+00:00,62.38522850558526,62.807679959063414,62.188738847360554,62.552242279052734,1116500
2024-08-20 00:00:00+00:00,62.54242420498873,62.54242420498873,61.9136602493766,62.17892074584961,1215100
2024-08-21 00:00:00+00:00,62.345932050515806,62.886279566859514,62.20839040916601,62.82733154296875,862700
2024-08-22 00:00:00+00:00,62.8961012407291,62.8961012407291,62.36558399448699,62.67996597290039,870900
2024-08-23 00:00:00+00:00,62.964870325721996,63.878544096423326,62.621019965220604,63.42662048339844,743500
2024-08-26 00:00:00+00:00,63.603462899969855,63.97679665442304,63.122067132628146,63.21048355102539,968800
2024-08-27 00:00:00+00:00,63.112238428007444,63.190835794198335,62.689790701781845,62.93539810180664,1299500
2024-08-28 00:00:00+00:00,62.78803309821987,63.05329358514015,62.13961982387983,62.37540817260742,1658600
2024-08-29 00:00:00+00:00,62.74873729468433,62.74873729468433,61.11787936331714,61.29471969604492,1987800
2024-08-30 00:00:00+00:00,61.648396233989374,62.758559637845934,61.28489279559918,62.689788818359375,2132000
2024-09-03 00:00:00+00:00,62.2364471952328,63.271252944720686,62.1083267769338,62.9755973815918,1475800
2024-09-04 00:00:00+00:00,64.0793847885508,65.00578868358194,63.50778107366084,63.92170333862305,1674000
2024-09-05 00:00:00+00:00,64.05968278267349,64.23707912806341,63.3500974011138,63.61619567871094,1282700
2024-09-06 00:00:00+00:00,63.36981201171875,64.05968250804172,63.1727007848947,63.36981201171875,1535800
2024-09-09 00:00:00+00:00,63.42893806505268,64.02025667433236,63.212119487211176,63.35995101928711,1430100
2024-09-10 00:00:00+00:00,63.42894442347206,63.91185379224013,62.87704424251042,63.65561294555664,1078800
2024-09-11 00:00:00+00:00,63.47822672728603,64.2666491448342,62.27587069806048,64.20751953125,1356800
2024-09-12 00:00:00+00:00,64.12867605677548,64.9368133710933,63.79359821575295,64.68057250976562,1003600
2024-09-13 00:00:00+00:00,65.15362872194434,65.40986957044647,64.81854337866852,65.04521942138672,1087100
2024-09-16 00:00:00+00:00,65.37044079992711,66.07016870341396,65.10434253637526,66.03074645996094,1146800
2024-09-17 00:00:00+00:00,66.03074763979089,66.83888484745721,66.01104027722431,66.24756622314453,1180700
2024-09-18 00:00:00+00:00,66.74033057682215,66.74033057682215,65.4985562474706,65.55768585205078,1393400
2024-09-19 00:00:00+00:00,66.35598640458053,66.58265494690419,65.49856937124966,66.13916778564453,1346500
2024-09-20 00:00:00+00:00,66.01103641886243,66.01103641886243,64.95651588611747,65.35072326660156,4607800
2024-09-23 00:00:00+00:00,65.52812279617132,66.30669519299751,65.06492083055106,66.26727294921875,1421900
2024-09-24 00:00:00+00:00,66.00118515577032,66.48409450537605,66.00118515577032,66.1687240600586,959800
2024-09-25 00:00:00+00:00,66.27713907583374,66.41511318762946,65.281747967286,65.46900177001953,1051300
2024-09-26 00:00:00+00:00,66.14901319031999,66.40524649422845,65.62667410383557,66.03074645996094,1496100
2024-09-27 00:00:00+00:00,66.03074791811501,66.88816481434823,65.8730589408207,66.49394989013672,1560300
2024-09-30 00:00:00+00:00,66.12930209912057,66.96700414319176,66.00118543982364,66.9275894165039,1258200
2024-10-01 00:00:00+00:00,66.89801825463312,67.13455173301497,66.50381082871272,66.63192749023438,1283900
2024-10-02 00:00:00+00:00,66.37568138095781,66.52351291345921,65.51827202669308,65.52812194824219,822300
2024-10-03 00:00:00+00:00,65.29159129209958,65.29159129209958,64.32576519933288,64.40460968017578,1276800
2024-10-04 00:00:00+00:00,64.77912801500264,65.17333544695538,64.3454908170249,65.06492614746094,873500
2024-10-07 00:00:00+00:00,64.41447399345707,64.48346104180007,62.44340687620079,63.024871826171875,1751900
2024-10-08 00:00:00+00:00,62.975596432246256,63.41908352976636,62.65036855058516,63.133277893066406,992900
2024-10-09 00:00:00+00:00,63.33038652436133,64.11880883422337,63.33038652436133,63.86257553100586,1177400
2024-10-10 00:00:00+00:00,63.635901552944,64.02025903912447,63.08400516643345,63.537349700927734,1201600
2024-10-11 00:00:00+00:00,63.655615329046014,64.36520076549286,63.389524549891,63.70489501953125,1350400
2024-10-14 00:00:00+00:00,63.62604373804023,64.7397014644485,63.39937523163762,64.44403839111328,2222900
2024-10-15 00:00:00+00:00,64.95651648816899,65.9420499865613,64.94665904785838,65.07477569580078,1843600
2024-10-16 00:00:00+00:00,65.1930511016716,66.51366255620015,65.17333621842572,66.31655883789062,1592200
2024-10-17 00:00:00+00:00,65.77450355648135,66.38553703213907,65.63652946827216,65.84349060058594,2114000
2024-10-18 00:00:00+00:00,66.3658245358353,66.85859130257845,65.8927726504154,66.27713012695312,1792300
2024-10-21 00:00:00+00:00,66.1293070003588,66.22785886243183,64.98609186606662,65.23247528076172,1376600
2024-10-22 00:00:00+00:00,65.29160321462382,65.34088290390521,64.24693996927782,64.52288818359375,1151600
2024-10-23 00:00:00+00:00,64.68056939051786,64.79883613289454,64.12867296414315,64.53274536132812,1362800
2024-10-24 00:00:00+00:00,64.48346043292588,64.4933178737459,63.557056490475055,63.6851806640625,1504400
2024-10-25 00:00:00+00:00,63.833010592664934,63.96113477811765,62.97560113752732,63.10371780395508,1318500
2024-10-28 00:00:00+00:00,63.635905581515516,64.11881495028359,63.50778891768618,63.65561294555664,1292000
2024-10-29 00:00:00+00:00,63.212122191586204,63.32053148514498,62.374420166015625,62.374420166015625,1812500
2024-10-30 00:00:00+00:00,62.21673519471967,63.330389179119564,62.05904997423482,63.26140213012695,2283900
2024-10-31 00:00:00+00:00,63.823156322366835,63.86257856758803,58.37315310468433,58.39286422729492,3159400
2024-11-01 00:00:00+00:00,59.141867486761726,59.98942695282649,58.10705799707119,58.156333923339844,2331900
2024-11-04 00:00:00+00:00,58.27459888694692,59.122158327255995,57.99864694110615,58.599822998046875,1857600
2024-11-05 00:00:00+00:00,58.40271929472912,59.29955471747573,58.205615582970374,59.1123046875,1535300
2024-11-06 00:00:00+00:00,60.83698365631213,60.84684109682555,58.826494375943945,59.39810562133789,2072100
2024-11-07 00:00:00+00:00,59.782469012717286,59.920443117473475,58.69838353862235,59.07288360595703,2233200
2024-11-08 00:00:00+00:00,59.17143742577565,59.91058761552615,58.925054029192154,59.38825225830078,1368300
2024-11-11 00:00:00+00:00,59.47695282008249,59.959865950965636,59.319267590316805,59.43753433227539,1084800
2024-11-12 00:00:00+00:00,59.25027496266865,59.98942511256051,59.25027496266865,59.752899169921875,1576200
2024-11-13 00:00:00+00:00,59.76275930999021,61.73382658939365,59.76275930999021,61.576141357421875,2524800
2024-11-14 00:00:00+00:00,61.41845678164589,62.25615888053738,61.0045344531148,61.04395294189453,2060400
2024-11-15 00:00:00+00:00,60.689159690707555,61.0340949400717,59.999285432467026,60.03870391845703,2020600
2024-11-18 00:00:00+00:00,59.75290003138258,60.28508528974809,59.55579257000063,59.97957229614258,2524800
2024-11-19 00:00:00+00:00,59.45724578225035,59.7529051197446,58.98418633084461,59.04331970214844,2271600
2024-11-20 00:00:00+00:00,59.01375509370463,59.565651523003815,58.76737168504965,59.54594039916992,1769700
2024-11-21 00:00:00+00:00,59.20100077974588,60.25552139052382,58.73779880247461,59.950008392333984,1402200
2024-11-22 00:00:00+00:00,60.225956789977126,61.04394769440597,60.097836373797115,60.96510696411133,1164300
2024-11-25 00:00:00+00:00,61.526858384493025,61.960491782900206,61.27061756217492,61.55642318725586,2565400
2024-11-26 00:00:00+00:00,61.53671852919758,61.605705582565086,60.95525353687687,61.46773147583008,1169400
2024-11-27 00:00:00+00:00,61.95064162424111,62.433550974547906,61.31990073269052,61.694400787353516,1667400
2024-11-29 00:00:00+00:00,61.60570414919281,61.999919095988496,60.98482068333129,61.26076889038086,820100
2024-12-02 00:00:00+00:00,61.19155828166609,62.2494828144324,60.60821639962832,62.12095260620117,2025600
2024-12-03 00:00:00+00:00,61.992419867711675,62.1802743254136,61.30031874050546,61.44862747192383,1797600
2024-12-04 00:00:00+00:00,61.320091188162664,61.369526172897615,60.29182691042633,60.37092590332031,2167200
2024-12-05 00:00:00+00:00,59.98532468163139,60.024874178547286,55.79317607138428,56.900535583496094,5253400
2024-12-06 00:00:00+00:00,57.36523402348296,57.5234282430297,56.42595419482834,56.46550369262695,2990900
2024-12-09 00:00:00+00:00,56.49516644416562,57.62230078004913,56.287537228955046,57.01918411254883,2726800
2024-12-10 00:00:00+00:00,58.08699638044854,58.08699638044854,56.257875449893525,56.43584442138672,2830000
2024-12-11 00:00:00+00:00,56.68302025721966,56.85109995975331,55.931594910846364,56.762115478515625,2493100
2024-12-12 00:00:00+00:00,56.623695446279676,57.899138407383056,56.544596454127124,57.3355712890625,2363800
2024-12-13 00:00:00+00:00,57.068616293045736,57.71127861436041,56.97963181512248,57.58274841308594,1737200
2024-12-16 00:00:00+00:00,57.60251966597123,58.274845997592095,57.04884181991695,57.17737579345703,2198500
2024-12-17 00:00:00+00:00,56.69290514026534,57.48387620301849,56.673130392240566,57.0982780456543,1813300
2024-12-18 00:00:00+00:00,56.74234060539137,57.2861329799148,54.89344502335269,54.98242950439453,2183300
2024-12-19 00:00:00+00:00,54.87367185004271,55.8722721467077,54.51773391565989,54.735252380371094,2357300
2024-12-20 00:00:00+00:00,54.616606405268186,55.81295039041218,54.438637442163575,55.170284271240234,6714100
2024-12-23 00:00:00+00:00,54.79456908409959,55.3087012015319,54.75502336094896,55.0911865234375,2122800
2024-12-24 00:00:00+00:00,54.9626551027349,55.54599697732095,54.9626551027349,55.526222229003906,696300
2024-12-26 00:00:00+00:00,55.031863879715225,55.86238443636065,55.031863879715225,55.55588150024414,1018400
2024-12-27 00:00:00+00:00,55.259271648253076,55.91182328994635,55.02198219944522,55.199951171875,1414100
2024-12-30 00:00:00+00:00,54.85389485127356,55.02197832301437,54.25077823960228,54.36942672729492,1285700
2024-12-31 00:00:00+00:00,54.586942053353084,54.84401000806262,54.142019648392406,54.50784683227539,921800
2025-01-02 00:00:00+00:00,55.08129838605149,55.25926734462092,53.74653496842825,53.82563018798828,2020400
2025-01-03 00:00:00+00:00,53.82563431495759,53.99371779833728,53.252181671324735,53.42026138305664,2221800
2025-01-06 00:00:00+00:00,53.61800288953465,54.67592741863599,53.33127469373959,53.41037368774414,2685600
2025-01-07 00:00:00+00:00,53.64766597738255,54.28044664810305,52.955568601301714,53.08409881591797,2203100
2025-01-08 00:00:00+00:00,52.76770878333175,53.0346622368033,52.37222511909989,52.856693267822266,1947400
2025-01-10 00:00:00+00:00,52.125044097518746,52.520527744170515,51.37361875707955,51.42305374145508,3735700
2025-01-13 00:00:00+00:00,51.48237934439036,52.85669231319695,51.41316961010857,52.64906311035156,3116100
2025-01-14 00:00:00+00:00,52.836917323707766,53.786086394019264,52.73804735279814,53.76631164550781,2272400
2025-01-15 00:00:00+00:00,54.270554493358055,55.03186533809556,53.430148426278386,53.64766311645508,2822900
2025-01-16 00:00:00+00:00,52.8171441210112,53.805858945634974,52.48098470142094,53.637779235839844,2161900
