"('date', '')","('open', 'ADPT')","('high', 'ADPT')","('low', 'ADPT')","('close', 'ADPT')","('volume', 'ADPT')"
2025-01-21 00:00:00+00:00,6.949999809265137,7.5,6.949999809265137,7.449999809265137,1765700
2025-01-22 00:00:00+00:00,7.449999809265137,8.329999923706055,7.309999942779541,8.010000228881836,3294800
2025-01-23 00:00:00+00:00,7.989999771118164,8.229999542236328,7.650000095367432,8.130000114440918,2218000
2025-01-24 00:00:00+00:00,8.079999923706055,8.260000228881836,7.875,7.989999771118164,897600
2025-01-27 00:00:00+00:00,7.840000152587891,8.149999618530273,7.565000057220459,7.699999809265137,937500
2025-01-28 00:00:00+00:00,7.730000019073486,7.929999828338623,7.449999809265137,7.849999904632568,754600
2025-01-29 00:00:00+00:00,7.860000133514404,8.039999961853027,7.449999809265137,7.710000038146973,885100
2025-01-30 00:00:00+00:00,7.860000133514404,8.210000038146973,7.795000076293945,7.860000133514404,723700
2025-01-31 00:00:00+00:00,7.960000038146973,8.234999656677246,7.679999828338623,7.75,901500
2025-02-03 00:00:00+00:00,7.510000228881836,7.989999771118164,7.449999809265137,7.699999809265137,939800
2025-02-04 00:00:00+00:00,7.659999847412109,7.860000133514404,7.269999980926514,7.369999885559082,1119700
2025-02-05 00:00:00+00:00,7.409999847412109,8.170000076293945,7.380000114440918,8.050000190734863,2041800
2025-02-06 00:00:00+00:00,8.170000076293945,8.3100004196167,7.744999885559082,8.010000228881836,1478600
2025-02-07 00:00:00+00:00,8.029999732971191,8.1899995803833,7.659999847412109,7.840000152587891,1556300
2025-02-10 00:00:00+00:00,7.869999885559082,7.892000198364258,7.369999885559082,7.679999828338623,1897100
2025-02-11 00:00:00+00:00,7.630000114440918,7.920000076293945,7.440000057220459,7.800000190734863,1778500
2025-02-12 00:00:00+00:00,7.550000190734863,7.710000038146973,6.96999979019165,7.550000190734863,1650400
2025-02-13 00:00:00+00:00,7.650000095367432,8.5600004196167,7.360000133514404,8.520000457763672,2064300
2025-02-14 00:00:00+00:00,8.600000381469727,8.739999771118164,8.1850004196167,8.329999923706055,2005100
2025-02-18 00:00:00+00:00,8.6899995803833,8.949999809265137,8.09000015258789,8.270000457763672,2320000
2025-02-19 00:00:00+00:00,8.140000343322754,8.664999961853027,8.109999656677246,8.369999885559082,2448200
2025-02-20 00:00:00+00:00,8.390000343322754,8.6899995803833,8.199999809265137,8.329999923706055,1653000
2025-02-21 00:00:00+00:00,8.470000267028809,8.619999885559082,8.09000015258789,8.270000457763672,1430000
2025-02-24 00:00:00+00:00,8.229999542236328,8.524999618530273,8.029999732971191,8.420000076293945,1271300
2025-02-25 00:00:00+00:00,8.517999649047852,8.517999649047852,7.916999816894531,8.420000076293945,1714500
2025-02-26 00:00:00+00:00,8.550000190734863,8.9399995803833,8.199999809265137,8.359999656677246,1421200
2025-02-27 00:00:00+00:00,8.40999984741211,8.579999923706055,8.15999984741211,8.15999984741211,870700
2025-02-28 00:00:00+00:00,8.09000015258789,8.319999694824219,7.920000076293945,8.260000228881836,1198000
2025-03-03 00:00:00+00:00,8.300000190734863,8.5,7.860000133514404,8.100000381469727,1269600
2025-03-04 00:00:00+00:00,7.760000228881836,8.300000190734863,7.650000095367432,8.119999885559082,1802900
2025-03-05 00:00:00+00:00,6.965000152587891,8.489999771118164,6.789999961853027,8.029999732971191,4921900
2025-03-06 00:00:00+00:00,7.605999946594238,8.270000457763672,7.474999904632568,7.769999980926514,1572600
2025-03-07 00:00:00+00:00,7.679999828338623,7.920000076293945,7.079999923706055,7.349999904632568,2535900
2025-03-10 00:00:00+00:00,7.170000076293945,7.309999942779541,6.449999809265137,6.670000076293945,2781200
2025-03-11 00:00:00+00:00,6.710000038146973,7.5,6.255000114440918,7.489999771118164,2567700
2025-03-12 00:00:00+00:00,7.590000152587891,7.889999866485596,7.429999828338623,7.619999885559082,2454900
2025-03-13 00:00:00+00:00,7.5,7.579999923706055,6.960000038146973,7.170000076293945,1275000
2025-03-14 00:00:00+00:00,7.300000190734863,7.449999809265137,7.039999961853027,7.28000020980835,1821300
2025-03-17 00:00:00+00:00,7.260000228881836,7.679999828338623,7.110000133514404,7.539999961853027,1677200
2025-03-18 00:00:00+00:00,7.440000057220459,7.570000171661377,6.914999961853027,7.349999904632568,2352300
2025-03-19 00:00:00+00:00,7.300000190734863,8.079999923706055,7.260000228881836,7.559999942779541,1832900
2025-03-20 00:00:00+00:00,7.480000019073486,7.809999942779541,7.380000114440918,7.75,1864400
2025-03-21 00:00:00+00:00,8.050000190734863,8.65999984741211,7.800000190734863,8.399999618530273,2855200
2025-03-24 00:00:00+00:00,8.569999694824219,9.010000228881836,8.432999610900879,8.65999984741211,2479400
2025-03-25 00:00:00+00:00,8.609999656677246,8.739999771118164,8.369999885559082,8.420000076293945,1802900
2025-03-26 00:00:00+00:00,8.420000076293945,8.536999702453613,8.149999618530273,8.239999771118164,1825000
2025-03-27 00:00:00+00:00,8.170000076293945,8.529999732971191,7.989999771118164,8.220000267028809,3122400
2025-03-28 00:00:00+00:00,8.220000267028809,8.234999656677246,7.494999885559082,7.670000076293945,1564000
2025-03-31 00:00:00+00:00,7.269999980926514,7.679999828338623,7.11299991607666,7.429999828338623,1892700
2025-04-01 00:00:00+00:00,7.349999904632568,7.630000114440918,7.130000114440918,7.519999980926514,2403300
2025-04-02 00:00:00+00:00,7.380000114440918,8.03499984741211,7.300000190734863,7.940000057220459,2191700
2025-04-03 00:00:00+00:00,7.360000133514404,8.069999694824219,7.360000133514404,7.409999847412109,2825900
2025-04-04 00:00:00+00:00,7.099999904632568,7.619999885559082,6.675000190734863,7.46999979019165,2713100
2025-04-07 00:00:00+00:00,6.860000133514404,8.140000343322754,6.705999851226807,7.704999923706055,3454100
2025-04-08 00:00:00+00:00,8.079999923706055,8.489999771118164,7.440000057220459,7.664999961853027,3220700
2025-04-09 00:00:00+00:00,7.369999885559082,8.609999656677246,7.300000190734863,8.380000114440918,3083700
2025-04-10 00:00:00+00:00,8.130000114440918,8.140000343322754,7.514999866485596,7.724999904632568,1700400
2025-04-11 00:00:00+00:00,7.610000133514404,8.295000076293945,7.380000114440918,7.940000057220459,4142600
2025-04-14 00:00:00+00:00,8.100000381469727,8.199999809265137,7.639999866485596,7.820000171661377,2741600
2025-04-15 00:00:00+00:00,7.78000020980835,8.010000228881836,7.605000019073486,7.739999771118164,1485200
2025-04-16 00:00:00+00:00,7.630000114440918,7.730000019073486,7.300000190734863,7.489999771118164,859900
2025-04-17 00:00:00+00:00,7.409999847412109,7.550000190734863,7.25,7.329999923706055,1270200
2025-04-21 00:00:00+00:00,7.170000076293945,7.389999866485596,6.775000095367432,6.829999923706055,2309500
2025-04-22 00:00:00+00:00,6.900000095367432,7.190000057220459,6.900000095367432,7.010000228881836,2618300
2025-04-23 00:00:00+00:00,7.420000076293945,7.860000133514404,7.329999923706055,7.380000114440918,1886400
2025-04-24 00:00:00+00:00,7.360000133514404,8.029999732971191,7.255000114440918,7.889999866485596,2358200
2025-04-25 00:00:00+00:00,7.800000190734863,7.960000038146973,7.679999828338623,7.900000095367432,868100
2025-04-28 00:00:00+00:00,7.920000076293945,8.050000190734863,7.710000038146973,7.769999980926514,1138500
2025-04-29 00:00:00+00:00,7.760000228881836,7.800000190734863,7.454999923706055,7.610000133514404,1681500
2025-04-30 00:00:00+00:00,7.409999847412109,7.670000076293945,7.159999847412109,7.360000133514404,1991000
2025-05-01 00:00:00+00:00,7.440000057220459,7.510000228881836,7.199999809265137,7.360000133514404,2016800
2025-05-02 00:00:00+00:00,8.8100004196167,10.279999732971191,8.569999694824219,9.84000015258789,15572000
2025-05-05 00:00:00+00:00,9.800000190734863,10.180000305175781,9.46500015258789,10.029999732971191,5714400
2025-05-06 00:00:00+00:00,10.0,10.197999954223633,8.744999885559082,8.8100004196167,5517400
2025-05-07 00:00:00+00:00,9.039999961853027,9.104999542236328,8.375,8.8100004196167,3406900
2025-05-08 00:00:00+00:00,8.949999809265137,9.510000228881836,8.800000190734863,9.270000457763672,1810000
2025-05-09 00:00:00+00:00,9.399999618530273,9.503000259399414,9.024999618530273,9.029999732971191,1151900
2025-05-12 00:00:00+00:00,9.489999771118164,9.8100004196167,9.100000381469727,9.510000228881836,1619700
2025-05-13 00:00:00+00:00,9.649999618530273,9.789999961853027,9.25,9.289999961853027,1022600
2025-05-14 00:00:00+00:00,9.319999694824219,9.413999557495117,9.015000343322754,9.039999961853027,1685500
2025-05-15 00:00:00+00:00,9.050000190734863,9.069999694824219,8.770000457763672,8.90999984741211,920300
2025-05-16 00:00:00+00:00,8.949999809265137,9.119000434875488,8.807999610900879,9.050000190734863,963800
2025-05-19 00:00:00+00:00,8.859999656677246,9.199999809265137,8.859999656677246,9.199999809265137,1033700
2025-05-20 00:00:00+00:00,9.15999984741211,9.40999984741211,9.010000228881836,9.359999656677246,1184300
2025-05-21 00:00:00+00:00,9.180000305175781,9.430000305175781,8.920000076293945,9.09000015258789,1228200
2025-05-22 00:00:00+00:00,9.0600004196167,9.125,8.8100004196167,8.84000015258789,866500
2025-05-23 00:00:00+00:00,8.579999923706055,8.989999771118164,8.5,8.930000305175781,1009600
2025-05-27 00:00:00+00:00,9.130000114440918,9.350000381469727,8.96500015258789,9.140000343322754,1383300
2025-05-28 00:00:00+00:00,9.135000228881836,9.25,8.979999542236328,9.149999618530273,1147600
2025-05-29 00:00:00+00:00,9.180000305175781,9.6850004196167,9.050000190734863,9.3100004196167,1752600
2025-05-30 00:00:00+00:00,9.1899995803833,9.609999656677246,9.069999694824219,9.520000457763672,1759900
2025-06-02 00:00:00+00:00,9.520000457763672,9.739999771118164,9.319999694824219,9.550000190734863,1420900
2025-06-03 00:00:00+00:00,9.5,10.0,9.359999656677246,9.9399995803833,1490900
2025-06-04 00:00:00+00:00,9.989999771118164,10.25,9.819999694824219,9.979999542236328,1403100
2025-06-05 00:00:00+00:00,9.960000038146973,10.220000267028809,9.779999732971191,9.869999885559082,1014100
2025-06-06 00:00:00+00:00,10.039999961853027,10.369999885559082,9.92300033569336,10.09000015258789,1064900
2025-06-09 00:00:00+00:00,10.270000457763672,10.625,9.9399995803833,10.449999809265137,1332600
2025-06-10 00:00:00+00:00,10.5600004196167,10.708999633789062,10.40999984741211,10.460000038146973,1033500
2025-06-11 00:00:00+00:00,10.520000457763672,10.869999885559082,10.369999885559082,10.630000114440918,1381800
2025-06-12 00:00:00+00:00,10.550000190734863,10.713000297546387,10.369999885559082,10.40999984741211,974500
2025-06-13 00:00:00+00:00,9.970000267028809,10.470000267028809,9.899999618530273,10.319999694824219,979200
2025-06-16 00:00:00+00:00,10.449999809265137,10.520000457763672,10.074999809265137,10.289999961853027,1158700
2025-06-17 00:00:00+00:00,10.25,10.4399995803833,10.109999656677246,10.140000343322754,1191600
2025-06-18 00:00:00+00:00,10.350000381469727,10.845999717712402,10.119999885559082,10.470000267028809,2894400
2025-06-20 00:00:00+00:00,10.569999694824219,10.699999809265137,10.255000114440918,10.380000114440918,1770300
2025-06-23 00:00:00+00:00,10.270000457763672,10.630000114440918,10.199999809265137,10.5600004196167,1389100
2025-06-24 00:00:00+00:00,10.699999809265137,10.84000015258789,10.449999809265137,10.649999618530273,1508000
2025-06-25 00:00:00+00:00,10.739999771118164,12.069999694824219,10.614999771118164,11.979999542236328,5410700
2025-06-26 00:00:00+00:00,11.779999732971191,12.430000305175781,11.545000076293945,12.15999984741211,4507800
2025-06-27 00:00:00+00:00,12.149999618530273,12.300000190734863,11.5600004196167,11.789999961853027,9528500
2025-06-30 00:00:00+00:00,11.8100004196167,11.899999618530273,11.460000038146973,11.649999618530273,2489800
2025-07-01 00:00:00+00:00,11.399999618530273,11.595000267028809,11.170000076293945,11.1899995803833,2696700
2025-07-02 00:00:00+00:00,11.25,11.805000305175781,11.199999809265137,11.479999542236328,1611900
2025-07-03 00:00:00+00:00,11.880000114440918,11.960000038146973,11.479999542236328,11.800000190734863,1018700
2025-07-07 00:00:00+00:00,11.84000015258789,11.890000343322754,11.40999984741211,11.739999771118164,1894500
2025-07-08 00:00:00+00:00,11.739999771118164,11.979999542236328,11.46500015258789,11.739999771118164,1670500
2025-07-09 00:00:00+00:00,11.949999809265137,12.050000190734863,11.59000015258789,11.930000305175781,2201700
2025-07-10 00:00:00+00:00,11.970000267028809,12.354999542236328,11.84000015258789,12.079999923706055,2653400
2025-07-11 00:00:00+00:00,12.039999961853027,12.050000190734863,11.664999961853027,11.819999694824219,1626900
2025-07-14 00:00:00+00:00,11.75,11.899999618530273,11.350000381469727,11.550000190734863,1030300
2025-07-15 00:00:00+00:00,11.619999885559082,11.649999618530273,11.010000228881836,11.0600004196167,1592600
2025-07-16 00:00:00+00:00,11.194999694824219,11.279999732971191,10.585000038146973,10.829999923706055,2335700
2025-07-17 00:00:00+00:00,10.84000015258789,10.864999771118164,10.449999809265137,10.5,1631000
2025-07-18 00:00:00+00:00,10.65999984741211,10.770000457763672,10.25,10.390000343322754,1440000
2025-07-21 00:00:00+00:00,10.5,10.765000343322754,10.220000267028809,10.3100004196167,1497100
2025-07-22 00:00:00+00:00,10.3100004196167,10.789999961853027,10.255000114440918,10.529999732971191,1844700
2025-07-23 00:00:00+00:00,10.680000305175781,10.880000114440918,10.430000305175781,10.869999885559082,1537800
2025-07-24 00:00:00+00:00,10.880000114440918,11.180000305175781,10.640000343322754,10.65999984741211,1364900
2025-07-25 00:00:00+00:00,10.729999542236328,10.850000381469727,10.539999961853027,10.75,1389600
2025-07-28 00:00:00+00:00,10.850000381469727,10.850000381469727,10.369999885559082,10.609999656677246,1179400
2025-07-29 00:00:00+00:00,10.8100004196167,10.8100004196167,10.25,10.390000343322754,1010700
2025-07-30 00:00:00+00:00,10.40999984741211,10.710000038146973,10.279999732971191,10.4399995803833,1298600
2025-07-31 00:00:00+00:00,10.350000381469727,10.460000038146973,9.954999923706055,10.239999771118164,1696700
2025-08-01 00:00:00+00:00,10.020000457763672,10.444999694824219,10.020000457763672,10.329999923706055,1711000
2025-08-04 00:00:00+00:00,10.359999656677246,10.9399995803833,10.1899995803833,10.90999984741211,1900500
2025-08-05 00:00:00+00:00,11.0,11.6899995803833,10.729999542236328,11.050000190734863,3448000
2025-08-06 00:00:00+00:00,12.350000381469727,12.824999809265137,10.654999732971191,11.6899995803833,4649100
2025-08-07 00:00:00+00:00,11.399999618530273,12.923999786376953,11.399999618530273,12.539999961853027,5163600
2025-08-08 00:00:00+00:00,12.619999885559082,12.670000076293945,11.845000267028809,12.199999809265137,3119700
2025-08-11 00:00:00+00:00,12.180000305175781,12.664999961853027,11.9399995803833,12.149999618530273,1824600
2025-08-12 00:00:00+00:00,12.199999809265137,12.930000305175781,12.180000305175781,12.65999984741211,1987000
2025-08-13 00:00:00+00:00,12.699999809265137,13.369999885559082,12.65999984741211,13.0,2359700
2025-08-14 00:00:00+00:00,12.729999542236328,13.239999771118164,12.619999885559082,12.920000076293945,1369200
2025-08-15 00:00:00+00:00,12.979999542236328,13.15999984741211,12.789999961853027,13.039999961853027,1878200
2025-08-18 00:00:00+00:00,13.0,13.010000228881836,11.920000076293945,12.40999984741211,2500200
2025-08-19 00:00:00+00:00,12.359999656677246,12.710000038146973,12.22599983215332,12.5600004196167,2195300
2025-08-20 00:00:00+00:00,12.510000228881836,12.630000114440918,12.220000267028809,12.295000076293945,1498900
2025-08-21 00:00:00+00:00,12.180000305175781,12.819999694824219,12.102999687194824,12.630000114440918,1296000
2025-08-22 00:00:00+00:00,12.680000305175781,13.395000457763672,12.574999809265137,13.0,1947100
2025-08-25 00:00:00+00:00,12.930000305175781,13.039999961853027,12.640000343322754,12.670000076293945,1157900
2025-08-26 00:00:00+00:00,12.760000228881836,12.850000381469727,12.621000289916992,12.800000190734863,1205200
2025-08-27 00:00:00+00:00,12.739999771118164,13.010000228881836,12.630000114440918,12.970000267028809,1647600
2025-08-28 00:00:00+00:00,13.100000381469727,13.520000457763672,13.039999961853027,13.3100004196167,1799400
2025-08-29 00:00:00+00:00,13.329999923706055,13.333000183105469,12.920000076293945,13.180000305175781,2423900
2025-09-02 00:00:00+00:00,12.899999618530273,13.229999542236328,12.680000305175781,12.84000015258789,1354100
2025-09-03 00:00:00+00:00,12.800000190734863,13.25,12.680000305175781,12.850000381469727,1891900
2025-09-04 00:00:00+00:00,12.84000015258789,13.020000457763672,12.529999732971191,13.020000457763672,3150400
2025-09-05 00:00:00+00:00,13.180000305175781,13.204999923706055,12.520000457763672,12.850000381469727,1374000
2025-09-08 00:00:00+00:00,12.84000015258789,13.100000381469727,12.460000038146973,12.539999961853027,1830400
2025-09-09 00:00:00+00:00,12.510000228881836,12.675000190734863,12.354999542236328,12.609999656677246,1092700
2025-09-10 00:00:00+00:00,12.670000076293945,13.015000343322754,12.34000015258789,12.420000076293945,1779400
2025-09-11 00:00:00+00:00,12.489999771118164,13.680000305175781,12.460000038146973,13.489999771118164,3093500
2025-09-12 00:00:00+00:00,13.539999961853027,13.630000114440918,12.600000381469727,12.609999656677246,1949500
2025-09-15 00:00:00+00:00,12.619999885559082,13.147000312805176,12.510000228881836,13.079999923706055,1461800
2025-09-16 00:00:00+00:00,13.069999694824219,13.229999542236328,12.6899995803833,12.90999984741211,1513600
2025-09-17 00:00:00+00:00,12.970000267028809,13.329999923706055,12.59000015258789,12.819999694824219,1434600
2025-09-18 00:00:00+00:00,12.989999771118164,13.789999961853027,12.9350004196167,13.770000457763672,1458600
2025-09-19 00:00:00+00:00,13.869999885559082,13.899999618530273,13.255000114440918,13.359999656677246,2628000
2025-09-22 00:00:00+00:00,13.369999885559082,14.270000457763672,13.255000114440918,13.9399995803833,2541400
2025-09-23 00:00:00+00:00,13.930000305175781,14.475000381469727,13.819999694824219,13.930000305175781,2106200
2025-09-24 00:00:00+00:00,13.800000190734863,13.880000114440918,12.710000038146973,12.819999694824219,1716600
2025-09-25 00:00:00+00:00,12.619999885559082,13.329999923706055,12.510000228881836,13.130000114440918,1668200
2025-09-26 00:00:00+00:00,13.130000114440918,13.25,12.819999694824219,13.220000267028809,1455800
