"('date', '')","('open', 'CCJ')","('high', 'CCJ')","('low', 'CCJ')","('close', 'CCJ')","('volume', 'CCJ')"
1999-01-27 00:00:00+00:00,2.7226356465671704,2.7660819565499546,2.693671218932621,2.7371175289154053,50400
1999-01-28 00:00:00+00:00,2.6936710762166864,2.7660818099975586,2.6936710762166864,2.7660818099975586,16800
1999-01-29 00:00:00+00:00,2.7805644448304507,2.7805644448304507,2.679189920425415,2.679189920425415,6600
1999-02-01 00:00:00+00:00,2.693671345581003,2.824010281657503,2.693671345581003,2.795045852661133,69000
1999-02-02 00:00:00+00:00,2.737117172241211,2.7588403244018553,2.7153940200805664,2.7153940200805664,6000
1999-02-03 00:00:00+00:00,2.729875683007115,2.729875683007115,2.700911924392942,2.7081525325775146,6000
1999-02-04 00:00:00+00:00,2.7298761116381005,2.773322419319015,2.7298761116381005,2.7660818099975586,19800
1999-02-05 00:00:00+00:00,2.751598286380119,2.751598286380119,2.577813117494263,2.635741949081421,43800
1999-02-08 00:00:00+00:00,2.664706304717768,2.6791888473595438,2.6357425453101344,2.657465696334839,16200
1999-02-09 00:00:00+00:00,2.650224352411228,2.7081525325775146,2.642983081288714,2.7081525325775146,33000
1999-02-10 00:00:00+00:00,2.7371175289154053,2.7371175289154053,2.7371175289154053,2.7371175289154053,1800
1999-02-11 00:00:00+00:00,2.7298761116381005,2.7805636915785152,2.7298761116381005,2.7660818099975586,40800
1999-02-12 00:00:00+00:00,2.766080475146466,2.766080475146466,2.6791879017171287,2.700911045074463,24000
1999-02-16 00:00:00+00:00,2.7805644448304507,2.7805644448304507,2.6647073719831074,2.679189920425415,29400
1999-02-17 00:00:00+00:00,2.679189512499593,2.679189512499593,2.5778143405914307,2.5778143405914307,18000
1999-02-18 00:00:00+00:00,2.4981617827546136,2.5850543665026002,2.4981617827546136,2.54884934425354,25800
1999-02-19 00:00:00+00:00,2.577814656248392,2.606779089331477,2.5343683380928677,2.5705740451812744,43200
1999-02-22 00:00:00+00:00,2.55609149717063,2.5705740451812744,2.5343683380928677,2.5705740451812744,6600
1999-02-23 00:00:00+00:00,2.548848886656812,2.570572028693837,2.527125744619787,2.541607618331909,47400
1999-02-24 00:00:00+00:00,2.5560907162495066,2.5560907162495066,2.4619574976303418,2.4909212589263916,27000
1999-02-25 00:00:00+00:00,2.5126455613571332,2.5126455613571332,2.4329941869310865,2.5054049491882324,25200
1999-02-26 00:00:00+00:00,2.476440166256281,2.59229723711902,2.447475732806043,2.4836814403533936,45000
1999-03-01 00:00:00+00:00,2.541608442153249,2.541608442153249,2.432992696762085,2.432992696762085,40800
1999-03-02 00:00:00+00:00,2.418511152267456,2.432993032673085,2.4112698805956465,2.418511152267456,15000
1999-03-03 00:00:00+00:00,2.4329929125466787,2.4329929125466787,2.3895466105369167,2.3967878818511963,35400
1999-03-04 00:00:00+00:00,2.418511320033384,2.418511320033384,2.360582468516512,2.38230562210083,27600
1999-03-05 00:00:00+00:00,2.3895466105369167,2.3967878818511963,2.375064730846315,2.3967878818511963,65400
1999-03-08 00:00:00+00:00,2.3533413711211972,2.432992696762085,2.3533413711211972,2.432992696762085,45000
1999-03-09 00:00:00+00:00,2.4619574564223328,2.49092121723359,2.418511152267456,2.418511152267456,37800
1999-03-10 00:00:00+00:00,2.389545418598034,2.389545418598034,2.3460991382598877,2.3460991382598877,14400
1999-03-11 00:00:00+00:00,2.3895459175109863,2.3895459175109863,2.3460996281016957,2.3895459175109863,16800
1999-03-12 00:00:00+00:00,2.4040279282829697,2.4185104675262172,2.360581636428833,2.360581636428833,21600
1999-03-15 00:00:00+00:00,2.3461005918757287,2.353341864064568,2.3171361660584107,2.3388593196868896,24600
1999-03-16 00:00:00+00:00,2.360582069534517,2.3750646114349365,2.346100190572023,2.3750646114349365,13200
1999-03-17 00:00:00+00:00,2.404029716106981,2.4329941531958874,2.404029716106981,2.425752878189087,43200
1999-03-18 00:00:00+00:00,2.404028885772858,2.4547164674367483,2.404028885772858,2.4474751949310303,36000
1999-03-19 00:00:00+00:00,2.476440511697713,2.519886836464339,2.4329941869310865,2.5054049491882324,37200
1999-03-22 00:00:00+00:00,2.4474747274223123,2.722635074822542,2.4474747274223123,2.7081525325775146,78600
1999-03-23 00:00:00+00:00,2.7371174300037127,2.7515993118286133,2.6936711215909552,2.7515993118286133,42600
1999-03-24 00:00:00+00:00,2.751598286380119,2.7660808257458127,2.635741949081421,2.635741949081421,48000
1999-03-25 00:00:00+00:00,2.6067785989670527,2.7371175289154053,2.6067785989670527,2.7371175289154053,51600
1999-03-26 00:00:00+00:00,2.7660815731254496,2.780563453466257,2.7081527258862437,2.722635269165039,24600
1999-03-29 00:00:00+00:00,2.7299143711752882,2.8245516248703653,2.7299143711752882,2.759033679962158,36600
1999-03-30 00:00:00+00:00,2.7371948291539714,2.7371948291539714,2.620718240737915,2.620718240737915,24600
1999-03-31 00:00:00+00:00,2.6261783391077254,2.6261783391077254,2.5479202270507812,2.5479202270507812,20400
1999-04-01 00:00:00+00:00,2.5479199844793876,2.5624799728393555,2.5479199844793876,2.5624799728393555,24000
1999-04-05 00:00:00+00:00,2.577039426539083,2.5915987491607666,2.547920114812647,2.5915987491607666,12000
1999-04-06 00:00:00+00:00,2.5624796017243665,2.5624796017243665,2.5042409896850586,2.5042409896850586,33600
1999-04-07 00:00:00+00:00,2.4896826105452865,2.5188019275665283,2.446003968255018,2.5188019275665283,13200
1999-04-08 00:00:00+00:00,2.489682319702177,2.489682319702177,2.4751229961339614,2.4824023246765137,12000
1999-04-09 00:00:00+00:00,2.467841432155627,2.4751214225529696,2.453282117843628,2.453282117843628,9000
1999-04-12 00:00:00+00:00,2.4532826174624476,2.4896812438964844,2.4532826174624476,2.4896812438964844,12000
1999-04-13 00:00:00+00:00,2.5188019275665283,2.5624805698567963,2.5188019275665283,2.5188019275665283,26400
1999-04-14 00:00:00+00:00,2.4896820304886185,2.5988786107732067,2.4896820304886185,2.5624799728393555,17400
1999-04-15 00:00:00+00:00,2.5843190241659433,2.6789556063962605,2.5624797103461834,2.664396286010742,42600
1999-04-16 00:00:00+00:00,2.6643959180576595,2.773592472076416,2.620717296450157,2.773592472076416,29400
1999-04-19 00:00:00+00:00,2.7954318523406982,2.8609497863799334,2.7954318523406982,2.7954318523406982,32400
1999-04-20 00:00:00+00:00,2.795432292268235,2.795432292268235,2.6643964035681615,2.6716763973236084,28200
1999-04-21 00:00:00+00:00,2.6935155932647445,2.6935155932647445,2.664396286010742,2.664396286010742,16800
1999-04-22 00:00:00+00:00,2.6935161918083397,2.6935161918083397,2.620718240737915,2.620718240737915,18000
1999-04-23 00:00:00+00:00,2.5915993982518617,2.649838036291163,2.584320068359375,2.584320068359375,18600
1999-04-26 00:00:00+00:00,2.5552007493397246,2.584320068359375,2.5552007493397246,2.584320068359375,19800
1999-04-27 00:00:00+00:00,2.5552005739806884,2.591599220394849,2.4896826105452865,2.5188019275665283,26400
1999-04-28 00:00:00+00:00,2.4896812438964844,2.518800544933408,2.4896812438964844,2.4896812438964844,27000
1999-04-29 00:00:00+00:00,2.4751223183373163,2.4751223183373163,2.365925755270713,2.416883707046509,48600
1999-04-30 00:00:00+00:00,2.431443708051144,2.4678423404693604,2.431443708051144,2.4678423404693604,11400
1999-05-03 00:00:00+00:00,2.4969621523952186,2.620718060887203,2.4969621523952186,2.5915987491607666,46200
1999-05-04 00:00:00+00:00,2.6061577796936035,2.6207170969602194,2.5988777878188842,2.6061577796936035,4200
1999-05-05 00:00:00+00:00,2.5915986387829326,2.649837259755385,2.5915986387829326,2.635277271270752,12000
1999-05-06 00:00:00+00:00,2.6352764855467865,2.6498364696902703,2.6279971599578857,2.6279971599578857,40800
1999-05-07 00:00:00+00:00,2.6352764142268352,2.6352764142268352,2.6061577796936035,2.6061577796936035,18000
1999-05-10 00:00:00+00:00,2.562480452077833,2.562480452077833,2.504241820712164,2.511521816253662,27000
1999-05-11 00:00:00+00:00,2.5333609568899345,2.5333609568899345,2.4824023246765137,2.4824023246765137,11400
1999-05-12 00:00:00+00:00,2.4678422218834895,2.489681533581573,2.460562229156494,2.460562229156494,3000
1999-05-13 00:00:00+00:00,2.4460029101854053,2.460562229156494,2.4314435912143164,2.460562229156494,22200
1999-05-14 00:00:00+00:00,2.4387230196598293,2.4387230196598293,2.4096043804973544,2.416883707046509,22800
1999-05-17 00:00:00+00:00,2.395044394433188,2.4460030126919126,2.395044394433188,2.416883707046509,16200
1999-05-18 00:00:00+00:00,2.4460030126919126,2.4751223183373163,2.416883707046509,2.416883707046509,10200
1999-05-19 00:00:00+00:00,2.446002625582511,2.4896812438964844,2.446002625582511,2.4896812438964844,16200
1999-05-20 00:00:00+00:00,2.460562812941593,2.460562812941593,2.4314441680908203,2.4314441680908203,7200
1999-05-21 00:00:00+00:00,2.402324797895233,2.416884119963887,2.3950448036193848,2.3950448036193848,9600
1999-05-24 00:00:00+00:00,2.3877654192275823,2.424164056777954,2.3877654192275823,2.424164056777954,26400
1999-05-25 00:00:00+00:00,2.424164779561496,2.424164779561496,2.37320613861084,2.37320613861084,31800
1999-05-26 00:00:00+00:00,2.358646280115301,2.402324914932251,2.358646280115301,2.402324914932251,24600
1999-05-27 00:00:00+00:00,2.37320565352091,2.3804856483067307,2.3368070125579834,2.3368070125579834,19800
1999-05-28 00:00:00+00:00,2.365926103400754,2.424164056777954,2.365926103400754,2.424164056777954,10800
1999-06-01 00:00:00+00:00,2.3950441871025916,2.3950441871025916,2.351365565657056,2.3659255504608154,20400
1999-06-02 00:00:00+00:00,2.3586456633930695,2.460562229156494,2.3586456633930695,2.460562229156494,31800
1999-06-03 00:00:00+00:00,2.46056233227315,2.46056233227315,2.402324387465271,2.416883707046509,9000
1999-06-04 00:00:00+00:00,2.3950448945942266,2.5915987491607666,2.3950448945942266,2.5915987491607666,26400
1999-06-07 00:00:00+00:00,2.562480216796914,2.591598863322984,2.5333609037877465,2.5479202270507812,10200
1999-06-08 00:00:00+00:00,2.562479163247381,2.562479163247381,2.4751219266194346,2.4896812438964844,38400
1999-06-09 00:00:00+00:00,2.4605617344524418,2.540639638900757,2.4605617344524418,2.540639638900757,17400
1999-06-10 00:00:00+00:00,2.511520575703828,2.5260798931121826,2.4969612582954737,2.5260798931121826,3000
1999-06-11 00:00:00+00:00,2.5260812569594466,2.5479205781045806,2.5042419358143126,2.5188019275665283,6000
1999-06-14 00:00:00+00:00,2.518800544933408,2.518800544933408,2.4678419347394978,2.4896812438964844,12600
1999-06-15 00:00:00+00:00,2.467842458357646,2.4751224517822266,2.424163830776095,2.4751224517822266,54600
1999-06-16 00:00:00+00:00,2.446003549749201,2.446003549749201,2.402324914932251,2.402324914932251,15000
1999-06-17 00:00:00+00:00,2.4168841791823747,2.4314441680908203,2.3877655343316024,2.4314441680908203,20400
1999-06-18 00:00:00+00:00,2.4023255153938576,2.431444834711227,2.336807546792207,2.358646869659424,42600
1999-06-21 00:00:00+00:00,2.3659266861952113,2.380486011505127,2.3659266861952113,2.380486011505127,4200
1999-06-22 00:00:00+00:00,2.351366103706684,2.409604723282389,2.351366103706684,2.387765407562256,6600
1999-06-23 00:00:00+00:00,2.35864576223863,2.416883707046509,2.35864576223863,2.416883707046509,13800
1999-06-24 00:00:00+00:00,2.387765643092552,2.387765643092552,2.3368070125579834,2.3368070125579834,11400
1999-06-25 00:00:00+00:00,2.3659268661095765,2.3659268661095765,2.358646869659424,2.358646869659424,6600
1999-06-28 00:00:00+00:00,2.366089908818797,2.4100420475006104,2.366089908818797,2.4100420475006104,23400
1999-06-29 00:00:00+00:00,2.4100420475006104,2.4100420475006104,2.4100420475006104,2.4100420475006104,0
1999-06-30 00:00:00+00:00,2.388064733739452,2.4320168495178223,2.373414252032016,2.4320168495178223,16200
1999-07-01 00:00:00+00:00,2.40271565883904,2.40271565883904,2.329461915918533,2.3441123962402344,26400
1999-07-02 00:00:00+00:00,2.3734131114823476,2.461317300796509,2.3734131114823476,2.461317300796509,27000
1999-07-06 00:00:00+00:00,2.4320181168415167,2.4320181168415167,2.4100420475006104,2.4100420475006104,4200
1999-07-07 00:00:00+00:00,2.3953889441267355,2.3953889441267355,2.3148103346957725,2.3514368534088135,36600
1999-07-08 00:00:00+00:00,2.3807385292569925,2.4027145751558088,2.3734129570721545,2.388063430786133,15000
1999-07-09 00:00:00+00:00,2.358763277109936,2.358763277109936,2.336787223815918,2.336787223815918,11400
1999-07-12 00:00:00+00:00,2.3294616784144493,2.3294616784144493,2.2269069853066705,2.2562079429626465,61200
1999-07-13 00:00:00+00:00,2.234232084108701,2.270859290354673,2.2195816040039062,2.2195816040039062,23400
1999-07-14 00:00:00+00:00,2.248883412491576,2.248883412491576,2.234232260573609,2.2415578365325928,7800
1999-07-15 00:00:00+00:00,2.270859092446566,2.3001600501025417,2.2269069853066705,2.2562079429626465,66000
1999-07-16 00:00:00+00:00,2.2269068650163644,2.2488829173992366,2.197605238287236,2.2122557163238525,47400
1999-07-19 00:00:00+00:00,2.2122563304157667,2.2122563304157667,2.168304213449519,2.197605848312378,18000
1999-07-20 00:00:00+00:00,2.182954157494949,2.197604631486288,2.131676492541699,2.1683030128479004,64200
1999-07-21 00:00:00+00:00,2.197605238287236,2.2122557163238525,2.1170266031020026,2.2122557163238525,48000
1999-07-22 00:00:00+00:00,2.197604631486288,2.204930203809812,2.1683030128479004,2.1683030128479004,42000
1999-07-23 00:00:00+00:00,2.153653621673584,2.153653621673584,2.1097015069455516,2.153653621673584,40200
1999-07-26 00:00:00+00:00,2.146327703584147,2.2562079728914575,2.146327703584147,2.2269070148468018,41400
1999-07-27 00:00:00+00:00,2.2415580393710175,2.248883615992892,2.2049314975738525,2.2049314975738525,46800
1999-07-28 00:00:00+00:00,2.1902799731383267,2.2195816040039062,2.1902799731383267,2.2195816040039062,19200
1999-07-29 00:00:00+00:00,2.1902801500836784,2.1902801500836784,2.117027072985845,2.124351978302002,31200
1999-07-30 00:00:00+00:00,2.1463266053431878,2.1463266053431878,2.0950496196746826,2.0950496196746826,22800
1999-08-02 00:00:00+00:00,2.0657498118851754,2.0950514512086573,2.058424234390259,2.058424234390259,23400
1999-08-03 00:00:00+00:00,2.065749304281038,2.1023758414432345,2.043773247852516,2.0510988235473633,82800
1999-08-04 00:00:00+00:00,2.0437734127044678,2.0437734127044678,2.0437734127044678,2.0437734127044678,3600
1999-08-05 00:00:00+00:00,2.0510988235473633,2.0510988235473633,2.0217971914239947,2.0510988235473633,15600
1999-08-06 00:00:00+00:00,2.0510984976072946,2.109701081885476,2.0510984976072946,2.1023755073547363,22800
1999-08-09 00:00:00+00:00,2.0950510157252866,2.124351978302002,2.0950510157252866,2.124351978302002,8400
1999-08-10 00:00:00+00:00,2.109701171279158,2.139002799987793,2.051098584517828,2.139002799987793,239400
1999-08-11 00:00:00+00:00,2.1243518756149724,2.1463279318132513,2.102375819416693,2.10970139503479,14400
1999-08-12 00:00:00+00:00,2.1097010287557465,2.2708589697821093,2.1097010287557465,2.2122557163238525,57600
1999-08-13 00:00:00+00:00,2.2122557163238525,2.2122557163238525,2.2122557163238525,2.2122557163238525,0
1999-08-16 00:00:00+00:00,2.1829553662089896,2.2122563304157667,2.1829553662089896,2.197605848312378,30600
1999-08-17 00:00:00+00:00,2.18295476025062,2.2122557163238525,2.18295476025062,2.2122557163238525,6000
1999-08-18 00:00:00+00:00,2.168303757445609,2.2269070148468018,2.168303757445609,2.2269070148468018,39000
1999-08-19 00:00:00+00:00,2.212256403539623,2.212256403539623,2.1902803443301035,2.2049314975738525,15000
1999-08-20 00:00:00+00:00,2.197604631486288,2.197604631486288,2.1683030128479004,2.1683030128479004,16200
1999-08-23 00:00:00+00:00,2.182955311982411,2.2488834857940674,2.182955311982411,2.2488834857940674,22200
1999-08-24 00:00:00+00:00,2.226907282208499,2.2855098759895576,2.226907282208499,2.234232187271118,13200
1999-08-25 00:00:00+00:00,2.226906589498982,2.263533115386963,2.226906589498982,2.263533115386963,4800
1999-08-26 00:00:00+00:00,2.256208356313816,2.278184413909912,2.256208356313816,2.278184413909912,13200
1999-08-27 00:00:00+00:00,2.248882296439538,2.256207198107352,2.1683030128479004,2.1683030128479004,86400
1999-08-30 00:00:00+00:00,2.1463281549663953,2.197605848312378,2.117027190759618,2.197605848312378,33600
1999-08-31 00:00:00+00:00,2.1683039176531396,2.2195816040039062,2.1683039176531396,2.2195816040039062,4800
1999-09-01 00:00:00+00:00,2.204930203809812,2.204930203809812,2.1683030128479004,2.1683030128479004,5400
1999-09-02 00:00:00+00:00,2.197605848312378,2.197605848312378,2.197605848312378,2.197605848312378,1200
1999-09-03 00:00:00+00:00,2.168304213449519,2.197605848312378,2.168304213449519,2.197605848312378,4800
1999-09-07 00:00:00+00:00,2.1683030128479004,2.1683030128479004,2.1683030128479004,2.1683030128479004,600
1999-09-08 00:00:00+00:00,2.15365327901414,2.1683037580404876,2.139002799987793,2.139002799987793,7800
1999-09-09 00:00:00+00:00,2.139002916497568,2.182955026626587,2.139002916497568,2.182955026626587,82200
1999-09-10 00:00:00+00:00,2.182955026626587,2.182955026626587,2.182955026626587,2.182955026626587,1200
1999-09-13 00:00:00+00:00,2.2122561004080885,2.2122561004080885,2.10970139503479,2.10970139503479,21000
1999-09-14 00:00:00+00:00,2.10970139503479,2.1390030268511664,2.10970139503479,2.10970139503479,11400
1999-09-15 00:00:00+00:00,2.10970139503479,2.10970139503479,2.10970139503479,2.10970139503479,1800
1999-09-16 00:00:00+00:00,2.1097000912005988,2.1097000912005988,2.0950496196746826,2.0950496196746826,11400
1999-09-17 00:00:00+00:00,2.065748976012862,2.1023755073547363,2.065748976012862,2.1023755073547363,49800
1999-09-20 00:00:00+00:00,2.0730747436089665,2.0730747436089665,2.065749168395996,2.065749168395996,4200
1999-09-21 00:00:00+00:00,2.036447420681725,2.036447420681725,2.021796941757202,2.021796941757202,7200
1999-09-22 00:00:00+00:00,2.051098570262184,2.051098570262184,2.021796941757202,2.021796941757202,6600
1999-09-23 00:00:00+00:00,2.0510993957571824,2.0510993957571824,2.0217977554593265,2.0364482402801514,6600
1999-09-24 00:00:00+00:00,2.0071464628326794,2.021796941757202,2.0071464628326794,2.021796941757202,2400
1999-09-27 00:00:00+00:00,2.051099068695931,2.1463282108306885,2.051099068695931,2.1463282108306885,30000
1999-09-28 00:00:00+00:00,2.175830773627345,2.175830773627345,2.1168247492528733,2.161078929901123,16800
1999-09-29 00:00:00+00:00,2.1684544389007607,2.1832056045532227,2.153703273248299,2.1832056045532227,7800
1999-09-30 00:00:00+00:00,2.153703750054527,2.175830841064453,2.1463278279628093,2.175830841064453,64800
1999-10-01 00:00:00+00:00,2.1537035699326696,2.2053329944610596,2.1537035699326696,2.2053329944610596,21600
1999-10-04 00:00:00+00:00,2.2053330003645466,2.227460089583138,2.197957754135132,2.197957754135132,18000
1999-10-05 00:00:00+00:00,2.2127095533877004,2.2200854769874483,2.1684553623199463,2.1684553623199463,30000
1999-10-06 00:00:00+00:00,2.153704190385817,2.1684553623199463,2.1389523431863218,2.1684553623199463,3600
1999-10-07 00:00:00+00:00,2.15370359346078,2.15370359346078,2.1242005825042725,2.1242005825042725,7800
1999-10-08 00:00:00+00:00,2.1242005825042725,2.1315765040596943,2.1242005825042725,2.1242005825042725,9000
1999-10-11 00:00:00+00:00,2.124200442149495,2.153703451156616,2.0946974331423736,2.153703451156616,5400
1999-10-12 00:00:00+00:00,2.1389517503499365,2.1463276719053583,2.1242005825042725,2.1242005825042725,18600
1999-10-13 00:00:00+00:00,2.0946971753101873,2.0946971753101873,2.065194845199585,2.065194845199585,3000
1999-10-14 00:00:00+00:00,2.065195467652302,2.065195467652302,2.02831653100111,2.0356924533843994,16200
1999-10-15 00:00:00+00:00,2.028316437174527,2.0430682812587095,2.0061893463134766,2.0061893463134766,16800
1999-10-18 00:00:00+00:00,2.0209407454762247,2.0209407454762247,1.9988136594865764,2.0135648250579834,30600
1999-10-19 00:00:00+00:00,2.006188939546491,2.0209407806396484,2.006188939546491,2.0209407806396484,3000
1999-10-20 00:00:00+00:00,2.0283162593841553,2.0283162593841553,2.0283162593841553,2.0283162593841553,600
1999-10-21 00:00:00+00:00,2.0135648250579834,2.0135648250579834,2.0135648250579834,2.0135648250579834,13800
1999-10-22 00:00:00+00:00,2.0061900675064797,2.0061900675064797,1.9029304981231687,1.902930498123169,87600
1999-10-25 00:00:00+00:00,1.9029287080633837,1.9029287080633837,1.71116092381194,1.762790322303772,102600
1999-10-26 00:00:00+00:00,1.7849183758484142,1.7996702194213867,1.7701672075406425,1.7996702194213867,36600
1999-10-27 00:00:00+00:00,1.8291732769833944,1.9029304981231687,1.7849190793526228,1.902930498123169,21000
1999-10-28 00:00:00+00:00,1.9324319852068006,1.9324319852068006,1.9103049039840698,1.9103049039840698,13800
1999-10-29 00:00:00+00:00,1.9545598642437025,1.976686954498291,1.9471839424037714,1.976686954498291,8400
1999-11-01 00:00:00+00:00,1.9840611219406126,1.9840611219406126,1.9840611219406126,1.9840611219406128,3600
1999-11-02 00:00:00+00:00,2.0061902147198007,2.079947441271847,2.0061902147198007,2.0725715160369873,8400
1999-11-03 00:00:00+00:00,2.050443622885723,2.050443622885723,1.9619352553472709,2.0356924533843994,27600
1999-11-04 00:00:00+00:00,2.0061901760465677,2.0061901760465677,1.9398088760090104,1.9471848011016846,205200
1999-11-05 00:00:00+00:00,1.9324329761776458,1.9398082235240364,1.8955540383845886,1.925057053565979,19800
1999-11-08 00:00:00+00:00,1.9398083812721283,1.9398083812721283,1.8586759270070878,1.8881789445877075,15600
1999-11-09 00:00:00+00:00,1.8734270981647323,1.8881789445877075,1.8217976614803115,1.8881789445877075,39600
1999-11-10 00:00:00+00:00,1.8586761085357801,1.880803205065968,1.8291730880737305,1.8291730880737305,33600
1999-11-11 00:00:00+00:00,1.81442129611969,1.81442129611969,1.81442129611969,1.81442129611969,9000
1999-11-12 00:00:00+00:00,1.8144216258564299,1.858675811852928,1.8144216258564299,1.843924641609192,31200
1999-11-15 00:00:00+00:00,1.843923820737793,1.8955532312393188,1.843923820737793,1.8955532312393188,21600
1999-11-16 00:00:00+00:00,1.8660517603731412,1.8734270079641993,1.8439246670693699,1.8586758375167847,34200
1999-11-17 00:00:00+00:00,1.8439249359374539,1.8586761085357801,1.8291730880737305,1.8291730880737305,33000
1999-11-18 00:00:00+00:00,1.8291727890224876,1.8734269748477517,1.8291727890224876,1.8512998819351196,40800
1999-11-19 00:00:00+00:00,1.8512994740594508,1.8660513162612917,1.843924228223668,1.8660513162612915,37800
1999-11-22 00:00:00+00:00,1.8660517603731412,1.8734270079641993,1.8586758375167847,1.8586758375167847,27000
1999-11-23 00:00:00+00:00,1.8881788276056901,1.8881788276056901,1.8144216258564299,1.843924641609192,350400
1999-11-24 00:00:00+00:00,1.8439249359374539,1.8660520324676417,1.8291730880737305,1.8291730880737305,14400
1999-11-26 00:00:00+00:00,1.7701676146883185,1.8291729767561438,1.7701676146883185,1.8217977285385132,21600
1999-11-29 00:00:00+00:00,1.8144218037404216,1.8144218037404216,1.7701676134052893,1.7849187850952148,57000
1999-11-30 00:00:00+00:00,1.7996710233862732,1.7996710233862732,1.7922950983047485,1.7922950983047485,5400
1999-12-01 00:00:00+00:00,1.7849188950133548,1.8291730880737305,1.7775436463468903,1.8291730880737305,24000
1999-12-02 00:00:00+00:00,1.8144221982838196,1.8144221982838196,1.7775439234072021,1.7922950983047485,15000
1999-12-03 00:00:00+00:00,1.8144214467429074,1.8144214467429074,1.7775431871414185,1.7775431871414185,35400
1999-12-06 00:00:00+00:00,1.7701672651150315,1.7775431871414185,1.740664252274707,1.7775431871414185,69000
1999-12-07 00:00:00+00:00,1.777542157814151,1.777542157814151,1.7480391620582245,1.762790322303772,63000
1999-12-08 00:00:00+00:00,1.7554162078977775,1.7554162078977775,1.74066436290741,1.7406643629074097,4200
1999-12-09 00:00:00+00:00,1.7554166122312171,1.8070460557937622,1.7554166122312171,1.8070460557937622,39600
1999-12-10 00:00:00+00:00,1.8217979041819932,1.8881791961327692,1.8070460557937622,1.8070460557937622,54600
1999-12-13 00:00:00+00:00,1.8144214726701566,1.8144214726701566,1.7332890302814465,1.7480401992797852,45000
1999-12-14 00:00:00+00:00,1.7406647638429862,1.8217979041819932,1.7406647638429862,1.8070460557937622,19200
1999-12-15 00:00:00+00:00,1.8070458802627811,1.8070458802627811,1.7775435368829298,1.7849187850952148,15000
1999-12-16 00:00:00+00:00,1.81442129611969,1.81442129611969,1.81442129611969,1.81442129611969,1200
1999-12-17 00:00:00+00:00,1.7996702194213867,1.7996702194213867,1.7996702194213867,1.7996702194213867,4800
1999-12-20 00:00:00+00:00,1.7849187850952148,1.799670632050496,1.7701676134052893,1.7849187850952148,28800
1999-12-21 00:00:00+00:00,1.784918640473052,1.784918640473052,1.7554162994836133,1.7701674699783325,31200
1999-12-22 00:00:00+00:00,1.762791516611541,1.7701674393639875,1.7185373306274414,1.7185373306274414,12000
1999-12-23 00:00:00+00:00,1.711161406546382,1.755415575032366,1.6964095668743726,1.7259125709533691,36000
1999-12-27 00:00:00+00:00,1.7111620573611745,1.7111620573611745,1.6964102120785225,1.7037861347198486,25800
1999-12-28 00:00:00+00:00,1.7037864608191065,1.7037864608191065,1.696410536766052,1.6964105367660522,7200
1999-12-29 00:00:00+00:00,1.71129023126592,1.7559325910484078,1.71129023126592,1.7410520315170288,19200
1999-12-30 00:00:00+00:00,1.7559333405520274,1.7559333405520274,1.7112909617143603,1.7261722087860107,84000
1999-12-31 00:00:00+00:00,1.7112909748254246,1.8154569803704776,1.7112909748254246,1.8005757331848145,112200
2000-01-03 00:00:00+00:00,1.8303375463674936,1.8303375463674936,1.7856951671877985,1.8005757331848145,32400
2000-01-04 00:00:00+00:00,1.770814091870695,1.7782540321350098,1.7559328489651627,1.7782540321350098,6600
2000-01-05 00:00:00+00:00,1.7782540321350098,1.800575215304857,1.770814091870695,1.7782540321350098,125400
2000-01-06 00:00:00+00:00,1.785695281209825,1.785695281209825,1.7559334661267645,1.7633740901947021,15600
2000-01-07 00:00:00+00:00,1.7559332847595215,1.7633739080589306,1.741052719349324,1.7559332847595215,18000
2000-01-10 00:00:00+00:00,1.7559326571946976,1.7559326571946976,1.7187309163706785,1.74849271774292,7200
2000-01-11 00:00:00+00:00,1.74849271774292,1.74849271774292,1.74849271774292,1.74849271774292,0
2000-01-12 00:00:00+00:00,1.7708139419555664,1.7708139419555664,1.7708139419555664,1.7708139419555664,6000
2000-01-13 00:00:00+00:00,1.763373652100563,1.7856948375701904,1.763373652100563,1.7856948375701904,12600
2000-01-14 00:00:00+00:00,1.800575629640004,1.8526586294174192,1.800575629640004,1.8526586294174194,52800
2000-01-18 00:00:00+00:00,1.8452174233972893,1.8749792254675077,1.8154563025154637,1.8228962421417236,45000
2000-01-19 00:00:00+00:00,1.8452175816445515,1.8452175816445515,1.7559328489651627,1.7782540321350098,42000
2000-01-20 00:00:00+00:00,1.7559325457676733,1.7559325457676733,1.6740884486730996,1.7187308073043823,24000
2000-01-21 00:00:00+00:00,1.6964096338744237,1.7112901930737014,1.6294460956951702,1.636886715888977,46200
2000-01-24 00:00:00+00:00,1.6517676512400308,1.6815294576044835,1.6368870886520501,1.6740888357162476,85800
2000-01-25 00:00:00+00:00,1.6740890105743422,1.696410197382,1.6666483879089353,1.6666483879089355,102600
2000-01-26 00:00:00+00:00,1.6666480019004148,1.6666480019004148,1.5178403513772147,1.5624827146530151,52800
2000-01-27 00:00:00+00:00,1.540161533015115,1.5773632753488138,1.5252809723193164,1.5624827146530151,45000
2000-01-28 00:00:00+00:00,1.5476025368998554,1.6517678499221802,1.5476025368998554,1.6517678499221802,24600
