"('date', '')","('open', 'AGI')","('high', 'AGI')","('low', 'AGI')","('close', 'AGI')","('volume', 'AGI')"
2025-01-16 00:00:00+00:00,19.62186933173592,19.751618263136802,19.392315872979694,19.422256469726562,1964400
2025-01-17 00:00:00+00:00,19.262565717543666,19.561984991531176,19.03301227337436,19.50210189819336,1128700
2025-01-21 00:00:00+00:00,19.751619373322935,20.070998447569888,19.741638539296538,19.87138557434082,2141300
2025-01-22 00:00:00+00:00,20.15084043653148,20.450257801424108,19.731654983492295,20.140859603881836,2246300
2025-01-23 00:00:00+00:00,19.961210294183868,20.10093815707536,19.64183123406082,20.080978393554688,2004600
2025-01-24 00:00:00+00:00,20.39037678464243,20.58998774700551,20.24066808695778,20.560047149658203,1461600
2025-01-27 00:00:00+00:00,20.250649401889035,20.260628332142375,19.701714959133806,20.10093879699707,1978100
2025-01-28 00:00:00+00:00,20.260627808649005,20.520123772467635,20.120899944919504,20.440279006958008,1377200
2025-01-29 00:00:00+00:00,20.450261446221532,20.72971909927107,20.190765462029006,20.490184783935547,1283400
2025-01-30 00:00:00+00:00,20.839501514341443,21.328552813712463,20.689792826450983,21.168861389160156,2736100
2025-01-31 00:00:00+00:00,21.328553349564665,21.40839811202219,20.859463704433573,20.889406204223633,1812600
2025-02-03 00:00:00+00:00,21.12894160288316,21.79764223750405,20.939309568204266,21.338533401489258,3081200
2025-02-04 00:00:00+00:00,21.54812682172127,21.707816352945237,21.238728592931,21.448320388793945,1727900
2025-02-05 00:00:00+00:00,21.787659533615454,22.576128202369905,21.77767870068384,22.28668975830078,2733100
2025-02-06 00:00:00+00:00,22.306652668416675,22.336593265232356,22.067118375644537,22.206846237182617,1969800
2025-02-07 00:00:00+00:00,22.36653541984556,22.416437682866288,21.917407438061794,22.136981964111328,2358800
2025-02-10 00:00:00+00:00,22.9653732915404,23.01527555716256,22.38649825353603,22.76576042175293,3025000
2025-02-11 00:00:00+00:00,22.675933750084734,22.82564434718156,22.366535529806654,22.436399459838867,2620100
2025-02-12 00:00:00+00:00,22.226808427256717,23.005294421175133,22.226808427256717,22.815664291381836,3042200
2025-02-13 00:00:00+00:00,22.855585163319432,23.035236358642578,22.596089203813705,23.035236358642578,2157400
2025-02-14 00:00:00+00:00,23.184944761161493,23.274770357690343,22.107039506464574,22.25674819946289,4649500
2025-02-18 00:00:00+00:00,22.665954272127372,22.785722376237107,22.21682816492709,22.655975341796875,3299000
2025-02-19 00:00:00+00:00,22.52622576399386,22.75577922806497,22.39647873323826,22.63601303100586,2238500
2025-02-20 00:00:00+00:00,22.81566411320405,24.222929295150557,22.775740778622893,23.224868774414062,4106800
2025-02-21 00:00:00+00:00,23.085139453388912,23.125062788742,22.586109183371732,22.645994186401367,3118300
2025-02-24 00:00:00+00:00,22.825645539963457,23.35461641136327,22.316634432723497,23.125062942504883,3263400
2025-02-25 00:00:00+00:00,22.955391294689,23.155004154363414,22.516244145594882,23.08513832092285,3271300
2025-02-26 00:00:00+00:00,22.93543040808775,23.78378223508477,22.85558564223211,23.5242862701416,2764200
2025-02-27 00:00:00+00:00,23.125062766222378,23.374577900987983,22.5561685635407,22.586109161376953,2980300
2025-02-28 00:00:00+00:00,22.276710692223503,22.815664291381836,21.997254962570484,22.815664291381836,2462500
2025-03-03 00:00:00+00:00,23.29473327159401,23.48436530815772,22.76576049745288,23.005294799804688,3288900
2025-03-04 00:00:00+00:00,23.504323803319664,23.763819759436675,22.72583783861795,23.08513832092285,2499100
2025-03-05 00:00:00+00:00,23.135041710497976,24.322734187999394,23.005292784973427,24.302772521972656,4393800
2025-03-06 00:00:00+00:00,24.05325785922927,24.36265607385622,23.723897978200768,23.843664169311523,5199300
2025-03-07 00:00:00+00:00,23.863625791211703,24.54230721840464,23.624091505787597,23.72389793395996,5155500
2025-03-10 00:00:00+00:00,23.564210075608326,23.68397627495952,22.73581989943979,23.005294799804688,4361800
2025-03-11 00:00:00+00:00,23.394538122442203,24.103160147619235,23.28475086076435,23.903549194335938,3647200
2025-03-12 00:00:00+00:00,23.733879974106113,24.612172398659226,23.733879974106113,24.472444534301758,3653900
2025-03-13 00:00:00+00:00,24.687244887020643,25.286692758265477,24.547374415780673,24.84709930419922,4323600
2025-03-14 00:00:00+00:00,25.336648206761524,25.336648206761524,24.847099645112554,25.126840591430664,3472200
2025-03-17 00:00:00+00:00,25.276702631905852,25.87615052434786,25.236740455392287,25.806215286254883,3935500
2025-03-18 00:00:00+00:00,26.15589304960339,26.325736585208304,25.716297679992024,25.816205978393555,4747000
2025-03-19 00:00:00+00:00,25.88614122566862,26.30575455464448,25.436554835482948,26.105937957763672,3058000
2025-03-20 00:00:00+00:00,25.876149617046575,26.295762936483754,25.64636186977181,26.065975189208984,3321900
2025-03-21 00:00:00+00:00,25.74627140092088,26.08595848083496,25.306676020045177,26.08595848083496,6416900
2025-03-24 00:00:00+00:00,26.095948692277307,26.295763382412108,25.486509790342744,25.6463623046875,3270600
2025-03-25 00:00:00+00:00,25.976058116183154,26.47559769534052,25.926104920504326,26.175874710083008,3002100
2025-03-26 00:00:00+00:00,26.225828620405057,26.315745899550972,25.756262089214847,25.806215286254883,2268900
2025-03-27 00:00:00+00:00,26.01602260661614,26.695394844263987,26.01602260661614,26.68540382385254,2822800
2025-03-28 00:00:00+00:00,26.945165434219923,27.224908297232254,26.355708551667323,26.545534133911133,3773700
2025-03-31 00:00:00+00:00,26.73535794035485,26.935172624441094,25.866158252523384,26.715375900268555,4452800
2025-04-01 00:00:00+00:00,26.69539510985114,26.885220688372613,26.375690075873287,26.73535919189453,2703100
2025-04-02 00:00:00+00:00,26.645440582739504,26.825275131772724,26.22582727019273,26.48558807373047,3546400
2025-04-03 00:00:00+00:00,24.937015703950813,27.294843205566437,24.62730168816663,26.845258712768555,5398200
2025-04-04 00:00:00+00:00,25.806214420216833,26.235818760476263,24.26763351702808,24.497421264648438,6651500
2025-04-07 00:00:00+00:00,23.648203287769483,25.586417350291747,23.468368737920006,24.50741195678711,4811800
2025-04-08 00:00:00+00:00,25.57642735815928,25.836188173315925,24.327578384670957,24.477439880371094,3571800
2025-04-09 00:00:00+00:00,25.786232815942345,27.065054838157447,25.61638928100434,26.515562057495117,6046900
2025-04-10 00:00:00+00:00,26.895211992754515,28.4437839820266,26.755341515310988,27.944244384765625,5584900
2025-04-11 00:00:00+00:00,29.13314813020446,29.962383756127583,28.93333153612495,29.193092346191406,6019100
2025-04-14 00:00:00+00:00,28.613626966810994,29.512799748929403,28.413812275134248,29.35294532775879,3484300
2025-04-15 00:00:00+00:00,29.812522152134147,29.98236568479037,29.30299155416548,29.60271453857422,2781000
2025-04-16 00:00:00+00:00,30.74166597832093,30.97145372604298,29.78254900105808,30.30207061767578,3470000
2025-04-17 00:00:00+00:00,30.10225384623076,30.252117242682772,29.40289958702109,29.55276107788086,3122800
2025-04-21 00:00:00+00:00,30.701701862532342,30.821592199150594,29.09318572471978,29.722604751586914,3926600
2025-04-22 00:00:00+00:00,29.67265251694145,29.822514013372,28.54369197227386,28.823434829711914,5536100
2025-04-23 00:00:00+00:00,27.17495465999209,28.004190309324898,26.905202822047215,27.834346771240234,6170800
2025-04-24 00:00:00+00:00,28.283931468983486,28.34387759269322,27.794382892241313,28.233978271484375,2117500
2025-04-25 00:00:00+00:00,27.434712216251807,28.084115180460056,27.2848507266623,27.93425178527832,2256100
2025-04-28 00:00:00+00:00,27.87430928346995,28.413812965855985,27.60455744227693,28.40382194519043,2822300
2025-04-29 00:00:00+00:00,28.154050559498344,28.43379150000764,27.864316693294022,28.104095458984375,2453500
2025-04-30 00:00:00+00:00,27.864317234874452,28.52370932973715,27.864317234874452,28.493738174438477,3552000
2025-05-01 00:00:00+00:00,25.29668415232629,25.976058289405504,23.818047445502277,25.70630645751953,12638600
2025-05-02 00:00:00+00:00,25.99604111164609,26.335728190398754,24.63729279663543,24.697237014770508,5293600
2025-05-05 00:00:00+00:00,25.58641900770284,25.686325403564425,25.066897364616242,25.67633628845215,5632200
2025-05-06 00:00:00+00:00,26.305754341434547,27.264871330859506,26.105937746173264,27.214916229248047,6108500
2025-05-07 00:00:00+00:00,26.635449867989504,27.174953521272275,26.39567110172791,27.115007400512695,3212500
2025-05-08 00:00:00+00:00,26.93517308195431,27.03508137849056,26.38568030939332,26.58549690246582,3321400
2025-05-09 00:00:00+00:00,27.065055253318278,27.124999470806408,26.425645185198725,27.02509117126465,3655000
2025-05-12 00:00:00+00:00,25.81620505137438,25.81620505137438,24.697235579523774,24.857088088989258,4821000
2025-05-13 00:00:00+00:00,24.857089799637947,24.92702694473532,24.397514279695052,24.7471923828125,3777200
2025-05-14 00:00:00+00:00,24.08779938762843,24.26763394304211,23.72813027680107,23.788074493408203,5024600
2025-05-15 00:00:00+00:00,24.12776237130209,24.537384692084203,23.76809515402533,24.517404556274414,4083700
2025-05-16 00:00:00+00:00,23.877991991978238,24.49742192128906,23.798065733898678,24.477439880371094,3065400
2025-05-19 00:00:00+00:00,24.94700642692181,25.146823025065302,24.827117992509564,25.05690574645996,2441400
2025-05-20 00:00:00+00:00,25.026933151384604,25.596409895026852,24.95699791240898,25.506492614746094,3102000
2025-05-21 00:00:00+00:00,25.576426312377748,26.265791451122045,25.576426312377748,26.075965881347656,4331000
2025-05-22 00:00:00+00:00,25.97605802142588,26.105937473072416,25.526471639587378,25.656352996826172,3572900
2025-05-23 00:00:00+00:00,26.305754757367772,26.46560727386739,25.94608564244747,26.215837478637695,3043100
2025-05-27 00:00:00+00:00,25.94608522844297,26.355707533636213,25.676335302149276,25.70630645751953,3024600
2025-05-28 00:00:00+00:00,25.876150322268277,26.06597589960414,25.556445290287225,25.69631576538086,2118400
2025-05-29 00:00:00+00:00,25.76625264324221,25.906123116895802,25.41657455351595,25.6463623046875,1961300
2025-05-30 00:00:00+00:00,25.666344745834525,26.115929234846632,25.476519167491293,25.866159439086914,6032700
2025-06-02 00:00:00+00:00,26.46560705194705,27.494659285677777,26.355707733177976,27.32481575012207,6735000
2025-06-03 00:00:00+00:00,26.92518365436148,27.055063104434335,26.58549659344203,26.88521957397461,4060800
2025-06-04 00:00:00+00:00,27.09502858052938,27.18494395484705,26.775321637742515,27.07504653930664,3032000
2025-06-05 00:00:00+00:00,27.67449389493413,27.934252803373965,26.82527621551991,26.97513771057129,4052700
2025-06-06 00:00:00+00:00,26.935173350160152,27.194934161504058,26.365698531502936,26.63545036315918,5252600
2025-06-09 00:00:00+00:00,26.725368634915935,27.194935173516168,26.56551611515448,27.18494415283203,2468200
2025-06-10 00:00:00+00:00,27.27486122888568,27.384760549994766,26.335728158726987,26.78531265258789,3542800
2025-06-11 00:00:00+00:00,26.805293074835024,27.254879447134392,26.76533090040409,27.124998092651367,2161500
2025-06-12 00:00:00+00:00,27.639999389648438,27.969999313354492,27.43000030517578,27.5,3086300
2025-06-13 00:00:00+00:00,27.889999389648438,27.920000076293945,27.43000030517578,27.530000686645508,3728200
2025-06-16 00:00:00+00:00,27.1299991607666,27.459999084472656,26.610000610351562,26.8700008392334,4879700
2025-06-17 00:00:00+00:00,26.8700008392334,27.059999465942383,26.520000457763672,26.829999923706055,3310900
2025-06-18 00:00:00+00:00,26.790000915527344,26.940000534057617,26.610000610351562,26.700000762939453,2503900
2025-06-20 00:00:00+00:00,26.469999313354492,27.09000015258789,26.40999984741211,26.450000762939453,5842700
2025-06-23 00:00:00+00:00,26.520000457763672,27.200000762939453,26.479999542236328,26.739999771118164,1903100
2025-06-24 00:00:00+00:00,25.979999542236328,26.059999465942383,25.079999923706055,25.850000381469727,3909900
2025-06-25 00:00:00+00:00,25.729999542236328,26.15999984741211,25.670000076293945,26.110000610351562,3017600
2025-06-26 00:00:00+00:00,26.229999542236328,26.440000534057617,25.93000030517578,26.139999389648438,5343700
2025-06-27 00:00:00+00:00,25.450000762939453,25.690000534057617,25.15999984741211,25.59000015258789,3609300
2025-06-30 00:00:00+00:00,25.649999618530273,26.6200008392334,25.549999237060547,26.559999465942383,3507400
2025-07-01 00:00:00+00:00,26.850000381469727,27.15999984741211,26.440000534057617,26.579999923706055,1985600
2025-07-02 00:00:00+00:00,26.700000762939453,27.100000381469727,26.510000228881836,26.969999313354492,2548300
2025-07-03 00:00:00+00:00,26.780000686645508,27.200000762939453,26.68000030517578,26.989999771118164,1661600
2025-07-07 00:00:00+00:00,26.8799991607666,27.799999237060547,26.309999465942383,27.719999313354492,3385600
2025-07-08 00:00:00+00:00,27.5,27.639999389648438,25.829999923706055,26.100000381469727,4152000
2025-07-09 00:00:00+00:00,26.219999313354492,26.610000610351562,25.920000076293945,26.450000762939453,2658000
2025-07-10 00:00:00+00:00,26.530000686645508,26.579999923706055,25.850000381469727,26.110000610351562,3815500
2025-07-11 00:00:00+00:00,26.5,26.780000686645508,26.170000076293945,26.6200008392334,3268600
2025-07-14 00:00:00+00:00,26.649999618530273,27.110000610351562,26.479999542236328,26.540000915527344,2879700
2025-07-15 00:00:00+00:00,26.65999984741211,26.739999771118164,25.6299991607666,26.309999465942383,3559100
2025-07-16 00:00:00+00:00,26.34000015258789,26.489999771118164,25.6200008392334,25.950000762939453,3832600
2025-07-17 00:00:00+00:00,25.600000381469727,25.6299991607666,25.18000030517578,25.3799991607666,3701000
2025-07-18 00:00:00+00:00,25.459999084472656,25.56999969482422,24.729999542236328,24.889999389648438,4113900
2025-07-21 00:00:00+00:00,25.459999084472656,26.110000610351562,25.360000610351562,25.719999313354492,3783200
2025-07-22 00:00:00+00:00,25.940000534057617,26.59000015258789,25.860000610351562,26.3799991607666,3785500
2025-07-23 00:00:00+00:00,26.239999771118164,26.540000915527344,25.989999771118164,26.219999313354492,3073100
2025-07-24 00:00:00+00:00,25.8799991607666,26.1299991607666,25.600000381469727,25.719999313354492,2739300
2025-07-25 00:00:00+00:00,25.639999389648438,25.940000534057617,25.40999984741211,25.8700008392334,3269900
2025-07-28 00:00:00+00:00,25.56999969482422,25.6299991607666,25.1200008392334,25.329999923706055,2242000
2025-07-29 00:00:00+00:00,25.350000381469727,25.899999618530273,25.25,25.68000030517578,2762200
2025-07-30 00:00:00+00:00,25.579999923706055,26.190000534057617,25.360000610351562,25.3700008392334,5515500
2025-07-31 00:00:00+00:00,25.649999618530273,26.049999237060547,23.920000076293945,24.299999237060547,7076900
2025-08-01 00:00:00+00:00,24.950000762939453,25.1200008392334,24.549999237060547,24.8700008392334,4965700
2025-08-04 00:00:00+00:00,25.100000381469727,25.889999389648438,25.100000381469727,25.579999923706055,2844900
2025-08-05 00:00:00+00:00,25.31999969482422,26.389999389648438,25.209999084472656,26.229999542236328,3651900
2025-08-06 00:00:00+00:00,26.1200008392334,26.549999237060547,26.110000610351562,26.40999984741211,3626300
2025-08-07 00:00:00+00:00,26.579999923706055,26.68000030517578,26.1299991607666,26.3799991607666,2827700
2025-08-08 00:00:00+00:00,26.610000610351562,26.739999771118164,25.899999618530273,26.18000030517578,4486200
2025-08-11 00:00:00+00:00,25.389999389648438,26.18000030517578,25.309999465942383,26.1200008392334,2791600
2025-08-12 00:00:00+00:00,26.100000381469727,26.200000762939453,25.610000610351562,25.950000762939453,2074900
2025-08-13 00:00:00+00:00,26.18000030517578,26.18000030517578,25.520000457763672,25.6299991607666,2789800
2025-08-14 00:00:00+00:00,25.59000015258789,25.860000610351562,25.399999618530273,25.399999618530273,1754000
2025-08-15 00:00:00+00:00,25.75,26.149999618530273,25.360000610351562,25.989999771118164,3694700
2025-08-18 00:00:00+00:00,26.010000228881836,26.15999984741211,25.809999465942383,26.139999389648438,1843300
2025-08-19 00:00:00+00:00,26.139999389648438,26.469999313354492,25.690000534057617,25.760000228881836,3125600
2025-08-20 00:00:00+00:00,25.93000030517578,26.510000228881836,25.760000228881836,26.510000228881836,3539300
2025-08-21 00:00:00+00:00,26.5,27.799999237060547,26.5,27.780000686645508,4113100
2025-08-22 00:00:00+00:00,27.610000610351562,28.799999237060547,27.479999542236328,28.399999618530273,3519200
2025-08-25 00:00:00+00:00,28.510000228881836,28.829999923706055,28.290000915527344,28.389999389648438,2349700
2025-08-26 00:00:00+00:00,28.549999237060547,29.440000534057617,28.440000534057617,29.299999237060547,3112900
2025-08-27 00:00:00+00:00,29.059999465942383,29.860000610351562,28.829999923706055,29.719999313354492,3181500
2025-08-28 00:00:00+00:00,29.93000030517578,29.969999313354492,29.540000915527344,29.649999618530273,1835000
2025-08-29 00:00:00+00:00,29.600000381469727,30.579999923706055,29.559999465942383,30.450000762939453,2989200
2025-09-02 00:00:00+00:00,31.1299991607666,32.0,30.200000762939453,31.989999771118164,6541700
2025-09-03 00:00:00+00:00,32.400001525878906,32.4900016784668,31.799999237060547,32.09000015258789,4031800
2025-09-04 00:00:00+00:00,31.5,32.130001068115234,31.350000381469727,31.549999237060547,4373800
2025-09-05 00:00:00+00:00,32.20000076293945,32.5,31.559999465942383,32.189998626708984,2934100
2025-09-08 00:00:00+00:00,32.709999084472656,33.099998474121094,32.459999084472656,32.7599983215332,3592800
2025-09-09 00:00:00+00:00,33.029998779296875,33.09000015258789,32.33000183105469,32.52000045776367,2981600
2025-09-10 00:00:00+00:00,32.63999938964844,33.27000045776367,32.63999938964844,33.119998931884766,2970000
2025-09-11 00:00:00+00:00,32.9900016784668,33.209999084472656,32.66999816894531,32.900001525878906,2778400
2025-09-12 00:00:00+00:00,33.040000915527344,33.150001525878906,32.56999969482422,32.959999084472656,2391300
2025-09-15 00:00:00+00:00,33.29999923706055,34.0099983215332,33.16999816894531,33.43000030517578,4016100
2025-09-16 00:00:00+00:00,33.41999816894531,33.470001220703125,31.469999313354492,31.610000610351562,5619700
2025-09-17 00:00:00+00:00,31.40999984741211,31.979999542236328,31.209999084472656,31.3700008392334,4661600
2025-09-18 00:00:00+00:00,31.110000610351562,31.25,30.809999465942383,31.139999389648438,3094300
2025-09-19 00:00:00+00:00,31.229999542236328,32.400001525878906,31.149999618530273,32.34000015258789,17367500
2025-09-22 00:00:00+00:00,33.25,33.459999084472656,32.29999923706055,33.29999923706055,5295900
2025-09-23 00:00:00+00:00,33.54999923706055,34.400001525878906,33.38999938964844,33.790000915527344,5443000
2025-09-24 00:00:00+00:00,33.720001220703125,34.38999938964844,33.209999084472656,33.349998474121094,3211100
2025-09-25 00:00:00+00:00,33.459999084472656,33.88999938964844,33.02000045776367,33.310001373291016,2646300
2025-09-26 00:00:00+00:00,33.400001525878906,34.18000030517578,33.20000076293945,34.18000030517578,2871300
