"('date', '')","('open', 'BHE')","('high', 'BHE')","('low', 'BHE')","('close', 'BHE')","('volume', 'BHE')"
2025-01-27 00:00:00+00:00,45.471628517170174,45.61041204424585,42.88429516319015,42.983428955078125,317600
2025-01-28 00:00:00+00:00,43.37995429417186,43.90535395562351,42.547249321045086,43.518741607666016,302500
2025-01-29 00:00:00+00:00,43.62777951619102,43.925177096182985,43.02308043140674,43.26099395751953,294000
2025-01-30 00:00:00+00:00,45.60049986804252,46.12589572163795,42.12098512895764,42.14080810546875,621000
2025-01-31 00:00:00+00:00,42.36881585549361,43.18169406576921,41.81367794880175,42.28950881958008,523400
2025-02-03 00:00:00+00:00,41.25853806230085,42.04167798731337,40.57453192742326,40.78270721435547,271700
2025-02-04 00:00:00+00:00,40.59435969327486,41.82358846892628,40.55470617623642,41.536109924316406,268000
2025-02-05 00:00:00+00:00,41.66497816657868,42.40846459371431,41.66497816657868,41.83350372314453,259700
2025-02-06 00:00:00+00:00,41.9425479866004,42.42829032286652,41.51628214285895,41.67489242553711,214900
2025-02-07 00:00:00+00:00,41.98219566058376,42.368811750855905,40.76287846329629,41.357669830322266,217700
2025-02-10 00:00:00+00:00,41.3477558082751,42.21020274924361,41.19906079820862,41.555931091308594,292900
2025-02-11 00:00:00+00:00,41.208974700574316,41.97228789798491,41.13958293549768,41.783939361572266,236700
2025-02-12 00:00:00+00:00,40.663751440245015,41.33784610334551,40.44566087819263,41.238712310791016,278000
2025-02-13 00:00:00+00:00,41.48654394829916,41.50637070816181,40.83227599910282,41.37750244140625,177900
2025-02-14 00:00:00+00:00,41.387411108839004,41.4468913843717,40.88184200229739,41.238712310791016,142100
2025-02-18 00:00:00+00:00,41.25853832917782,41.77402269651153,41.09001655720951,41.71454620361328,238900
2025-02-19 00:00:00+00:00,41.526196250156126,42.408466239546314,41.526196250156126,42.23994445800781,315100
2025-02-20 00:00:00+00:00,42.19037690074043,42.58690071769636,41.16931965809136,41.843414306640625,224100
2025-02-21 00:00:00+00:00,42.53733653717393,42.53733653717393,40.445660788506224,40.772796630859375,289000
2025-02-24 00:00:00+00:00,40.93140653743362,41.17923534362069,39.95991807096838,39.96982955932617,238500
2025-02-25 00:00:00+00:00,39.840959318643584,40.66375280745633,39.48408899815113,39.652610778808594,351600
2025-02-26 00:00:00+00:00,40.01939214550314,40.62409500110254,39.6327798362687,40.03921890258789,288700
2025-02-27 00:00:00+00:00,39.821133861689425,40.38618706280795,39.04790913631845,39.25608444213867,502900
2025-02-28 00:00:00+00:00,39.03799611462458,39.79139405059255,38.98843110778958,39.61295700073242,842700
2025-03-03 00:00:00+00:00,39.68234811568049,39.79139339786934,36.95623118722931,37.41223907470703,402700
2025-03-04 00:00:00+00:00,36.757970621376444,38.23502819952587,36.52996479021431,37.92771911621094,626200
2025-03-05 00:00:00+00:00,38.27468170619688,39.206516662757394,37.94754586453895,38.81990432739258,639800
2025-03-06 00:00:00+00:00,38.00702780409045,38.63155748633267,37.78893723343527,38.036766052246094,379100
2025-03-07 00:00:00+00:00,37.739371224837086,38.37381237911152,36.95623127059377,37.87815475463867,266700
2025-03-10 00:00:00+00:00,37.20406271934817,38.13590153959643,36.985975920591045,37.848419189453125,402100
2025-03-11 00:00:00+00:00,38.13589680664887,39.860783130301854,37.87815273796771,38.750511169433594,748900
2025-03-12 00:00:00+00:00,39.05781893838932,39.17677569912134,37.9574585023082,38.254852294921875,347700
2025-03-13 00:00:00+00:00,38.34407413174477,38.82981648605032,37.22388684159721,37.87815475463867,296500
2025-03-14 00:00:00+00:00,38.28459218619603,39.3452991537946,37.98719838079251,38.95868682861328,355200
2025-03-17 00:00:00+00:00,39.73191738480846,41.12967174834653,39.6426988602606,40.33661651611328,788800
2025-03-18 00:00:00+00:00,39.87070134819369,40.39609723091126,39.46426223897361,39.652610778808594,451900
2025-03-19 00:00:00+00:00,39.801306165054285,41.07018839094545,39.71208764719836,40.752967834472656,324900
2025-03-20 00:00:00+00:00,40.346532663072956,41.48654296643635,40.019396805433225,40.62409973144531,361600
2025-03-21 00:00:00+00:00,39.97974533430495,40.41592267734003,39.39486919305217,39.751739501953125,4446000
2025-03-24 00:00:00+00:00,40.822364676005975,41.189150281037506,40.515055569236544,40.951236724853516,504900
2025-03-25 00:00:00+00:00,40.81244509197137,41.08010065056692,39.94009043606815,40.277137756347656,318400
2025-03-26 00:00:00+00:00,40.19783239702497,40.44566120808131,39.28582418749006,39.49399948120117,244800
2025-03-27 00:00:00+00:00,39.513825488170475,39.712089289557326,38.899211107281964,39.37504196166992,298500
2025-03-28 00:00:00+00:00,39.03799192006101,39.16686016767185,37.9475429790195,38.51259231567383,355200
2025-03-31 00:00:00+00:00,37.7061024623591,38.23381127350547,37.50696727691827,37.86540985107422,299600
2025-04-01 00:00:00+00:00,37.54679308359565,38.13423976050711,37.27796116722727,37.70610046386719,322900
2025-04-02 00:00:00+00:00,36.91952468581883,38.313463399564306,36.91952468581883,38.213897705078125,239600
2025-04-03 00:00:00+00:00,36.46151070810522,36.80999821694839,33.45458055406424,33.643760681152344,449300
2025-04-04 00:00:00+00:00,31.672328405185443,32.73769912845053,30.597002632300207,32.51865005493164,453900
2025-04-07 00:00:00+00:00,30.9056618786993,34.87839130000249,30.9056618786993,33.23553466796875,651800
2025-04-08 00:00:00+00:00,34.23120991609207,34.51995195580012,32.32947624287517,32.79743957519531,491100
2025-04-09 00:00:00+00:00,32.48878287276128,36.93943473950113,32.48878287276128,36.25242233276367,518700
2025-04-10 00:00:00+00:00,35.246795977025926,35.94376345035206,34.04202977701675,34.758914947509766,306600
2025-04-11 00:00:00+00:00,34.480124377941465,35.57536212074831,34.16150962373629,35.0775260925293,246900
2025-04-14 00:00:00+00:00,36.043332511536754,36.1030704095671,34.808697377009395,35.50566864013672,256000
2025-04-15 00:00:00+00:00,35.29657804225407,35.98359044994188,35.276664143716886,35.704803466796875,261200
2025-04-16 00:00:00+00:00,34.79874255556214,35.54549667135451,34.59960736504661,35.27666473388672,348300
2025-04-17 00:00:00+00:00,35.19700854956815,35.814328009657494,35.15718455068157,35.704803466796875,321500
2025-04-21 00:00:00+00:00,35.087487889839885,35.48575446698438,34.231209241606905,34.609561920166016,218500
2025-04-22 00:00:00+00:00,35.31649099641899,35.794413153968286,34.94808958061392,35.49571228027344,254500
2025-04-23 00:00:00+00:00,37.098742444476095,37.835541502839284,36.381861082979476,36.60090637207031,358700
2025-04-24 00:00:00+00:00,36.83986975171674,37.56670996941401,36.83986975171674,37.52688217163086,267700
2025-04-25 00:00:00+00:00,37.07883140628419,38.07450352591581,36.999175813583555,38.064544677734375,210300
2025-04-28 00:00:00+00:00,37.90523674889651,38.18402372298974,37.38748679830363,37.945064544677734,284700
2025-04-29 00:00:00+00:00,37.616489137542665,38.18402190677366,37.347657226087854,38.1043701171875,282900
2025-04-30 00:00:00+00:00,35.98359060213889,36.35198823116551,31.971033085525466,32.38921356201172,875900
2025-05-01 00:00:00+00:00,32.71778478850967,33.83293644207424,32.58834635607304,33.52427673339844,476000
2025-05-02 00:00:00+00:00,34.03207201490975,35.097440837176116,34.03207201490975,34.709129333496094,363900
2025-05-05 00:00:00+00:00,33.9325081022646,35.07752877584621,33.9325081022646,34.54982376098633,446300
2025-05-06 00:00:00+00:00,34.13163826677386,34.40047018872302,33.54419157766741,34.28099060058594,273200
2025-05-07 00:00:00+00:00,34.8286092719597,34.84852316955339,34.221248689008895,34.50999450683594,248100
2025-05-08 00:00:00+00:00,35.06757294756103,35.57536405271825,34.59960584020156,34.65934753417969,291600
2025-05-09 00:00:00+00:00,35.09744272475996,35.286619062879154,34.77882794572354,34.83856964111328,276800
2025-05-12 00:00:00+00:00,36.28228933846749,36.959346658786664,36.03337131770861,36.381858825683594,294300
2025-05-13 00:00:00+00:00,36.809999688925224,37.38748754655987,36.51129501277559,36.999176025390625,185300
2025-05-14 00:00:00+00:00,37.168441624189015,37.75588452179772,36.83986800533567,37.13856887817383,266300
2025-05-15 00:00:00+00:00,36.81995591246126,37.198312395638354,36.73034526639795,36.97926330566406,272100
2025-05-16 00:00:00+00:00,37.02904385580053,37.40740031549625,36.680560141730545,37.30783462524414,202300
2025-05-19 00:00:00+00:00,36.690516933317994,37.30783639638791,36.431643847460265,36.85978317260742,264900
2025-05-20 00:00:00+00:00,36.40177283388389,37.15848194809075,36.40177283388389,36.959346771240234,193200
2025-05-21 00:00:00+00:00,36.39181317663955,36.959345949218964,36.11302621416194,36.232505798339844,189300
2025-05-22 00:00:00+00:00,36.16281232804099,36.58099660776267,35.98359103647282,36.11302947998047,173200
2025-05-23 00:00:00+00:00,35.157184421703036,35.81432787826815,34.85847974292891,35.67493438720703,177300
2025-05-27 00:00:00+00:00,36.21259176072189,36.90956296239816,35.92384974992832,36.7502555847168,236400
2025-05-28 00:00:00+00:00,36.869738276433374,36.869738276433374,36.13294301686787,36.312164306640625,162500
2025-05-29 00:00:00+00:00,36.70047505883373,36.70047505883373,36.01345886317331,36.421688079833984,186500
2025-05-30 00:00:00+00:00,36.18272482135088,36.4515567482601,35.46583968292628,36.36194610595703,236400
2025-06-02 00:00:00+00:00,36.2922477722168,36.37189956289334,35.90393627197328,36.2922477722168,184900
2025-06-03 00:00:00+00:00,36.35198692858116,37.5069664199226,36.29224903304528,37.39744567871094,215600
2025-06-04 00:00:00+00:00,37.46714300669909,37.58662259782212,36.95934809759769,36.96930694580078,180900
2025-06-05 00:00:00+00:00,37.088786573488285,37.616491583140665,36.740302849791,37.25804901123047,233400
2025-06-06 00:00:00+00:00,37.935106974219025,37.935106974219025,37.457184803311875,37.66627883911133,127100
2025-06-09 00:00:00+00:00,38.12428650378387,38.34333178809086,37.67623328876637,38.09441375732422,246700
2025-06-10 00:00:00+00:00,38.5125959288468,38.57233762032821,38.05458768871852,38.1939811706543,196800
2025-06-11 00:00:00+00:00,38.532509406002106,38.59224729864486,38.02471452941386,38.1043701171875,205900
2025-06-12 00:00:00+00:00,37.53683809968588,38.25371941306781,37.47709640765924,37.99484634399414,178900
2025-06-13 00:00:00+00:00,37.51692549246435,37.92515090654878,36.889650998270525,37.16844177246094,316800
2025-06-16 00:00:00+00:00,37.556751997028094,38.313461105094454,37.556751997028094,37.99484634399414,204200
2025-06-17 00:00:00+00:00,37.80567195417339,38.741602388101235,37.7061024623591,37.86540985107422,229500
2025-06-18 00:00:00+00:00,37.75588512587069,38.24376613792273,37.49701204478584,37.54679489135742,288900
2025-06-20 00:00:00+00:00,37.79571283183436,37.90523737294202,36.88965135292695,36.96930694580078,1106000
2025-06-23 00:00:00+00:00,36.86973844442407,37.48705791120419,36.49138576268018,37.46714401245117,310000
2025-06-24 00:00:00+00:00,37.78575699841525,38.63207676512072,37.735974152995105,38.46281433105469,264500
2025-06-25 00:00:00+00:00,38.46281433105469,39.28922019995457,38.35328979221777,38.46281433105469,332900
2025-06-26 00:00:00+00:00,38.58229470222295,39.27926594680388,38.55242575400259,39.18965530395508,196300
2025-06-27 00:00:00+00:00,39.269308001502544,39.5978816322321,38.62212338665883,39.11000061035156,377800
2025-06-30 00:00:00+00:00,39.38999938964844,39.38999938964844,38.70000076293945,38.83000183105469,292400
2025-07-01 00:00:00+00:00,38.470001220703125,39.31999969482422,38.0099983215332,38.77000045776367,263300
2025-07-02 00:00:00+00:00,38.77000045776367,40.06999969482422,38.77000045776367,40.02000045776367,220800
2025-07-03 00:00:00+00:00,40.34000015258789,40.599998474121094,40.2400016784668,40.31999969482422,161400
2025-07-07 00:00:00+00:00,39.779998779296875,40.220001220703125,39.40999984741211,39.619998931884766,180100
2025-07-08 00:00:00+00:00,40.119998931884766,40.25,39.720001220703125,39.959999084472656,201200
2025-07-09 00:00:00+00:00,40.060001373291016,40.29999923706055,39.560001373291016,40.150001525878906,108100
2025-07-10 00:00:00+00:00,40.189998626708984,40.689998626708984,40.0099983215332,40.36000061035156,157800
2025-07-11 00:00:00+00:00,40.130001068115234,40.130001068115234,39.68000030517578,39.77000045776367,176000
2025-07-14 00:00:00+00:00,39.63999938964844,39.86000061035156,39.27000045776367,39.56999969482422,144600
2025-07-15 00:00:00+00:00,39.959999084472656,39.9900016784668,38.849998474121094,38.86000061035156,213400
2025-07-16 00:00:00+00:00,39.0099983215332,39.38999938964844,38.5,39.18000030517578,216000
2025-07-17 00:00:00+00:00,38.93000030517578,40.380001068115234,38.93000030517578,39.880001068115234,267600
2025-07-18 00:00:00+00:00,40.099998474121094,40.099998474121094,39.31999969482422,39.40999984741211,179500
2025-07-21 00:00:00+00:00,39.41999816894531,39.97999954223633,39.349998474121094,39.84000015258789,180300
2025-07-22 00:00:00+00:00,39.599998474121094,39.91999816894531,39.099998474121094,39.59000015258789,211300
2025-07-23 00:00:00+00:00,39.810001373291016,40.5099983215332,39.349998474121094,40.439998626708984,179300
2025-07-24 00:00:00+00:00,40.31999969482422,40.31999969482422,38.470001220703125,38.56999969482422,271800
2025-07-25 00:00:00+00:00,38.720001220703125,39.099998474121094,38.560001373291016,38.90999984741211,157000
2025-07-28 00:00:00+00:00,38.97999954223633,39.400001525878906,38.93000030517578,39.130001068115234,184100
2025-07-29 00:00:00+00:00,39.689998626708984,40.54999923706055,39.650001525878906,40.189998626708984,243200
2025-07-30 00:00:00+00:00,40.31999969482422,40.59000015258789,38.84000015258789,39.2599983215332,270000
2025-07-31 00:00:00+00:00,37.47999954223633,38.56999969482422,34.439998626708984,38.5,816200
2025-08-01 00:00:00+00:00,38.310001373291016,38.5,37.5099983215332,37.709999084472656,415400
2025-08-04 00:00:00+00:00,37.849998474121094,39.70000076293945,37.77000045776367,39.599998474121094,316200
2025-08-05 00:00:00+00:00,39.66999816894531,40.099998474121094,38.91999816894531,39.11000061035156,334000
2025-08-06 00:00:00+00:00,38.86000061035156,39.220001220703125,38.54999923706055,38.650001525878906,375000
2025-08-07 00:00:00+00:00,39.04999923706055,39.04999923706055,38.04999923706055,38.31999969482422,343000
2025-08-08 00:00:00+00:00,38.599998474121094,38.91999816894531,38.40999984741211,38.41999816894531,301900
2025-08-11 00:00:00+00:00,38.470001220703125,38.56999969482422,37.619998931884766,37.900001525878906,334200
2025-08-12 00:00:00+00:00,38.310001373291016,39.779998779296875,37.939998626708984,39.68000030517578,315400
2025-08-13 00:00:00+00:00,39.84000015258789,40.560001373291016,39.38999938964844,40.560001373291016,512000
2025-08-14 00:00:00+00:00,40.119998931884766,40.27000045776367,39.33000183105469,39.88999938964844,294600
2025-08-15 00:00:00+00:00,39.849998474121094,39.869998931884766,38.47999954223633,39.040000915527344,204100
2025-08-18 00:00:00+00:00,38.9900016784668,39.72999954223633,38.9900016784668,39.630001068115234,227000
2025-08-19 00:00:00+00:00,39.459999084472656,39.869998931884766,38.619998931884766,39.0099983215332,248100
2025-08-20 00:00:00+00:00,38.790000915527344,39.029998779296875,38.04999923706055,38.2400016784668,151200
2025-08-21 00:00:00+00:00,38.16999816894531,38.56999969482422,37.72999954223633,38.400001525878906,195300
2025-08-22 00:00:00+00:00,38.810001373291016,40.779998779296875,38.790000915527344,40.68000030517578,203100
2025-08-25 00:00:00+00:00,40.41999816894531,41.09000015258789,40.41999816894531,40.880001068115234,249100
2025-08-26 00:00:00+00:00,40.95000076293945,41.4900016784668,40.83000183105469,40.95000076293945,257700
2025-08-27 00:00:00+00:00,40.86000061035156,41.220001220703125,40.689998626708984,41.16999816894531,153900
2025-08-28 00:00:00+00:00,41.4900016784668,41.52000045776367,41.04999923706055,41.459999084472656,180900
2025-08-29 00:00:00+00:00,41.38999938964844,41.40999984741211,40.31999969482422,40.59000015258789,158800
2025-09-02 00:00:00+00:00,39.84000015258789,40.349998474121094,39.599998474121094,40.15999984741211,225500
2025-09-03 00:00:00+00:00,39.4900016784668,39.849998474121094,38.88999938964844,39.15999984741211,207200
2025-09-04 00:00:00+00:00,39.25,40.25,39.2400016784668,40.25,206300
2025-09-05 00:00:00+00:00,40.52000045776367,41.38999938964844,39.9900016784668,40.380001068115234,164200
2025-09-08 00:00:00+00:00,40.5,40.5,39.880001068115234,40.08000183105469,237400
2025-09-09 00:00:00+00:00,40.040000915527344,40.130001068115234,38.869998931884766,39.02000045776367,183300
2025-09-10 00:00:00+00:00,39.15999984741211,39.91999816894531,39.029998779296875,39.91999816894531,173300
2025-09-11 00:00:00+00:00,39.63999938964844,40.29999923706055,39.63999938964844,40.11000061035156,196300
2025-09-12 00:00:00+00:00,39.97999954223633,39.97999954223633,39.16999816894531,39.189998626708984,172400
2025-09-15 00:00:00+00:00,39.209999084472656,39.95000076293945,38.970001220703125,39.68000030517578,265600
2025-09-16 00:00:00+00:00,39.93000030517578,39.93000030517578,39.04999923706055,39.689998626708984,236200
2025-09-17 00:00:00+00:00,39.689998626708984,40.22999954223633,39.130001068115234,39.290000915527344,262900
2025-09-18 00:00:00+00:00,39.84000015258789,40.93000030517578,39.529998779296875,40.790000915527344,266700
2025-09-19 00:00:00+00:00,40.900001525878906,41.0099983215332,39.959999084472656,40.130001068115234,1974200
2025-09-22 00:00:00+00:00,40.38999938964844,40.54999923706055,40.0099983215332,40.2599983215332,224800
2025-09-23 00:00:00+00:00,40.630001068115234,41.310001373291016,39.97999954223633,40.04999923706055,265200
2025-09-24 00:00:00+00:00,40.099998474121094,40.25,39.470001220703125,39.58000183105469,150500
2025-09-25 00:00:00+00:00,38.970001220703125,39.27000045776367,38.189998626708984,38.40999984741211,223700
2025-09-26 00:00:00+00:00,38.41999816894531,38.810001373291016,38.130001068115234,38.63999938964844,167400
