"('date', '')","('open', 'DAN')","('high', 'DAN')","('low', 'DAN')","('close', 'DAN')","('volume', 'DAN')"
2008-05-08 00:00:00+00:00,8.880880605952989,9.013547597639008,8.70919377949318,8.8418607711792,563000
2008-05-09 00:00:00+00:00,8.81844827058914,9.083782226959077,8.74821272399223,8.927702903747559,409900
2008-05-12 00:00:00+00:00,8.9511183173672,9.16962840283432,8.888686864376595,9.130608558654785,556200
2008-05-13 00:00:00+00:00,9.403744441594075,9.871980225393395,9.333508887963815,9.559823036193848,1093200
2008-05-14 00:00:00+00:00,9.793941611125925,9.793941611125925,9.395940624080755,9.489587783813477,551200
2008-05-15 00:00:00+00:00,9.489592619084902,9.559828210732244,9.263278348355609,9.544219970703125,363300
2008-05-16 00:00:00+00:00,9.583240587613469,9.583240587613469,9.395946157840624,9.466181755065918,1095100
2008-05-19 00:00:00+00:00,9.505197779414383,9.536413505116828,9.23205962133679,9.255471229553223,748000
2008-05-20 00:00:00+00:00,9.185236120474839,9.27107917743795,9.146216278494666,9.208647727966309,434900
2008-05-21 00:00:00+00:00,9.216449474373587,9.364723942666256,8.958918881248184,9.01354694366455,564700
2008-05-22 00:00:00+00:00,8.974529414002282,9.193039486999043,7.9678213616795155,8.256567001342773,1558700
2008-05-23 00:00:00+00:00,8.295583770401711,8.43605485170067,7.928798582699601,8.264368057250977,616300
2008-05-27 00:00:00+00:00,8.201939840938868,8.279978782237114,8.077076939468395,8.162919998168945,405700
2008-05-28 00:00:00+00:00,8.279978636944064,8.295586871474788,8.077076797735769,8.139508247375488,408300
2008-05-29 00:00:00+00:00,8.038053491335889,8.389230430266222,7.999033666067794,8.186327934265137,245600
2008-05-30 00:00:00+00:00,8.326801204776173,8.350212808418283,8.186330094440589,8.272173881530762,137000
2008-06-02 00:00:00+00:00,8.155116572355922,8.272176110592845,8.084880998262099,8.201940536499023,252800
2008-06-03 00:00:00+00:00,8.092682741859289,8.334605121173368,7.905388428724064,8.038055419921875,414000
2008-06-04 00:00:00+00:00,8.116093147127685,8.162917090621704,7.850759948132691,7.999034404754639,204100
2008-06-05 00:00:00+00:00,7.9990352596242404,8.053662579337592,7.850760787155964,7.944407939910889,265100
2008-06-06 00:00:00+00:00,7.8039413874987575,7.967824186405905,7.725901675927031,7.874176979064941,345400
2008-06-09 00:00:00+00:00,7.881978418493167,7.967821476634274,7.530800580094106,7.616644382476807,316900
2008-06-10 00:00:00+00:00,7.476172757908113,7.4839768747488895,7.171818899291752,7.405937194824219,1492000
2008-06-11 00:00:00+00:00,7.320094342673589,7.382525790625646,6.726994842887479,6.867465972900391,1743100
2008-06-12 00:00:00+00:00,6.968917929070207,7.093780836928394,6.766015331679834,7.023545265197754,1260400
2008-06-13 00:00:00+00:00,7.10938724790625,7.10938724790625,6.773818420092761,6.922092914581299,535400
2008-06-16 00:00:00+00:00,6.922092385633258,7.0001320573427215,6.766013786455796,6.95330810546875,302600
2008-06-17 00:00:00+00:00,7.02354563037544,7.02354563037544,6.836251258850098,6.836251258850098,416100
2008-06-18 00:00:00+00:00,7.023543337045378,7.023543337045378,6.672366319041396,6.7426018714904785,320800
2008-06-19 00:00:00+00:00,6.672367553046859,6.805034566821711,6.235346670451775,6.258759021759033,1062200
2008-06-20 00:00:00+00:00,6.336795268096958,6.352403495671198,5.384715341185304,5.5407938957214355,2585400
2008-06-23 00:00:00+00:00,5.509580690488252,5.5329926703764,5.150599479675293,5.150599479675293,616200
2008-06-24 00:00:00+00:00,5.353503415255842,5.353503415255842,4.713580144984619,4.84624719619751,1070400
2008-06-25 00:00:00+00:00,4.830638992715015,5.166208284868793,4.807227008555047,4.869658470153809,798700
2008-06-26 00:00:00+00:00,4.908678443789623,4.908678443789623,4.253147336191102,4.2921671867370605,2245900
2008-06-27 00:00:00+00:00,4.299969164078158,4.346792738140121,4.034635205606349,4.253145217895508,9778600
2008-06-30 00:00:00+00:00,3.995616402768429,4.916481379334198,3.980008540731083,4.175107002258301,1344400
2008-07-01 00:00:00+00:00,4.104870296941254,4.307772428678835,3.862947966303937,4.12047815322876,1231200
2008-07-02 00:00:00+00:00,4.097067775957564,4.292166241479353,4.081459913600653,4.128283500671387,1056600
2008-07-03 00:00:00+00:00,4.112674008266572,4.159497576778904,3.8629479374134914,3.901967763900757,376500
2008-07-07 00:00:00+00:00,3.940989539750971,4.073656196764218,3.745891055052821,3.862949848175049,625100
2008-07-08 00:00:00+00:00,4.050242810138114,4.658949606967735,4.026830838512052,4.502871036529541,1355200
2008-07-09 00:00:00+00:00,4.4326369647104515,4.596519704114185,4.284362087529892,4.307774066925049,345100
2008-07-10 00:00:00+00:00,4.338990247257219,4.697971488228214,4.292166655668066,4.4716572761535645,374600
2008-07-11 00:00:00+00:00,4.354597020899662,4.815029447766647,4.323381300988754,4.744793891906738,333300
2008-07-14 00:00:00+00:00,4.791617578581054,4.877460996309916,4.549695557818571,4.6823625564575195,300200
2008-07-15 00:00:00+00:00,4.65895045055431,4.900872836718897,4.565303291334896,4.760401725769043,723100
2008-07-16 00:00:00+00:00,4.791618322567731,5.127187929374468,4.6979711462071165,5.119383811950684,577400
2008-07-17 00:00:00+00:00,5.150599279025805,5.447149028078881,4.963304935700146,5.423737049102783,1148600
2008-07-18 00:00:00+00:00,5.322286564519045,5.400325880572237,5.150599697081211,5.189619541168213,631900
2008-07-21 00:00:00+00:00,5.283267253624867,5.322287101649793,5.181815946456741,5.259855270385742,466900
2008-07-22 00:00:00+00:00,5.259853873844737,5.681266855413907,5.228638152561206,5.470560550689697,513200
2008-07-23 00:00:00+00:00,5.5407945843382445,5.845147989569432,5.30667672343759,5.400323867797852,594400
2008-07-24 00:00:00+00:00,5.493971939432471,5.650050539709237,5.213030086813556,5.252049922943115,473800
2008-07-25 00:00:00+00:00,5.361304716749386,5.369108832494054,5.064755016624957,5.09597110748291,740500
2008-07-28 00:00:00+00:00,5.033539353071704,5.088167047521118,4.682362327367436,4.885264873504639,919200
2008-07-29 00:00:00+00:00,4.877462058832569,5.127188250208293,4.799422740315412,5.0491485595703125,633600
2008-07-30 00:00:00+00:00,5.095971493712658,5.095971493712658,4.71357835201845,4.978912353515625,552100
2008-07-31 00:00:00+00:00,4.854049096982441,5.041343795721843,4.658950654027635,4.978912353515625,498300
2008-08-01 00:00:00+00:00,5.010129143867016,5.010129143867016,4.495069263622274,4.619932174682617,550600
2008-08-04 00:00:00+00:00,4.619933035795796,4.6667566361709145,4.292167461049069,4.299971580505371,420700
2008-08-05 00:00:00+00:00,4.401421673282604,4.495069227955631,4.3780100637049655,4.487265110015869,615500
2008-08-06 00:00:00+00:00,4.487264307901486,4.690166872615865,4.378009281120306,4.674558639526367,931400
2008-08-07 00:00:00+00:00,4.487264794362348,4.838441890290212,4.487264794362348,4.55750036239624,851200
2008-08-08 00:00:00+00:00,4.557499722148964,5.072559489718683,4.4014207453467105,4.99452018737793,460000
2008-08-11 00:00:00+00:00,4.916480536054858,5.306677392182364,4.822833007772509,5.033539295196533,381000
2008-08-12 00:00:00+00:00,5.033539372408685,5.111579042527855,4.955500074410242,4.986715793609619,310000
2008-08-13 00:00:00+00:00,5.095972833587018,5.095972833587018,4.885266474680039,4.893070220947266,294500
2008-08-14 00:00:00+00:00,4.885265164100875,5.30667776886169,4.869656931511978,4.99452018737793,353300
2008-08-15 00:00:00+00:00,5.056952191249638,5.267658517046673,5.056952191249638,5.111579895019531,711100
2008-08-18 00:00:00+00:00,5.158403814746936,5.298874583642681,5.033540536941017,5.189619541168213,642900
2008-08-19 00:00:00+00:00,5.072559556154961,5.158402975914472,4.947696670774403,5.064755439758301,536600
2008-08-20 00:00:00+00:00,4.99452021406718,5.0491475399372465,4.908676794973255,4.978912353515625,575100
2008-08-21 00:00:00+00:00,4.90087360413805,5.095972069122321,4.854049645075529,4.932089328765869,411000
2008-08-22 00:00:00+00:00,4.994521586910024,5.08816877596013,4.955501738745388,5.010129451751709,489500
2008-08-25 00:00:00+00:00,5.010131078106154,5.010131078106154,4.799424648284912,4.799424648284912,225200
2008-08-26 00:00:00+00:00,4.815028865613349,4.8774602978869925,4.752597433339706,4.807224750518799,259200
2008-08-27 00:00:00+00:00,4.822833480602858,4.932088878956872,4.768206153546608,4.916481018066406,260200
2008-08-28 00:00:00+00:00,4.916480832982259,5.064755319799411,4.854049019649928,5.025735855102539,271800
2008-08-29 00:00:00+00:00,5.002325458556128,5.127188752537715,4.7682074800672645,4.94769811630249,332000
2008-09-02 00:00:00+00:00,5.03354106295381,5.267659407699925,4.939893873903704,5.010129451751709,469700
2008-09-03 00:00:00+00:00,5.033539323158953,5.150598455071639,4.955500025924071,5.0803632736206055,346800
2008-09-04 00:00:00+00:00,4.978912030743014,5.033539353071704,4.7994214599757665,4.885264873504639,364800
2008-09-05 00:00:00+00:00,4.846246331425706,5.064756423273744,4.744795031292991,5.0491485595703125,1160100
2008-09-08 00:00:00+00:00,5.32228569903683,5.462756445089958,5.049147579085731,5.064755439758301,475200
2008-09-09 00:00:00+00:00,5.095972069122321,5.158403518377961,4.932089328765869,4.932089328765869,1198900
2008-09-10 00:00:00+00:00,5.04914886750027,5.06475673215557,4.697971726695587,4.893070220947266,657800
2008-09-11 00:00:00+00:00,4.830637793812912,5.080363950350007,4.713578646307374,5.072559833526611,325700
2008-09-12 00:00:00+00:00,5.056952517817381,5.283266720432043,4.994521064974827,5.189619541168213,570800
2008-09-15 00:00:00+00:00,5.111580942030308,5.127188807429998,4.869658470153809,4.869658470153809,1758500
2008-09-16 00:00:00+00:00,4.82283404802127,5.150599537404222,4.690167400904132,5.119383811950684,1018000
2008-09-17 00:00:00+00:00,5.041344666561981,5.088168256304935,4.4950690807733675,4.565304279327393,1428300
2008-09-18 00:00:00+00:00,4.776011398478411,4.776011398478411,4.2921671867370605,4.2921671867370605,1259000
2008-09-19 00:00:00+00:00,4.68236351923075,5.462757439102542,4.604324201667734,4.830638408660889,2552300
2008-09-22 00:00:00+00:00,4.88526566890498,4.97891284139063,4.627735386388263,4.651147365570068,553100
2008-09-23 00:00:00+00:00,4.658952034458205,4.791619074515555,4.619932557578364,4.6667561531066895,1209200
2008-09-24 00:00:00+00:00,4.674559698233049,4.744795274559898,4.4872653241892415,4.526285171508789,523000
2008-09-25 00:00:00+00:00,4.6043244940270425,4.6589518337293985,4.479461205876995,4.526285171508789,670500
2008-09-26 00:00:00+00:00,4.432636322556389,4.4404404385977925,4.182910563163245,4.221930027008057,592300
2008-09-29 00:00:00+00:00,4.167303687834633,4.260950869733636,3.1996150251824793,3.7693026065826416,666400
2008-09-30 00:00:00+00:00,3.831733373587918,3.901968933469002,3.56639973915414,3.7771060466766357,883300
2008-10-01 00:00:00+00:00,3.683458659728654,3.769302083960774,3.4103208976672934,3.496164321899414,838900
2008-10-02 00:00:00+00:00,3.464949802893867,3.464949802893867,3.0981645584106445,3.0981645584106445,520100
2008-10-03 00:00:00+00:00,3.144987412648228,3.3947132091442294,3.098163639744833,3.2386345863342285,786600
2008-10-06 00:00:00+00:00,3.160595080020645,3.1683988246195067,2.9420846494410253,3.051339864730835,1207200
2008-10-07 00:00:00+00:00,3.1059667332579664,3.1215745913297877,2.739181696449475,2.7782013416290283,973000
2008-10-08 00:00:00+00:00,2.707966464302892,2.9108688415618222,2.388004944522881,2.5987112522125244,2673700
2008-10-09 00:00:00+00:00,2.6299269467750674,2.8406334383490384,2.575299434324233,2.614319086074829,1061200
2008-10-10 00:00:00+00:00,2.544083712923756,2.825025391588424,2.3255734770600416,2.614319086074829,1359300
2008-10-13 00:00:00+00:00,2.7938095477627343,2.8874568939208984,2.684554527648639,2.8874568939208984,274600
2008-10-14 00:00:00+00:00,2.9264769839142244,2.981104502183712,2.68455493123181,2.9108691215515137,616500
2008-10-15 00:00:00+00:00,2.864045186811253,2.871849117045328,2.497260093688965,2.497260093688965,1123500
2008-10-16 00:00:00+00:00,2.512868293201271,2.7313785552978516,2.2553383746696585,2.7313785552978516,714400
2008-10-17 00:00:00+00:00,2.559691207512126,2.559691207512126,2.3489849321357865,2.3645927906036377,670900
2008-10-20 00:00:00+00:00,2.3567893644783378,2.450436721336886,2.317769709979105,2.348985433578491,775600
2008-10-21 00:00:00+00:00,2.3411812324620804,2.3411812324620804,1.9900040103806949,2.0212197303771973,3772800
2008-10-22 00:00:00+00:00,1.982200857704453,2.0524364412999345,1.5920038326111214,1.6700433492660522,1421900
2008-10-23 00:00:00+00:00,1.6934551375045548,1.740278735558765,1.178395000726925,1.1940028667449951,2744900
2008-10-24 00:00:00+00:00,1.0769433095865877,1.287649595131545,1.0535315207549656,1.1471787691116333,1340000
2008-10-27 00:00:00+00:00,1.131571430426204,1.2330226550621226,0.9832965135574341,0.9832965135574341,1097000
2008-10-28 00:00:00+00:00,1.0067078974286,1.3812969084802231,1.0067078974286,1.1861984729766846,3782600
2008-10-29 00:00:00+00:00,1.217414206366172,1.2876496699735078,1.1705906259814043,1.1783945560455322,528300
2008-10-30 00:00:00+00:00,1.2174142199882063,1.2954536145328777,1.1081591048377404,1.2564339637756348,422300
2008-10-31 00:00:00+00:00,1.2564342893560736,1.5217682623520057,1.248630357182388,1.4827485084533691,842300
2008-11-03 00:00:00+00:00,1.7480823268788357,1.7949059157806717,1.5998074426292856,1.6310231685638428,944800
2008-11-04 00:00:00+00:00,1.8417294706399305,1.8495334019793217,1.5998074130584024,1.7402783632278442,385700
2008-11-05 00:00:00+00:00,1.6778462955747746,1.7480816518040125,1.2642376215184346,1.4749438762664795,571600
2008-11-06 00:00:00+00:00,1.256433537190582,1.3812964702504085,1.1627863141381736,1.3266689777374268,567500
2008-11-07 00:00:00+00:00,1.3656890933857995,1.3656890933857995,1.1783945817076178,1.2486300468444824,559600
2008-11-10 00:00:00+00:00,1.2876496844642025,1.2876496844642025,1.0769433843011746,1.084747314453125,1122000
2008-11-11 00:00:00+00:00,1.030120018668662,1.0613357458000683,0.9911002667241992,1.014512062072754,543300
2008-11-12 00:00:00+00:00,1.0379236263469718,1.0769432730768604,0.897452712059021,0.897452712059021,927900
2008-11-13 00:00:00+00:00,0.913060768211438,0.9520805164099962,0.8974529061440932,0.9364726543426514,823400
2008-11-14 00:00:00+00:00,0.9130607463331954,0.9130607463331954,0.8194134831428528,0.8194134831428528,470800
2008-11-17 00:00:00+00:00,0.803805434940179,0.8194132930120003,0.6867464063713464,0.6945503354072571,561600
2008-11-18 00:00:00+00:00,0.7023544908590516,0.7023544908590516,0.49945208445599665,0.5540796518325806,1263100
2008-11-19 00:00:00+00:00,0.5540795582853765,0.5540795582853765,0.3121575117111206,0.3121575117111206,929900
2008-11-20 00:00:00+00:00,0.31996148384246004,0.4916481342764032,0.2653339185356485,0.3980008661746979,4529300
2008-11-21 00:00:00+00:00,0.390196934918739,0.45262843148150944,0.3511772321238452,0.3980008661746979,1307700
2008-11-24 00:00:00+00:00,0.4136087320873306,0.5462757040747253,0.4136087320873306,0.5306678414344788,928700
2008-11-25 00:00:00+00:00,0.6243151137670663,0.7179623831578813,0.5150599816494822,0.6399229764938354,1921900
2008-11-26 00:00:00+00:00,0.600903250390777,0.7647859888719695,0.49164812241338085,0.7335702180862427,814800
2008-11-28 00:00:00+00:00,0.7179624577056284,0.7803939616102163,0.5540796959978158,0.7413742542266846,303700
2008-12-01 00:00:00+00:00,0.7023545941975852,0.7257664388122289,0.6087073087692261,0.6087073087692261,778600
2008-12-02 00:00:00+00:00,0.6243150295107679,0.6789425881971347,0.5930992617549466,0.6555307507514954,330000
2008-12-03 00:00:00+00:00,0.6477270948766687,0.7023546767081841,0.5852955794285245,0.6711389422416687,356100
2008-12-04 00:00:00+00:00,0.6243150972526887,0.7413741576372122,0.6009032572667248,0.6165111660957336,204900
2008-12-05 00:00:00+00:00,0.6165108773425092,0.6633344888687134,0.585295120820014,0.6633344888687134,197900
2008-12-08 00:00:00+00:00,0.6945505798852246,1.014512062072754,0.6945505798852246,1.014512062072754,828200
2008-12-09 00:00:00+00:00,0.9989040224440976,0.9989040224440976,0.7960016457923337,0.8116095066070557,669600
2008-12-10 00:00:00+00:00,0.8272172817086364,0.8974527411275404,0.772589774517406,0.8428252339363098,675600
2008-12-11 00:00:00+00:00,0.8272173403196726,0.8350213635015393,0.5852953195571899,0.5852953195571899,671200
2008-12-12 00:00:00+00:00,0.5774913955026958,0.7023543722780881,0.5384716978172257,0.6243150234222412,919000
2008-12-15 00:00:00+00:00,0.6711387268079166,0.6711387268079166,0.5384717583656311,0.5384717583656311,908000
2008-12-16 00:00:00+00:00,0.5696875898940558,0.6087072496004129,0.5540796794964095,0.5774915218353271,625300
2008-12-17 00:00:00+00:00,0.5930993561058837,0.5930993561058837,0.5384717887292998,0.5540796518325806,921400
2008-12-18 00:00:00+00:00,0.5540797688973337,0.5852955482141975,0.45262854426141497,0.49164825677871704,1449300
2008-12-19 00:00:00+00:00,0.5852955040811727,0.608707301917168,0.5072560849309733,0.546275794506073,1002500
2008-12-22 00:00:00+00:00,0.5384715420375494,0.5852951564110354,0.4682361437348603,0.5228636860847473,2069700
2008-12-23 00:00:00+00:00,0.5228638961424559,0.5774914604386678,0.507255987404182,0.5384717583656311,514900
2008-12-24 00:00:00+00:00,0.5618836298993222,0.5696875614509626,0.522863925626019,0.5540796518325806,149200
2008-12-26 00:00:00+00:00,0.5852954079603062,0.5852954079603062,0.5072560016262255,0.56968754529953,359700
2008-12-29 00:00:00+00:00,0.5774915101122461,0.5930993736779492,0.4916481674706738,0.507256031036377,2107200
2008-12-30 00:00:00+00:00,0.515060009334331,0.5540796682485889,0.48384423568782225,0.507256031036377,342000
2008-12-31 00:00:00+00:00,0.5150600197900523,0.5852954537765986,0.49164817745113454,0.5774915218353271,472800
2009-01-02 00:00:00+00:00,0.5852953686087355,0.6477268615694403,0.5774914378030346,0.6321189999580383,367600
2009-01-05 00:00:00+00:00,0.6399229764938354,0.6789426798258583,0.6087072045251971,0.6399229764938354,199900
2009-01-06 00:00:00+00:00,0.6399227850313348,0.8272172212600709,0.6399227850313348,0.8272172212600708,552700
2009-01-07 00:00:00+00:00,0.8974527277626474,0.9052566572451782,0.8506291508674622,0.8506291508674622,531600
2009-01-08 00:00:00+00:00,0.7881977746362887,0.8584332466125489,0.6243150842168449,0.8584332466125488,383400
2009-01-09 00:00:00+00:00,0.8506292906992138,0.8584332214646035,0.7413741204384686,0.7569820284843445,242100
2009-01-12 00:00:00+00:00,0.7803934944266854,0.7881974219285399,0.6399226598480727,0.6633344888687134,429600
2009-01-13 00:00:00+00:00,0.6633347202261766,0.7179622783072004,0.6477268132636747,0.7101583480834961,351700
