"('date', '')","('open', 'BIPI')","('high', 'BIPI')","('low', 'BIPI')","('close', 'BIPI')","('volume', 'BIPI')"
2025-01-24 00:00:00+00:00,17.293326881269444,17.450360339297998,17.185365676879883,17.185365676879883,4700
2025-01-27 00:00:00+00:00,17.18536472612643,17.548503875732422,17.18536472612643,17.548503875732422,18200
2025-01-28 00:00:00+00:00,17.519061244455024,17.519061244455024,17.07740349893633,17.450359344482422,6000
2025-01-29 00:00:00+00:00,17.37184369354287,17.46998820129124,17.18536575924529,17.381656646728516,11400
2025-01-30 00:00:00+00:00,17.3325849401604,17.50924805486429,17.175551476420623,17.40521240234375,6200
2025-01-31 00:00:00+00:00,17.489618095711347,17.512192381120943,17.028332538102493,17.047962188720703,21600
2025-02-03 00:00:00+00:00,17.028331285727095,17.206956226050618,16.78296628700476,16.87129783630371,17600
2025-02-04 00:00:00+00:00,16.87129830282615,17.04796140630911,16.861483477967493,17.028331756591797,20300
2025-02-05 00:00:00+00:00,17.07740492768645,17.362029247941383,17.07740492768645,17.34239959716797,25000
2025-02-06 00:00:00+00:00,17.342398394933845,17.352213219640156,17.068571711977462,17.21480941772461,8100
2025-02-07 00:00:00+00:00,17.214810543640812,17.30902949740816,17.087219686100234,17.195180892944336,13700
2025-02-10 00:00:00+00:00,17.263882809278186,17.31295506406379,17.11666417293485,17.244253158569336,5400
2025-02-11 00:00:00+00:00,17.204994935520517,17.204994935520517,17.12647820829339,17.17555046081543,4100
2025-02-12 00:00:00+00:00,16.969445801766884,17.008703231811523,16.80259751210742,17.008703231811523,21100
2025-02-13 00:00:00+00:00,17.14610638830408,17.254067592768724,17.07740448436712,17.234437942504883,13100
2025-02-14 00:00:00+00:00,17.234437347918444,17.509246826171875,17.234437347918444,17.509246826171875,7300
2025-02-18 00:00:00+00:00,17.50924709500223,17.50924709500223,17.20695685148085,17.322769165039062,6800
2025-02-19 00:00:00+00:00,17.38165657551073,17.38165657551073,17.185365688831762,17.234437942504883,3100
2025-02-20 00:00:00+00:00,17.32276994639455,17.548505314329237,17.285474358719675,17.34239959716797,4300
2025-02-21 00:00:00+00:00,17.322768822947523,17.469987450227393,17.322768822947523,17.362028121948242,10400
2025-02-24 00:00:00+00:00,17.47980188078601,17.47980188078601,17.35221290588379,17.35221290588379,14000
2025-02-25 00:00:00+00:00,17.469987917173754,17.522987597844043,17.42091566409764,17.519062042236328,16500
2025-02-26 00:00:00+00:00,17.528877535542353,17.528877535542353,17.283512516834254,17.34239959716797,10000
2025-02-27 00:00:00+00:00,17.263881619544993,17.37184281901705,17.165735244750977,17.165735244750977,7700
2025-02-28 00:00:00+00:00,17.17555085175479,17.371843610283722,17.126478598115796,17.185365676879883,26100
2025-03-03 00:00:00+00:00,17.204995009683916,17.476857985488376,17.18536535979591,17.322769165039062,10500
2025-03-04 00:00:00+00:00,17.312954599415136,17.312954599415136,16.930185780797984,17.08721923828125,33900
2025-03-05 00:00:00+00:00,17.15592186026625,17.15592186026625,16.861484583153384,16.959630966186523,39300
2025-03-06 00:00:00+00:00,16.959630517200402,17.055813183792203,16.79278223205714,16.851669311523438,53500
2025-03-07 00:00:00+00:00,16.93018564860191,16.951777140441664,16.792781842373564,16.841854095458984,46000
2025-03-10 00:00:00+00:00,16.84185408288276,16.980240681899733,16.743707704798748,16.792781829833984,16100
2025-03-11 00:00:00+00:00,16.733893668469307,16.89092713201022,16.684821413107727,16.86148452758789,20200
2025-03-12 00:00:00+00:00,16.97925828417746,16.97925828417746,16.743708094485594,16.802597045898438,12800
2025-03-13 00:00:00+00:00,16.782967077240226,17.116663640973798,16.75352260209204,16.940000534057617,32200
2025-03-14 00:00:00+00:00,17.049999237060547,17.25,17.038999557495117,17.1200008392334,8800
2025-03-17 00:00:00+00:00,17.1200008392334,17.309999465942383,17.1200008392334,17.209999084472656,7700
2025-03-18 00:00:00+00:00,17.1200008392334,17.277999877929688,17.059999465942383,17.065000534057617,7600
2025-03-19 00:00:00+00:00,17.06999969482422,17.200000762939453,16.950000762939453,17.09000015258789,17600
2025-03-20 00:00:00+00:00,17.18000030517578,17.191999435424805,17.049999237060547,17.100000381469727,20600
2025-03-21 00:00:00+00:00,17.1200008392334,17.158000946044922,17.030000686645508,17.100000381469727,8700
2025-03-24 00:00:00+00:00,17.15999984741211,17.15999984741211,17.079999923706055,17.1200008392334,19100
2025-03-25 00:00:00+00:00,17.1200008392334,17.1200008392334,17.010000228881836,17.06999969482422,9700
2025-03-26 00:00:00+00:00,17.09000015258789,17.09000015258789,16.75,16.850000381469727,30100
2025-03-27 00:00:00+00:00,16.739999771118164,16.899999618530273,16.65999984741211,16.799999237060547,30900
2025-03-28 00:00:00+00:00,16.75,16.878999710083008,16.540000915527344,16.649999618530273,34000
2025-03-31 00:00:00+00:00,16.540000915527344,16.549999237060547,16.270000457763672,16.329999923706055,376200
2025-04-01 00:00:00+00:00,16.43000030517578,16.65999984741211,16.25,16.3799991607666,51700
2025-04-02 00:00:00+00:00,16.3700008392334,16.535999298095703,16.350000381469727,16.450000762939453,14600
2025-04-03 00:00:00+00:00,16.0,16.445999145507812,16.0,16.25,26700
2025-04-04 00:00:00+00:00,16.190000534057617,16.190000534057617,15.75,15.880000114440918,31900
2025-04-07 00:00:00+00:00,15.319999694824219,15.800000190734863,15.199999809265137,15.619999885559082,54700
2025-04-08 00:00:00+00:00,15.710000038146973,15.8100004196167,15.529999732971191,15.680000305175781,24600
2025-04-09 00:00:00+00:00,15.6899995803833,16.200000762939453,15.199999809265137,16.06999969482422,55700
2025-04-10 00:00:00+00:00,15.869999885559082,15.899999618530273,15.420000076293945,15.699999809265137,22900
2025-04-11 00:00:00+00:00,15.8100004196167,16.0,15.210000038146973,15.649999618530273,35900
2025-04-14 00:00:00+00:00,15.819999694824219,16.149999618530273,15.649999618530273,16.09000015258789,37900
2025-04-15 00:00:00+00:00,15.979999542236328,16.399999618530273,15.979999542236328,16.34000015258789,19800
2025-04-16 00:00:00+00:00,16.31999969482422,16.437999725341797,15.98799991607666,16.200000762939453,16700
2025-04-17 00:00:00+00:00,16.360000610351562,16.479999542236328,16.270000457763672,16.33799934387207,21400
2025-04-21 00:00:00+00:00,16.270000457763672,16.290000915527344,15.979999542236328,16.100000381469727,11800
2025-04-22 00:00:00+00:00,16.25,16.350000381469727,16.1200008392334,16.299999237060547,6700
2025-04-23 00:00:00+00:00,16.579999923706055,16.579999923706055,16.270000457763672,16.420000076293945,20000
2025-04-24 00:00:00+00:00,16.540000915527344,16.780000686645508,16.520000457763672,16.549999237060547,8000
2025-04-25 00:00:00+00:00,16.6299991607666,16.84000015258789,16.510000228881836,16.510000228881836,16300
2025-04-28 00:00:00+00:00,16.639999389648438,16.649999618530273,16.344999313354492,16.479999542236328,17200
2025-04-29 00:00:00+00:00,16.479999542236328,16.59000015258789,16.350000381469727,16.3799991607666,17500
2025-04-30 00:00:00+00:00,16.329999923706055,16.405000686645508,16.219999313354492,16.219999313354492,3800
2025-05-01 00:00:00+00:00,16.229999542236328,16.309999465942383,16.18000030517578,16.229999542236328,9100
2025-05-02 00:00:00+00:00,16.34000015258789,16.764999389648438,16.329999923706055,16.610000610351562,25400
2025-05-05 00:00:00+00:00,16.6200008392334,16.6200008392334,16.440000534057617,16.450000762939453,3800
2025-05-06 00:00:00+00:00,16.469999313354492,16.549999237060547,16.440000534057617,16.549999237060547,9200
2025-05-07 00:00:00+00:00,16.649999618530273,16.684999465942383,16.56999969482422,16.56999969482422,13000
2025-05-08 00:00:00+00:00,16.649999618530273,16.731000900268555,16.5,16.510000228881836,6400
2025-05-09 00:00:00+00:00,16.600000381469727,16.600000381469727,16.450000762939453,16.489999771118164,5400
2025-05-12 00:00:00+00:00,16.610000610351562,16.610000610351562,16.309999465942383,16.350000381469727,7500
2025-05-13 00:00:00+00:00,16.450000762939453,16.614999771118164,16.40999984741211,16.510000228881836,4900
2025-05-14 00:00:00+00:00,16.510000228881836,16.6560001373291,16.34000015258789,16.479999542236328,6500
2025-05-15 00:00:00+00:00,16.549999237060547,16.639999389648438,16.3700008392334,16.420000076293945,8200
2025-05-16 00:00:00+00:00,16.549999237060547,16.549999237060547,16.360000610351562,16.360000610351562,13000
2025-05-19 00:00:00+00:00,16.309999465942383,16.479999542236328,16.200000762939453,16.299999237060547,17500
2025-05-20 00:00:00+00:00,16.290000915527344,16.299999237060547,16.18899917602539,16.18899917602539,10100
2025-05-21 00:00:00+00:00,16.219999313354492,16.30299949645996,16.06999969482422,16.10300064086914,24500
2025-05-22 00:00:00+00:00,16.15999984741211,16.15999984741211,16.030000686645508,16.040000915527344,7700
2025-05-23 00:00:00+00:00,16.040000915527344,16.104999542236328,16.000999450683594,16.100000381469727,2800
2025-05-27 00:00:00+00:00,16.3700008392334,16.3700008392334,15.970000267028809,16.200000762939453,10200
2025-05-28 00:00:00+00:00,16.239999771118164,16.3799991607666,16.1200008392334,16.1200008392334,5200
2025-05-29 00:00:00+00:00,16.200000762939453,16.34600067138672,16.200000762939453,16.34600067138672,7200
2025-05-30 00:00:00+00:00,16.34000015258789,16.34000015258789,16.06999969482422,16.09000015258789,23300
2025-06-02 00:00:00+00:00,16.09000015258789,16.280000686645508,16.09000015258789,16.209999084472656,5600
2025-06-03 00:00:00+00:00,16.31999969482422,16.450000762939453,16.31999969482422,16.3799991607666,7500
2025-06-04 00:00:00+00:00,16.43000030517578,16.459999084472656,16.149999618530273,16.40999984741211,19200
2025-06-05 00:00:00+00:00,16.489999771118164,16.600000381469727,16.469999313354492,16.469999313354492,5500
2025-06-06 00:00:00+00:00,16.540000915527344,16.540000915527344,16.270000457763672,16.299999237060547,7100
2025-06-09 00:00:00+00:00,16.299999237060547,16.610000610351562,16.299999237060547,16.56999969482422,12800
2025-06-10 00:00:00+00:00,16.56999969482422,16.639999389648438,16.53499984741211,16.56999969482422,3600
2025-06-11 00:00:00+00:00,16.68000030517578,16.684999465942383,16.3799991607666,16.510000228881836,14600
2025-06-12 00:00:00+00:00,16.56999969482422,16.68000030517578,16.56999969482422,16.68000030517578,14100
2025-06-13 00:00:00+00:00,16.139999389648438,16.309999465942383,16.01799964904785,16.135000228881836,15900
2025-06-16 00:00:00+00:00,16.260000228881836,16.280000686645508,16.059999465942383,16.18000030517578,6700
2025-06-17 00:00:00+00:00,16.239999771118164,16.280000686645508,16.200000762939453,16.235000610351562,4500
2025-06-18 00:00:00+00:00,16.280000686645508,16.476999282836914,16.280000686645508,16.329999923706055,6000
2025-06-20 00:00:00+00:00,16.3700008392334,16.3700008392334,16.34000015258789,16.360000610351562,6300
2025-06-23 00:00:00+00:00,16.399999618530273,16.489999771118164,16.39900016784668,16.43000030517578,26900
2025-06-24 00:00:00+00:00,16.510000228881836,16.56999969482422,16.34000015258789,16.56999969482422,20500
2025-06-25 00:00:00+00:00,16.59000015258789,16.59000015258789,16.5,16.510000228881836,16800
2025-06-26 00:00:00+00:00,16.520000457763672,16.600000381469727,16.4950008392334,16.510000228881836,33300
2025-06-27 00:00:00+00:00,16.600000381469727,16.600000381469727,16.520000457763672,16.540000915527344,13500
2025-06-30 00:00:00+00:00,16.559999465942383,16.59000015258789,16.15999984741211,16.270000457763672,86600
2025-07-01 00:00:00+00:00,16.3799991607666,16.506999969482422,16.200000762939453,16.3799991607666,15300
2025-07-02 00:00:00+00:00,16.3700008392334,16.530000686645508,16.357999801635742,16.510000228881836,10600
2025-07-03 00:00:00+00:00,16.510000228881836,16.56999969482422,16.426000595092773,16.56999969482422,3900
2025-07-07 00:00:00+00:00,16.579999923706055,16.579999923706055,16.489999771118164,16.530000686645508,9700
2025-07-08 00:00:00+00:00,16.559999465942383,16.600000381469727,16.520000457763672,16.549999237060547,4400
2025-07-09 00:00:00+00:00,16.600000381469727,16.760000228881836,16.600000381469727,16.687000274658203,12800
2025-07-10 00:00:00+00:00,16.760000228881836,16.81100082397461,16.71500015258789,16.780000686645508,7400
2025-07-11 00:00:00+00:00,16.780000686645508,16.799999237060547,16.549999237060547,16.709999084472656,16400
2025-07-14 00:00:00+00:00,16.709999084472656,16.860000610351562,16.56999969482422,16.635000228881836,10300
2025-07-15 00:00:00+00:00,16.760000228881836,16.889999389648438,16.68000030517578,16.764999389648438,14600
2025-07-16 00:00:00+00:00,16.829999923706055,16.829999923706055,16.700000762939453,16.700000762939453,11100
2025-07-17 00:00:00+00:00,16.690000534057617,16.920000076293945,16.690000534057617,16.75,5100
2025-07-18 00:00:00+00:00,16.799999237060547,16.889999389648438,16.729999542236328,16.81999969482422,7000
2025-07-21 00:00:00+00:00,16.899999618530273,16.899999618530273,16.739999771118164,16.809999465942383,6600
2025-07-22 00:00:00+00:00,16.889999389648438,16.989999771118164,16.739999771118164,16.920000076293945,12800
2025-07-23 00:00:00+00:00,17.010000228881836,17.010000228881836,16.719999313354492,16.90999984741211,16200
2025-07-24 00:00:00+00:00,16.90999984741211,17.25,16.90999984741211,17.145000457763672,33900
2025-07-25 00:00:00+00:00,17.200000762939453,17.25,17.1200008392334,17.18000030517578,6900
2025-07-28 00:00:00+00:00,17.18000030517578,17.18000030517578,16.891000747680664,17.1200008392334,4100
2025-07-29 00:00:00+00:00,17.1200008392334,17.290000915527344,17.030000686645508,17.290000915527344,29600
2025-07-30 00:00:00+00:00,17.329999923706055,17.34000015258789,17.139999389648438,17.155000686645508,10200
2025-07-31 00:00:00+00:00,17.239999771118164,17.239999771118164,17.049999237060547,17.100000381469727,36600
2025-08-01 00:00:00+00:00,17.100000381469727,17.100000381469727,16.989999771118164,17.079999923706055,11000
2025-08-04 00:00:00+00:00,17.09000015258789,17.240999221801758,17.020000457763672,17.209999084472656,25100
2025-08-05 00:00:00+00:00,17.209999084472656,17.209999084472656,17.0,17.1200008392334,13700
2025-08-06 00:00:00+00:00,17.1200008392334,17.389999389648438,17.07200050354004,17.280000686645508,34300
2025-08-07 00:00:00+00:00,17.3700008392334,17.375999450683594,17.1299991607666,17.139999389648438,29800
2025-08-08 00:00:00+00:00,17.209999084472656,17.209999084472656,17.100000381469727,17.209999084472656,2300
2025-08-11 00:00:00+00:00,17.209999084472656,17.290000915527344,17.200000762939453,17.200000762939453,23100
2025-08-12 00:00:00+00:00,17.260000228881836,17.347999572753906,17.15999984741211,17.274999618530273,13500
2025-08-13 00:00:00+00:00,17.360000610351562,17.5,17.253999710083008,17.5,9200
2025-08-14 00:00:00+00:00,17.459999084472656,17.459999084472656,17.43000030517578,17.43000030517578,6300
2025-08-15 00:00:00+00:00,17.459999084472656,17.459999084472656,17.350000381469727,17.389999389648438,7300
2025-08-18 00:00:00+00:00,17.459999084472656,17.565000534057617,17.31999969482422,17.540000915527344,9600
2025-08-19 00:00:00+00:00,17.540000915527344,17.739999771118164,17.531999588012695,17.700000762939453,13100
2025-08-20 00:00:00+00:00,17.75,17.77899932861328,17.690000534057617,17.75,13000
2025-08-21 00:00:00+00:00,17.790000915527344,17.80500030517578,17.65999984741211,17.780000686645508,15100
2025-08-22 00:00:00+00:00,17.84000015258789,17.950000762939453,17.790000915527344,17.90999984741211,10200
2025-08-25 00:00:00+00:00,17.90999984741211,17.969999313354492,17.8700008392334,17.940000534057617,7600
2025-08-26 00:00:00+00:00,17.940000534057617,17.940000534057617,17.520000457763672,17.670000076293945,35100
2025-08-27 00:00:00+00:00,17.700000762939453,17.940000534057617,17.649999618530273,17.916000366210938,20400
2025-08-28 00:00:00+00:00,17.8700008392334,17.8700008392334,17.700000762939453,17.81999969482422,23500
2025-08-29 00:00:00+00:00,17.81999969482422,17.822999954223633,17.420000076293945,17.479999542236328,42300
2025-09-02 00:00:00+00:00,17.510000228881836,17.649999618530273,17.510000228881836,17.639999389648438,6800
2025-09-03 00:00:00+00:00,17.700000762939453,17.75,17.700000762939453,17.75,24400
2025-09-04 00:00:00+00:00,17.799999237060547,17.799999237060547,17.735000610351562,17.764999389648438,16800
2025-09-05 00:00:00+00:00,17.850000381469727,17.950000762939453,17.700000762939453,17.81999969482422,43700
2025-09-08 00:00:00+00:00,17.889999389648438,18.09000015258789,17.87299919128418,17.989999771118164,61900
2025-09-09 00:00:00+00:00,18.06999969482422,18.139999389648438,17.989999771118164,18.010000228881836,52600
2025-09-10 00:00:00+00:00,18.030000686645508,18.149999618530273,17.899999618530273,17.920000076293945,32200
2025-09-11 00:00:00+00:00,17.704999923706055,18.18000030517578,17.704999923706055,17.90999984741211,28900
2025-09-12 00:00:00+00:00,17.979999542236328,18.010000228881836,17.8799991607666,17.989999771118164,6900
2025-09-15 00:00:00+00:00,17.670000076293945,17.780000686645508,17.549999237060547,17.780000686645508,13300
2025-09-16 00:00:00+00:00,17.809999465942383,17.8799991607666,17.790000915527344,17.790000915527344,22400
2025-09-17 00:00:00+00:00,17.8799991607666,17.891000747680664,17.729999542236328,17.760000228881836,12200
2025-09-18 00:00:00+00:00,17.790000915527344,17.889999389648438,17.780000686645508,17.84000015258789,64500
2025-09-19 00:00:00+00:00,17.850000381469727,17.850000381469727,17.790000915527344,17.81999969482422,8500
2025-09-22 00:00:00+00:00,17.84000015258789,17.875999450683594,17.639999389648438,17.829999923706055,29400
2025-09-23 00:00:00+00:00,17.709999084472656,17.739999771118164,17.690000534057617,17.690000534057617,2300
2025-09-24 00:00:00+00:00,17.799999237060547,17.799999237060547,17.68000030517578,17.719999313354492,4600
2025-09-25 00:00:00+00:00,17.739999771118164,17.739999771118164,17.357999801635742,17.389999389648438,15700
2025-09-26 00:00:00+00:00,17.440000534057617,17.71299934387207,17.420000076293945,17.420000076293945,6600
