"('date', '')","('open', 'ARCO')","('high', 'ARCO')","('low', 'ARCO')","('close', 'ARCO')","('volume', 'ARCO')"
2024-06-06 00:00:00+00:00,9.403562927368073,9.55771954603871,9.403562927368073,9.499910354614258,1479300
2024-06-07 00:00:00+00:00,9.403563019274053,9.422832137373245,9.008536450358262,9.153058052062988,3020600
2024-06-10 00:00:00+00:00,9.104883890077518,9.104883890077518,8.796570649332455,8.815839767456055,1446300
2024-06-11 00:00:00+00:00,8.815839280791137,8.912187622628174,8.613508498010066,8.902552604675293,1400100
2024-06-12 00:00:00+00:00,8.979630517161125,9.027804685968876,8.796569778306683,8.806204795837402,4356100
2024-06-13 00:00:00+00:00,8.883283098391468,8.979630517161125,8.729126493283339,8.806204795837402,1626300
2024-06-14 00:00:00+00:00,8.738761678586592,8.825475009453715,8.642414247836644,8.777300834655762,930700
2024-06-17 00:00:00+00:00,8.767666176847593,8.835109465965438,8.401543758065479,8.709856986999512,1455000
2024-06-18 00:00:00+00:00,8.700222927363683,9.075980405657637,8.700222927363683,8.873649597167969,3030200
2024-06-20 00:00:00+00:00,8.912188000149197,8.979631290984495,8.613508862879018,8.671318054199219,880400
2024-06-21 00:00:00+00:00,8.642413139343262,8.680952290469323,8.517160668472103,8.642413139343262,1684100
2024-06-24 00:00:00+00:00,8.70985676715581,8.892917512503317,8.661682596639347,8.748395919799805,1067400
2024-06-25 00:00:00+00:00,8.709600634588906,8.816288990330687,8.690203340336401,8.777493476867676,872000
2024-06-26 00:00:00+00:00,8.719300138009052,8.87448219887003,8.680504622793809,8.835686683654785,598900
2024-06-27 00:00:00+00:00,8.855084859813815,8.981170514877395,8.787192939763441,8.874482154846191,518800
2024-06-28 00:00:00+00:00,8.874482086859846,8.942374931348139,8.632009888585445,8.728999137878418,1387800
2024-07-01 00:00:00+00:00,8.728999137878418,8.845385682055166,8.535021564250505,8.728999137878418,1691300
2024-07-02 00:00:00+00:00,8.72899826350021,8.874481197908706,8.505924307412794,8.651407241821289,1106300
2024-07-03 00:00:00+00:00,8.709599888755909,8.874481038093865,8.699901704939146,8.806589126586914,390100
2024-07-05 00:00:00+00:00,8.825988015670525,8.88418082283045,8.719299660947344,8.855084419250488,740000
2024-07-08 00:00:00+00:00,8.84538510494737,9.146051018172532,8.777493189846645,9.04906177520752,936200
2024-07-09 00:00:00+00:00,9.049060949746528,9.233340309578377,9.019964549494404,9.15574836730957,1721700
2024-07-10 00:00:00+00:00,9.17514748585954,9.340028645089413,9.116953754678065,9.233341217041016,1157300
2024-07-11 00:00:00+00:00,9.398222196296134,9.504910557759539,9.359426680752545,9.427319526672363,1107100
2024-07-12 00:00:00+00:00,9.495211074536645,9.58250121231932,9.446716450773158,9.553404808044434,1221600
2024-07-15 00:00:00+00:00,9.563102440196156,9.757080924040437,9.504909635009241,9.611597061157227,1320000
2024-07-16 00:00:00+00:00,9.650392773936604,9.76677931169254,9.611597261351292,9.640693664550781,966000
2024-07-17 00:00:00+00:00,9.553404135731578,9.708586180887519,9.427318492802888,9.50490951538086,656100
2024-07-18 00:00:00+00:00,9.437017431932478,9.446716541770206,8.942374854662622,9.029664993286133,1841500
2024-07-19 00:00:00+00:00,9.10725604780294,9.223642591310444,8.913277550332408,9.213943481445312,1691700
2024-07-22 00:00:00+00:00,9.233341333424224,9.359426056817053,9.175147601509236,9.340028762817383,674300
2024-07-23 00:00:00+00:00,9.301233448326455,9.45641550346699,9.301233448326455,9.369125366210938,837900
2024-07-24 00:00:00+00:00,9.320630915087683,9.330330024952817,9.204244371580181,9.213943481445312,851000
2024-07-25 00:00:00+00:00,9.233340867516416,9.417619313525673,9.155748920559002,9.320630073547363,455100
2024-07-26 00:00:00+00:00,9.427319343010222,9.43701752798864,9.262438173922659,9.359426498413086,524500
2024-07-29 00:00:00+00:00,9.417620551128099,9.417620551128099,9.281835782306104,9.310933113098145,554900
2024-07-30 00:00:00+00:00,9.330329371648567,9.398221286034685,9.272136566448454,9.38852310180664,353000
2024-07-31 00:00:00+00:00,9.417619989681857,9.534006531037258,9.340028962111589,9.369125366210938,1298700
2024-08-01 00:00:00+00:00,9.543706957606819,9.601899773835221,9.213944582452074,9.28183650970459,922400
2024-08-02 00:00:00+00:00,9.213942998327864,9.291534023264514,9.116953754678065,9.233341217041016,674300
2024-08-05 00:00:00+00:00,9.010266875596646,9.08785790526067,8.884181221153097,8.913277626037598,720200
2024-08-06 00:00:00+00:00,8.952072254266758,9.204243538179103,8.952072254266758,9.097556114196777,1143400
2024-08-07 00:00:00+00:00,9.223642434546628,9.262437948389765,9.116954077759491,9.146051406860352,511200
2024-08-08 00:00:00+00:00,9.165448108496735,9.310931969717352,9.136351706235793,9.24303913116455,1044700
2024-08-09 00:00:00+00:00,9.310931958935933,9.543705026669844,9.25273822952348,9.50490951538086,911200
2024-08-12 00:00:00+00:00,9.504909715933232,9.601898033723161,9.485511497400465,9.534006118774414,1039900
2024-08-13 00:00:00+00:00,9.563103436785665,9.86376937811091,9.534007031160014,9.795877456665039,1860400
2024-08-14 00:00:00+00:00,10.086842923373379,10.232326795079294,9.592200349455716,9.737683296203613,2591600
2024-08-15 00:00:00+00:00,9.737684553298392,9.834673813623247,9.223643693476186,9.28183650970459,2115700
2024-08-16 00:00:00+00:00,9.330328064061385,9.330328064061385,8.864781987872014,8.990867614746094,3944100
2024-08-19 00:00:00+00:00,9.029665584090045,9.204244947801634,8.893880812351624,9.116954803466797,1855800
2024-08-20 00:00:00+00:00,9.107254697370793,9.15574838958971,8.85508342801771,8.893878936767578,1821000
2024-08-21 00:00:00+00:00,8.971471770978386,8.981170881369382,8.767795077557851,8.787193298339844,1442200
2024-08-22 00:00:00+00:00,8.75809499309608,8.835686017678263,8.544720137974066,8.564117431640625,3636600
2024-08-23 00:00:00+00:00,8.728998492405097,8.952072454342293,8.651407468691465,8.903578758239746,4438600
2024-08-26 00:00:00+00:00,8.893878682492657,8.893878682492657,8.535020005576639,8.641707420349121,1559600
2024-08-27 00:00:00+00:00,8.583516980362127,8.738699053573418,8.544721462059305,8.661108016967773,987000
2024-08-28 00:00:00+00:00,8.661105636648406,8.76779305142089,8.573815513217347,8.641707420349121,1596700
2024-08-29 00:00:00+00:00,8.602912902832031,8.66110663346964,8.515622769354604,8.602912902832031,1033900
2024-08-30 00:00:00+00:00,8.573816339627186,8.6708046555985,8.515622610078037,8.53502082824707,1136800
2024-09-03 00:00:00+00:00,8.486526137600034,8.496225246604341,8.263452180248647,8.350741386413574,1230900
2024-09-04 00:00:00+00:00,8.292549399177037,8.593214408264572,8.273151179257566,8.46712875366211,1167900
2024-09-05 00:00:00+00:00,8.505925663924428,8.554419366488998,8.37984000234875,8.486527442932129,912100
2024-09-06 00:00:00+00:00,8.505924920783528,8.602913242397136,8.282850023652019,8.292549133300781,854700
2024-09-09 00:00:00+00:00,8.282849675720046,8.331344296968771,8.098571224924443,8.156764030456543,951400
2024-09-10 00:00:00+00:00,8.14706440067037,8.156763509291999,7.836700324441528,7.953086853027344,1074400
2024-09-11 00:00:00+00:00,7.991883754730225,8.069474787303678,7.865798095558846,7.991883754730225,686600
2024-09-12 00:00:00+00:00,8.030678749084473,8.185860804145737,7.962786831234672,8.030678749084473,1419400
2024-09-13 00:00:00+00:00,8.050076760095028,8.408935484375766,8.050076760095028,8.224656105041504,1347900
2024-09-16 00:00:00+00:00,8.244054163712658,8.331344296968771,8.098571224924443,8.156764030456543,636400
2024-09-17 00:00:00+00:00,8.234355684328287,8.302248529252905,8.108270029420321,8.244054794311523,690900
2024-09-18 00:00:00+00:00,8.205258811139888,8.37983908104435,8.098571382286044,8.224656105041504,1018500
2024-09-19 00:00:00+00:00,8.389537127794055,8.447730858459567,8.292548809962163,8.379838943481445,562000
2024-09-20 00:00:00+00:00,8.321645755363047,8.360441270016754,7.982184308424603,8.09857177734375,1379600
2024-09-23 00:00:00+00:00,8.088872667440816,8.147065476942359,7.991883418327538,8.09857177734375,670900
2024-09-24 00:00:00+00:00,8.206030659179659,8.411181472241775,8.176723666357214,8.26464557647705,708600
2024-09-25 00:00:00+00:00,8.254877080313678,8.254877080313678,8.03018856048584,8.03018856048584,677300
2024-09-26 00:00:00+00:00,8.166954591393734,8.479565939818455,8.147416906171737,8.430720329284668,1220300
2024-09-27 00:00:00+00:00,8.499103650400444,8.694485161466051,8.430720354440615,8.65540885925293,1571200
2024-09-30 00:00:00+00:00,8.674947637292416,8.762869551817912,8.508873116889266,8.51864242553711,1307400
2024-10-01 00:00:00+00:00,9.817930409444479,10.03285053588779,9.378321779814657,9.759315490722656,4594500
2024-10-02 00:00:00+00:00,9.759315760730242,9.798392063741726,9.534627251327354,9.632317543029785,1755000
2024-10-03 00:00:00+00:00,9.52485701514869,9.554164006640304,9.33924482683185,9.485780715942383,1380600
2024-10-04 00:00:00+00:00,9.534627605462434,9.622549523417003,9.39786007401615,9.436936378479004,947800
2024-10-07 00:00:00+00:00,9.43693452535331,9.456473139574245,9.085247854248138,9.222014427185059,1400400
2024-10-08 00:00:00+00:00,9.222015832161695,9.290400060700915,9.134094849729918,9.182939529418945,1084100
2024-10-09 00:00:00+00:00,9.173170463197373,9.319706354558786,9.104786239796567,9.20247745513916,1117900
2024-10-10 00:00:00+00:00,9.114556275289791,9.57370353341042,9.065710663719077,9.407629013061523,1224600
2024-10-11 00:00:00+00:00,9.407629300859497,9.700702047596904,9.407629300859497,9.505319595336914,2029300
2024-10-14 00:00:00+00:00,9.42716720873025,9.79839257243827,9.417398831209654,9.671394348144531,1730800
2024-10-15 00:00:00+00:00,9.593240839405928,9.63231714078559,9.182939209093218,9.378321647644043,1599700
2024-10-16 00:00:00+00:00,9.388089502100387,9.495550023657076,9.329475519117157,9.485780715942383,780800
2024-10-17 00:00:00+00:00,9.427166381951178,9.52485760181024,9.290399792131515,9.309937477111816,773500
2024-10-18 00:00:00+00:00,9.388090434161997,9.4076290515312,9.085249318159786,9.114556312561035,694500
2024-10-21 00:00:00+00:00,9.055941317529761,9.095017616273745,8.997326403587559,9.036402702331543,733400
2024-10-22 00:00:00+00:00,9.01686517904368,9.026634487825818,8.860559965139737,8.899636268615723,1237500
2024-10-23 00:00:00+00:00,8.792176698820178,8.870329306055265,8.694485473950039,8.753100395202637,859400
2024-10-24 00:00:00+00:00,8.743330818596705,8.8996360282796,8.743330818596705,8.880098342895508,951000
2024-10-25 00:00:00+00:00,8.880098614872791,8.909405609672806,8.694485473950039,8.753100395202637,752700
2024-10-28 00:00:00+00:00,8.83125319461601,9.114556634921346,8.821483885585891,9.06571102142334,945800
2024-10-29 00:00:00+00:00,9.04617195443163,9.04617195443163,8.655408037736706,8.665177345275879,1017900
2024-10-30 00:00:00+00:00,8.606563864270395,8.762869067384761,8.528410331060714,8.704254150390625,539500
2024-10-31 00:00:00+00:00,8.645639867549196,8.733560842536257,8.557717960909667,8.606563568115234,764300
2024-11-01 00:00:00+00:00,8.606564159234912,8.684716763470545,8.254876508522036,8.284183502197266,968800
2024-11-04 00:00:00+00:00,8.313491739785404,8.43072065054205,8.21580051499525,8.381875038146973,791400
2024-11-05 00:00:00+00:00,8.352567541254471,8.39164384249094,8.264645630559292,8.342798233032227,691000
2024-11-06 00:00:00+00:00,8.303722841817908,8.547949984224317,8.020419393892578,8.489335060119629,1471400
2024-11-07 00:00:00+00:00,8.538179794049691,8.665178006796964,8.420950889587402,8.420950889587402,1428500
2024-11-08 00:00:00+00:00,8.37210594297525,8.430720865675578,8.127878806420288,8.323261260986328,1175900
2024-11-11 00:00:00+00:00,8.342798448486828,8.362337065435907,8.118109943487635,8.13764762878418,1576800
2024-11-12 00:00:00+00:00,8.020418644679012,8.21580015402239,8.020418644679012,8.20603084564209,1080000
2024-11-13 00:00:00+00:00,8.303721747122399,8.528410241321927,7.883650819433292,8.401412963867188,1898500
2024-11-14 00:00:00+00:00,8.401412634246471,8.645639734873956,8.342797720168795,8.596794128417969,1218600
2024-11-15 00:00:00+00:00,8.577255513174592,8.674946726086567,8.499102915505993,8.596794128417969,952800
2024-11-18 00:00:00+00:00,8.587026226662603,8.67494814634745,8.499104306977756,8.557719230651855,923700
2024-11-19 00:00:00+00:00,8.50887320710899,8.557718819213573,8.206031157382634,8.303722381591797,1544700
2024-11-20 00:00:00+00:00,8.264646338285997,8.333029638392558,8.137648115479108,8.323261260986328,1083900
2024-11-21 00:00:00+00:00,8.284183529292129,8.293952837766668,8.127878320309641,8.13764762878418,1423000
2024-11-22 00:00:00+00:00,8.137647550285038,8.22556946240269,8.079033563308288,8.20603084564209,1348900
2024-11-25 00:00:00+00:00,8.313490809485199,8.381874100194507,8.166953988697799,8.23533821105957,1854400
2024-11-26 00:00:00+00:00,8.245106904511971,8.254876212604351,7.961803491400425,8.039956092834473,1437300
2024-11-27 00:00:00+00:00,8.088801325214039,8.147416239388052,7.9324961296199445,8.010648727416992,1016400
2024-11-29 00:00:00+00:00,7.942265960592004,7.942265960592004,7.67850069273375,7.903189659118652,1727500
2024-12-02 00:00:00+00:00,7.8250371087305615,8.07903353583963,7.776191498647661,7.981342315673828,1077200
2024-12-03 00:00:00+00:00,8.030188477520504,8.1278787727462,7.883651637203081,8.09857177734375,1641000
2024-12-04 00:00:00+00:00,8.059495051619662,8.127878347868227,7.961803829848105,7.991111755371094,642700
2024-12-05 00:00:00+00:00,7.961803437922743,8.147416563821256,7.961803437922743,8.1083402633667,816300
2024-12-06 00:00:00+00:00,8.098571359748055,8.166954656045176,7.844574928283691,7.844574928283691,935800
2024-12-09 00:00:00+00:00,7.903189790372206,8.06926430730519,7.844574871362464,7.912959098815918,1591100
2024-12-10 00:00:00+00:00,7.883650641038208,7.961803240004568,7.79572920011417,7.834805965423584,2054600
2024-12-11 00:00:00+00:00,7.834806364453415,7.971572953783888,7.717576994207102,7.903189659118652,1652500
2024-12-12 00:00:00+00:00,7.893420350390619,7.912958966952447,7.561271322059662,7.571040630340576,1356300
2024-12-13 00:00:00+00:00,7.531964316006751,7.727345823028794,7.483118706338112,7.71757698059082,2240700
2024-12-16 00:00:00+00:00,7.658962647840664,7.903189768337356,7.658962647840664,7.727345943450928,1597700
2024-12-17 00:00:00+00:00,7.522195047085265,7.70780771264013,7.522195047085265,7.610116958618164,2288400
2024-12-18 00:00:00+00:00,7.600347702514888,7.62965469421345,7.03374042836998,7.063047885894775,3240000
2024-12-19 00:00:00+00:00,7.121662998728653,7.258430059660706,7.07281738691121,7.150970458984375,1411600
2024-12-20 00:00:00+00:00,7.141201028237811,7.424504453953887,7.082586574554444,7.326813697814941,1436200
2024-12-23 00:00:00+00:00,7.307117998309616,7.3563570556648195,7.149552263440276,7.336661338806152,1556300
2024-12-24 00:00:00+00:00,7.346509432026951,7.3760527725234875,7.307117998309616,7.336661338806152,292200
2024-12-26 00:00:00+00:00,7.326813570767683,7.395748813205874,7.228334988415212,7.267726421356201,797400
2024-12-27 00:00:00+00:00,7.17909574508667,7.316965765808037,7.120008593348942,7.17909574508667,651400
2024-12-30 00:00:00+00:00,7.149552236561367,7.159399860162213,6.913203165562986,7.10031270980835,1450200
2024-12-31 00:00:00+00:00,7.1397038186336825,7.228334774924631,7.110160010009063,7.169247627258301,1835200
2025-01-02 00:00:00+00:00,7.336661446612016,7.484379560014077,7.139704275131226,7.385900974273682,1919700
2025-01-03 00:00:00+00:00,7.435140264074206,7.4646836040597195,7.2677264388798815,7.277574062347412,800000
2025-01-06 00:00:00+00:00,7.385900848250998,7.543466582747149,7.297269887805449,7.326813697814941,1118700
2025-01-07 00:00:00+00:00,7.346509090615051,7.523770534105245,7.30711765872834,7.395748615264893,1255300
2025-01-08 00:00:00+00:00,7.336660997851919,7.415444331208247,7.159399554361723,7.395748615264893,1137600
2025-01-10 00:00:00+00:00,7.34650958131654,7.415444826514186,7.257878618859986,7.405596733093262,811900
2025-01-13 00:00:00+00:00,7.376052880908174,7.484379560014077,7.346509539977524,7.385900974273682,1266900
2025-01-14 00:00:00+00:00,7.385900694940027,7.464683560552786,7.188943530908127,7.257878303527832,1264700
2025-01-15 00:00:00+00:00,7.415444760193764,7.484379535191948,7.287422364364372,7.3760528564453125,1686100
2025-01-16 00:00:00+00:00,7.336660977521449,7.336660977521449,7.100312386856129,7.169247627258301,1429900
2025-01-17 00:00:00+00:00,7.149552108516413,7.267726407107695,7.0313773403422095,7.041225433349609,1121200
