"('date', '')","('open', 'ACA')","('high', 'ACA')","('low', 'ACA')","('close', 'ACA')","('volume', 'ACA')"
2025-01-27 00:00:00+00:00,98.39172010662118,99.09586781408555,96.78365264149076,97.04334259033203,372800
2025-01-28 00:00:00+00:00,97.72252379057652,98.7712661459137,96.48401474235455,98.01217651367188,182500
2025-01-29 00:00:00+00:00,98.01217488072284,100.04972641527704,98.01217488072284,98.93107604980469,159600
2025-01-30 00:00:00+00:00,100.33938588724457,102.70654318676998,99.8399861918351,101.55792236328125,414500
2025-01-31 00:00:00+00:00,101.65778698998186,102.10725122702816,100.08967246389639,101.1783676147461,278300
2025-02-03 00:00:00+00:00,98.43168019119068,100.67897875610157,98.06212168389874,99.87993621826172,274600
2025-02-04 00:00:00+00:00,99.63022904441834,101.90749020333905,99.56031339902108,101.23829650878906,235700
2025-02-05 00:00:00+00:00,102.18715293605635,103.50057644106923,100.88871843101074,102.52674865722656,220600
2025-02-06 00:00:00+00:00,102.88632075731775,103.53554184359517,101.98739983941317,103.40569305419922,210000
2025-02-07 00:00:00+00:00,103.56550463569559,103.71531843853022,101.22331899508208,101.57788848876953,258600
2025-02-10 00:00:00+00:00,102.23710082241867,102.93625731075484,101.4080955432242,102.20713806152344,156200
2025-02-11 00:00:00+00:00,101.31820216793454,102.19714279769774,100.99858670072668,101.77764892578125,141500
2025-02-12 00:00:00+00:00,98.68138003173634,100.87873558044434,98.6414271428209,99.87993621826172,263900
2025-02-13 00:00:00+00:00,100.60905856397758,101.59786775423703,99.50039071238236,100.40929412841797,217800
2025-02-14 00:00:00+00:00,100.9786042585771,101.23829420137687,98.5655048663883,99.97980499267578,167100
2025-02-18 00:00:00+00:00,100.41928963527648,101.22831468699329,99.22272994006907,100.36934661865234,232200
2025-02-19 00:00:00+00:00,98.98101056439472,99.4604375883618,97.72252129418594,98.44165802001953,229800
2025-02-20 00:00:00+00:00,98.47162295923405,98.71134028663914,96.28425759336056,96.58389282226562,225500
2025-02-21 00:00:00+00:00,98.41170086701946,98.41170086701946,92.41890463726668,92.848388671875,259100
2025-02-24 00:00:00+00:00,93.27786908545801,93.65741008865758,91.80963284692766,92.03936004638672,302300
2025-02-25 00:00:00+00:00,92.67859236083555,94.13683849362971,91.60987736391353,92.80843353271484,229800
2025-02-26 00:00:00+00:00,92.99820646321166,95.14062767862521,92.98821633622062,93.25789642333984,213800
2025-02-27 00:00:00+00:00,93.22792837986232,94.35657653089051,91.06053560274538,91.47004699707031,277400
2025-02-28 00:00:00+00:00,85.70697235368806,87.49482415819863,78.76531971123842,83.77928924560547,904200
2025-03-03 00:00:00+00:00,83.46965391960227,83.91411928584549,80.947684262055,81.30226135253906,654200
2025-03-04 00:00:00+00:00,79.58433508808577,80.9227226026823,77.74654026209457,79.44450378417969,474900
2025-03-05 00:00:00+00:00,79.80406201326939,82.61068548186242,79.1947938579883,82.24112701416016,489400
2025-03-06 00:00:00+00:00,81.9015449266213,82.95028726950706,80.24353438380902,81.33222961425781,456600
2025-03-07 00:00:00+00:00,80.85280478388201,81.09252211578334,77.966275255954,79.4744644165039,403700
2025-03-10 00:00:00+00:00,77.95628882393062,79.20478795551033,77.40195490469986,78.4556884765625,477800
2025-03-11 00:00:00+00:00,79.72416220672366,82.2311506584041,79.24473517547516,81.40214538574219,462200
2025-03-12 00:00:00+00:00,82.48085245634084,82.63067388344078,79.82404251782054,80.0138168334961,331700
2025-03-13 00:00:00+00:00,80.53318562380743,81.06255565911576,78.186008769302,78.66543579101562,253000
2025-03-14 00:00:00+00:00,79.8240370433286,80.76291080987967,78.83522788465845,80.5931167602539,282100
2025-03-17 00:00:00+00:00,79.82404123383678,81.44209890406756,79.15484750648672,81.1424560546875,276400
2025-03-18 00:00:00+00:00,80.06375885009766,80.63307416978503,78.96507347856566,80.06375885009766,227400
2025-03-19 00:00:00+00:00,79.92392170857634,81.78168913417049,79.65924048688677,81.72176361083984,320200
2025-03-20 00:00:00+00:00,80.47326085230216,81.92151681721353,79.95388855916198,80.303466796875,248000
2025-03-21 00:00:00+00:00,79.25472858541566,79.65424985796646,78.39076926294162,79.56436157226562,610000
2025-03-24 00:00:00+00:00,80.98264454863782,82.37097488845794,80.9327015383344,81.75171661376953,241100
2025-03-25 00:00:00+00:00,81.58193326819394,82.75552558210528,80.82284360940373,82.28108978271484,423700
2025-03-26 00:00:00+00:00,82.28108580326544,83.32982814455983,80.67301827740556,81.26231384277344,334800
2025-03-27 00:00:00+00:00,80.98264999849559,82.2611118978711,80.35340155535351,81.78168487548828,405000
2025-03-28 00:00:00+00:00,81.57194113853457,81.57194113853457,79.68421097542932,79.87398529052734,423600
2025-03-31 00:00:00+00:00,78.52560373565947,78.6854076611915,75.6840185069676,77.02740478515625,408400
2025-04-01 00:00:00+00:00,77.0573693994639,78.21098139987785,75.88877601880306,78.07614135742188,360200
2025-04-02 00:00:00+00:00,76.94750424701746,81.49703567435986,76.89756123050948,81.3222427368164,332100
2025-04-03 00:00:00+00:00,76.65784323273536,77.25712126490546,75.01482180234369,75.34941864013672,393100
2025-04-04 00:00:00+00:00,72.1832266602225,72.87240065963644,69.7661340289741,72.30308532714844,564100
2025-04-07 00:00:00+00:00,69.76613624951898,75.49924264584996,68.02822743506721,71.73377227783203,428100
2025-04-08 00:00:00+00:00,73.86120790713757,74.15086062923324,69.45650679443865,70.57516479492188,429000
2025-04-09 00:00:00+00:00,69.83604502850638,79.33462847815467,69.32666287352365,78.1061019897461,490500
2025-04-10 00:00:00+00:00,74.91993875224806,76.24833604982787,73.2469468515198,75.21957397460938,394100
2025-04-11 00:00:00+00:00,75.02980934985908,77.32704326540653,74.19081393965993,77.01741790771484,242800
2025-04-14 00:00:00+00:00,78.26591529486265,78.79527771502259,76.19340975474952,77.86639404296875,292500
2025-04-15 00:00:00+00:00,77.88638654630256,79.23562948972047,77.40665182469021,77.45662689208984,207400
2025-04-16 00:00:00+00:00,76.96690115040137,78.19620847348709,75.95746429253155,77.0168685913086,254900
2025-04-17 00:00:00+00:00,76.70704610918621,78.0712800385036,76.58711052331915,77.34668731689453,375400
2025-04-21 00:00:00+00:00,76.81698473539534,76.81698473539534,73.88862424970627,74.94802856445312,241900
2025-04-22 00:00:00+00:00,77.32669867644883,77.72646869593784,75.28283746995815,76.68705749511719,259800
2025-04-23 00:00:00+00:00,79.69536711568686,81.169540028144,78.19620667078992,78.22618865966797,284300
2025-04-24 00:00:00+00:00,78.04629351423984,80.75478358127565,78.04629351423984,80.45494842529297,183000
2025-04-25 00:00:00+00:00,79.45550752637318,80.92368716403409,79.30558994941168,80.1950912475586,184900
2025-04-28 00:00:00+00:00,79.47549195796353,81.27448760815714,79.28560347969976,80.12512969970703,221300
2025-04-29 00:00:00+00:00,79.92523960002482,80.64483781433759,79.14667630082162,80.07515716552734,205200
2025-04-30 00:00:00+00:00,79.16566536209875,80.38498374987624,77.8513989256645,80.02518463134766,327800
2025-05-01 00:00:00+00:00,81.08459083186997,83.22339251761494,80.62985127903542,82.00408172607422,244100
2025-05-02 00:00:00+00:00,82.77364478559875,84.76252883421887,82.77364478559875,84.04293060302734,219500
2025-05-05 00:00:00+00:00,83.05348582667891,84.78252086787613,83.05348582667891,83.97296905517578,287300
2025-05-06 00:00:00+00:00,83.13344331572712,86.33665126320543,82.92356177062841,85.92188262939453,507800
2025-05-07 00:00:00+00:00,88.15063362545722,88.15063362545722,81.54433246640981,82.00408172607422,556600
2025-05-08 00:00:00+00:00,82.80363073832409,87.28112682168074,82.69869377257433,86.76141357421875,320700
2025-05-09 00:00:00+00:00,86.92132721405113,87.1911727496297,85.89190488832136,86.95130920410156,249300
2025-05-12 00:00:00+00:00,91.11897317222024,91.22891221867035,88.8602435136307,90.47933197021484,263400
2025-05-13 00:00:00+00:00,90.90909007929834,91.37882824706811,90.1095424028839,90.44934844970703,287900
2025-05-14 00:00:00+00:00,90.1495108430988,90.52430095074769,88.37050835214524,88.51042938232422,296300
2025-05-15 00:00:00+00:00,87.86080277951633,88.85024656790611,87.14420119823164,88.2305908203125,208900
2025-05-16 00:00:00+00:00,88.5803940460655,89.23003178810748,87.88078886240467,88.94019317626953,259700
2025-05-19 00:00:00+00:00,86.89134587689368,88.18062483462249,86.89134587689368,87.81082916259766,151700
2025-05-20 00:00:00+00:00,87.23114879746176,88.3105461593303,87.23114879746176,87.30110931396484,150400
2025-05-21 00:00:00+00:00,86.17174458548635,87.07124238781256,84.96741718418083,85.16230773925781,147100
2025-05-22 00:00:00+00:00,84.85248155535163,85.4411487710131,84.15286878214718,84.72254943847656,177700
2025-05-23 00:00:00+00:00,83.0235069829678,85.1123412144568,83.0235069829678,84.63260650634766,162900
2025-05-27 00:00:00+00:00,85.77196842422312,87.74586154194147,85.21827762991562,87.63092803955078,269900
2025-05-28 00:00:00+00:00,87.73087179514948,87.73087179514948,85.84193016320604,86.01183319091797,178400
2025-05-29 00:00:00+00:00,86.73142943743886,86.99128605473851,85.19829140813232,86.17174530029297,135800
2025-05-30 00:00:00+00:00,85.91188615614558,86.6864539036012,85.22226991807068,86.22171020507812,178800
2025-06-02 00:00:00+00:00,86.01183171833092,86.45158790029134,84.55264976242766,86.28168487548828,202700
2025-06-03 00:00:00+00:00,86.38162519879319,88.06068520322619,86.10178313557508,87.98072814941406,121200
2025-06-04 00:00:00+00:00,87.99072616214654,88.74130528897352,87.61593604438559,87.71088409423828,140900
2025-06-05 00:00:00+00:00,88.06068740739909,89.04513673486936,86.76141193836611,88.87023162841797,216500
2025-06-06 00:00:00+00:00,90.54928767767788,90.54928767767788,88.49044314467604,89.48988342285156,174600
2025-06-09 00:00:00+00:00,90.11953069694363,90.55928687228196,89.47489505366302,89.88966369628906,150800
2025-06-10 00:00:00+00:00,90.01959072753245,90.24946535978816,88.57040529088107,89.83969116210938,215400
2025-06-11 00:00:00+00:00,90.09954562813535,90.6792228389728,88.94019120646044,89.2500228881836,154400
2025-06-12 00:00:00+00:00,88.39050636542476,89.03014757486577,87.23115190760997,87.6609115600586,335400
2025-06-13 00:00:00+00:00,86.59151140741949,87.41604664700924,84.74254828294947,85.78196716308594,317800
2025-06-16 00:00:00+00:00,86.6614656952368,87.16118583484153,85.01238770951636,85.5121078491211,326000
2025-06-17 00:00:00+00:00,85.01239295555996,87.11122377151626,85.01239295555996,86.61150360107422,320800
2025-06-18 00:00:00+00:00,86.59151007324704,88.01071351988178,86.54153500641321,86.95130920410156,237900
2025-06-20 00:00:00+00:00,87.11122030912537,87.11122030912537,84.2728058887676,84.7525405883789,391000
2025-06-23 00:00:00+00:00,84.77252546122504,86.816379033128,84.09290575606637,86.78140258789062,199600
2025-06-24 00:00:00+00:00,87.4710134824007,87.97073364257812,86.57152329418096,87.97073364257812,270600
2025-06-25 00:00:00+00:00,88.09067033398706,88.09067033398706,85.51211244501103,85.60206604003906,407300
2025-06-26 00:00:00+00:00,86.02182651165917,87.76085050257991,85.57208142568594,87.64092254638672,229400
2025-06-27 00:00:00+00:00,87.9107716979126,88.670348493996,87.15619698362643,87.96074676513672,758900
2025-06-30 00:00:00+00:00,88.07068300530825,88.13064698396585,86.28168393248724,86.66146850585938,276800
2025-07-01 00:00:00+00:00,86.09178506348931,89.37994449795873,85.50211895866195,87.80082702636719,203200
2025-07-02 00:00:00+00:00,87.97073395230235,89.63980508826597,87.67090643021498,89.61981201171875,205200
2025-07-03 00:00:00+00:00,89.9496266707099,90.34940431427127,89.37994600680038,89.96961212158203,112400
2025-07-07 00:00:00+00:00,89.28999075637407,90.06956057814301,88.50043964704096,89.3399658203125,306900
2025-07-08 00:00:00+00:00,89.1500713835872,90.20948328279344,88.5653997252425,89.96961212158203,285600
2025-07-09 00:00:00+00:00,90.69920873472725,91.50875295116268,89.6547954338724,91.49876403808594,196700
2025-07-10 00:00:00+00:00,90.71919624882139,92.59814896690148,90.71919624882139,91.7885971069336,209600
2025-07-11 00:00:00+00:00,90.60925881164374,91.28387642085471,89.61481299494864,89.67977905273438,264700
2025-07-14 00:00:00+00:00,89.38994341684146,89.91464347743984,88.94019070402575,89.28999328613281,266600
2025-07-15 00:00:00+00:00,89.8499984741211,90.125,87.5199966430664,87.61000061035156,339700
2025-07-16 00:00:00+00:00,87.61000061035156,87.87999725341797,85.77999877929688,87.66999816894531,246300
2025-07-17 00:00:00+00:00,88.19999694824219,90.29499816894531,88.19999694824219,90.08000183105469,286000
2025-07-18 00:00:00+00:00,90.1500015258789,90.44000244140625,89.37999725341797,90.0,548500
2025-07-21 00:00:00+00:00,90.66999816894531,90.83999633789062,88.44999694824219,88.4800033569336,259000
2025-07-22 00:00:00+00:00,88.80999755859375,89.81999969482422,87.41000366210938,88.91999816894531,291900
2025-07-23 00:00:00+00:00,89.52999877929688,91.0,89.4000015258789,90.95999908447266,218800
2025-07-24 00:00:00+00:00,90.37000274658203,91.07499694824219,89.66000366210938,89.87000274658203,202100
2025-07-25 00:00:00+00:00,90.1500015258789,91.1500015258789,90.04499816894531,91.13999938964844,232300
2025-07-28 00:00:00+00:00,91.18000030517578,91.37999725341797,88.63999938964844,88.68000030517578,398800
2025-07-29 00:00:00+00:00,89.79000091552734,89.9800033569336,87.83999633789062,88.0,221600
2025-07-30 00:00:00+00:00,88.41999816894531,88.91999816894531,86.77999877929688,87.30999755859375,303300
2025-07-31 00:00:00+00:00,85.83000183105469,87.07499694824219,84.83999633789062,85.87999725341797,299600
2025-08-01 00:00:00+00:00,83.9800033569336,84.20999908447266,81.91000366210938,83.66000366210938,343100
2025-08-04 00:00:00+00:00,84.0,84.86000061035156,83.45999908447266,83.7699966430664,231800
2025-08-05 00:00:00+00:00,84.5999984741211,85.66999816894531,83.81500244140625,85.13999938964844,374900
2025-08-06 00:00:00+00:00,85.18000030517578,85.81999969482422,84.69999694824219,84.69999694824219,307600
2025-08-07 00:00:00+00:00,85.8499984741211,86.81800079345703,84.96499633789062,85.0999984741211,452900
2025-08-08 00:00:00+00:00,88.0,96.70999908447266,87.80999755859375,95.91999816894531,656100
2025-08-11 00:00:00+00:00,95.7699966430664,96.65499877929688,94.4000015258789,95.52999877929688,519200
2025-08-12 00:00:00+00:00,96.7300033569336,99.44999694824219,95.54000091552734,99.25,324200
2025-08-13 00:00:00+00:00,100.0,100.47000122070312,98.2699966430664,100.2300033569336,411000
2025-08-14 00:00:00+00:00,98.26000213623047,98.80000305175781,97.01499938964844,97.12000274658203,286200
2025-08-15 00:00:00+00:00,97.44999694824219,97.44999694824219,95.56500244140625,96.62999725341797,284900
2025-08-18 00:00:00+00:00,96.13999938964844,97.05000305175781,95.71199798583984,96.93000030517578,177600
2025-08-19 00:00:00+00:00,96.6500015258789,97.98999786376953,96.6500015258789,97.0199966430664,153800
2025-08-20 00:00:00+00:00,96.56999969482422,96.81500244140625,94.81999969482422,95.51000213623047,262000
2025-08-21 00:00:00+00:00,95.16000366210938,95.6500015258789,93.9800033569336,95.13999938964844,239000
2025-08-22 00:00:00+00:00,95.87000274658203,99.63999938964844,95.62000274658203,99.31999969482422,310000
2025-08-25 00:00:00+00:00,98.98999786376953,99.61000061035156,98.22000122070312,98.43000030517578,195500
2025-08-26 00:00:00+00:00,98.36000061035156,99.16000366210938,98.18000030517578,98.87999725341797,283900
2025-08-27 00:00:00+00:00,98.12000274658203,99.37000274658203,97.98999786376953,99.13999938964844,224900
2025-08-28 00:00:00+00:00,99.47000122070312,99.69999694824219,98.05999755859375,99.16000366210938,282500
2025-08-29 00:00:00+00:00,99.43000030517578,99.5,97.84500122070312,98.94999694824219,296500
2025-09-02 00:00:00+00:00,97.13999938964844,97.48500061035156,95.69000244140625,96.55000305175781,247000
2025-09-03 00:00:00+00:00,96.08999633789062,96.5999984741211,94.9800033569336,95.69000244140625,159600
2025-09-04 00:00:00+00:00,95.86000061035156,98.27999877929688,95.65499877929688,98.25,138400
2025-09-05 00:00:00+00:00,98.70999908447266,99.16000366210938,96.7249984741211,97.63999938964844,183900
2025-09-08 00:00:00+00:00,97.31999969482422,97.40499877929688,96.44300079345703,97.0199966430664,205300
2025-09-09 00:00:00+00:00,96.2699966430664,97.79000091552734,94.9000015258789,95.56999969482422,195600
2025-09-10 00:00:00+00:00,95.5,97.43499755859375,95.5,96.25,179300
2025-09-11 00:00:00+00:00,96.45999908447266,98.20999908447266,96.30500030517578,98.16999816894531,235900
2025-09-12 00:00:00+00:00,97.6500015258789,97.81999969482422,95.18499755859375,95.20999908447266,164300
2025-09-15 00:00:00+00:00,95.25,95.94999694824219,94.43000030517578,95.0199966430664,132800
2025-09-16 00:00:00+00:00,95.16000366210938,95.16000366210938,93.31999969482422,94.08999633789062,163400
2025-09-17 00:00:00+00:00,94.38999938964844,97.20999908447266,93.33999633789062,93.5999984741211,196700
2025-09-18 00:00:00+00:00,93.97000122070312,97.55500030517578,93.97000122070312,96.93000030517578,251500
2025-09-19 00:00:00+00:00,97.25,97.25,95.3550033569336,95.7300033569336,580300
2025-09-22 00:00:00+00:00,95.69999694824219,96.37999725341797,94.61000061035156,95.6500015258789,232300
2025-09-23 00:00:00+00:00,96.12999725341797,97.2300033569336,95.30500030517578,95.86000061035156,220000
2025-09-24 00:00:00+00:00,96.16999816894531,96.5199966430664,93.88999938964844,93.91999816894531,218300
2025-09-25 00:00:00+00:00,93.25,93.48999786376953,91.06500244140625,91.61000061035156,194000
2025-09-26 00:00:00+00:00,91.54000091552734,93.05999755859375,91.12000274658203,92.62000274658203,187400
