"('date', '')","('open', 'ACCO')","('high', 'ACCO')","('low', 'ACCO')","('close', 'ACCO')","('volume', 'ACCO')"
2025-01-21 00:00:00+00:00,5.001243316401831,5.105239051091688,4.963426767570759,5.0579681396484375,738000
2025-01-22 00:00:00+00:00,5.057967472740789,5.057967472740789,4.953971751763069,4.963426113128662,454600
2025-01-23 00:00:00+00:00,4.916155657632609,5.067422297658168,4.916155657632609,5.0012431144714355,641100
2025-01-24 00:00:00+00:00,5.0012432504500115,5.020151524616202,4.944518427951439,4.953972339630127,470800
2025-01-27 00:00:00+00:00,4.953972404958581,5.133601237310581,4.953972404958581,5.0579681396484375,715700
2025-01-28 00:00:00+00:00,5.0296055211807955,5.095784250543301,4.935063706419302,4.982334613800049,470800
2025-01-29 00:00:00+00:00,4.96342623017886,5.029605408872403,4.935063596221978,4.991788864135742,577200
2025-01-30 00:00:00+00:00,5.048514139563409,5.124147235902981,5.001243228946769,5.029605865478516,605900
2025-01-31 00:00:00+00:00,5.039059571493757,5.057967844807083,4.9256099316138,4.972880840301514,549600
2025-02-03 00:00:00+00:00,4.849976559558964,4.916155286946915,4.783797381362244,4.812160015106201,570300
2025-02-04 00:00:00+00:00,4.80270608292512,4.897247452508526,4.774343897454503,4.88779354095459,491200
2025-02-05 00:00:00+00:00,4.897247336888051,4.935063883828592,4.831068605146504,4.85943078994751,487000
2025-02-06 00:00:00+00:00,4.897247359674897,4.897247359674897,4.81216035406717,4.8216142654418945,433100
2025-02-07 00:00:00+00:00,4.802706406014242,4.821614681202926,4.679802391883373,4.717618942260742,428200
2025-02-10 00:00:00+00:00,4.717618942260742,4.774344218635635,4.698710667072057,4.717618942260742,606000
2025-02-11 00:00:00+00:00,4.698710039713539,4.840522310098718,4.698710039713539,4.802705764770508,753300
2025-02-12 00:00:00+00:00,4.727072564683099,4.840522198041389,4.717618203165523,4.812160015106201,570900
2025-02-13 00:00:00+00:00,4.859430904675163,4.906701814871271,4.831068719204547,4.88779354095459,1089700
2025-02-14 00:00:00+00:00,4.925609975624483,5.124147072592748,4.925609975624483,5.076876163482666,652700
2025-02-18 00:00:00+00:00,5.076876038799677,5.3699544959815935,5.067422127695119,5.341592311859131,729300
2025-02-19 00:00:00+00:00,5.275413286086363,5.313229833234675,5.171417556024104,5.256505012512207,790000
2025-02-20 00:00:00+00:00,5.1997802143503975,5.322684218520065,5.1997802143503975,5.218688488006592,876600
2025-02-21 00:00:00+00:00,4.40563183804634,4.40563183804634,4.103099458251176,4.311090469360352,3297100
2025-02-24 00:00:00+00:00,4.320544927058196,4.396178023677443,4.150370008856076,4.159824371337891,1586400
2025-02-25 00:00:00+00:00,4.18818615436507,4.358361056200544,4.065282609583504,4.263819694519043,1491200
2025-02-26 00:00:00+00:00,4.244911422022078,4.377269793236375,4.235457510254668,4.301636695861816,1056900
2025-02-27 00:00:00+00:00,4.282728239310431,4.443448338989156,4.254365603597243,4.386723518371582,1058200
2025-02-28 00:00:00+00:00,4.4245397031325355,4.519081513895437,4.367814887160053,4.415085792541504,1045300
2025-03-03 00:00:00+00:00,4.424540015861152,4.500173559979042,4.244911193847656,4.244911193847656,1350100
2025-03-04 00:00:00+00:00,4.18818689736428,4.320545278008,4.159824709232662,4.169278621673584,1588200
2025-03-05 00:00:00+00:00,4.235457443938679,4.348907088224197,4.1503699853201335,4.197640895843506,1367700
2025-03-06 00:00:00+00:00,4.16927774810407,4.386723098391173,4.14091556591505,4.273273468017578,919500
2025-03-07 00:00:00+00:00,4.254365236607406,4.556898037946198,4.244910875248961,4.452902317047119,933500
2025-03-10 00:00:00+00:00,4.3961780376707,4.6419856024656685,4.3961780376707,4.556898593902588,1203900
2025-03-11 00:00:00+00:00,4.575806892342271,4.62307735272561,4.500173795081873,4.519082069396973,1107800
2025-03-12 00:00:00+00:00,4.613623323718888,4.660893782900865,4.4812649560682125,4.490719318389893,1557800
2025-03-13 00:00:00+00:00,4.443447955688675,4.556898037946198,4.377269229414612,4.452902317047119,1035400
2025-03-14 00:00:00+00:00,4.48652754782031,4.515348666921729,4.332813691003599,4.34242057800293,803000
2025-03-17 00:00:00+00:00,4.342420815253861,4.448099326640876,4.32320658210199,4.400063514709473,816300
2025-03-18 00:00:00+00:00,4.380848796416696,4.40967037200449,4.255956065708593,4.284777641296387,937700
2025-03-19 00:00:00+00:00,4.2655634961179985,4.409670460750355,4.246349264707244,4.3808488845825195,564100
2025-03-20 00:00:00+00:00,4.332813535107341,4.409670460750355,4.313598845593176,4.3808488845825195,723100
2025-03-21 00:00:00+00:00,4.313598747988684,4.3232060925283795,4.150278013744469,4.169492244720459,2128600
2025-03-24 00:00:00+00:00,4.275170852553083,4.3135993195973406,4.207921264277363,4.26556396484375,989600
2025-03-25 00:00:00+00:00,4.255956380195149,4.294384845082878,4.188706795693343,4.207921028137207,711500
2025-03-26 00:00:00+00:00,4.217527836333251,4.275170532585472,4.159885140081031,4.227135181427002,525700
2025-03-27 00:00:00+00:00,4.217527887762916,4.380849091520837,4.207921000655445,4.332813739776611,732600
2025-03-28 00:00:00+00:00,4.323206453909268,4.342420686491394,4.150278360670136,4.1983137130737305,677500
2025-03-31 00:00:00+00:00,4.150278604810787,4.246349773372814,3.9965642770080763,4.025385856628418,990600
2025-04-01 00:00:00+00:00,4.054206265109315,4.092635183878883,3.8908855363297334,4.0830278396606445,952200
2025-04-02 00:00:00+00:00,4.0157781664224075,4.121456671831885,3.99656393435736,4.111849784851074,576800
2025-04-03 00:00:00+00:00,3.9581355231828326,3.977349755504946,3.8332430130890955,3.8620643615722656,1119700
2025-04-04 00:00:00+00:00,3.7371719280644786,3.794814626212092,3.6411005354334014,3.727564811706543,1084900
2025-04-07 00:00:00+00:00,3.5738506712934797,3.814028805957947,3.50660085772191,3.5642435550689697,1130800
2025-04-08 00:00:00+00:00,3.7179574012974896,3.7371718627291646,3.3817081055965206,3.391315221786499,1079800
2025-04-09 00:00:00+00:00,3.3624939320015486,3.8044217425700277,3.333672582927742,3.727564811706543,1642800
2025-04-10 00:00:00+00:00,3.621886333651032,3.669921915850968,3.4393508922395513,3.487386703491211,682500
2025-04-11 00:00:00+00:00,3.496993740559074,3.5162079730029383,3.3528867681783736,3.506600856781006,737100
2025-04-14 00:00:00+00:00,3.6026722204095147,3.6026722204095147,3.477779473490487,3.5738508701324463,600600
2025-04-15 00:00:00+00:00,3.535422285340142,3.641100566169509,3.535422285340142,3.545029401779175,751100
2025-04-16 00:00:00+00:00,3.545029270520959,3.612279083104202,3.4105294163027584,3.4585649967193604,651800
2025-04-17 00:00:00+00:00,3.4585651951483256,3.545029473910657,3.448958078513814,3.468172311782837,782100
2025-04-21 00:00:00+00:00,3.439350803881286,3.496993730092064,3.362493874335873,3.448957920074463,635800
2025-04-22 00:00:00+00:00,3.4969937424058593,3.6507076020379507,3.4873866261788535,3.6218862533569336,780500
2025-04-23 00:00:00+00:00,3.765993267080192,3.7852074997447462,3.602672060379759,3.612279176712036,598500
2025-04-24 00:00:00+00:00,3.631493419075466,3.7467790444224143,3.5738507209278527,3.727564811706543,625700
2025-04-25 00:00:00+00:00,3.6987431551732253,3.756386081150617,3.6411004582475504,3.746778964996338,434900
2025-04-28 00:00:00+00:00,3.756386151049149,3.79481461638134,3.6026720606686666,3.669921875,544000
2025-04-29 00:00:00+00:00,3.660314845482965,3.775600473265623,3.660314845482965,3.765993356704712,536200
2025-04-30 00:00:00+00:00,3.6891361869192973,3.717957536537605,3.631493487682681,3.708350419998169,573900
2025-05-01 00:00:00+00:00,3.717957536537605,3.737171998668203,3.660314837300989,3.708350419998169,474900
2025-05-02 00:00:00+00:00,3.573850590102069,3.6026719381208303,3.3721009249190286,3.525815010070801,1139900
2025-05-05 00:00:00+00:00,3.5066008856234547,3.5162080019244075,3.3144583305526854,3.3240654468536377,1204700
2025-05-06 00:00:00+00:00,3.2760299041489014,3.458565116028874,3.2760299041489014,3.429743766784668,799900
2025-05-07 00:00:00+00:00,3.4873867756569266,3.496993892295717,3.372101146939711,3.410529613494873,980700
2025-05-08 00:00:00+00:00,3.4585652399724416,3.6218864539275604,3.429743889695373,3.5738508701324463,616900
2025-05-09 00:00:00+00:00,3.5930648243710515,3.6314932884201996,3.5546363603219033,3.5834577083587646,542000
2025-05-12 00:00:00+00:00,3.717957466296886,3.84285020800177,3.7083503499389505,3.727564811706543,756600
2025-05-13 00:00:00+00:00,3.775600473265623,3.7948147063874447,3.727564890461068,3.765993356704712,495400
2025-05-14 00:00:00+00:00,3.7467791152076386,3.7659933482865107,3.679529070379861,3.708350419998169,932500
2025-05-15 00:00:00+00:00,3.7179573874817837,3.765993197304896,3.6891360390189463,3.746778964996338,1037700
2025-05-16 00:00:00+00:00,3.756386231747075,3.7852075813653827,3.698743303458733,3.708350419998169,951700
2025-05-19 00:00:00+00:00,3.6507075226648578,3.6603146386829875,3.545029246465435,3.6411004066467285,889300
2025-05-20 00:00:00+00:00,3.6507078019264654,3.679529152185548,3.6218864516673825,3.63149356842041,398700
2025-05-21 00:00:00+00:00,3.6026718853114392,3.6218861170422967,3.4489578024128686,3.4777791500091553,686600
2025-05-22 00:00:00+00:00,3.458565046619627,3.5162079730029383,3.4393508141757625,3.506600856781006,552700
2025-05-23 00:00:00+00:00,3.4330356293823194,3.5016962764900077,3.3839923100196847,3.393800973892212,1058200
2025-05-27 00:00:00+00:00,3.452653027823468,3.5115050122636755,3.4134183715299966,3.5016963481903076,709600
2025-05-28 00:00:00+00:00,3.5115049054201246,3.5213135691950472,3.442844258995667,3.4722702503204346,677600
2025-05-29 00:00:00+00:00,3.5213136672973633,3.540930995393739,3.4722703470564245,3.5213136672973633,468800
2025-05-30 00:00:00+00:00,3.5115050032491757,3.531122331345551,3.4722703470564245,3.5213136672973633,2456600
2025-06-02 00:00:00+00:00,3.491887730487632,3.491887730487632,3.3938010884514065,3.4036097526550293,678800
2025-06-03 00:00:00+00:00,3.413418235205808,3.57035708796891,3.3643749167976478,3.5507395267486572,812300
2025-06-04 00:00:00+00:00,3.5605485350635084,3.5997831910107103,3.491887653298909,3.5801658630371094,656400
2025-06-05 00:00:00+00:00,3.5801657235719366,3.707678350433095,3.570357059967232,3.629209041595459,847800
2025-06-06 00:00:00+00:00,3.688061122440968,3.7371044417838677,3.658635130835228,3.6782524585723877,502600
2025-06-09 00:00:00+00:00,3.727295752092928,3.8057652963549313,3.707678424491675,3.7371044158935547,646000
2025-06-10 00:00:00+00:00,3.7469130882556145,3.786147743547769,3.6782524414943447,3.717487096786499,764400
2025-06-11 00:00:00+00:00,3.737104433062197,3.746913096907886,3.6586351222966895,3.6978697776794434,706700
2025-06-12 00:00:00+00:00,3.658635263344927,3.688061256016428,3.6292092706734267,3.6488265991210938,660700
2025-06-13 00:00:00+00:00,3.580165768485829,3.609591759669097,3.4918875610790336,3.511504888534546,568000
2025-06-16 00:00:00+00:00,3.5605485757309046,3.5605485757309046,3.4526530367867565,3.482079029083252,969300
2025-06-17 00:00:00+00:00,3.4428443020686172,3.491887621556804,3.364374990887519,3.3741836547851562,641400
2025-06-18 00:00:00+00:00,3.3643748922484686,3.4134182102987696,3.3153315741981673,3.3251402378082275,1065200
2025-06-20 00:00:00+00:00,3.3545662322425733,3.3545662322425733,3.2564793621795993,3.3055226802825928,2302000
2025-06-23 00:00:00+00:00,3.2957141013099496,3.4036096377647387,3.285905437437423,3.393800973892212,815900
2025-06-24 00:00:00+00:00,3.4330356206946777,3.4820789399332033,3.4036096291515623,3.4134182929992676,679300
2025-06-25 00:00:00+00:00,3.4232269568469724,3.452652948390088,3.3938009653038574,3.4134182929992676,662300
2025-06-26 00:00:00+00:00,3.4428442506714565,3.521313560681111,3.413418259417836,3.4918875694274902,954000
2025-06-27 00:00:00+00:00,3.4918875610790336,3.5605484410303165,3.4820788973512777,3.511504888534546,816400
2025-06-30 00:00:00+00:00,3.531122215990058,3.5605484410303165,3.4918875610790336,3.511504888534546,722000
2025-07-01 00:00:00+00:00,3.5016963498034914,3.815574068009859,3.491887685725605,3.7665305137634277,1015400
2025-07-02 00:00:00+00:00,3.786147697472065,3.923469223180456,3.7469130426573787,3.835191249847412,1247800
2025-07-03 00:00:00+00:00,3.874425871793792,3.9332780873735436,3.825382553691488,3.9136605262756348,424500
2025-07-07 00:00:00+00:00,3.8842347072719243,3.9528955895100326,3.7665305047615947,3.7861478328704834,848900
2025-07-08 00:00:00+00:00,3.8155739307403564,3.923469231715456,3.8057652670153477,3.8155739307403564,645200
2025-07-09 00:00:00+00:00,3.8351913961656323,3.845000060243519,3.7469131856076547,3.7665305137634277,567400
2025-07-10 00:00:00+00:00,3.7665303782583215,3.874425913090411,3.7567217145333123,3.8155739307403564,595200
2025-07-11 00:00:00+00:00,3.7861478510626694,3.825382741325966,3.7272958664532236,3.746913194656372,401700
2025-07-14 00:00:00+00:00,3.727295769216509,3.756721760753574,3.6488264584510013,3.6978697776794434,386700
2025-07-15 00:00:00+00:00,3.737104486825917,3.746913150812717,3.5801658630371094,3.5801658630371094,473600
2025-07-16 00:00:00+00:00,3.5899743952349596,3.64882637699529,3.531122179617642,3.6095917224884033,465400
2025-07-17 00:00:00+00:00,3.6194004585561133,3.737104424432576,3.6194004585561133,3.717487096786499,571400
2025-07-18 00:00:00+00:00,3.7371044417838677,3.7665304333896077,3.6488264669666477,3.6782524585723877,802600
2025-07-21 00:00:00+00:00,3.688061113833755,3.737104433062197,3.6782524499880664,3.6978697776794434,494200
2025-07-22 00:00:00+00:00,3.7076784987925797,3.8842346845989875,3.7076784987925797,3.8450000286102295,500200
2025-07-23 00:00:00+00:00,3.8744259769389524,3.943086624145508,3.835191321392349,3.943086624145508,487400
2025-07-24 00:00:00+00:00,3.903851887367224,3.943086542097429,3.844999905271916,3.8548085689544678,544500
2025-07-25 00:00:00+00:00,3.8842346494051867,3.9332782028037627,3.8253826659552885,3.923469305038452,343100
2025-07-28 00:00:00+00:00,3.923469305038452,3.972512858437028,3.8842346494051867,3.923469305038452,437500
2025-07-29 00:00:00+00:00,3.9725129129841226,3.9725129129841226,3.805765390396118,3.805765390396118,395100
2025-07-30 00:00:00+00:00,3.825382760095682,3.854808752544787,3.6880612281428573,3.7076785564422607,660100
2025-07-31 00:00:00+00:00,3.6978697863095475,3.7272957779152875,3.6488264669666477,3.6782524585723877,557800
2025-08-01 00:00:00+00:00,3.639017813878358,3.6782524694689074,3.334948999194607,3.3741836547851562,1464000
2025-08-04 00:00:00+00:00,3.4036097434081363,3.482079056823932,3.3643750867002384,3.423227071762085,693400
2025-08-05 00:00:00+00:00,3.433035595220745,3.4722702503204346,3.403609603895977,3.4722702503204346,753100
2025-08-06 00:00:00+00:00,3.482078889118772,3.5507395350507336,3.452652898005074,3.5311222076416016,560000
2025-08-07 00:00:00+00:00,3.5605484410303165,3.599783095941341,3.4918875610790336,3.511504888534546,454000
2025-08-08 00:00:00+00:00,3.5409308594028572,3.6488263936461482,3.5409308594028572,3.570357084274292,523900
2025-08-11 00:00:00+00:00,3.5801658542188832,3.6292091740320878,3.5311223005486827,3.599783182144165,438700
2025-08-12 00:00:00+00:00,3.6292092342942026,3.7469132038003394,3.6292092342942026,3.7272958755493164,496900
2025-08-13 00:00:00+00:00,3.737104378953707,3.864617240958427,3.737104378953707,3.835191249847412,686700
2025-08-14 00:00:00+00:00,3.7763390337683935,3.8449999135510837,3.697869724139021,3.835191249847412,563300
2025-08-15 00:00:00+00:00,3.8646172493654016,3.8646172493654016,3.7763390419833307,3.8155739307403564,398100
2025-08-18 00:00:00+00:00,3.825382732087746,3.8548087243214053,3.7567218496855412,3.7665305137634277,476200
2025-08-19 00:00:00+00:00,3.7861477057083395,3.854808585640393,3.7861477057083395,3.8155739307403564,424600
2025-08-20 00:00:00+00:00,3.8155740544391183,3.835191382525119,3.7763391644101194,3.805765390396118,584500
2025-08-21 00:00:00+00:00,3.7567218187785274,3.9136606765905557,3.746913154781338,3.8450000286102295,936700
2025-08-22 00:00:00+00:00,3.869999885559082,4.050000190734863,3.8499999046325684,4.010000228881836,699300
2025-08-25 00:00:00+00:00,4.0,4.039999961853027,3.9700000286102295,3.9700000286102295,345400
2025-08-26 00:00:00+00:00,3.9800000190734863,4.010000228881836,3.9100000858306885,3.9200000762939453,288600
2025-08-27 00:00:00+00:00,3.9000000953674316,3.9800000190734863,3.9000000953674316,3.9700000286102295,481200
2025-08-28 00:00:00+00:00,3.9800000190734863,4.010000228881836,3.940000057220459,3.9800000190734863,386200
2025-08-29 00:00:00+00:00,3.9700000286102295,4.03000020980835,3.9600000381469727,4.019999980926514,412800
2025-09-02 00:00:00+00:00,3.950000047683716,3.990000009536743,3.9200000762939453,3.950000047683716,560000
2025-09-03 00:00:00+00:00,3.930000066757202,3.990000009536743,3.9000000953674316,3.930000066757202,393300
2025-09-04 00:00:00+00:00,3.940000057220459,4.03000020980835,3.930000066757202,4.03000020980835,547000
2025-09-05 00:00:00+00:00,4.050000190734863,4.139999866485596,4.010000228881836,4.039999961853027,413300
2025-09-08 00:00:00+00:00,4.050000190734863,4.059999942779541,4.010000228881836,4.039999961853027,420300
2025-09-09 00:00:00+00:00,4.019999980926514,4.059999942779541,3.990000009536743,4.0,483300
2025-09-10 00:00:00+00:00,4.0,4.0,3.930000066757202,3.9600000381469727,455800
2025-09-11 00:00:00+00:00,3.990000009536743,4.139999866485596,3.990000009536743,4.130000114440918,644400
2025-09-12 00:00:00+00:00,4.119999885559082,4.150000095367432,4.0,4.010000228881836,407900
2025-09-15 00:00:00+00:00,4.019999980926514,4.03000020980835,3.9700000286102295,4.0,517100
2025-09-16 00:00:00+00:00,3.990000009536743,4.010000228881836,3.9700000286102295,3.990000009536743,434300
2025-09-17 00:00:00+00:00,3.990000009536743,4.260000228881836,3.990000009536743,4.099999904632568,650600
2025-09-18 00:00:00+00:00,4.119999885559082,4.260000228881836,4.119999885559082,4.199999809265137,533300
2025-09-19 00:00:00+00:00,4.21999979019165,4.239999771118164,4.099999904632568,4.099999904632568,1580500
2025-09-22 00:00:00+00:00,4.070000171661377,4.099999904632568,4.03000020980835,4.039999961853027,530200
2025-09-23 00:00:00+00:00,4.070000171661377,4.150000095367432,4.059999942779541,4.079999923706055,556400
2025-09-24 00:00:00+00:00,4.079999923706055,4.110000133514404,4.039999961853027,4.059999942779541,471100
2025-09-25 00:00:00+00:00,4.03000020980835,4.070000171661377,4.010000228881836,4.010000228881836,353900
2025-09-26 00:00:00+00:00,4.0,4.070000171661377,4.0,4.059999942779541,569500
