"('date', '')","('open', 'COST')","('high', 'COST')","('low', 'COST')","('close', 'COST')","('volume', 'COST')"
1991-12-04 00:00:00+00:00,9.282705315878225,9.282705315878225,8.906379424693974,8.990007400512695,1899600
1991-12-05 00:00:00+00:00,8.86456337157619,8.990005306079627,8.697307458904941,8.739121437072754,2682800
1991-12-06 00:00:00+00:00,8.613679502569317,8.86456337157619,8.571865524401504,8.739121437072754,2930800
1991-12-09 00:00:00+00:00,8.780938432766842,8.906380410377796,8.655496455155886,8.697310447692871,2284000
1991-12-10 00:00:00+00:00,8.739121309916179,8.906377220153809,8.69730733235677,8.780935287475586,964400
1991-12-11 00:00:00+00:00,8.864563309320129,8.948191265068433,8.320981596956159,8.446423530578613,2558000
1991-12-12 00:00:00+00:00,8.530049324035645,8.613677258585014,8.48823535676096,8.530049324035645,2366400
1991-12-13 00:00:00+00:00,8.655493480737128,8.885470360660095,8.655493480737128,8.739121437072754,1577600
1991-12-16 00:00:00+00:00,8.739121437072754,8.86456337157619,8.697307458904941,8.739121437072754,1700800
1991-12-17 00:00:00+00:00,8.780937750362655,8.822751739650098,8.61368179321289,8.61368179321289,2436400
1991-12-18 00:00:00+00:00,8.613685588246769,8.613685588246769,7.986475472597732,8.111917495727539,4051600
1991-12-19 00:00:00+00:00,7.986472335728732,8.02828632701527,7.317448475144126,7.359262466430664,10818400
1991-12-20 00:00:00+00:00,7.52651686253755,7.777400757955468,7.484702879967896,7.693772792816162,5289600
1991-12-23 00:00:00+00:00,7.735587120056152,7.777401104488888,7.568331182325208,7.735587120056152,2350400
1991-12-24 00:00:00+00:00,7.651959488468785,7.861029419847713,7.651959488468785,7.777401447296143,2021200
1991-12-26 00:00:00+00:00,7.861027717590332,7.861027717590332,7.651957831484206,7.861027717590332,1936400
1991-12-27 00:00:00+00:00,7.777398940713648,7.902840859112255,7.735584967914112,7.819212913513184,2367600
1991-12-30 00:00:00+00:00,7.90284048427235,8.320980192434908,7.861026513456094,8.279166221618652,5617600
1991-12-31 00:00:00+00:00,8.320979834789068,8.739119524979472,8.320979834789068,8.404607772827148,6741200
1992-01-02 00:00:00+00:00,8.237355771064758,8.362797737121582,8.153727793693541,8.362797737121582,2048400
1992-01-03 00:00:00+00:00,8.404611315046038,8.488239288330078,8.111913408551898,8.195541381835938,1314400
1992-01-06 00:00:00+00:00,8.23735290993261,8.362794832418894,8.070097013284233,8.216445922851562,1950400
1992-01-07 00:00:00+00:00,8.237355785666352,8.237355785666352,8.070099830627441,8.070099830627441,1724000
1992-01-08 00:00:00+00:00,8.111910225833274,8.111910225833274,7.86102640441575,7.986468315124512,2656000
1992-01-09 00:00:00+00:00,7.98647183895111,8.446425714492797,7.944657850265503,8.362797737121582,2305600
1992-01-10 00:00:00+00:00,8.320982240783382,8.362796221892847,8.111912335236061,8.237354278564453,1602000
1992-01-13 00:00:00+00:00,8.153726577758789,8.195540560208833,7.944656665508563,8.153726577758789,2027600
1992-01-14 00:00:00+00:00,8.111911580917683,8.153725558138909,7.547422888431144,7.861027717590332,8113600
1992-01-15 00:00:00+00:00,7.944660832484564,8.070102845629057,7.777404814958572,8.028288841247559,5104800
1992-01-16 00:00:00+00:00,8.111913408551898,8.279169355119977,7.986471448625837,8.195541381835938,5572800
1992-01-17 00:00:00+00:00,8.195545511147412,8.237359518857346,8.070103488017603,8.111917495727539,1331200
1992-01-20 00:00:00+00:00,8.15372469590947,8.15372469590947,7.735584967914112,7.819212913513184,4028000
1992-01-21 00:00:00+00:00,7.735587458370784,7.861029417155175,7.484703540802001,7.484703540802002,4607200
1992-01-22 00:00:00+00:00,7.526517529641428,7.777401447296143,7.484703543365642,7.777401447296143,3228400
1992-01-23 00:00:00+00:00,7.819212439281693,7.861026409545232,7.610142587964001,7.651956558227539,1674000
1992-01-24 00:00:00+00:00,7.651962848365146,7.819218866908647,7.568334839093397,7.756497859954834,1743200
1992-01-27 00:00:00+00:00,7.693771808705431,7.944655672032782,7.693771808705431,7.861027717590332,830400
1992-01-28 00:00:00+00:00,8.028280106801835,8.028280106801835,7.902838230133057,7.902838230133057,1505600
1992-01-29 00:00:00+00:00,7.94465218902265,7.9864661479122425,7.861024271243464,7.902838230133057,1638800
1992-01-30 00:00:00+00:00,7.902841694811557,7.944655672032782,7.819213740369107,7.861027717590332,567600
1992-01-31 00:00:00+00:00,7.9028403798087705,7.9028403798087705,7.484700677173386,7.651956558227539,2767600
1992-02-03 00:00:00+00:00,7.568326559016313,7.94465218902265,7.568326559016313,7.902838230133057,1260800
1992-02-04 00:00:00+00:00,7.986471853107986,8.070099830627441,7.90284387558853,8.070099830627441,2860400
1992-02-05 00:00:00+00:00,8.070099421909877,8.446425301688057,7.986471448625837,8.195541381835938,2790000
1992-02-06 00:00:00+00:00,8.216447288009721,8.320982240783382,8.153726316345525,8.237354278564453,1816800
1992-02-07 00:00:00+00:00,8.279169774426078,8.279169774426078,8.070099830627441,8.070099830627441,1269600
1992-02-10 00:00:00+00:00,8.070098799153378,8.11191278256868,7.8192148986615635,7.944656848907471,1321200
1992-02-11 00:00:00+00:00,7.944657864348258,8.11191381938717,7.861029886828803,8.070099830627441,615600
1992-02-12 00:00:00+00:00,8.195540560208833,8.23735454265888,8.070098612858699,8.153726577758789,1020800
1992-02-13 00:00:00+00:00,8.153726316345525,8.362796221892847,8.111912335236061,8.237354278564453,2575200
1992-02-14 00:00:00+00:00,8.19554178237915,8.40461172580719,8.153727793693541,8.362797737121582,1480800
1992-02-18 00:00:00+00:00,8.404611315046038,8.697309221540179,8.362797328404017,8.488239288330078,3579200
1992-02-19 00:00:00+00:00,8.446427747938367,8.571869744194878,8.404613749186197,8.467334747314453,2376800
1992-02-20 00:00:00+00:00,8.488242795990734,8.613684807754144,8.446428792069597,8.571870803833008,2368400
1992-02-21 00:00:00+00:00,8.571869555302865,8.655497550964355,8.488241559641374,8.655497550964355,2600000
1992-02-24 00:00:00+00:00,8.571867261614118,8.655495234898158,8.488239288330078,8.488239288330078,1550400
1992-02-25 00:00:00+00:00,8.530054874557385,8.739124846973008,8.446426885591135,8.718217849731445,2115600
1992-02-26 00:00:00+00:00,8.73912118396488,8.822749137878418,8.73912118396488,8.822749137878418,750800
1992-02-27 00:00:00+00:00,8.864561441307243,9.115445255683865,8.864561441307243,9.073631286621094,2136400
1992-02-28 00:00:00+00:00,9.073635238188285,9.199077200006556,8.99000726364277,9.031821250915527,1675200
1992-03-02 00:00:00+00:00,9.031821388422056,9.031821388422056,8.906379424693974,8.990007400512695,1300000
1992-03-03 00:00:00+00:00,8.948192866343373,9.031820837056861,8.780936924916393,8.864564895629883,1672800
1992-03-04 00:00:00+00:00,8.86456378945872,8.906377769597675,8.739121849041851,8.760028839111328,1130400
1992-03-05 00:00:00+00:00,8.780937750362655,8.822751739650098,8.57186780392545,8.61368179321289,836400
1992-03-06 00:00:00+00:00,8.697307397823522,8.697307397823522,8.446423530578613,8.446423530578613,479200
1992-03-09 00:00:00+00:00,8.446425301688057,8.488239288330078,8.195541381835938,8.195541381835938,1243600
1992-03-10 00:00:00+00:00,8.279168525108924,8.32098250755897,8.070098612858699,8.153726577758789,2253200
1992-03-11 00:00:00+00:00,8.153726577758789,8.153726577758789,7.902842683058518,8.153726577758789,2708400
1992-03-12 00:00:00+00:00,8.111912335236061,8.40461020300231,8.070098354126596,8.237354278564453,1018000
1992-03-13 00:00:00+00:00,8.279168259673918,8.320982240783382,8.111912335236061,8.237354278564453,700800
1992-03-16 00:00:00+00:00,8.237358863155048,8.237358863155048,8.028288841247559,8.028288841247559,1374800
1992-03-17 00:00:00+00:00,8.19554029745499,8.320982240783382,8.111912335236061,8.237354278564453,588000
1992-03-18 00:00:00+00:00,8.320986808718317,8.320986808718317,8.153730792462673,8.174637794494629,582400
1992-03-19 00:00:00+00:00,8.153726316345525,8.279168259673918,8.153726316345525,8.237354278564453,586800
1992-03-20 00:00:00+00:00,8.195540560208833,8.279168525108924,8.153726577758789,8.153726577758789,1272800
1992-03-23 00:00:00+00:00,8.153730854392052,8.153730854392052,8.028288841247559,8.028288841247559,1096400
1992-03-24 00:00:00+00:00,8.070102442649263,8.111916444942784,7.944660435768705,8.007381439208984,1284000
1992-03-25 00:00:00+00:00,7.986474836866061,8.111916850010555,7.986474836866061,8.028288841247559,1000400
1992-03-26 00:00:00+00:00,8.153725558138909,8.153725558138909,7.777399763147882,7.861027717590332,1084800
1992-03-27 00:00:00+00:00,7.902840859112255,7.944654831911791,7.777398940713648,7.819212913513184,1579200
1992-03-30 00:00:00+00:00,7.902841694811557,7.902841694811557,7.651957831484206,7.861027717590332,880400
1992-03-31 00:00:00+00:00,7.861027717590332,8.028283626475233,7.777399763147882,7.861027717590332,1110000
1992-04-01 00:00:00+00:00,7.7355844987546165,7.777398469018155,7.65195655822754,7.651956558227539,666400
1992-04-02 00:00:00+00:00,6.522982978820801,7.003843903541565,5.77033109664917,5.853959083557129,21799200
1992-04-03 00:00:00+00:00,5.979400693908218,6.021214684774709,5.226748858311379,5.394004821777344,20746000
1992-04-06 00:00:00+00:00,5.519445216402094,5.979398984435602,5.477631237489957,5.895771026611328,11365200
1992-04-07 00:00:00+00:00,6.021215057373047,6.104843044281006,5.77033109664917,5.853959083557129,5891600
1992-04-08 00:00:00+00:00,5.770333290100098,5.937589327494303,5.728519280751546,5.770333290100098,6052800
1992-04-09 00:00:00+00:00,5.770333290100098,5.8539613087972,5.686705271402994,5.770333290100098,1914000
1992-04-10 00:00:00+00:00,5.853959034829244,5.853959034829244,5.728517055511475,5.728517055511475,2404400
1992-04-13 00:00:00+00:00,5.728517055511475,5.812145041723321,5.66579606585259,5.728517055511475,6010800
1992-04-14 00:00:00+00:00,5.686700849822073,5.770328803495928,5.352189035126657,5.519444942474365,7622800
1992-04-15 00:00:00+00:00,5.603072768763492,5.6867007205360816,5.477630841104608,5.561258792877197,2473600
1992-04-16 00:00:00+00:00,5.561260153697088,5.644888125933134,5.4149112022840065,5.435818195343018,1718000
1992-04-20 00:00:00+00:00,5.477632803510326,5.603074776109799,5.310376840044361,5.394004821777344,2146000
1992-04-21 00:00:00+00:00,5.394004765011015,5.477632745863899,5.226748803305248,5.2685627937316895,3583200
1992-04-22 00:00:00+00:00,5.310376840044361,5.435818812643834,5.226748858311379,5.394004821777344,922400
1992-04-23 00:00:00+00:00,5.4358184710145,5.4358184710145,5.268562518060207,5.3521904945373535,4074000
1992-04-24 00:00:00+00:00,5.352189587008569,5.352189587008569,5.143119681266047,5.184933662414551,1199200
1992-04-27 00:00:00+00:00,5.18493283279543,5.310374756169513,5.143118858337402,5.143118858337402,2874800
1992-04-28 00:00:00+00:00,5.143120217323304,5.184934202829997,4.975864275296529,5.017678260803223,2153200
1992-04-29 00:00:00+00:00,5.017678933065445,5.143120906392082,4.934050950847688,5.101306915283203,3884400
1992-04-30 00:00:00+00:00,5.143120906392082,5.184934897500961,5.059492924174324,5.101306915283203,1725600
1992-05-01 00:00:00+00:00,5.1431176563925,5.184931621078617,5.017675762334146,5.059489727020264,1724400
1992-05-04 00:00:00+00:00,5.017676934963319,5.226746807253457,5.017676934963319,5.143118858337402,1758400
1992-05-05 00:00:00+00:00,5.226746607383402,5.477630444537804,5.184932634524334,5.373095512390137,2644800
1992-05-06 00:00:00+00:00,5.477630841104608,5.644886744649787,5.394002889332018,5.561258792877197,1450000
1992-05-07 00:00:00+00:00,5.561260084539537,5.603074070137579,5.394004142147371,5.456725120544434,1706400
1992-05-08 00:00:00+00:00,5.4776321133434545,5.519446098941496,5.394004142147371,5.456725120544434,1839200
1992-05-11 00:00:00+00:00,5.477634447724071,5.603076457977295,5.435820444306331,5.603076457977295,728400
1992-05-12 00:00:00+00:00,5.561261083087782,5.770331048617398,5.519447089981859,5.728517055511475,2922000
1992-05-13 00:00:00+00:00,5.770328290322247,5.812142263440525,5.603072397849139,5.686700344085693,1870800
1992-05-14 00:00:00+00:00,5.6867044648127765,5.6867044648127765,5.5194484511418125,5.603076457977295,1990000
1992-05-15 00:00:00+00:00,5.603072049963566,5.6866999910077975,5.477630138397217,5.477630138397217,1979200
1992-05-18 00:00:00+00:00,5.561259205421705,5.644887163397971,5.477631247445439,5.5821661949157715,342000
1992-05-19 00:00:00+00:00,5.561258424730862,5.686700344085693,5.561258424730862,5.686700344085693,722000
1992-05-20 00:00:00+00:00,5.686703830295139,5.686703830295139,5.603075832790799,5.644889831542969,582800
1992-05-21 00:00:00+00:00,5.686703830295139,5.686703830295139,5.561261834038628,5.644889831542969,833600
1992-05-22 00:00:00+00:00,5.644889831542969,5.644889831542969,5.561261834038628,5.644889831542969,1651600
1992-05-26 00:00:00+00:00,5.5612598890747975,5.770329809716707,5.519445904946416,5.665794849395752,1586000
1992-05-27 00:00:00+00:00,5.603072768763492,5.728514696422376,5.561258792877197,5.561258792877197,678000
1992-05-28 00:00:00+00:00,5.603073273822938,5.728515212789123,5.5612592941675425,5.707608222961426,1464400
1992-05-29 00:00:00+00:00,5.770331827799479,5.770331827799479,5.644889831542969,5.644889831542969,1071600
1992-06-01 00:00:00+00:00,5.686703830295139,5.686703830295139,5.561261834038628,5.644889831542969,1638800
1992-06-02 00:00:00+00:00,5.644886370967416,5.686700344085693,5.603072397849139,5.686700344085693,738800
1992-06-03 00:00:00+00:00,5.623982832166884,5.770331827799479,5.5821688334147135,5.644889831542969,1038000
1992-06-04 00:00:00+00:00,5.686700344085693,5.833049249999664,5.603072397849139,5.686700344085693,1148000
1992-06-05 00:00:00+00:00,5.561262454559554,5.644890461395035,5.5194484511418125,5.603076457977295,2387600
1992-06-08 00:00:00+00:00,5.603072768763492,5.603072768763492,5.5194448169909025,5.561258792877197,1283200
1992-06-09 00:00:00+00:00,5.603074070137579,5.6448880557356205,5.435818127745413,5.456725120544434,4179200
1992-06-10 00:00:00+00:00,5.519446167579064,5.519446167579064,5.352190223106971,5.435818195343018,1627600
1992-06-11 00:00:00+00:00,5.394002197352985,5.477630138397217,5.394002197352985,5.477630138397217,1448000
1992-06-12 00:00:00+00:00,5.477630841104608,5.561258792877197,5.435816865218313,5.561258792877197,1840400
1992-06-15 00:00:00+00:00,5.561258792877197,5.561258792877197,5.477630841104608,5.561258792877197,357200
1992-06-16 00:00:00+00:00,5.477630138397217,5.5612580794414495,5.477630138397217,5.477630138397217,510000
1992-06-17 00:00:00+00:00,5.519444942474365,5.5612589193112925,5.435816988800512,5.519444942474365,1364000
1992-06-18 00:00:00+00:00,5.51944672278916,5.51944672278916,5.352190761492519,5.41491174697876,2004400
1992-06-19 00:00:00+00:00,5.394002197352985,5.477630138397217,5.394002197352985,5.477630138397217,950800
1992-06-22 00:00:00+00:00,5.4358184710145,5.4358184710145,5.3521904945373535,5.3521904945373535,293200
1992-06-23 00:00:00+00:00,5.394004821777344,5.477632803510326,5.394004821777344,5.394004821777344,430000
1992-06-24 00:00:00+00:00,5.3940030119635844,5.5612589193112925,5.3940030119635844,5.519444942474365,733600
1992-06-25 00:00:00+00:00,5.644886020485682,5.728513961529914,5.352188226830869,5.477630138397217,4956000
1992-06-26 00:00:00+00:00,5.4776321133434545,5.4776321133434545,5.394004142147371,5.456725120544434,1132400
1992-06-29 00:00:00+00:00,5.5194448169909025,5.561258792877197,5.435816865218313,5.561258792877197,1178000
1992-06-30 00:00:00+00:00,5.519444942474365,5.60307289614822,5.477630965637438,5.519444942474365,1532000
1992-07-01 00:00:00+00:00,5.519449234008789,5.8121472994486485,5.519449234008789,5.770333290100098,1140800
1992-07-02 00:00:00+00:00,5.812142848968506,5.853956826299215,5.7285148943070885,5.812142848968506,1125600
1992-07-06 00:00:00+00:00,5.812142263440525,5.812142263440525,5.603072397849139,5.686700344085693,864000
1992-07-07 00:00:00+00:00,5.60307289614822,5.7285148266590005,5.519444942474365,5.519444942474365,2408400
1992-07-08 00:00:00+00:00,5.5194448169909025,5.603072768763492,5.477630841104608,5.561258792877197,3123600
1992-07-09 00:00:00+00:00,5.477630841104608,5.561258792877197,5.477630841104608,5.561258792877197,412000
1992-07-10 00:00:00+00:00,5.728515886081942,5.728515886081942,5.477631978662295,5.498538970947266,1689600
1992-07-13 00:00:00+00:00,5.477630965637438,5.60307289614822,5.477630965637438,5.519444942474365,2504000
1992-07-14 00:00:00+00:00,5.519444942474365,5.519444942474365,5.435816988800512,5.519444942474365,2159600
1992-07-15 00:00:00+00:00,5.519446794376816,5.519446794376816,5.394004821777344,5.394004821777344,1319200
1992-07-16 00:00:00+00:00,5.3940042092249945,5.477632181461041,5.3940042092249945,5.435818195343018,1514800
1992-07-17 00:00:00+00:00,5.352190830910852,5.435818812643834,5.352190830910852,5.394004821777344,2421200
1992-07-20 00:00:00+00:00,5.394002685396691,5.394002685396691,5.310374736785889,5.310374736785889,1688000
1992-07-21 00:00:00+00:00,5.394004009522413,5.519445963232236,5.31037604038253,5.498538970947266,924000
1992-07-22 00:00:00+00:00,5.435816167875101,5.477630138397217,5.394002197352985,5.477630138397217,237200
1992-07-23 00:00:00+00:00,5.394004821777344,5.477632803510326,5.394004821777344,5.394004821777344,689200
1992-07-24 00:00:00+00:00,5.477630965637438,5.519444942474365,5.3940030119635844,5.519444942474365,352400
1992-07-27 00:00:00+00:00,5.435816988800512,5.60307289614822,5.435816988800512,5.519444942474365,197600
1992-07-28 00:00:00+00:00,5.5194484511418125,5.644890461395035,5.477634447724071,5.603076457977295,265600
1992-07-29 00:00:00+00:00,5.644886370967416,5.72851431720397,5.561258424730862,5.686700344085693,746800
1992-07-30 00:00:00+00:00,5.6867030624055515,5.812145041723321,5.644889069299628,5.728517055511475,1293200
1992-07-31 00:00:00+00:00,5.72851431720397,5.812142263440525,5.686700344085693,5.686700344085693,409200
1992-08-03 00:00:00+00:00,5.770331827799479,5.770331827799479,5.644889831542969,5.644889831542969,111200
1992-08-04 00:00:00+00:00,5.770331048617398,5.770331048617398,5.623982072746667,5.728517055511475,804000
1992-08-05 00:00:00+00:00,5.6867044648127765,5.728518468230518,5.603076457977295,5.603076457977295,931200
1992-08-06 00:00:00+00:00,5.6030716311089614,5.686699565901633,5.6030716311089614,5.623978614807129,422000
1992-08-07 00:00:00+00:00,5.644885598505297,5.686699565901633,5.6030716311089614,5.623978614807129,216000
1992-08-10 00:00:00+00:00,5.603072397849139,5.686700344085693,5.603072397849139,5.686700344085693,1048000
1992-08-11 00:00:00+00:00,5.603072397849139,5.686700344085693,5.603072397849139,5.686700344085693,154400
1992-08-12 00:00:00+00:00,5.6030716311089614,5.686699565901633,5.6030716311089614,5.623978614807129,197600
1992-08-13 00:00:00+00:00,5.644890461395035,5.6867044648127765,5.603076457977295,5.603076457977295,626000
1992-08-14 00:00:00+00:00,5.6867044648127765,5.6867044648127765,5.603076457977295,5.603076457977295,551600
1992-08-17 00:00:00+00:00,5.603075832790799,5.686703830295139,5.603075832790799,5.644889831542969,230000
1992-08-18 00:00:00+00:00,5.686703830295139,5.728517829047309,5.603075832790799,5.644889831542969,1176400
1992-08-19 00:00:00+00:00,5.644890461395035,5.728518468230518,5.603076457977295,5.603076457977295,454400
1992-08-20 00:00:00+00:00,5.603075832790799,5.686703830295139,5.603075832790799,5.644889831542969,1417600
1992-08-21 00:00:00+00:00,5.603072768763492,5.644886744649787,5.5194448169909025,5.561258792877197,1080800
1992-08-24 00:00:00+00:00,5.519444942474365,5.60307289614822,5.477630965637438,5.519444942474365,979600
1992-08-25 00:00:00+00:00,5.435818195343018,5.519446167579064,5.435818195343018,5.435818195343018,903600
1992-08-26 00:00:00+00:00,5.519444942474365,5.582165907729756,5.435816988800512,5.519444942474365,397600
1992-08-27 00:00:00+00:00,5.561258792877197,5.582165780820344,5.477630841104608,5.561258792877197,568400
1992-08-28 00:00:00+00:00,5.519444942474365,5.60307289614822,5.435816988800512,5.519444942474365,798800
1992-08-31 00:00:00+00:00,5.435816679543596,5.5194446284596514,5.101304883879375,5.143118858337402,1736000
1992-09-01 00:00:00+00:00,5.059489727020264,5.1431176563925,4.975861797648028,5.059489727020264,4070400
1992-09-02 00:00:00+00:00,5.059491718969038,5.184933662414551,5.0176777378205335,5.184933662414551,1774800
1992-09-03 00:00:00+00:00,5.143120906392082,5.226748888609839,5.101306915283203,5.101306915283203,1646400
1992-09-04 00:00:00+00:00,5.101304883879375,5.18493283279543,5.059490909421347,5.143118858337402,1262800
1992-09-08 00:00:00+00:00,5.184934897500961,5.184934897500961,5.059492924174324,5.101306915283203,1932800
1992-09-09 00:00:00+00:00,5.059492576867342,5.3521904945373535,5.059492576867342,5.3521904945373535,1028800
1992-09-10 00:00:00+00:00,5.352190830910852,5.394004821777344,5.226748858311379,5.394004821777344,660400
1992-09-11 00:00:00+00:00,5.31037623514771,5.394004207354761,5.226748262940659,5.289469242095947,979200
1992-09-14 00:00:00+00:00,5.352190774584574,5.373097769797795,5.226748803305248,5.2685627937316895,1020000
1992-09-15 00:00:00+00:00,5.226747643563056,5.26856162471156,5.143119681266047,5.184933662414551,1569600
1992-09-16 00:00:00+00:00,5.184935022070705,5.268563006297652,5.143121029957231,5.205842018127441,1004400
1992-09-17 00:00:00+00:00,5.184933662414551,5.26856162471156,5.184933662414551,5.184933662414551,237200
1992-09-18 00:00:00+00:00,5.226747643563056,5.226747643563056,5.184933662414551,5.184933662414551,869600
1992-09-21 00:00:00+00:00,5.184933662414551,5.226747643563056,5.143119681266047,5.184933662414551,878400
1992-09-22 00:00:00+00:00,5.268563006297652,5.268563006297652,5.184935022070705,5.205842018127441,520400
1992-09-23 00:00:00+00:00,5.184935022070705,5.226749014184178,5.143121029957231,5.205842018127441,535200
1992-09-24 00:00:00+00:00,5.184933662414551,5.226747643563056,5.184933662414551,5.184933662414551,372800
1992-09-25 00:00:00+00:00,5.184934897500961,5.226748888609839,5.059492924174324,5.101306915283203,1564400
1992-09-28 00:00:00+00:00,5.101304883879375,5.143118858337402,5.059490909421347,5.143118858337402,1034000
1992-09-29 00:00:00+00:00,5.184932813869687,5.310374736785889,5.184932813869687,5.310374736785889,1548800
1992-09-30 00:00:00+00:00,5.226748529821634,5.3521904945373535,5.226748529821634,5.3521904945373535,1197600
1992-10-01 00:00:00+00:00,5.268562385285518,5.35219035965513,5.226748398100713,5.247655391693115,1189600
1992-10-02 00:00:00+00:00,5.310376372470325,5.310376372470325,5.184934410915907,5.247655391693115,508800
1992-10-05 00:00:00+00:00,5.184934410915907,5.268562385285518,5.184934410915907,5.247655391693115,1055200
1992-10-06 00:00:00+00:00,5.268562780844198,5.43581874214084,5.184934800195878,5.41491174697876,1066000
1992-10-07 00:00:00+00:00,5.3940042092249945,5.561260153697088,5.3940042092249945,5.435818195343018,1090000
1992-10-08 00:00:00+00:00,5.477630138397217,5.5612580794414495,5.477630138397217,5.477630138397217,620400
1992-10-09 00:00:00+00:00,5.561260153697088,5.561260153697088,5.435818195343018,5.435818195343018,469200
1992-10-12 00:00:00+00:00,5.435816167875101,5.519444108919333,5.435816167875101,5.477630138397217,442000
1992-10-13 00:00:00+00:00,5.477630138397217,5.519444108919333,5.435816167875101,5.477630138397217,693600
1992-10-14 00:00:00+00:00,5.519444108919333,5.519444108919333,5.435816167875101,5.477630138397217,447600
1992-10-15 00:00:00+00:00,5.435816167875101,5.477630138397217,5.435816167875101,5.477630138397217,903200
1992-10-16 00:00:00+00:00,5.4358179940923534,5.519445963232236,5.4358179940923534,5.498538970947266,824800
1992-10-19 00:00:00+00:00,5.4358191037700125,5.728517055511475,5.4358191037700125,5.728517055511475,1004400
1992-10-20 00:00:00+00:00,5.728515651490953,6.063027514351739,5.686701668633355,6.021213531494141,2258400
1992-10-21 00:00:00+00:00,6.10484232409247,6.188470301134833,6.063028335571289,6.063028335571289,1664400
1992-10-22 00:00:00+00:00,6.1466563126136515,6.1466563126136515,5.979400358528927,6.063028335571289,881600
1992-10-23 00:00:00+00:00,5.979401111602783,6.063029099177648,5.979401111602783,5.979401111602783,495200
1992-10-26 00:00:00+00:00,5.979399548636542,6.063027514351739,5.979399548636542,6.021213531494141,574400
1992-10-27 00:00:00+00:00,6.0212138001347935,6.063027784857952,5.8539578612421606,5.937585830688477,1908400
1992-10-28 00:00:00+00:00,5.8539583929653825,6.063028335571289,5.8539583929653825,6.063028335571289,967200
1992-10-29 00:00:00+00:00,6.063027099449875,6.063027099449875,5.937585159461257,6.000306129455566,608000
1992-10-30 00:00:00+00:00,5.937585005523465,5.979398984435602,5.853957047699191,5.895771026611328,997200
1992-11-02 00:00:00+00:00,5.8539578612421606,5.937585830688477,5.812143876519002,5.937585830688477,1898400
1992-11-03 00:00:00+00:00,5.895771026611328,5.937585005523465,5.853957047699191,5.895771026611328,569200
1992-11-04 00:00:00+00:00,5.937588090765966,6.146658093961951,5.853960089487572,6.104844093322754,1852400
1992-11-05 00:00:00+00:00,6.104840848269879,6.39753869715953,6.0630268698570715,6.230282783508301,3386800
1992-11-06 00:00:00+00:00,6.313914040156773,7.526520047869001,6.230286039624895,7.317450046539307,13580800
1992-11-09 00:00:00+00:00,7.35925991563912,7.4428878692259275,6.773864240531462,6.941120147705078,9688800
1992-11-10 00:00:00+00:00,6.941125230091374,6.941125230091374,6.69024118563024,6.857497215270996,3160000
1992-11-11 00:00:00+00:00,6.899309599841082,6.941123597415877,6.648425614392316,6.773867607116699,2178800
1992-11-12 00:00:00+00:00,6.857494295013617,6.9411222742211,6.69023833659865,6.732052326202393,2219600
1992-11-13 00:00:00+00:00,6.815677913131228,6.815677913131228,6.522980088640931,6.564794063568115,2320400
1992-11-16 00:00:00+00:00,6.522980088640931,6.606608038495301,6.397538163859374,6.564794063568115,2288000
1992-11-17 00:00:00+00:00,6.6066116168175215,6.815681604691494,6.564797619242727,6.773867607116699,5252800
1992-11-18 00:00:00+00:00,6.815676818174475,7.442886341319364,6.732048881755156,7.10837459564209,8175600
1992-11-19 00:00:00+00:00,7.0665620780852905,7.150190031672099,6.899306170911674,6.941120147705078,2871200
1992-11-20 00:00:00+00:00,6.98293113708496,7.108373013799062,6.773861342561458,6.982931137084961,2700000
1992-11-23 00:00:00+00:00,6.982937148123076,6.982937148123076,6.773867173628373,6.899309158325195,835200
1992-11-24 00:00:00+00:00,6.815681859987591,6.899309858269647,6.690239862564507,6.8365888595581055,1317600
1992-11-25 00:00:00+00:00,6.815679192166975,6.899307157715036,6.606609278296822,6.627516269683838,1614400
1992-11-27 00:00:00+00:00,6.60660901767814,6.773864942176321,6.60660901767814,6.711143970489502,1047200
1992-11-30 00:00:00+00:00,6.773862086809598,6.815676050308423,6.397536415320176,6.52297830581665,2768800
1992-12-01 00:00:00+00:00,6.56479541667096,6.56479541667096,6.3557254989425855,6.4393534660339355,1541600
1992-12-02 00:00:00+00:00,6.4811696240931385,6.815681604691494,6.397541628943549,6.773867607116699,6073600
1992-12-03 00:00:00+00:00,6.815680305409876,6.9411222742211,6.648424346994909,6.732052326202393,2729200
1992-12-04 00:00:00+00:00,6.7320532376253155,6.7320532376253155,6.5229832613015475,6.606611251831055,2017200
1992-12-07 00:00:00+00:00,6.606608038495301,6.606608038495301,6.4393521387865595,6.564794063568115,1752000
1992-12-08 00:00:00+00:00,6.564797256566301,6.648425247095808,6.481169266036794,6.606611251831055,1163600
1992-12-09 00:00:00+00:00,6.606611694828157,6.773867687102287,6.481169700622559,6.481169700622559,1978400
1992-12-10 00:00:00+00:00,6.439354546153888,6.543889522552489,6.355726565035006,6.54388952255249,1931600
1992-12-11 00:00:00+00:00,6.522980779971716,6.690236697406888,6.43935282125413,6.648422718048096,1021200
1992-12-14 00:00:00+00:00,6.606608038495301,6.690235988349672,6.522980088640931,6.564794063568115,624000
1992-12-15 00:00:00+00:00,6.56479541667096,6.606609400216636,6.3557254989425855,6.4393534660339355,1059200
1992-12-16 00:00:00+00:00,6.46026002407074,6.522980995178222,6.104841187795003,6.272097110748291,2858400
