"('date', '')","('open', 'CVEO')","('high', 'CVEO')","('low', 'CVEO')","('close', 'CVEO')","('volume', 'CVEO')"
2014-11-18 00:00:00+00:00,116.6080171634645,118.17023009836733,114.04152296444853,114.26469421386719,136942
2014-11-19 00:00:00+00:00,114.71104234612332,114.71104234612332,109.8012323545321,111.58661651611328,121867
2014-11-20 00:00:00+00:00,111.47502443922102,116.8311838788055,110.47075030856867,115.93849182128906,76358
2014-11-21 00:00:00+00:00,117.27754721439895,117.72388974828141,114.93422408081273,116.05009460449219,96192
2014-11-24 00:00:00+00:00,116.38485127877509,122.07576451543177,115.71533040517161,119.95561981201172,134508
2014-11-25 00:00:00+00:00,119.95561001884694,120.62513083779079,118.83974671693107,119.620849609375,55700
2014-11-26 00:00:00+00:00,119.84403675553774,120.51355762370063,118.95133753499633,119.06291961669922,72650
2014-11-28 00:00:00+00:00,116.94277598002091,116.94277598002091,103.88714100917201,105.11459350585938,153900
2014-12-01 00:00:00+00:00,103.88713914455666,103.88713914455666,94.9602114111927,99.20050048828125,154642
2014-12-02 00:00:00+00:00,98.75415769053964,102.32493328578181,98.19622599910734,101.5438232421875,155317
2014-12-03 00:00:00+00:00,101.54382063040192,102.21334148069462,98.86574432371727,100.31636810302734,109733
2014-12-04 00:00:00+00:00,99.98160767788099,102.21334148069462,97.74988096955353,100.31636810302734,136700
2014-12-05 00:00:00+00:00,100.76271773731213,102.21334151713945,98.86574435896847,99.87002563476562,78617
2014-12-08 00:00:00+00:00,99.31209899147267,99.31209899147267,94.17911027353864,94.96022033691406,105400
2014-12-09 00:00:00+00:00,93.73276296228345,103.2176227561337,93.6211737890726,100.31636810302734,145900
2014-12-10 00:00:00+00:00,94.96021977847205,94.96021977847205,85.02900993772823,87.14915466308594,363333
2014-12-11 00:00:00+00:00,87.26073170824135,93.06324094147202,85.14058710530504,88.82294464111328,283717
2014-12-12 00:00:00+00:00,87.14915466308594,90.16199153098968,86.03328416403848,87.14915466308594,142992
2014-12-15 00:00:00+00:00,87.59548804489779,87.81866637810637,81.68139701009984,82.12774658203125,126658
2014-12-16 00:00:00+00:00,81.56981622341095,85.14058447718958,76.5484171588596,77.88745880126953,1430492
2014-12-17 00:00:00+00:00,78.22221390347615,86.81438063871572,75.99048034907375,86.5912094116211,419100
2014-12-18 00:00:00+00:00,87.81867431782504,89.26929814240344,85.58694044536767,88.15343475341797,174300
2014-12-19 00:00:00+00:00,88.15342788033088,97.86145847215731,88.04183871233809,95.51814270019531,270383
2014-12-22 00:00:00+00:00,94.96022634651793,95.03833664835005,90.16199776715992,92.28214263916016,93492
2014-12-23 00:00:00+00:00,93.06323564021879,97.1919354390969,92.05895443461911,95.62972259521484,121358
2014-12-24 00:00:00+00:00,95.62972682031153,95.62972682031153,89.26929309280263,89.3808822631836,58125
2014-12-26 00:00:00+00:00,89.93882751464844,91.78000298995187,89.0461353001851,89.93882751464844,79458
2014-12-29 00:00:00+00:00,90.16199776715992,93.17483484345041,90.05040858119102,92.28214263916016,120975
2014-12-30 00:00:00+00:00,55.23537694518189,57.46710716133242,43.29560876023669,43.7419548034668,4745067
2014-12-31 00:00:00+00:00,45.86210250854492,46.75479465559728,44.74623555110784,45.86210250854492,1118442
2015-01-02 00:00:00+00:00,45.750515262346624,46.866382180402525,43.18402099609375,43.18402099609375,708825
2015-01-05 00:00:00+00:00,42.96085094207938,43.07243657283213,37.82786581329068,38.27421188354492,818592
2015-01-06 00:00:00+00:00,38.16261989248361,38.38579111679466,34.20129341491468,34.703433990478516,555683
2015-01-07 00:00:00+00:00,34.703439726056715,35.93089230436149,34.480268464861254,34.591854095458984,291558
2015-01-08 00:00:00+00:00,35.149784088134766,36.37723660681061,34.703438040183826,35.149784088134766,469933
2015-01-09 00:00:00+00:00,35.03819731270356,36.48882458135438,34.7034369009193,36.377235412597656,251525
2015-01-12 00:00:00+00:00,36.15407196132784,37.26993905868089,34.81503002560669,36.60041809082031,197892
2015-01-13 00:00:00+00:00,36.37723403852392,37.827861252380345,35.2613672238069,37.15834045410156,324942
2015-01-14 00:00:00+00:00,36.26565299299833,38.720558166503906,36.26565299299833,38.720558166503906,210092
2015-01-15 00:00:00+00:00,39.39007636763771,39.501661991407055,37.49310302734375,37.49310302734375,239592
2015-01-16 00:00:00+00:00,37.60469599536746,38.608977447158324,36.37724325245222,36.60041809082031,142442
2015-01-20 00:00:00+00:00,36.37723779605695,37.15834429231783,35.2613708660781,36.93517303466797,104850
2015-01-21 00:00:00+00:00,37.04675947762216,37.04675947762216,34.8150255686205,35.03820037841797,158992
2015-01-22 00:00:00+00:00,35.372962951660156,35.76351445829283,35.03820249040731,35.372962951660156,138558
2015-01-23 00:00:00+00:00,35.37295888573177,35.8193049336827,35.038198462957794,35.149784088134766,111950
2015-01-26 00:00:00+00:00,36.042476200778026,36.15406537324989,34.36867763337378,34.926612854003906,132717
2015-01-27 00:00:00+00:00,34.81502368153204,35.484544527390966,34.480266805845645,34.926612854003906,125425
2015-01-28 00:00:00+00:00,35.14978335518891,35.14978335518891,33.475984823464294,33.81074523925781,256808
2015-01-29 00:00:00+00:00,33.69916163380725,34.033918522398,29.68204172466468,30.686321258544922,352300
2015-01-30 00:00:00+00:00,30.797904343040912,33.14122365299139,30.128387073942857,32.69487762451172,290333
2015-02-02 00:00:00+00:00,33.47598754088669,33.47598754088669,31.132667987355433,31.802188873291016,217067
2015-02-03 00:00:00+00:00,33.1412259819941,37.04675843970655,33.1412259819941,36.488826751708984,497442
2015-02-04 00:00:00+00:00,35.59613316546444,35.59613316546444,33.475988370453585,33.58757400512695,273150
2015-02-05 00:00:00+00:00,33.81074983064249,35.93089468891926,33.58757500739277,35.372962951660156,210892
2015-02-06 00:00:00+00:00,35.596133121160264,37.26993537539437,35.48454748662578,37.04676055908203,200650
2015-02-09 00:00:00+00:00,37.38151788445453,42.62608838323976,37.26993225924974,41.39863586425781,470700
2015-02-10 00:00:00+00:00,41.287045294771936,41.287045294771936,38.84329662890661,39.83641815185547,271025
2015-02-11 00:00:00+00:00,39.724840348092634,41.063878595117885,38.60897336861658,40.282772064208984,191400
2015-02-12 00:00:00+00:00,41.17546295049819,42.96085077167675,40.72911688201437,41.510223388671875,208942
2015-02-13 00:00:00+00:00,42.179743252913646,44.07671665888435,41.95656845040521,43.18402099609375,288633
2015-02-17 00:00:00+00:00,44.96941143525565,45.30417188520439,42.89389806447082,44.18830490112305,263350
2015-02-18 00:00:00+00:00,44.29988903855238,45.30417035446592,43.40719690034695,45.19258117675781,187883
2015-02-19 00:00:00+00:00,43.85354187794951,43.85354187794951,41.844982843358046,42.96084976196289,215183
2015-02-20 00:00:00+00:00,43.07243244996484,43.29560723735143,40.72911314499873,41.28704833984375,124442
2015-02-23 00:00:00+00:00,40.84070417829773,41.8449855337854,40.05960118702071,41.17546463012695,108492
2015-02-24 00:00:00+00:00,42.179744720458984,42.179744720458984,41.51022383688241,42.179744720458984,85133
2015-02-25 00:00:00+00:00,42.179744720458984,42.96085123555057,41.28705257385239,42.179744720458984,79033
2015-02-26 00:00:00+00:00,41.287052339104264,42.40291574239634,41.287052339104264,41.95656967163086,74975
2015-02-27 00:00:00+00:00,41.95656707007398,44.07671520880227,41.73339582215081,43.965126037597656,134200
2015-03-02 00:00:00+00:00,43.853541645898304,43.853541645898304,42.06815742337244,42.514503479003906,117342
2015-03-03 00:00:00+00:00,42.17974282253902,43.07243492897803,41.956568022307714,42.06815719604492,129600
2015-03-04 00:00:00+00:00,42.514500802362726,42.514500802362726,40.50594190485504,41.28704833984375,95983
2015-03-05 00:00:00+00:00,41.063873291015625,41.956565340392665,40.28276686099999,41.063873291015625,68308
2015-03-06 00:00:00+00:00,41.063876886524,41.733397755800745,40.505945193622175,40.617530822753906,86133
2015-03-09 00:00:00+00:00,40.5059457820594,41.17546311381915,37.93945144404343,38.27421188354492,165467
2015-03-10 00:00:00+00:00,37.71627590239311,38.72055355968621,37.04675509936914,37.60468673706055,113083
2015-03-11 00:00:00+00:00,37.82786581329068,38.88793817354992,37.15834493428768,38.27421188354492,90717
2015-03-12 00:00:00+00:00,38.162625059511,39.27849197387695,37.827864630476896,39.27849197387695,112208
2015-03-13 00:00:00+00:00,37.6046852874855,37.939445676093236,31.913769322882196,32.583290100097656,535158
2015-03-16 00:00:00+00:00,32.24853400420288,32.58329443737173,30.351560581074907,30.463146209716797,205100
2015-03-17 00:00:00+00:00,30.128386108240544,30.128386108240544,27.896652490132798,28.231412887573242,220508
2015-03-18 00:00:00+00:00,28.34300016942361,28.34300016942361,25.106988716125485,27.89665412902832,239192
2015-03-19 00:00:00+00:00,27.11554705380986,27.561893084036996,26.222854993355583,26.89237403869629,151475
2015-03-20 00:00:00+00:00,27.338720068923426,27.67348047840451,26.334440614101634,26.89237403869629,245342
2015-03-23 00:00:00+00:00,27.338721271240082,30.128388516898806,27.227135645586657,28.90093421936035,285108
2015-03-24 00:00:00+00:00,28.90093444891728,31.02108086300938,28.56617402205496,29.347280502319336,230492
2015-03-25 00:00:00+00:00,29.458867902480627,30.46314563582448,29.124107475618306,29.347280502319336,183675
2015-03-26 00:00:00+00:00,30.46314539385908,30.574734566755584,28.677761194431962,28.90093421936035,131158
2015-03-27 00:00:00+00:00,28.789346576506983,29.570453043958402,28.23141490571728,28.566173553466797,87100
2015-03-30 00:00:00+00:00,28.789344518478778,29.235692306273165,27.338719085605863,28.231412887573242,117442
2015-03-31 00:00:00+00:00,27.89665436777212,28.454587809851862,27.89665436777212,28.343000411987305,145192
2015-04-01 00:00:00+00:00,28.45458914658593,30.909496052338643,28.45458914658593,30.79790687561035,156833
2015-04-02 00:00:00+00:00,30.79790254327066,32.694875713886,30.46314215466293,32.583290100097656,176575
2015-04-06 00:00:00+00:00,32.025363245144895,35.03820397700568,31.802191959669948,34.81502914428711,164200
2015-04-07 00:00:00+00:00,34.926611448506925,36.48882432781669,34.25709062959048,35.93088912963867,184800
2015-04-08 00:00:00+00:00,35.70772023860209,36.82358361392334,34.960089081232056,36.711997985839844,278533
2015-04-09 00:00:00+00:00,36.935169481279424,37.82786152048282,35.81930265865377,37.60468673706055,126592
2015-04-10 00:00:00+00:00,37.82786414914036,38.94373104930759,37.716278523296566,38.8321418762207,130875
2015-04-13 00:00:00+00:00,38.7205546031357,39.39007542420205,38.27420857150578,39.166900634765625,105000
2015-04-14 00:00:00+00:00,39.16690321914096,40.50594494962853,38.051036292815716,40.39435577392578,117908
2015-04-15 00:00:00+00:00,40.61752938991958,45.527339465434125,39.836422919065626,44.634647369384766,295417
2015-04-16 00:00:00+00:00,44.411471586033635,44.74623200143287,42.96084784896094,43.07243347167969,181333
2015-04-17 00:00:00+00:00,42.514504022234306,42.514504022234306,39.948009735506005,40.17118453979492,189958
2015-04-20 00:00:00+00:00,40.171188173239436,42.737679144861154,38.72056068226156,39.7248420715332,205683
2015-04-21 00:00:00+00:00,40.059599486551456,40.72911681454653,37.493105162966785,37.82786560058594,131308
2015-04-22 00:00:00+00:00,37.93945249028291,38.60897338774899,36.71199987642401,36.823585510253906,109175
2015-04-23 00:00:00+00:00,36.93517048426282,39.501661053476944,36.93517048426282,38.943729400634766,154708
2015-04-24 00:00:00+00:00,39.27849320204941,39.724839272303655,38.05103707479618,38.27421188354492,133325
2015-04-27 00:00:00+00:00,38.720558166503906,39.72483949052524,38.274212093797736,38.720558166503906,102950
2015-04-28 00:00:00+00:00,39.39007577052049,42.84926198011929,39.055315357044094,42.6260871887207,166142
2015-04-29 00:00:00+00:00,42.62608976899498,44.746234453026375,41.3986372101091,43.85354232788086,248633
2015-04-30 00:00:00+00:00,45.63892759993712,52.22253609262839,45.304167184721074,52.1109504699707,1062733
2015-05-01 00:00:00+00:00,51.218262963663115,52.11095511905215,49.09811466056002,50.21398162841797,562800
2015-05-04 00:00:00+00:00,50.21398245485908,52.222541611163706,49.6560507353691,51.77619552612305,429925
2015-05-05 00:00:00+00:00,53.56157302856445,55.2911661043226,52.780466592649255,53.56157302856445,505050
2015-05-06 00:00:00+00:00,54.11951533812668,55.01220751159121,51.44143527048973,52.22254180908203,422933
2015-05-07 00:00:00+00:00,51.664606602586126,52.44571308849108,48.31700585703213,49.4328727722168,418283
2015-05-08 00:00:00+00:00,50.102394300823626,51.55301811744488,47.75907481177025,50.77191162109375,348258
2015-05-11 00:00:00+00:00,50.99508688625798,53.17102617807152,50.66032644948002,51.44143295288086,306358
2015-05-12 00:00:00+00:00,51.32984883681848,52.110955363255144,50.437156677246094,50.437156677246094,299183
2015-05-13 00:00:00+00:00,51.32984883681848,52.22254099639086,50.32556749686706,50.437156677246094,271508
2015-05-14 00:00:00+00:00,51.2182627524156,52.110954904122764,49.65604971330641,49.767635345458984,185283
2015-05-15 00:00:00+00:00,49.76763664854311,50.21398273608354,48.20542356852993,48.540184020996094,158400
2015-05-18 00:00:00+00:00,47.5358989098114,49.990803971047974,47.08955285751776,48.76335144042969,158417
2015-05-19 00:00:00+00:00,48.09383548244745,48.54018154724073,43.85354254604657,44.299888610839844,254267
2015-05-20 00:00:00+00:00,44.52306341685808,44.857823852263834,43.184021675235066,44.299888610839844,85825
2015-05-21 00:00:00+00:00,43.63036632827147,45.75051450149143,43.63036632827147,45.08099365234375,163433
2015-05-22 00:00:00+00:00,44.63465329008958,45.30417422455886,43.63037188838567,44.96941375732422,160508
2015-05-26 00:00:00+00:00,44.29988505685679,45.19257711482661,43.909333611711084,44.5230598449707,124650
2015-05-27 00:00:00+00:00,44.18830300615889,44.63464907120172,43.18402169938012,44.076717376708984,177750
2015-05-28 00:00:00+00:00,43.63036514402916,44.07671472950791,42.737673067557644,42.84926223754883,149900
2015-05-29 00:00:00+00:00,42.626088379652174,44.85782216701864,42.179742331627494,44.634647369384766,165225
2015-06-01 00:00:00+00:00,44.634649643466986,44.634649643466986,40.673326048396326,41.95656967163086,193050
2015-06-02 00:00:00+00:00,42.17974139544372,43.295608264360176,41.51022056464525,43.07243347167969,116258
2015-06-03 00:00:00+00:00,42.960849302483936,43.51878098219754,41.73339676931952,42.06815719604492,111092
2015-06-04 00:00:00+00:00,41.62180901898203,41.95656945715571,40.84070251232451,41.510223388671875,75958
2015-06-05 00:00:00+00:00,41.175461542362804,43.07243492897803,40.9522902893746,42.06815719604492,69908
2015-06-08 00:00:00+00:00,41.733401302833,41.95657258006437,39.27849596982697,39.7248420715332,171092
2015-06-09 00:00:00+00:00,40.28276895733974,40.95228980283623,37.716278295008294,38.38579559326172,217525
