"('date', '')","('open', 'ASA')","('high', 'ASA')","('low', 'ASA')","('close', 'ASA')","('volume', 'ASA')"
2025-01-27 00:00:00+00:00,22.47657971264842,22.47657971264842,22.146923286410775,22.23682975769043,87700
2025-01-28 00:00:00+00:00,22.476579079101167,22.78625585735597,22.35670315231948,22.6663818359375,88100
2025-01-29 00:00:00+00:00,22.5065475103298,22.696348353143705,22.5065475103298,22.67637062072754,56600
2025-01-30 00:00:00+00:00,22.77626551149002,23.765236644827986,22.726318321280825,23.55545425415039,77000
2025-01-31 00:00:00+00:00,23.555454841532182,23.64536131044119,23.075954944259625,23.365652084350586,42100
2025-02-03 00:00:00+00:00,22.776266582880243,24.284695043584737,22.686360111983976,24.004987716674805,107600
2025-02-04 00:00:00+00:00,24.02496454038451,24.454517239425062,23.975017349717874,24.2347469329834,41400
2025-02-05 00:00:00+00:00,24.544424197820064,25.68323693499244,24.174810406622782,25.11383056640625,79300
2025-02-06 00:00:00+00:00,25.36357000899494,25.463466296403585,24.654309988583655,25.153789520263672,110600
2025-02-07 00:00:00+00:00,25.28365380800274,25.71320651771455,24.973977026377366,25.333602905273438,111600
2025-02-10 00:00:00+00:00,25.703216532609385,26.772102437591506,25.553373052489473,26.2926025390625,67200
2025-02-11 00:00:00+00:00,26.052852940859765,26.282613073830525,25.623300228128105,25.663259506225586,49800
2025-02-12 00:00:00+00:00,25.543382353254636,26.6222580404645,25.183756489063626,26.522361755371094,89400
2025-02-13 00:00:00+00:00,26.582301689243494,26.60227942273792,25.703216633138844,26.162738800048828,53400
2025-02-14 00:00:00+00:00,26.332561648064825,26.722155074955424,25.373559951782227,25.373559951782227,51700
2025-02-18 00:00:00+00:00,25.453476016883133,25.723195416400515,25.313622360257753,25.56336212158203,85700
2025-02-19 00:00:00+00:00,25.493435615419436,25.6232994545893,25.28365322246726,25.52340316772461,39900
2025-02-20 00:00:00+00:00,25.373559336255788,26.342550828357844,25.373559336255788,25.803112030029297,46700
2025-02-21 00:00:00+00:00,25.893019835753233,26.04286331902976,24.973977391530383,25.05389404296875,38500
2025-02-24 00:00:00+00:00,24.973975974116165,25.133809267921457,24.744215852441457,24.993955612182617,25800
2025-02-25 00:00:00+00:00,24.684276870837042,24.904049078241556,23.905090042004755,24.2946834564209,47000
2025-02-26 00:00:00+00:00,24.294683775867753,24.96398641516149,24.234746766407127,24.844112396240234,27000
2025-02-27 00:00:00+00:00,24.784173778532132,25.843071755422088,24.014976749370515,24.454517364501953,85800
2025-02-28 00:00:00+00:00,24.204777215872515,24.45451697725468,24.01497636908355,24.38459014892578,29800
2025-03-03 00:00:00+00:00,24.78417477940073,25.543383925327912,24.564404462959942,24.68427848815918,34700
2025-03-04 00:00:00+00:00,24.953997369052278,25.22371677802527,24.38459099812923,24.983966827392578,22600
2025-03-05 00:00:00+00:00,24.963987642889833,25.713206966765387,24.75420714677905,25.513416290283203,55400
2025-03-06 00:00:00+00:00,25.51341496549609,25.773142640900215,25.03391317503784,25.323612213134766,19600
2025-03-07 00:00:00+00:00,25.45347630412224,25.992915109244496,25.363569836601865,25.763154983520508,27600
2025-03-10 00:00:00+00:00,25.72319606503958,25.72319606503958,24.544424057006836,24.544424057006836,63000
2025-03-11 00:00:00+00:00,24.824133661495328,25.972936229013666,24.814143841994426,25.553373336791992,76400
2025-03-12 00:00:00+00:00,25.513415120863062,26.182715857032083,25.32361236734591,25.89301872253418,46200
2025-03-13 00:00:00+00:00,25.89301946783114,26.722155429233965,25.89301946783114,26.62225914001465,42600
2025-03-14 00:00:00+00:00,27.121738967415425,27.121738967415425,26.642239060530443,26.822052001953125,33700
2025-03-17 00:00:00+00:00,27.02184220733402,28.370437339193987,26.981884835136608,28.17064666748047,77300
2025-03-18 00:00:00+00:00,28.839949943224195,28.869917496675182,28.17064727261205,28.330480575561523,71000
2025-03-19 00:00:00+00:00,28.360446446644904,28.75004176666595,28.180633515152596,28.420385360717773,34500
2025-03-20 00:00:00+00:00,28.070750238138324,28.680113974975683,28.070750238138324,28.540260314941406,25400
2025-03-21 00:00:00+00:00,28.420385228368023,28.50030187472987,27.801029790041348,28.200613021850586,34100
2025-03-24 00:00:00+00:00,28.060759397805878,28.47033244902953,27.571269700132806,27.96086311340332,27200
2025-03-25 00:00:00+00:00,28.140677017821755,28.95982314860858,26.901968002319336,26.901968002319336,41000
2025-03-26 00:00:00+00:00,27.67116646559975,28.660135697115734,27.57127017946049,27.90092658996582,67700
2025-03-27 00:00:00+00:00,28.170646207308838,28.630166459570507,27.970853633495732,28.580219268798828,35200
2025-03-28 00:00:00+00:00,28.700093387951163,30.318407906411426,28.170646304634698,29.978761672973633,185300
2025-03-31 00:00:00+00:00,30.17855224122074,30.95774099274302,29.369395937377384,30.108625411987305,124300
2025-04-01 00:00:00+00:00,30.10862579562565,30.53817850109083,28.939843606131426,29.239532470703125,57800
2025-04-02 00:00:00+00:00,28.819968559574395,29.529228560311566,27.86096689456158,28.070749282836914,74300
2025-04-03 00:00:00+00:00,27.09177106198188,28.57023004167703,26.98188495357101,27.45139503479004,104700
2025-04-04 00:00:00+00:00,26.702175239423852,27.191664950600263,24.88407005352199,25.043903350830078,96000
2025-04-07 00:00:00+00:00,24.374600394219453,25.5433825567902,23.975017156025004,24.494476318359375,72200
2025-04-08 00:00:00+00:00,25.06388270657619,25.543382593090968,24.12486066646237,24.25472640991211,54300
2025-04-09 00:00:00+00:00,24.93401682145773,26.732144243716398,24.93401682145773,26.392498016357422,85800
2025-04-10 00:00:00+00:00,26.542342598299392,28.370437648647837,26.142759345150623,27.781051635742188,72500
2025-04-11 00:00:00+00:00,28.470333961517024,29.77896983115873,28.370437671807473,29.41934585571289,101500
2025-04-14 00:00:00+00:00,29.169605245022677,29.948792090543808,29.169605245022677,29.758991241455078,45300
2025-04-15 00:00:00+00:00,29.868875271402164,30.528188093241784,29.669084604235625,30.36835479736328,84300
2025-04-16 00:00:00+00:00,30.967731594864233,31.67699162972064,30.568148342454762,31.187501907348633,153400
2025-04-17 00:00:00+00:00,31.067627971311367,31.387294574134163,29.90883558339712,30.7080020904541,88600
2025-04-21 00:00:00+00:00,31.59707432226881,31.906753003640112,30.817887472612092,31.267417907714844,79000
2025-04-22 00:00:00+00:00,31.37730473753845,31.766898171346163,30.268459542407886,30.358366012573242,121500
2025-04-23 00:00:00+00:00,28.170646220557654,29.928812487341794,27.830999988133556,29.51923942565918,124600
2025-04-24 00:00:00+00:00,29.699051968477207,30.19853149127849,29.53921867360985,30.038698196411133,93800
2025-04-25 00:00:00+00:00,29.389376662227036,29.79894973890284,29.189584081006185,29.269500732421875,68200
2025-04-28 00:00:00+00:00,29.21955289344539,30.67803222586011,29.1396362437975,30.28843879699707,76600
2025-04-29 00:00:00+00:00,29.868875604364106,30.108625550854462,29.639115477147918,29.739011764526367,80900
2025-04-30 00:00:00+00:00,29.509250899019055,30.168563711713006,29.509250899019055,29.94879150390625,47600
2025-05-01 00:00:00+00:00,29.51923983190937,29.51923983190937,28.790000166230048,28.99978256225586,103700
2025-05-02 00:00:00+00:00,29.06970822317434,29.389374808676116,28.760031456639886,28.78999900817871,59300
2025-05-05 00:00:00+00:00,29.610000610351562,29.940000534057617,29.15999984741211,29.510000228881836,33900
2025-05-06 00:00:00+00:00,30.020000457763672,30.850000381469727,30.020000457763672,30.770000457763672,73700
2025-05-07 00:00:00+00:00,30.34000015258789,30.889999389648438,29.959999084472656,30.459999084472656,78600
2025-05-08 00:00:00+00:00,30.65999984741211,30.809999465942383,29.920000076293945,29.989999771118164,81500
2025-05-09 00:00:00+00:00,30.100000381469727,30.850000381469727,30.030000686645508,30.719999313354492,53900
2025-05-12 00:00:00+00:00,29.780000686645508,30.100000381469727,28.5,28.5,91500
2025-05-13 00:00:00+00:00,28.5,29.1200008392334,28.489999771118164,28.8700008392334,69000
2025-05-14 00:00:00+00:00,28.489999771118164,28.510000228881836,28.040000915527344,28.229999542236328,49300
2025-05-15 00:00:00+00:00,28.40999984741211,28.700000762939453,28.280000686645508,28.489999771118164,57000
2025-05-16 00:00:00+00:00,28.049999237060547,28.729999542236328,28.049999237060547,28.479999542236328,36400
2025-05-19 00:00:00+00:00,28.889999389648438,29.3700008392334,28.670000076293945,29.139999389648438,55600
2025-05-20 00:00:00+00:00,29.15999984741211,29.93000030517578,29.15999984741211,29.709999084472656,60300
2025-05-21 00:00:00+00:00,29.799999237060547,30.579999923706055,29.719999313354492,30.309999465942383,54600
2025-05-22 00:00:00+00:00,30.440000534057617,30.6299991607666,29.940000534057617,30.34000015258789,66700
2025-05-23 00:00:00+00:00,30.81999969482422,31.489999771118164,30.59000015258789,31.350000381469727,33400
2025-05-27 00:00:00+00:00,31.1299991607666,31.93000030517578,30.690000534057617,31.65999984741211,67300
2025-05-28 00:00:00+00:00,31.649999618530273,31.68000030517578,31.299999237060547,31.549999237060547,44300
2025-05-29 00:00:00+00:00,31.6200008392334,31.700000762939453,31.239999771118164,31.309999465942383,20100
2025-05-30 00:00:00+00:00,31.25,31.799999237060547,31.25,31.649999618530273,27000
2025-06-02 00:00:00+00:00,31.8799991607666,34.189998626708984,31.8799991607666,33.630001068115234,108800
2025-06-03 00:00:00+00:00,33.4900016784668,33.599998474121094,33.0,33.5099983215332,65900
2025-06-04 00:00:00+00:00,33.54999923706055,34.65999984741211,33.0,34.09000015258789,55200
2025-06-05 00:00:00+00:00,34.209999084472656,35.0,34.209999084472656,34.459999084472656,77600
2025-06-06 00:00:00+00:00,34.41999816894531,34.70000076293945,33.310001373291016,33.810001373291016,86400
2025-06-09 00:00:00+00:00,33.790000915527344,34.5099983215332,33.400001525878906,33.5099983215332,55400
2025-06-10 00:00:00+00:00,33.619998931884766,34.0,33.27000045776367,33.33000183105469,19200
2025-06-11 00:00:00+00:00,33.27000045776367,34.099998474121094,32.72999954223633,32.939998626708984,93500
2025-06-12 00:00:00+00:00,33.11000061035156,33.97999954223633,33.11000061035156,33.40999984741211,54500
2025-06-13 00:00:00+00:00,33.95000076293945,34.61000061035156,33.90999984741211,34.290000915527344,37800
2025-06-16 00:00:00+00:00,34.279998779296875,34.38999938964844,33.40999984741211,33.619998931884766,29900
2025-06-17 00:00:00+00:00,33.619998931884766,34.279998779296875,33.459999084472656,33.540000915527344,19500
2025-06-18 00:00:00+00:00,33.5,33.91999816894531,33.0,33.0,21900
2025-06-20 00:00:00+00:00,32.79999923706055,33.2599983215332,32.4900016784668,32.59000015258789,27500
2025-06-23 00:00:00+00:00,32.58000183105469,33.5,32.31999969482422,32.83000183105469,95300
2025-06-24 00:00:00+00:00,32.060001373291016,32.29999923706055,31.25,31.690000534057617,40800
2025-06-25 00:00:00+00:00,31.350000381469727,31.829999923706055,31.25,31.450000762939453,71900
2025-06-26 00:00:00+00:00,31.350000381469727,32.209999084472656,31.350000381469727,31.899999618530273,27600
2025-06-27 00:00:00+00:00,31.299999237060547,31.299999237060547,30.360000610351562,30.520000457763672,45300
2025-06-30 00:00:00+00:00,31.09000015258789,31.649999618530273,30.350000381469727,31.56999969482422,126500
2025-07-01 00:00:00+00:00,31.940000534057617,32.83000183105469,31.809999465942383,32.45000076293945,89900
2025-07-02 00:00:00+00:00,32.7599983215332,32.7599983215332,31.709999084472656,32.06999969482422,118500
2025-07-03 00:00:00+00:00,31.329999923706055,32.33000183105469,31.329999923706055,32.119998931884766,81800
2025-07-07 00:00:00+00:00,31.93000030517578,32.4900016784668,31.56999969482422,32.470001220703125,50000
2025-07-08 00:00:00+00:00,32.2400016784668,32.650001525878906,31.059999465942383,31.389999389648438,34300
2025-07-09 00:00:00+00:00,31.260000228881836,32.0,31.170000076293945,31.940000534057617,28600
2025-07-10 00:00:00+00:00,32.16999816894531,32.31999969482422,31.5,31.989999771118164,78200
2025-07-11 00:00:00+00:00,32.029998779296875,32.97999954223633,32.029998779296875,32.54999923706055,55800
2025-07-14 00:00:00+00:00,32.72999954223633,33.279998779296875,32.41999816894531,32.75,78600
2025-07-15 00:00:00+00:00,32.900001525878906,32.900001525878906,31.989999771118164,32.650001525878906,122500
2025-07-16 00:00:00+00:00,32.61000061035156,32.900001525878906,32.400001525878906,32.61000061035156,126000
2025-07-17 00:00:00+00:00,32.130001068115234,32.470001220703125,32.0,32.380001068115234,31800
2025-07-18 00:00:00+00:00,32.31999969482422,32.79999923706055,32.29999923706055,32.470001220703125,112000
2025-07-21 00:00:00+00:00,32.630001068115234,34.189998626708984,32.150001525878906,33.5,114200
2025-07-22 00:00:00+00:00,33.9900016784668,34.4900016784668,33.45000076293945,34.220001220703125,72400
2025-07-23 00:00:00+00:00,34.189998626708984,34.40999984741211,33.65999984741211,33.86000061035156,172400
2025-07-24 00:00:00+00:00,33.439998626708984,33.599998474121094,32.959999084472656,32.970001220703125,199300
2025-07-25 00:00:00+00:00,32.52000045776367,33.16999816894531,32.2400016784668,32.61000061035156,134100
2025-07-28 00:00:00+00:00,32.43000030517578,32.93000030517578,32.0,32.15999984741211,122100
2025-07-29 00:00:00+00:00,32.040000915527344,32.45000076293945,31.899999618530273,32.16999816894531,16000
2025-07-30 00:00:00+00:00,31.989999771118164,32.560001373291016,31.049999237060547,31.260000228881836,61400
2025-07-31 00:00:00+00:00,31.239999771118164,31.719999313354492,30.950000762939453,30.950000762939453,22400
2025-08-01 00:00:00+00:00,31.360000610351562,31.700000762939453,30.989999771118164,31.030000686645508,31400
2025-08-04 00:00:00+00:00,31.469999313354492,32.880001068115234,31.469999313354492,32.2599983215332,37000
2025-08-05 00:00:00+00:00,32.400001525878906,33.349998474121094,32.400001525878906,33.13999938964844,70300
2025-08-06 00:00:00+00:00,33.290000915527344,33.77000045776367,32.90999984741211,33.66999816894531,38600
2025-08-07 00:00:00+00:00,33.93000030517578,34.93000030517578,33.93000030517578,34.7599983215332,143300
2025-08-08 00:00:00+00:00,34.52000045776367,35.599998474121094,34.52000045776367,35.119998931884766,145300
2025-08-11 00:00:00+00:00,34.599998474121094,35.310001373291016,34.560001373291016,35.220001220703125,470400
2025-08-12 00:00:00+00:00,35.2599983215332,35.56999969482422,35.04999923706055,35.2599983215332,438600
2025-08-13 00:00:00+00:00,35.290000915527344,35.52000045776367,34.900001525878906,35.09000015258789,28700
2025-08-14 00:00:00+00:00,34.63999938964844,35.45000076293945,33.619998931884766,33.790000915527344,219900
2025-08-15 00:00:00+00:00,33.849998474121094,34.9900016784668,33.849998474121094,34.529998779296875,119700
2025-08-18 00:00:00+00:00,34.880001068115234,34.880001068115234,34.099998474121094,34.650001525878906,139600
2025-08-19 00:00:00+00:00,34.689998626708984,34.77000045776367,33.900001525878906,34.040000915527344,77000
2025-08-20 00:00:00+00:00,34.119998931884766,34.9900016784668,33.9900016784668,34.220001220703125,61000
2025-08-21 00:00:00+00:00,34.47999954223633,35.290000915527344,34.29999923706055,34.970001220703125,79000
2025-08-22 00:00:00+00:00,35.20000076293945,36.099998474121094,34.88999938964844,35.939998626708984,30100
2025-08-25 00:00:00+00:00,36.0,36.900001525878906,36.0,36.599998474121094,138500
2025-08-26 00:00:00+00:00,36.54999923706055,37.34000015258789,36.2599983215332,37.18000030517578,77800
2025-08-27 00:00:00+00:00,37.099998474121094,37.369998931884766,36.470001220703125,36.939998626708984,124000
2025-08-28 00:00:00+00:00,36.7400016784668,36.83000183105469,36.54999923706055,36.720001220703125,114400
2025-08-29 00:00:00+00:00,36.77000045776367,37.90999984741211,36.7599983215332,37.630001068115234,90900
2025-09-02 00:00:00+00:00,38.400001525878906,39.20000076293945,38.349998474121094,38.540000915527344,307400
2025-09-03 00:00:00+00:00,39.02000045776367,39.040000915527344,38.720001220703125,38.83000183105469,155300
2025-09-04 00:00:00+00:00,38.599998474121094,38.9900016784668,38.099998474121094,38.279998779296875,208200
2025-09-05 00:00:00+00:00,38.779998779296875,40.189998626708984,38.779998779296875,39.54999923706055,152700
2025-09-08 00:00:00+00:00,40.16999816894531,40.83000183105469,40.02000045776367,40.470001220703125,257500
2025-09-09 00:00:00+00:00,40.970001220703125,40.970001220703125,39.869998931884766,39.959999084472656,267900
2025-09-10 00:00:00+00:00,40.41999816894531,40.45000076293945,39.84000015258789,40.27000045776367,209900
2025-09-11 00:00:00+00:00,40.0,40.849998474121094,39.810001373291016,40.709999084472656,258900
2025-09-12 00:00:00+00:00,41.0099983215332,41.5,40.5099983215332,41.5,233400
2025-09-15 00:00:00+00:00,41.400001525878906,41.88999938964844,40.810001373291016,41.459999084472656,255000
2025-09-16 00:00:00+00:00,41.70000076293945,41.720001220703125,40.84000015258789,40.900001525878906,217200
2025-09-17 00:00:00+00:00,40.4900016784668,41.869998931884766,40.47999954223633,41.0099983215332,95300
2025-09-18 00:00:00+00:00,40.91999816894531,41.08000183105469,40.279998779296875,40.970001220703125,134500
2025-09-19 00:00:00+00:00,40.849998474121094,42.56999969482422,40.849998474121094,42.369998931884766,109600
2025-09-22 00:00:00+00:00,43.20000076293945,43.709999084472656,42.4900016784668,43.5,225700
2025-09-23 00:00:00+00:00,44.279998779296875,44.630001068115234,43.529998779296875,44.0,181300
2025-09-24 00:00:00+00:00,44.11000061035156,44.11000061035156,42.9900016784668,43.11000061035156,89200
2025-09-25 00:00:00+00:00,42.81999969482422,43.66999816894531,42.81999969482422,43.0099983215332,122400
2025-09-26 00:00:00+00:00,43.029998779296875,44.63999938964844,43.029998779296875,44.43000030517578,118500
