"('date', '')","('open', 'BKTI')","('high', 'BKTI')","('low', 'BKTI')","('close', 'BKTI')","('volume', 'BKTI')"
2025-02-06 00:00:00+00:00,33.689998626708984,33.970001220703125,32.560001373291016,33.34000015258789,10600
2025-02-07 00:00:00+00:00,33.400001525878906,34.22999954223633,32.150001525878906,32.849998474121094,19000
2025-02-10 00:00:00+00:00,32.400001525878906,32.7400016784668,32.220001220703125,32.220001220703125,11100
2025-02-11 00:00:00+00:00,31.920000076293945,31.920000076293945,29.850000381469727,30.059999465942383,33100
2025-02-12 00:00:00+00:00,30.219999313354492,30.6299991607666,28.809999465942383,28.81999969482422,24700
2025-02-13 00:00:00+00:00,28.0,28.979999542236328,26.40999984741211,28.969999313354492,59900
2025-02-14 00:00:00+00:00,29.18000030517578,32.400001525878906,29.18000030517578,31.579999923706055,17500
2025-02-18 00:00:00+00:00,32.380001068115234,33.560001373291016,32.0099983215332,33.5,25900
2025-02-19 00:00:00+00:00,33.18000030517578,34.5,32.29999923706055,34.5,25600
2025-02-20 00:00:00+00:00,34.15999984741211,34.720001220703125,33.439998626708984,34.470001220703125,19600
2025-02-21 00:00:00+00:00,34.45000076293945,34.970001220703125,32.58000183105469,32.81999969482422,18500
2025-02-24 00:00:00+00:00,33.400001525878906,33.599998474121094,29.8799991607666,30.040000915527344,27600
2025-02-25 00:00:00+00:00,30.0,30.950000762939453,29.0,30.950000762939453,25300
2025-02-26 00:00:00+00:00,30.850000381469727,32.099998474121094,30.56999969482422,31.34000015258789,15000
2025-02-27 00:00:00+00:00,31.040000915527344,31.420000076293945,30.190000534057617,30.190000534057617,3000
2025-02-28 00:00:00+00:00,30.290000915527344,30.90999984741211,29.850000381469727,30.5,14700
2025-03-03 00:00:00+00:00,30.6299991607666,30.6299991607666,28.0,28.030000686645508,11000
2025-03-04 00:00:00+00:00,28.030000686645508,29.059999465942383,26.200000762939453,29.059999465942383,42900
2025-03-05 00:00:00+00:00,28.649999618530273,29.889999389648438,28.649999618530273,28.850000381469727,11200
2025-03-06 00:00:00+00:00,28.850000381469727,28.850000381469727,27.010000228881836,27.639999389648438,10800
2025-03-07 00:00:00+00:00,27.639999389648438,28.600000381469727,27.030000686645508,28.40999984741211,17900
2025-03-10 00:00:00+00:00,28.190000534057617,28.450000762939453,26.329999923706055,27.0,17200
2025-03-11 00:00:00+00:00,27.0,30.290000915527344,27.0,30.290000915527344,22900
2025-03-12 00:00:00+00:00,30.290000915527344,32.0,29.6299991607666,31.68000030517578,39400
2025-03-13 00:00:00+00:00,31.65999984741211,31.65999984741211,28.010000228881836,28.010000228881836,22900
2025-03-14 00:00:00+00:00,28.200000762939453,30.350000381469727,28.200000762939453,29.530000686645508,13400
2025-03-17 00:00:00+00:00,29.530000686645508,31.670000076293945,29.530000686645508,30.860000610351562,20500
2025-03-18 00:00:00+00:00,30.700000762939453,30.700000762939453,28.739999771118164,29.739999771118164,12500
2025-03-19 00:00:00+00:00,29.010000228881836,30.6299991607666,29.010000228881836,30.420000076293945,18100
2025-03-20 00:00:00+00:00,30.690000534057617,31.950000762939453,29.0,31.950000762939453,9900
2025-03-21 00:00:00+00:00,31.940000534057617,31.940000534057617,31.059999465942383,31.8799991607666,7300
2025-03-24 00:00:00+00:00,31.889999389648438,31.889999389648438,29.899999618530273,29.899999618530273,10400
2025-03-25 00:00:00+00:00,30.06999969482422,31.780000686645508,29.299999237060547,29.299999237060547,17500
2025-03-26 00:00:00+00:00,29.200000762939453,29.860000610351562,28.350000381469727,29.270000457763672,22100
2025-03-27 00:00:00+00:00,33.0,33.31999969482422,29.780000686645508,32.0,52000
2025-03-28 00:00:00+00:00,33.0,36.0,33.0,36.0,126300
2025-03-31 00:00:00+00:00,36.09000015258789,43.34000015258789,36.09000015258789,39.220001220703125,184800
2025-04-01 00:00:00+00:00,40.779998779296875,40.779998779296875,37.29999923706055,39.459999084472656,42300
2025-04-02 00:00:00+00:00,39.369998931884766,44.970001220703125,39.369998931884766,44.2599983215332,44200
2025-04-03 00:00:00+00:00,40.83000183105469,42.689998626708984,39.459999084472656,41.72999954223633,46300
2025-04-04 00:00:00+00:00,38.959999084472656,41.34000015258789,37.72999954223633,39.290000915527344,42000
2025-04-07 00:00:00+00:00,36.38999938964844,40.900001525878906,36.38999938964844,39.20000076293945,67600
2025-04-08 00:00:00+00:00,42.400001525878906,42.400001525878906,35.7599983215332,37.04999923706055,73500
2025-04-09 00:00:00+00:00,36.720001220703125,42.20000076293945,35.84000015258789,40.95000076293945,81700
2025-04-10 00:00:00+00:00,39.06999969482422,40.099998474121094,36.95000076293945,37.29999923706055,41900
2025-04-11 00:00:00+00:00,37.709999084472656,40.47999954223633,36.439998626708984,39.650001525878906,32900
2025-04-14 00:00:00+00:00,40.70000076293945,47.0,40.45000076293945,45.72999954223633,80600
2025-04-15 00:00:00+00:00,46.0,48.43000030517578,44.72999954223633,47.84000015258789,56900
2025-04-16 00:00:00+00:00,47.06999969482422,47.83000183105469,44.599998474121094,45.459999084472656,38700
2025-04-17 00:00:00+00:00,45.0,47.0,42.4900016784668,43.06999969482422,75400
2025-04-21 00:00:00+00:00,42.33000183105469,44.689998626708984,40.27000045776367,41.68000030517578,67500
2025-04-22 00:00:00+00:00,42.13999938964844,46.0099983215332,40.59000015258789,46.0099983215332,46500
2025-04-23 00:00:00+00:00,47.41999816894531,47.90999984741211,44.7599983215332,45.130001068115234,36000
2025-04-24 00:00:00+00:00,45.790000915527344,46.79999923706055,44.5099983215332,45.22999954223633,39800
2025-04-25 00:00:00+00:00,44.70000076293945,45.9900016784668,43.18000030517578,43.619998931884766,20500
2025-04-28 00:00:00+00:00,43.25,44.88999938964844,42.56999969482422,43.939998626708984,23600
2025-04-29 00:00:00+00:00,43.349998474121094,45.380001068115234,41.209999084472656,45.20000076293945,19600
2025-04-30 00:00:00+00:00,43.709999084472656,44.619998931884766,42.5,44.619998931884766,25300
2025-05-01 00:00:00+00:00,44.65999984741211,45.849998474121094,42.810001373291016,43.959999084472656,18100
2025-05-02 00:00:00+00:00,45.150001525878906,47.27000045776367,44.79999923706055,47.27000045776367,47100
2025-05-05 00:00:00+00:00,46.65999984741211,47.93000030517578,44.880001068115234,45.66999816894531,23300
2025-05-06 00:00:00+00:00,45.0,46.0,43.0,43.9900016784668,20500
2025-05-07 00:00:00+00:00,43.9900016784668,44.880001068115234,41.22999954223633,42.40999984741211,24500
2025-05-08 00:00:00+00:00,42.099998474121094,43.86000061035156,38.459999084472656,42.2599983215332,29400
2025-05-09 00:00:00+00:00,41.95000076293945,44.90999984741211,41.560001373291016,44.90999984741211,26700
2025-05-12 00:00:00+00:00,46.880001068115234,46.880001068115234,44.720001220703125,45.66999816894531,28000
2025-05-13 00:00:00+00:00,45.560001373291016,46.52000045776367,41.0,41.97999954223633,51700
2025-05-14 00:00:00+00:00,42.779998779296875,47.0,42.779998779296875,46.11000061035156,44400
2025-05-15 00:00:00+00:00,45.68000030517578,47.380001068115234,45.13999938964844,46.25,32200
2025-05-16 00:00:00+00:00,46.38999938964844,46.38999938964844,45.0,45.75,30900
2025-05-19 00:00:00+00:00,44.79999923706055,46.77000045776367,43.09000015258789,46.34000015258789,28000
2025-05-20 00:00:00+00:00,46.029998779296875,47.380001068115234,44.880001068115234,45.45000076293945,20200
2025-05-21 00:00:00+00:00,44.91999816894531,46.91999816894531,44.34000015258789,45.22999954223633,22300
2025-05-22 00:00:00+00:00,44.400001525878906,45.939998626708984,44.09000015258789,44.779998779296875,17000
2025-05-23 00:00:00+00:00,43.83000183105469,45.83000183105469,43.83000183105469,44.83000183105469,17500
2025-05-27 00:00:00+00:00,45.15999984741211,46.900001525878906,42.65999984741211,42.65999984741211,42500
2025-05-28 00:00:00+00:00,43.540000915527344,45.70000076293945,43.290000915527344,44.9900016784668,29500
2025-05-29 00:00:00+00:00,45.529998779296875,45.529998779296875,43.0,43.41999816894531,18100
2025-05-30 00:00:00+00:00,43.470001220703125,44.599998474121094,42.869998931884766,42.869998931884766,11500
2025-06-02 00:00:00+00:00,43.060001373291016,44.689998626708984,41.81999969482422,44.689998626708984,32000
2025-06-03 00:00:00+00:00,44.40999984741211,44.5099983215332,42.529998779296875,42.529998779296875,20900
2025-06-04 00:00:00+00:00,43.029998779296875,44.34000015258789,43.0,43.0,15400
2025-06-05 00:00:00+00:00,43.2400016784668,44.93000030517578,42.849998474121094,43.75,15500
2025-06-06 00:00:00+00:00,44.150001525878906,45.22999954223633,43.52000045776367,44.529998779296875,23700
2025-06-09 00:00:00+00:00,45.189998626708984,46.400001525878906,43.439998626708984,43.93000030517578,27500
2025-06-10 00:00:00+00:00,44.31999969482422,44.45000076293945,42.29999923706055,42.81999969482422,21700
2025-06-11 00:00:00+00:00,43.15999984741211,43.59000015258789,41.88999938964844,42.43000030517578,29300
2025-06-12 00:00:00+00:00,42.06999969482422,43.5,42.06999969482422,42.86000061035156,22700
2025-06-13 00:00:00+00:00,42.29999923706055,43.290000915527344,41.25,41.25,20200
2025-06-16 00:00:00+00:00,41.689998626708984,43.95000076293945,41.689998626708984,43.40999984741211,39200
2025-06-17 00:00:00+00:00,45.0,48.099998474121094,42.61000061035156,46.959999084472656,187700
2025-06-18 00:00:00+00:00,49.0,54.0,49.0,51.650001525878906,141400
2025-06-20 00:00:00+00:00,58.0,58.0,47.0,47.81999969482422,161400
2025-06-23 00:00:00+00:00,49.0,54.0099983215332,49.0,50.959999084472656,135100
2025-06-24 00:00:00+00:00,54.900001525878906,54.900001525878906,51.84000015258789,54.619998931884766,86500
2025-06-25 00:00:00+00:00,57.61000061035156,57.61000061035156,49.88999938964844,54.25,136600
2025-06-26 00:00:00+00:00,53.75,56.0,52.779998779296875,55.97999954223633,118600
2025-06-27 00:00:00+00:00,56.790000915527344,56.95000076293945,52.93000030517578,53.540000915527344,479300
2025-06-30 00:00:00+00:00,51.93000030517578,51.93000030517578,46.02000045776367,47.130001068115234,175000
2025-07-01 00:00:00+00:00,46.36000061035156,47.52000045776367,44.5,46.65999984741211,107900
2025-07-02 00:00:00+00:00,46.970001220703125,49.540000915527344,46.970001220703125,48.4900016784668,64300
2025-07-03 00:00:00+00:00,48.61000061035156,50.939998626708984,48.61000061035156,50.2400016784668,29200
2025-07-07 00:00:00+00:00,49.83000183105469,49.9900016784668,44.5,47.529998779296875,140200
2025-07-08 00:00:00+00:00,45.61000061035156,47.81999969482422,44.939998626708984,46.0,92700
2025-07-09 00:00:00+00:00,45.02000045776367,45.560001373291016,42.220001220703125,42.2599983215332,78100
2025-07-10 00:00:00+00:00,42.310001373291016,43.54999923706055,41.25,42.810001373291016,52100
2025-07-11 00:00:00+00:00,41.95000076293945,42.810001373291016,40.150001525878906,40.959999084472656,63400
2025-07-14 00:00:00+00:00,40.79999923706055,41.869998931884766,39.0099983215332,39.2599983215332,91100
2025-07-15 00:00:00+00:00,39.63999938964844,40.540000915527344,38.290000915527344,40.15999984741211,102500
2025-07-16 00:00:00+00:00,39.88999938964844,40.7400016784668,39.540000915527344,40.599998474121094,66300
2025-07-17 00:00:00+00:00,40.099998474121094,42.04999923706055,40.099998474121094,41.400001525878906,57900
2025-07-18 00:00:00+00:00,41.349998474121094,41.97999954223633,40.779998779296875,40.9900016784668,55500
2025-07-21 00:00:00+00:00,40.79999923706055,42.86000061035156,40.150001525878906,40.34000015258789,49000
2025-07-22 00:00:00+00:00,40.66999816894531,41.04999923706055,39.5,40.70000076293945,41000
2025-07-23 00:00:00+00:00,40.54999923706055,40.54999923706055,39.2599983215332,39.91999816894531,45600
2025-07-24 00:00:00+00:00,39.720001220703125,39.9900016784668,38.97999954223633,39.880001068115234,35800
2025-07-25 00:00:00+00:00,39.459999084472656,39.529998779296875,37.70000076293945,38.029998779296875,48200
2025-07-28 00:00:00+00:00,38.599998474121094,41.150001525878906,38.599998474121094,40.04999923706055,71400
2025-07-29 00:00:00+00:00,40.540000915527344,41.13999938964844,39.7599983215332,40.0099983215332,28300
2025-07-30 00:00:00+00:00,40.029998779296875,41.0,38.66999816894531,38.849998474121094,34400
2025-07-31 00:00:00+00:00,39.099998474121094,39.9900016784668,38.310001373291016,38.84000015258789,35000
2025-08-01 00:00:00+00:00,38.27000045776367,38.79999923706055,36.470001220703125,37.619998931884766,42000
2025-08-04 00:00:00+00:00,36.16999816894531,38.619998931884766,36.16999816894531,38.540000915527344,51100
2025-08-05 00:00:00+00:00,40.41999816894531,40.97999954223633,39.0099983215332,39.959999084472656,55900
2025-08-06 00:00:00+00:00,39.75,39.75,38.0,38.27000045776367,38100
2025-08-07 00:00:00+00:00,38.72999954223633,40.40999984741211,37.97999954223633,39.36000061035156,39400
2025-08-08 00:00:00+00:00,39.34000015258789,41.40999984741211,38.02000045776367,40.09000015258789,44900
2025-08-11 00:00:00+00:00,39.099998474121094,40.56999969482422,39.099998474121094,40.06999969482422,35600
2025-08-12 00:00:00+00:00,40.0,41.709999084472656,40.0,41.709999084472656,31900
2025-08-13 00:00:00+00:00,41.79999923706055,43.439998626708984,41.25,43.439998626708984,54800
2025-08-14 00:00:00+00:00,53.5,62.45000076293945,52.0,61.970001220703125,501600
2025-08-15 00:00:00+00:00,61.70000076293945,66.23999786376953,59.209999084472656,65.27999877929688,164500
2025-08-18 00:00:00+00:00,65.30000305175781,67.31999969482422,63.93000030517578,64.68000030517578,149800
2025-08-19 00:00:00+00:00,64.11000061035156,68.55999755859375,63.86000061035156,67.63999938964844,87800
2025-08-20 00:00:00+00:00,67.6500015258789,68.4000015258789,62.5099983215332,64.38999938964844,69600
2025-08-21 00:00:00+00:00,64.5199966430664,67.69000244140625,62.900001525878906,67.19999694824219,88900
2025-08-22 00:00:00+00:00,67.26000213623047,73.0,67.08000183105469,72.88999938964844,72500
2025-08-25 00:00:00+00:00,72.16000366210938,73.0,68.51000213623047,69.5199966430664,74800
2025-08-26 00:00:00+00:00,68.63999938964844,70.47000122070312,68.12999725341797,68.51000213623047,66900
2025-08-27 00:00:00+00:00,68.5,72.33000183105469,68.5,70.47000122070312,49300
2025-08-28 00:00:00+00:00,70.4000015258789,73.69000244140625,69.68000030517578,69.80999755859375,57200
2025-08-29 00:00:00+00:00,70.16999816894531,71.58999633789062,69.19000244140625,70.77999877929688,44400
2025-09-02 00:00:00+00:00,69.9800033569336,69.9800033569336,65.94000244140625,66.81999969482422,57000
2025-09-03 00:00:00+00:00,67.63999938964844,69.37000274658203,65.9800033569336,68.31999969482422,48400
2025-09-04 00:00:00+00:00,68.0,70.69999694824219,67.23999786376953,70.69999694824219,74900
2025-09-05 00:00:00+00:00,71.37999725341797,71.98999786376953,66.05999755859375,66.38999938964844,51700
2025-09-08 00:00:00+00:00,68.0999984741211,69.55000305175781,67.19000244140625,69.06999969482422,56900
2025-09-09 00:00:00+00:00,69.44999694824219,70.41999816894531,68.56999969482422,69.9000015258789,54800
2025-09-10 00:00:00+00:00,67.87000274658203,69.95999908447266,67.58999633789062,68.44999694824219,29200
2025-09-11 00:00:00+00:00,69.1500015258789,71.69999694824219,68.12999725341797,71.43000030517578,45900
2025-09-12 00:00:00+00:00,71.06999969482422,74.33000183105469,70.41000366210938,71.54000091552734,57400
2025-09-15 00:00:00+00:00,73.30000305175781,76.04000091552734,71.83000183105469,74.5999984741211,64500
2025-09-16 00:00:00+00:00,75.94000244140625,76.22000122070312,72.7300033569336,73.7300033569336,44900
2025-09-17 00:00:00+00:00,73.37000274658203,74.45999908447266,72.29000091552734,73.69000244140625,35400
2025-09-18 00:00:00+00:00,74.55000305175781,76.83000183105469,74.0,76.25,49800
2025-09-19 00:00:00+00:00,76.44999694824219,77.62999725341797,74.69999694824219,77.62999725341797,126700
2025-09-22 00:00:00+00:00,78.0,79.44999694824219,76.77999877929688,78.69000244140625,41300
2025-09-23 00:00:00+00:00,78.41999816894531,80.91000366210938,77.0199966430664,78.05000305175781,30600
2025-09-24 00:00:00+00:00,77.83000183105469,79.55000305175781,75.7699966430664,78.80999755859375,43600
2025-09-25 00:00:00+00:00,76.68000030517578,78.33000183105469,75.7699966430664,76.62999725341797,69900
2025-09-26 00:00:00+00:00,76.97000122070312,80.4800033569336,76.87000274658203,80.37999725341797,52200
