"('date', '')","('open', 'AIP')","('high', 'AIP')","('low', 'AIP')","('close', 'AIP')","('volume', 'AIP')"
2024-09-17 00:00:00+00:00,7.239999771118164,7.449999809265137,7.199999809265137,7.260000228881836,71400
2024-09-18 00:00:00+00:00,7.269999980926514,7.46999979019165,7.110000133514404,7.119999885559082,63800
2024-09-19 00:00:00+00:00,7.480000019073486,7.619999885559082,7.360000133514404,7.53000020980835,78000
2024-09-20 00:00:00+00:00,7.539999961853027,7.539999961853027,7.360000133514404,7.449999809265137,234900
2024-09-23 00:00:00+00:00,7.519999980926514,7.519999980926514,7.210000038146973,7.400000095367432,78500
2024-09-24 00:00:00+00:00,7.489999771118164,7.489999771118164,7.199999809265137,7.389999866485596,146700
2024-09-25 00:00:00+00:00,7.389999866485596,7.59499979019165,7.349999904632568,7.380000114440918,52900
2024-09-26 00:00:00+00:00,7.489999771118164,7.909999847412109,7.376999855041504,7.769999980926514,114800
2024-09-27 00:00:00+00:00,7.900000095367432,7.927999973297119,7.610000133514404,7.659999847412109,71600
2024-09-30 00:00:00+00:00,7.590000152587891,7.769999980926514,7.230000019073486,7.71999979019165,70700
2024-10-01 00:00:00+00:00,7.659999847412109,7.659999847412109,7.159999847412109,7.170000076293945,76100
2024-10-02 00:00:00+00:00,7.110000133514404,7.329999923706055,6.849999904632568,7.139999866485596,104400
2024-10-03 00:00:00+00:00,7.070000171661377,7.230000019073486,7.059999942779541,7.099999904632568,58000
2024-10-04 00:00:00+00:00,7.260000228881836,7.289999961853027,7.059999942779541,7.099999904632568,63700
2024-10-07 00:00:00+00:00,7.050000190734863,7.360000133514404,7.03000020980835,7.170000076293945,102400
2024-10-08 00:00:00+00:00,7.199999809265137,7.46999979019165,7.170000076293945,7.460000038146973,68300
2024-10-09 00:00:00+00:00,7.46999979019165,7.489999771118164,7.159999847412109,7.199999809265137,57400
2024-10-10 00:00:00+00:00,7.090000152587891,7.360000133514404,7.008999824523926,7.349999904632568,66900
2024-10-11 00:00:00+00:00,7.349999904632568,7.635000228881836,7.349999904632568,7.579999923706055,39500
2024-10-14 00:00:00+00:00,7.570000171661377,7.658999919891357,7.489999771118164,7.510000228881836,46300
2024-10-15 00:00:00+00:00,7.5,7.525000095367432,7.260000228881836,7.340000152587891,45900
2024-10-16 00:00:00+00:00,7.329999923706055,7.414999961853027,7.300000190734863,7.369999885559082,59600
2024-10-17 00:00:00+00:00,7.360000133514404,7.400000095367432,7.289999961853027,7.289999961853027,38200
2024-10-18 00:00:00+00:00,7.369999885559082,7.369999885559082,7.010000228881836,7.090000152587891,66800
2024-10-21 00:00:00+00:00,7.110000133514404,7.210000038146973,6.940000057220459,7.190000057220459,52600
2024-10-22 00:00:00+00:00,7.190000057220459,7.199999809265137,6.960000038146973,7.03000020980835,58400
2024-10-23 00:00:00+00:00,6.949999809265137,7.0,6.849999904632568,6.980000019073486,42900
2024-10-24 00:00:00+00:00,7.059999942779541,7.059999942779541,6.829999923706055,6.880000114440918,28500
2024-10-25 00:00:00+00:00,6.960000038146973,6.989999771118164,6.820000171661377,6.840000152587891,50700
2024-10-28 00:00:00+00:00,6.960000038146973,7.210000038146973,6.880000114440918,7.110000133514404,109400
2024-10-29 00:00:00+00:00,7.159999847412109,7.289999961853027,7.03000020980835,7.230000019073486,62600
2024-10-30 00:00:00+00:00,7.190000057220459,7.245999813079834,7.039999961853027,7.079999923706055,48900
2024-10-31 00:00:00+00:00,7.039999961853027,7.039999961853027,6.730000019073486,6.809999942779541,73000
2024-11-01 00:00:00+00:00,6.889999866485596,6.960000038146973,6.760000228881836,6.880000114440918,84000
2024-11-04 00:00:00+00:00,6.900000095367432,6.960000038146973,6.755000114440918,6.769999980926514,77900
2024-11-05 00:00:00+00:00,6.789999961853027,7.440000057220459,6.739999771118164,7.159999847412109,184900
2024-11-06 00:00:00+00:00,7.980000019073486,8.524999618530273,7.409999847412109,8.5,330000
2024-11-07 00:00:00+00:00,8.289999961853027,8.6899995803833,8.270000457763672,8.59000015258789,236300
2024-11-08 00:00:00+00:00,8.399999618530273,8.520000457763672,8.029999732971191,8.3100004196167,216600
2024-11-11 00:00:00+00:00,8.100000381469727,8.5,7.96999979019165,8.479999542236328,159100
2024-11-12 00:00:00+00:00,8.390000343322754,8.579999923706055,8.100000381469727,8.319999694824219,118400
2024-11-13 00:00:00+00:00,8.300000190734863,8.5649995803833,8.270000457763672,8.279999732971191,133600
2024-11-14 00:00:00+00:00,8.3100004196167,8.3100004196167,7.849999904632568,7.940000057220459,117800
2024-11-15 00:00:00+00:00,8.020000457763672,8.020000457763672,7.579999923706055,7.800000190734863,137300
2024-11-18 00:00:00+00:00,7.840000152587891,8.050000190734863,7.650000095367432,7.840000152587891,140800
2024-11-19 00:00:00+00:00,7.760000228881836,8.220000267028809,7.760000228881836,8.09000015258789,88900
2024-11-20 00:00:00+00:00,8.0600004196167,8.149999618530273,7.989999771118164,8.100000381469727,87200
2024-11-21 00:00:00+00:00,8.149999618530273,8.460000038146973,8.041000366210938,8.449999809265137,150100
2024-11-22 00:00:00+00:00,8.399999618530273,8.604999542236328,8.229999542236328,8.369999885559082,170200
2024-11-25 00:00:00+00:00,8.479999542236328,8.75,8.399999618530273,8.5,154200
2024-11-26 00:00:00+00:00,8.5,8.880000114440918,8.336999893188477,8.729999542236328,223300
2024-11-27 00:00:00+00:00,8.800000190734863,8.800000190734863,8.444999694824219,8.510000228881836,75000
2024-11-29 00:00:00+00:00,8.569999694824219,8.760000228881836,8.460000038146973,8.6899995803833,86100
2024-12-02 00:00:00+00:00,8.640000343322754,8.675000190734863,8.449999809265137,8.609999656677246,164400
2024-12-03 00:00:00+00:00,8.5,8.75,8.329999923706055,8.729999542236328,146100
2024-12-04 00:00:00+00:00,8.640000343322754,9.3100004196167,8.279999732971191,9.220000267028809,345000
2024-12-05 00:00:00+00:00,9.300000190734863,9.300000190734863,8.770000457763672,8.869999885559082,231100
2024-12-06 00:00:00+00:00,8.899999618530273,9.050000190734863,8.800000190734863,8.989999771118164,167700
2024-12-09 00:00:00+00:00,9.0,9.100000381469727,8.619999885559082,8.8100004196167,114200
2024-12-10 00:00:00+00:00,8.869999885559082,9.260000228881836,8.770000457763672,9.100000381469727,251000
2024-12-11 00:00:00+00:00,9.260000228881836,10.055000305175781,9.210000038146973,9.989999771118164,517400
2024-12-12 00:00:00+00:00,10.0,10.239999771118164,9.65999984741211,10.140000343322754,413500
2024-12-13 00:00:00+00:00,10.25,10.600000381469727,9.850000381469727,10.289999961853027,493200
2024-12-16 00:00:00+00:00,10.279999732971191,10.279999732971191,9.75,9.779999732971191,186800
2024-12-17 00:00:00+00:00,9.720000267028809,10.119999885559082,9.670000076293945,10.0,260700
2024-12-18 00:00:00+00:00,10.119999885559082,10.350000381469727,9.180000305175781,9.34000015258789,317000
2024-12-19 00:00:00+00:00,9.479999542236328,9.619999885559082,8.78499984741211,8.949999809265137,183700
2024-12-20 00:00:00+00:00,8.75,9.539999961853027,8.720000267028809,9.479999542236328,499800
2024-12-23 00:00:00+00:00,9.489999771118164,9.90999984741211,9.380000114440918,9.779999732971191,126500
2024-12-24 00:00:00+00:00,9.800000190734863,9.930000305175781,9.649999618530273,9.920000076293945,45500
2024-12-26 00:00:00+00:00,9.850000381469727,10.694999694824219,9.819999694824219,10.609999656677246,336200
2024-12-27 00:00:00+00:00,10.529999732971191,10.670000076293945,9.859999656677246,10.270000457763672,310600
2024-12-30 00:00:00+00:00,10.170000076293945,10.609999656677246,9.878000259399414,10.350000381469727,261800
2024-12-31 00:00:00+00:00,10.460000038146973,10.460000038146973,10.050000190734863,10.1899995803833,165600
2025-01-02 00:00:00+00:00,10.199999809265137,11.899999618530273,9.772000312805176,11.890000343322754,1358400
2025-01-03 00:00:00+00:00,12.079999923706055,12.390000343322754,11.680000305175781,12.25,751900
2025-01-06 00:00:00+00:00,12.609999656677246,12.640000343322754,12.15999984741211,12.279999732971191,495400
2025-01-07 00:00:00+00:00,12.260000228881836,12.385000228881836,10.954999923706055,11.25,405700
2025-01-08 00:00:00+00:00,11.220000267028809,11.329999923706055,10.868000030517578,11.25,326300
2025-01-10 00:00:00+00:00,11.199999809265137,11.380000114440918,10.5,11.100000381469727,391700
2025-01-13 00:00:00+00:00,11.09000015258789,11.364999771118164,10.720000267028809,11.220000267028809,217000
2025-01-14 00:00:00+00:00,11.5,11.829999923706055,10.8100004196167,11.0600004196167,252900
2025-01-15 00:00:00+00:00,11.170000076293945,11.64900016784668,11.119999885559082,11.600000381469727,398200
2025-01-16 00:00:00+00:00,11.640000343322754,12.130000114440918,11.4399995803833,11.449999809265137,225100
2025-01-17 00:00:00+00:00,11.819999694824219,11.819999694824219,11.312999725341797,11.479999542236328,175500
2025-01-21 00:00:00+00:00,11.510000228881836,12.210000038146973,11.390000343322754,12.149999618530273,261100
2025-01-22 00:00:00+00:00,12.359999656677246,12.420000076293945,11.916999816894531,12.140000343322754,194100
2025-01-23 00:00:00+00:00,11.989999771118164,12.170000076293945,11.949999809265137,12.170000076293945,133900
2025-01-24 00:00:00+00:00,12.0600004196167,12.329999923706055,11.819999694824219,12.039999961853027,170900
2025-01-27 00:00:00+00:00,11.510000228881836,11.845999717712402,10.09000015258789,10.300000190734863,412500
2025-01-28 00:00:00+00:00,10.300000190734863,10.609999656677246,9.800000190734863,10.59000015258789,288000
2025-01-29 00:00:00+00:00,10.59000015258789,11.069999694824219,10.449999809265137,10.789999961853027,214800
2025-01-30 00:00:00+00:00,10.989999771118164,11.430000305175781,10.989999771118164,11.210000038146973,196400
2025-01-31 00:00:00+00:00,11.25,11.369999885559082,10.579999923706055,10.619999885559082,242700
