"('date', '')","('open', 'AAP')","('high', 'AAP')","('low', 'AAP')","('close', 'AAP')","('volume', 'AAP')"
2025-01-17 00:00:00+00:00,45.60916115841449,46.626868707660826,45.34238268285781,45.362144470214844,1338400
2025-01-21 00:00:00+00:00,45.421428401838035,46.28104539433188,44.96691484529119,45.62892150878906,1684800
2025-01-22 00:00:00+00:00,45.55975891392538,46.626869054924065,45.18429248969641,45.92534255981445,1404300
2025-01-23 00:00:00+00:00,45.92534301017981,47.59517449431774,45.73761168081212,46.80472183227539,1693500
2025-01-24 00:00:00+00:00,46.794843566924165,48.000286251436734,46.46877971848689,47.86195373535156,1326700
2025-01-27 00:00:00+00:00,47.77302764941961,48.790739003189216,47.41732677216518,48.63264846801758,1782300
2025-01-28 00:00:00+00:00,48.622765726590536,48.909305999675645,47.437084827308716,48.17813491821289,1124000
2025-01-29 00:00:00+00:00,48.21765637877587,48.682048954836766,47.634696848741626,48.15837478637695,1209000
2025-01-30 00:00:00+00:00,48.65241057497596,49.98629923865676,48.50419904826667,49.19584655761719,1919300
2025-01-31 00:00:00+00:00,48.95870729157378,49.29465014134058,47.446966352210964,47.92123794555664,1543300
2025-02-03 00:00:00+00:00,46.57746480922275,48.197893635008235,45.6684452315091,47.62481689453125,1428700
2025-02-04 00:00:00+00:00,47.980524062009195,49.36381528870704,47.95087949565112,48.97846984863281,1398300
2025-02-05 00:00:00+00:00,48.98835615503212,49.7985706692217,48.14849707234962,48.41527557373047,1046200
2025-02-06 00:00:00+00:00,49.13656244154317,49.81832718954141,48.14849562284532,48.29670715332031,1374100
2025-02-07 00:00:00+00:00,48.07932857377008,48.276942680357095,45.35226596423112,45.401668548583984,1926800
2025-02-10 00:00:00+00:00,45.51035634887371,46.182242047597065,44.64085654420072,44.70014190673828,1911900
2025-02-11 00:00:00+00:00,44.522292055015605,46.47866389703903,43.968973281535696,46.43914031982422,1800000
2025-02-12 00:00:00+00:00,45.43131108619783,46.952934865295184,45.08548921330104,46.92329406738281,1664700
2025-02-13 00:00:00+00:00,48.05956875458915,48.78085706937461,47.04186115237039,48.01016616821289,2214200
2025-02-14 00:00:00+00:00,48.41527606590987,48.43503785538075,46.923296768030475,47.29875946044922,1176400
2025-02-18 00:00:00+00:00,47.199949938587935,47.22959073547851,44.03813552856445,44.03813552856445,3288200
2025-02-19 00:00:00+00:00,43.70219626936594,44.60133695099133,43.51446492500052,43.79112243652344,1928000
2025-02-20 00:00:00+00:00,44.11718463679746,44.265392397002394,42.90185914189756,43.810882568359375,1948400
2025-02-21 00:00:00+00:00,44.50252851922639,44.729783425525746,42.19045211139407,42.9216194152832,2499700
2025-02-24 00:00:00+00:00,42.92162029838659,43.88004629747013,42.052124230962555,42.29914093017578,2826300
2025-02-25 00:00:00+00:00,42.625203262480575,45.5202394315635,42.28926038305599,45.3325080871582,4189700
2025-02-26 00:00:00+00:00,42.98090480974628,43.48481720769912,36.607873342741875,37.250118255615234,8843300
2025-02-27 00:00:00+00:00,37.309400278347304,38.22830269326085,35.99527340950712,36.51894760131836,4857600
2025-02-28 00:00:00+00:00,36.55846855521397,37.62558241954333,35.73837137031173,36.45966339111328,3386500
2025-03-03 00:00:00+00:00,36.667160173654516,36.775848126568086,34.60210037582401,34.98744583129883,3368900
2025-03-04 00:00:00+00:00,34.335324144451036,35.3826763961204,34.15747180418311,34.167354583740234,3023600
2025-03-05 00:00:00+00:00,34.088301694480826,34.760187362746656,33.534982976739734,33.94009017944336,3876600
2025-03-06 00:00:00+00:00,33.6535563086762,34.78983085851955,33.11999933613635,33.22868728637695,3206500
2025-03-07 00:00:00+00:00,33.100237887419084,35.17517666522879,32.68525163952743,34.94792175292969,3486500
2025-03-10 00:00:00+00:00,34.88863702913869,37.319280241038996,34.82935166939403,36.14348220825195,4304500
2025-03-11 00:00:00+00:00,36.93393600224697,37.74415043202486,35.91622469134021,36.084197998046875,3102200
2025-03-12 00:00:00+00:00,36.24228826304844,37.28964036256898,35.21469795059531,37.13154983520508,2524100
2025-03-13 00:00:00+00:00,37.15130711154543,38.08997124804686,36.71655911226627,37.68486404418945,2381100
2025-03-14 00:00:00+00:00,37.922003551210196,38.267825411792806,36.72643989924832,37.14142990112305,1930900
2025-03-17 00:00:00+00:00,37.03274216682933,37.87260118463835,36.55847056851187,37.38844680786133,1807800
2025-03-18 00:00:00+00:00,37.19083504618685,37.793556418278506,36.597996453178304,37.26988220214844,1538900
2025-03-19 00:00:00+00:00,37.48725208572691,37.922003878989216,36.311453980407414,36.47942352294922,1773900
2025-03-20 00:00:00+00:00,36.20276723753348,37.912122362859044,35.87670715090556,37.190834045410156,1688700
2025-03-21 00:00:00+00:00,36.8845354446313,37.52677660297658,36.657276763809485,37.01298141479492,1935800
2025-03-24 00:00:00+00:00,37.21059511301795,38.34687342773424,37.1809543154921,38.12949752807617,1705600
2025-03-25 00:00:00+00:00,38.188784352019916,38.188784352019916,36.93393903005972,37.0920295715332,1291500
2025-03-26 00:00:00+00:00,37.16119354928735,37.81331749701818,36.588112986857574,37.36868667602539,1514200
2025-03-27 00:00:00+00:00,37.477370828843895,41.17273823490343,37.29951851848002,39.88825225830078,4834500
2025-03-28 00:00:00+00:00,39.522672180201795,39.9870647844554,37.93188402188055,38.48520278930664,2757500
2025-03-31 00:00:00+00:00,37.90224072644595,39.176847724873866,37.793552782043896,38.742095947265625,2384700
2025-04-01 00:00:00+00:00,38.4061555374629,39.32505796483524,38.11961902946323,38.55436706542969,2000200
2025-04-02 00:00:00+00:00,37.991167284775386,39.28553231477956,37.89235834828713,38.85078430175781,2069700
2025-04-03 00:00:00+00:00,37.54653956842251,38.71245873023917,35.96563414689611,36.183006286621094,3570900
2025-04-04 00:00:00+00:00,35.36291114720101,36.47942390067971,34.06854230167512,34.59221649169922,3182200
2025-04-07 00:00:00+00:00,33.475704522944284,34.7997141969271,31.381002059981252,32.043006896972656,4345100
2025-04-08 00:00:00+00:00,32.98167188524965,33.475705300915926,29.80997637668646,29.948305130004883,3408600
2025-04-09 00:00:00+00:00,29.63212453963365,33.89069212600471,28.545250630126443,33.07059860229492,4282400
2025-04-10 00:00:00+00:00,32.28013949349889,32.28013949349889,30.42257668391745,31.78610610961914,2899600
2025-04-11 00:00:00+00:00,31.606862216523606,32.5030866696723,30.511475929631636,32.12467956542969,2917600
2025-04-14 00:00:00+00:00,32.831703321149334,32.911365773138506,31.62677787040876,32.74208068847656,1837300
2025-04-15 00:00:00+00:00,32.69229192315686,33.41922938302584,32.12467937088239,32.25413513183594,1410100
2025-04-16 00:00:00+00:00,32.04501733754476,32.46325377253401,30.551309271961365,30.750469207763672,1728800
2025-04-17 00:00:00+00:00,30.90980019122758,32.0350575459177,30.35214780576713,31.736318588256836,1617600
2025-04-21 00:00:00+00:00,31.427616385617277,32.59270872373944,30.840091075834,32.50308609008789,1998800
2025-04-22 00:00:00+00:00,32.991031922498806,33.48893459166367,32.453296128113735,32.80182647705078,1705400
2025-04-23 00:00:00+00:00,33.91713151756092,34.454863518426826,32.214301485615074,32.60266876220703,2124900
2025-04-24 00:00:00+00:00,32.54291876051125,33.00098830445591,31.367868157386493,32.80182647705078,1608300
2025-04-25 00:00:00+00:00,32.36367359511422,32.941242516493375,32.174471947781,32.74208068847656,1289500
2025-04-28 00:00:00+00:00,32.74208106846081,33.16031749332358,32.03505638086106,32.49312973022461,1163900
2025-04-29 00:00:00+00:00,32.19439158464014,33.20015340405444,31.756234761425127,33.17028045654297,1517900
2025-04-30 00:00:00+00:00,32.87153289192154,32.87153289192154,31.66660933158037,32.5827522277832,1398400
2025-05-01 00:00:00+00:00,32.77195349826723,33.49889093864545,32.4732126568194,32.831703186035156,1806400
2025-05-02 00:00:00+00:00,33.449104595527835,34.13620897572181,33.010951573205105,33.269859313964844,1686000
2025-05-05 00:00:00+00:00,33.1105292811598,33.1105292811598,31.636737756969755,31.67656898498535,2005500
2025-05-06 00:00:00+00:00,31.12887734239507,31.985268703379866,30.959590346732714,31.31808090209961,1952500
2025-05-07 00:00:00+00:00,31.567030469369694,32.21430167000259,31.128875581961175,31.228456497192383,1728100
2025-05-08 00:00:00+00:00,31.567032344315173,31.885689772503525,30.929715588590373,31.258331298828125,1732800
2025-05-09 00:00:00+00:00,31.36786937725127,31.736318202474973,30.71063798034242,30.750469207763672,2267400
2025-05-12 00:00:00+00:00,32.55287823969039,33.35948200801178,32.353720192032405,33.239986419677734,2963800
2025-05-13 00:00:00+00:00,33.5785606559255,33.917134657509074,32.851623140492364,33.090614318847656,1777500
2025-05-14 00:00:00+00:00,32.86157650985992,33.1503609726942,32.09480593545301,32.5827522277832,1914300
2025-05-15 00:00:00+00:00,32.46325401116793,34.32541281501158,32.42342468280192,34.27561950683594,2032600
2025-05-16 00:00:00+00:00,34.51461353670664,35.47058576815603,34.51461353670664,34.883060455322266,2399900
2025-05-19 00:00:00+00:00,34.136207434814466,34.853188528701935,33.94700577890353,34.23579025268555,3283100
2025-05-20 00:00:00+00:00,34.21587402773785,35.14197335027586,33.96692267864045,34.0167121887207,2429000
2025-05-21 00:00:00+00:00,33.140401028473,33.33956285939041,31.14879221603879,31.178665161132812,4740900
2025-05-22 00:00:00+00:00,42.88933760598839,49.830102351450215,41.445419038742045,48.963748931884766,27499800
2025-05-23 00:00:00+00:00,49.28241093853099,49.302323703686916,46.105789280005105,48.46584701538086,9532800
2025-05-27 00:00:00+00:00,49.54131721039179,49.73051886336322,47.748868302217325,49.391944885253906,5349900
2025-05-28 00:00:00+00:00,49.79026763673313,52.67810467914203,49.39194397616088,52.48889923095703,6733500
2025-05-29 00:00:00+00:00,52.6382746166406,52.9071425333693,46.812810684911206,48.15715026855469,5027200
2025-05-30 00:00:00+00:00,47.84844607828032,48.64508959472044,47.33062684292026,47.72895050048828,2653000
2025-06-02 00:00:00+00:00,47.69907860512944,49.76039541119822,46.87255832703531,49.521400451660156,2328600
2025-06-03 00:00:00+00:00,50.79603048418814,52.31961529035751,49.591106892673984,51.75200653076172,2948100
2025-06-04 00:00:00+00:00,51.69225728593673,51.98104175872929,50.64666239339741,51.46322250366211,1984000
2025-06-05 00:00:00+00:00,51.572760719038996,52.45902688530717,51.2939326339744,52.10053634643555,2018600
2025-06-06 00:00:00+00:00,52.61835531552206,52.717934331932334,51.79183504427201,52.279781341552734,1522000
2025-06-09 00:00:00+00:00,52.678105617810616,53.096342050037656,51.184397562092315,51.8814582824707,2132100
2025-06-10 00:00:00+00:00,52.61835796525018,53.076427541718274,51.23418905448574,53.02663803100586,2193500
2025-06-11 00:00:00+00:00,53.08638659908427,53.37516727458041,51.21427140610551,51.30389404296875,1763800
2025-06-12 00:00:00+00:00,50.80599246142151,51.52297357202616,50.278216809835406,50.59687423706055,1829400
2025-06-13 00:00:00+00:00,49.85002004986637,50.786075765064396,47.74887003297135,48.26668930053711,2127400
2025-06-16 00:00:00+00:00,48.79446495760459,49.113122384044274,47.82853249694271,48.25672912597656,2102400
2025-06-17 00:00:00+00:00,48.02769470214844,48.57538692057415,47.599498069869234,48.02769470214844,1583000
2025-06-18 00:00:00+00:00,48.13723340029973,49.26249457089861,48.02769419802513,48.346351623535156,1842900
2025-06-20 00:00:00+00:00,48.585345237915156,49.322239089358405,48.226854694533664,49.21269989013672,1827700
2025-06-23 00:00:00+00:00,49.14299376933743,51.81175248000163,48.65505126253387,51.71217346191406,2288900
2025-06-24 00:00:00+00:00,49.70064804861133,49.79027068779721,46.53398652897173,48.05756759643555,6014700
2025-06-25 00:00:00+00:00,48.10735955158434,48.10735955158434,46.016165962358144,46.484195709228516,2633900
2025-06-26 00:00:00+00:00,46.5240294568721,46.872559827043716,44.86103246521977,46.085872650146484,2570900
2025-06-27 00:00:00+00:00,46.51406893468154,47.26092297845753,45.65767569002703,46.30495071411133,11269100
2025-06-30 00:00:00+00:00,47.07172134457196,47.07172134457196,44.62204099147646,46.29499435424805,2788900
2025-07-01 00:00:00+00:00,46.20537093515349,50.537122798394606,45.9066262835953,49.26249313354492,3685600
2025-07-02 00:00:00+00:00,49.640897150374485,49.750436351018095,48.256728266669455,48.804420471191406,1946300
2025-07-03 00:00:00+00:00,49.25253342114329,51.722130319634964,48.99362569251829,51.403472900390625,1895800
2025-07-07 00:00:00+00:00,50.81594737338737,54.11206455180353,50.58691259161649,53.99256896972656,2953500
2025-07-08 00:00:00+00:00,54.102109631609714,55.615730508681956,52.83743630780263,55.476318359375,3140400
2025-07-09 00:00:00+00:00,55.74518591568132,58.234699419232804,55.516151129198114,58.125160217285156,2161300
2025-07-10 00:00:00+00:00,58.105241762845935,61.62043729860027,58.02557930864626,59.349998474121094,3442300
2025-07-11 00:00:00+00:00,58.84000015258789,63.2599983215332,58.689998626708984,62.560001373291016,3153600
2025-07-14 00:00:00+00:00,62.310001373291016,62.33000183105469,59.0,62.0099983215332,2604600
2025-07-15 00:00:00+00:00,62.81999969482422,62.959999084472656,61.38999938964844,62.400001525878906,1953000
2025-07-16 00:00:00+00:00,62.83000183105469,63.18000030517578,60.36000061035156,62.290000915527344,2203600
2025-07-17 00:00:00+00:00,62.77000045776367,63.459999084472656,60.90999984741211,61.08000183105469,2804000
2025-07-18 00:00:00+00:00,61.61000061035156,61.619998931884766,60.66999816894531,61.130001068115234,1448300
2025-07-21 00:00:00+00:00,61.880001068115234,63.619998931884766,60.5,62.79999923706055,2008800
2025-07-22 00:00:00+00:00,62.959999084472656,66.4800033569336,61.79999923706055,65.62999725341797,2898800
2025-07-23 00:00:00+00:00,65.69000244140625,68.26000213623047,65.11000061035156,66.5,3762500
2025-07-24 00:00:00+00:00,70.0,70.0,59.29999923706055,59.650001525878906,5215400
2025-07-25 00:00:00+00:00,59.900001525878906,60.25,56.34000015258789,58.68000030517578,3071900
2025-07-28 00:00:00+00:00,58.130001068115234,58.810001373291016,56.470001220703125,57.5,1936300
2025-07-29 00:00:00+00:00,57.5099983215332,57.5099983215332,55.810001373291016,56.7400016784668,2281000
2025-07-30 00:00:00+00:00,57.43000030517578,57.5,55.02000045776367,55.83000183105469,1799400
2025-07-31 00:00:00+00:00,55.459999084472656,55.849998474121094,52.90999984741211,53.06999969482422,1934600
2025-08-01 00:00:00+00:00,53.0,53.560001373291016,51.84000015258789,52.709999084472656,1908600
2025-08-04 00:00:00+00:00,53.4900016784668,54.040000915527344,52.83000183105469,53.529998779296875,1511300
2025-08-05 00:00:00+00:00,53.63999938964844,57.529998779296875,53.58000183105469,57.09000015258789,2844600
2025-08-06 00:00:00+00:00,57.09000015258789,61.189998626708984,56.529998779296875,60.43000030517578,3074900
2025-08-07 00:00:00+00:00,60.61000061035156,61.400001525878906,57.90999984741211,58.34000015258789,2155700
2025-08-08 00:00:00+00:00,58.43000030517578,59.099998474121094,57.470001220703125,59.08000183105469,1133200
2025-08-11 00:00:00+00:00,60.0,60.5,58.459999084472656,59.36000061035156,1599800
2025-08-12 00:00:00+00:00,59.689998626708984,60.88999938964844,58.81999969482422,59.11000061035156,1446400
2025-08-13 00:00:00+00:00,59.099998474121094,62.36000061035156,58.91999816894531,61.810001373291016,2542900
2025-08-14 00:00:00+00:00,54.0,57.63999938964844,51.959999084472656,56.849998474121094,7326400
2025-08-15 00:00:00+00:00,56.849998474121094,59.209999084472656,56.34000015258789,56.84000015258789,3391300
2025-08-18 00:00:00+00:00,57.11000061035156,57.470001220703125,56.09000015258789,56.599998474121094,1749100
2025-08-19 00:00:00+00:00,56.58000183105469,57.47999954223633,55.849998474121094,56.31999969482422,1430500
2025-08-20 00:00:00+00:00,56.27000045776367,57.18000030517578,55.77000045776367,56.560001373291016,1249400
2025-08-21 00:00:00+00:00,55.560001373291016,56.34000015258789,54.22999954223633,55.599998474121094,1195700
2025-08-22 00:00:00+00:00,56.189998626708984,58.470001220703125,55.56999969482422,57.790000915527344,1314500
2025-08-25 00:00:00+00:00,57.560001373291016,59.95000076293945,57.369998931884766,59.47999954223633,1467000
2025-08-26 00:00:00+00:00,59.540000915527344,61.22999954223633,59.369998931884766,60.189998626708984,1708600
2025-08-27 00:00:00+00:00,60.04999923706055,61.22999954223633,60.029998779296875,60.77000045776367,1095200
2025-08-28 00:00:00+00:00,60.79999923706055,61.400001525878906,60.04999923706055,60.52000045776367,1093800
2025-08-29 00:00:00+00:00,60.880001068115234,61.439998626708984,60.25,60.9900016784668,1095000
2025-09-02 00:00:00+00:00,60.040000915527344,61.0,59.22999954223633,59.56999969482422,1497100
2025-09-03 00:00:00+00:00,59.25,59.560001373291016,57.880001068115234,59.08000183105469,1373400
2025-09-04 00:00:00+00:00,59.15999984741211,60.22999954223633,58.63999938964844,60.060001373291016,942200
2025-09-05 00:00:00+00:00,60.45000076293945,61.18000030517578,59.790000915527344,60.439998626708984,880100
2025-09-08 00:00:00+00:00,60.47999954223633,61.54999923706055,60.130001068115234,61.0,1214500
2025-09-09 00:00:00+00:00,60.810001373291016,61.16999816894531,58.13999938964844,59.540000915527344,1539500
2025-09-10 00:00:00+00:00,59.31999969482422,60.349998474121094,58.93000030517578,59.130001068115234,1326600
2025-09-11 00:00:00+00:00,59.939998626708984,62.27000045776367,59.56999969482422,62.20000076293945,1342900
2025-09-12 00:00:00+00:00,61.75,61.81999969482422,60.43000030517578,61.09000015258789,1520400
2025-09-15 00:00:00+00:00,61.25,64.55999755859375,60.880001068115234,64.16999816894531,2322300
2025-09-16 00:00:00+00:00,64.5199966430664,65.20999908447266,63.150001525878906,63.22999954223633,2286900
2025-09-17 00:00:00+00:00,63.189998626708984,64.69000244140625,61.65999984741211,62.68000030517578,1554400
2025-09-18 00:00:00+00:00,61.9900016784668,63.04999923706055,60.029998779296875,60.119998931884766,2160400
2025-09-19 00:00:00+00:00,59.9900016784668,60.2599983215332,57.65999984741211,58.70000076293945,2549200
2025-09-22 00:00:00+00:00,58.880001068115234,61.2400016784668,58.83000183105469,60.15999984741211,2228200
2025-09-23 00:00:00+00:00,60.13999938964844,61.25,58.529998779296875,60.11000061035156,1774300
2025-09-24 00:00:00+00:00,59.88999938964844,61.380001068115234,59.150001525878906,61.04999923706055,1416900
2025-09-25 00:00:00+00:00,60.150001525878906,60.459999084472656,59.290000915527344,59.83000183105469,1074500
2025-09-26 00:00:00+00:00,59.59000015258789,61.349998474121094,59.33000183105469,61.0,1126100
