"('date', '')","('open', 'CTGO')","('high', 'CTGO')","('low', 'CTGO')","('close', 'CTGO')","('volume', 'CTGO')"
2013-07-29 00:00:00+00:00,8.489999771118164,8.489999771118164,8.489999771118164,8.489999771118164,0
2013-07-30 00:00:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,1400
2013-07-31 00:00:00+00:00,8.260000228881836,9.5,8.260000228881836,8.5,8700
2013-08-01 00:00:00+00:00,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,1600
2013-08-02 00:00:00+00:00,8.170000076293945,8.989999771118164,8.170000076293945,8.989999771118164,700
2013-08-05 00:00:00+00:00,8.210000038146973,8.5,8.210000038146973,8.5,300
2013-08-06 00:00:00+00:00,8.300000190734863,9.0,8.300000190734863,9.0,3800
2013-08-07 00:00:00+00:00,8.3100004196167,8.3100004196167,8.300000190734863,8.300000190734863,500
2013-08-08 00:00:00+00:00,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,200
2013-08-09 00:00:00+00:00,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,0
2013-08-12 00:00:00+00:00,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,200
2013-08-13 00:00:00+00:00,8.989999771118164,9.25,8.989999771118164,9.029999732971191,1400
2013-08-14 00:00:00+00:00,9.029999732971191,9.039999961853027,9.0,9.039999961853027,2800
2013-08-15 00:00:00+00:00,9.050000190734863,9.050000190734863,9.0,9.050000190734863,600
2013-08-16 00:00:00+00:00,9.0600004196167,9.100000381469727,9.0600004196167,9.100000381469727,600
2013-08-19 00:00:00+00:00,9.100000381469727,9.5,9.09000015258789,9.5,2400
2013-08-20 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-08-21 00:00:00+00:00,9.5,9.5,9.09000015258789,9.09000015258789,10200
2013-08-22 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,500
2013-08-23 00:00:00+00:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,100
2013-08-26 00:00:00+00:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0
2013-08-27 00:00:00+00:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0
2013-08-28 00:00:00+00:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0
2013-08-29 00:00:00+00:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0
2013-08-30 00:00:00+00:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0
2013-09-03 00:00:00+00:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0
2013-09-04 00:00:00+00:00,9.489999771118164,12.5,9.489999771118164,12.5,5000
2013-09-05 00:00:00+00:00,12.5,12.5,12.5,12.5,0
2013-09-06 00:00:00+00:00,12.5,12.5,12.5,12.5,0
2013-09-09 00:00:00+00:00,12.5,12.5,12.5,12.5,0
2013-09-10 00:00:00+00:00,10.100000381469727,12.0,9.5,11.949999809265137,1600
2013-09-11 00:00:00+00:00,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,300
2013-09-12 00:00:00+00:00,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2013-09-13 00:00:00+00:00,10.010000228881836,10.5,10.010000228881836,10.5,600
2013-09-16 00:00:00+00:00,10.989999771118164,11.0,10.989999771118164,11.0,500
2013-09-17 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-09-18 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-09-19 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-09-20 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-09-23 00:00:00+00:00,11.0,11.0,10.0,10.010000228881836,1500
2013-09-24 00:00:00+00:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0
2013-09-25 00:00:00+00:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0
2013-09-26 00:00:00+00:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0
2013-09-27 00:00:00+00:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0
2013-09-30 00:00:00+00:00,10.0,10.0,10.0,10.0,400
2013-10-01 00:00:00+00:00,10.0,10.0,10.0,10.0,300
2013-10-02 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2013-10-03 00:00:00+00:00,9.5,9.5,9.5,9.5,200
2013-10-04 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-07 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-08 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-09 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-10 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-11 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-14 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-15 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-16 00:00:00+00:00,9.5,9.5,9.5,9.5,0
2013-10-17 00:00:00+00:00,9.5,9.5,9.5,9.5,300
2013-10-18 00:00:00+00:00,9.5,9.5,9.5,9.5,300
2013-10-21 00:00:00+00:00,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,100
2013-10-22 00:00:00+00:00,9.210000038146973,9.210000038146973,9.210000038146973,9.210000038146973,100
2013-10-23 00:00:00+00:00,9.210000038146973,9.210000038146973,9.210000038146973,9.210000038146973,0
2013-10-24 00:00:00+00:00,9.210000038146973,9.210000038146973,9.210000038146973,9.210000038146973,0
2013-10-25 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,400
2013-10-28 00:00:00+00:00,9.199999809265137,9.210000038146973,9.199999809265137,9.210000038146973,200
2013-10-29 00:00:00+00:00,9.25,9.25,9.199999809265137,9.199999809265137,1900
2013-10-30 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,100
2013-10-31 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,2000
2013-11-01 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,0
2013-11-04 00:00:00+00:00,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,600
2013-11-05 00:00:00+00:00,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,1400
2013-11-06 00:00:00+00:00,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,0
2013-11-07 00:00:00+00:00,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,0
2013-11-08 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,100
2013-11-11 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,0
2013-11-12 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,0
2013-11-13 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,0
2013-11-14 00:00:00+00:00,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,300
2013-11-15 00:00:00+00:00,10.0,10.0,10.0,10.0,4300
2013-11-18 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2013-11-19 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2013-11-20 00:00:00+00:00,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,600
2013-11-21 00:00:00+00:00,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,4000
2013-11-22 00:00:00+00:00,9.25,10.0,9.25,10.0,1100
2013-11-25 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2013-11-26 00:00:00+00:00,10.0,10.0,10.0,10.0,200
2013-11-27 00:00:00+00:00,10.5,10.5,10.5,10.5,1100
2013-11-29 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2013-12-02 00:00:00+00:00,10.890000343322754,10.899999618530273,10.890000343322754,10.890000343322754,1400
2013-12-03 00:00:00+00:00,9.149999618530273,9.149999618530273,9.149999618530273,9.149999618530273,100
2013-12-04 00:00:00+00:00,10.0,10.0,10.0,10.0,8400
2013-12-05 00:00:00+00:00,11.0,11.0,11.0,11.0,2200
2013-12-06 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-12-09 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-12-10 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-12-11 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-12-12 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-12-13 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2013-12-16 00:00:00+00:00,9.520000457763672,9.520000457763672,9.520000457763672,9.520000457763672,200
2013-12-17 00:00:00+00:00,9.520000457763672,9.520000457763672,9.520000457763672,9.520000457763672,0
2013-12-18 00:00:00+00:00,9.520000457763672,9.520000457763672,9.520000457763672,9.520000457763672,0
2013-12-19 00:00:00+00:00,9.520000457763672,9.520000457763672,9.520000457763672,9.520000457763672,0
2013-12-20 00:00:00+00:00,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,700
2013-12-23 00:00:00+00:00,9.350000381469727,9.399999618530273,9.350000381469727,9.399999618530273,700
2013-12-24 00:00:00+00:00,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0
2013-12-26 00:00:00+00:00,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0
2013-12-27 00:00:00+00:00,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0
2013-12-30 00:00:00+00:00,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0
2013-12-31 00:00:00+00:00,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,400
2014-01-02 00:00:00+00:00,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,700
2014-01-03 00:00:00+00:00,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0
2014-01-06 00:00:00+00:00,9.5,9.5,9.4399995803833,9.4399995803833,700
2014-01-07 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,500
2014-01-08 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,0
2014-01-09 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,0
2014-01-10 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,0
2014-01-13 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,0
2014-01-14 00:00:00+00:00,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,300
2014-01-15 00:00:00+00:00,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,0
2014-01-16 00:00:00+00:00,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,0
2014-01-17 00:00:00+00:00,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,600
2014-01-21 00:00:00+00:00,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,400
2014-01-22 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,200
2014-01-23 00:00:00+00:00,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,300
2014-01-24 00:00:00+00:00,11.0,11.0,11.0,11.0,1100
2014-01-27 00:00:00+00:00,11.0,11.0,11.0,11.0,800
2014-01-28 00:00:00+00:00,10.989999771118164,11.0,10.979999542236328,11.0,5500
2014-01-29 00:00:00+00:00,11.0,11.0,10.979999542236328,10.989999771118164,11900
2014-01-30 00:00:00+00:00,11.0,11.109999656677246,10.989999771118164,11.109999656677246,3400
2014-01-31 00:00:00+00:00,11.0,11.0,11.0,11.0,2000
2014-02-03 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2014-02-04 00:00:00+00:00,11.109999656677246,11.109999656677246,11.100000381469727,11.109999656677246,2300
2014-02-05 00:00:00+00:00,11.0,11.149999618530273,11.0,11.100000381469727,1300
2014-02-06 00:00:00+00:00,10.25,10.25,10.25,10.25,100
2014-02-07 00:00:00+00:00,11.0,11.75,11.0,11.75,1300
2014-02-10 00:00:00+00:00,12.0,12.100000381469727,12.0,12.100000381469727,3300
2014-02-11 00:00:00+00:00,13.0,13.0,12.989999771118164,12.989999771118164,1600
2014-02-12 00:00:00+00:00,13.0,13.0,13.0,13.0,1900
2014-02-13 00:00:00+00:00,12.75,13.0,12.75,13.0,600
2014-02-14 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-02-18 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-02-19 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-02-20 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-02-21 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-02-24 00:00:00+00:00,12.5,13.0,12.5,12.760000228881836,3600
2014-02-25 00:00:00+00:00,12.760000228881836,12.760000228881836,12.760000228881836,12.760000228881836,0
2014-02-26 00:00:00+00:00,12.760000228881836,12.760000228881836,12.760000228881836,12.760000228881836,0
2014-02-27 00:00:00+00:00,12.760000228881836,12.760000228881836,12.760000228881836,12.760000228881836,0
2014-02-28 00:00:00+00:00,12.760000228881836,12.760000228881836,12.760000228881836,12.760000228881836,0
2014-03-03 00:00:00+00:00,12.760000228881836,12.760000228881836,12.760000228881836,12.760000228881836,0
2014-03-04 00:00:00+00:00,13.0,13.0,13.0,13.0,400
2014-03-05 00:00:00+00:00,13.0,13.0,12.75,12.989999771118164,1400
2014-03-06 00:00:00+00:00,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,200
2014-03-07 00:00:00+00:00,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,0
2014-03-10 00:00:00+00:00,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,0
2014-03-11 00:00:00+00:00,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,0
2014-03-12 00:00:00+00:00,13.0,13.0,13.0,13.0,200
2014-03-13 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-03-14 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-03-17 00:00:00+00:00,10.0,14.0,10.0,14.0,600
2014-03-18 00:00:00+00:00,14.0,14.0,14.0,14.0,0
2014-03-19 00:00:00+00:00,14.0,14.0,14.0,14.0,0
2014-03-20 00:00:00+00:00,14.0,14.0,14.0,14.0,0
2014-03-21 00:00:00+00:00,14.0,14.0,14.0,14.0,0
2014-03-24 00:00:00+00:00,13.5,13.5,13.5,13.5,300
2014-03-25 00:00:00+00:00,13.5,13.5,13.5,13.5,0
2014-03-26 00:00:00+00:00,13.5,13.5,13.5,13.5,0
2014-03-27 00:00:00+00:00,13.5,13.5,13.5,13.5,0
2014-03-28 00:00:00+00:00,13.5,13.5,13.5,13.5,0
2014-03-31 00:00:00+00:00,10.5,13.0,10.5,13.0,1000
2014-04-01 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-02 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-03 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-04 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-07 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-08 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-09 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-10 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-11 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-14 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-15 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-16 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-17 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-21 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-22 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-23 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-24 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-25 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-04-28 00:00:00+00:00,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,100
2014-04-29 00:00:00+00:00,13.0,13.0,13.0,13.0,100
2014-04-30 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-05-01 00:00:00+00:00,13.0,13.0,13.0,13.0,0
2014-05-02 00:00:00+00:00,11.300000190734863,12.949999809265137,11.300000190734863,12.949999809265137,400
2014-05-05 00:00:00+00:00,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,0
2014-05-06 00:00:00+00:00,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,0
2014-05-07 00:00:00+00:00,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,0
2014-05-08 00:00:00+00:00,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,0
2014-05-09 00:00:00+00:00,11.300000190734863,13.949999809265137,11.300000190734863,11.300000190734863,1500
2014-05-12 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-13 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-14 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-15 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-16 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-19 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-20 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-21 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-22 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-23 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-27 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-28 00:00:00+00:00,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2014-05-29 00:00:00+00:00,11.0,11.0,10.550000190734863,10.550000190734863,300
2014-05-30 00:00:00+00:00,10.5,10.5,10.5,10.5,200
2014-06-02 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-03 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-04 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-05 00:00:00+00:00,10.5,10.5,10.5,10.5,300
2014-06-06 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-09 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-10 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-11 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-12 00:00:00+00:00,10.5,10.5,10.5,10.5,1000
2014-06-13 00:00:00+00:00,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,300
2014-06-16 00:00:00+00:00,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,0
2014-06-17 00:00:00+00:00,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,0
2014-06-18 00:00:00+00:00,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,0
2014-06-19 00:00:00+00:00,10.479999542236328,10.479999542236328,10.479999542236328,10.479999542236328,800
2014-06-20 00:00:00+00:00,10.479999542236328,11.0,10.479999542236328,10.5,4000
2014-06-23 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-24 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-06-25 00:00:00+00:00,7.110000133514404,10.050000190734863,7.110000133514404,10.050000190734863,1900
2014-06-26 00:00:00+00:00,11.0,11.0,11.0,11.0,200
2014-06-27 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2014-06-30 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2014-07-01 00:00:00+00:00,8.5,8.5,8.5,8.5,200
2014-07-02 00:00:00+00:00,8.5,8.5,8.5,8.5,100
2014-07-03 00:00:00+00:00,7.0,10.0,7.0,8.5,800
2014-07-07 00:00:00+00:00,9.0600004196167,10.5,9.0600004196167,10.5,1800
2014-07-08 00:00:00+00:00,10.5,10.5,10.5,10.5,700
2014-07-09 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-07-10 00:00:00+00:00,10.5,10.5,10.5,10.5,0
2014-07-11 00:00:00+00:00,11.0,11.0,11.0,11.0,500
2014-07-14 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2014-07-15 00:00:00+00:00,11.0,11.0,11.0,11.0,900
2014-07-16 00:00:00+00:00,10.899999618530273,10.899999618530273,10.600000381469727,10.600000381469727,500
2014-07-17 00:00:00+00:00,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,0
2014-07-18 00:00:00+00:00,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,600
2014-07-21 00:00:00+00:00,10.600000381469727,11.0,10.600000381469727,11.0,900
2014-07-22 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2014-07-23 00:00:00+00:00,11.0,11.0,11.0,11.0,500
2014-07-24 00:00:00+00:00,11.0,11.0,11.0,11.0,1200
2014-07-25 00:00:00+00:00,11.0,11.0,11.0,11.0,0
2014-07-28 00:00:00+00:00,10.010000228881836,10.010000228881836,10.0,10.010000228881836,700
2014-07-29 00:00:00+00:00,10.010000228881836,10.010000228881836,10.0,10.0,600
2014-07-30 00:00:00+00:00,10.0,10.0,10.0,10.0,1600
2014-07-31 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2014-08-01 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2014-08-04 00:00:00+00:00,10.0,10.0,10.0,10.0,5100
2014-08-05 00:00:00+00:00,10.0,10.0,10.0,10.0,3000
2014-08-06 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2014-08-07 00:00:00+00:00,7.0,10.0,7.0,8.020000457763672,500
2014-08-08 00:00:00+00:00,8.510000228881836,8.510000228881836,8.5,8.5,2900
2014-08-11 00:00:00+00:00,8.5,8.5,8.5,8.5,0
2014-08-12 00:00:00+00:00,8.260000228881836,8.260000228881836,8.260000228881836,8.260000228881836,300
2014-08-13 00:00:00+00:00,8.300000190734863,9.0,8.300000190734863,9.0,800
2014-08-14 00:00:00+00:00,9.0,9.0,9.0,9.0,0
2014-08-15 00:00:00+00:00,9.0,9.0,9.0,9.0,0
2014-08-18 00:00:00+00:00,9.0,9.0,9.0,9.0,0
2014-08-19 00:00:00+00:00,9.0,9.0,9.0,9.0,0
2014-08-20 00:00:00+00:00,9.0,9.0,9.0,9.0,0
2014-08-21 00:00:00+00:00,10.0,10.0,10.0,10.0,500
2014-08-22 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2014-08-25 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2014-08-26 00:00:00+00:00,10.0,10.0,10.0,10.0,0
2014-08-27 00:00:00+00:00,8.75,8.75,8.75,8.75,900
2014-08-28 00:00:00+00:00,8.75,8.75,8.75,8.75,0
2014-08-29 00:00:00+00:00,8.75,8.75,8.75,8.75,8300
2014-09-02 00:00:00+00:00,8.75,8.75,8.75,8.75,0
2014-09-03 00:00:00+00:00,8.75,8.75,8.75,8.75,1000
2014-09-04 00:00:00+00:00,8.75,8.75,8.25,8.25,5200
2014-09-05 00:00:00+00:00,8.25,8.25,8.25,8.25,0
2014-09-08 00:00:00+00:00,7.5,8.25,7.0,8.25,1400
2014-09-09 00:00:00+00:00,8.25,8.25,8.25,8.25,0
2014-09-10 00:00:00+00:00,8.550000190734863,8.75,8.510000228881836,8.75,5300
2014-09-11 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,900
2014-09-12 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,0
2014-09-15 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,0
2014-09-16 00:00:00+00:00,8.75,8.949999809265137,8.75,8.949999809265137,400
2014-09-17 00:00:00+00:00,8.75,8.75,8.75,8.75,100
2014-09-18 00:00:00+00:00,8.75,8.75,8.75,8.75,0
2014-09-19 00:00:00+00:00,8.75,8.75,8.75,8.75,0
2014-09-22 00:00:00+00:00,9.0,9.0,8.899999618530273,8.899999618530273,2000
2014-09-23 00:00:00+00:00,8.75,8.75,8.75,8.75,100
2014-09-24 00:00:00+00:00,8.75,8.75,8.75,8.75,800
2014-09-25 00:00:00+00:00,8.75,8.75,8.75,8.75,0
2014-09-26 00:00:00+00:00,8.75,8.75,8.75,8.75,0
2014-09-29 00:00:00+00:00,9.0,9.0,8.899999618530273,8.899999618530273,1200
2014-09-30 00:00:00+00:00,9.0,9.0,8.800000190734863,8.800000190734863,2000
2014-10-01 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,0
2014-10-02 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,0
2014-10-03 00:00:00+00:00,8.75,8.75,8.25,8.25,1900
2014-10-06 00:00:00+00:00,8.25,8.25,8.25,8.25,500
2014-10-07 00:00:00+00:00,8.0,8.0,8.0,8.0,600
2014-10-08 00:00:00+00:00,8.0,8.0,8.0,8.0,0
2014-10-09 00:00:00+00:00,8.0,8.0,8.0,8.0,0
2014-10-10 00:00:00+00:00,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,100
2014-10-13 00:00:00+00:00,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,600
2014-10-14 00:00:00+00:00,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0
2014-10-15 00:00:00+00:00,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0
2014-10-16 00:00:00+00:00,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0
2014-10-17 00:00:00+00:00,8.75,8.75,8.75,8.75,800
2014-10-20 00:00:00+00:00,8.0,8.0,8.0,8.0,400
2014-10-21 00:00:00+00:00,8.0,8.0,8.0,8.0,0
2014-10-22 00:00:00+00:00,7.5,7.5,7.5,7.5,100
2014-10-23 00:00:00+00:00,7.5,7.5,7.5,7.5,1200
2014-10-24 00:00:00+00:00,7.5,7.5,7.5,7.5,0
2014-10-27 00:00:00+00:00,7.5,7.5,7.5,7.5,0
2014-10-28 00:00:00+00:00,7.5,7.5,7.5,7.5,400
2014-10-29 00:00:00+00:00,7.5,7.5,7.5,7.5,0
2014-10-30 00:00:00+00:00,7.5,7.5,7.5,7.5,200
2014-10-31 00:00:00+00:00,7.5,7.5,7.5,7.5,0
2014-11-03 00:00:00+00:00,7.5,7.5,7.5,7.5,400
2014-11-04 00:00:00+00:00,7.5,7.5,7.5,7.5,0
2014-11-05 00:00:00+00:00,7.25,7.25,6.5,6.5,700
2014-11-06 00:00:00+00:00,6.5,6.5,6.5,6.5,0
2014-11-07 00:00:00+00:00,7.0,7.0,6.5,6.5,1200
2014-11-10 00:00:00+00:00,6.5,6.5,6.5,6.5,0
2014-11-11 00:00:00+00:00,6.0,6.0,6.0,6.0,1300
2014-11-12 00:00:00+00:00,6.0,6.0,6.0,6.0,0
2014-11-13 00:00:00+00:00,5.0,5.0,5.0,5.0,200
2014-11-14 00:00:00+00:00,6.0,6.75,5.0,6.0,146000
2014-11-17 00:00:00+00:00,6.0,6.0,5.0,5.0,27500
2014-11-18 00:00:00+00:00,5.0,5.5,5.0,5.0,5400
2014-11-19 00:00:00+00:00,5.010000228881836,5.25,5.0,5.25,1800
